"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"909","2009-07-17 17:34:00-03","MO","MOBOT","3254802","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Per Dusén","Dusén 9624","1910",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","V. Noslind","Paraná",NA,"Itarare ad rivulum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2009-06-25 13:32:00-03","MO","MOBOT","3254906","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","William R. Anderson","Anderson 8142","1973","4","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack","Goiás",NA,"2 kmby road E of Cristalina; gallery forest and grassy seeping hillside above.",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2011-02-18 15:11:00-02","MO","MOBOT","3255033","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Apparicio P. Duarte","Duarte 2819","1950",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","J. Wurdack","Rio de Janeiro",NA,"Brasil, Estado de Minas Gerais, Serra da Catiara.",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2012-04-27 11:57:00-03","MO","MOBOT","3255074","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Apparicio P. Duarte","Duarte 8099","1964","6","22","South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin",NA,"Rio de Janeiro",NA,"Serra do Cipo, km. 134.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"913","2020-03-26 17:44:00-03","MO","MOBOT","3255314","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Wilson Hoehne","Hoehne 11845","1948","8","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin",NA,"São Paulo",NA,"Brasil, Sao Paulo Prox. a Limeira.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"914","2010-10-07 15:19:00-03","MO","MOBOT","3255400","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 17798","1966","6","26","South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack","Goiás",NA,"Serra do Caiapó. Wet slope, ca. 40 km. S. of Caiapônia, road to Jataí.",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2008-05-27 22:02:00-03","MO","MOBOT","3255568","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Ezechias P. Heringer","Heringer 18348","1982",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","J. Wurdack","Goiás",NA,"Luziania-15km ao sul da cidade, margem do Rio Vermelho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2010-04-02 20:17:00-03","MO","MOBOT","3255596","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Aurelio Schinini|Eugenia Bordas","Schinini Cacace 21250","1981",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin",NA,"Cordillera",NA,"Cerro de tobati, Cordilelra d eAltos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","2008-05-27 22:02:00-03","MO","MOBOT","3255769","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","B.A.S. Pereira","Pereira 267","1982",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","J. Wurdack","Distrito Federal",NA,"Adjacencias da mata após o córrego Cachoeirinha, afluente margem esquerda rio Paranoá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","2014-08-23 05:36:00-03","MO","MOBOT","3255789","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 23770","1969","2","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","J.J Wurdack",NA,NA,"Brejo, ca. 35 km west of Montes claros, road to Agua Boa.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","2014-01-06 16:23:00-02","MO","MOBOT","3255833","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","David R. Hunt|José F. Ramos","Hunt 5927","1966",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","J. Wurdack","Goiás",NA,"Mato Grosso: Barra do Garcas-Xavantina road, 25 km. from Xavantina. Wet campo, near pond.",NA,NA,"600.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","2010-10-07 15:27:00-03","MO","MOBOT","3255893","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 15667","1966","5","6","South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack","Distrito Federal",NA,"Gallery forest, Rio Torto, ca. 10 km. N.E. of Brasília.",NA,NA,"975.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","2010-10-07 15:27:00-03","MO","MOBOT","3255988","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Howard S. Irwin|J.W. Grear, Jr.|R. Souza|R. Reis dos Santos","Irwin 18055","1966","7","7","South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","J.J Wurdack","Distrito Federal",NA,"20 Km. E of brasilia. Gallery forest. Sobradinho.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2011-02-05 17:09:00-02","MO","MOBOT","3256109","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Louis O. Williams|Vicente Assis","Williams 8006","1945","6","28","South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin",NA,"Minas Gerais",NA,"In swamp of foot of Morro das Pedras, Belo Horizonte.",NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","2008-05-27 22:02:00-03","MO","MOBOT","3256514","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Gert G. Hatschbach","Hatschbach 24357","1970",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","J. Wurdack",NA,NA,"Mato Grosso,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"924","2008-05-27 22:02:00-03","MO","MOBOT","3256665","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Gert G. Hatschbach","Hatschbach 29614","1972",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","J. Wurdack",NA,NA,"Rio Sta. Luzia mun. Rio Brilhante. Mato Grosso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"925","2011-02-18 15:11:00-02","MO","MOBOT","3256727","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Apparicio P. Duarte","Duarte 251","1946",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin",NA,"Rio de Janeiro",NA,"Fazenda do Penedo-proximo de itatiaia. Estado do Rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","2013-01-03 05:09:00-02","MO","MOBOT","3256792","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Ghillean T. Prance|Eduardo Lleras|Dionizio F. Coêlho","Prance 19009","1973","10","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","J.J.Wurdack",NA,NA,"Vicinity of ColegioBuriti, Chapada dos Guimaraes. Fores tbeside stream.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","2014-11-28 22:43:00-02","MO","MOBOT","3256945","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","George Eiten|Liene T. Eiten|Gil M. Felippe|J.M. de Freitas Campos","Eiten 3016",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","G.E.","São Paulo",NA,"Sao Carlos; 5.0 km NNw of center of cityof Sao Carlos, near hippodrome. In marsh along head of east forklet of a tributary brook of Rib,. Monjolinho. In open sun.","-47.91666","-21.96666","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","2009-06-29 10:56:00-03","MO","MOBOT","3256994","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Louis O. Williams|Vicente Assis","Williams 7355","1945","6","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin",NA,"Minas Gerais",NA,"Fazenda do Cabui, near Contagem, Municipio of Betim.",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2015-08-10 05:49:00-03","MO","MOBOT","3257137","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Amaro Macedo","Macedo 2411","1950",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin",NA,"Minas Gerais",NA,"Pirapituga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2015-08-10 05:49:00-03","MO","MOBOT","3257215","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Amaro Macedo","Macedo 2396","1950",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin",NA,"Minas Gerais",NA,"G. verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2015-01-23 10:38:00-02","MO","MOBOT","3257342","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","J.R. de Mattos|N.F. de Mattos","Mattos 8211","1960",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","J.J Wurdack","São Paulo",NA,"Moji-Guacu; Faz. Campininha, 3 km NNW de Padua Sales, faixa estreita de vegetacao arbustiva de transicao entre um capao d emata densa e terreno brejoso aberto. na baixada, solo organico, encharcado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2013-12-22 20:29:00-02","MO","MOBOT","3257589","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","M.R. Silva","Silva 711","1993","2","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin",NA,"São Paulo",NA,"Nova Alianca, estrada de terra Jose Bonifacio-Nova Alianca. Ca. 7 km de Nova Alianca. baixada com formacoes de galerias e mata seca semi-decidua. Margem da formacao, flor amarela.",NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2012-07-28 05:08:00-03","MO","MOBOT","3257590","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","* SILVA","SILVA 711","1993","2","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin",NA,"São Paulo",NA,"Munic. Nova Alianca, estrada de terra Jose Bonifacio-Nova ALianca, Ca. 7 km de Nova Alianca. Hab; baixada com formacoes de galerias e mata seca semi-decidua, . Margem de formacao .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2013-02-18 11:13:00-03","MO","MOBOT","3257609","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","M.A. da Silva|M.L.M. Azevedo","Silva 2788","1995",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","J. Wurdack","Distrito Federal",NA,"Reserva Ecologica do IBGE.",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","2008-05-27 22:02:00-03","MO","MOBOT","3298280","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","M.G.L. Wanderley","Wanderley 1505","1988","11","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","S.A.C. Chiea","Bahia",NA,"Ca 5 km W de Rio de Contas, pela estrada para Fazenda Brumadinho. Cmapo rupestre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","2015-10-31 05:50:00-02","MO","MOBOT","3298459","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Wilson Hoehne","Hoehne 6127","1966","4","5","South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","S.A.C. Chiea","São Paulo",NA,"Mogi-Guaçú Fazenda Campininha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","2008-05-27 22:02:00-03","MO","MOBOT","3298952","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Gert G. Hatschbach|V. Nicolack","Hatschbach 52900","1989","5","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","G. Hatschbach","Minas Gerais",NA,"Ouro Fino (Mun. Conc. do Mato Dentro)",NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","2008-05-27 22:02:00-03","MO","MOBOT","3299057","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Scott A. Mori|J. Mitchell|L.A.M. Silva","Mori 16679","1984","7","10","South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack","Distrito Federal",NA,"On road to Gama, DF16, 3-7 km from junction with BR040","-48.03333","-15.96666","1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","2013-01-04 10:33:00-02","MO","MOBOT","3301014","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Rosa Degen","Degen 205","1987","6","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","R. Goldenberg(UPCB)","Central",NA,"Isla Valle. Sitios bajos y humedos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"940","2014-07-31 11:47:00-03","MO","MOBOT","330177","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","A. Aguayo","Aguayo 190","1989","6","3","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Paraguarí",NA,"Parque Nacional Ybycu'í. Arroyo Mina.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","3",NA
"941","2014-07-31 11:47:00-03","MO","MOBOT","330191","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","A. Aguayo","Aguayo 207","1989","6","3","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Paraguarí",NA,"Parque Nacional Ybycu'í. Arroyo Mina.","-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10","3",NA
"942","2013-01-04 10:32:00-02","MO","MOBOT","330304","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Osvaldo Morrone|José F. Pensiero","Morrone 100","1992","4","22","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","R. Goldenberg(UPCB)","Cordillera",NA,"Caacupéa Piribebuy.","-57.25","-25.3666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","1",NA
"943","2008-05-27 22:02:00-03","MO","MOBOT","3310476","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Rodrigues","Rodrigues 29","1981","6","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"Naudin","J.W. Wurdack","Distrito Federal",NA,"Campus DA UnB. A 300 mts à norte da Biblioteca Central.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2008-05-27 22:02:00-03","MO","MOBOT","331783","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|P. Aquino","Zardini 32832","1992","7","27","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J. Wurdack (US)","Central",NA,"Estero del Ypoá, Cañada. Cerrado Forest.","-57.46666","-25.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"764","4",NA
"945","2015-03-19 08:58:00-03","MO","MOBOT","331791","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|P. Aquino","Zardini 32893","1992","8","12","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J. Wurdack (US)","Central",NA,"Estero del Ypoa. Isla Guavira.","-57.4333333","-25.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"765","4",NA
"946","2015-03-19 08:58:00-03","MO","MOBOT","331799","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|P. Aquino","Zardini 32903","1992","8","12","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J. Wurdack (US)","Central",NA,"Estero del Ypoa. Isla Guavira.","-57.4333333","-25.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"765","4",NA
"947","2008-05-27 22:02:00-03","MO","MOBOT","331807","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|P. Aquino","Zardini 33190","1992","10","28","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J. Wurdack (US)","Central",NA,"Estero del Ypoá. Cerro Pé. Gallery forest along estero.","-57.45","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"811","4",NA
"948","2014-12-11 12:47:00-02","MO","MOBOT","331831","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|Tulio Tillería","Zardini 33435","1992","11","5","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J. Wurdack (US)","Central",NA,"Estero del Ypoá. Cerro Pé. Along Estero.","-57.45","-25.6666667","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"777","4",NA
"949","2008-05-27 22:02:00-03","MO","MOBOT","332213","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|R. Velázquez","Zardini 23268","1990","9","1","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Central",NA,"Estero del Ypoá, 5 km S of Pindoty, 2 km E of lake. Inundated savanna.","-57.46666","-25.33333","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"431","4",NA
"950","2008-05-27 22:02:00-03","MO","MOBOT","332452","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|C. Velázquez","Zardini 15338","1989","10","31","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Paraguarí",NA,"National Park Ybycu'í. Gallery forest along Arroyo Minas in Northwestern corner of park.","-56.76666","-26.01666","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"162","4",NA
"951","2008-05-27 22:02:00-03","MO","MOBOT","332580","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini","Zardini 5162","1988","6","25","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Cordillera",NA,"Cerro Zanja Jhú, 1 km East of road from Route 1 to Atyra, 3 kms before Atyra. In gallery forest.","-57.15","-25.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-35","1",NA
"952","2008-05-27 22:02:00-03","MO","MOBOT","332604","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|et al.","Zardini 15522","1989","10","31","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Paraguarí",NA,"National Park Ybicu'í. Gallery forest along tributary of Arroyo Minas, 5 kms North of Administration.","-56.8","-26.05","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"168","4",NA
"953","2008-05-27 22:02:00-03","MO","MOBOT","332612","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini","Zardini 5172","1988","6","25","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Cordillera",NA,"Cerro Zanja Jhú, 1 km East of road from Route 1 to Atyra, 3 kms before Atyra. In gallery forest.","-57.15","-25.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-35","2",NA
"954","2008-05-27 22:02:00-03","MO","MOBOT","332635","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini","Zardini 5176","1988","6","25","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Cordillera",NA,"Cerro Zanja Jhú, 1 km East of road from Route 1 to Atyra, 3 kms before Atyra. In gallery forest.","-57.15","-25.21666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-35","1",NA
"955","2008-05-27 22:02:00-03","MO","MOBOT","332675","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini","Zardini 7302","1988","9","15","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Paraguarí",NA,"Parque Nacional Ybycu'í. Road to César Barrientos. On gallery forest along Arroyo Minas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-94","2",NA
"956","2008-05-27 22:02:00-03","MO","MOBOT","332691","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|U. Velázquez","Zardini 15596","1989","10","31","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Paraguarí",NA,"National Park Ybicu'í. Gallery forest along tributary of Arroyo Minas, 4 kms North of Administration.","-56.8","-26.06666","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"171","3",NA
"957","2008-05-27 22:02:00-03","MO","MOBOT","332803","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|M. Velázquez","Zardini 15696","1989","10","31","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Paraguarí",NA,"National Park Ybicu'í. Gallery forest along Arroyo Minas, 3 kms North of Administration.","-56.8","-26.06666","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"172","3",NA
"958","2008-05-27 22:02:00-03","MO","MOBOT","332843","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|A. Salina","Zardini 26083","1991","2","8","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Southern area. Gallery forest.","-57.11666","-25.2","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"528","4",NA
"959","2008-05-27 22:02:00-03","MO","MOBOT","333083","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini","Zardini 16004","1989","11","11","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Paraguarí",NA,"National Park Ybicu'í. Northwestern corner of park. Gallery forest.","-56.76666","-26.01666","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"180","4",NA
"960","2018-03-22 11:48:00-03","MO","MOBOT","333291","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|R. Velázquez","Zardini 26572","1991","2","23","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Cordillera",NA,"Tobatí. Ybytú Silla mesa. Northern area.","-57.1166667","-25.25","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"552","5",NA
"961","2008-05-27 22:02:00-03","MO","MOBOT","333331","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini","Zardini 5935","1988","7","23","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Cordillera",NA,"Cerro Ybitú Silla, 1 km S of Tobati|1. In forest.","-57.11666","-25.2","297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-59","3",NA
"962","2013-10-15 11:06:00-03","MO","MOBOT","333459","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|R. Velázquez","Zardini 20553","1990","5","26","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Cordillera",NA,"1 km E of Nueva Colombia on road to Atyra. On a plain.","-57.2166667","-25.1666667","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"331","8",NA
"963","2013-10-15 11:06:00-03","MO","MOBOT","333491","PreservedSpecimen","Plantae","Melastomataceae","Miconia","chamissois","Miconia chamissois","Elsa M. Zardini|R. Velázquez","Zardini 20567","1990","5","26","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Naudin","J.J. Wurdack (US)","Cordillera",NA,"1 km E of Nueva Colombia on road to Atyra. On a plain.","-57.2166667","-25.1666667","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"331","3",NA
