"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"93","2020-12-21 16:28:17-03","MBM","MBM","388833","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Caxambu, M.G.","4054","2012","04","28","Southern America","Brazil",NA,NA,"Arvoreta ca. 3m, heliófita. Flores alvas com interior amarelo.; Relevo: suave-ondulado. Floresta Ombrófila Densa Submontana.","MBM388833",NA,NA,"Vogel","Cordeiro, J.","São Paulo","Pariquera-Açu","Propriedade do Sr. Flávio","-47.848333","-24.800417","36","36","MBM388833",NA,NA,NA,NA,"-47.848333","-24.800417","2018",NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:28:17-03","MBM","MBM","284896","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Thomas, W.W.; et al.; et al.","12296","2000","10","15","Southern America","Brazil",NA,NA,NA,"MBM284896",NA,NA,"Vogel","Torke, B.M.","Bahia","Boa Nova","Rodovia par Dario Meira","-40.2075004577637","-14.3625001907349",NA,NA,"MBM284896",NA,NA,"31265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:28:17-03","MBM","MBM","153616","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Sobral, M.; et al.; et al.","5549","1987","03",NA,"Southern America","Brazil",NA,NA,"Árvore 10-15m, à beira da estrada; fl. brancas.","MBM153616",NA,NA,"Vogel","Lima, H.C.","Bahia","Ilhéus","No Km 2-3 Ramal da BR 415 de Ilhéus a Japu","-39.0494003295898","-14.7889003753662",NA,NA,"MBM153616",NA,NA,"61245","auto",NA,NA,"2009","06",NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:28:17-03","MBM","MBM","335298","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Menezes, C.M.","430","2006","04","18","Southern America","Brazil",NA,NA,"Flores brancas-arroxeadas. Frutos pilosos de coloração marron. Floresta Ombrófila Densa","MBM335298",NA,NA,"Vogel","Lima, H.C.","Bahia","Itacaré","Fazenda Patizeiro","-38.9967002868652","-14.2775001525879",NA,NA,"MBM335298",NA,NA,"41230","auto",NA,NA,"2009","06",NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:28:17-03","MBM","MBM","283148","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Borgo, M.; et al.; et al.","2249","2000","03","27","Southern America","Brazil",NA,NA,NA,"MBM283148",NA,NA,"Vogel","Hatschbach, G.","Paraná","Antonina","Reserva Natural, Trilha Gervásio","-48.7118988037109","-25.4286003112793",NA,NA,"MBM283148",NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:28:17-03","MBM","MBM","9926","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Hatschbach, G.","21340",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM009926",NA,NA,"Vogel","Barneby, R.","Paraná","Guaraqueçaba","Rio do Cedro","-48.3288993835449","-25.3066997528076",NA,NA,"MBM009926",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:28:17-03","MBM","MBM","406912","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Ariati, V.; Augusto-Silva, M.; Augusto-Silva, M.","937","2013","02","07","Southern America","Brazil",NA,NA,"Árvore com caulifloria, flores brancas.; Ecótono Floresta Ombrófila Mista/Floresta Ombrófila Densa/Floresta Estacional Semidecidual.","MBM406912",NA,NA,"Vogel","Cordeiro, J.","Paraná","Rio Branco do Sul","Pousada Ribeirão das Flores, EIA/RIMA PCH's Arrieiros e Água Branca / P1 - 8","-49.3142013549805","-25.1900005340576",NA,NA,"MBM406912",NA,NA,"37352","auto",NA,NA,"2016","11","16",NA,NA,NA,NA,NA
"100","2020-12-21 16:28:17-03","MBM","MBM","15329","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Hatschbach, G.","24080","1970","03","31","Southern America","Brazil",NA,NA,"Arvoreta 5m, pétalas e estames alvos, anteras amarela. Mata de galeria","MBM015329",NA,NA,"Vogel","Lima, H.C.","Paraná","Rio Branco do Sul","Ribeirinha","-49.3142013549805","-25.1900005340576",NA,NA,"MBM015329",NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:28:17-03","MBM","MBM","314170","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Marquete, R.","1507","1994","03","08","Southern America","Brazil",NA,NA,"Semi-ciófila. Ripária. Arvoreta com ca. de 6m de alt.; tronco com casca fissurada, cor amarronzada, líquens e musgos; folhas cartáceas, discolores verdes; inflorescências eretas, caulinares, com flores de cálice esverdeado e corola a","MBM314170",NA,NA,"Vogel","Lima, H.C. de","Rio de Janeiro","Parati","Apa Caicuçu. Córrego dos Micos. Morro da Pedra Rolada","-44.7131004333496","-23.2178001403809","120","500","MBM314170",NA,NA,"34470","auto",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:28:17-03","MBM","MBM","279223","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Bortoloto, S.; et al.; et al.","104","2002","04","22","Southern America","Brazil",NA,NA,NA,"MBM279223",NA,NA,"Vogel","Uliana, V.L.C.R.","São Paulo","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,"MBM279223",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:28:17-03","MBM","MBM","126974","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Bautista, H.P.; et al.; et al.","1084",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM126974",NA,NA,"Vogel","Pinto, G.C.P.","Bahia","Wagner","Próximo a Dourados","-41.1683006286621","-12.2868995666504",NA,NA,"MBM126974",NA,NA,"19971","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-11-01 15:28:19-03","PUC-RIO","FCAB","7124","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","R.R. Oliveira; D. Flores; D. Toffoli; P. Delamonica","s.n.","1992","12","11",NA,"Brasil",NA,NA,"Arvoreta com 3m de altura.","007124",NA,"Angiospermae","Vogel","H.C. Cavalcante","Rio de Janeiro","Angra dos Reis","Ilha Grande. Reserva Biológica da Praia do Sul, Si","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,"32988","auto",NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"105","2019-08-15 09:03:00-03","UESC","UESC","9385","S","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","W.W.Thomas","12296","2000","10","15",NA,"Brasil",NA,NA,"Mata de Cipó; Tree, 20 m; leaves olive brown.","UESC0009385",NA,NA,"Vogel",NA,"Bahia","Boa Nova",NA,"-40.188056","-14.366667","850","900",NA,NA,NA,NA,NA,"40W11'17''","14S22'0''",NA,NA,NA,NA,NA,NA,NA,NA
"106","2014-04-01 11:45:42-03","MNHN","RECOLNAT_MNHN_P","P01818003","PreservedSpecimen",NA,"Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Sellow, F.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818003' target='other'> <mi>dwc_moreinfo</mi></a>","P01818003",NA,NA,"Vogel","Torke",NA,NA,"Brasilia",NA,NA,NA,NA,"P01818003_01",NA,"type",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2013-01-07 15:02:34-02","MNHN","RECOLNAT_MNHN_P","P01818004","PreservedSpecimen",NA,"Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Mexia, Y.",NA,"1930","3","15",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01818004' target='other'> <mi>dwc_moreinfo</mi></a>","P01818004",NA,NA,"Vogel",NA,NA,NA,"Minas Geraes, Viçosa. Cha-Cha Valley, just outside Agricultural college boundary. Bank above stream",NA,NA,"650",NA,"P01818004_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4463",NA,NA
"108","2020-12-11 11:36:32-03","UFMG","BHCB","23815","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Vogel",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:36:32-03","UFMG","BHCB","173224","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Lima, HC de; Lemes, M; Gribel, R","7645","2013","04","14","Southern America","Brasil",NA,NA,"Arvore 18m, tronco casca escamosa, pardacenta, frutos imaturos sub-aureo, tomentosos. Individuo remanescente em area degradada.","BHCB017961","Dicotyledon",NA,"Vogel",NA,"Espírito Santo","Pancas","Estrada Pedra da Colina.","-40.909833","-19.237111","329","329",NA,NA,NA,NA,NA,"-40.909833","-19.237111","2014","02",NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:36:33-03","UFMG","BHCB","6717","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Martinelli, G; et al.","11192","1985","07","19","Southern America","Brasil",NA,NA,"Cerrado;arbusto;flor alva;estames alvos;",NA,"Dicotyledon",NA,"Vogel",NA,"Minas Gerais","Porto dos Angicos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:36:32-03","UFMG","BHCB","12545","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Mendonça Filho, CV; Lewis, GP; Hlitgaard, BB","s.n.","1993","11","10","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Vogel",NA,"Minas Gerais","Caratinga",NA,"-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:36:33-03","UFMG","BHCB","7657","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Lopes, MA; et al.","828","1985","11","12","Southern America","Brasil",NA,NA,"Mata atlântica;arbóreo;c/frutos verdes separados;arv.nº4350;",NA,"Dicotyledon",NA,"Vogel",NA,"Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:36:33-03","UFMG","BHCB","7625","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Andrade, PM de; et al.","759","1986","03","25","Southern America","Brasil",NA,NA,"Mata atlântica;arbóreo;arv.nº4310;c/ botões e flores (1pétala)coletada anteriormente c/ fruto;",NA,"Dicotyledon",NA,"Vogel",NA,"Minas Gerais","Caratinga","Estação Biológica de Caratinga. Matão.","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:36:32-03","UFMG","BHCB","23893","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Vogel",NA,"Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:36:32-03","UFMG","BHCB","29517","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia",NA,"s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"Vogel",NA,"Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2018-05-11 05:21:00-03","MO","MOBOT","3214213","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","R.M. Harley|E. M. Nic Lughadha|R.F. Queiroz","Harley 50764","1992","1","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"Vogel","Torke","Bahia",NA,"Mun. Abaira: Salao, 9km de Catoles na estrada para Inubia.","-41.86666","-13.26666","1100.00000000","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","3214852","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Thomas","Thomas 12296","2000","10","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"Vogel","Torke","Bahia",NA,"Boa Nova: 3.3 km east of Boa Nova on road to Dario Meira; Mata de Cipo. On hillside.","-40.18333","-14.36666","850.00000000","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-07-10 09:46:56-03","MBML","MBML-HERBARIO","47723",NA,"Plantae","Leguminosae Faboideae","Swartzia","acutifolia","Swartzia acutifolia","H. C. de Lima; L.Kollmann, C.N. Fraga, M. Lemes, R. Gribel & A.P. Fontana","7645","2013","04","14",NA,"Brasil",NA,NA,"Árvore com 18m de altura. Tronco com casca escamosa, pardacenta, DAP ca 1,2m. Frutos imaturos sub-aureo-tomentosos. Indivíduo remanescente em área degradada. Material DNA","MBML047723",NA,NA,"Vogel","Haroldo C. de Lima/25-Fev.-2014","Espírito Santo","Pancas","Estrada para Pedra da Colina, ca 1km após o trevo Bituba. Km 9","-40.909833","-19.237111","329","329","MBML047723",NA,NA,NA,NA,"40W54'35,4","19S14'13,6",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-07-10 09:46:56-03","MBML","MBML-HERBARIO","43601",NA,"Plantae","Leguminosae Faboideae","Swartzia","acutifolia","Swartzia acutifolia","M.A. Pinho-Ferreira; L. Lorenzo, C.D.N. Rodrigues, R.A.G. Viani, V.C. Souza & V.R. Scalon","658","2006","04","11",NA,"Brasil",NA,NA,"Árvore 36m. Fruto imaturo castanho","MBML043601",NA,NA,"Vogel","R.B. Pinto/12-V-2011","Espírito Santo","Linhares","Reserva da CVRD, estrada Juerana Vermelha, próximo a casa do guarda (Barra Seca). Mata de tabuleiro com nativo","-40.0722007751465","-19.3910999298096","44","44","MBML043601",NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2017-11-24 14:10:59-02","UFLA","ESAL","17930","S","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Carvalho, WAC","289",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 9, m; ;; floresta",NA,NA,NA,"Vogel",NA,"Minas Gerais","Machacalis","Reserva Indígena do Povo Maxacalis","-40.7164001464844","-17.0771999359131",NA,NA,NA,NA,NA,"16711","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2017-11-24 14:10:59-02","UFLA","ESAL","15029","S","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Villela, EA; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 5,0; ;; floresta",NA,NA,NA,"Vogel",NA,"Minas Gerais","Itambé do Mato Dentro","Mata Camarinha","-43.3210983276367","-19.414400100708",NA,NA,NA,NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-02-25 10:12:12-03","CVRD","CVRD","15275","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Lima, H.C.","7645","2013","04","14","América do Sul","BRASIL",NA,NA,"Árvore com 18 metros de altura. Tronco com casca escamosa, pardacenta, DAP ca. 1,2 m. Frutos imaturos sub-aureo- tomentosos. Individuo remanescente em área degradada. Foto Rogerio Gribel. Material DNA. <ll>dwc_commonname:</ll> Saco de mono","CVRD015275","Magnoliophyta","Fabales","Vogel","Haroldo C. de Lima","ES","Pancas",NA,"-40.9059","-19.2356","329","329","CVRD015275",NA,NA,NA,NA,"40°54'354W","19°14'136S","2014","02","25","Magnoliopsida",NA,NA,NA,NA
"123","2021-02-25 10:12:12-03","CVRD","CVRD","6347","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Folli, D.A.","3508","1999","11","09","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Saco de mono","CVRD006347","Magnoliophyta","Fabales","Vogel","Vidal Freitas Mansano","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"CVRD006347",NA,NA,"48094","auto",NA,NA,"2007","10","30","Magnoliopsida",NA,NA,NA,NA
"124","2021-02-25 10:12:12-03","CVRD","CVRD","6706","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Folli, D.A.","3771","2000","12","01","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Saco de mono","CVRD006706","Magnoliophyta","Fabales","Vogel","Vidal Freitas Mansano","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"CVRD006706",NA,NA,"48094","auto",NA,NA,"2007","10","30","Magnoliopsida",NA,NA,NA,NA
"125","2021-02-25 10:12:12-03","CVRD","CVRD","3027","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Souza, V.D.","4","1991","01","30","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Saco de mono","CVRD003027","Magnoliophyta","Fabales","Vogel","Vidal Freitas Mansano","ES","Linhares","10m da Est. de Regência e 20 Km da Br.101, Lado esquerdo, Fazenda Horizonte, Propr. Guillerme Mosca.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"48094","auto",NA,NA,"2007","10","30","Magnoliopsida",NA,NA,NA,NA
"126","2021-02-25 10:12:12-03","CVRD","CVRD","266","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Spada, J.","153","1973","01","22","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Saco de mono","CVRD000266","Magnoliophyta","Fabales","Vogel","Vidal Freitas Mansano","ES","Linhares","Próxima a um Curubixá, Bicuiba e 50m após um Jacarandá.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"48094","auto",NA,NA,"2007","10","30","Magnoliopsida",NA,NA,NA,NA
"127","2021-02-25 10:12:12-03","CVRD","CVRD","212","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Folli, D.A.","67","1979","01","24","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Saco de mono","CVRD000212","Magnoliophyta","Fabales","Vogel","Vidal Freitas Mansano","ES","Linhares","Próximo a um Óleo de copaiba.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"48094","auto",NA,NA,"2007","10","30","Magnoliopsida",NA,NA,NA,NA
"128","2021-02-25 10:12:12-03","CVRD","CVRD","11010","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Ferreira-Pinho, M.A.","658","2006","04","11","América do Sul","BRASIL",NA,NA,"Árvore, 36m. Fruto imaturo castanho. <ll>dwc_commonname:</ll> Saco de mono","CVRD011010","Magnoliophyta","Fabales","Vogel","Geovane S. Siqueira","ES","Linhares","Taxonomia de Campo USP, UNICAMP, ESAlq","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"48094","auto",NA,NA,"2008","03","31","Magnoliopsida",NA,NA,NA,NA
"129","2021-02-25 10:12:12-03","CVRD","CVRD","13448","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia","Folli, D.A.","6793","2011","08","12","América do Sul","BRASIL",NA,NA,"<ll>dwc_commonname:</ll> Saco de mono","CVRD013448","Magnoliophyta","Fabales","Vogel","Vidal F. Mansano","MG","Nanuque",NA,"-40.3539009094238","-17.8391990661621",NA,NA,NA,NA,NA,"46980","auto",NA,NA,"2014","10","15","Magnoliopsida",NA,NA,NA,NA
"130","2020-09-12 05:00:02-03","US","US","1664289","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia ynesiana","Y. Mexia","5069","1930","9","19","South America - Neotropics","Brazil","Bulky fruit",NA,NA,"US00412526",NA,"Rosales","R.S. Cowan","Cowan, R. S.","Minas Gerais",NA,"Fazenda de Aguada",NA,NA,"700","700","US00412526_01","ynesiana",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","1339335","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia leiogyna","J. Widgren","s.n.","1846",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00002754",NA,"Rosales","Benth. in Mart.",NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,"US00002754_01","leiogyna","Isotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","1661178","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia parvipetala","B. A. Krukoff","2061","1933","4","18","South America - Neotropics","Brazil",NA,NA,NA,"US00002753",NA,"Rosales","R.S. Cowan",NA,"Goiás",NA,"Near Boa Vista, upper Rio Tocantins.",NA,NA,NA,NA,"US00002753_01","parvipetala","Holotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","2843619","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia acutifolia","R. S. Pinheiro","1287","1971","6","4","South America - Neotropics","Brazil",NA,NA,NA,"US00412520",NA,"Rosales","Vogel",NA,"Pará",NA,"Ba. rod. Urucuca Lagoa Encantada lado n. plantacao de cacau",NA,NA,NA,NA,"US00412520_01","acutifolia",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","704536","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia acutifolia","H. M. Curran","106","1915","10","1","South America - Neotropics","Brazil",NA,NA,NA,"US00412519",NA,"Rosales","Vogel",NA,"Bahia",NA,"Rio grongogy basin",NA,NA,"100","500","US00412519_01","acutifolia",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","2741098","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia acutifolia","-. Lanna & Castellanos, --","699","1965","1","23","South America - Neotropics","Brazil",NA,NA,NA,"US00412521",NA,"Rosales","Vogel","Cowan, R. S.","Bahia",NA,"Jaguaquara a cruz das almas",NA,NA,NA,NA,"US00412521_01","acutifolia",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","1544131","PreservedSpecimen","Plantae","Fabaceae","Swartzia","acutifolia","Swartzia acutifolia ynesiana","Y. Mexia","4463","1930","3","15","South America - Neotropics","Brazil",NA,NA,NA,"US00002752",NA,"Rosales","R.S. Cowan",NA,"Minas Gerais",NA,"Vicosa, Cha-cha Valley.",NA,NA,NA,NA,"US00002752_01","ynesiana","Holotype",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"137","2020-09-02 16:28:33-03","Cenargen","CEN","28285","PreservedSpecimen","Plantae","Fabaceae Faboideae","Swartzia","acutifolia","Swartzia acutifolia","Lídio Coradin","8586","1992","09","12",NA,"Brasil","Exsicatas",NA,"Frutos velutino tomentosos; hábito de crescimento ereto. Fruto jovem.","CEN00028285",NA,NA,"Vogel","V. F. Mansano",NA,NA,"Entroncamento entrada para Lençóis - Itaberaba (BR - 242), km 33.",NA,NA,"400","400","CEN00028285",NA,NA,NA,NA,"-4086667.0","-1240000.0","2011","04",NA,NA,NA,NA,"5",NA
"138","2020-09-02 16:28:33-03","Cenargen","CEN","30354","PreservedSpecimen","Plantae","Fabaceae Faboideae","Swartzia","acutifolia","Swartzia acutifolia","Glocimar Pereira-Silva","3681","2001","01","01",NA,"Brasil","Exsicatas",NA,NA,"CEN00030354",NA,NA,"Vogel","V. F. Mansano","BA","NOVA ITARANA","RODOVIA PLANALTINO - MARACAS KM 14","-40.0685997009277","-13.0269002914429","780","780","CEN00030354",NA,NA,"25547","auto","-4043333.0","-1331667.0","2011","04",NA,NA,NA,NA,"5",NA
"139","2021-03-15 18:28:02-03","USP","SPF","219011","PreservedSpecimen","Plantae","Leguminosae","Swartzia","acutifolia","Swartzia acutifolia","Siniscalchi, CM","276","2011","10","22",NA,"Brasil",NA,NA,"Árvore ca. 8 m alt., copa frondosa. Tronco ranhurado. Folíolos discolores, verde-escuros brilhantes na face adaxial, verde-claro face abaxial. Inflorescências paucifloras. Frutos já formados verde-claros, casca lisa e brilhante.; Bor","SPF00219011",NA,NA,"Vogel","Siniscalchi, CM","Minas Gerais","Itambé do Mato Dentro","Serra do Cipó, Distrito de Santana do Rio Preto. Cabeça de Boi. Caminho para o Cachoeirão, após a casa do Zé Fernandes, próximo à mata do Cachoeirão.","-43.434028","-19.426806",NA,NA,NA,NA,NA,NA,NA,"-43.434028","-19.426806","2011","10",NA,NA,NA,NA,NA,NA
"140","2019-11-13 11:23:19-03","USP","SPF","90545","PreservedSpecimen","Plantae","Leguminosae","Swartzia","acutifolia","Swartzia acutifolia","Harley, RM","H50764","1992","01","11",NA,"Brasil",NA,NA,NA,"SPF00090545",NA,NA,"Vogel","Queiroz, LP","Bahia","Abaíra",NA,"-41.866667","-13.266667","1100","1200",NA,NA,NA,NA,NA,"-41.866667","-13.266667","1996","10",NA,NA,NA,NA,NA,NA
"141","2019-11-13 11:23:19-03","USP","SPF","136236","PreservedSpecimen","Plantae","Leguminosae","Swartzia","acutifolia","Swartzia acutifolia","Costa, LV","s.n.","1995","02","21",NA,"Brasil",NA,NA,NA,"SPF00136236",NA,NA,"Vogel","Anônimo","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
