"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"292","2008-05-27 22:02:00-03","MO","MOBOT","308114","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","Gentry 58925","1987","9","3","South America","Brazil","São Paulo","Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 5",NA,NA,NA,NA,"Kiaersk.","F. F. Mazine, May/",NA,"-46.93333","-24.25","560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-201","3",NA
"293","2008-05-27 22:02:00-03","MO","MOBOT","308196","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Alwyn H. Gentry|Dias, A. Cecilio|G.A. Franco","Gentry 58967","1987","9","3","South America","Brazil","São Paulo","Carlos Botelho State Park, Riberão Branco, Km 55, ca. 23 km S of Park Headquarters. Transect 8",NA,NA,NA,NA,"Kiaersk.","F. F. Mazine, May/",NA,"-46.93333","-24.25","560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-204","7",NA
"294","2013-08-23 04:12:00-03","MO","MOBOT","3196883","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Dimitri Sucre","Sucre 8187","1972",NA,NA,"South America","Brazil","Rio de Janeiro","Estado da guanabara, Morro Taquara da Tijuca entre.",NA,NA,NA,NA,"Kiaersk.","G. M. Barroso",NA,NA,NA,"680.00000000","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2013-08-23 04:12:00-03","MO","MOBOT","3197202","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Dimitri Sucre","Sucre 9513","1975",NA,NA,"South America","Brazil",NA,"Estado Da Guanabara, Mata Taquara da Tijuca.",NA,NA,NA,NA,"Kiaersk.","E.F. Guimaraes Carmen Ichaso",NA,NA,NA,"630.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2008-05-27 22:02:00-03","MO","MOBOT","3197405","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Gert G. Hatschbach","Hatschbach 15296","1966",NA,NA,"South America","Brazil","Paraná","Rio Ipiranga. Mun. Ipiranga.",NA,NA,NA,NA,"Kiaersk.","D. Legrand",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2013-08-23 04:12:00-03","MO","MOBOT","3197508","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Dimitri Sucre","Sucre 7345","1975",NA,NA,"South America","Brazil",NA,"Guanabara, vertente suleste do Sumare.",NA,NA,NA,NA,"Kiaersk.","E.F. Guimaraes, C.L. Ichaso",NA,NA,NA,"100.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2008-05-27 22:02:00-03","MO","MOBOT","3197660","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Gert G. Hatschbach","Hatschbach 51206","1987",NA,NA,"South America","Brazil","Paraná","Serra dos Castelhanos. Mun. Cuaratuba.",NA,NA,NA,NA,"Kiaersk.","M. Sobral",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2013-08-23 04:12:00-03","MO","MOBOT","3201462","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Dimitri Sucre","Sucre 8160","1971",NA,NA,"South America","Brazil","Rio de Janeiro","Brasil, Est. da Guanabara, Grota do pai Ricardo.",NA,NA,NA,NA,"Kiaersk.","G. Maciel. Barroso",NA,NA,NA,"500.00000000","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2009-12-04 16:24:00-02","MO","MOBOT","3201691","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Gert G. Hatschbach|J.M. Silva","Hatschbach 58526","1993",NA,NA,"South America","Brazil","Paraná","Usina Hidreletrica Pargot de Souza, cota 800.",NA,NA,NA,NA,"Kiaersk.","M. Sobral",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2009-07-17 14:12:00-03","MO","MOBOT","3201847","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","stictosepala","Eugenia stictosepala","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 8868","1965","10","2","South America","Brazil","Distrito Federal","10 km. N of Planaltina, D.F. Cerrado. Hills.",NA,NA,NA,NA,"Kiaersk.","C.D. Legrand",NA,NA,NA,"975.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-08-31 09:07:42-03","INPA","INPA","251818","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Campos, MCR","465","2006","05","08","Southern America","Brasil","São Paulo","Núcleo Picinguaba/PESM. Trilha da Casa da Farinha; parcela E, subparcela 49.",NA,NA,"INPA0251818","INPA0251818 INPA0251818_e","O.Berg",NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-08-31 09:07:42-03","INPA","INPA","251830","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Campos, MCR","393","2006","05","07","Southern America","Brasil","São Paulo","Núcleo Picinguaba/PESM. Trilha da Casa de Farinha; parcela E, subparcela 42.",NA,NA,"INPA0251830","INPA0251830 INPA0251830_e","O.Berg",NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-08-31 09:07:42-03","INPA","INPA","97029","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Hatschbach, GG","20333","1968","09","13","Southern America","Brasil","Paraná","Serra Capivari.",NA,NA,"INPA0097029","INPA0097029 INPA0097029_e","O.Berg","Sobral, MEG","Campina Grande do Sul","-49.0553016662598","-25.3055992126465","1200","1200",NA,NA,NA,NA,"2014","55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-08-31 09:07:42-03","INPA","INPA","251841","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Campos, MCR","476","2006","05","08","Southern America","Brasil","São Paulo","Núcleo Picinguaba/PESM. Trilha da Casa da Farinha; parcela E, subparcela 50.",NA,NA,"INPA0251841","INPA0251841 INPA0251841_e","O.Berg",NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-07-10 09:47:50-03","MBML","MBML-HERBARIO","28662",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","cf. prasina","Eugenia cf. prasina","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","785","2006","04","17",NA,"Brasil","Espírito Santo","Alto Moacir, Pedra do Cruzeiro, propr.: Landislau.",NA,"Árvore de 10m de alt. DAP 20cm e fuste 5m. Frutos verdes, vermelhos e laranja, flores brancas. Mata.","MBML028662","MBML028662","O.Berg","M. Sobral/Março-2007","Colatina","-40.558611","-19.348056","150","150",NA,NA,"40W33'31","19S20'53",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","10447",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","L. Kollmann; E. Bausen & W. Pizziolo","2553","1999","06","15",NA,"Brasil","Espírito Santo","Santo Antônio",NA,"Mata de encosta. Arbusto 3m. Frutos laranjas.","MBML010447","MBML010447","O.Berg","K.S. Valdemarin/19-03-2019","Santa Teresa","-40.589167","-19.922222",NA,NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","11443",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","V. Demuner; et al","530","2000","01","13",NA,"Brasil","Espírito Santo","Mata Fria",NA,"Arvoreta 5m, botões florais, flores brancas, frutos jovens de cor verde.","MBML011443","MBML011443","O.Berg","K.S. Valdemarin/19-03-2019","Santa Teresa","-40.683333","-19.931111",NA,NA,NA,NA,"40W41'0","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","36127",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","M. C. Souza; et al","649","2008","04","02",NA,"Brasil","Espírito Santo","Reserva Natural da Vale do Rio Doce",NA,NA,"MBML036127","MBML036127","O.Berg","M. Sobral/Março-2016","Linhares","-40.063611","-19.1375",NA,NA,NA,NA,"40W3'49","19S8'15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","41130",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","A. M. Assis; Valdir G. Demuner","1358","2008","01","25",NA,"Brasil","Espírito Santo","Fazenda do Ouvidor - Usina Paineiras. Fragmento 125 ha (altitude 20-100 m). Acesso pela Rodovia ES-490, entrada à esquerda, 2,5 km após o trevo da SAFRA, em direção à Marataízes",NA,"Arbusto 5 m. Frutos jovens com sépalas amareladas. Interior da Mata. Fundo de vale. Floresta Estacional Semidecidual em Estágio Avançado de Regeneração.","MBML041130","MBML041130","O.Berg","M. Sobral/Março-2016","Itapemirim","-41.045556","-20.931667",NA,NA,NA,NA,"41W2'44","20S55'54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-07-10 09:47:53-03","MBML","MBML-HERBARIO","8083",NA,"Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","L. Kollmann; E. Bausen & W. Pizziolo","1086","1998","11","25",NA,"Brasil","Espírito Santo","Estação Biológica de Santa Lúcia",NA,"Mata de encosta. Arvoreto 13m. DAP 22cm. Fuste 8m. Frutos verdes.","MBML008083","MBML008083","O.Berg","K.S. Valdemarin/19-03-2019","Santa Teresa","-40.530278","-19.971389",NA,NA,NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-06-17 15:25:19-03","UNESP-RC","HRCB","23393","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Takahasi, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,"O. Berg","Marcos Sobral","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-06-17 15:25:19-03","UNESP-RC","HRCB","31438","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Takahasi, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,"O. Berg","Marcos Sobral","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-06-17 15:25:19-03","UNESP-RC","HRCB","51321","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Prata, E. M. B.","s/n",NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,"O. Berg","M. Sobral","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-06-17 15:25:19-03","UNESP-RC","HRCB","51322","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Prata, E. M. B.","s/n",NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,"O. Berg","M. Sobral","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-12-19 11:19:50-03","UFG","UFG","10281","S","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Prance, G.T.;; Shepherd, G.J. & Bonson, W.W.","6885","1978","01","31",NA,"Brasil","São Paulo","Reserva Carlos Botelho",NA,NA,"UFG0010281","UFG0010281","O. Berg","Sobral, M.","São Miguel do Arcanjo",NA,NA,"800","800",NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-12-19 11:19:50-03","UFG","UFG","11250","S","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Mattos, J.","9196","1961","10","01",NA,"Brasil","São Paulo","Reserva Florestal de Xiririca",NA,NA,"UFG0011250","UFG0011250","O. Berg","Sobral, M.","São Miguel do Arcanjo",NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-01-26 13:56:41-03","IMA","MAC","9429","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","R.P.Lyra-Lemos; M.N.Rodrigues; C.S.S.Barros","3772","1996","10","29",NA,"Brasil","Alagoas",NA,NA,"Árvore com ca. de 3m de altura. Frutos pretos a vináceos.; Caatinga.","MAC0009429","MAC0009429","O.Berg","M.Sobral","Minador do Negrão","-37.451944","-9.559167",NA,NA,NA,NA,"-37.451944","-9.559167","2017",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-03-03 13:56:22-03","UFF","NIT","NIT580","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","C. Pardo","2233","2010","04","28",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"NIT00000579",NA,"O.Berg",NA,"Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-03-03 13:56:22-03","UFF","NIT","NIT10669","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","T. Fernandes, D.N.S. Machado & J. Külkamp","440","2019","02","06",NA,"Brasil","Rio de Janeiro","Trilha para Pedra do Macaco.",NA,"Arvoreta, 2 m. Folhas glabras, discolores, flores verdes.","NIT00003260",NA,"O.Berg","T. Fernandes","Maricá","-42.893333","-22.926111","110","110",NA,NA,"42º53'36''W","22º55'34''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-03-03 13:56:22-03","UFF","NIT","NIT10280","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","T. Fernandes; A. Lobão","99","2016","12","27",NA,"Brasil","Rio de Janeiro","Parque Nacional da Tijuca. Floresta da Tijuca. Trilha para Cachoeira do Jequitibá.",NA,"Folhas levemente discolores. Cálice 4-mero com lobos côncavos internamente. Botões florais verdes, parcialmente fechados. Antopódios verdes. Habito: Árvore","NIT00001514",NA,"O.Berg","T. Fernandes","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,"2019","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-11-18 11:49:54-03","UERJ","HRJ","12401","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","L. P. G. Rosa; #?#W Silva, C.L. Oliveira","s.n.","2011","08","23",NA,"Brasil","Rio de Janeiro","Ilha Grande.",NA,NA,"HRJ00012482",NA,"O.Berg","M.C. Souza","Angra dos Reis","-44.3180999755859","-23.0067005157471","603","603",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-02-09 10:13:37-03","UENF","HUENF","10276","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Souza, T.P.; Nascimento, A.A. & Faitanin, M.A.","623","2014","10","07",NA,"Brasil","Rio de Janeiro","Maciço do Itaoca.",NA,"Parcela 7","HUENF00010919",NA,"O.Berg",NA,"Campos dos Goytacazes","-41.448056","-21.797222",NA,NA,NA,NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-02-09 10:13:37-03","UENF","HUENF","10275","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Souza, T.P.; Silva, G.D.F.; Helmo","551","2012","08","28",NA,"Brasil","Rio de Janeiro","Maciço do Itaoca.",NA,"Parcela 7","HUENF00010918",NA,"O.Berg",NA,"Campos dos Goytacazes","-41.448056","-21.797222",NA,NA,NA,NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-02-09 10:13:37-03","UENF","HUENF","10274","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","prasina","Eugenia prasina","Souza, T.P.; Silva, G.D.F.; Helmo","629","2012","08","28",NA,"Brasil","Rio de Janeiro","Maciço do Itaoca.",NA,"Parcela 7","HUENF00010917",NA,"O.Berg",NA,"Campos dos Goytacazes","-41.448056","-21.797222",NA,NA,NA,NA,"41º26'53''W","21º47'50''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-02-25 10:13:05-03","CVRD","CVRD","12033","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Folli, D.A.","6260","2008","12","15","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Guruçú","CVRD012033",NA,"O.Berg","Domingos A. Folli","Linhares","-39.975548","-19.180469","27","27",NA,NA,"-39,975548","-19,180469","2008",NA,NA,"12","15","Magnoliopsida",NA,NA,NA,NA,NA
"327","2021-02-25 10:13:05-03","CVRD","CVRD","14182","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","J.E.Q. Faria","2505","2012","03","30","América do Sul","BRASIL","ES",NA,NA,"Arvoreta ca. 5 m de altura, caule rugoso esbranquiçado, fruto imaturo verde <ll>dwc_commonname:</ll> Guruçú","CVRD014182",NA,"O.Berg","Karinne S. Valdemarin","Linhares","-40.016389","-19.125278","47","47",NA,NA,"40°00'59,0W","19°07'31,0S","2019",NA,NA,"03","21","Magnoliopsida",NA,NA,NA,NA,NA
"328","2021-02-25 10:13:05-03","CVRD","CVRD","10572","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Siqueira, G.S.","378","2007","12","15","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Guruçú","CVRD010572",NA,"O.Berg","Geovane S. Siqueira","Linhares","-39.897916","-19.107026","10","10",NA,NA,"-39,897916","-19,107026","2007",NA,NA,"12","15","Magnoliopsida",NA,NA,NA,NA,NA
"329","2021-02-25 10:13:05-03","CVRD","CVRD","12036","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Folli, D.A.","6263","2008","12","18","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Guruçú","CVRD012036",NA,"O.Berg","Marcos Sobral","Linhares","-39.959313","-19.185407","27","27",NA,NA,"-39,959313","-19,185407","2011",NA,NA,"01","01","Magnoliopsida",NA,NA,NA,NA,NA
"330","2021-02-25 10:13:05-03","CVRD","CVRD","15739","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Siqueira, G.S.","1167","2017","06","16","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Guruçú","CVRD015739",NA,"O.Berg","Geovane S. Siqueira","Linhares","-39.91587","-19.07023","27","27",NA,NA,"-39,91587","-19,07023","2017",NA,NA,"06","19","Magnoliopsida",NA,NA,NA,NA,NA
"331","2021-02-25 10:13:05-03","CVRD","CVRD","11258","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Souza, M.C.","649","2008","04","02","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Guruçú","CVRD011258",NA,"O.Berg","Karinne S. Valdemarin","Linhares","-39.998686","-19.098203","37","37",NA,NA,"-39,998686","-19,098203","2019",NA,NA,"03","21","Magnoliopsida",NA,NA,NA,NA,NA
"332","2021-02-25 10:13:05-03","CVRD","CVRD","7914","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Folli, D.A.","4379","2002","10","15","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Guruçú","CVRD007914",NA,"O.Berg","Marcos Sobral","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"2006","48094","auto","08","25","Magnoliopsida",NA,NA,NA,NA,NA
"333","2021-02-25 10:13:05-03","CVRD","CVRD","10157","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Lucas, E.","922","2006","11","30","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Guruçú","CVRD010157",NA,"O.Berg","Karinne S. Valdemarin","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"2019","48094","auto","03","21","Magnoliopsida",NA,NA,NA,NA,NA
"334","2021-02-25 10:13:05-03","CVRD","CVRD","8166","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Folli, D.A.","4522","2003","05","22","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Guruçú","CVRD008166",NA,"O.Berg","Marcos Sobral","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"2006","48094","auto","08","25","Magnoliopsida",NA,NA,NA,NA,NA
"335","2021-02-25 10:13:05-03","CVRD","CVRD","10719","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Folli, D.A.","5868","2008","02","14","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Guruçú","CVRD010719",NA,"O.Berg","Geovane S. Siqueira","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"2008","48094","auto","02","11","Magnoliopsida",NA,NA,NA,NA,NA
"336","2021-02-25 10:13:05-03","CVRD","CVRD","953","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Silva, I.A.","348","1982","09","27","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Guruçú","CVRD000953",NA,"O.Berg","Marcos Sobral","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"2007","48094","auto","02","10","Magnoliopsida",NA,NA,NA,NA,NA
"337","2021-02-25 10:13:05-03","CVRD","CVRD","4779","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Folli, D.A.","2155","1994","01","10","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Guruçú","CVRD004779","CVRD004779","O.Berg","Marcos Sobral","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"2007","48094","auto","02","10","Magnoliopsida",NA,NA,NA,NA,NA
"338","2021-02-25 10:13:05-03","CVRD","CVRD","88","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Silva, I.A.","32","1978","11","24","América do Sul","BRASIL","ES","Árvores testemunhas: Milho torrado, Folha Larga, Oiticica e Roxinho.",NA,"<ll>dwc_commonname:</ll> Guruçú","CVRD000088",NA,"O.Berg","Marcos Sobral","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"2007","48094","auto","02","10","Magnoliopsida",NA,NA,NA,NA,NA
"339","2021-02-25 10:13:05-03","CVRD","CVRD","1656","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Martinelli, G.","11037","1985","05","14","América do Sul","BRASIL","ES","Arvoreta, 40-60m/sm.",NA,"Ciófila, folhas discolores, com cálice persistente de cor verde. <ll>dwc_commonname:</ll> Guruçú","CVRD001656","CVRD001656","O.Berg","Marcos Sobral","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"2007","48094","auto","02","10","Magnoliopsida",NA,NA,NA,NA,NA
"340","2021-02-25 10:13:05-03","CVRD","CVRD","4948","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Folli, D.A.","2320","1994","06","07","América do Sul","BRASIL","ES","No aceiro do Calimã, no final da estrada.",NA,"<ll>dwc_commonname:</ll> Guruçú","CVRD004948",NA,"O.Berg","Marcos Sobral","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"2007","48094","auto","02","10","Magnoliopsida",NA,NA,NA,NA,NA
"341","2021-02-25 10:13:05-03","CVRD","CVRD","5789","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Folli, D.A.","3075","1997","11","18","América do Sul","BRASIL","ES","Próximo ao ant. apiá rio",NA,"<ll>dwc_commonname:</ll> Guruçú","CVRD005789",NA,"O.Berg","Marcos Sobral","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"2006","48094","auto","08","25","Magnoliopsida",NA,NA,NA,NA,NA
"342","2021-02-25 10:13:05-03","CVRD","CVRD","4812","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","prasina","Eugenia prasina","Folli, D.A.","2188","1994","01","21","América do Sul","BRASIL","ES","Próximo o final da estrada Caingá.",NA,"<ll>dwc_commonname:</ll> Guruçú","CVRD004812",NA,"O.Berg","Karinne S. Valdemarin","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"2019","48094","auto","03","21","Magnoliopsida",NA,NA,NA,NA,NA
