"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","month","day","locality","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber"
"553","2012-02-21 18:01:00-02","MO","MOBOT","2221072","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"M. Toledo G.|et al.","Toledo G. 1551","2003","South America","Bolivia","Santa Cruz","Guarayos","-62.9963889","-15.4569444",NA,NA,NA,NA,"6","2","Comunidad de Salvatierra. 20 km N de Uruibichá.","C. Romero (MO)","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"554","2020-07-07 07:58:00-03","MO","MOBOT","2370005","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Alejandro Araujo M.|Christopher Davidson|Sharon R. Christoph|Paola Gismondi|Tatiana B. Miranda","Araujo Murakami 1566","2004","South America","Bolivia","La Paz","Franz Tamayo","-67.9238889","-14.4230556",NA,NA,NA,NA,"11","26","Área Natural de Manejo Integrado Nacional Madidi, Chalalan, orilla de la laguna.","A. Fuentes (LPB), 08/","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-18","1",NA,NA
"555","2020-04-29 20:31:00-03","MO","MOBOT","2370087","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Alejandro Araujo M.|Christopher Davidson|Sharon R. Christoph|Paola Gismondi|Tatiana B. Miranda","Araujo Murakami 1597","2004","South America","Bolivia","La Paz","Franz Tamayo","-67.9238889","-14.4230556",NA,NA,NA,NA,"11","26","Área Natural de Manejo Integrado Nacional Madidi, Chalalan, orilla de la laguna.","Carolina Romero (MO)","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04-18","1",NA,NA
"556","2014-09-17 05:30:00-03","MO","MOBOT","2453138","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Maria M. Arbo|André M. de Carvalho|M. Silvia Ferrucci|Jomar G. Jardim|Sérgio C. de Sant'Ana","Arbo 7770","1997","South America","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"1","28","Rio Pancas, 6-10 km N de Colatina, camino de tierra sobre la margen izquierda","Pennington, T. D., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2008-05-27 22:02:00-03","MO","MOBOT","2775216","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Russell J. Seibert","Seibert 2136","1945","South America","Peru","Madre de Dios",NA,NA,NA,NA,NA,NA,NA,"8","30","Iberia, Miraflores, Rio Tahuamanu","Thomas Elias (SIU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2011-06-08 12:20:00-03","MO","MOBOT","2775223","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Manuel Rimachi Y.","Rimachi Y. 2536","1976","South America","Peru","Loreto","Maynas",NA,NA,NA,NA,NA,NA,"9","22","Maynas: Dtto. Iquitos. Rio Nanay, Cocha de la marina, below Bellavista, lowlands freq. inundated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"559","2013-01-22 05:51:00-02","MO","MOBOT","2775234","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Fernández","Fernández 688","1950","South America","Venezuela","Carabobo",NA,NA,NA,NA,NA,NA,NA,"3","29","Colonia Chirgua, en cauada seca","R.I. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"560","2009-07-13 12:28:00-03","MO","MOBOT","2775246","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Anibal Castillo","Castillo 660","1977","South America","Venezuela","Monagas",NA,"-62.89111","9.89666",NA,NA,NA,NA,"11","23","Sector Guacharaca",NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2008-05-27 22:02:00-03","MO","MOBOT","2775255","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Boris A. Krukoff","Krukoff 6423","1934","South America","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"9","14","Municipality Humayta, near Tres Casas. On varzea land. Basin of rio Madeira","Thomas Elias (SIU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2013-08-23 04:12:00-03","MO","MOBOT","2775265","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Michael J.G. Hopkins","Hopkins 635","1986","South America","Brazil","Roraima",NA,"-61.43333","3.4",NA,NA,NA,NA,"6","10","Ilhá de Maracá, Mun Alto Alegre. SEMA Estacão. Firmino","G.P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"563","2011-10-05 04:59:00-03","MO","MOBOT","2775292","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Richard T. Pennington|G.J. Harrison|Alex K. Monro|E.C. Rowe","Pennington 151","1988","South America","Bolivia","Pando",NA,"-69.08333","-11.41666",NA,NA,NA,NA,"8","20","Pando, 75 km SW Cobija. Puerto Oro. Mixed seasonal forest on undulating land.? Periodically flooded. Canopy closed. Ingasera/Pacai",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"564","2011-10-05 04:59:00-03","MO","MOBOT","2775421","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Richard T. Pennington|G.J. Harrison|Alex K. Monro|E.C. Rowe","Pennington 15","1988","South America","Bolivia","Pando",NA,"-69.11666","-11.16666",NA,NA,NA,NA,"7","20","Pando, 54 km SW Cobija. Triunfo, mixed seasonal forest on undulating land. Canopy 25m, on slope","T.D. Pennington","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2010-02-17 11:54:00-02","MO","MOBOT","2775509","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"R. Chávez de Michel","Michel 2152","1993","South America","Bolivia","Beni","Vaca Diez",NA,NA,NA,NA,NA,NA,"9","22","Alrededo de Tumi Chucua, bosque secundario, arbustivo","R. de Michel","210.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"566","2008-05-27 22:02:00-03","MO","MOBOT","2775513","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"G. de Martino","Martino 25","1991","South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,"4","25","Tres Moriches (Potrero n| 1 4), Finca La Recalada, Mcpo. Baquiano: Luis Diaz, hijo del dueño de la finca. Terreno plano, a pleno sol; suelo arcilloso; bosque dentro de la sabana","G. De Martino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2012-11-01 05:08:00-02","MO","MOBOT","2775521","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Basil Stergios|Luz Delgado","Stergios 13654","1989","South America","Venezuela","Bolívar",NA,"-65.51666","6.75",NA,NA,NA,NA,"4","10","Hoja NB20-5, Serrania Maigualida. Frente 9, HP 3, al este del Rio Caura; bosques siempre-verdes de loma (tierra firme de qubrada), en ribera y lajas grandes en los alrededores del Rio Zariapo, en el extremo norte da la Serrania","J. Grimes","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2012-11-01 05:08:00-02","MO","MOBOT","2775526","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Basil Stergios|Luz Delgado","Stergios 13761","1989","South America","Venezuela","Bolívar",NA,"-65.51666","6.75",NA,NA,NA,NA,"4","13","Hoja NB20-5, Serrani Maigualida, Frente 9, HP 3, al este del Rio Caura; bosques ribereños y de islas del Rio Zariapo",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2008-05-27 22:02:00-03","MO","MOBOT","2775535","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"SALDIAS","SALDIAS 1124","1990","South America","Bolivia","Santa Cruz","Obispo Santiesteban","-63.35","-16.85",NA,NA,NA,NA,"9","11","San Silvestre; camino entre Minero y San Pedro; 26 km NW (linea recta) de Minero; Nombre común pacay. Bosque subhúmedo subtropical en zona de llanura","M.D. Smith","221.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2010-02-09 21:36:00-02","MO","MOBOT","2775538","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Luis E. Forero|Nelly Hernández","Forero Pinto 1625","1983","South America","Colombia","Valle del Cauca","Cali",NA,NA,NA,NA,NA,NA,"11","23",NA,"R.E Gereau (MO)","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2010-01-05 09:12:00-02","MO","MOBOT","2775551","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"M. F. Prévost","Prévost 480","1979","South America","French Guiana","Cayenne",NA,NA,NA,NA,NA,NA,NA,"3","23","Arbre dans concession á Cayenne, route de la Madeleine",NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2013-01-02 05:09:00-02","MO","MOBOT","2775558","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Odile Poncy","Poncy 279","1977","South America","French Guiana","Cayenne",NA,NA,NA,NA,NA,NA,NA,"12","1","Tonate (entre Cayenne et Kourou). Au carrefour de la route de Cayenne et la route de Montsinéry",NA,"12.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2008-05-27 22:02:00-03","MO","MOBOT","2775583","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Benedito V. Rabelo","Rabelo 3750","1987","South America","Brazil","Pará",NA,"-49.61666","-0.6",NA,NA,NA,NA,"11","9","Rio Mucuonos. Região dos Campos. Fazenda Fura-Olho. Anajás. Marajó. Campos de várzea","T.D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2011-04-13 19:37:00-03","MO","MOBOT","2775592","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Luzmila Arroyo P.","Arroyo Padilla 130","1992","South America","Bolivia","Santa Cruz","Nuflo de Chavez","-62.3666667","-15.3666667",NA,NA,NA,NA,"11","9","110 km al Oeste de Concepción, 3 km al Oeste de Monteverde, camino al Salitral colorado","M. Saldias","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"575","2008-05-27 22:02:00-03","MO","MOBOT","2775599","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Pereira","Pereira 2935","1950","South America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"8","26","Arvore remanescente de flora primaria isolada no meio do pasto","G.M. Barrese","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2008-05-27 22:02:00-03","MO","MOBOT","2775606","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Sandrine Lamotte","Lamotte 357","1987","South America","Peru","Loreto",NA,"-73.66666","-4.91666",NA,NA,NA,NA,"12","16","Jenaro Herrera, Peruvian Amazonia. Primary vegetation, fluvisoil","R.E. Gereau","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2011-08-12 10:39:00-03","MO","MOBOT","2775608","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Pekka Soini","Soini 166","1982","South America","Peru",NA,NA,NA,NA,NA,NA,NA,NA,"7","30","Puinahua. Rio Pacaya, Cahuana, en orilla inundable del rio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-12-24 04:12:00-03","MO","MOBOT","2775624","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Andrew J. Henderson|J. Ribamar do Nascimento de Lima","Henderson 564","1986","South America","Brazil","Roraima",NA,"-61.43333","3.4",NA,NA,NA,NA,"7","13","Mun. Alto Alegre. Estacão Ecologia de Maracá. Along edge of Rio Maracá","G.P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2013-02-13 05:33:00-02","MO","MOBOT","2775637","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Mario Saldias P.|James Johnson|Blas García","Saldias Paz 1114","1990","South America","Bolivia","Santa Cruz","Obispo Santiesteban","-63.45","-15.98333",NA,NA,NA,NA,"9","11","estación del Consejo Regional de Investigacion (CRI); 37 km NW de Minero; Orilla de curichi. Bosque suhúmedo subtropical, zona de Ilanura","M.D. Smith","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2010-02-11 21:51:00-02","MO","MOBOT","2775642","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Ghillean T. Prance|Enrique Forero|Brian L. Wrigley|José F. Ramos|L.G. Farias","Prance 6245","1968","South America","Bolivia","Pando",NA,"-65.371227","-9.708042",NA,NA,NA,NA,"7","22","Above Abunã. Forest on terra firme","M.D. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2010-01-26 12:45:00-02","MO","MOBOT","2775643","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Frieda Billiet|B. Jadin","Billiet 4766","1989","South America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"12","8","Bord de route","M.D. Smith",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2013-02-13 05:33:00-02","MO","MOBOT","2775649","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Mario Saldias P.|James Johnson|Blas García","Saldias Paz 1210","1990","South America","Bolivia","Santa Cruz","Nuflo de Chavez","-63.08333","-15.73333",NA,NA,NA,NA,"10","4","4 km W, de A. de Guarayos, sobreel camino al departeamento Beni. Bosque humedo tropical en zona de Ilanura","M.D. Smith","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2013-02-13 05:33:00-02","MO","MOBOT","2775658","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Mario Saldias P.|James Johnson|Blas García","Saldias Paz 1127","1990","South America","Bolivia","Santa Cruz","Obispo Santiesteban","-63.23333","-17.06666",NA,NA,NA,NA,"9","11","Alianza; cruce entre los camino a las comunidades San Pedro y Caimán; 5 km N de Minero; Bosque subhúmedo subtropical en zona de Ilanura","M.D. Smith","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2013-02-13 05:33:00-02","MO","MOBOT","2775772","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Mario Saldias P.|James Johnson|Blas García","Saldias Paz 1211","1990","South America","Bolivia","Santa Cruz","Nuflo de Chavez","-63.08333","-15.73333",NA,NA,NA,NA,"10","4","4 km W de A. de Guarayos, sobre el camino al departemento Beni. Bosque húmedo tropical en zona llanura","M.D. Smith","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2013-02-13 05:33:00-02","MO","MOBOT","2775786","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Mario Saldias P.|James Johnson|Blas García","Saldias Paz 1213","1990","South America","Bolivia","Santa Cruz","Nuflo de Chavez","-63.08333","-15.73333",NA,NA,NA,NA,"10","4","4 km W de A. de Guarayos, sobre el camino al departamento to Beni; bosque húmedo tropical en zona de llanura","M.D. Smith","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2013-02-13 05:33:00-02","MO","MOBOT","2775793","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Mario Saldias P.|James Johnson|Blas García","Saldias Paz 1212","1990","South America","Bolivia","Santa Cruz","Nuflo de Chavez","-63.08333","-15.73333",NA,NA,NA,NA,"10","4","4 km W de A. de Guarayos, sobre el camino al departemento Beni. Bosque húmedo tropical en zona de llanura","M.D. Smith","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2013-02-13 05:33:00-02","MO","MOBOT","2775796","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Mario Saldias P.|James Johnson|Blas García","Saldias Paz 1118","1990","South America","Bolivia","Santa Cruz","Obispo Santiesteban","-63.45","-15.98333",NA,NA,NA,NA,"9","11","San Pedro, estación del Consejo regional de Investigación (CRI); 37 km NW de Minero. Bosque subhúmedo subtropical, zona llanura","M.D. Smith","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2015-12-27 05:33:00-02","MO","MOBOT","2775800","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"T. D. Pennington","Pennington 13251","1990","South America","Bolivia","Santa Cruz",NA,"-62.83333","-16.66666",NA,NA,NA,NA,"11","11","San Ramon, transition forest, canopy 7-10 m, precambrien gneiss, Leguminose predominant",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2015-12-27 05:33:00-02","MO","MOBOT","2775810","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"T. D. Pennington","Pennington 13250","1990","South America","Bolivia","Santa Cruz",NA,"-62.83333","-16.66666",NA,NA,NA,NA,"11","11","San Ramon, transition forest, canopy 7-10 m, precambian gneiss, Leguminosae predominant",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2015-12-27 05:33:00-02","MO","MOBOT","2775824","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"T. D. Pennington","Pennington 13256","1990","South America","Bolivia","Santa Cruz","Nuflo de Chavez","-62.91666","-16.33333",NA,NA,NA,NA,"11","12","El Puente, Aseradera San Juan. Transitional forest. Rainfall ca 1000 mm",NA,"250.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2013-02-13 05:33:00-02","MO","MOBOT","2775840","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Mario Saldias P.|James Johnson|Blas García","Saldias Paz 1203","1990","South America","Bolivia","Santa Cruz","Nuflo de Chavez","-62.46666","-16.61666",NA,NA,NA,NA,"10","3","1 km SE de San Ramón. Bosque de subhúmedo tropical. Suelos poco profundos y con afloraciones de roca madre","M.D. Smith","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2010-10-07 15:18:00-03","MO","MOBOT","2775854","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 17482","1966","South America","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"6","21","Drainage of the upper Rio Araguaia, ca 78 km SE of Aragarcas, Goiás, cut-over valley dominated by babacu, sand","T.D. Pennington","700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2011-10-27 09:09:00-02","MO","MOBOT","2775900","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Brian M. Boom|A. Eisenberg","Boom 6022","1985","South America","Venezuela","Bolívar",NA,"-66.61666","6.75",NA,NA,NA,NA,"4","5","Valley of Caño Colorado, vicinity of Panare Indian village, ca 30 km SW of National Guard post at Maniapue. Low forest on margin of savanna","R. Barneby","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2009-12-11 13:45:00-02","MO","MOBOT","2775913","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Howard S. Irwin|Ghillean T. Prance|Thomas R. Soderstrom|Noel H. Holmgren","Irwin 55355","1963","South America","Suriname",NA,NA,"-56.81666","3.33333",NA,NA,NA,NA,"9","4","Lucie Revier, occacional in riverine forest, 2-10 km below confluence of Oost Rivier","T.S. Elias","225.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2009-10-21 21:11:00-02","MO","MOBOT","2775926","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121258","1980","South America","Venezuela","Sucre",NA,"-63.11666","10.53472",NA,NA,NA,NA,"2","18","Low swampy level ground, south of Guarau|nos, swamp forest, south of El Coco, along small caño","R. Liesner","5.00000000","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2008-05-27 22:02:00-03","MO","MOBOT","2775963","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Douglas C. Daly","Daly 9768","1998","South America","Brazil","Acre",NA,"-69.80888","-10.92638",NA,NA,NA,NA,"3","24","Mun. Assis Brasil: Basin of Rio Purus, upper Rio Acre, left bank. Riverside vegetation near high water mark, river level descenting","T.D. Pennington",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2008-05-27 22:02:00-03","MO","MOBOT","2775973","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Filomeno Encarnación","Encarnación Cajañaupa 1278","1982","South America","Peru","Loreto","Requena",NA,NA,NA,NA,NA,NA,"2","17","abajo de [S] Herrera margen izquierda del R. Veayali. Bosque inundable","R.E. Gereau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2011-03-23 13:58:00-03","MO","MOBOT","2776035","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Juan Celedonia Ruiz M.","Ruiz M. 1573","1990","South America","Peru","Loreto","Maynas","-72.96666","-4.08333",NA,NA,NA,NA,"9","14","Quebreda Tamishiaco, a dos horas de viaje de la desembocadura en motor 40 HP. Bosque primario de altura, suelos arcillosos","D.A. Neill (MO)","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2013-01-02 05:09:00-02","MO","MOBOT","2776054","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Odile Poncy","Poncy 1010","1994","South America","French Guiana","Cayenne",NA,"-52.33333","4.85",NA,NA,NA,NA,"6","9","Abattis Saramaca","O. Poncy","2.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2018-09-26 04:37:00-03","MO","MOBOT","2776089","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Dario A. Sánchez S.|L.E. Eusse","Sánchez S. 1370","1991","South America","Colombia","Antioquia","Venecia","-75.7333333","5.9666667",NA,NA,NA,NA,"3","27","Finca media Luna","R.E. Gereau","1320.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"601","2018-09-26 04:37:00-03","MO","MOBOT","2776108","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Dario A. Sánchez S.","Sánchez S. 1861","1992","South America","Colombia","Antioquia","Fredonia","-75.6666667","5.9333333",NA,NA,NA,NA,"10","10","Corregimiento Marsella. Apiario La Viuda","R.E. Gereau (MO)","1290.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"602","2018-09-26 04:37:00-03","MO","MOBOT","2776109","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Dario A. Sánchez S.","Sánchez S. 1864","1992","South America","Colombia","Antioquia","Santa Bárbara","-75.5666667","5.8833333",NA,NA,NA,NA,"10","12","Apiarios Los Charcos.","R.E. Gereau (MO)","1740.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"603","2011-02-16 07:27:00-02","MO","MOBOT","2776139","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Inga","ingoides","Inga ingoides","(Rich.) Willd.",NA,"Wilmer A. Díaz","Díaz 1712","1993","South America","Venezuela","Bolívar",NA,"-65.86666","6.45",NA,NA,NA,NA,"5",NA,"Area de pequeña Mineria El Guaniamo. Bosque Ombrófilo Macrotérmico","E. Sanoja","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
