"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","typeStatus","stateProvince","locality","imagecode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem","sex"
"271","2020-12-21 16:16:32-03","MBM","MBM","238746","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Sobral, M.","6555","1990","12",NA,"Southern America","Brazil",NA,NA,"Região de mata Estacional Semidecidua.","MBM238746",NA,NA,NA,"Paraná",NA,"MBM238746","(Gardn.) Cabrera","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA
"272","2020-12-21 16:16:32-03","MBM","MBM","285701","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Kozera, C.","1697","2002","11","08","Southern America","Brazil",NA,NA,"Herbácea com flores amarelas.; Campo de várzea seco e alterado e recém queimado.","MBM285701",NA,NA,NA,"Paraná","Ilha da Viúva","MBM285701","(Gardn.) Cabrera","Icaraíma","-53.613899230957","-23.3955993652344",NA,NA,NA,NA,NA,NA,"21289","auto",NA,NA,NA,NA,NA,NA,NA
"273","2015-10-05 07:39:54-03","MNHN","RECOLNAT_MNHN_P","P02140224","PreservedSpecimen",NA,"Asteraceae","Echinocephalum","angustifolium","Echinocephalum angustifolium","Gardner, G.",NA,"1841",NA,NA,NA,"Brésil","hb",NA,"[P02140225 et P02140224 sur la même part] <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02140224' target='other'> <mi>dwc_moreinfo</mi></a>","P02140224",NA,NA,"type",NA,"Province de Goyaz","P02140224_01","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3848 bis",NA,NA
"274","2015-10-06 00:48:47-03","MNHN","RECOLNAT_MNHN_P","P02140225","PreservedSpecimen",NA,"Asteraceae","Echinocephalum","angustifolium","Echinocephalum angustifolium","Gardner, G.",NA,"1841",NA,NA,NA,"Brésil","hb",NA,"[P02140225 et P02140224 sur la même part] <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02140225' target='other'> <mi>dwc_moreinfo</mi></a>","P02140225",NA,NA,NA,NA,"Province de Goyaz","P02140225_01","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2015-10-06 20:52:40-03","MNHN","RECOLNAT_MNHN_P","P02140226","PreservedSpecimen",NA,"Asteraceae","Echinocephalum","latifolium","Echinocephalum latifolium","Gardner, G.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"Catal. 1866, n°18 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02140226' target='other'> <mi>dwc_moreinfo</mi></a>","P02140226",NA,NA,"syntype",NA,"Province de Goyaz","P02140226_01","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3848",NA,NA
"276","2015-10-05 05:21:35-03","MNHN","RECOLNAT_MNHN_P","P02140227","PreservedSpecimen",NA,"Asteraceae","Echinocephalum","latifolium","Echinocephalum latifolium","Gardner, G.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02140227' target='other'> <mi>dwc_moreinfo</mi></a>","P02140227",NA,NA,"syntype",NA,"Province de Goyaz","P02140227_01","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3848",NA,NA
"277","2015-10-06 20:53:08-03","MNHN","RECOLNAT_MNHN_P","P02140228","PreservedSpecimen",NA,"Asteraceae","Echinocephalum","latifolium","Echinocephalum latifolium","Gardner, G.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02140228' target='other'> <mi>dwc_moreinfo</mi></a>","P02140228",NA,NA,"syntype",NA,"Province de Ceara","P02140228_01","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1728",NA,NA
"278","2015-10-06 20:53:36-03","MNHN","RECOLNAT_MNHN_P","P02140229","PreservedSpecimen",NA,"Asteraceae","Echinocephalum","latifolium","Echinocephalum latifolium","Gardner, G.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"Catal. 1866 n°18 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02140229' target='other'> <mi>dwc_moreinfo</mi></a>","P02140229",NA,NA,"syntype",NA,"Province de Ceara","P02140229_01","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1728",NA,NA
"279","2015-10-06 07:52:58-03","MNHN","RECOLNAT_MNHN_P","P02140230","PreservedSpecimen",NA,"Asteraceae","Echinocephalum","latifolium","Echinocephalum latifolium","Gardner, G.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02140230' target='other'> <mi>dwc_moreinfo</mi></a>","P02140230",NA,NA,"syntype",NA,"Province de Ceara","P02140230_01","Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1728",NA,NA
"280","2015-09-04 05:52:59-03","MNHN","RECOLNAT_MNHN_P","P02400342","PreservedSpecimen",NA,"Asteraceae","Melanthera","latifolia","Melanthera latifolia","Warming, E.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02400342' target='other'> <mi>dwc_moreinfo</mi></a>","P02400342",NA,NA,NA,NA,"Lagoa Santa","P02400342_01","(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2015-09-04 05:52:59-03","MNHN","RECOLNAT_MNHN_P","P02400345","PreservedSpecimen",NA,"Asteraceae","Melanthera","latifolia","Melanthera latifolia","Blanchet, J.S.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"Envoyé par Blanchet en 1832 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02400345' target='other'> <mi>dwc_moreinfo</mi></a>","P02400345",NA,NA,NA,"Bahia","Bahia","P02400345_01","(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"997",NA,NA
"282","2015-09-04 05:20:52-03","MNHN","RECOLNAT_MNHN_P","P02512383","PreservedSpecimen",NA,"Asteraceae","Melanthera","latifolia","Melanthera latifolia","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02512383' target='other'> <mi>dwc_moreinfo</mi></a>","P02512383",NA,NA,NA,NA,"s.l.","P02512383_01","(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10984",NA,NA
"283","2020-12-11 11:33:12-03","UFMG","BHCB","180296","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Fernandes, AC","261","2010","11","23","Southern America","Brasil",NA,NA,"Erva 50 cm alt., flores do raio amarelas.; Mata ciliar","BHCB032645","Dicotyledon",NA,NA,"Mato Grosso do Sul","Lagoa Mandioré, Ao lado da Base Militar.",NA,"(Gardner) Cabrera","Corumbá","-57.504944","-18.198694",NA,"95","95","2016","05","13",NA,NA,"-57.504944","-18.198694",NA,NA,NA,NA,NA
"284","2020-12-11 11:33:12-03","UFMG","BHCB","191024","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Vieira, KIC; Resende, HC; Werneck, HA","46","2018","01","16","Southern America","Brasil",NA,NA,"Beira de estrada","BHCB191024","Dicotyledon",NA,NA,"Minas Gerais","Campinas, Estrada Campinas",NA,"(Gardner) Cabrera","Mariana","-43.207861","-20.298556",NA,"529","529","2018","08",NA,NA,NA,"-43.207861","-20.298556",NA,NA,NA,NA,NA
"285","2021-02-11 17:18:06-03","UFPR","UPCB","34716","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Ribas, O.S.","2588","1998","02","08",NA,"Brasil",NA,NA,"Arbusto 3m, capítulo amarelo. Campo cerrado..",NA,NA,NA,NA,"Mato Grosso do Sul","Rod. MS 178, 20km S de Bodoquena",NA,"(Gardner) Cabrera","Bodoquena","-56.7150001525879","-20.5386009216309","Robinson, H.",NA,NA,"1998","01","01","47684","auto",NA,NA,NA,NA,NA,NA,NA
"286","2020-09-18 11:38:00-03","MO","MOBOT","101222879","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Robert M. King|L.A. Mattos Silva","King 8002","1979","7","10","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Bahia","Rod. Br 415, Trecho Ilheus/Iabuna km 17, Região de Mata Higrofila Sul Baiana. Margem de rodovia.",NA,"(Gardner) Cabrera","Ilhéus","-39.0494003295898","-14.7889003753662","J. Pruski (MO)","50.00000000",NA,NA,NA,NA,"61245","auto",NA,NA,NA,"1",NA,NA,NA
"287","2012-04-20 05:09:00-03","MO","MOBOT","2493787","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Aurelio Schinini|Marita Dematteis|Guillermo Caballero M.","Schinini Cacace 31481","1996","10","17","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Alto Paraná","Reserva Biológica Tatí-yupi. Selva que rodea la Represa Itaipú, del río Paraná, 18 Km N de Ciudad del Este",NA,"(Gardner) Cabrera",NA,"-54.58333","-24.36666","Cristóbal, C. L., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2008-05-27 22:02:00-03","MO","MOBOT","1004050","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Elsa M. Zardini|M.R.P. da Silva","Zardini 43183","1995","7","25","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Presidente Hayes","Río Negro on route to Fortin General Bruguez. Gallery forest on clay.",NA,"(Gardner) Cabrera",NA,"-57.83333","-25.08333","Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1021",NA,NA
"289","2015-04-21 05:44:00-03","MO","MOBOT","100535626","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","G.A. Parada|Ivan Linneo|et al.","Parada-Gutierrez 1332","2009","1","5","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","Estancia Juan Deriva.",NA,"(Gardner) Cabrera","Sara","-63.5658333","-17.1113889","J. Pruski (MO)","257.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"290","2013-08-29 08:59:00-03","MO","MOBOT","100625215","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Angel L. Cabrera","Cabrera 10457","1948","12","11","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Santa Fé","Isla la Invermada.",NA,"(Gardner) Cabrera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"291","2018-01-27 05:29:00-02","MO","MOBOT","100904527","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Nur Ritter|Garrett E. Crow|Charlyn W. Crow","Ritter 4199","1997","7","14","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","Laguna Cáceras, below the town of Puerto Suarez.",NA,"(Gardner) Cabrera","Germán Busch","-57.7961111","-18.965","N. Ritter (NHA)","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"292","2018-09-12 10:27:00-03","MO","MOBOT","101067296","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Michael H. Nee","Nee 56216","2009","4","1","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","8.4 km (by road) N of highway at Aguaí, on farm road in heavily agricultural area, 19 km NW of bridge at Chané Independencia.",NA,"(Gardner) Cabrera","Obispo Santiesteban","-63.3111111","-16.8244445","J. Pruski (MO)","230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"293","2020-09-18 12:02:00-03","MO","MOBOT","101222906","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Gert G. Hatschbach|O. Guimarães","Hatschbach 46999","1983","10","19","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Espírito Santo","Conceição da Barra, arredores.",NA,"(Gardner) Cabrera",NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"294","2013-08-20 12:44:00-03","MO","MOBOT","1413932","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Elsa M. Zardini|R. Gamarra","Zardini 51851","1999","10","23","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Itapúa","Yacyretá Dam Island Reserve: Eastern area. Aña Cua. Collecting area: around two hectares.",NA,"(Gardner) Cabrera",NA,"-56.6522222","-27.3958333","Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1182",NA,NA
"295","2011-06-09 17:49:00-03","MO","MOBOT","142803","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Blas Pérez","Pérez Maricerich 1474","1991","12",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Central","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.",NA,"(Gardner) Cabrera",NA,"-57.46666","-25.33333","H. Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","7",NA,NA
"296","2008-05-27 22:02:00-03","MO","MOBOT","1476915","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Elsa M. Zardini|M. Vera","Zardini 54448","2000","5","11","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Concepción","Around Sargento José E. López. Cerrado scrub.",NA,"(Gardner) Cabrera",NA,"-56.87888","-22.55166","Harold Robinson (US)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1206",NA,NA
"297","2020-08-04 09:40:00-03","MO","MOBOT","1535068","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Michael H. Nee","Nee 39461","1990","10","22","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","12 km NE of crossroads at Montero, along highway from Montero to Colonia Okinawa 1.",NA,"(Gardner) Cabrera","Obispo Santiesteban","-63.2","-17.74166","J. Pruski","275.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"298","2019-07-29 10:13:00-03","MO","MOBOT","1536003","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Michael H. Nee","Nee 48690","1998","3","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","The plain around Santa Cruz that is bound by the 700 m contour of the Andean foothills to the west, and the Río Grande to the east",NA,"(Gardner) Cabrera",NA,"-63.1833333","-17.7666667","John Pruski (MO)","420.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"299","2019-07-29 14:36:00-03","MO","MOBOT","2189854","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Ricardo O. Vanni|William R. Anderson|Mark W. Chase","Vanni 1391","1990","1","13","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Chaco","Colonia Benitez",NA,"(Gardner) Cabrera","1 de Mayo",NA,NA,"John Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"300","2010-11-28 09:14:00-02","MO","MOBOT","2190411","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Bruno G. Piccinini|A. L. García","Piccinini 1034","1967","7","9","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Formosa","Banco rosadito, orilla del río Paraguay, cercano a Bouvier.",NA,"(Gardner) Cabrera","Pilcomayo","-57.56666","-25.45","Cabrera, A. L., V-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2010-05-05 17:37:00-03","MO","MOBOT","2190442","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Juan H. Hunziker","Hunziker 11451","1985","12","1","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Misiones","Posadas, ribera del Paraná, cerca del Balneario Municipal, camino al Puerto",NA,"(Gardner) Cabrera","Capital","-55.9","-27.38333","Sáenz, A. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2012-04-18 10:28:00-03","MO","MOBOT","2190470","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Juan H. Hunziker|et al.","Hunziker 10784","1983","12","6","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Misiones","El Soberbio, barranca del Río Uruguay",NA,"(Gardner) Cabrera","Guaraní","-54.21666","-27.31666","Cabrera, A. L.","147.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-07-29 13:19:00-03","MO","MOBOT","2190501","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 15666","1970","1","14","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Misiones","Puerto Rico, Club de Pesca",NA,"(Gardner) Cabrera","Libertador General San Martín","-55.0166667","-26.8","John Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"304","2009-10-24 10:26:00-02","MO","MOBOT","2254846","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Fernando O. Zuloaga|A. A. Sáenz|Gustavo Giberti","Zuloaga 2231","1985","4","11","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Misiones","Santa Ana, camino al Balneario Municipal",NA,"(Gardner) Cabrera","Candelaria","-55.58333","-27.38333","Sáenz, A. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-07-06 14:11:00-03","MO","MOBOT","2254867","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Angel L. Cabrera|et al.","Cabrera 28798","1977","10",NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Misiones","Puerto Rico",NA,"(Gardner) Cabrera","Libertador General San Martín","-55.0166667","-26.8","Sáenz, A. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"306","2009-10-18 08:02:00-02","MO","MOBOT","2292997","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","F. M. Rodríguez","Rodríguez 367","1910","8","20","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Misiones","Puerto Aguirre",NA,"(Gardner) Cabrera","Iguazú","-54.58333","-25.6","Sáenz, A. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2019-07-29 10:11:00-03","MO","MOBOT","2293015","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","S.A. Renvoize|C.M. Wilmot-Dear|A. A. Sáenz","Renvoize 3230","1978","10","23","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Misiones","Puerto Piray",NA,"(Gardner) Cabrera","Montecarlo","-54.7166667","-26.4833333","John Pruski (MO)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"308","2011-10-20 17:39:00-02","MO","MOBOT","2344572","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Ricardo O. Vanni|D.B. Kurtz|A. Titievsky","Vanni 4023","1997","8","14","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Misiones","Puerto Iguazú, antiguo Puerto",NA,"(Gardner) Cabrera","Iguazú",NA,NA,"Cristóbal, C. L., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2018-05-17 05:29:00-03","MO","MOBOT","2403541","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Fernando O. Zuloaga|Osvaldo Morrone|María E. Múlgura|A. Vega","Zuloaga 5015","1995","2","26","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Misiones","Parque Provincial Moconá, Salto del Moconá, orilla del río Uruguay",NA,"(Gardner) Cabrera","Guaraní","-53.9","-27.15","Sáenz, A. A., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-04-30 04:37:00-03","MO","MOBOT","2403550","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","RODRÍGUEZ","RODRÍGUEZ 554",NA,NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Misiones","Parque Provincial Moconá",NA,"(Gardner) Cabrera","Guaraní","-53.88333","-27.13333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2017-07-13 05:17:00-03","MO","MOBOT","2425466","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Fernando O. Zuloaga|A. A. Sáenz|Marcelo D. Vázquez Á.","Zuloaga 750","1979","4","10","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Misiones","Salto del Moconá",NA,"(Gardner) Cabrera","San Pedro","-53.88333","-27.13333","Sáenz, A. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2017-07-13 05:17:00-03","MO","MOBOT","2445037","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Fernando O. Zuloaga|A. A. Sáenz|Marcelo D. Vázquez Á.","Zuloaga 848","1979","4","14","South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Misiones","Puerto Eldorado",NA,"(Gardner) Cabrera","Eldorado","-54.68333","-26.4","Sáenz, A. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-07-29 10:14:00-03","MO","MOBOT","3350410","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Aurelio Schinini|Elsa L. Cabral|Ricardo O. Vanni","Schinini Cacace 17555","1979",NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Corrientes","8 km S de Labougle, costa río Uruguay.",NA,"(Gardner) Cabrera","Monte Caseros",NA,NA,"John Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"314","2009-08-24 12:06:00-03","MO","MOBOT","3351138","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Itaipú Binacional","Itaipú Binacional 45","1978",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Alto Paraná","Pto. Palma. Datos del Sitio zona de cultivo. Hoja simple , opuesta, aserrada, pubesc.",NA,"(Gardner) Cabrera",NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2009-08-24 12:06:00-03","MO","MOBOT","3351685","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Itaipú Binacional","Itaipú Binacional 1064","1983",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Alto Paraguay","Ftal. Itaipú. Datos del Sitio zona de cultivo. Hoja simple, opuesta, aserrada.",NA,"(Gardner) Cabrera",NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2010-04-13 14:20:00-03","MO","MOBOT","3351742","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","F. Javier Fernández Casas|William J. Hahn|Aurelio Schinini","Fernández Casas 7649","1982",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Canindeyú","40 km al Sur de Catueté, unos 3 km al Norte del río Ytambeí, bosque cerrado.",NA,"(Gardner) Cabrera",NA,NA,NA,"H. Robinson","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2008-05-27 22:02:00-03","MO","MOBOT","3351805","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Rosa Degen","Degen 1690","1989",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Caazapá","Pacuri. Comunidad de Mbya.",NA,"(Gardner) Cabrera",NA,"-55.83333","-26.16666","H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2008-05-27 22:02:00-03","MO","MOBOT","3351861","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Nélida Soria","Soria Rey 1060","1985",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,"Presidente Hayes","Km 250 - Monte Lindo. A orillas del camino, suelo arcilloso humedo.",NA,"(Gardner) Cabrera",NA,NA,NA,"H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-07-29 10:11:00-03","MO","MOBOT","3351979","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Nur Ritter","Ritter 4276","1998",NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Santa Cruz","The Rio Paragua, at the junction with Arroyo Toledo. Habitat: a floating mat of Eichhornia azurea and Oxycaryum cubense.",NA,"(Gardner) Cabrera","Velasco",NA,NA,"John Pruski (MO)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"320","2019-07-29 10:14:00-03","MO","MOBOT","3352041","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","August G. Schulz","Schulz 109","1930",NA,NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,NA,"Chaco","Benítez. Pajonales, ribera río Tragadero.",NA,"(Gardner) Cabrera","1 de Mayo",NA,NA,"John Pruski (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"321","2019-07-30 13:59:00-03","MO","MOBOT","3352090","PreservedSpecimen","Plantae","Asteraceae","Melanthera","latifolia","Melanthera latifolia","Robert M. King|Luther E. Bishop","King 8697","1981","1","30","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Bahia","7 Km S from road between Itaberaba and Ibotirama, along road to Andarai.",NA,"(Gardner) Cabrera",NA,NA,NA,"(pappus pluriaristate) J Pruski","365.76000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
