"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount"
"100","2005-11-21 18:14:44-02","MNHN","RECOLNAT_MNHN_P","P00481905","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.",NA,"Burchell, W.J.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481905' target='other'> <mi>dwc_moreinfo</mi></a>","P00481905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4567",NA
"101","2016-09-20 17:22:15-03","MNHN","RECOLNAT_MNHN_P","P00481906","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.",NA,"Burchell, W.J.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481906' target='other'> <mi>dwc_moreinfo</mi></a>","P00481906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4771",NA
"102","2017-12-20 16:46:15-02","MNHN","RECOLNAT_MNHN_P","P00481907","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Province de Saint Paul",NA,NA,"hb","Dedit A. de Saint-Hilaire <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481907' target='other'> <mi>dwc_moreinfo</mi></a>","P00481907","P00481907_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype","C1 1167 bis",NA
"103","2015-10-12 05:49:12-03","MNHN","RECOLNAT_MNHN_P","P02297420","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"St Paul",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02297420' target='other'> <mi>dwc_moreinfo</mi></a>","P02297420","P02297420_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"104","2015-09-04 19:44:12-03","MNHN","RECOLNAT_MNHN_P","P06671446","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.",NA,"Hoehne, F.C.",NA,"1920","8","29",NA,"Brasil","São Paulo",NA,"Bosque da Saude.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671446' target='other'> <mi>dwc_moreinfo</mi></a>","P06671446","P06671446_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2015-09-04 19:44:12-03","MNHN","RECOLNAT_MNHN_P","P06671448","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.",NA,"Regnell",NA,"1871","10","14",NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671448' target='other'> <mi>dwc_moreinfo</mi></a>","P06671448","P06671448_01",NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,"II 38",NA
"106","2015-09-04 19:44:12-03","MNHN","RECOLNAT_MNHN_P","P06671447","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.",NA,"Glaziou, A.",NA,"1873","1","25",NA,"Brasil","Rio de Janeiro","Itatiaia","Brésil (Rio Jan.) Itatiaia.","-44.5633010864258","-22.4960994720459","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671447' target='other'> <mi>dwc_moreinfo</mi></a>","P06671447","P06671447_01",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,"8304",NA
"107","2015-09-05 07:13:26-03","MNHN","RECOLNAT_MNHN_P","P04857311","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.",NA,"Jung, S.L.|Melo|Mantovani|Giullieti",NA,"1979","9","8",NA,"Brasil","São Paulo","São Paulo","Reserva Biológica , Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04857311' target='other'> <mi>dwc_moreinfo</mi></a>","P04857311","P04857311_01",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"291 a",NA
"108","2020-12-11 11:41:21-03","UFMG","BHCB","44919","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-11 11:41:21-03","UFMG","BHCB","44920","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-11 11:41:21-03","UFMG","BHCB","44921","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-11 11:41:21-03","UFMG","BHCB","44922","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-11 11:41:21-03","UFMG","BHCB","44923","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-11 11:41:21-03","UFMG","BHCB","64639","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Silva, AF; Alves, TMA; Souza, CP","76","2001","04","17","Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.9725","-19.874444",NA,"VOUCHER.",NA,NA,NA,NA,NA,NA,NA,"-43.9725","-19.874444",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-11 11:41:21-03","UFMG","BHCB","16121","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Andrade, PM de; Souza, HC","784","1986","10","14","Southern America","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"115","2020-12-11 11:41:21-03","UFMG","BHCB","15574","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Andrade, PM de; Souza, HC","784","1986","10","14","Southern America","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"116","2021-02-11 17:21:40-03","UFPR","UPCB","51359","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Camb.","Reginato, M.","Reginato, M.","332","2005","03",NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"Arbórea 10m, botões creme..",NA,NA,NA,NA,"2005","01","01",NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"117","2021-02-11 17:21:40-03","UFPR","UPCB","73088","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Camb.","Pinto, N.S. & Franco, G.A.D.C.","Costa, N.O.","46","2010","07","01",NA,"Brasil","São Paulo","Itapeva","Estação Experimental, Trilha do Poço da Onça.","-49.111944","-24.049167",NA,"Árvore, 5m, flor creme. Campo sujo úmido da divisa..",NA,NA,NA,NA,"2010","07","14","-49.111944","-24.049167",NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-02-11 17:21:40-03","UFPR","UPCB","74525","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Rosado","Blum, C.T.","11-038","2011","02","20",NA,"Brasil","Paraná","Tijucas do Sul","Remanescentes florestais marginais à represa de Vossoroca","-49.0775","-25.834722",NA,"Árvore 13 m, botões. UPCB-DNA N° 2006.","UPCB0001717","UPCB0001717","890","890","2016","09",NA,"-49.0775","-25.834722",NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-02-11 17:21:40-03","UFPR","UPCB","50752","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Rosado","Reginato, M.","138","2004","12",NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"Arbórea 5m, frutos..","UPCB0001714","UPCB0001714",NA,NA,"2016","09",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"120","2021-02-11 17:21:40-03","UFPR","UPCB","7107","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Rosado","Hatschbach, G.","17827","1967","11","14",NA,"Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,"Arvoreta, 5m x 20cm. Mata secundária..","UPCB0001712","UPCB0001712",NA,NA,"2016","09",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"121","2021-02-11 17:21:40-03","UFPR","UPCB","16557","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Rosado","Kummrow, R.","2932","1987","08","18",NA,"Brasil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,"Árvore, 12m, flor alvescente, estames vinosos. Mata pluvial..",NA,NA,NA,NA,"2015","12","02",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"122","2021-02-11 17:21:40-03","UFPR","UPCB","14678","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Rosado","Cordeiro, J.","342","1986","08","28",NA,"Brasil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,"Árvore, 5m, flor alva. Mata pluvial..",NA,NA,NA,NA,"2015","12","02",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"123","2015-01-23 09:28:00-02","MO","MOBOT","2992398","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","F. Barros, & M.A.V. Cruz","J.R. de Mattos","Mattos 13851","1966",NA,NA,"South America","Brazil","São Paulo",NA,"Nativa no Jardim Botanico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2009-09-15 16:17:00-03","MO","MOBOT","3418206","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.",NA,"Grady L. Webster|et al.","Webster 25211","1984","8","13","South America","Brazil","São Paulo",NA,NA,"-46.86666","-23.18333",NA,NA,NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-03-02 04:32:00-03","MO","MOBOT","168357","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.",NA,"R. M. Rueda","Rueda 876","1992","7","23","South America","Bolivia","Beni",NA,"Trinidad, a 5 km sobre La Carretera a Santa Cruz, bosque seco alterado y con zonas pantanosas.","-64.88","-14.87",NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22","8"
"126","2020-07-15 14:43:41-03","UNESP-RC","HRCB","50298","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.",NA,"Santos, L.B.","78","2008","09","16",NA,"Brasil","São Paulo","Jundiaí",NA,NA,"-23.230556",NA,"Interior da trilha. Arbusto, 2m de altura, folhas cartáceas, com as nervuras da face abaxial avermelhadas, frutos imaturos verdes",NA,NA,"1020","1020",NA,NA,NA,"46º56'08.8W","23º13'50S",NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-07-15 14:43:41-03","UNESP-RC","HRCB","48323","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.",NA,"Lombardi","6839","2007","08","14",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.935778","-23.230444",NA,"borda da trilha. Árvore ca. 3 m, folíolos coriáceos, flores alvas com pontos rosados",NA,NA,"850","850",NA,NA,NA,"46º56'08.8W","23º13'49,6S",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-07-15 14:43:41-03","UNESP-RC","HRCB","48971","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.",NA,"Lombardi","7031","2007","12","04",NA,"Brasil","São Paulo","Jundiaí",NA,"-46.935778","-23.230444",NA,"borda da trilha. Árvore ca. 5 m, frutos imaturos verdes, arilo amarelo-alaranjado, sementes negras",NA,NA,"850","850",NA,NA,NA,"46º56'08.8W","23º13'49,6S",NA,NA,NA,NA,NA,NA,NA,NA
"129","2017-11-24 14:12:26-02","UFLA","ESAL","20976","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Chapada dos Perdizes","-44.6425018310547","-21.4874992370605",NA,"árvore; 8, m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA
"130","2017-11-24 14:12:26-02","UFLA","ESAL","11977","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Costa, MP; Pifano, DS; Melo, PHA","106",NA,NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Mun.Serra de São Domingos, encosta do Jardim Japonês","-46.5614013671875","-21.7877998352051",NA,"árvore; ; ;; floresta",NA,NA,"14","14",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"131","2018-10-05 13:28:16-03","UFLA","ESAL","15447","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Fontes, MAL","91",NA,NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,"árvore; 6,0; ;; floresta",NA,NA,"1450","1450",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"132","2017-11-24 14:12:26-02","UFLA","ESAL","11005","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"Melo, PHA; Costa, MP; Pellicciotti, AS","3645",NA,NA,NA,NA,"Brasil","Minas Gerais","Poços de Caldas","Parque Mun. Serra de São Domingos, floresta nebular no limite nordeste do parque","-46.5614013671875","-21.7877998352051",NA,"árvore; ; creme;; floresta",NA,NA,"15","15",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"133","2017-11-24 14:12:26-02","UFLA","ESAL","9559","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","Eduardo Van den Berg","Sartori, RA","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Porto","-46.5200004577637","-22.5900001525879",NA,"árvore; 5 m; ;; floresta",NA,NA,"9","9",NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA
"134","2014-09-09 14:08:46-03","UNIVILLE","JOIW","315","S","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.",NA,"J.C.F.Melo Jr.","562","2006","10","23",NA,"Brasil","MG","Matozinhos","Fazenda Cauaia- Lapa do Santo","-44.018056","-19.482889",NA,"Árvore, h=2,2m DAP=3cm. Frutos vermelhos. Madeira de galho coletada",NA,NA,"678","678",NA,NA,NA,"44º01'05,0'' W","19º28'58,4'' S",NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-25 10:13:24-03","CVRD","CVRD","7368","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","Domingos A. Folli","Folli, D.A.","4264","2002","06","18","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Camboril","CVRD007368","CVRD007368",NA,NA,"2002","06","18",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"136","2021-02-25 10:13:24-03","CVRD","CVRD","2891","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","Pedro A. Rodriguez","Farias, G.L.","381","1990","09","12","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Camboril","CVRD002891",NA,NA,NA,"1992","10","28",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"137","2021-02-25 10:13:24-03","CVRD","CVRD","5304","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","Domingos A. Folli","Folli, D.A.","2667","1995","10","19","América do Sul","BRASIL","ES","Linhares","Ao lado do aceiro.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Camboril","CVRD005304",NA,NA,NA,"1995","10","19",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"138","2021-02-25 10:13:24-03","CVRD","CVRD","10","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","Maria Silva Ferrucci","Folli, D.A.","10","1978","06","13","América do Sul","BRASIL","ES","Linhares","Talhão 103","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Camboril","CVRD000010",NA,NA,NA,"1986","06","01",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"139","2021-02-25 10:13:24-03","CVRD","CVRD","199","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","Maria Silva Ferrucci","Spada, J.","82","1978","06","12","América do Sul","BRASIL","ES","Linhares","Talhão 105","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Camboril","CVRD000199",NA,NA,NA,"1986","06","01",NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA,NA
"140","2021-02-25 10:13:24-03","CVRD","CVRD","15103","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","Geovane S. Siqueira","Folli, D.A.","7254","2014","09","18","América do Sul","BRASIL","ES","Ponto Belo",NA,"-40.5410995483398","-18.1236000061035",NA,"<ll>dwc_commonname:</ll> Camboril","CVRD015103","CVRD015103","180","180","2015","03","09",NA,NA,"33401","auto","Magnoliopsida",NA,NA,NA,NA,NA
"141","2021-02-25 10:13:24-03","CVRD","CVRD","8808","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","Domingos A. Folli","Luz, A.A. da","209","2004","07","20","América do Sul","BRASIL","MG","Aimorés","instituto terra","-41.0638999938965","-19.4958000183105",NA,"<ll>dwc_commonname:</ll> Camboril","CVRD008808",NA,NA,NA,"2004","07","20",NA,NA,"54161","auto","Magnoliopsida",NA,NA,NA,NA,NA
"142","2020-09-12 05:00:02-03","US","US","1543187","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.",NA,"F. C. Hoehne","4353","1920","8","29","South America - Neotropics","Brazil","São Paulo",NA,"Bosque de Saúde, São Paulo.",NA,NA,NA,NA,"US01115409","US01115409_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"143","2020-09-12 05:00:02-03","US","US","1802822","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Guarim Neto, G.","B. J. Pickel","5360","1941","8","25","South America - Neotropics","Brazil","São Paulo",NA,"São Paulo.",NA,NA,NA,NA,"US01115405","US01115405_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"144","2020-09-12 05:00:02-03","US","US","2646701","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Pennington, T. D., (K)","O. Handro","s.n.","1948","11",NA,"South America - Neotropics","Brazil","São Paulo",NA,"São Paulo, Jabaquara.",NA,NA,NA,"Herb. no. 79125","US01115404","US01115404_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"145","2020-09-12 05:00:02-03","US","US","3722474","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.",NA,"W. Hoehne","3414","1945","8","6","South America","Brazil","São Paulo",NA,"São Paulo. Parque E. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"146","2020-09-12 05:00:02-03","US","US","1951789","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Guarim Neto, G.","G. Hatschbach","979","1948","8","2","South America","Brazil","Paraná",NA,"Mun. Piraquara.",NA,NA,NA,NA,"US01115407","US01115407_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"147","2020-09-12 05:00:02-03","US","US","2646772","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Pennington, T. D., (K)","O. Handro","s.n.","1948","9","4","South America - Neotropics","Brazil","São Paulo",NA,"São Paulo, Jabaquara.",NA,NA,NA,"Herb. no. 79124","US01115403","US01115403_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"148","2020-09-12 05:00:02-03","US","US","1802833","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Guarim Neto, G.","B. J. Pickel","5378","1941","9","1","South America - Neotropics","Brazil","São Paulo",NA,"São Paulo.",NA,NA,NA,NA,"US01115406","US01115406_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"149","2020-09-12 05:00:02-03","US","US","3180514","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","D. Folli","10","1978","6","13","South America - Neotropics","Brazil","Espírito Santo","Linhares","Reserva Florestal da CVRD, Est. Bomba d'Agua, ant. 213, km 2,303, talhão 103. Floresta de Mussununga.","-40.0722007751465","-19.3910999298096",NA,"No. de Registro 010","US01115408","US01115408_01",NA,NA,NA,NA,NA,NA,NA,"48094","auto","Dicotyledonae",NA,NA,NA,NA,"1"
"150","2020-09-12 05:00:02-03","US","US","1234089","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Cambess.","Radlkofer, L. A. T.","F. Sellow","165",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,"US01318846","US01318846_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1"
"151","2019-12-09 17:30:56-03","UFPR","EFC","16212","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","Brotto, M.L.","Brotto, M.L.","1827","2014","11","04",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.7133","-24.8536",NA,"Árvore de 18m de altura; frutos imaturos verdes.Floresta Ombrófila Densa Montana","EFC016212",NA,"888","888","2014","11","13","-48.7133","-24.8536",NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-12-09 17:30:56-03","UFPR","EFC","3695","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","zanthoxyloides","Cupania zanthoxyloides","Radlk.","Rosado","Tiepolo, G.","3","1993","08","20",NA,"Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0036","-25.3887",NA,"Árvore 4m, em floresta secundária a 1000m s.n.m. Botões florais. __COMMOM_NAME__: Cuvatã","EFC003695",NA,"1000","1000","2015","12","02","-49.0036","-25.3887",NA,NA,NA,NA,NA,NA,NA,NA
