"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem"
"52","2021-03-01 16:36:02-03","UNICAMP","UEC","176850","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Santos, K","Santos, K; Belinello, R","430","1999","08","20",NA,"Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira (Área C2); área total: 244,9ha.","-46.916667","-22.816667",NA,"Árvore, semidecídua, córtex rugoso, madeira moderadamente pesada, altura total: 7m; altura do fuste: 2,5m; PAP: 37cm. 51-75% da copa infestada por lianas.; Floresta Estacional Semidecidual","UEC051258","UEC051258",NA,"660","660",NA,NA,NA,NA,NA,NA,"-46.916667","-22.816667",NA,NA,NA
"53","2021-03-01 16:36:02-03","UNICAMP","UEC","176898","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Santos, K","Santos, K; Belinello, R","736","1999","11","29",NA,"Brazil","São Paulo","Campinas","Mata do Ribeirão Cachoeira (Área C3); área total: 244,9ha.","-46.916667","-22.816667",NA,"Árvore semidecídua, zoocórica; córtex rugoso, madeira moderadamente pesada; altura total: 10m; altura do fuste: 8m; PAP: 33 cm. 01-25% da copa infestada por lianas.; Floresta estacional semidecidual.","UEC002875","UEC002875",NA,"756","756",NA,NA,NA,NA,NA,NA,"-46.916667","-22.816667",NA,NA,NA
"54","2021-03-01 16:36:02-03","UNICAMP","UEC","177224","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Santos, K","Santos, K; Belinello, R","294","1999","05","17",NA,"Brazil","São Paulo","Campinas","Mata Furnas (fragmento P2); área total: 13,2ha.","-47","-22.783333",NA,"Ávore semidecídua, zoocórica, córtex rugoso, madeira moderadamente pesada; altura total: 9m; altura do fuste: 5m; PAP: 22cm. 01-25% da copa infestada por lianas.; Floresta estacional semidecidual.","UEC051281","UEC051281",NA,"658","658",NA,NA,NA,NA,NA,NA,"-47","-22.783333",NA,NA,NA
"55","2021-03-01 16:36:02-03","UNICAMP","UEC","178244","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Sobral, M","Rochelle, ALC","J509",NA,NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral.","-45.089722","-23.372222",NA,"Indivíduo J509 da parcela J do Projeto Temático BIOTA - Gradiente funcional.&nf;; Floresta Ombrófila Densa Submontana.","UEC041681","UEC041681",NA,"450","450","2008",NA,NA,"03",NA,NA,"-45.089722","-23.372222",NA,NA,NA
"56","2019-08-20 10:20:51-03","UNICAMP","UEC","32846","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Toledo, JF","Kuhn, E; Kuhlmann, M","1189","1842","05","08",NA,"Brazil","São Paulo","Amparo","Monte Alegre, FAzenda N.S. da Encarnação","-46.75","-22.7",NA,NA,NA,NA,NA,NA,NA,"1944",NA,NA,"09","13",NA,"-46.75","-22.7",NA,NA,NA
"57","2021-03-01 16:36:02-03","UNICAMP","UEC","23137","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Arantes, AA","Leitão Filho, HF; Shepherd, F; Martins, FR; et al.","11792","1980","12","09",NA,"Brazil","Minas Gerais","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,"Em botão e flores velhas, árvore com 4m de altura.; Cerrado, próximo a cidade.",NA,NA,NA,NA,NA,"1997","20044","auto","02",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:36:02-03","UNICAMP","UEC","97773","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Kawasaki, ML","Santos, K","135","1996","10","29",NA,"Brazil","São Paulo","Campinas","Sub-Distrito de Sousas","-47.060001373291","-22.8999996185303",NA,"Interior de mata, próximo ao rio. Árvore, 18m de altura, PAP 101cm. Flores brancas.; Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:36:02-03","UNICAMP","UEC","145063","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Cielo-Filho, R","Cielo-Filho, R","268","2000","10","20",NA,"Brazil","São Paulo","Campinas","Sub-Distrito de Sousas, Mata Ribeirão CAchoeira (Condomínio Colinas do Atibaia).","-47.060001373291","-22.8999996185303",NA,"Árvore de aproximadamente 15m de altura, casca esfoliante, flores brancas.; Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:36:02-03","UNICAMP","UEC","11725","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Sobral, M","Gibbs, PE; Leitão Filho, HF","3554","1976","11","16",NA,"Brazil","São Paulo","Mogi Guaçu","Estação Experimental de Mogi-Guaçu, 25km NW de Mogi-Guaçú.","-46.9421997070312","-22.372200012207",NA,"Árvore até 12m. Flores brancas.",NA,NA,NA,NA,NA,"1990","39309","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:36:02-03","UNICAMP","UEC","139685","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Aguiar, OT","Barros, F; Chiea, SAC","2363","1991","11","22",NA,"Brazil","São Paulo","Serra Negra","Alto da Serra","-46.7000007629395","-22.6100006103516",NA,"Árvore ca. 8m alt.., flores brancas.",NA,NA,NA,"1000","1000","1993","12188","auto","03",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:36:10-03","UNICAMP","UEC","200657","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Meireles, LD","Pereira, LS; Belinello, R","N1042","2010","07","20",NA,"Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual da Serra do Mar","-45.183333","-23.4",NA,"Parcela N - Projeto Biota-FAPESP. Árvore com 14 metros de altura. Frequência da espécie na parcela: n=8; Mata Atlântica","UEC157997","UEC157997",NA,"990","1045","2017",NA,NA,NA,NA,NA,"-45.183333","-23.4",NA,NA,NA
"63","2021-03-01 16:36:10-03","UNICAMP","UEC","81818","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Sobral, M","Tozzi, AMGA; Soares-Silva, LH","94107","1994","11","09",NA,"Brazil","São Paulo","Cássia dos Coqueiros","Sítio Nossa Senhora do Carmo, Bairro Delícia","-47.288889","-21.469444",NA,"Árvore 8m, frutos verdes.",NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,"-47.288889","-21.469444",NA,NA,NA
"64","2019-08-20 10:21:02-03","UNICAMP","UEC","147722","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Meireles, LD","Campos, MCR; Belinello, R; Assis, MA; Guaraldo, A","261","2006","05","06",NA,"Brazil","São Paulo","Picinguaba","Parque Estadual da Serra do Mar, Parcela E na Trilha do Corisco (Projeto Temático Biota Gradiente Funcional)",NA,NA,NA,"indivíduo E0363, altura 6m","UEC154320","UEC154320",NA,NA,NA,"2017",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"65","2019-08-20 10:21:02-03","UNICAMP","UEC","148779","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Sobral, M","Aranha, BA","508","2007","01","14",NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio, Parcela J","-45.084167","-23.366389",NA,NA,NA,NA,NA,"380","380","2008",NA,NA,"10",NA,NA,"-45.084167","-23.366389",NA,NA,NA
"66","2021-03-01 16:36:10-03","UNICAMP","UEC","168948","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Vieira, LT","Vieira, LT; Sims","365","2006","08","15",NA,"Brazil","São Paulo","Campinas","Souza, Mata Ribeirão Cachoeira, Floresta Estacional Semidecídua.","-46.916667","-22.833333",NA,"Árvore.","UEC040389","UEC040389",NA,"700","700",NA,NA,NA,NA,NA,NA,"-46.916667","-22.833333",NA,NA,NA
"67","2021-03-01 16:36:10-03","UNICAMP","UEC","22532","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"Shepherd, GJ","461","1980","11","18",NA,"Brazil","Minas Gerais",NA,"Mata de Colina.",NA,NA,NA,"Árvore de 15m de alt. e 53cm, DAP (=L 619).","UEC042828","UEC042828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:36:10-03","UNICAMP","UEC","26172","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Meireles, LD","Martins, FR; Tamashiro, JY; Peixoto","1611","1991","12","03",NA,"Brazil","Minas Gerais","Poços de Caldas","Fazenda Chiqueirão.","-46.564722","-21.838889",NA,"Árvore, ca. de 7m. Flores alvas.","UEC023456","UEC023456",NA,NA,NA,"2013",NA,NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA
"69","2021-03-01 16:36:10-03","UNICAMP","UEC","26185","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"Tamashiro, JY; Martins, FR","128","1981","10","29",NA,"Brazil","Minas Gerais",NA,"Fonte dos Amores.",NA,NA,NA,"árvore 9m, flores brancas.","UEC042827","UEC042827",NA,NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:36:10-03","UNICAMP","UEC","26193","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Meireles, LD","Tamashiro, JY; Martins, FR","1647","1981","10","30",NA,"Brazil","Minas Gerais","Poços de Caldas",NA,"-46.564722","-21.838889",NA,"Nome Vulgar: Piuna; Árvore de 15m, flores brancas.; Mata da Colina.","UEC023457","UEC023457",NA,NA,NA,"2013",NA,NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA
"71","2021-03-01 16:36:10-03","UNICAMP","UEC","96256","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Giaretta, A","Penha, AS; Hayashi, AH","24",NA,NA,NA,NA,"Brazil","São Paulo","Campinas","Fazenda santa Elisa, Instituto Agronômico.","-47.083333","-22.9",NA,"Árvore, 7m de altura, frutos verdes.","UEC155183","UEC155183",NA,NA,NA,"2018",NA,NA,"01",NA,NA,"-47.083333","-22.9",NA,NA,NA
"72","2021-03-01 16:36:10-03","UNICAMP","UEC","31102","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Giaretta, A","Silva, AF","9214","1978","12","18",NA,"Brazil","São Paulo","Ubatuba",NA,"-45.0699996948242","-23.4300003051758",NA,"Árvore com até 15m, Flores brancas.","UEC156904","UEC156904",NA,NA,NA,"2018","34265","auto","01",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:36:10-03","UNICAMP","UEC","67410","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Giaretta, A","Lobo, PC","29370","1993","11","16",NA,"Brazil","São Paulo","Ubatuba","Praia de Maranduba.","-45.0699996948242","-23.4300003051758",NA,"Árvore 14 m, cálice amarelo.","UEC042955","UEC042955",NA,NA,NA,"2018","34265","auto","01",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:36:23-03","UNICAMP","UEC","55571","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","springiana","Eugenia springiana","O.Berg","Meira Neto, JAA","Meira Neto, JAA","440","1989","09","19",NA,"Brazil","São Paulo","Águas de Santa Bárbara","Estação Ecológica de Santa Bárbara","-49.238899230957","-22.8805999755859",NA,"Subarbusto com 0,3m frutos amadurecendo amarelos; imaturos verdes; maduros vermelhos.&nf;; Cerrado",NA,NA,NA,NA,NA,"1991","18363","auto","07",NA,NA,NA,NA,NA,NA,NA
"75","2019-11-19 14:08:31-03","UFRPE","PEUFR","46485","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","H.C.H.Silva","Silva Filha, J.S; H.C.H.Silva; Silva Júnior, J.F.","9","2005","06","28",NA,"Brasil","Pernambuco","Igarassu","Mata dos Macacos","-35.009","-7.780797",NA,"Árvore, individuo nº 152 com 12m de altura, flor ausente, fruto ausente.","PEUFR046485",NA,NA,"120","120","2006",NA,NA,"07","02",NA,"35º00'32,40W","7º46'50,87S",NA,NA,NA
"76","2020-07-12 17:21:15-03","UFPB","JPB","27615","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Eugenia","acutata","Eugenia acutata","Miguel",NA,"Nascimento, LM; Silva, AG da","305","2000","01","18","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,NA,NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-07-12 17:21:15-03","UFPB","JPB","27617","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Myrtaceae","Eugenia","acutata","Eugenia acutata","Miguel",NA,"Nascimento, LM; Silva, AG da","296","2000","01","18","Southern America","Brasil","Pernambuco","Brejo da Madre de Deus","Fazenda Bituri","-36.3711013793945","-8.14583015441895",NA,NA,NA,NA,NA,NA,NA,NA,"34231","auto",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-04 13:19:27-03","UDESC","LUSC","901","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Silva, A.C. da","Anderson",NA,"2006","09","08",NA,"Brasil","Minas Gerais","Conceição das Pedras",NA,"-45.4547004699707","-22.1599998474121",NA,NA,"LUSC008653","LUSC008653",NA,NA,NA,NA,"14158","auto",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-09 14:47:01-03","FURB","FURB","2930","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Sobral, M","Tameirão Neto, E.","774","1991","11","03",NA,"Brasil","Minas Gerais","Bom Sucesso","Fazenda Mundo Novo.","-44.7580986022949","-21.0331001281738",NA,NA,"FURB02388","FURB02388",NA,NA,NA,"1995","22016","auto",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-09 14:47:01-03","FURB","FURB","2246","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Toledo, JF","Kuehne, E.; Kuhlmann, M.","1189","1942","05","08",NA,"Brasil","Paraíba","Amparo","Fazenda N.S. da Encarnação.","-37.0635986328125","-7.56805992126465",NA,NA,"FURB31902","FURB31902",NA,NA,NA,"1944","12208","auto","09","13",NA,NA,NA,NA,NA,NA
"81","2020-10-14 10:03:22-03","FURB","FURB","2234","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Sobral, M","Bastos, E.B.; et al.",NA,"1994","09","05",NA,"Brasil","São Paulo","Campinas","Pariquera-açú. Estação Experimental do Instituto Agronômico de Campinas.","-47.060001373291","-22.8999996185303",NA,"Tronco descascado. Ao lado da sede. Habitat: Estágio Secundário; área com fragmentos de Floresta Atlântica Habito: arbórea; flor branca","FURB02419","FURB02419",NA,NA,NA,"2006","23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-21 19:37:31-03","UFC","EAC","20549","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Araújo, F.S.","Araújo, F.S.","s.n.","1994","02","03","Southern America","Brasil","São Paulo","Itirapina","Cerrado Graúna","-47.8199996948242","-22.25",NA,"Arbusto.","EAC0020549","EAC0020549",NA,NA,NA,"1994","22843","auto","02",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-21 19:37:31-03","UFC","EAC","951","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo",NA,"Bezerra, P.","s.n.","1953","10","24","Southern America","Brasil","Ceará","Maranguape","Sítio S. José - Serra da Aratanha","-38.6856002807617","-3.89083003997803",NA,"Árvore fornece boa madeira para lenha e caibros, fruto imaturo, vermelho.","EAC0000951","EAC0000951",NA,NA,NA,NA,"40608","auto",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-21 19:37:33-03","UFC","EAC","51273","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Sobral, M.","Gomes, V.; Ribeiro, K.","1140","2003","12","03","Southern America","Brasil","Ceará","Guaramiranga","Sítio Lagoa","-38.971167","-4.206028",NA,"Árvore, 3m.","EAC0051273","EAC0051273",NA,"940","940","2013",NA,NA,NA,NA,NA,"-38.971167","-4.206028",NA,NA,NA
"85","2020-12-21 16:36:15-03","MBM","MBM","275002","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Aguiar, O.T.","Barros, F. de; et al.; et al.","2357","1991","11","02","Southern America","Brazil","São Paulo","Serra Negra","Serra Negra","-46.7000007629395","-22.6100006103516",NA,NA,"MBM275002","MBM275002",NA,NA,NA,NA,"12188","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:36:15-03","MBM","MBM","227927","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Sobral, M.","Brina, A.E.; et al.; et al.","747","1996","11","16","Southern America","Brazil","Minas Gerais","Lagoa Santa - Matozinho","APA Carste de Lagoa Santa",NA,NA,NA,NA,"MBM227927","MBM227927",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:36:15-03","MBM","MBM","49350","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Sobral, M.","Gibbs, P.E.; Leitão f.; H.F.; Leitão f.; H.F.","3554","1976","11","26","Southern America","Brazil","São Paulo","Mogi-Guaçu","Estação Experimental, Fazenda Campininha",NA,NA,NA,NA,"MBM049350","MBM049350",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:36:15-03","MBM","MBM","59489","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Sobral, M.","Gibbs, P.E.; Leitão f.; H.F.; Leitão f.; H.F.","3574","1976","11","26","Southern America","Brazil","São Paulo","Mogi-Guaçu","Estação Experimental, Fazenda Campininha",NA,NA,NA,NA,"MBM059489","MBM059489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:36:15-03","MBM","MBM","229044","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Kawasaki, M.L.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","68366","1998","10","10","Southern America","Brazil","Espírito Santo","Conceição da Barra","Braço do Rio","-39.7322006225586","-18.5932998657227",NA,NA,"MBM229044","MBM229044",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:36:15-03","MBM","MBM","178441","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Sobral, M.","Andrade, P.M.; et al.; et al.","8730","1985","02","25","Southern America","Brazil","Minas Gerais","Santana do Riacho","Próximo ao Riachinho","-43.7144012451172","-19.1688995361328",NA,NA,"MBM178441","MBM178441",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:36:15-03","MBM","MBM","277940","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Aguiar, O.T.","Guillaumon, J.R.","s.n.","2002","10","06","Southern America","Brazil","São Paulo","Valinhos","Estação Ecológica","-46.9900016784668","-22.9699993133545",NA,NA,"MBM277940","MBM277940",NA,NA,NA,NA,"12075","auto",NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:36:15-03","MBM","MBM","277942","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Aguiar, O.T.","Guillaumon, J.R.","s.n.","2002","10","06","Southern America","Brazil","São Paulo","Valinhos","Rodovia Anhanguera","-46.9900016784668","-22.9699993133545",NA,NA,"MBM277942","MBM277942",NA,NA,NA,NA,"12075","auto",NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:36:15-03","MBM","MBM","277941","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Aguiar, O.T.","Guillaumon, J.R.","s.n.","2002","02","18","Southern America","Brazil","São Paulo","Vinhedo","Rodovia Anhanguera","-46.9700012207031","-23.0300006866455",NA,NA,"MBM277941","MBM277941",NA,NA,NA,NA,"9595","auto",NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:36:15-03","MBM","MBM","296581","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","(Miq.) Toledo","Aguiar, O.T.","Guillaumon, J.R.","s.n.","2003","11",NA,"Southern America","Brazil","São Paulo","Vinhedo","Rua Guarujá","-46.9700012207031","-23.0300006866455",NA,NA,"MBM296581","MBM296581",NA,NA,NA,NA,"9595","auto",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:36:24-03","MBM","MBM","33820","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Sobral, M.","Hatschbach, G.; Pelanda, P.; Pelanda, P.","35107","1974","10","09","Southern America","Brazil","Paraná","Dois Vizinhos","Foz do Chopim","-53.057201385498","-25.7336006164551",NA,"Arvoreta 3m, flor alva, cultivada como ornamental","MBM033820","MBM033820",NA,NA,NA,"2007","19637","auto",NA,NA,NA,NA,NA,NA,NA,NA
"96","2015-09-04 20:34:09-03","MNHN","RECOLNAT_MNHN_P","P05156359","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"Regnell",NA,"1842","11","6",NA,"Brasil",NA,NA,"Manuel Rodrigues.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05156359' target='other'> <mi>dwc_moreinfo</mi></a>","P05156359","P05156359_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2017-10-05 10:02:50-03","MNHN","RECOLNAT_MNHN_P","P05229272","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Giaretta","s.c.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05229272' target='other'> <mi>dwc_moreinfo</mi></a>","P05229272","P05229272_01 P05229272_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2017-06-16 15:15:51-03","MNHN","RECOLNAT_MNHN_P","P05229293","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Giaretta","Claussen",NA,"1838","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05229293' target='other'> <mi>dwc_moreinfo</mi></a>","P05229293","P05229293_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"740",NA,NA
"99","2015-09-04 20:58:10-03","MNHN","RECOLNAT_MNHN_P","P05229294","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Giaretta","Claussen",NA,"1838","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05229294' target='other'> <mi>dwc_moreinfo</mi></a>","P05229294","P05229294_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"740",NA,NA
"100","2017-07-17 10:54:43-03","MNHN","RECOLNAT_MNHN_P","P05156360","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.",NA,"Regnell, A.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05156360' target='other'> <mi>dwc_moreinfo</mi></a>","P05156360","P05156360_01",NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-10-01 14:24:02-03","JBB","HEPH","30562","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Faria, JEQ","Chacon, RG; Gomes, BM; Carneiro, DC; Carvalho, F","1243","2013","09","08","Southern America","Brasil","Minas Gerais","Felixlândia","Córrego Bagre, BR-040","-44.859722","-18.741944",NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,"10",NA,NA,"-44.859722","-18.741944",NA,NA,NA
"102","2020-10-01 14:24:02-03","JBB","HEPH","35304","S","Plantae","Dicotyledon","Myrtales","Myrtaceae","Eugenia","acutata","Eugenia acutata","Miq.","Faria, JEQ","Faria, JEQ","8985","2018","10","19","Southern America","Brasil","Goiás","Cocalzinho de Goiás","Margem da rodovia indo de Cocalzinho de Goiás para Niquelândia","-48.685833","-15.665278",NA,NA,NA,NA,NA,"848","848","2018",NA,NA,"10",NA,NA,"-48.685833","-15.665278",NA,NA,NA
"103","2020-12-11 11:39:00-03","UFMG","BHCB","150297","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Calycorectes","acutatus","Calycorectes acutatus","Toledo",NA,"Guillaumon, JR","s.n.","2003","11","23","Southern America","Brasil","São Paulo","Vinhedo","Condomínio Estância Marambaia, lado oposto à rua Guarujá, terreno baldio, remanescente de desmatamento.","-46.9700012207031","-23.0300006866455",NA,"Árvore 7m altura, flores alvas.","BHCB003143",NA,NA,NA,NA,"2004","9595","auto","01",NA,NA,NA,NA,NA,NA,NA
