"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"47","2020-04-27 16:10:47-03","UFES","VIES","14196","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Assis, A.M.; Fraga, C.N.","738","1999","10","14",NA,"Brasil","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIES014196","VIES014196","2017","09",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"48","2020-04-27 16:10:47-03","UFES","VIES","6426","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Rosa, L.V.","275","1992","08","12",NA,"Brasil","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIES006426","VIES006426","2017","09",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"49","2020-04-27 16:10:47-03","UFES","VIES","10838","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Assis, A.M.","554","1998","08","23",NA,"Brasil","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIES010838","VIES010838","2017","09",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"50","2020-04-27 16:10:47-03","UFES","VIES","7516","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Pereira, O.J.; Gomes, J.M.L.","4967","1993","09","27",NA,"Brasil","Espírito Santo","Linhares","Comboios.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES007516","VIES007516","2017","09",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"51","2020-04-27 16:10:47-03","UFES","VIES","4816","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Thomaz, L.D.; Gomes, J.M.L.","600","1989","09","03",NA,"Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES004816","VIES004816","2017","09",NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"52","2020-04-27 16:10:47-03","UFES","VIES","19767","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Dutra, R.L.S.","275","1997","10","08",NA,"Brasil","Espírito Santo","Vila Velha","Reserva Biológica de Jacaranema.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES019767","VIES019767","2017","09",NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"53","2020-04-27 16:10:47-03","UFES","VIES","4819","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Thomaz, L.D.; Gomes, J.M.L.","597","1989","09","03",NA,"Brasil","Espírito Santo","Vila Velha","Reserva Ecológica de Jacarenema.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES004819","VIES004819","2017","09",NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"54","2020-04-27 16:10:47-03","UFES","VIES","4824","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Thomaz, L.D.; Gomes, J.M.L.","592","1989","09","03",NA,"Brasil","Espírito Santo","Vila Velha","Reserva Ecológica de Jacarenema.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES004824","VIES004824","2017","09",NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"55","2021-02-12 18:12:20-03","UFES","VIES","14082","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Assis, A.M.","s.n.",NA,NA,NA,NA,"Brasil","Espírito Santo","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"VIES014082","VIES014082","2017","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-12 18:12:20-03","UFES","VIES","14083","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Assis, A.M.","s.n.",NA,NA,NA,NA,"Brasil","Espírito Santo","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"VIES014083","VIES014083","2017","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-12 18:12:20-03","UFES","VIES","14084","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Assis, A.M.","s.n.",NA,NA,NA,NA,"Brasil","Espírito Santo","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"VIES014084","VIES014084","2017","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-12 18:12:20-03","UFES","VIES","14085","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Assis, A.M.","s.n.",NA,NA,NA,NA,"Brasil","Espírito Santo","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"VIES014085","VIES014085","2017","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-04-27 16:10:47-03","UFES","VIES","39398","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Wandekoken, D.T.; Lourenço-Junior, J. & Pereira, O.J.","94","2015","10","10",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo Cesar Vinha","-40.423889","-20.6975",NA,NA,NA,"Floresta não inundável.","VIES039398","VIES039398","2017","09",NA,"40º25'26''W","20º41'51''S",NA,NA,NA,NA,NA,NA,NA
"60","2020-04-27 16:10:47-03","UFES","VIES","9821","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Gomes, J.M.L.","2219","1996","08","28",NA,"Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIES009821","VIES009821","2017","09",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"61","2020-04-27 16:10:47-03","UFES","VIES","9820","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Gomes, J.M.L.","2205","1996","08","28",NA,"Brasil","Espírito Santo","Guarapari",NA,"-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIES009820","VIES009820","2017","09",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"62","2021-02-12 18:12:20-03","UFES","VIES","14086","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Assis, A.M.","s.n.","1998","07","31",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIES014086","VIES014086","2017","09",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"63","2020-04-27 16:10:47-03","UFES","VIES","6423","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Rosa, L.V.","267","1992","08","12",NA,"Brasil","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIES006423","VIES006423","2017","09",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"64","2020-04-27 16:10:47-03","UFES","VIES","11815","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Assis, A.M.","726","1999","09","16",NA,"Brasil","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIES011815","VIES011815","2017","09",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"65","2020-04-27 16:10:45-03","UFES","VIES","10837","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Assis, A.M.; Zambom, O.","535","1998","07","31",NA,"Brasil","Espírito Santo","Guarapari","Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,NA,NA,"VIES010837","VIES010837","2017","09",NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"66","2020-04-27 16:10:47-03","UFES","VIES","7517","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Pereira, O.J.; Gomes, J.M.L.","4996","1993","09","28",NA,"Brasil","Espírito Santo","Linhares","Comboios, Área da Aracruz Celulose S.A. Restinga - Mata Seca.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES007517","VIES007517","2017","09",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"67","2020-04-27 16:10:47-03","UFES","VIES","9850","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","Guarnier, J.C.","Dutra, R.L.S.; Assis, A.M.","166","1996","10","24",NA,"Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"VIES009850","VIES009850","2019","07","30",NA,NA,"48094","auto",NA,NA,NA,NA,NA
"68","2020-04-27 16:10:47-03","UFES","VIES","9846","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Zambom, O.","303","1996","10","11",NA,"Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES009846","VIES009846","2017","09",NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"69","2020-04-27 16:10:47-03","UFES","VIES","4831","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Thomaz, L.D.; Gomes, J.M.L.","583","1989","09","03",NA,"Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES004831","VIES004831","2017","09",NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"70","2020-04-27 16:10:47-03","UFES","VIES","4823","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Thomaz, L.D.; Gomes, J.M.L.","593","1989","09",NA,NA,"Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES004823","VIES004823","2017","09",NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"71","2020-04-27 16:10:47-03","UFES","VIES","14193","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Zambom, O.","329","1997","09","18",NA,"Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES014193","VIES014193","2017","09",NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"72","2020-04-27 16:10:45-03","UFES","VIES","10749","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Zambom, O.; Almeida, R. de; Assis, A.M. & Souza, R.L.D.","314","1997","03","03",NA,"Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES010749","VIES010749","2017","09",NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"73","2020-04-27 16:10:45-03","UFES","VIES","10714","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Zambom, O.; Pereira, O.J.; Assis, A.M. & Almeida, R.","311","1996","06","27",NA,"Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES010714","VIES010714","2017","09",NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"74","2020-04-27 16:10:45-03","UFES","VIES","10669","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Gomes, J.M.L.","2229","1996","10","23",NA,"Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES010669","VIES010669","2017","09",NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"75","2020-04-27 16:10:47-03","UFES","VIES","4821","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","A. Giaretta","Thomaz, L.D.; Gomes, J.M.L.","595","1989","09","03",NA,"Brasil","Espírito Santo","Vila Velha","Reserva Ecológica de Jacarenema.","-40.2924995422363","-20.3297004699707",NA,NA,NA,NA,"VIES004821","VIES004821","2017","09",NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"76","2020-06-29 09:31:29-03","UFRRJ","RBR","36688","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oxyphylla","Eugenia oxyphylla","O.Berg",NA,"I.A. Silva","16880","1980","05","27",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da CRVD, Estrada 243, km 0,638, lado direito.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"RBR00036688","RBR00036688",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA
"77","2020-06-29 09:31:30-03","UFRRJ","RBR","34603","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"R.S. Nunes","43","2008","03","03",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Cota 500 m, parcela 32, planta 24; Vertente Baía de Sepetiba, seguindo à direita do Totem.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00034603","RBR00034603",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"78","2020-06-29 09:31:30-03","UFRRJ","RBR","12181","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"L.F.T. Menezes","510","1999","10","24",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da armação.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00012181","RBR00012181",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"79","2020-06-29 09:31:30-03","UFRRJ","RBR","12188","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"M.C. Souza","24","1998","07","03",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia, Complexo florestal inundável","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00012188","RBR00012188",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"80","2020-06-29 09:31:30-03","UFRRJ","RBR","12187","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","M.C. Souza","A.N. Silva","06","1999","11","27",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga de Marambaia, campo de provas do Exército, Linha IV, Floresta sobre duna.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00012187","RBR00012187","2004","06",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"81","2020-06-29 09:31:30-03","UFRRJ","RBR","42776","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","05","28",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar- F98/27.","-43.516389","-22.975278",NA,NA,NA,NA,"RBR00042776",NA,NA,NA,NA,"43º30'59''W","22º58'31''S",NA,NA,NA,NA,NA,NA,NA
"82","2020-06-29 09:31:30-03","UFRRJ","RBR","44546","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","M.C. Souza","E.L. Jacques; J. Wesenberg",NA,"2014","12","05",NA,"Brasil","Rio de Janeiro","Mendes","Fazenda São Jose das Paineiras, Centro Marista, trilha em direção ao Cruzeiro","-43.758333","-22.511667",NA,NA,NA,NA,"RBR00044546","RBR00044546","2018","08","17","43º45'30''W","22º30'42''S",NA,NA,NA,NA,NA,NA,NA
"83","2020-06-29 09:31:30-03","UFRRJ","RBR","29495","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"F.C. Nettesheim","47","2001","07","03",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00029495","RBR00029495",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"84","2020-06-29 09:31:30-03","UFRRJ","RBR","34926","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","M.C. Souza","M.M.T. Rosa; D.M.S. Gomes, M.C. Souza, M.M. Souza","536","2010","11","26",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Ilha da Marambaia, duna próxima a linha 4. face norte.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00034926","RBR00034926","2010","11","26",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"85","2020-06-29 09:31:30-03","UFRRJ","RBR","12185","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"L.F.T. Menezes","s.n.","1999","10","24",NA,"Brasil","Rio de Janeiro","Mangaratiba","Ilha da Marambaia, Praia da armação.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00012185","RBR00012185",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"86","2020-06-29 09:31:30-03","UFRRJ","RBR","12182","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"L.F.T. Menezes","884","2002","01","03",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da marambaia, Área da aeronaltica.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00012182","RBR00012182",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"87","2020-06-29 09:31:30-03","UFRRJ","RBR","8724","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"L.F.T. Menezes","887","2002","01","03",NA,"Brasil","Rio de Janeiro","Mangaratiba","'Restinga da Marambaia, Área da Aeronáutica, formação alagável (Ericácea) dominada por cyperaceaes.'","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00008724","RBR00008724",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"88","2020-06-29 09:31:30-03","UFRRJ","RBR","30916","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","M.C. Souza","M.M.T. Rosa","499","2006","11","17",NA,"Brasil","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, area do Exercito, Linha 4, proximo a guarita.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00030916","RBR00030916",NA,NA,NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"89","2020-06-29 09:31:30-03","UFRRJ","RBR","12184","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","M.C. Souza","A.L. Melo","01","2000","05","27",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia . Campo de provas do Exército, Linha Quatro, Floresta sobre duna.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00012184","RBR00012184","2004","06",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"90","2020-06-29 09:31:30-03","UFRRJ","RBR","8806","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"L.F.T. Menezes","1265","2002","10","29",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da Marambaia, Complexo florestal inundável de restinga.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00008806","RBR00008806",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"91","2020-06-29 09:31:30-03","UFRRJ","RBR","12183","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"M.C. Souza","126","1999","07","02",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Restinga da marambaia, Duna da linha 4.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"RBR00012183","RBR00012183",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"92","2020-06-29 09:31:30-03","UFRRJ","RBR","5256","S","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","M.C. Souza","L.F.T. Menezes","649","1999","11","22",NA,"Brasil","Rio de Janeiro","Mangaratiba","Restinga da Marambaia, Praia da Armação, formação florestal que se desenvolve sobre feixes de cordões arenosos. Levantamento fitossociológico referente a tese de Doutorado do coletor. Localização: L1 Placa 29.","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,"RBR00005256","RBR00005256","2004","06",NA,NA,NA,"17272","auto",NA,NA,NA,NA,NA
"93","2020-06-29 09:31:32-03","UFRRJ","RBR","27895","S","Plantae",NA,NA,"Myrtaceae","Eugenia","zuccarini","Eugenia zuccarini","O.Berg",NA,"H.C. Lima","5940","2001","11","14",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"RBR00027895","RBR00027895",NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA
"94","2020-12-21 16:36:37-03","MBM","MBM","47438","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oxyphylla","Eugenia oxyphylla","O.Berg","Legrand, D.","Reitz, R.; Klein, R.M.; Klein, R.M.","5578","1957","11","06","Southern America","Brazil","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"MBM047438","MBM047438",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"95","2020-12-21 16:36:42-03","MBM","MBM","227722","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Legrand, D.","Reitz, R.; Klein, R.M.; Klein, R.M.","5813","1957","12","21","Southern America","Brazil","Santa Catarina","São Francisco do Sul","Garuva","-48.6380996704102","-26.2432994842529",NA,NA,NA,"Bis","MBM227722",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"96","2020-12-21 16:36:42-03","MBM","MBM","227723","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","Legrand, D.","Reitz, R.; Klein, R.M.; Klein, R.M.","5813","1957","12","21","Southern America","Brazil","Santa Catarina","São Francisco do Sul","Garuva","-48.6380996704102","-26.2432994842529",NA,NA,NA,"Bis","MBM227723",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"97","2019-11-01 15:28:29-03","PUC-RIO","FCAB","5128","PreservedSpecimen","Plantae",NA,"Angiospermae","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg","M.C. Souza","J.Y. Tamashiro; R.R. Rodrigues; H.F. Leitão Filho","18713","1986","11","04",NA,"Brasil","São Paulo","Bertioga","Moji das Cruzes","-46.138599395752","-23.8544006347656",NA,NA,NA,"Arvoreta até 5m de altura, flores brancas.","005128",NA,"2016","05","25",NA,NA,"37616","auto",NA,NA,NA,NA,NA
"98","2019-08-15 09:04:06-03","UESC","UESC","9677","S","Plantae","Angiospermae","Florideophycidae","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","Berg",NA,"Sambuichi, R.H.R.","340","2001","03","26",NA,"Brasil","Bahia","Ilhéus",NA,"-39.189722","-14.706944",NA,NA,NA,"Árvore, DAP 19,0. Indivíduo 190A.","UESC0009677",NA,NA,NA,NA,"39W11'23''","14S42'25''",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"99","2019-08-15 09:04:06-03","UESC","UESC","1479","S","Plantae","Angiospermae","Florideophycidae","Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"L.A.Mattos Silva","3620","1997","10","30",NA,"Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,NA,"Vegetação de Mata Higrófila Sul Baiana (Mata Atlântica). Solo argiloso.; Arvorezinha, aproximadamente 3m de altura.","UESC0001479",NA,NA,NA,NA,NA,NA,"36070","auto","Dicotyledoneae",NA,NA,NA,NA
"100","2015-09-05 07:35:57-03","MNHN","RECOLNAT_MNHN_P","P04827842","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"Sucre, D.|Dunn, D.|Barros, G.M.",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Restinga de Jacarepaguá, ao lado sudoeste da pedra de Itauna.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04827842' target='other'> <mi>dwc_moreinfo</mi></a>","P04827842","P04827842_01",NA,NA,NA,NA,NA,NA,NA,NA,"5935",NA,NA,NA
"101","2015-04-13 10:59:01-03","MNHN","RECOLNAT_MNHN_P","P01902285","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","zuccarinii","Eugenia zuccarinii","O.Berg","Mazine-Capelo","Sello",NA,NA,NA,NA,NA,"[Brésil]",NA,NA,"Rio de Jan.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902285' target='other'> <mi>dwc_moreinfo</mi></a>","P01902285","P01902285_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA
"102","2020-12-11 11:39:15-03","UFMG","BHCB","141253","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","rostrata","Eugenia rostrata","O.Berg",NA,"Vaz, AMSF; et al.","952","1991","10","26","Southern America","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso, Parcela 7D. Área 07D.","-42.833333","-22.433333",NA,NA,NA,"Árvore, folhas verdes, flores com cálice e corola alvacentos. Ind.: 1050. DAP 30. Fuste 5. Altura: 13m.","BHCB010550","BHCB010550","2009","02","01","-42.833333","-22.433333",NA,NA,NA,NA,NA,NA,NA
