"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount","relatedCatalogItem","infraspecificEpithet","typeStatus"
"49","2020-12-21 16:29:09-03","MBM","MBM","272794","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Uhlmann, A.","Linsingen, L. von","471","1999","09","07","Southern America","Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,"MBM272794","MBM272794",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:29:09-03","MBM","MBM","222771","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Cervi, A.C.","Cervi, A.C.","3767",NA,NA,NA,"Southern America","Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,NA,"MBM222771","MBM222771",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:29:09-03","MBM","MBM","78375","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Hatschbach, G.","Hatschbach, G.","45657",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,"MBM078375","MBM078375",NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:29:09-03","MBM","MBM","196893","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Chautems, A.","Dombrowski, L.T.; et al.; et al.","12187",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,"MBM196893",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:29:09-03","MBM","MBM","245005","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Hatschbach, G.","Poliquesi, C.B.; Cordeiro, J.; Barboza, E.; Cordeiro, J.; Barboza, E.","643",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,"MBM245005","MBM245005",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:29:09-03","MBM","MBM","251594","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Hatschbach, G.","Ziller, S.R.; et al.; et al.","1918","1999","10","10","Southern America","Brazil","Paraná","Ponta Grossa","Capela Nossa Senhora das Pedras","-50.1618995666504","-25.0949993133545",NA,NA,"MBM251594","MBM251594",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:29:09-03","MBM","MBM","12796","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Leeuwenberg, A.J.M.","Hatschbach, G.","23213",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Fortaleza","-50.1618995666504","-25.0949993133545",NA,NA,"MBM012796","MBM012796",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:29:09-03","MBM","MBM","7062","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Hatschbach, G.","Hatschbach, G.","17634",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Passo do Pupo","-50.1618995666504","-25.0949993133545",NA,NA,"MBM007062","MBM007062",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:29:09-03","MBM","MBM","149575","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Chautems, A.","Poliquesi, C.B.; Guimarães, D.; Guimarães, D.","80",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Poço do Padre","-50.1618995666504","-25.0949993133545",NA,NA,"MBM149575","MBM149575",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:29:09-03","MBM","MBM","46668","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Leeuwenberg, A.J.M.","Kummrow, R.","971",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Rodovia do Café","-50.1618995666504","-25.0949993133545",NA,NA,"MBM046668","MBM046668",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:29:09-03","MBM","MBM","196895","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Chautems, A.","Hertel, R.","19",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM196895",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:29:09-03","MBM","MBM","40080","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Leeuwenberg, A.J.M.","Hatschbach, G.","9319",NA,NA,NA,"Southern America","Brazil","Paraná","Prudentópolis","Serra da Esperança","-50.9777984619141","-25.2131004333496",NA,NA,"MBM040080","MBM040080",NA,NA,"61049","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:29:09-03","MBM","MBM","183234","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Rodrigues, R.R.","Barboza, M.M.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","São Paulo","Timburi","-46.6300010681152","-23.5400009155273",NA,NA,"MBM183234","MBM183234",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-21 16:29:09-03","MBM","MBM","387801","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Lozano, E.D.","Lozano, E.D.","2419","2013","12","18","Southern America","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-49.991917","-25.247556",NA,"Rupícola, 40 cm, flores vermelhas, afloramento rochoso.; Campos Gerais","MBM387801","MBM387801","-49.991917","-25.247556",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-21 16:29:09-03","MBM","MBM","426833","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,"Dugonski, M.E.; Torres, G.A.; Juski Junior, J.A.; Labiak, P.; Goldenberg, R.; Torres, G.A.; Juski Junior, J.A.; Labiak, P.; Goldenberg, R.","1","2016","10","13","Southern America","Brazil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.68","-24.23",NA,"Erva, 25 cm. Flores com pétalas de cor vermelha.","MBM426833",NA,"-49.68","-24.23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-12-21 16:29:09-03","MBM","MBM","75205","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Chautems, A.","Reinhard Maack","690",NA,NA,NA,"Southern America","Brazil","Paraná",NA,"São Joaquim, oeste do município de Castro",NA,NA,NA,NA,"MBM075205","MBM075205",NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-12-21 16:29:09-03","MBM","MBM","196894","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Chautems, A.","Dombrowski, L.T.; et al.; et al.","9045",NA,NA,NA,"Southern America","Brazil","Paraná","Balsa Nova","São Luís do Purunã","-49.6356010437012","-25.5839004516602",NA,NA,"MBM196894",NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-21 16:29:09-03","MBM","MBM","251597","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Chautems, A.","Silva, J.M.; Barboza, E.; Barboza, E.","3223","2000","09","22","Southern America","Brazil","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,"MBM251597","MBM251597",NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-21 16:29:09-03","MBM","MBM","75193","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Chautems, A.","Tessmann, G.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Campo Largo","Serra São Luís, 50km a oeste de Curitiba","-49.5283012390137","-25.4585990905762",NA,NA,"MBM075193","MBM075193",NA,NA,"53742","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:29:09-03","MBM","MBM","40081","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Chautems, A.","Hatschbach, G.","1036",NA,NA,NA,"Southern America","Brazil","Paraná","Lapa","Serrinha","-49.7158012390137","-25.7696990966797",NA,NA,"MBM040081","MBM040081",NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:29:09-03","MBM","MBM","186710","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Hatschbach, G.","Ribas, O.S.; Pereira, L.B.S.; Pereira, L.B.S.","897",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,"MBM186710","MBM186710",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:29:09-03","MBM","MBM","132248","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Hatschbach, G.","Silva, J.M.; Nicolack, V.; Cordeiro, J.; Nicolack, V.; Cordeiro, J.","744",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,"MBM132248","MBM132248",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:29:09-03","MBM","MBM","265437","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Hatschbach, G.","Ribas, O.S.; Batista, J.A.N.; Silva, P.R.; Batista, J.A.N.; Silva, P.R.","3720","2001","10","28","Southern America","Brazil","Paraná","Ponta Grossa","Cachoeira do Sapeli, Rio São Jorge","-50.1618995666504","-25.0949993133545",NA,NA,"MBM265437","MBM265437",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:29:09-03","MBM","MBM","132247","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Hatschbach, G.","Cervi, A.C.; et al.; et al.","2870",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","Parque Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,"MBM132247","MBM132247",NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:29:09-03","MBM","MBM","203807","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Sacramuzza, C.A.M.","Souza, V.C.; et al.; et al.","7447",NA,NA,NA,"Southern America","Brazil","São Paulo","Itararé","Estrada Itararé - Bom Sucesso","-49.3400001525879","-24.1100006103516",NA,NA,"MBM203807","MBM203807",NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:29:09-03","MBM","MBM","16164","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Hatschbach, G.","Hatschbach, G.","25477",NA,NA,NA,"Southern America","Brazil","Paraná","Jaguariaíva","Sertão de Cima","-49.7057991027832","-24.2511005401611",NA,NA,"MBM016164","MBM016164",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-04-03 06:51:57-03","MNHN","RECOLNAT_MNHN_P","P03511946","PreservedSpecimen",NA,NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,"Saint-Hilaire",NA,"1816","1","1",NA,"Brasil","São Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03511946' target='other'> <mi>dwc_moreinfo</mi></a>","P03511946","P03511946_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1394 ter",NA,NA,NA,NA
"76","2016-05-31 08:33:20-03","JBB","HEPH","17036","S","Plantae","Dicotyledon","Lamiales","Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Dombrowski, LTD","Dombrowski, LTD","9045","1977","12","08","Southern America","Brasil","Paraná","Balsa Nova","São Luis do Puruna","-49.6356010437012","-25.5839004516602",NA,"Rupestre, flor vermelha, frequente nos afloramentos de Solo Arenito",NA,NA,NA,NA,"27346","auto","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:36:42-03","UFMG","BHCB","42031","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:36:42-03","UFMG","BHCB","42105","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-12-11 11:36:42-03","UFMG","BHCB","32370","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-11 11:36:42-03","UFMG","BHCB","71097","PreservedSpecimen","Plantae","Dicotyledon",NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler",NA,"Ribas, OS","3720",NA,NA,NA,"Southern America","Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-11 17:19:09-03","UFPR","UPCB","50361","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Guimarães, O.A.","Gonçalves, R.","53","2002","12","12",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, próximo a Fortaleza, 25°14'S49°59'W","-49.983333","-25.233333",NA,"Arbusto, 30cm, flor vermelha, rupícola..",NA,NA,"-49.983333","-25.233333",NA,NA,"2004","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-11 17:19:09-03","UFPR","UPCB","90929","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Rabello, F.J. et al.","Rabello, F.J. et al.","37","2013","10","26",NA,"Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.25","-24.566667",NA,"Erva rupícola, 25 cm, flores vermelhas..","UPCB0028727","UPCB0028727","-50.250000","-24.566667",NA,NA,NA,NA,NA,NA,"950","950",NA,NA,NA,NA,NA
"83","2021-02-11 17:19:09-03","UFPR","UPCB","94225","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Rabello, F.J.| Corrêa, H.L.R. | Campos, L.L.F.","Rabello, F.J.| Corrêa, H.L.R. | Campos, L.L.F.","0037","2013","10","26",NA,"Brasil","Paraná","Tibagi","Parque Estadual do Guartelá","-50.25","-24.566667",NA,"Erva rupícola. 25 cm, flores vermlehas","UPCB0042530","UPCB0042530","-50.250000","-24.566667",NA,NA,NA,NA,NA,NA,"950","950",NA,NA,NA,NA,NA
"84","2021-02-11 17:19:09-03","UFPR","UPCB","43431","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Dias, M.C.","Rodrigues, F.N.",NA,"1997","09","12",NA,"Brasil","Paraná","Tibagi","Canyon Guartelá","-50.4136009216309","-24.5093994140625",NA,"Flor vermelha, planta rasteira sobre rocha, fim de cerrado. Nome vulgar: Rainha do Abismo..",NA,NA,NA,NA,"56988","auto","1999","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-11 17:19:09-03","UFPR","UPCB","65742","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Hatschbach, G.","Barbosa, E.","1965","2006","10","14",NA,"Brasil","Paraná","Jaguariaíva","Fazenda samambaia.","-49.7057991027832","-24.2511005401611",NA,"Rupícola, flor vermelha..",NA,NA,NA,NA,"44368","auto","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-02-11 17:19:09-03","UFPR","UPCB","27476","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Silva, S.M.","Carrião, D.J.S.","55","1995","10","21",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,"Erva. Lajeado do Canyon..",NA,NA,NA,NA,"44368","auto","1996","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-11 17:19:09-03","UFPR","UPCB","28112","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Cervi, A.C.","Cervi, A.C.","3767","1992","09","30",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,"Rupícola, flor vermelha..",NA,NA,NA,NA,"44368","auto","1992","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-02-11 17:19:09-03","UFPR","UPCB","42097","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Cervi, A.C.","Cervi, A.C.","6843","1999","09","30",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,"Flores alaranjadas, rupícola..",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-11 17:19:09-03","UFPR","UPCB","17249","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Hatschbach, G.","Cervi, A.C.","2870","1989","10","18",NA,"Brasil","Paraná","Ponta Grossa","Parque Vila Velha, Fortaleza","-50.1618995666504","-25.0949993133545",NA,"Flor vermelha com salpicos vinosos. Dos afloramentos de arenito..",NA,NA,NA,NA,"46557","auto","1989","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-11 17:19:09-03","UFPR","UPCB","61772","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","canescens","Sinningia canescens","(Mart.) Wiehler","Kozera, C.","Kozera, C.","2277","2005","05","16",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,"Herbácea rupícola, flores alaranjadas com pintas avermelhadas nos lacínios. Em afloramento de arenito, área de campo..",NA,NA,NA,NA,"27346","auto","2006","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-02-11 17:19:09-03","UFPR","UPCB","50528","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Liebsch, D.","Liebsch, D.","905","2004","10","27",NA,"Brasil","Paraná","Palmas","Fazenda Santa Cruz, 26°29'S 51°59'W","-51.983333","-26.483333",NA,"Epífita, flores vermelhas. Floresta ombrófila montana. Alt.: 1035m s.n.m..",NA,NA,"-51.983333","-26.483333",NA,NA,"2004","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-02-11 17:19:09-03","UFPR","UPCB","47653","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Kersten, R.","Kersten, R.","696","2003","03",NA,NA,"Brasil","Paraná","Guarapuava",NA,"-51.4580993652344","-25.395299911499",NA,"Epífita tuberosa em floresta ombrófila densa altomontana. Alt.: ca. 1250m s.n.m...",NA,NA,NA,NA,"53832","auto","2004","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-02-11 17:19:09-03","UFPR","UPCB","31964","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Silva, S.M.","Kersten, R.","194","1997","09","29",NA,"Brasil","São Paulo","Ribeirão Grande",NA,"-48.3600006103516","-24.0900001525879",NA,"Epífita com tubérculos globosos, flor rósea, com botões. Floresta aluvial..",NA,NA,NA,NA,"25028","auto","1997","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-02-11 17:19:09-03","UFPR","UPCB","45095","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Borgo, M.","Borgo, M.","1299","2001","10","15",NA,"Brasil","Paraná","Curitiba","Bosque Jardim Saturno, Santo Inácio","-49.2731018066406","-25.4277992248535",NA,"Epífita a 3m do solo, flores róseas com manchas escuras, em floresta ombrófila mista. (obs. túbera não coletada)..",NA,NA,NA,NA,"25180","auto","2001","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-02-11 17:19:09-03","UFPR","UPCB","20520","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Cervi, A.C.","Dunaiski Jr., A.","95","1991","05","10",NA,"Brasil","Paraná","Curitiba","Capão do Jardim Botânico","-49.2731018066406","-25.4277992248535",NA,"Epífita, flor ocre rajados de marrom..",NA,NA,NA,NA,"25180","auto","1992","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-02-11 17:19:09-03","UFPR","UPCB","14568","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Cervi, A.C.","Cervi, A.C.","2484","1985","09","13",NA,"Brasil","Paraná","Curitiba","Centro Politécnico, UFPR","-49.2731018066406","-25.4277992248535",NA,"Epífita, flor zarcão..",NA,NA,NA,NA,"25180","auto","1990","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-02-11 17:19:09-03","UFPR","UPCB","39861","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Petean, M.P.","Petean, M.P.","83","1999","08","24",NA,"Brasil","Paraná","Pinhais","Estação Experimental do Cangüiri","-49.1925010681152","-25.4447002410889",NA,"Epífita a 4m do solo..",NA,NA,NA,NA,"10418","auto","1999","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-02-11 17:19:09-03","UFPR","UPCB","13993","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Chautems, A.","Britez, R.M.","148","1985","10","29",NA,"Brasil","Paraná","São Mateus do Sul","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,"Epífita, flor rosa, com bulbo. Floresta..",NA,NA,NA,NA,"31353","auto","1989","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-02-11 17:19:09-03","UFPR","UPCB","17132","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Guimarães, O.A.","Chagas e Silva, F.","908","1985","10","16",NA,"Brasil","Paraná","Londrina","Floresta Godoy","-51.1627998352051","-23.3103008270264",NA,"Epífita, flor de cor salmão com listras bordô, pouco freqüente..",NA,NA,NA,NA,"63728","auto","1990","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-02-11 17:19:09-03","UFPR","UPCB","49978","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Reginato, M.","Reginato, M.","71","2004","09",NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,"Epífita rizomatosa 2m..",NA,NA,NA,NA,"12577","auto","2004","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-02-11 17:19:09-03","UFPR","UPCB","31190","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Hatschbach, G.","Gatti, G.","5","1995","10","15",NA,"Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,"Planta com rizoma, rupícola, flores cor salmão/vinho, refúgio vegetacional..",NA,NA,NA,NA,"17116","auto","1996","10","17",NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-02-11 17:19:09-03","UFPR","UPCB","29416","PreservedSpecimen","Plantae",NA,NA,"Gesneriaceae","Sinningia","douglasii x canescens","Sinningia douglasii x canescens",NA,"Santos, E.P.","Santos, E.P.","155","1996","11","01",NA,"Brasil","Paraná","Quatro Barras","Morro do Anhangava","-49.0769004821777","-25.3656005859375",NA,"Erva rupícola, flor salmão. Campo de altitude, 1250m..",NA,NA,NA,NA,"17116","auto","1996","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
