"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"89","2021-04-07 11:45:23-03","UFMS","CGMS","18325","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","V.J. Pott","2011","08","01","G.A. Damasceno-Junior; A. Guglieri; F.J.M. Caporal; F.M. Alves; E.C. Bertazzoni","4559","2006","12","09","Brasil","Mato Grosso do Sul","Campo Grande","APA do Guariroba.","-54.3897222","-20.5047222","-54,3897222","-20,5047222",NA,"CGMS1047620",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-11-27 13:49:52-03","UFS","ASE","29702","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Guedes, F.M.","2018","11","07","Delgado-Junior, GC; Maciel, JR; Costa-Lima, JL; Benko-Iseppon, AM; Nogueira, MGC; Pinangé, DSB; Hel","580","2012","12","12","Brasil","Bahia","Rio de Contas","Pico das almas, Na subida para o topo do pico da almas.","-41.934722","-13.553611","-41.934722","-13.553611","Erva com ate 30 cm, Flores liláses.","ASE0001351","1407","1407","ASE0001351","Southern America",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:32:54-03","UNICAMP","UEC","129967","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Amaral, MCE",NA,NA,NA,"Watanabe, TM; Ricarte, JD; Belinello, R","20031","2003","01","09","Brazil","São Paulo","Pratânia","Fazenda Palmeira da Serra","-49.57275","-23.910417","-49.57275","-23.910417","Erva de até 25 cm, flor roxo claro, nectário amarelo.; Brejo localizado em área de cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:32:54-03","UNICAMP","UEC","107928","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Souza, JP","1999","01",NA,"Sztutman, M; Brito, MCC; Cezare, CHG; Santos, JD; Santos, MJC; Felipim, AP","170","1999","01","08","Brazil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Floresta ombrófila densa. Trilha de captação. No trecho de floresta de restinga baixa.","-47.833333","-25.666667","-47.833333","-25.666667","Ervas, flores roxas com fauce amarela.; Floresta de restinga baixa.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"93","2021-03-01 16:32:54-03","UNICAMP","UEC","180433","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Scatigna, AV",NA,NA,NA,"Scatigna, AV; Barbosa, TDM; Carmo, JAM; Galvão, JC","281","2012","11","03","Brazil","Mato Grosso do Sul","Rio Verde do Mato Grosso","Estrada para Morro do Padre. Vereda.","-54.666667","-18.816111","-54.666667","-18.816111","Erva ca. 40cm. Corola lilás com calo amarelo.","UEC086746",NA,NA,"UEC086746",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-03-01 16:32:54-03","UNICAMP","UEC","180641","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Scatigna, AV","2012","12",NA,"Scatigna, AV; Guarçoni, EAE","345","2012","12","05","Brazil","Minas Gerais","Buenópolis","Parque Estadual da Serra do Cabral. Área do Cuba. Leito de afluente do Córrego bom retiro.","-45.741111","-18.058611","-45.741111","-18.058611","Erva ca. 20cm. Corola roxa, com calos amarelos.; Campo alagado.","UEC086596",NA,NA,"UEC086596",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-03-01 16:32:54-03","UNICAMP","UEC","22558","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Corrêa, MA","1995","07","31","Shepherd, GJ","487","1980","11","18","Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889","-46.564722","-21.838889","Erva com flores roxas.; Brejo.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"96","2021-03-01 16:32:54-03","UNICAMP","UEC","26675","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Corrêa, MA","1995","07","31","Leitão Filho, HF; Kinoshita, LS; Martins, FR; Tamashiro, JY","1322","1981","10","30","Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889","-46.564722","-21.838889","Flores lilases, com guias de nestário amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"97","2021-03-01 16:32:54-03","UNICAMP","UEC","117389","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Gonella, PM","2009","07","31","Pansarin, ER; Batista, JAN","757","2001","01","10","Brazil","Goiás","Cavalcante","Estrada de terra para São Domingos, Vereda a cerca de 20 km de cavalcante, próximo a riacho que corta a estrada.","-47.4583015441895","-13.7974996566772",NA,NA,"Campo alagado.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"92497","auto",NA,NA,NA,NA,NA
"98","2021-03-01 16:32:54-03","UNICAMP","UEC","102727","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Menezes, CG","2008","05","19","Kinoshita, LS; Hayashi, AH; Elias, SI","98-220","1998","10","06","Brazil","Minas Gerais","Carrancas","Fazenda Grão Mogol","-44.6425018310547","-21.4874992370605",NA,NA,"Erva com 40 cm, flores lilases com guias de nectário amarelo contornado de branco.; Beira de riacho.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"21143","auto",NA,NA,NA,NA,NA
"99","2021-03-01 16:32:54-03","UNICAMP","UEC","136014","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Gonella, PM","2009","07","31","Simões, AO; Singer, RB","266","1998","09","19","Brazil","Minas Gerais","Carrancas","Fazenda Grão Mogol, Mata junto ao córrego.","-44.6425018310547","-21.4874992370605",NA,NA,"Erva, 20 cm, flores roxas.; área alagada, próxima a riacho.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"21143","auto",NA,NA,NA,NA,NA
"100","2021-03-01 16:32:54-03","UNICAMP","UEC","202539","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.",NA,NA,NA,NA,"Morandi, MEF; Futemma, NY; Oliveira, DC; Oliveira, SM; Pereira, JM; Savietto, VF","51","2017","05","01","Brazil","Minas Gerais","Jaboticatubas","Parque Nacional da Serra do Cipó, trilha para as Vellozia gigantes","-43.7449989318848","-19.513599395752",NA,NA,"Planta herbácea com aproximadamente 15cm, pétalas roxas com o meio amarelo e branco; Campo rupestre","UEC163364","1300","1300","UEC163364",NA,NA,NA,NA,"Magnoliopsida",NA,"31264","auto",NA,NA,NA,NA,NA
"101","2021-03-01 16:32:54-03","UNICAMP","UEC","22832","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Gonella, PM","2009","07","31","Matthes, LAF","603","1980","12","02","Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.5614013671875","-21.7877998352051",NA,NA,"Flores amarelas.; Brejo.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"23696","auto",NA,NA,NA,NA,NA
"102","2019-08-20 10:16:54-03","UNICAMP","UEC","139045","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Gonella, PM","2009","07","31","Singer, RB","200312","2003","05","13","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Núcleo Perequê.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"37574","auto",NA,NA,NA,NA,NA
"103","2021-03-01 16:32:54-03","UNICAMP","UEC","100855","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Anderson, LO",NA,NA,NA,"Amaral, MCE; Arantes, AA; Belinello, R; et al.","97/128","1997","04","21","Brazil","São Paulo","Pedregulho","Distrito Estreito, Área alagada a 1Km do Mirante em direção a Rio Grande.","-47.4700012207031","-20.25",NA,NA,"Flores róseas.","UEC062125",NA,NA,"UEC062125",NA,NA,NA,NA,"Magnoliopsida",NA,"27552","auto",NA,NA,NA,NA,NA
"104","2021-03-01 16:32:54-03","UNICAMP","UEC","128092","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Amaral, MCE",NA,NA,NA,"Amaral, MCE; Bittrich, V; Machado, SR; Belinello, R","37","2002","11","05","Brazil","São Paulo","Pratânia","Fazenda Palmeira da Serra, brejo loacalizado em área de cerrado.","-48.6599998474121","-22.7999992370605",NA,NA,"Erva, 40cm, flores lilases, arroxeadas, interior da flor branco.","UEC026476",NA,NA,"UEC026476",NA,NA,NA,NA,"Magnoliopsida",NA,"14688","auto",NA,NA,NA,NA,NA
"105","2021-03-01 16:32:54-03","UNICAMP","UEC","113468","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Corrêa, MA",NA,NA,NA,"Aona, LYS; Faria, AD; Feres, FR; Galvão, JC; Belinello, R","97/178","1997","07","30","Brazil","São Paulo","São Bernardo Do Campo","Estrada velha de santos., Localizado próximo à antiga Rádio Eldorado.","-46.560001373291","-23.6900005340576",NA,NA,"Pétalas lilases.","UEC062123",NA,NA,"UEC062123",NA,NA,NA,NA,"Magnoliopsida",NA,"31119","auto",NA,NA,NA,NA,NA
"106","2021-03-01 16:32:54-03","UNICAMP","UEC","113437","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Corrêa, MA",NA,NA,NA,"Aona, LYS; Faria, AD; Matsumoto, K; Feres, FR; Pansarin, ER; Belinello, R","97/101","1997","01","24","Brazil","São Paulo","Vargem Grande do Sul","Brejo, Brejo ao lado esquerdo da pista no sentido Vargem Grande do Sul_Casa Branca.","-46.8899993896484","-21.8299999237061",NA,NA,"Sépalas verdes, pétalas lilases com mancha amarela na base da pétala superior.","UEC062122",NA,NA,"UEC062122",NA,NA,NA,NA,"Magnoliopsida",NA,"18222","auto",NA,NA,NA,NA,NA
"107","2021-03-01 16:32:54-03","UNICAMP","UEC","94951","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Gonella, PM","2009","07","31","Dutilh, JHA; Marcondes-Ferreira, W","s.n.","1997","11","14","Brazil","São Paulo","Vargem Grande Do Sul","Brejo na estrada para Casa Branca, Antes do rio verdinho.","-46.8899993896484","-21.8299999237061",NA,NA,"Flores magenta com saliências creme e ápice amarelo.; Brejo.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,"18222","auto",NA,NA,NA,NA,NA
"108","2019-11-06 09:56:04-03","UFOP","OUPR","20355","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Gonella, P.M.","2011","04","08","Borges, R.A.X.; Cota, M.R.C.","133","2004","07","03","Brasil","Minas Gerais","Ouro Preto","Serra do Ribeiro, PC 10","-43.573722","-20.503333","-43.573722","-20.503333","Herbáceo, flores lilases. Campo rupestre com grande velozeto",NA,"1472","1472",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-11-06 09:56:04-03","UFOP","OUPR","23626","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Fromm-Trinta, E.","1988",NA,NA,"Magalhães-Gomes","s.n.","1895","05","30","Brasil","Minas Gerais","Ouro Preto","Ad acumen Serra do Itatiaya et Serra de Lavras Novas","-43.5080986022949","-20.2875003814697",NA,NA,"Cor violacei. In campis humidis. Ex Herb. Magalhães Gomes n. 2506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"110","2019-01-17 11:25:56-02","PUCRS","MPUC","11552","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A. St.-Hil.",NA,NA,NA,NA,NA,NA,"1989","10","29","Brasil","RS","Arroio do Sal",".","-49.8888889","-29.5516667","-49.8888889000","-29.5516667000",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lamiales",NA,NA,"Magnoliopsida",NA,"1",NA,NA
"111","2019-11-27 09:30:04-03","FURB","FURB","40121","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Funez, L.A.","2014","08","07","Funez, L.A.; Zermiani, A.E.","1478","2013","01","15","Brasil","Santa Catarina","Urubici","Cascata do Avencal.","-49.6175","-28.045","-49.6175000","-28.0450000",NA,"FURB05032","1184","1184","FURB05032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-16 17:52:52-03","UCS","HUCS","2557","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","globulariifolia","Utricularia globulariifolia","Mart.","Sehnem, A.",NA,NA,NA,"Sehnem, A.","s.n.","1973","11","15","Brasil","Rio Grande do Sul","Tramandaí",NA,"-50.1335983276367","-29.9846992492676",NA,NA,"flores azuladas - ASSL - 13910; herba in arenosis humidis",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Lamiales","21077","auto",NA,NA,NA,NA,NA
"113","2021-03-16 17:52:52-03","UCS","HUCS","37924","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A. St.-Hil.","Gonzatti, F.","2012","01",NA,"Gonzatti, F.","233","2011","11","26","Brasil","Rio Grande do Sul","Palmares do Sul","Lagoa do Capão Alto","-50.343611","-30.409167","-50.343611","-30.409167","ereta em meio ao campo psamófilo",NA,"10","10",NA,NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA
"114","2021-03-16 17:52:52-03","UCS","HUCS","42241","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A. St.-Hil.","Demeda, C.","2014","12","03","Demeda, C.","13","2014","11","20","Brasil","Rio Grande do Sul","Osório","Lagoa das Traíras","-50.187056","-29.868806","-50.187056","-29.868806","Erva; margem da lagoa",NA,"6","6",NA,NA,NA,NA,NA,"Angiospermae","Lamiales",NA,NA,NA,NA,NA,NA,NA
"115","2021-03-16 17:52:52-03","UCS","HUCS","33861","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A. St.-Hil.","Valduga, E.","2013","04",NA,"Meneguel, R.","113","2008","11","08","Brasil","Rio Grande do Sul","Mostardas","Lagoa São Simão","-50.9211006164551","-31.1068992614746",NA,NA,"beira da lagoa",NA,"10","10",NA,NA,NA,NA,NA,"Angiospermae","Lamiales","86098","auto",NA,NA,NA,NA,NA
"116","2021-03-16 17:52:52-03","UCS","HUCS","24497","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A. St.-Hil.","Smith, S.F.","2005","08",NA,"Marchett, F.","106","2004","11","21","Brasil","Rio Grande do Sul","Arroio do Sal","Praia da Âncora","-49.8889007568359","-29.551399230957",NA,NA,"em terreno baldio",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Lamiales","15157","auto",NA,NA,NA,NA,NA
"117","2021-03-16 17:52:52-03","UCS","HUCS","20056","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A. St.-Hil.","Smith, S.F.","2003","03",NA,"Scur, L.","1034","2003","01","14","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca","-51.1794013977051","-29.1681003570557",NA,NA,"campo úmido",NA,"780","780",NA,NA,NA,NA,NA,"Angiospermae","Lamiales","49662","auto",NA,NA,NA,NA,NA
"118","2021-03-16 17:52:52-03","UCS","HUCS","19987","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A. St.-Hil.","Smith, S.F.","2003","03",NA,"Scur, L.","983","2003","01","08","Brasil","Rio Grande do Sul","Caxias do Sul","Vila Seca-Apanhador","-51.1794013977051","-29.1681003570557",NA,NA,"campo úmido",NA,"780","780",NA,NA,NA,NA,NA,"Angiospermae","Lamiales","49662","auto",NA,NA,NA,NA,NA
"119","2020-04-27 16:10:14-03","UFES","VIES","3070","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Pereira, O.J.; Gomes, J.M.L.","1988","09","11","Pereira, O.J.","1802","1988","09","11","Brasil","Espírito Santo","Guarapari","Nova Guarapari.","-40.5110015869141","-20.6580009460449",NA,NA,NA,"VIES003070",NA,NA,"VIES003070",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"120","2019-06-27 10:25:26-03","UFES","VIES","6729","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.",NA,NA,NA,NA,"Gomes, J.M.L.","1512","1991","04","17","Brasil","Espírito Santo","Guarapari","Parque Estadual de Setiba.","-40.5110015869141","-20.6580009460449",NA,NA,NA,"VIES006729",NA,NA,"VIES006729",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"121","2019-06-27 10:25:26-03","UFES","VIES","5458","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","Gomes, J.M.L.","1991",NA,NA,"Gomes, J.M.L.","1490","1991","03","25","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha.","-40.5110015869141","-20.6580009460449",NA,NA,NA,"VIES005458",NA,NA,"VIES005458",NA,NA,NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA
"122","2020-11-30 11:23:46-03","UFES","VIES","17163","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","F.M. Guedes","2020","09","23","Souza, F.B.C.; et al.","92","2007","11","15","Brasil","Espírito Santo","Vila Velha","Interlagos.","-40.2924995422363","-20.3297004699707",NA,NA,NA,"VIES017163",NA,NA,"VIES017163",NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA
"123","2019-08-16 08:39:46-03","UTFPR","HCF","13142","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","D.P. Saridakis","2014","05","08","M.G. Caxambu","4908","2013","11","02","Brasil","SP","Ilha Comprida","arredores","-47.895639","-25.026722","47°53'44,3 W","25°01'36,2 S","erva palustre, heliófita, ereta, ca. 0,40 m. Flores roxas. Em área rica em Sphagnum.",NA,"3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-08-16 08:39:46-03","UTFPR","HCF","15254","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","M.G. Caxambu","2015","05","17","M.G. Caxambu","5677","2014","10","24","Brasil","PR","Tibagi","Sítio Sete Quedas","-50.256667","-24.579806","50°15'24 W","24°34'47,3 S","erva, ca. 0,15 m, heliófita, palustre. Flores roxas.",NA,"1032","1032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-08-16 08:39:46-03","UTFPR","HCF","13203","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","D.P. Saridakis","2014","05","08","M.G. Caxambu","4946","2013","11","28","Brasil","PR","Tibagi","Sítio Sete Quedas","-50.261917","-24.584056","50°15'42,9 W","24°35'02,6 S","erva ca. 0,20 m, palustre, heliófita. Flores roxas.",NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-08-16 08:39:46-03","UTFPR","HCF","2914","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","M.G. Caxambu","2005","11","18","H.C.L. Geraldino","145","2005","11","09","Brasil","PR","Pontal do Paraná","Balneário Praia de Leste","-48.511100769043","-25.6735992431641",NA,NA,"Herbácea, ereta, em solo enxarcado, heliófita, com flores roxas em interior branco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA
"127","2019-08-16 08:39:46-03","UTFPR","HCF","16389","S","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A.St.-Hil.","D.P. Saridakis","2015","01",NA,"E.D. Lozano","179","2009","11","19","Brasil","PR","Tibagi","Nascente do Rio Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"herbácea, 30 cm, flor lilás. Campo úmido.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"128","2020-12-21 16:31:32-03","MBM","MBM","125794","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A. St.-Hil.","Campos, G.L.",NA,NA,NA,"Sneidern, K. von","305",NA,NA,NA,"Colombia",NA,NA,"Cauca",NA,NA,NA,NA,NA,"MBM125794",NA,NA,"MBM125794","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:31:32-03","MBM","MBM","220614","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A. St.-Hil.","Taylor, P.",NA,NA,NA,"Dombrowski, L.T.; et al.; et al.","818",NA,NA,NA,"Brazil","Paraná",NA,"Estrada Curitiba - Ponta Grossa",NA,NA,NA,NA,NA,"MBM220614",NA,NA,"MBM220614","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:31:32-03","MBM","MBM","31643","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A. St.-Hil.","Taylor, P.",NA,NA,NA,"Hatschbach, G.","33992",NA,NA,NA,"Brazil","Mato Grosso","Rio Verde","Sete Quedas",NA,NA,NA,NA,NA,"MBM031643",NA,NA,"MBM031643","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:31:32-03","MBM","MBM","386105","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A. St.-Hil.","Saridakis, D.P.","2013","10","31","Barboza, E.; Felitto, G.; Larocca, P.; Santos, T.F.; Saridakis, D.P.; Felitto, G.; Larocca, P.; Santos, T.F.; Saridakis, D.P.","4080","2013","10","26","Brazil","Paraná","Tibagi","Fazenda Pinheirinho","-50.273681","-24.631469","-50.273681","-24.631469","Erva ereta, flor roxa.; Campo úmido.","MBM386105","1067","1067","MBM386105","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:31:32-03","MBM","MBM","386105","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A. St.-Hil.","Saridakis, D.P.","2013","10","31","Barboza, E.; Felitto, G.; Larocca, P.; Santos, T.F.; Saridakis, D.P.; Felitto, G.; Larocca, P.; Santos, T.F.; Saridakis, D.P.","4080","2013","10","26","Brazil","Paraná","Tibagi","Fazenda Pinheirinho","-50.273681","-24.631469","-50.273681","-24.631469","Erva ereta, flor roxa.; Campo úmido.","MBM386105","1067","1067","MBM386105","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:31:32-03","MBM","MBM","387783","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A. St.-Hil.","Lozano, E.D.","2013",NA,NA,"Lozano, E.D.; Engels, M.E.; Engels, M.E.","2324","2013","12","13","Brazil","Paraná","Palmas","Fazenda São Pedro","-51.674472","-26.525639","-51.674472","-26.525639","Herbácea, 25 cm, flor roxa, campo úmido.; Campos de Palmas","MBM387783",NA,NA,"MBM387783","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:31:32-03","MBM","MBM","397484","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A. St.-Hil.","Barboza, E.",NA,NA,NA,"Daniel, V.; Augusto-Silva, M.; Augusto-Silva, M.","124","2013","03","27","Brazil","Paraná","Guaratuba","APA de Guaratuba","-48.962683","-25.862875","-48.962683","-25.862875","Ecótono entre Floresta Ombrófila Mista e Floresta Ombrófila Densa. Solitária em aréa brejosa em beira de estrada.","MBM397484",NA,NA,"MBM397484","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:31:32-03","MBM","MBM","408024","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A. St.-Hil.","Demeda, C.","2014","12","03","Demeda, C.","13","2014","11","20","Brazil","Rio Grande do Sul","Osório","Lagoa das Traíras","-50.186944","-29.868889","-50.186944","-29.868889","Erva.; Margem da lagoa.","MBM408024","16","16","MBM408024","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:31:32-03","MBM","MBM","425101","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A. St.-Hil.","Barboza, E.","2019","11","06","Brotto, M.L.; Barboza, E.; Barboza, E.","3672","2019","07","06","Brazil","Santa Catarina","Laguna","Praia do Sol","-48.758056","-28.399167","-48.758056","-28.399167","Erva; flor lilás com listras roxas.; Formação Pioneira com Influência Marinha (Restinga).","MBM425101","5","5",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:31:32-03","MBM","MBM","429350","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","tricolor","Utricularia tricolor","A. St.-Hil.","Gonella, P.M.","2018",NA,NA,"Lozano, E.D.; Wanderley, M.G.L.; Canestraro, B.K.; Shirasuna, R.T.; Wanderley, M.G.L.; Canestraro, B.K.; Shirasuna, R.T.","4306","2018","12","06","Brazil","São Paulo","Guarulhos","Mato das Cobras, próximo ao Rodoanel","-46.426333","-23.39125","-46.426333","-23.39125","Carnivora, flores roxas, do banhado.; Campo de Altitude.","MBM429350",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
