"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"110","2019-11-21 14:38:43-03","UFJF","CESJ","45858","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","F.E.C. Rocha; Taxonomy class of Universidade de Brasília","2003","10","25","América do Sul","Brasil",NA,NA,"Cerrado. Arbusto, 1,25m alt., com estípulas intrapeciolares; folhas opostas; flor rosa.","CESJ045858","Angiosperma",NA,"A. Juss.","C. Proença","8","Distrito Federal","Brasília","Jardim Botânico de Brasília, Lago Sul. Coord.: Lat.:15º52'S; Lon.:47º50'W; Alt.: 1070m.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"2003",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"111","2019-11-21 14:38:43-03","UFJF","CESJ","29363","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","F.R.G. Salimena; M.C. Brügger; P.H. Nobre","1995","10","05","América do Sul","Brasil",NA,NA,"Arbusto, ca. 50 cm alt., flores róseas, poucas folhas. Em campo rupestre.","CESJ029363","Angiosperma",NA,"A. Juss.","A.M. Amorim","565","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.1721992492676","-17.7574996948242",NA,NA,NA,"1999",NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA
"112","2019-11-21 14:38:43-03","UFJF","CESJ","7376","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","L. Krieger","1969","10",NA,"América do Sul","Brasil",NA,NA,"Em campo, fl. rosa claro, subarbusto, 1m alt.","CESJ007376","Angiosperma",NA,"A. Juss.","L. Krieger","CESJ7376","Minas Gerais","São João Del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,NA,"1970","06",NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA
"113","2019-11-21 14:38:43-03","UFJF","CESJ","33383","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","F.T. Farah; R.M. Benini; C.A.Freitas","1998","09","07","América do Sul","Brasil",NA,NA,"Arbusto, 30 cm alt., folhas pilosas e flores róseas. Em campo natural.","CESJ033383","Angiosperma",NA,"A. Juss.","G. Franco; F.T. Farah","472","Minas Gerais","Patrocínio","Fazenda da Terra: Tabuões","-46.9925003051758","-18.9438991546631",NA,NA,NA,NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA
"114","2021-04-07 11:45:44-03","UFMS","CGMS","49531","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","A. Francener; M.L. Wanderley; V.L. Gomes-Klein; T.C. Conceição; C.F. Hall; M.V. Dantas-Queiroz; G.O. Silva","2012","08","08",NA,"Brasil",NA,NA,"Flores róseas. Folhas crassas. Habitat: Cerrado sensu strictu. Habito: Arbusto. 40cm de altura.","CGMS1079463",NA,NA,"A.Juss.","A. Francener","1139","Goiás","Pirenópolis","Parque Estadual da Serra dos Pireneus na base dos Três Picos.","-48.8372222","-15.7919444","1305","1305",NA,"2012","08","-48,8372222","-15,7919444",NA,NA,NA,"08",NA,NA,NA,NA
"115","2021-04-07 11:45:44-03","UFMS","CGMS","34645","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","A. Francener; V.L. Gomes-Klein; R.D. Sartin; M.V. Dantas-Queiroz; M.J. Silva et al.","2010","10","16",NA,"Brasil",NA,NA,"Flores róseas. Folhas discolores papiráceas. Habitat: Cerrado pós-fogo. Semi-umbrófila. Habito: Arbusto. 0,40m de altura.","CGMS1064044",NA,NA,"A.Juss.","A. Francener","1031","Goiás","Alto Paraíso de Goiás","Chapada do Veadeiros, trilha da Raizama.","-47.8333333","-14.2011111","845","845",NA,"2010","10","-47,8333333","-14,2011111",NA,NA,NA,"16",NA,NA,NA,NA
"116","2019-11-27 13:50:06-03","UFS","ASE","9989","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Rocha, FEC","2003","10","25","Southern America","Brasil",NA,NA,"arbusto. 1,25. m. presença de estipulas interpeciolares, folhas opostas, flor rosa.; arbusto. 1,25. m. presença de estipulas interpeciolares, folhas opostas, flor rosa.; Cerrado","ASE0019030","Magnoliophyta",NA,"A. Juss.","Proença, C","8","Distrito Federal","Brasília","Jadim Botanico - Lago Sul","-47.5545","-15.4647",NA,NA,"ASE0019030","2003",NA,"-47.5545","-15.4647",NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-08-20 10:17:40-03","UNICAMP","UEC","122454","S","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Tozzi, AMGA; Alencar, ME","2001","11","13",NA,"Brazil",NA,NA,"flor, Cerrado. Subarbusto com flores róseas.","UEC037792","Magnoliopsida",NA,"A.Juss.","Almeida, RF","2001-478","Minas Gerais","Itacambira",NA,"-43.340833","-17.102778","1300","1300",NA,"2013",NA,"-43.340833","-17.102778",NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-08-20 10:17:40-03","UNICAMP","UEC","28784","S","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Siqueira, JC","1981","10","11",NA,"Brazil",NA,NA,"flor, Subarbusto com flores róseas.",NA,"Magnoliopsida",NA,"A.Juss.",NA,"13030","Goiás",NA,"Serra dos Pirineus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-08-20 10:17:40-03","UNICAMP","UEC","34492","S","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Martins, RP","1980","10","10",NA,"Brazil",NA,NA,"flor, Cerrado. Arbustivo.",NA,"Magnoliopsida",NA,"A.Juss.","Grandi, TSM","42","Minas Gerais","São Sebastião das Águas Claras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-08-20 10:17:40-03","UNICAMP","UEC","28345","S","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Ratter, JA; Fonseca, SG; Fonsêca Filho, J","1976","08","09",NA,"Brazil",NA,NA,"flor, Small renewable shrub (producing aevial parts every year) with climps of unbranched shoots to 35 cm tall; petals pink. In campo sujo.",NA,"Magnoliopsida",NA,"A.Juss.","Anderson, WR","3432","Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasil","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:33:27-03","UNICAMP","UEC","28460","S","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Ratter, JA","1976","08","15",NA,"Brazil",NA,NA,"flor, Small shrub consisting of erect, unbranched stems of annual duartion, 30 - 60 cm tall. Only one or 2 stems borne by each root system. Generally flowering leafless, but ocasional shosts have some leaves alone the inflorescence. Petals pink. 10 c",NA,"Magnoliopsida",NA,"A.Juss.","Anderson, WR","3468","Distrito Federal","Brasília","In the area of the Córrego Cabeça de Vea","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"122","2019-08-20 10:17:40-03","UNICAMP","UEC","9914","S","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Gibbs, PE; Kinoshita, LS; Leitão Filho, HF; Semir, J; Taroda, N","1976","09","07",NA,"Brazil",NA,NA,"flor, Subarbusto. Acaule. Flores róseas em glomérulos. Plantas com até 30 cm.",NA,"Magnoliopsida",NA,"A.Juss.",NA,"2726","Goiás","Goiás",NA,"-50.1403007507324","-15.9343996047974",NA,NA,NA,NA,NA,NA,NA,"63502","auto",NA,NA,NA,NA,NA,NA
"123","2019-08-20 10:17:40-03","UNICAMP","UEC","9916","S","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Hatschbach, G","1975","09","27",NA,"Brazil",NA,NA,"flor, Ereta, xilopodífera. Flor rosada, campo cerrado.",NA,"Magnoliopsida",NA,"A.Juss.","Anderson, WR","37194","Goiás","Planaltina","Rod. GO-12.","-47.614200592041","-15.4527997970581",NA,NA,NA,NA,NA,NA,NA,"61159","auto",NA,NA,NA,NA,NA,NA
"124","2019-08-20 10:17:40-03","UNICAMP","UEC","9915","S","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Hatschbach, G","1971","11","05",NA,"Brazil",NA,NA,"flor, Flor rosada claro. Arbusto de 1 m. cerrado.",NA,"Magnoliopsida",NA,"A.Juss.","Anderson, WR","26979","Minas Gerais","Curvelo",NA,"-44.4308013916016","-18.7563991546631",NA,NA,NA,NA,NA,NA,NA,"57661","auto",NA,NA,NA,NA,NA,NA
"125","2019-08-20 10:17:40-03","UNICAMP","UEC","64947","S","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Leitão Filho, HF","1992","12","10",NA,"Brazil",NA,NA,"flor, Árvore. Flores creme.",NA,"Magnoliopsida",NA,"A.Juss.","Mamede, MCH","27838","Minas Gerais","Diamantina","Estrada Diamantina-Mendanha.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"2001",NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"126","2019-08-20 10:17:40-03","UNICAMP","UEC","21097","S","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Rocha, DMS","1979","09","04",NA,"Brazil",NA,NA,"flor, Porte arbóreo cerca de 50 cm. Em cerrado.",NA,"Magnoliopsida",NA,"A.Juss.","Mamede, MCH","10371","Minas Gerais","Esmeraldas","Faz. Paraíso.","-44.3138999938965","-19.7625007629395",NA,NA,NA,"1987",NA,NA,NA,"23009","auto",NA,NA,NA,NA,NA,NA
"127","2021-03-01 16:33:27-03","UNICAMP","UEC","170132","S","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Tameirão Neto, E; Werneck, MS","1994","05","25",NA,"Brazil",NA,NA,"Sub-arbustivo.","UEC010683","Magnoliopsida",NA,"A.Juss.","Amorim, AMA","1014","Minas Gerais","Perdizes","Cerrado.&nf;Divisa com João Alonso; Unidade de Conservação do Galheiro - CEMIG.","-47.2928009033203","-19.3528003692627",NA,NA,"UEC010683","1997",NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA
"128","2019-08-20 10:17:40-03","UNICAMP","UEC","45346","S","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Carvalho, DA","1983","10","06",NA,"Brazil",NA,NA,"flor, Cerrado. Erva de 0,90 m. Dama de honra.",NA,"Magnoliopsida",NA,"A.Juss.","Carvalho, DA","s.n.","Minas Gerais","Pimenta",NA,"-45.798900604248","-20.4839000701904",NA,NA,NA,"1984","04",NA,NA,"21095","auto",NA,NA,NA,NA,NA,NA
"129","2021-03-01 16:33:27-03","UNICAMP","UEC","170124","S","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Kawasaki, ML; Henrique, MC","1981","11","01",NA,"Brazil",NA,NA,"Subarbusto 70 cm-1 m alt., flores róseas.&nf;Habitat: mãe d'água.","UEC010666","Magnoliopsida",NA,"A.Juss.","Mamede, MCH","7669","Minas Gerais","Santana do Riacho","Ao longo da Rodovia Belo Horizonte-Conceição do Mato Dentro.&nf;Em campo rochoso entre gramíneas.","-43.7144012451172","-19.1688995361328",NA,NA,"UEC010666","1982",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"130","2019-08-20 10:17:40-03","UNICAMP","UEC","31826","S","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Leitão Filho, HF; Martins, AB; Gabrielli, AC; Yamamoto, K","1982","09","08",NA,"Brazil",NA,NA,"flor, Subarbusto de 40 cm de altura. Flores róseas.",NA,"Magnoliopsida",NA,"A.Juss.",NA,"14159","Minas Gerais","São Sebastião do Paraíso","Termópolis.","-46.9914016723633","-20.9169006347656",NA,NA,NA,NA,NA,NA,NA,"24792","auto",NA,NA,NA,NA,NA,NA
"131","2020-10-14 10:02:35-03","FURB","FURB","63804","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Mendonça, R.C.; Alvarenga, D.","2002","09","25",NA,"Brasil",NA,NA,"Subarbusto heliófilo; folhagem nova cor acobreada (castanho rosada), flor com cálice rosa claro, corola rosa claro e glândulas nas bases das flores também cor rosa claro, fruto imaturo verde","FURB63804",NA,NA,"A.Juss.",NA,"5073","Distrito Federal","Brasília","Fazenda Água Limpa - UnB, Área de Relevante Interesse Ecológico do Capetinga, RA - Lago do Sul, campo sujo sob morro pedregoso com tendência a campo ruepstre, metade do morro transição de cerrado com campo rupestre, solo pedregoso, relevo ondulado. APA Ga","-47.9533333","-15.9716667","1145","1145","FURB63804",NA,NA,"-47.9533333","-15.9716667",NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-08-16 08:39:53-03","UTFPR","HCF","1838","S","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","C. Lima","2004","09","30",NA,"Brasil",NA,NA,"subarbusto heliófito, ca. 0,60 m alt.; folhas novas verde-avermelhadas, pilosas; botões florais e flores róseos; glândulas alvas. Comum. Solo: latossolo pedregoso. Vegetação: cerrado.",NA,NA,NA,"A.Juss.","M.L. Fonseca","65","DF","Brasília","Reserva Ecológica do IBGE. Estrada para","-47.877778","-15.947222","1.1","1.1",NA,"2004","09","47°52'40 W","15°56'50 S",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-08-16 08:39:53-03","UTFPR","HCF","6129","S","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","A.R. Silva","2007","10","12",NA,"Brasil",NA,NA,"subarbusto ca. 0,30 m, heliófito. Flores alvas. Beira de estrada.",NA,NA,NA,"A.Juss.","J. Cordeiro & E. Barboza","555","MG","Carmo do Rio Claro","Morro próximo ao Poço das Virgens","-45.987333","-20.908361","852","852",NA,"2008",NA,"45°59'14,4 W","20°54'30,1 S",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-08-16 08:39:53-03","UTFPR","HCF","1893","S","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","C. Lima","2004","10","03",NA,"Brasil",NA,NA,"subarbusto heliófito ca. 0,60 m de alt.; folhas novas membranáceas, avermelhadas; botões e flores róseos; glândulas alvas. Comum. Solo: argilo-pedregoso. Vegetação: cerrado sobre morro.",NA,NA,NA,"A.Juss.","M.L. Fonseca","120","DF","Brasília","Lago Norte. Trecho 9, chácara 36","-47.9296989440918","-15.7797002792358","1.1","1.1",NA,"2004","10",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"135","2021-01-22 11:19:01-03","UFSM","SMDB","14199","S","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","kawasaki, ML; Henrique, MC; CFSC","1981","11","01",NA,"Brasil",NA,NA,"Subarbusto 70cm - 1m de alrtura; flores róseas. Em campo rochoso entre gramíneas. Habitat: mãe dágua. SP 185212","SMDB014199",NA,NA,"A. Juss.","Mamede, MCH","7669","Minas Gerais","Santana do Riacho","Ao longo da rodovia Belo Horizonte-Conceição do M","-43.7144012451172","-19.1688995361328",NA,NA,NA,"1982",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:32:53-03","MBM","MBM","406863","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Roher, D.; Felitto, G.; Lozano, E.D.; Oliveira, E.; Felitto, G.; Lozano, E.D.; Oliveira, E.","2013","08","06","Southern America","Brazil",NA,NA,"Arbusto de 0,50 m. Sem folhas, flores brancas e rosas.","MBM406863",NA,NA,"A. Juss.","Barboza, E.","130","Bahia","Barreiras","EIA LT Barreiras II - Pirapora 2","-44.9900016784668","-12.1527996063232",NA,NA,"MBM406863","2016","11",NA,NA,"152720","auto",NA,"16",NA,NA,NA,NA
"137","2020-12-21 16:32:53-03","MBM","MBM","41276","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Hatschbach, G.; Kummrow, R.; Kummrow, R.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM041276",NA,NA,"A. Juss.","Anderson, W.R.","37770","Goiás","Jaraguá","Rodovia Belém - Brasília, Rio das Almas","-49.334400177002","-15.7568998336792",NA,NA,"MBM041276",NA,NA,NA,NA,"39368","auto",NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:32:53-03","MBM","MBM","147992","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Hatschbach, G.; Hatschbach, M.; Guimarães, D.; Hatschbach, M.; Guimarães, D.","1991","11","07","Southern America","Brazil",NA,NA,NA,"MBM147992",NA,NA,"A. Juss.","Hatschbach, G.","55905","Goiás","Água Fria","Subida a Torre da Embratel",NA,NA,NA,NA,"MBM147992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:32:53-03","MBM","MBM","414619","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Brotto, M.L.; Barboza, E.; Vaz, J.; Barboza, E.; Vaz, J.","2018","09","07","Southern America","Brazil",NA,NA,"Erva ereta com 50 cm de altura; pétalas róseas.; Cerrado rupestre / Cerrado sensu stricto.","MBM414619",NA,NA,"A. Juss.","Barboza, E.","2755","Minas Gerais","São João Batista do Glória","Serra da Canastra, próximo à barragem de Furnas","-46.330556","-20.640556","815","815","MBM414619","2018","09","-46.330556","-20.640556",NA,NA,NA,"19",NA,NA,NA,NA
"140","2020-12-21 16:32:53-03","MBM","MBM","67169","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Fiedler, L.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM067169",NA,NA,"A. Juss.","Hatschbach, G.","73","Distrito Federal",NA,"Fazenda Água Limpa, Brasília",NA,NA,NA,NA,"MBM067169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:32:53-03","MBM","MBM","91070","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Kirkibride Jr.; J.H.","1981","10","26","Southern America","Brazil",NA,NA,NA,"MBM091070",NA,NA,"A. Juss.","Anderson, W.R.","4530","Distrito Federal",NA,"Fazenda Vale Verde",NA,NA,NA,NA,"MBM091070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:32:53-03","MBM","MBM","91077","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Kirkibride Jr.; J.H.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM091077",NA,NA,"A. Juss.",NA,"3624","Distrito Federal",NA,"Fazenda Água Limpa, Brasília",NA,NA,NA,NA,"MBM091077",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:32:53-03","MBM","MBM","77591","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Hatschbach, G.; et al.; et al.","1982","10","12","Southern America","Brazil",NA,NA,NA,"MBM077591",NA,NA,"A. Juss.","Anderson, W.R.","45623","Minas Gerais","Araxá","Rod. BR-262","-46.940601348877","-19.5932998657227",NA,NA,"MBM077591",NA,NA,NA,NA,"29994","auto",NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:32:53-03","MBM","MBM","255344","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Krieger, L.","1954","08",NA,"Southern America","Brazil",NA,NA,NA,"MBM255344",NA,NA,"A. Juss.",NA,"2331","Minas Gerais","Belo Horizonte","Serra do Curral","-43.937801361084","-19.9207992553711",NA,NA,"MBM255344",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:32:53-03","MBM","MBM","44434","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Santos, R.S.; Castellanos, A.; Castellanos, A.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM044434",NA,NA,"A. Juss.","Anderson, W.R.","24081","Minas Gerais","Corinto","Entre Corinto e Três Marias","-44.4564018249512","-18.3808002471924",NA,NA,"MBM044434",NA,NA,NA,NA,"49021","auto",NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:32:53-03","MBM","MBM","240092","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Souza, V.C.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM240092",NA,NA,"A. Juss.","Amorim, A.M.","21172","Minas Gerais","Ibiraci","Serra da Canastra","-47.122200012207","-20.4622001647949",NA,NA,"MBM240092",NA,NA,NA,NA,"29018","auto",NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:32:53-03","MBM","MBM","183496","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Hatschbach, G.; Hatschbach, M.; Motta, J.T.; Hatschbach, M.; Motta, J.T.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM183496",NA,NA,"A. Juss.","Hatschbach, G.","63373","Minas Gerais","Patrocínio","Rod. BR-365, 5-10km N do trevo","-46.9925003051758","-18.9438991546631",NA,NA,"MBM183496",NA,NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:32:53-03","MBM","MBM","32201","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Hatschbach, G.; Ferreira, L.F.; Ferreira, L.F.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM032201",NA,NA,"A. Juss.","Anderson, W.R.","35325","Minas Gerais","Santana do Riacho","Santana do Riacho, arredores","-43.7144012451172","-19.1688995361328",NA,NA,"MBM032201",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:32:53-03","MBM","MBM","138618","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM138618",NA,NA,"A. Juss.","Anderson, W.R.","54571","Goiás","Alto Paraíso de Goiás","Alto Paraíso, 2-5km oeste","-47.5099983215332","-14.1324996948242",NA,NA,"MBM138618",NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:32:53-03","MBM","MBM","38592","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM038592",NA,NA,"A. Juss.","Anderson, W.R.","37194","Goiás","Planaltina","Rod. GO-12","-47.614200592041","-15.4527997970581",NA,NA,"MBM038592",NA,NA,NA,NA,"61159","auto",NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:32:53-03","MBM","MBM","35533","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Anderson, W.R.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM035533",NA,NA,"A. Juss.","Anderson, W.R.","11444","Goiás","São Gabriel","Perto de São Gabriel",NA,NA,NA,NA,"MBM035533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:32:53-03","MBM","MBM","416463","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","2018","11","17","Southern America","Brazil",NA,NA,"Erva com 50 cm de altura; corola branca.; Campo rupestre.","MBM416463",NA,NA,"A. Juss.","Cordeiro, J.","6007","Minas Gerais","Diamantina","Monjolos","-44.027222","-18.2975","838","838",NA,"2019","02","-44.027222","-18.2975",NA,NA,NA,"05",NA,NA,NA,NA
"153","2020-12-21 16:32:53-03","MBM","MBM","416224","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","2018","11","15","Southern America","Brazil",NA,NA,"Subarbusto com 60 cm de altura; flor rosa-claro.; Savana (Cerrado sensu stricto).","MBM416224",NA,NA,"A. Juss.","Cordeiro, J.","3029","Minas Gerais","Grão Mogol","Serra Periperi, início da subida","-42.931944","-16.534722","950","950",NA,"2019","02","-42.931944","-16.534722",NA,NA,NA,"05",NA,NA,NA,NA
"154","2020-12-21 16:32:53-03","MBM","MBM","55072","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Haas, J. de; Belém, R.P.; Belém, R.P.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM055072",NA,NA,"A. Juss.","Pereira, E.","172","Goiás",NA,"16km N do Rio Tocantinzinho, na estrada Brasília - Veadeiros",NA,NA,NA,NA,"MBM055072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:32:53-03","MBM","MBM","62686","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Hatschbach, G.; Guimarães, O.; Guimarães, O.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM062686",NA,NA,"A. Juss.","Hatschbach, G.","42247","Goiás","Campo Alegre","Rod. BR-050, 10km S de Campo Alegre",NA,NA,NA,NA,"MBM062686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:32:53-03","MBM","MBM","85958","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","García de Kirkbride, M.C.","1980","10","03","Southern America","Brazil",NA,NA,NA,"MBM085958",NA,NA,"A. Juss.",NA,"1387","Distrito Federal",NA,"Fazenda Água Fria, Brasília",NA,NA,NA,NA,"MBM085958",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:32:53-03","MBM","MBM","65391","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Irwin, H.S.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM065391",NA,NA,"A. Juss.","MacBryde, B.","7055","Goiás","Caiapônia","35km S of Caiapônia","-51.8102989196777","-16.9566993713379",NA,NA,"MBM065391",NA,NA,NA,NA,"77016","auto",NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:32:53-03","MBM","MBM","46924","PreservedSpecimen","Plantae","Malpighiaceae","Pterandra","pyroidea","Pterandra pyroidea","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM046924",NA,NA,"A. Juss.","Anderson, W.R.","38930","Goiás","Ipameri","Rio Corumbá","-48.1596984863281","-17.7219009399414",NA,NA,"MBM046924",NA,NA,NA,NA,"102542","auto",NA,NA,NA,NA,NA,NA
