"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","recordNumber","phylum","order","scientificNameAuthorship","locality","imagecode","stateProvince","county","decimalLongitude","decimalLatitude","identifiedBy","maximumElevationInMeters","minimumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"242","2020-02-08 09:54:29-03","NBC","NL-BOTANY","U.1358141","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Prance GT; Rosa NA","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1358141 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1358141","1977","12","13",NA,NA,"Malpighiales","Mart.","Brazilian Amazonia State of Amazonas, Grounds of Embrapa, Belém, Pará.","NL-U1358141","Pará",NA,"-48.470614","-1.437281",NA,NA,NA,NA,NA,"-48.470614","-1.437281",NA,NA,NA,"Magnoliopsidae","U 0104665",NA,NA,NA
"243","2020-02-08 09:54:29-03","NBC","NL-BOTANY","U.1358143","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Mexia YEJ","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1358143 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1358143","1930","09","12",NA,NA,"Malpighiales","Mart.",NA,"NL-U1358143","Minas Gerais",NA,"-42.876638","-20.756822","Sleumer HO",NA,NA,NA,NA,"-42.876638","-20.756822",NA,NA,NA,"Magnoliopsidae","U 0104667",NA,NA,NA
"244","2020-02-08 09:54:29-03","NBC","NL-BOTANY","U.1358144","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Maciel UN; Cordeiro MR","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1358144 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1358144","1978","12","07",NA,NA,"Malpighiales","Mart.",NA,"NL-U1358144","Pará",NA,NA,NA,"Silva MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0104668",NA,NA,NA
"245","2020-02-08 09:54:29-03","NBC","NL-BOTANY","U.1358145","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Bastos NC; Rosa NA; Silva C","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1358145 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1358145","1978","03","16",NA,NA,"Malpighiales","Mart.",NA,"NL-U1358145","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0104669",NA,NA,NA
"246","2020-02-08 09:54:29-03","NBC","NL-BOTANY","U.1358146","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Maas PJM; Martinelli G","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1358146 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1358146","1977","10","21",NA,NA,"Malpighiales","Mart.","Brasiliensis, Edo. Rio de Janeiro, Mun. Terezopolis, Parque Nacional da Serra dos Orgaõs, Subsede do Parque.","NL-U1358146","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0104670",NA,NA,NA
"247","2020-02-08 09:54:29-03","NBC","NL-BOTANY","U.1358147","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Granville J-J de","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1358147 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1358147","1973","07","16",NA,NA,"Malpighiales","Mart.",NA,"NL-U1358147",NA,NA,NA,NA,"Granville J-J de",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0108345",NA,NA,NA
"248","2020-02-08 09:54:29-03","NBC","NL-BOTANY","L.1538940","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Harley RM; et al.","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1538940 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1538940","1977","01","23",NA,NA,"Malpighiales","Mart.","Esstado da Bahia Coastal Zone, 20 km North along road from Una to Ilhéus.","NL-L1538940","Bahia",NA,"-39.033333","-15.183333",NA,NA,NA,NA,NA,"-39.033333","-15.183333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"249","2020-02-08 09:54:29-03","NBC","NL-BOTANY","U.1358150","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Pires JM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1358150 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1358150","1961","01","01",NA,NA,"Malpighiales","Mart.",NA,"NL-U1358150","Pará",NA,"-48.470614","-1.437281","Sleumer HO",NA,NA,NA,NA,"-48.470614","-1.437281",NA,NA,NA,"Magnoliopsidae","U 0104672",NA,NA,NA
"250","2020-02-08 09:54:29-03","NBC","NL-BOTANY","U.1358151","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Belém RP","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1358151 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1358151","1968","06","10",NA,NA,"Malpighiales","Mart.",NA,"NL-U1358151","Bahia",NA,NA,NA,"Lindeman JC",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0104673",NA,NA,NA
"251","2020-02-08 09:54:29-03","NBC","NL-BOTANY","U.1358152","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Ducke A","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1358152 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1358152",NA,NA,NA,NA,NA,"Malpighiales","Mart.",NA,"NL-U1358152","Pará",NA,"-48.470614","-1.437281","Sleumer HO",NA,NA,NA,NA,"-48.470614","-1.437281",NA,NA,NA,"Magnoliopsidae","U 0104674",NA,NA,NA
"252","2020-02-08 09:54:29-03","NBC","NL-BOTANY","U.1358153","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Mexia YEJ","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1358153 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1358153","1930","09","18",NA,NA,"Malpighiales","Mart.",NA,"NL-U1358153","Minas Gerais",NA,"-42.876638","-20.756822","Sleumer HO",NA,NA,NA,NA,"-42.876638","-20.756822",NA,NA,NA,"Magnoliopsidae","U 0104675",NA,NA,NA
"253","2020-02-08 09:54:29-03","NBC","NL-BOTANY","U.1358154","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Tatto L","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1358154 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1358154","1941","01","01",NA,NA,"Malpighiales","Mart.",NA,"NL-U1358154","Rio de Janeiro",NA,NA,NA,"Sleumer HO",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0104676",NA,NA,NA
"254","2020-02-08 09:54:29-03","NBC","NL-BOTANY","L.1538938","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Berg CC; Henderson AJ","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1538938 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1538938","1977","10","14",NA,NA,"Malpighiales","Mart.","Brazilian Amazonia State of Pará Serra dos Carajás, Serra dos Carajás, Serra Norte.","NL-L1538938","Pará",NA,"-50.25","-6",NA,NA,NA,NA,NA,"-50.25","-6.0",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"255","2020-11-04 11:11:31-03","ESALQ","ESA","65518","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Equipe Fitossociologia do CNEC",NA,"Brasil",NA,NA,NA,"ESA065518","1997","01","01",NA,"Magnoliophyta",NA,"Mart.",NA,"ESA065518","Mato Grosso","Gaúcha do Norte","-53.0797004699707","-13.2421998977661",NA,NA,NA,"152955","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-11-04 11:11:31-03","ESALQ","ESA","43613","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Nave, A.G.; Dário, F.R. Lopes, R.F.; Bertani, D.F.",NA,"Brasil",NA,NA,"Arbórea. Altura de 5,0 m. pilosidade em ambas as faces da folha e inflorescência verde.","ESA043613","1997","04","28","1308.0","Magnoliophyta",NA,"Mart.","Contato Floresta Ombrófila Aberta com Floresta Estacional. Beira de estrada, antropizada","ESA043613","Mato Grosso","Nova Ubiratã","-551.457","-125.884","Lopes, R.F, Bertani, D.F.",NA,NA,NA,NA,"-551,457","-125,884",NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-11-04 11:11:31-03","ESALQ","ESA","81752","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Mello Barreto",NA,"Brasil",NA,NA,NA,"ESA081752","1935","07","09","1512.0","Magnoliophyta",NA,"Mart.",NA,"ESA081752","Minas Gerais","Tombos","-42.0228004455566","-20.9046993255615","Standley, P.C.",NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-11-04 10:55:50-03","ESALQ","ESA","136996","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","D. Bello",NA,"Brasil",NA,NA,NA,"ESA136996","2014","08","21","113.0",NA,NA,"Mart.",NA,NA,"Rio de Janeiro","Silva Jardim","-42.3917007446289","-22.6508007049561","J.C.M. Resende",NA,NA,"29995","auto",NA,NA,"2014","08","21",NA,NA,NA,NA,NA
"259","2020-11-04 11:19:13-03","ESALQ","ESA","99433","PreservedSpecimen","Plantae","Salicaceae","Lacistema","pubescens","Lacistema pubescens","Neves, G.",NA,"Brasil",NA,NA,NA,"ESA099433","1994","08","30","5.0","Magnoliophyta",NA,NA,NA,NA,"Rio de Janeiro","Silva Jardim","-42.3917007446289","-22.6508007049561","Marquete, R.",NA,NA,"29995","auto",NA,NA,"2002","01","31",NA,NA,NA,NA,NA
"260","2020-11-04 10:55:50-03","ESALQ","ESA","136459","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","G. Felitto",NA,"Brasil",NA,NA,NA,"ESA136459","2013","09","23","708.0",NA,NA,"Mart.",NA,NA,"São Paulo","Valparaíso","-50.8600006103516","-21.2199993133545","J. Cordeiro",NA,NA,"32798","auto",NA,NA,"2014","05","20",NA,NA,NA,NA,NA
"261","2020-11-04 11:11:31-03","ESALQ","ESA","43615","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.; Zanella, J.",NA,"Brasil",NA,NA,"Árvore de m. Frutos maduros vináceos, deiscentes, sementes negras envoltas em arilo branco. Indivíduo 5107 da fitossociologia.","ESA043615","1997","08","08","4495.0","Magnoliophyta",NA,"Mart.","Fazenda Dolce Vitta. Floresta Ombrófila Aberta. Encosta da Chapada dos Parecis","ESA043615","Mato Grosso","Comodoro","-600.304","-124.419","Ivanauskas, N.M.",NA,NA,NA,NA,"-600,304","-124,419",NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-11-04 11:11:31-03","ESALQ","ESA","65517","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Equipe Fitossociologia do CNEC",NA,"Brasil",NA,NA,NA,"ESA065517","1997","01","01","213.0","Magnoliophyta",NA,"Mart.",NA,"ESA065517","Mato Grosso","Nova Ubiratã","-55.2546997070312","-12.9905996322632",NA,NA,NA,"183956","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-11-04 11:11:31-03","ESALQ","ESA","3302","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Pires, J.M. ; Black, G.A.",NA,"Brasil",NA,NA,NA,"ESA003302","1945","08","19","142.0","Magnoliophyta",NA,"Mart.",NA,"ESA003302","Pará","Belém","-48.5043983459473","-1.4558299779892","Barroso, G.M.",NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-11-04 11:11:31-03","ESALQ","ESA","71497","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Ivanauskas, N.M.",NA,"Brasil",NA,NA,NA,"ESA071497","1994","08","04","4037.0","Magnoliophyta",NA,NA,NA,"ESA071497","Mato Grosso","Gaúcha do Norte","-53.0797004699707","-13.2421998977661",NA,NA,NA,"152955","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-11-04 11:11:31-03","ESALQ","ESA","87550","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Pifano, D.S.",NA,"Brasil",NA,NA,NA,"ESA087550","2001","10","18","34599.0","Magnoliophyta",NA,"Mart.",NA,"ESA087550","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713","Pifano, D.S.",NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-11-04 11:11:31-03","ESALQ","ESA","131931","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Uller, H.F. ; Terra, G.",NA,"Brasil",NA,NA,NA,"ESA131931","2013","11","28","547.0","Magnoliophyta",NA,NA,NA,NA,"Rio de Janeiro","Bom Jardim","-42.4193992614746","-22.1518993377686","Marquete, R.",NA,NA,"20245","auto",NA,NA,"2014","05","08",NA,NA,NA,NA,NA
"267","2020-11-04 10:55:50-03","ESALQ","ESA","135834","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","T.M. Scarponi",NA,"Brasil",NA,NA,NA,"ESA135834","2014","08","12",NA,NA,NA,"Mart.",NA,NA,"Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838","R. Maquete",NA,NA,"33190","auto",NA,NA,"2014","12","02",NA,NA,NA,NA,NA
"268","2020-11-04 11:11:31-03","ESALQ","ESA","93178","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Hoehne, W.",NA,"Brasil",NA,NA,NA,"ESA093178","1965","08","26","6088.0","Magnoliophyta",NA,"Mart.",NA,"ESA093178","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","Torres, R.B.",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-11-04 11:11:31-03","ESALQ","ESA","92890","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Castro, E.R.",NA,"Brasil",NA,NA,NA,"ESA092890","2003","11","22","238.0","Magnoliophyta",NA,"Mart.",NA,"ESA092890","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818","Castro, E.R.",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-11-04 11:11:31-03","ESALQ","ESA","43614","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.; Zanella, J.",NA,"Brasil",NA,NA,"Arvoreta de 3m. Frutos vermelhos.","ESA043614","1997","08","01","4420.0","Magnoliophyta",NA,"Mart.","Estrada vicinal à esquerda na BR174, trecho Vilhena-Comodoro, em frente ao posto fiscal. Floresta Ombrófila Aberta. Relevo suave ondulado. Solo tipo Areia Quartzosa.","ESA043614","Mato Grosso","Comodoro","-59.7858009338379","-13.6631002426147","Ivanauskas, N.M.",NA,NA,"187708","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-11-04 11:11:31-03","ESALQ","ESA","120104","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Neto, S.J.S.",NA,"Brasil",NA,NA,NA,"ESA120104","1997","08","01","944.0","Magnoliophyta",NA,NA,"Reserva da Petrobras, trilha do Sangradouro.",NA,"Rio de Janeiro","Duque de Caxias","-43.3116989135742","-22.7856006622314","Quinet, T.","60","60","34388","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-01-14 15:31:16-03","MN","R","223458","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Sato, K.S.S. 9; Pereira, A.S.S.",NA,"Brasil",NA,NA,NA,NA,"2011","10","14",NA,NA,NA,"Mart.",NA,NA,"Pará","Ananindeua","-48.398889","-1.413889",NA,NA,NA,NA,NA,"48°23'56W","1°24'50S",NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-01-14 15:31:16-03","MN","R","90066","PreservedSpecimen","Plantae","Lacistemaceae","Lacistema","pubescens","Lacistema pubescens","Glaziou, A.F.M.",NA,"Brasil",NA,NA,"Herb. De Saldanha, 4957","R000090066","1878","10","03",NA,NA,NA,"Mart.",NA,"R000090066_001","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2016-02-02 14:38:13-02","BGBM","B","B -W 00069 -01 0","S","Plantae","Flacourtiaceae","Lacistema","pubescens","Lacistema pubescens",NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/BW00069010 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","BW00069010",NA,NA,NA,NA,NA,NA,"Mart.",NA,"BW00069010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2016-02-02 14:38:13-02","BGBM","B","B -W 00069 -00 0","S","Plantae","Flacourtiaceae","Lacistema","pubescens","Lacistema pubescens",NA,"Middle and South America","Brazil",NA,NA,"<a href=http://herbarium.bgbm.org/object/BW00069000 target=other class=eLink> <mi>dwc_moreinfo</mi> </a>","BW00069000",NA,NA,NA,NA,NA,NA,"Mart.","Habitat in Para, Brasiliae.","BW00069000_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-02-15 11:40:31-02","IPA","IPA","14901","S","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Sucre, D.","Southern America","Brasil",NA,NA,"Árvore ca. 7m de altura. Heliófila, fruto roxo.","IPA0014901","1967","10","11","1711","Plantae",NA,"Mart.","Vista Chinesa, estrada.",NA,"Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232","Guimarães, E.",NA,NA,"57442","auto",NA,NA,"1967","10","11",NA,NA,NA,NA,NA
"277","2019-02-15 11:40:31-02","IPA","IPA","24967","S","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Harley, R.M.","Southern America","Brasil",NA,NA,"Shrub to 3m, with coriaceous bright green leaves, glossy above, soft with hairs beneath. Flowers yellow-green in fasciculate spikes. Fruit deep crimson, hard, splitting to release seeds covered in soft white flesh.","IPA0024967","1977","01","23","18202","Plantae",NA,"Mart.","Coastal zone, 20 km orth along road from Una to Ilhéus, evergreen rain forest, partly disturbed, by roadside.",NA,"Bahia",NA,"-39.033333","-15.183333","Sleumer, H.","100","100",NA,NA,"-39.033333","-15.183333","1979",NA,NA,NA,NA,NA,NA,NA
"278","2019-02-15 11:40:31-02","IPA","IPA","30232","S","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Hage, J.L.; Santos, E.B. dos; Santos, E.B. dos","Southern America","Brasil",NA,NA,"Arvorezinha 4m de altura. Inflorescência creme.; Região de mata higrófila. Mata pertubada por extratores de piaçava. Solo argilo-silicoso.","IPA0030232","1981","06","02","821","Plantae",NA,"Mart.","km 35 da rodovia Olivença/Una, próximo à Reserva Biológica do Mico-Leão, ca. 8km ao Sul da entrada.",NA,"Bahia","Una","-39.0752983093262","-15.2932996749878","Carvalho, A.M. de",NA,NA,"36070","auto",NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA
"279","2019-08-27 13:34:02-03","IAP","PACA-AGP","3374","PreservedSpecimen","Plantae","Flacourtiaceae","Lacistema","pubescens","Lacistema pubescens","Rambo, B.",NA,"Brasil",NA,NA,"fr.maturo Habitat: in silvula Fenofase: fruto","PACA003374","1940","01","20",NA,"Magnoliophyta","Violales","Mart.",NA,NA,"PA","Belém","-48.5043983459473","-1.4558299779892","Emrich-Rambo",NA,NA,"48462","auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"280","2019-08-27 13:34:02-03","IAP","PACA-AGP","103418","PreservedSpecimen","Plantae","Flacourtiaceae","Lacistema","pubescens","Lacistema pubescens","H.C. de Lima",NA,"Brasil",NA,NA,"Árvore 6 m alt. Frutos vinosos e sementes com arilo alvo. Freqüente.&nf;RB 300060.","PACA103418","1992","11","26","4508","Magnoliophyta","Violales","Mart.","Reserva Biológica de Poço das Antas,Pau Guacho, próximo à fazenda da Kombi.",NA,"RJ","Silva Jardim","-42.3917007446289","-22.6508007049561",NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"281","2020-12-20 21:17:59-03","UFV","VIC","28176","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Lopes, W.P.",NA,"Brasil",NA,NA,"Árvore de ca 8 m, com frutos avermelhados.","VIC028176","1996","10","24","168",NA,NA,"Mart.","Parque Estadual do Rio Doce, Próximo a casa de tábua.",NA,"Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-12-20 21:17:59-03","UFV","VIC","22574","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Bortoluzzi, R.L.C.",NA,"Brasil",NA,NA,"Arbusto escandente de 3 m, inflorescência fascículos de espigas com flores beges, quanto imaturas as flores são verde claro.","VIC022574","1998","08","13","230",NA,NA,"Mart.","Parque Estadual do Rio Doce, Trilha de acesso a lagoa do Aníbal.",NA,"Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-12-20 21:17:59-03","UFV","VIC","27028","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Bosquetti, L.B.",NA,"Brasil",NA,NA,"Árvore de 7 m, com frutos vermelhos maduros, polpa branca de sabor adoçicado,alimenta pássaros como caju e juriti","VIC027028","2002","10","21","1",NA,NA,"Mart.","Parque Estadual do Rio Doce, Trilha porto capim.",NA,"Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-12-20 21:17:59-03","UFV","VIC","026691","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Silva, A.F. da",NA,"Brasil",NA,NA,"Árvore de 6 m, inflorescEncia de cor verde,frutos verdes,vermelhos ou negros.","VIC026691","2002","09","11","2290",NA,NA,"Mart.","PERD, Margem do Lago Dom Helvécio.","VIC026691","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-12-20 21:17:59-03","UFV","VIC","874","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Mexia, Y.",NA,"Brasil",NA,NA,NA,"VIC000874","1930","09","18","5062",NA,NA,"Mart.","Estrada de Viçosa para São Miguel",NA,"Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-12-20 21:17:59-03","UFV","VIC","20138","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Meira, Neto J A",NA,"Brasil",NA,NA,"Árvore de 10 m, frutos vermelhos.","VIC020138","1993","11",NA,"2083",NA,NA,"Mart.","Mata da Sivicultura",NA,"Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-12-20 21:17:59-03","UFV","VIC","26805","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Valente, G.E.",NA,"Brasil",NA,NA,"Planta de 2 m crescendo na beira de aceiro, a pleno sol inflorescência axilar com frutos vermelhos nigrescentes e sementes expostas com arilo branco.","VIC026805","2002","11","14","1088",NA,NA,"Mart.","Mata do Paraiso",NA,"Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-12-20 21:17:59-03","UFV","VIC","20631","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Abreu, C.R.M.",NA,"Brasil",NA,NA,"Arbusto de no máximo 4 m, frutos vermelho escuro muito numerosos,arilo branco, visitado por pássaros","VIC020631","1998","11","06","4",NA,NA,"Mart.","Mata do Paraiso, Estrada principal mais ou menos a 100m antes do galpão lado direito.",NA,"Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-12-20 21:17:59-03","UFV","VIC","043960","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Bovini, M.G.; et al.",NA,"Brasil",NA,NA,"Arvoreta ciofila, ca 3 m, folhas cartáceas, concolores, botões verdes, axilares.","VIC043960","2013","05","09","3830",NA,NA,"Mart.","Estrada para distrito de fumaça 650 m.","VIC043960","Rio de Janeiro","Quatis","-44.2580986022949","-22.4071998596191","Marquete, R.",NA,NA,"20065","auto",NA,NA,"2013","09",NA,NA,NA,NA,NA,NA
"290","2020-12-20 21:17:59-03","UFV","VIC","34582","PreservedSpecimen","Plantae","Lacistemataceae","Lacistema","pubescens","Lacistema pubescens","Lopes, A.V.",NA,"Brasil",NA,NA,"Árvore de 8 m resto de inflorescência creme, frutos imaturos verdes e maduros vermelhos.","VIC034582","2001","10","05","3",NA,NA,"Mart.","Reserva Biológica da Represa do Grama","VIC034582","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
