"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","barcode","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"94","2020-11-04 12:18:52-03","ESALQ","ESA","44697","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Raddiella","essenbeckii","Raddiella essenbeckii",NA,NA,NA,NA,NA,"Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15805.0","1997","04","26","Brasil","Mato Grosso","Guarantã do Norte","Serra do Cachimbo. Estrada Guarantã do Norte - Cachimbo, ca. 13 Km antes da divisa com o Estado do Pará. Savana arborizada com solo pedregoso (cerrado).","-54.53","-9.36",NA,NA,"Erva; espiguetas verdes.",NA,NA,NA,"ESA044697","-54.53","-9.36","ESA044697",NA,NA,NA,NA,NA,NA,NA
"95","2020-11-04 12:18:52-03","ESALQ","ESA","44700","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Raddiella","essenbeckii","Raddiella essenbeckii",NA,NA,NA,NA,NA,"Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15065.0","1997","04","19","Brasil","Mato Grosso","Alta Floresta","Fazenda Pontal, ca. 55 Km S (em linha reta) de Alta Floresta. Savana florestada (cerradão).","-56,172","-103,118",NA,NA,"Erva; espiguetas verdes.",NA,NA,NA,"ESA044700","-56.172","-103.118","ESA044700",NA,NA,NA,NA,NA,NA,NA
"96","2020-11-04 12:18:52-03","ESALQ","ESA","44692","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Raddiella","essenbeckii","Raddiella essenbeckii",NA,NA,NA,NA,NA,"Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15265.0","1997","04","21","Brasil","Mato Grosso","Alta Floresta","Fazenda Estrela. Topo da Serra de Apiacás. Ca. 90 Km S (em linha reta) de Alta Floresta. Savana Arborizada (cerrado ) com solo pedregoso.","-56.24","-10.37",NA,NA,"Erva; espiguetas verdes.",NA,NA,NA,"ESA044692","-56.24","-10.37","ESA044692",NA,NA,NA,NA,NA,NA,NA
"97","2020-11-04 12:18:52-03","ESALQ","ESA","44696","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Poaceae","Raddiella","essenbeckii","Raddiella essenbeckii",NA,NA,NA,NA,NA,"Souza, V.C.; Souza, J.P.; Astorino, A.; Rezende, M.M.","15861.0","1997","04","26","Brasil","Mato Grosso","Guarantã do Norte","Serra do Cachimbo. Estrada Guarantã do Norte - Cachimbo, ca. 8 Km antes da divisa com o Estado do Pará. Campo alagável em beira de córrego.","-54,883,333","-9,583,333",NA,NA,"Erva; espiguetas verdes.",NA,NA,NA,"ESA044696","-54.9099998474121","-9.78750038146973","ESA044696","89544","auto",NA,NA,NA,NA,NA
"98","2019-02-15 11:48:23-02","IPA","IPA","15804","S","Plantae","Plantae",NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E. Calderón & Soderstr.","Soderstrom","1987","08","06","Andrade-Lima","68-4639","1966","06","24","Brasil","Amazonas","Humaitá","Campinarana, no int da mata, 1,5km ao N do Km 52 da estrada. Humaitá-Lábrea. Área alagada de antigo igarapé. Margem da lagoa, sobre mont. fora da alagação.",NA,NA,NA,NA,NA,"Southern America",NA,NA,"IPA0015804","-63.0208015441895","-7.50611019134521",NA,"202650","auto",NA,NA,NA,NA,NA
"99","2019-08-27 13:26:08-03","IAP","PACA-AGP","114374","PreservedSpecimen","Plantae","Magnoliophyta","Cyperales","Gramineae","Radiella","esenbeckii","Radiella esenbeckii",NA,NA,NA,NA,NA,"L.S. Kinoshita et al.","51","2002","09","24","Brasil","MG","Cardeal Mota","Serra do Cipó-estrada em frente à Pousada Fazenda Monjolo, Trilha do paredão, próximo à cachoeira.",NA,NA,NA,NA,"Habitat: em beira de rio",NA,NA,NA,"PACA114374",NA,NA,NA,NA,NA,"Liliatae",NA,NA,NA,NA
"100","2021-04-07 11:47:39-03","UFMS","CGMS","21076","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","A. Guglieri","2008","12","04","F.J.M. Caporal","491","2007","06",NA,"Brasil","Mato Grosso","Campo Novo do Parecis - Sapezal.","Em terras indígenas.",NA,NA,NA,NA,NA,NA,NA,NA,"CGMS1050478",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-04-07 11:47:39-03","UFMS","CGMS","21012","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","A. Guglieri","2009","05","03","F.J.M. Caporal","428","2007","06",NA,"Brasil","Mato Grosso","Campo Novo do Parecis - Sapezal.","Em terras indígenas.",NA,NA,NA,NA,NA,NA,NA,NA,"CGMS1050019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-01 16:20:39-03","UNICAMP","UEC","129617","S","Plantae","Liliopsida",NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steub.) C.E.Calderón & Soderstr.",NA,NA,NA,NA,"Yamamoto, K; Kinoshita, LS; Verola, CF; Rio, MCS; Nakakura, HCC; Costa, IR","C-137","2002","09","26","Brazil","Minas Gerais","Cardeal Mota","Faz. Monjolos, Caminho para cachoeiras Gaviões e Farofa.","-43.5875","-19.343056",NA,NA,"Planta herbácea ca. 10-15cm; margem de rio.",NA,NA,NA,"UEC056788","-43.5875","-19.343056","UEC056788",NA,NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:20:39-03","UNICAMP","UEC","129670","S","Plantae","Liliopsida",NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steub.) C.E.Calderón & Soderstr.",NA,NA,NA,NA,"Kinoshita, LS; Yamamoto, K; Verola, CF; Rio, MCS; Nakakura, HCC; Costa, IR","C-051","2002","09","24","Brazil","Minas Gerais","Cardeal Mota","Serra do Cipó, Estrada em frente à pousada Fazenda Monjolo, Trilha do Paredão, próximo à cachoeira.",NA,NA,NA,NA,"Bambu herbáceo com 10-15cm altura; inflorescência passada, apenas algumas espiguetas; coletada em beira de rio.",NA,NA,NA,"UEC056787",NA,NA,"UEC056787",NA,NA,NA,NA,NA,NA,NA
"104","2021-03-01 16:20:39-03","UNICAMP","UEC","55874","S","Plantae","Liliopsida",NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steub.) C.E.Calderón & Soderstr.","Oliveira, RP","2003","12",NA,"Alvarenga, D; Pereira, BAS; Walter, BMT; Oliveira, FCA","737","1991","02","20","Brazil","Goiás","Alto Paraíso de Goiás","Estrada Alto Paraíso - Nova Roma., Adjacências da ponte sobre o Ribeirão São Ricardo.",NA,NA,NA,NA,"Capim bambusóide, inflorescência de cor verde.; Mata Ciliar.",NA,NA,NA,"UEC056785","-47.5099983215332","-14.1324996948242","UEC056785","44724","auto",NA,NA,NA,NA,NA
"105","2021-03-01 16:20:39-03","UNICAMP","UEC","178737","S","Plantae","Liliopsida",NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steub.) C.E.Calderón & Soderstr.","Santos, AG","2002","03",NA,"Santos, AG","454","2002","03","02","Brazil","Minas Gerais","Catas Altas","Parque Ecológico da Caraça.&nf;Ocorrendo na trilha da Cascatinha.",NA,NA,NA,NA,"Bambu herbácea ca. 10,5cm de atura; formando densas touceiras; muitos indivíduos férteis. Material tratado com AE 70.",NA,NA,NA,"UEC016914","-43.4075012207031","-20.0746994018555","UEC016914","11966","auto",NA,NA,NA,NA,NA
"106","2015-09-03 23:36:52-03","MNHN","RECOLNAT_MNHN_P","P01829128","PreservedSpecimen",NA,NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","Oliveira & Doréa",NA,NA,NA,"Spruce, R.",NA,"1852","10","1","Brasil","Amazonas",NA,"Brésil. Prope Panure ad Rio Maupés.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01829128' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,"P01829128",NA,NA,"P01829128_01",NA,NA,NA,NA,NA,"2759",NA
"107","2015-09-03 23:36:52-03","MNHN","RECOLNAT_MNHN_P","P01829129","PreservedSpecimen",NA,NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","Oliveira & Doréa",NA,NA,NA,"Hunt, D.R.|Ramos, J.F.",NA,"1966","6","16","Brasil","Mato Grosso",NA,"Brésil. Serra Azul, about 7km west of Barra do Garças - Xavantina road, 77km from Barra.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01829129' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,"P01829129",NA,NA,"P01829129_01",NA,NA,NA,NA,NA,"6022",NA
"108","2015-09-03 23:36:52-03","MNHN","RECOLNAT_MNHN_P","P01829132","PreservedSpecimen",NA,NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","Oliveira & Doréa",NA,NA,NA,"Humbert, H.|Schultes, R.E.",NA,"1952","11","9","Colômbia",NA,NA,"Colombie. Bassin de l´ Amazone, Rio Cabiyu, affluent du Rio Vaupes. Comisaria del Vaupes.",NA,NA,"350",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01829132' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,"P01829132",NA,NA,"P01829132_01",NA,NA,NA,NA,NA,"27353",NA
"109","2015-09-03 23:36:52-03","MNHN","RECOLNAT_MNHN_P","P01829133","PreservedSpecimen",NA,NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","Oliveira & Doréa",NA,NA,NA,"Irwin, H.S.|Santos, R.R.|Souza, R.|Fonseca, S.F.",NA,"1969","3","22","Brasil","Goiás",NA,"Brésil. Chapada dos Veadeiros. Ca. 10km south of Alto do Paraíso (formely Veadeiros).",NA,NA,"1000",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01829133' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,"P01829133",NA,NA,"P01829133_01",NA,NA,NA,NA,NA,"24921",NA
"110","2015-09-03 23:36:52-03","MNHN","RECOLNAT_MNHN_P","P01829134","PreservedSpecimen",NA,NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","Oliveira & Doréa",NA,NA,NA,"Spruce, R.",NA,"1852","12","1","Brasil",NA,NA,"Brésil. ? [Panuré].",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01829134' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,"P01829134",NA,NA,"P01829134_01",NA,NA,NA,NA,NA,"2759",NA
"111","2015-09-03 23:36:52-03","MNHN","RECOLNAT_MNHN_P","P01829137","PreservedSpecimen",NA,NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","Oliveira & Doréa",NA,NA,NA,"Irwin, H.S.|Sodertrom, T.R.",NA,"1964","8","31","Brasil","Distrito Federal",NA,"Brésil. Parque Municipal do Gama, ca. 20km S of Brasília.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01829137' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,"P01829137",NA,NA,"P01829137_01",NA,NA,NA,NA,NA,"5801",NA
"112","2015-09-03 23:36:52-03","MNHN","RECOLNAT_MNHN_P","P01829138","PreservedSpecimen",NA,NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","Oliveira & Doréa",NA,NA,NA,"Harley, R.M.|Pinheiro, R.|Renvoize, S.A.|Erskine, C.M.|Brighton, C.A.",NA,"1974","1","31","Brasil","Bahia",NA,"Brésil. Serra do Sincorá. 16km N of Barra da Estiva on the Paraguaçu road.",NA,NA,"1150",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01829138' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,"P01829138","-41.33333","-13.33333","P01829138_01",NA,NA,NA,NA,NA,"15746",NA
"113","2015-09-03 23:36:53-03","MNHN","RECOLNAT_MNHN_P","P01829139","PreservedSpecimen",NA,NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","Oliveira & Doréa",NA,NA,NA,"Kubitzki, K.|Calderón, C.E.|Poppendieck, H.H.",NA,"1979","9","8","Brasil","Amazonas",NA,"Brésil. Rio Negro, Igarapé Piraiahuara, tributary of the lower Ciricuriary, cachoeira do Botu.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01829139' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,"P01829139",NA,NA,"P01829139_01",NA,NA,NA,NA,NA,NA,NA
"114","2015-09-03 23:36:53-03","MNHN","RECOLNAT_MNHN_P","P01829143","PreservedSpecimen",NA,NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","Oliveira & Doréa",NA,NA,NA,"Hook, J.",NA,"1958","4","3","Guyane française",NA,NA,"Guyane Française. Route de Simarouary. Bords Marois fond Passouro.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01829143' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,"P01829143",NA,NA,"P01829143_01",NA,NA,NA,NA,NA,"942",NA
"115","2015-09-03 23:36:53-03","MNHN","RECOLNAT_MNHN_P","P01829144","PreservedSpecimen",NA,NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","Oliveira & Doréa",NA,NA,NA,"Maguire, B.|Fanshawe, D.B.",NA,"1944","4","30","Guiana",NA,NA,"British Guiana. Kaieteur Plateau.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01829144' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,"P01829144",NA,NA,"P01829144_01",NA,NA,NA,NA,NA,"23109",NA
"116","2016-03-17 12:22:23-03","MNHN","RECOLNAT_MNHN_P","P01829146","PreservedSpecimen",NA,NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","Oliveira & Doréa",NA,NA,NA,"Cowans, R.S.|Soderstrom, T.R.",NA,"1962","2","11","Guiana",NA,NA,"Kaieteur, forest alng trail to Falls from plane landing.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01829146' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,"P01829146",NA,NA,"P01829146_01",NA,NA,NA,NA,NA,"1807",NA
"117","2015-09-04 01:15:19-03","MNHN","RECOLNAT_MNHN_P","P02302089","PreservedSpecimen",NA,NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","R.P.Oliveira & M.C.Dorea",NA,NA,NA,"Sastre, C.",NA,"1974","7","8","Colômbia",NA,NA,"Com. Amazonas, rio Igara-Parana (affl. Rio Putumayo), corr. La Chorrera San Antonio.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02302089' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,"P02302089",NA,NA,"P02302089_01",NA,NA,NA,NA,NA,"3594",NA
"118","2015-09-04 01:20:34-03","MNHN","RECOLNAT_MNHN_P","P02332850","PreservedSpecimen",NA,NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","R.P.Oliveira & M.C.Dorea",NA,NA,NA,"Raynal-Roques, A.|Jérémie, J.",NA,"1979","4","21","Guyane française",NA,NA,"Guyane. Roura, savane marécageuse incluse dans la forêt à 8km ESE du dégrad de Roura.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02332850' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,"P02332850",NA,NA,"P02332850_01",NA,NA,NA,NA,NA,"21287",NA
"119","2015-09-04 00:55:47-03","MNHN","RECOLNAT_MNHN_P","P02628589","PreservedSpecimen",NA,NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","Oliveira & Doréa",NA,NA,NA,"Calderón, C.E.|Monteiro, O.P.|Guedes, J.",NA,"1979","8","2","Brasil","Amazonas",NA,"Rio Urubú, between intersection with Manaus-Caracarai Road and Serra da Lua.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02628589' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,"P02628589",NA,NA,"P02628589_01",NA,NA,NA,NA,NA,"2909",NA
"120","2015-09-04 00:55:47-03","MNHN","RECOLNAT_MNHN_P","P02628590","PreservedSpecimen",NA,NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","Oliveira & Doréa",NA,NA,NA,"Sastre, C.",NA,"1973","9","8","Colômbia",NA,NA,"Comm. Amazonas, Rio Igara-Parana, Bella Vista.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02628590' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,"P02628590",NA,NA,"P02628590_01",NA,NA,NA,NA,NA,"2152",NA
"121","2015-09-03 23:36:52-03","MNHN","RECOLNAT_MNHN_P","P01829130","PreservedSpecimen",NA,NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","Oliveira & Doréa",NA,NA,NA,"Calderón, C.E.",NA,"1968","2","10","Brasil","Pará","Vigia","Brésil. Campinha do Palha, ca. 6km antes de llegar a Vigia.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01829130' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,"P01829130","-48.1417007446289","-0.858332991600037","P01829130_01","33395","auto",NA,NA,NA,"2071",NA
"122","2015-09-03 23:36:52-03","MNHN","RECOLNAT_MNHN_P","P01829131","PreservedSpecimen",NA,NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E.Calderón & Soderstr.","Oliveira & Doréa",NA,NA,NA,"Black, G.A.|Fróes, R.L.",NA,"1951","7","21","Brasil","Amapá","Amapá","Territorio do Amapá, estrada Macapá - Clevelandia, km 102.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01829131' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"hb",NA,"P01829131","-50.793098449707","2.0533299446106","P01829131_01","134143","auto",NA,NA,NA,"51 12350",NA
"123","2020-10-01 14:27:02-03","JBB","HEPH","12948","S","Plantae","Monocotyledon","Poales","Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steudel) C.E.Calderón & Soderstrom","Filgueiras, TS","1997",NA,NA,"Oliveira, RC","696","1997","03","22","Brasil","Maranhão","Balsas","Projeto Geral de Balsas morro antes do Rio Tem Medo","-46","-7.583333","300","300",NA,"Southern America",NA,NA,NA,"-46","-7.583333",NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-10-01 14:27:02-03","JBB","HEPH","19954","S","Plantae","Monocotyledon","Poales","Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steudel) C.E.Calderón & Soderstrom","Rodrigues Silva, R","2003",NA,NA,"Romero, R","6732","2003","03","13","Brasil","Minas Gerais","Delfinópolis","Fazenda Água da Serra trilha das Cachoeiras","-46.767222","-20.4425","996","996",NA,"Southern America",NA,NA,NA,"-46.767222","-20.4425",NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-10-01 14:27:02-03","JBB","HEPH","25492","S","Plantae","Monocotyledon","Poales","Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steudel) C.E.Calderón & Soderstrom","Chacon, RG","2009",NA,NA,"Chacon, RG","528","2009","04","14","Brasil","Goiás","Planaltina","APA da Cafuringa, margem esquerda do Rio Palma","-48.048611","-15.481944","1095","1095","Erva anual","Southern America",NA,NA,NA,"-48.048611","-15.481944",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-10-01 14:27:02-03","JBB","HEPH","3540","S","Plantae","Monocotyledon","Poales","Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steudel) C.E.Calderón & Soderstrom","Filgueiras, TS","1983",NA,NA,"Maury, CM","444","1983","06","30","Brasil","Distrito Federal","Brasília","Estrada Parque contorno Fazenda Vendinha",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA
"127","2020-12-11 11:45:18-03","UFMG","BHCB","47674","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) Calderón & Soderstr.",NA,NA,NA,NA,"Lombardi, JA","s.n.","1999","06","11","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto.",NA,NA,NA,NA,"inflorescências verdes.","Southern America",NA,NA,NA,"-43.3908004760742","-18.0041999816895",NA,"26697","auto",NA,NA,NA,NA,NA
"128","2020-12-11 11:45:18-03","UFMG","BHCB","53435","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) Calderón & Soderstr.",NA,NA,NA,NA,"Mota, RC da","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Catas Altas","Serra do Caraça.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,"-43.4075012207031","-20.0746994018555",NA,"11966","auto",NA,NA,NA,NA,NA
"129","2020-12-11 11:45:18-03","UFMG","BHCB","67342","PreservedSpecimen","Plantae","Monocotyledon",NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) Calderón & Soderstr.",NA,NA,NA,NA,"Mota, RC da","1158","2000","12","16","Brasil","Minas Gerais","Catas Altas","Serra do Caraça.",NA,NA,NA,NA,"Planta coletada em mata semidecídua; erva.","Southern America",NA,NA,NA,"-43.4075012207031","-20.0746994018555",NA,"11966","auto",NA,NA,NA,NA,NA
"130","2019-02-19 04:30:00-03","MO","MOBOT","235059","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Olyra","nana","Olyra nana","Döll",NA,NA,NA,NA,"C.F.P. Martius","Martius s.n.","1817",NA,NA,"Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2018-10-18 04:36:00-03","MO","MOBOT","100666162","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E. Calderón & Soderstr.",NA,NA,NA,NA,"E.S. Cândido|V.L. Scalon|G.P.P. Freitas|et al.","Cândido 508","2011","3","20","Brazil","Minas Gerais","Santana de Pirapama","Serra do Cipó, acesso pela Faz. Inhame. Beira do córrego.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"-44.043098449707","-19.0060997009277",NA,"43251","auto",NA,NA,NA,NA,"1"
"132","2014-01-01 13:09:00-02","MO","MOBOT","2977851","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E. Calderón & Soderstr.","G. Davidse",NA,NA,NA,"Edith L. Taylor|Manoela F.F. da Silva|J. Oliveira|Carlos S. Rosário|J.B.F. da Silva|M.R. dos Santos","Taylor 1240","1983","4","14","Brazil","Amazonas",NA,"Municipio de Carolina; Transamazonian Highway, BR230 and BR010; Pedra Caida, 35 km. N of Carolina. High plain with serras (mesas) and intersected by stream. Cerrado vegetation, seasonally dry, on sandy soil. Edge of Rio Pedra Caida, sandy site.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"-47.4166667","-7.1333333",NA,NA,NA,NA,NA,NA,NA,"1"
"133","2014-04-08 05:36:00-03","MO","MOBOT","2975596","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E. Calderón & Soderstr.","G. Davidse",NA,NA,NA,"Ieda L. do Amaral|M.N. Silva|J. Lima|O.P. Monteiro","Amaral 806","1983","4","19","Brazil","Mato Grosso do Sul",NA,"Municipio de Colider, estrada Santarem-Cuiabá, BR 163, km 762, a 30 km de Guarantan, Serra do Cachimbo. Mata de cerrado, solo pedregoso, vegetacão rupestre.",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"-54.91666","-9.58333",NA,NA,NA,NA,NA,NA,NA,NA
"134","2014-09-03 12:26:00-03","MO","MOBOT","2977693","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E. Calderón & Soderstr.","G. Davidse",NA,NA,NA,"Otto Huber|Ghillean T. Prance|João Murça Pires|I. Cordeiro|José Guedes|C.D.A. da Mota|E.L.S. da Silva|J.A.C. da Silva","Huber 10710","1985","7",NA,"Brazil","Amazonas",NA,"Municipio Barcelos: campina en la región alta del Río Jauarí (afluente del Río Aracá, llamado Rio Cuieiras en los mapas RADAM), aprox. 15 km al NW de la punta SW de la Serra Aracá.",NA,NA,"100.00000000",NA,NA,"South America",NA,NA,NA,"-63.33333","0.81666",NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","1011567","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E. Calderón & Soderstr.","G. Davidse (MO)",NA,NA,NA,"William R. Anderson","Anderson 7250","1973","3","16","Brazil","Goiás",NA,"13 km by road S of Terezina; cerrado on hillside, grassy campo with scattered trees, and shrubby woods along river.",NA,NA,"1000.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2008-05-27 22:02:00-03","MO","MOBOT","1011568","PreservedSpecimen","Plantae",NA,NA,"Poaceae","Raddiella","esenbeckii","Raddiella esenbeckii","(Steud.) C.E. Calderón & Soderstr.","G. Davidse (MO)",NA,NA,NA,"Howard S. Irwin|et al.","Irwin 27993","1970","3","21","Brazil","Goiás",NA,"On periodically floode, partially shaded creek bank.Gallery forest on white sand with adjacent cliff bases and steep slopes, Rio Jequiti, ca 25 km E of Diamantina.",NA,NA,"790.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
