"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","dayIdentified","individualCount","class","typeStatus","relatedCatalogItem","infraspecificEpithet"
"46","2019-10-09 11:24:32-03","UFBA","ALCB","025402","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Guedes, ML; et al.","3102","1994","05","16","Southern America","Brasil","Bahia","Santa Cruz Cabrália",NA,"-39.0247001647949","-16.2780990600586",NA,"Árvore de ca. 6 m de altura. Folhas coriáceas, discolores. Inflorescência com botões esverdedos.","ALCB066649",NA,"2010",NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"47","2019-10-09 11:24:32-03","UFBA","ALCB","17922","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Costa, AL","s/n","1962","11","02","Southern America","Brasil","Bahia","Santo Amaro",NA,"-38.7118988037109","-12.5466995239258",NA,NA,"ALCB066676",NA,"2010",NA,NA,NA,"24929","auto",NA,NA,NA,NA,NA,NA,NA,NA
"48","2019-10-09 11:24:32-03","UFBA","ALCB","10761","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS; Perdiz, R","Souza, P de","s/n","1976","12","17","Southern America","Brasil","Bahia","Santo Amaro",NA,"-38.7118988037109","-12.5466995239258",NA,NA,"ALCB066689",NA,"2010",NA,NA,NA,"24929","auto",NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-04 11:19:22-03","ESALQ","ESA","111996","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa",NA,NA,"Flores, T.B.","200.0","2009","08","26",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"ESA111996","ESA111996",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-11-04 11:19:22-03","ESALQ","ESA","110652","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa",NA,NA,"Flores, T.B.","200.0","2009","08","26",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"ESA110652","ESA110652 ESA110652_v1 ESA110652_v2 ESA110652_v3",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-04 11:19:22-03","ESALQ","ESA","112206","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa",NA,NA,"Flores, T.B.","889.0",NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"ESA112206","ESA112206",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-11-04 11:19:22-03","ESALQ","ESA","130049","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Siqueira, G.","Colletta, G.D.; Flores, T.B.; Duarte, M.M.; Ferrari, A.C.","1804.0","2011","04","14",NA,"Brasil","Espírito Santo","Linhares","Reserva Vale, área do projeto de restauração, projeto 162","-40.0722007751465","-19.3910999298096",NA,"Regenerante estéril","ESA130049","ESA130049","2011",NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-24 17:09:58-03","UFES","SAMES","5253","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ribeiro,M.","Broggio,I.S.; Menezes,L.F.T.;Ribeiro,M.","17","2010","06","01",NA,"Brasil","Espírito Santo","Pinheiros","Reserva Biológica Córrego do Veado. Estrada próxima a periferia da Floresta Atlântica de Tabuleiro. Mata Alta.","-40.2132987976074","-18.3703002929688",NA,"Planta com flores brancas, cerca de 3 m de alt.. Herbivoria nas folhas.","SAMES05253",NA,"2012","06",NA,NA,"28525","auto",NA,NA,"16",NA,NA,NA,NA,NA
"54","2021-03-01 16:40:42-03","UNICAMP","UEC","14308","S","Plantae","Magnoliopsida",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ferrucci, MS","Silva, JS","328","1974","06","06",NA,"Brazil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,"Arbusto +/- 12-14m de altura, só com botão.","UEC184183","UEC184183","1997",NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-04-27 16:11:34-03","UFES","VIES","42903","S","Plantae",NA,NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","A. Alves-Araújo","Mello, B.N.; Sossai, B.G.; Dutra, S.C.; Nichio-Amaral, R.; Alves-Araújo, A.","161","2019","05","28",NA,"Brasil","Espírito Santo","Conceição da Barra","Fragmento da Sede abandonada. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,"VIES042903","VIES042903","2020","03",NA,NA,"41644","auto",NA,NA,"10",NA,NA,NA,NA,NA
"56","2020-04-27 16:11:34-03","UFES","VIES","42313","S","Plantae",NA,NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","A. Alves-Araújo","Sossai, B.G.; Silva, B.N.M.; Alves-Araujo, A.","190","2018","06","17",NA,"Brasil","Espírito Santo","Conceição da Barra","Trilha da Lagoa Seca. Flona do Rio Preto","-39.7322006225586","-18.5932998657227",NA,NA,"VIES042313","VIES042313","2020","03",NA,NA,"41644","auto",NA,NA,"10",NA,NA,NA,NA,NA
"57","2020-03-28 10:03:00-03","MO","MOBOT","2991300","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ronald Liesner","L.A. Mattos Silva","Mattos Silva 584","1979","9","27","South America","Brazil","Bahia","Belmonte","Rodovia Belmonte/Itapebi, km 26. Mata litorânea, próx. a Campo Natural, em solo arenoso. Mata perturbada por extratores de piacava, paralelo meridiano.","-39","-16.0166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"58","2015-01-23 10:40:00-02","MO","MOBOT","2991518","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.L. Liesner","L.A.M. Silva|H.S. Brito","Silva 959","1980","7","9","South America","Brazil",NA,NA,"Município de Belmonte. Ramal para Mogiquicaba, com entrada no km 76 da Rod. Itapebi/Belmonte, lado direito. Região de Mata Higrófila Sul Baiana. Mata raleada pro extratores de fibras da piacava. 2-5 km antes de Mogiquicaba. Solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-04 11:06:24-03","UFRB","HURB","4018","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.",NA,"Queiroz, L.P. de; et al.","1371","1986","11","22",NA,"Brasil","Bahia","Santo Amaro",NA,"-38.8","-12.533333",NA,NA,"HURB000004018",NA,NA,NA,"38°48' W","12°32' S",NA,NA,"120","120",NA,NA,NA,NA,NA,NA
"60","2021-03-04 11:06:24-03","UFRB","HURB","14606","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.",NA,"Victor Jr., V.","889","2013","01","18",NA,"Brasil","Bahia","Ibirapitanga","Serra do Papuã; APA do Pratigi","-39.3736000061035","-14.1641998291016",NA,NA,"HURB000014606",NA,NA,NA,NA,NA,"33549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-02-04 10:30:12-03","UFRPE","HST","21283","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","M.L.Guedes","M.L.Guedes; M.S.Silva et al.","21068","2013","10","19",NA,"Brasil","Bahia","Elizio Meldrado","Serra da Jibóia, trecho antropizado","-39.516667","-12.945",NA,"Árvore ca. 6 m alt.; folhas com folíolos cartáceos, discolores; inflorescência panícula com botões ferrugíneos, vilosos; fruto cápsula imatura.","HST021283",NA,"2014","02","39W31'","12S56'42''",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-02-04 10:30:12-03","UFRPE","HST","3688","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz","D.P.Lima","12699","1971","09","18",NA,"Brasil","Bahia","Una","Mata da Fazenda Lagoinha","-39.0752983093262","-15.2932996749878",NA,"Árvore ca. 6,30 m alt. e 7 cm de diâmetro; flores esbranquiçadas perfumadas.","HST003688",NA,"2013","04",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-02-25 10:13:23-03","CVRD","CVRD","12335","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Domingos A. Folli","Folli, D.A.","6366","2009","06","24","América do Sul","BRASIL","ES","Linhares",NA,"-40.063936","-19.144817",NA,"<ll>dwc_commonname:</ll> Cambuatá de vara","CVRD012335",NA,"2009","06","-40,063936","-19,144817",NA,NA,"37","37","24",NA,"Magnoliopsida",NA,NA,NA
"64","2021-02-25 10:13:23-03","CVRD","CVRD","10357","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Geovane S. Siqueira","Siqueira, G.S.","329","2007","07","09","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cambuatá de vara","CVRD010357",NA,"2007","07",NA,NA,"48094","auto",NA,NA,"09",NA,"Magnoliopsida",NA,NA,NA
"65","2021-02-25 10:13:23-03","CVRD","CVRD","10280","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Domingos A. Folli","Folli, D.A.","5610","2007","06","11","América do Sul","BRASIL","ES","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cambuatá de vara","CVRD010280","CVRD010280","2006","06",NA,NA,"48094","auto",NA,NA,"11",NA,"Magnoliopsida",NA,NA,NA
"66","2021-02-25 10:13:23-03","CVRD","CVRD","5707","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Maria Silva Ferrucci","Folli, D.A.","3015","1997","05","16","América do Sul","BRASIL","ES","Linhares","ao lado consorciação.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Cambuatá de vara","CVRD005707",NA,"2002","06",NA,NA,"48094","auto",NA,NA,"21",NA,"Magnoliopsida",NA,NA,NA
"67","2020-09-02 16:39:29-03","Cenargen","CEN","37800","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","M. S. Ferrucci","Aécio Amaral-Santos","842","2000","11","23",NA,"Brasil","BA","PORTO SEGURO","Reserva de Mata Atlântica da Vera Cruz Celulose - VERACEL.","-39.11",NA,"Exsicatas","Sementes pretas.","CEN00037800","CEN00037800","2013","01","-39.11","-1637472.0",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA
"68","2020-09-02 16:39:29-03","Cenargen","CEN","65805","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","B. M. T. Walter & J. B. Pereira","Aécio Amaral-Santos","562","1999","11","15",NA,"Brasil","BA","PORTO SEGURO","Orla norte da praia de Porto Seguro, praia de Taperapuan.","-39.0647010803223","-16.4496994018555","Exsicatas",NA,"CEN00065805","CEN00065805","2015","11",NA,NA,"68835","auto",NA,NA,NA,"5",NA,NA,NA,NA
"69","2019-11-13 11:31:29-03","USP","SPF","152844","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Ilegível","Belem, RP","1707","1965","09","08",NA,"Brasil","Bahia",NA,"Margem da Rodovia Camacan-Canavieiras, 32 Km W de canavieiras.",NA,NA,NA,NA,"SPF00152844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-01-14 12:02:20-03","USP","SPF","230918","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","Perdiz, R","Lima, DP","12699","1971","09","18",NA,"Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,"SPF00230918",NA,"2013","04",NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-04 11:17:49-03","UEFS","HUEFS","160080","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz & M.S.Ferrucci","Carvalho-Sobrinho, J.G.de","2703","2010","02","28",NA,"Brasil","Bahia","Inhambupe","Fazenda Salgado","-38.353099822998","-11.7843999862671",NA,"Vegetação ecotonal com elementos de Floresta ombrófila, caatinga e cerrado, bastante alterado.","HUEFS0160080","HUEFS0160080","2010","11",NA,NA,"34892","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"72","2021-03-04 11:17:49-03","UEFS","HUEFS","176935","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz","Lima, D.P.","12699","1971","09","18",NA,"Brasil","Bahia","Una","Mata da fazenda Lagoinha.","-39.0752983093262","-15.2932996749878",NA,NA,"HUEFS0176935","HUEFS0176935","2013","04",NA,NA,"36070","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"73","2019-10-07 09:37:07-03","UEFS","HUEFS","1582","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz","Noblick, L.R.","2123","1982","11","23",NA,"Brasil","Bahia","Camaçari",NA,"-38.3","-12.483333",NA,NA,"HUEFS0001582","HUEFS0001582","2010","08","38W18'","12S29'",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"74","2021-03-04 11:17:49-03","UEFS","HUEFS","121188","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.",NA,"Neves, M.L.C.","3","2003","10","30",NA,"Brasil","Bahia","Santa Terezinha","Serra da Jibóia.","-39.476944","-12.869722",NA,"Mata.","HUEFS0121188","HUEFS0121188",NA,NA,"39W28'37''","12S52'11''",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"75","2021-03-04 11:17:49-03","UEFS","HUEFS","101634","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz & M.S.Ferrucci","Santos, A.K.A.","488","2005","11","18",NA,"Brasil","Bahia","Mata de São João","Jardim Imbassaí.","-37.961944","-12.470278",NA,"Área de restinga, substrato arenoso.","HUEFS0101634","HUEFS0101634","2010","11","37W57'43''","12S28'13''",NA,NA,"36","36",NA,NA,"Rosanae",NA,NA,NA
"76","2019-10-07 09:37:07-03","UEFS","HUEFS","6541","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz","Santos, M.M.","181","1984","08","20",NA,"Brasil","Bahia","Água Fria",NA,"-39.7","-11.833333",NA,NA,"HUEFS0006541","HUEFS0006541","2010","08","39W42'","11S50'",NA,NA,"430","430",NA,NA,"Rosanae",NA,NA,NA
"77","2021-03-04 11:17:49-03","UEFS","HUEFS","162188","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz & M.S.Ferrucci","Melo, E.","7999","2010","04","24",NA,"Brasil","Bahia","Alagoinhas",NA,"-38.359444","-12.065",NA,"Cerrado.","HUEFS0162188","HUEFS0162188","2010","11","38W21'34''","12S3'54''",NA,NA,"174","174",NA,NA,"Rosanae",NA,NA,NA
"78","2019-10-07 09:37:07-03","UEFS","HUEFS","2061","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz & M.S.Ferrucci","Noblick, L.R.","2115","1982","10","18",NA,"Brasil","Bahia","Camaçari",NA,"-38.3","-12.483333",NA,NA,"HUEFS0002061","HUEFS0002061","2010","11","38W18'","12S29'",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"79","2019-10-07 09:37:07-03","UEFS","HUEFS","17907","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.",NA,"Jardim, J.G.","14","1993","01","07",NA,"Brasil","Bahia","Una",NA,"-39.083333","-15.15",NA,NA,"HUEFS0017907","HUEFS0017907",NA,NA,"39W5'","15S9'",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"80","2021-03-04 11:17:49-03","UEFS","HUEFS","188891","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.",NA,"Matos, E.N.de","1882","2011","08","24",NA,"Brasil","Bahia","Caravelas","Santiago","-39.361389","-17.775",NA,"Restinga. Floresta.","HUEFS0188891","HUEFS0188891",NA,NA,"39W21'41''","17S46'30''",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"81","2021-03-04 11:17:49-03","UEFS","HUEFS","92504","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz","Carvalho-Sobrinho, J.G.de","359","2005","02","25",NA,"Brasil","Bahia","Entre Rios","Área de poços da Petrobrás.","-37.953611","-11.885556",NA,"Restinga arbustivo-arbórea, secundária, solo arenoso.","HUEFS0092504","HUEFS0092504","2010","08","37W57'13''","11S53'8''",NA,NA,"90","100",NA,NA,"Rosanae",NA,NA,NA
"82","2019-10-07 09:37:07-03","UEFS","HUEFS","26559","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz","França, F.","2103","1997","02","09",NA,"Brasil","Bahia","Entre Rios","Linha verde.","-37.984167","-11.956944",NA,NA,"HUEFS0026559","HUEFS0026559","2010","08","37W59'3''","11S57'25''",NA,NA,"132","132",NA,NA,"Rosanae",NA,NA,NA
"83","2019-10-07 09:37:07-03","UEFS","HUEFS","78086","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz","Stapf, M.N.S.","221","2004","01","23",NA,"Brasil","Bahia","Entre Rios","Estrada do Conde para Esplanada, 13,5 km do entrocamento em direção a Esplanada.","-37.734722","-11.771389",NA,"Areia da restinga arbórea.","HUEFS0078086","HUEFS0078086","2010","08","37W44'5''","11S46'17''",NA,NA,"42","42",NA,NA,"Rosanae",NA,NA,NA
"84","2019-10-07 09:37:07-03","UEFS","HUEFS","51118","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","J.R.Pirani","Fonseca, M.R.","1385","2000","05","09",NA,"Brasil","Bahia","Esplanada","Caminho para o Sítio do Conde.","-37.854444","-11.7625",NA,"Restinga arbórea.","HUEFS0051118","HUEFS0051118","2010","08","37W51'16''","11S45'45''",NA,NA,"526","526",NA,NA,"Rosanae",NA,NA,NA
"85","2019-10-07 09:37:07-03","UEFS","HUEFS","55427","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz","Fonseca, M.R.","1385","2000","05","09",NA,"Brasil","Bahia","Esplanada","Caminho para Sítio do Conde.","-37.854444","-11.7625",NA,"Restinga arbórea.","HUEFS0055427","HUEFS0055427","2010","08","37W51'16''","11S45'45''",NA,NA,"526","526",NA,NA,"Rosanae",NA,NA,NA
"86","2019-10-07 09:37:07-03","UEFS","HUEFS","57562","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz","Nunes, T.S.","733","2002","01","07",NA,"Brasil","Bahia",NA,"Una. Próximo a Reserva Biológica de UNA, beira de estrada.","-39.026667","-15.187778",NA,"Restinga arbórea.","HUEFS0057562","HUEFS0057562","2010","08","39W1'36''","15S11'16''",NA,NA,"434","434",NA,NA,"Rosanae",NA,NA,NA
"87","2019-10-07 09:37:07-03","UEFS","HUEFS","7070","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz","Queiroz, L.P.de","1371","1986","11","22",NA,"Brasil","Bahia","Santo Amaro",NA,"-38.8","-12.533333",NA,NA,"HUEFS0007070","HUEFS0007070","2010","08","38W48'","12S32'",NA,NA,"120","120",NA,NA,"Rosanae",NA,NA,NA
"88","2019-10-07 09:37:07-03","UEFS","HUEFS","83963","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","P.Acevedo R.","Franco, E.A.","116","2003","11","01",NA,"Brasil","Piauí","Esperantina","Quilombo Olho D'água dos Pires.","-42.378889","-3.863333",NA,"Transição mata/cerrado.","HUEFS0083963","HUEFS0083963","2008","09","42W22'44''","3S51'48''",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"89","2019-10-07 09:37:07-03","UEFS","HUEFS","9314","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz","Lima, J.C.de","125","1984","07","28",NA,"Brasil","Bahia","Alcobaça",NA,"-39.65","-17.516667",NA,NA,"HUEFS0009314","HUEFS0009314","2010","11","39W39'","17S31'",NA,NA,"40","40",NA,NA,"Rosanae",NA,NA,NA
"90","2019-10-07 09:37:07-03","UEFS","HUEFS","69114","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz","Moraes, M.V.","482","2001","11","07",NA,"Brasil","Bahia","Conceição do Jacuipe",NA,"-38.7667007446289","-12.3166999816895",NA,NA,"HUEFS0069114","HUEFS0069114","2013","04",NA,NA,"24133","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"91","2019-10-07 09:37:07-03","UEFS","HUEFS","8790","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz & M.S.Ferrucci","Mattos-Silva, L.A.","2537","1988","09","19",NA,"Brasil","Bahia","Nilo Peçanha",NA,"-39.1068992614746","-13.5993995666504",NA,NA,"HUEFS0008790","HUEFS0008790","2010","11",NA,NA,"39303","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"92","2019-10-07 09:37:07-03","UEFS","HUEFS","8726","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz & M.S.Ferrucci","Guedes, M.L.S.","182","1981","03","06",NA,"Brasil","Bahia","São Gonçalo dos Campos",NA,"-38.9667015075684","-12.4333000183105",NA,NA,"HUEFS0008726","HUEFS0008726","2010","11",NA,NA,"16703","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"93","2021-03-04 11:17:49-03","UEFS","HUEFS","130546","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz","Lyra-Lemos, R.P.","1107","1985","11","14",NA,"Brasil","Alagoas","Penedo","3,0 Km depois da zona urbana.","-36.5863990783691","-10.2903003692627",NA,"Mata secundária em tabuleiro. Capoeira.","HUEFS0130546","HUEFS0130546","2013","04",NA,NA,"31870","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"94","2019-10-07 09:37:07-03","UEFS","HUEFS","20663","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz","França, F.","1356","1995","09","22",NA,"Brasil","Bahia","Coração de Maria","Estrada para Retiro: ca 10 km SE de Feira de Santana.","-38.75","-12.2333002090454",NA,"Remanescente de vegetação de transição mata/caatinga.","HUEFS0020663","HUEFS0020663 HUEFS0020663_01","2013","04",NA,NA,"17436","auto","235","235",NA,NA,"Rosanae",NA,NA,NA
"95","2019-10-07 09:37:07-03","UEFS","HUEFS","34049","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Sapindaceae","Cupania","bracteosa","Cupania bracteosa","Radlk.","R.Perdiz","Jesus, N.G.","18","1997","11","11",NA,"Brasil","Bahia","Alagoinhas","UNEB/Campus II.","-38.4192008972168","-12.1356000900269",NA,"Cerrado.","HUEFS0034049","HUEFS0034049","2010","08",NA,NA,"24621","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"96","2019-09-04 18:36:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA
"97","2020-07-23 12:21:54-03","CEPLAC","CEPEC","104432","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa",NA,"R. de O. Perdiz","M. L. Guedes","11235","2004","09","08",NA,"Brasil","Bahia","conde","Litoral Norte. Fazenda Sempre Vida, Rio das Pedras.","-37.6","-11.8",NA,NA,NA,NA,NA,NA,"37W36'","11S48'",NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2010",NA
"98","2020-07-23 12:21:54-03","CEPLAC","CEPEC","106412","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","bracteosa","Cupania bracteosa",NA,"R. de O. Perdiz","M. R. Fonseca","1385","2000","05","09",NA,"Brasil","Bahia","esplanada","Caminho para Sítio do Conde.","-37.854444","-11.7625",NA,NA,NA,NA,NA,NA,"37W51'16","11S45'45",NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2010",NA
