"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","year","month","continentOcean","country","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","recordNumber","day","stateProvince","county","coordinatePrecision","geoFlag","yearIdentified","infraspecificEpithet","class","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","previousCatalogNumber"
"97","2020-09-12 05:00:02-03","US","US","2734158","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","xantholasia","Leandra xantholasia","Cogn.",NA,"P. Occhioni","1957","6","South America - Neotropics","Brazil",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,"US01904875","US01904875_01 US01904875_02",NA,"2722","20","Rio de Janeiro","Teresópolis","38539","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"98","2020-09-12 05:00:02-03","US","US","3036836","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","xantholasia","Leandra xantholasia","Cogn.",NA,"G. Hatschbach & J. M. Silva","1984","12","South America - Neotropics","Brazil","Rod. BR-262","-42.0335998535156","-20.2581005096436",NA,NA,NA,NA,"US01904872","US01904872_01 US01904872_02",NA,"48594","4","Minas Gerais","Manhuaçu","32626","auto",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"99","2020-09-12 05:00:02-03","US","US","1363375","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","xantholasia","Leandra xantholasia","Cogn.",NA,"-. Mosén","1874","2","South America - Neotropics","Brazil","Brasilia, prov. S. Paulo.",NA,NA,NA,NA,NA,NA,"US01904871","US01904871_01 US01904871_02",NA,"1156","10","São Paulo",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA
"100","2019-11-13 11:25:24-03","USP","SPF","10655","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.",NA,"Hoehne, W","1940","10",NA,"Brasil","Cidade Jardim.",NA,NA,NA,NA,NA,NA,"SPF00010655",NA,"Hoehne, W","s.n.",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-11-13 11:25:24-03","USP","SPF","141453","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana setulosa","Cogn.",NA,"Hatschbach, G","1996","01",NA,"Brasil","Alto Bananal","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,"SPF00141453",NA,"Wurdack, JJ","61511","15","Espírito Santo","Venda Nova do Imigrante","15909","auto","1995","setulosa",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-13 11:25:24-03","USP","SPF","141453","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana setulosa","Cogn.",NA,"Hatschbach, G","1996","01",NA,"Brasil","Alto Bananal","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,"SPF00141453",NA,"Wurdack, JJ","61511","15","Espírito Santo","Venda Nova do Imigrante","15909","auto","1995","setulosa",NA,NA,NA,NA,NA,NA,NA,NA
"103","2019-10-07 09:34:17-03","UEFS","HUEFS","106762","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Leandra","xantholasia","Leandra xantholasia","(DC.) Cogn.",NA,"Santos, A.K.A.","2006","02",NA,"Brasil","Catolés/Abaíra, área de mata e cerrado entre as Anaguinhas e a Chácara Bem Querer.","-41.8975","-13.257778","1364","1364",NA,NA,"HUEFS0106762","HUEFS0106762",NA,"799","09","Bahia",NA,NA,NA,NA,NA,"Rosanae",NA,NA,"41W53'51''","13S15'28''",NA,NA,NA
"104","2019-10-07 09:34:17-03","UEFS","HUEFS","76222","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Leandra","xantholasia","Leandra xantholasia","(DC.) Cogn.",NA,"Santos, A.K.A.","2003","10",NA,"Brasil","Trilha para o Pico das Almas.","-41.933333","-13.516667",NA,NA,NA,NA,"HUEFS0076222","HUEFS0076222",NA,"137","04","Bahia","Rio de Contas",NA,NA,NA,NA,"Rosanae",NA,NA,"41W56'","13S31'",NA,NA,NA
"105","2019-10-07 09:34:17-03","UEFS","HUEFS","98682","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Melastomataceae","Leandra","xantholasia","Leandra xantholasia","(DC.) Cogn.",NA,"Santos, A.K.A.","2005","07",NA,"Brasil","Gerais do Porco Gordo.","-41.753056","-13.442778","1226","1226",NA,"Campo rupestre.","HUEFS0098682","HUEFS0098682",NA,"406","27","Bahia","Rio de Contas",NA,NA,NA,NA,"Rosanae",NA,NA,"41W45'11''","13S26'34''",NA,NA,NA
"106","2019-09-04 18:54:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Leandra","depauperata","Leandra depauperata",NA,"Type [status unknown]","O. Kuntze",NA,NA,"South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"107","2019-09-04 18:48:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana",NA,"Type [status unknown]","F. Sellow",NA,NA,"South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"425",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"108","2015-03-07 08:51:40-03","F","FMNH-SEEDPLANTS","V0133153F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana",NA,NA,NA,NA,NA,"South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0133153F","V0133153F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"109","2019-09-04 18:56:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana setulosa","Cogn.","Type [status unknown]","G. Gardner",NA,NA,"South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"385",NA,NA,NA,NA,NA,NA,"setulosa","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"110","2019-09-04 18:56:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana setulosa","Cogn.","Type [status unknown]","G. Gardner",NA,NA,"South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"385",NA,NA,NA,NA,NA,NA,"setulosa","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"111","2018-04-04 16:24:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Leandra","xantholasia","Leandra xantholasia",NA,NA,"A. Ginzberger",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RRC ID Flag","193",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"193",NA,NA
"112","2019-09-04 19:15:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Leandra","xantholasia","Leandra xantholasia",NA,"Type [status unknown]","G. Gardner",NA,NA,"South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"385",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"113","2015-03-07 08:51:58-03","F","FMNH-SEEDPLANTS","V0133705F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Leandra","xantholasia","Leandra xantholasia",NA,NA,NA,NA,NA,"South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0133705F","V0133705F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"114","2019-01-25 15:42:36-02","IAC","IAC","27059","S","Plantae",NA,NA,"Melastomataceae-2.Melastomoideae","Leandra","xantholasia","Leandra xantholasia","(DC.) Cogn.",NA,"J.A.C. Loefgren","1896","12",NA,"Brasil","Beira caminho pasto","-45.1247","-22.7308",NA,NA,NA,"planta doada por José de Campos Novaes",NA,NA,"M.L.D.R. Souza & J.F.A. Baumgratz","s/nº","15","São Paulo","Lorena",NA,NA,"2005",NA,NA,"06","15","-45.1247","-22.7308",NA,NA,NA
"115","2020-07-23 12:12:51-03","CEPLAC","CEPEC","137623","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana",NA,NA,"J. Meirelles",NA,NA,NA,"Brasil",NA,"-41.184700012207","-20.6035995483398",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"J. Meirelles","289",NA,"Espírito Santo","castelo","23588","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-07-23 12:12:51-03","CEPLAC","CEPEC","125137","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana",NA,NA,"R. Goldenberg","2009","01",NA,"Brasil",NA,"-41.184700012207","-20.6035995483398",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"J. Meirelles","1275","20","Espírito Santo","castelo","23588","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2016-08-23 10:59:46-03","NHMLondon","NHM-LONDON-BOT","BM000884480","S","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.","Type","George Gardner; b.1812; d.1849; Gardner","1837","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/93834d8afdcc867f4cce452627a48a2a8c5eca8c/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Cremers & C.V.Martin; Cremers & C.V.Martin","385",NA,"Rio de Janeiro",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4994222"
"118","2016-08-23 10:59:46-03","NHMLondon","NHM-LONDON-BOT","BM000884481","S","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.","Type","George Gardner; b.1812; d.1849; Gardner",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/504eee608102c92e8c2ee1bfce81ec4edf6aa364/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"385",NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4994223"
"119","2019-05-06 11:59:27-03","UFU","HUFU","6343","S","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.",NA,"Grandi, T.S.M.; Paula, J.A.","1986","10",NA,"Brasil","Serra da Piedade","-43.6697006225586","-19.8799991607666",NA,NA,NA,"Subarbusto.; Campo rupestre.","HUFU00061313","HUFU00061313",NA,"91","07","Minas Gerais","Caeté","22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-08-20 14:57:47-03","UFSC","FLOR","52031","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.",NA,"Souza, M.L.","1996","01",NA,"Brasil",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,"arbusto, solo rochoso","FLOR0052031",NA,"Meirelles, J.","1554","01","Minas Gerais","Ouro Preto","44599","auto","2018",NA,NA,"02","23",NA,NA,NA,NA,NA
"121","2020-08-20 20:40:04-03","UFSC","FLOR","47322","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","xantholasia","Leandra xantholasia","(DC.) Cogn.",NA,"Baumgratz, J.F.A.; Reginato, M.; Heiden, G.; Iganci, J.R.V. & Soares Filho, H.F.S.","2007","03",NA,"Brasil","Distrito de Macaé de Cima, após o entroncamento Rio das Flores/Hotel Faz. São João, em direção ao Sítio Bodoque.","-42.483333","-22.383333","950","950",NA,"arbusto com folhas verdes subconcolores, heliófilos ou semi-heliófilos, flor jovens, os adultos roxo-nigrescentes, 0,8 a 1m altura","FLOR0047322",NA,"Souza, M.L.; Baumgratz, J.F.A.","962","21","Rio de Janeiro","Nova Friburgo",NA,NA,"2008",NA,NA,NA,NA,"42º29'W","22º23'S",NA,NA,NA
"122","2020-08-20 14:57:50-03","UFSC","FLOR","41117","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Leandra","xantholasia","Leandra xantholasia","(DC.) Cogn.",NA,"Santos Filho, L.A.F.; Nadruz, M.","2008","07",NA,"Brasil","Parque Nacional da Serra dos Orgãos, trilha da cachoeira Véu da Noiva, Pedro do Queijo.","-43.1786003112793","-22.5049991607666","1700","1700",NA,"arvoreta, flor inflorescência verde com indumento alvo, hipanto verde, pétalas alvas, filetes e anteras liláses, estilete lilás passando a alvojovens verdes com indumento vinoso. Ramos adultos pardacentos, folhas verdes discolores.","FLOR0041117",NA,"Santos Filho, L.A.F.","60","15","Rio de Janeiro","Petrópolis","36524","auto","2008",NA,NA,"07",NA,NA,NA,NA,NA,NA
"123","2021-03-04 15:44:58-03","IF","SPSF","47992","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.",NA,"N.M.Ivanauskas & M.G.K.Cornia & T.N.P. Melo","2013","12","América do Sul","Brasil",NA,"-45.282222","-22.532778","1308","1308",NA,"COLETA: Arbusto de 60cm. Flores de pétalas brancas e estames amarelos; GEOGRAFIA: Beira de estrada de terra, fragmento de ombrófila mista;",NA,NA,"M. Reginato","6606","16","MG","Delfim Moreira",NA,NA,"2014",NA,"Magnoliopsida","01","01",NA,NA,NA,NA,NA
"124","2021-03-04 15:45:00-03","IF","SPSF","01993","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","xantholasia","Leandra xantholasia","Cogn.",NA,"D.Bento Pickel","1944","12","América do Sul","Brasil","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"J.F.A.Baumgratz",NA,"18","SP","São Paulo","53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"125","2021-03-04 15:45:00-03","IF","SPSF","42412","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","xantholasia","Leandra xantholasia","Cogn.",NA,"R.T.Polisel & N.M.Ivanauskas & R.L.R.Santos","2008","10","América do Sul","Brasil","Estação Ecológica de Bananal","-44.366111","-22.806389","1115","1115",NA,"COLETA: Subarbusto de 80 cm. Flores brancas e estames amarelos. Pilosidade rosa.; GEOGRAFIA: Nos arredores da sede da unidade.;",NA,NA,"M. Reginato","841","27","SP","Bananal",NA,NA,"2014",NA,"Magnoliopsida","02","12",NA,NA,NA,NA,NA
"126","2021-03-04 15:45:00-03","IF","SPSF","42413","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","xantholasia","Leandra xantholasia","Cogn.",NA,"R.T.Polisel & N.M.Ivanauskas & R.L.R.Santos","2008","10","América do Sul","Brasil","Estação Ecológica de Bananal","-44.366111","-22.806389","1115","1115",NA,"COLETA: Subarbusto de 80 cm. Flores brancas e estames amarelos. Pilosidade rosa.; GEOGRAFIA: Nos arredores da sede da unidade.;",NA,NA,"M. Reginato","842","27","SP","Bananal",NA,NA,"2014",NA,"Magnoliopsida","02","12",NA,NA,NA,NA,NA
"127","2021-03-04 15:45:00-03","IF","SPSF","42442","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","xantholasia","Leandra xantholasia","Cogn.",NA,"R.T.Polisel & N.M.Ivanauskas & R.Esteves","2008","11","América do Sul","Brasil","Estação Ecológica de Bananal","-44.366111","-22.806389","1115","1115",NA,"COLETA: Arbusto de 80 cm. Botões e flores amarelas.; GEOGRAFIA: Na estrada para a unidade.;",NA,NA,"M. Reginato","879","21","SP","Bananal",NA,NA,"2014",NA,"Magnoliopsida","02","12",NA,NA,NA,NA,NA
"128","2021-03-04 15:45:00-03","IF","SPSF","12300","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","xantholasia","Leandra xantholasia","Cogn.",NA,"F.A.M.Santos","1985","11","América do Sul","Brasil","mata Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"J.F.A.Baumgratz",NA,"25","SP","Campinas","23900","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"129","2021-03-04 15:45:00-03","IF","SPSF","03080","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Melastomataceae","Leandra","xantholasia","Leandra xantholasia",NA,NA,"D.Bento Pickel","1947","10","América do Sul","Brasil","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"J.F.A.Baumgratz",NA,"06","SP","São Paulo","53584","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"130","2014-09-23 11:01:51-03","G","G-DC","G00316277","S","Plantae",NA,NA,"Melastomataceae","Leandra","xantholasia","Leandra xantholasia","DC.",NA,"Weddell, H. A.","1858",NA,"AMERIQUE DU SUD","Brazil",NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00316277",NA,"CAT.HERB.PRODR.","1253","00",NA,NA,NA,NA,"2012",NA,NA,"01","01","-53.08972222","-10.77305556",NA,NA,NA
"131","2019-11-21 10:09:50-03","IBt","SP","215086","S","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.",NA,"Vasco; Krieger, L; Marília","1972","12",NA,"Brasil","Pedra do Sino",NA,NA,NA,NA,NA,NA,NA,NA,"Reginato, M","11966","09","Minas Gerais","Lafaiete",NA,NA,"2013",NA,NA,"01",NA,NA,NA,NA,NA,NA
"132","2019-11-21 10:09:50-03","IBt","SP","390615","S","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.",NA,"Lima, LR; Catharino, ELM; Trindade, T; Castro, VP; Laetano, T","2006","12",NA,"Brasil","Serra da Bocaina, Campo sujo antropizado com solo vermelho","-44.45","-22.8","1210","1210",NA,NA,NA,NA,"Reginato, M","407","15","São Paulo","Bananal",NA,NA,"2013",NA,NA,"01",NA,"-44.45","-22.8",NA,NA,NA
"133","2019-11-21 10:09:50-03","IBt","SP","6002","S","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.",NA,"Brade, AC","1914","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7440","09","São Paulo","Pirituba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-11-21 10:09:50-03","IBt","SP","139999","S","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.",NA,"Eiten, G","1965","10",NA,"Brasil","0.5 km west of Campo Grande RR station on Santos-Jundiaí railroad line. Several km west of village of Paranapiacaba","-46.5299987792969","-23.6599998474121","760","760",NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF","6379","28","São Paulo","Santo André","27258","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-11-05 09:52:28-03","IBt","SP","215567","S","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.",NA,"Chiea, SAC","1986","04",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF","444","13","São Paulo","Santo André","27258","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-11-05 09:52:28-03","IBt","SP","214991","S","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.",NA,"Guerra, TP; Kirizawa, M; Sugiyama, M; Lopes, EA","1985","05",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF","120","29","São Paulo","Santo André","27258","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-11-05 09:52:28-03","IBt","SP","204710","S","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.",NA,"Guerra, TP; Kirizawa, M","1984","11",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF","95","20","São Paulo","Santo André","27258","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-11-05 09:52:28-03","IBt","SP","161111","S","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.",NA,"Kirizawa, M; Muniz, CFS; Custodio Filho, A","1979","08",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF","444","01","São Paulo","Santo André","27258","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-11-05 09:52:28-03","IBt","SP","249794","S","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.",NA,"Kirizawa, M; Lopes, EA; Sobral, M","1991","11",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba, Área da reserva voltada para Estação Campo Grande. Picada 30","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF","2565","06","São Paulo","Santo André","27258","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-11-05 09:52:28-03","IBt","SP","180613","S","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.",NA,"Chiea, SAC","1982","10",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba, Estação Experimental","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF","215","26","São Paulo","Santo André","27258","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-11-05 09:52:28-03","IBt","SP","182900","S","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.",NA,"Chiea, SAC","1982","12",NA,"Brasil","E.B. do Alto da Serra de Paranapiacaba, Estação Experimental","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF","260","07","São Paulo","Santo André","27258","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-21 10:09:50-03","IBt","SP","180609A","S","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.",NA,"Chiea, SAC","1982","10",NA,"Brasil","Serra de Paranapiacaba, Estação Experimental do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121","860","860",NA,NA,NA,NA,"Reginato, M","211A","26","São Paulo","Santo André","27258","auto","2013",NA,NA,"01",NA,NA,NA,NA,NA,NA
"143","2019-11-21 10:09:50-03","IBt","SP","318462","S","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.",NA,"Hoehne, W","1940","10",NA,"Brasil","Cidade Jardim","-46.6300010681152","-23.5400009155273",NA,NA,NA,"SPF 10655",NA,NA,NA,"s.n.","10","São Paulo","São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-11-21 10:09:50-03","IBt","SP","302430","S","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.",NA,"Simão Bianchini, R; Ferreira, GMP; Neves, LF; Garcia, RJF","1996","01",NA,"Brasil","Clube da Mata Ana Paula, Estrada Pedro Tico 4000 - Cipó - 496-2565","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Goldenberg, R","866","17","São Paulo","São Paulo","53584","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-11-21 10:09:50-03","IBt","SP","302431","S","Plantae",NA,NA,"Melastomataceae","Leandra","gardneriana","Leandra gardneriana","Cogn.",NA,"Simão Bianchini, R; Ferreira, GMP; Neves, LF; Garcia, RJF","1996","01",NA,"Brasil","Clube da Mata Ana Paula, Estrada Pedro Tico 4000 - Cipó - 496-2565","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Goldenberg, R","883","17","São Paulo","São Paulo","53584","auto","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-11-21 10:09:55-03","IBt","SP","320604","S","Plantae",NA,NA,"Melastomataceae","Leandra","xantholasia","Leandra xantholasia","(DC.) Cogn.",NA,"Leitão Filho, HF; Rodrigues, RR; Kim, AC; Arzolla, FARDP; Fonseca, RCB; Galvão, JC","1995","02",NA,"Brasil","Parque Estadual Jacupiranga, Núcleo Cedro","-48.414889","-24.962361",NA,NA,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF","33179","14","São Paulo","Barra do Turvo",NA,NA,"2005",NA,NA,NA,NA,"-48.414889","-24.962361",NA,NA,NA
"147","2021-02-12 15:38:53-03","IBt","SP","4775","S","Plantae",NA,NA,"Melastomataceae","Leandra","xantholasia","Leandra xantholasia","(DC.) Cogn.",NA,"Hoehne, FC",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Souza, MLD; Baumgratz, JF","s.n.",NA,"São Paulo",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-21 10:09:55-03","IBt","SP","14402","S","Plantae",NA,NA,"Melastomataceae","Leandra","xantholasia","Leandra xantholasia","(DC.) Cogn.",NA,"Campos Novaes, J","1895","09",NA,"Brasil","Capoeira","-47.060001373291","-22.8999996185303",NA,NA,NA,"nº 548 do coletor","SP006821","SP006821","Baumgratz, JFA; Souza","CGG3159",NA,"São Paulo","Campinas","23900","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-21 10:09:55-03","IBt","SP","4769","S","Plantae",NA,NA,"Melastomataceae","Leandra","xantholasia","Leandra xantholasia setulosa","Hoehne","Holotype","Loefgren, A","1896","12",NA,"Brasil","posto perto de Lorena","-45.1199989318848","-22.7299995422363",NA,NA,NA,NA,"SP003273","SP003273",NA,"CGG3437","19","São Paulo","Lorena","27246","auto",NA,"setulosa",NA,NA,NA,NA,NA,NA,NA,NA
