"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","locality","imagecode","stateProvince","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","identifiedBy","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem","sex"
"105","2021-04-02 11:39:42-03","UFPI","TEPB","25150","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","A. A. Santos","1084","2002","05","13",NA,"Brasil",NA,NA,"Arbusto, flor roxa, comum no local, relevo plano, solo arenoso. Ambiente: Mata Ciliar",NA,NA,NA,"Mart. ex D.C.","Área de empréstimo à esquerda da estrada que dá acesso à guarita para Palmital",NA,"Goiás","800","800","Cristalina","-47.343333","-16.221111","J. B. Bringel & C. Sinigaglia","47°20'36W","16°13'16S","2003",NA,NA,"11","01",NA,NA,NA,NA,NA,NA
"106","2021-04-02 11:39:42-03","UFPI","TEPB","25282","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","G. P. Silva","6112","2002","03","07",NA,"Brasil",NA,NA,"Subarbusto, flor lilás, ocasional no local, relevo suave ondulado, solo argilo-arenoso com presença de plintossolo solto Ambiente: Cerrado",NA,NA,NA,"Mart. ex DC.","Estrada de acesso à área de empréstimo, cerca de 600m da jazida",NA,"Goiás",NA,NA,"Cristalina","-47.335833","-16.210556","J. B. Bringel","47°20'09W","16°12'38S","2003",NA,NA,"05","01",NA,NA,NA,NA,NA,NA
"107","2021-03-22 17:44:44-03","UFPI","TEPB","29267","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Passos, F.B","44","2005","04","13",NA,"Brasil",NA,NA,"Subarbusto 1,7m; filotaxia vermelhas no ápice; pontiagudos e abertas para fora; corola lilás Ambiente: Cerrado aberto",NA,NA,NA,"Mart.","Parque das Sucupiras, Setor Sudoeste",NA,"Distrito Federal",NA,NA,"Brasília","-47.916667","-15.766667","Correia, C. A. S","47°55'W","15°46'S","2005",NA,NA,"04","20",NA,NA,NA,NA,NA,NA
"108","2020-06-12 12:03:09-03","UFPI","TEPB","2334","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Heringer, E.P","490","1978","05","09",NA,"Brasil",NA,NA,"Subarbusto com capítulo lilás, abundante Ambiente: Cerrado",NA,NA,NA,"Mart","Reserva Ecológica do IBGE.Picada R-1",NA,"Distrito Federal",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-04-02 02:00:06-03","UFPI","TEPB","3701","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","FREIRE, F. M. T.",NA,"1984","10","17",NA,"Brasil",NA,NA,"Ervanço de flor roxa, subarbusto Ambiente: Caatina arbustiva <ll>dwc_commonname:</ll> Ervanço-da-flor-roxa",NA,NA,NA,"Mart.","Fazenda Santa Luzia, Povoado de Flamengo",NA,"Piauí",NA,NA,"Jaicós","-41.1377983093262","-7.35916996002197","R. BARROS",NA,NA,"2002","32830","auto","06","10",NA,NA,NA,NA,NA,NA
"110","2021-04-04 23:42:31-03","UFPI","TEPB","12326","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","J. O. S. Oliveira","5","1995","07","14",NA,"Brasil",NA,NA,"Arbusto ca. 3m. Flores lilás. Pouco frequente. Substrato pedregoso Ambiente: Cerrado",NA,NA,NA,"Mart.","Parque Nacional de Sete Cidades",NA,"Piauí",NA,NA,"Piracuruca","-41.7092018127441","-3.92806005477905","G. M. Barros",NA,NA,"1998","41625","auto","10","01",NA,NA,NA,NA,NA,NA
"111","2021-03-26 15:10:34-03","UFPI","TEPB","17958","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","R. BARROS","1546","2002","05","24",NA,"Brasil",NA,NA,"subarbusto de 50 cm , folhas membranáceas, papus creme Ambiente: caatinga",NA,NA,NA,NA,"Parna serra negra",NA,"Piauí","470","470","São raimundo nonato","-42.6994018554688","-9.01527976989746",NA,NA,NA,NA,"45407","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-04-02 02:00:06-03","UFPI","TEPB","25686","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","R. BARROS","2163","2005","04","23",NA,"Brasil",NA,NA,"Arbusto 2 m, flor magenta, muito visitada por abelhas, muito frequente",NA,NA,NA,"Mart. ex DC.",NA,NA,"Tocantins",NA,NA,"Goiatins","-47.3142013549805","-7.71000003814697",NA,NA,NA,NA,"92862","auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-04-02 02:00:06-03","UFPI","TEPB","25686","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","R. BARROS","2163","2005","04","23",NA,"Brasil",NA,NA,"Arbusto 2m, flor magenta, muito visitada por abelhas, muito frequente.",NA,NA,NA,"Mart. ex DC.",NA,NA,"Tocantins",NA,NA,"Goiatins","-47.3142013549805","-7.71000003814697",NA,NA,NA,NA,"92862","auto",NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-11-01 11:30:22-03","IPA","IPA","87554","S","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Félix, L.P.","7931","1997","05","20","Southern America","Brasil",NA,NA,"Subarbusto ramoso; flores roxas.","IPA0087554","Plantae",NA,"(Mart. ex DC.) H. Rob.","Margem da estrada.",NA,"Piauí",NA,NA,"Gilbués","-45.3438987731934","-9.83166980743408","Sales de Melo, M.R.",NA,NA,"2019","69776","auto","10","14",NA,NA,NA,NA,NA,NA
"115","2019-11-01 11:30:22-03","IPA","IPA","86649","S","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Oliveira, M.; Maciel, J.R.; Maciel, J.R.","4720","2010","01","27","Southern America","Brasil",NA,NA,"Arbusto ca. 50cm de altura. Caule esverdeado, piloso. Folhas denso-pilosas. Flores alvo-lilases. Frequente.; Caatinga. Solo arenoso, afloramento rochoso.","IPA0086649","Plantae",NA,"(Mart. ex DC.) H. Rob.","Riacho da Barra, margens do riacho.","IPA0086649","Bahia","770","770","Sento Sé","-41.083056","-10.423611","Sales de Melo, M.R.","-41.083056","-10.423611","2019",NA,NA,"10","14",NA,NA,NA,NA,NA,NA
"116","2019-11-01 11:30:22-03","IPA","IPA","49630","S","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Harley, R.M.","21726","1980","04","25","Southern America","Brasil",NA,NA,"Subshrub to 1,5m. Leaves rather yellow green above, grey beneath. #?#hyllaries very pale green, with pinksh purple spines. Corolla bright purple.; Cerrado, on sand.","IPA0049630","Plantae",NA,"(Mart. ex DC.) H. Rob.","Chapadão Ocidental da Bahia ca. 15km SW of Correntina no the road to Goiás.","IPA0049630","Bahia","600","600",NA,"-44.716667","-13.483333","Sales de Melo, M.R.","-44.716667","-13.483333","2019",NA,NA,"10","14",NA,NA,NA,NA,NA,NA
"117","2019-11-01 11:30:22-03","IPA","IPA","70265","S","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Barros, R.; Arrais, M.G.; Sousa, M.; Marques Filho, J.; Silva, A.; Arrais, M.G.; Sousa, M.; Marques Filho, J.; Silva, A.","1546","2002","05","24","Southern America","Brasil",NA,NA,"Subarbusto 50cm, folhas membranáceas, papus creme , cipsela seriácea esverdeada.","IPA0070265","Plantae",NA,"(Mart. ex DC.) H. Rob.","PARNA Serra Negra",NA,"Piauí","566","566","São Raimundo Nonato","-42.7395","-8.692917","Sales de Melo, M.R.","-42.7395","-8.692917","2019",NA,NA,"10","14",NA,NA,NA,NA,NA,NA
"118","2019-11-01 11:30:22-03","IPA","IPA","86648","S","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Oliveira, M.; Maciel. J.R.; Carvalho-Sobrinho, J.G.; Siqueira-Filho, J.A.; Maciel. J.R.; Carvalho-Sobrinho, J.G.; Siqueira-Filho, J.A.","4194","2009","05","26","Southern America","Brasil",NA,NA,"Subarbusto. Caule verde, tricomas alvos. Flores lilases. Frequente.","IPA0086648","Plantae",NA,"(Mart. ex DC.) H. Rob.","caminho para Itajubaquara, área ecotonal cerrado. Vegetação de caatinga. Solo argiloso com afloramentos rochosos.",NA,"Bahia","932","932","Gentio do Ouro","-42.673056","-11.311389","Sales de Melo, M.R.","-42.673056","-11.311389","2019",NA,NA,"10","14",NA,NA,NA,NA,NA,NA
"119","2019-02-15 11:34:43-02","IPA","IPA","57527","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Rodrigues, S.M.","410","1995","05","08","Southern America","Brasil",NA,NA,"Subarbusto. Inflorescência roxa.; Cerrado.","IPA0057527","Plantae",NA,"Mart. ex DC.","Timbó, sudoeste de Gilbués. Margem da estrada. Cerrado.",NA,"Piauí",NA,NA,"Gilbués","-45.3438987731934","-9.83166980743408","Barros, R.",NA,NA,"2000","69776","auto","01","25",NA,NA,NA,NA,NA,NA
"120","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0022046","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","O. S. Ribas; J. M. Silva","7621","2007","4","12",NA,"Brazil",NA,NA,"Ereta, cm, capítulo lilás.",NA,"Magnoliophyta","Asterales","(Mart. ex DC.) H.Rob.","Moreira (Mun. Patos de Minas).",NA,"Minas Gerais",NA,NA,NA,"-46.5333","-18.5833","M. Dematteis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0022047","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","G. Hatschbach; M. Hatschbach, E. Barbosa","67533","1998","3","8",NA,"Brazil",NA,NA,"Subarbusto, 1 m, capítulo lilás.",NA,"Magnoliophyta","Asterales","(Mart. ex DC.) H.Rob.","Rod. BR-365, Chapada dos Gerais (Mun. Buritizeiro).",NA,"Minas Gerais",NA,NA,NA,"-44.999505","-17.397748","H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0040531","PreservedSpecimen","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","G. Hatschbach; M. Hatschbach, E. Barbosa","66350","1997","3","16",NA,"Brazil",NA,NA,"Ascendente, capítulo lilás.",NA,"Magnoliophyta","Asterales",NA,"Serra do Cabral, Armazém da Laje (Mun. Joaquim Felício).",NA,"Minas Gerais",NA,NA,NA,"-44.2","-17.8","H. Robinson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2019-11-21 14:31:53-03","UFJF","CESJ","11598","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","L. Krieger","CESJ11598","1972","04","14","América do Sul","Brasil",NA,NA,"No cerrado, subarbusto, flores creme.","CESJ011598","Angiosperma",NA,"(Mart. ex DC.) H.Rob.",NA,"CESJ011598","Distrito Federal",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","L.C.Pereira",NA,NA,"2012","70570","auto","03",NA,NA,NA,NA,NA,NA,NA
"124","2019-11-21 14:31:53-03","UFJF","CESJ","48266","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","D.S. Pifano; R.M. Castro","358","2002","04","24","América do Sul","Brasil",NA,NA,"arbusto ca. 1,5m alt.m no interior da mata, em local de meia luz. Flores roxas com papus verde.","CESJ048266","Angiosperma",NA,"(Mart. ex DC.) H.Rob.","Morro do Imperador","CESJ048266","Minas Gerais",NA,NA,"Juiz de Fora","-43.3502998352051","-21.7642002105713","S.C. Ferreira",NA,NA,"2013","36144","auto","08",NA,NA,NA,NA,NA,NA,NA
"125","2019-11-21 14:31:53-03","UFJF","CESJ","37182","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","D.S. Pifano; R.M. Castro","358","2002","04","24","América do Sul","Brasil",NA,NA,"Arbusto ca. 1,5 m, no interior da mata em local de meia luz. Flores roxas com papus verde.","CESJ037182","Angiosperma",NA,"(Mart. ex DC.) H.Rob.","Morro do Imperador","CESJ037182","Minas Gerais",NA,NA,"Juiz de Fora","-43.3502998352051","-21.7642002105713","L.C.Pereira",NA,NA,"2012","36144","auto","03",NA,NA,NA,NA,NA,NA,NA
"126","2019-11-21 14:31:53-03","UFJF","CESJ","42572","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","I.L. Rodrigues; et al.","s.n.","2004","05","15","América do Sul","Brasil",NA,NA,"Subarbusto ca. 2 m na beira do córrego.","CESJ042572","Angiosperma",NA,"(Mart. ex DC.) H.Rob.","Parque da Lajinha","CESJ042572","Minas Gerais",NA,NA,"Juiz de Fora","-43.3502998352051","-21.7642002105713","L.C.Pereira",NA,NA,"2012","36144","auto","03",NA,NA,NA,NA,NA,NA,NA
"127","2019-11-21 14:31:53-03","UFJF","CESJ","35273","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","L.H. Soares; J.C. Silva; et al.","874","2001","03","04","América do Sul","Brasil",NA,NA,"Arbusto 1,7 m, capitulos roxos.","CESJ035273","Angiosperma",NA,"(Mart. ex DC.) H.Rob.",NA,"CESJ035273","Minas Gerais",NA,NA,"Unaí","-46.9061012268066","-16.3575000762939","L.C.Pereira",NA,NA,"2012","97926","auto","03",NA,NA,NA,NA,NA,NA,NA
"128","2021-04-07 11:41:29-03","UFMS","CGMS","49235","PreservedSpecimen","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","G.H. Silva; A.O. Souza; L.S. Inocêncio","150","2014","07","07",NA,"Brasil",NA,NA,"Capítulos com flores lilás e passados. Habitat: Morro, campo sujo. Habito: Arbusto. 1,5m de altura.","CGMS1079176",NA,NA,"(Mart. ex DC.) H.Rob.","Morro.",NA,"Goiás","954","954","Santo Antônio do Descoberto","-48.2652778","-15.9394444","A.M. Teles","-48,2652778","-15,9394444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-01 16:24:28-03","UNICAMP","UEC","101113","S","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Azevedo, MLM; Mendonça, RC; Alvarenga, D; Felfili, JM; Cardoso, E; et al.","1350","1998","04","25",NA,"Brazil",NA,NA,"Subarbusto ca. de 1m de altura, heliófita, folhas membranáceas, discolor verde, corola roxa, papus alvacento; Solo arenoso, relevo plano","UEC125180","Magnoliopsida",NA,"(Mart. ex A.DC.) H.Rob.","Área próxima a Roda Velha, cerrado entre Roda Velha e a fazenda São Miguel","UEC125180","Bahia","760","760","São Desidério","-45.629444","-12.672222","Aparecida da Silva, M","-45.629444","-12.672222","1998",NA,NA,"07","09",NA,NA,NA,NA,NA,NA
"130","2021-03-01 16:24:28-03","UNICAMP","UEC","166481","S","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Cavalcanti, TB; Scariot, AO; Sampaio, AB; et al.","2793","2002","06","14",NA,"Brazil",NA,NA,"Material coletado: Exsicata.&nf;Uso: &nf;Frequência: frequente no local.&nf;Flor: roxa.&nf;Hábito: subarbusto com cerca de 2 m de altura.&nf;Brácteas castanho a vináceas.","UEC036204","Magnoliopsida",NA,"(Mart. ex A.DC.) H.Rob.","Parque Estadual do Jalapão. Estrada de terra em direção a Três Rios, 8 Km da entrada.&nf;Ambiente: cerrado aberto.&nf;Relevo: &nf;Substrato: areia quartzosa.","UEC036204","Tocantins","430","430","Mateiros","-46.714167","-10.641667","Antar, GM","-46.714167","-10.641667","2014",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"131","2021-03-01 16:24:28-03","UNICAMP","UEC","196401","S","Plantae","Asteraceae","Lepidaploa","aurea","Lepidaploa aurea","Souza, VC; Flores, TB; Colletta, GD; Coelho, RLG; Souza, MASSC","40194","2016","03","24",NA,"Brazil",NA,NA,"Arbusto, ca. 1m alt; flores roxas.; Cerrado","UEC138669","Magnoliopsida",NA,"(Mart. ex A.DC.) H.Rob.","Reserva ecológica do IBGE","UEC138669","Distrito Federal",NA,NA,"Brasília","-47.9296989440918","-15.7797002792358","Souza, VC",NA,NA,"2016","70570","auto","03","24",NA,NA,NA,NA,NA,NA
"132","2021-03-01 16:25:42-03","UNICAMP","UEC","098936","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Costa, IR; Oliveira, RS","573","2005","05","08",NA,"Brazil",NA,NA,"arbusto, altura inferior a 1m, floresde cor rosa; área de cerrado na margem direita da estrada","UEC159307","Magnoliopsida",NA,"Mart. ex A.DC.","estrada sobradinho-planaltina (BR-020),altura do km 20","UEC159307","Distrito Federal",NA,NA,NA,NA,NA,"Semir, J",NA,NA,"2015",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA
"133","2021-03-01 16:25:42-03","UNICAMP","UEC","100613","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Marquete, R","2874","1998","05","11",NA,"Brazil",NA,NA,"Arbusto ramificando-se desde a base, ca.1,5m. alt, heliófito; caule de casca lisa, acinzentada; folhas da base do ramo maiores que as do ápice, (menores) membranáceas, discolores verdes, com a mesma forma; inflorescências com bráctea","UEC130042","Magnoliopsida",NA,"Mart. ex A.DC.","Reserva Ecológica do IBGE, Área de cerrado próxima a Estação Meteorológica.","UEC130042","Distrito Federal",NA,NA,"Brasília","-47.886111","-15.946111","Monge, M","-47.886111","-15.946111","2010",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"134","2021-03-01 16:25:42-03","UNICAMP","UEC","102645","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Romero, R; Almeda, F; Robinson, O; Robinson, D; Martins, AB; Goldenberg, R; et al.","5500","1998","06","15",NA,"Brazil",NA,NA,"Subabusto, ca. 1,5m. Brácteas morrons; corola púroura; ramos do estilete lilases.; Campo limpo associado a afloramentos rochosos.","UEC130041","Magnoliopsida",NA,"Mart. ex A.DC.","Estrada Paracatu-Cristalina.","UEC130041","Goiás",NA,NA,"Cristalina","-47.6","-16.75","Monge, M","-47.6","-16.75","2010",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"135","2021-03-01 16:25:42-03","UNICAMP","UEC","106128","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Rezende, JM","392","1996","04","22",NA,"Brazil",NA,NA,"Erva.1m de altura. &nf;flor: lilas&nf;Frequente.; Composujo. Solo alaranjado. Relevo plano.","UEC130025","Magnoliopsida",NA,"Mart. ex A.DC.","Samambaia. Parque Boca da Mata.","UEC130025","Distrito Federal","1150","1150",NA,"-48.05","-15.866667","Calago, K","-48.05","-15.866667","1997",NA,NA,"07","23",NA,NA,NA,NA,NA,NA
"136","2021-03-01 16:25:42-03","UNICAMP","UEC","113503","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Coradin, L; Kraft, RS; Silva, GP","1134","1978","09","27",NA,"Brazil",NA,NA,"Flor lilaz. Ereto. Frequência comum. Subarbusto 1m.; Beira de estrada. Cerrado. Litosolo arenoso.","UEC130048","Magnoliopsida",NA,"Mart. ex A.DC.","Alvorada de Goiás. &nf;Br-020 Km 256, Rodovia Brasília - Fortaleza.","UEC130048","Goiás","570","570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-02-10 17:50:58-03","UNICAMP","UEC","147608","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Costa, IR; Verola, CF","751","2007","04","13",NA,"Brazil",NA,NA,"Erva, 1m, flores roxo claro","UEC133290","Magnoliopsida",NA,"Mart. ex A.DC.","Rodovia para Goiás, Km 18, Aprox. 18Km de N de Posse","UEC133290","Goiás",NA,NA,"Posse","-46","-13","Soares, PN","-46","-13","2010",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA
"138","2021-03-01 16:25:42-03","UNICAMP","UEC","125813","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Schütz Rodrigues, R; Flores, A","1550","2002","05","18",NA,"Brazil",NA,NA,"Arbusto 1m alt., capítulos roxos.; Cerrado.","UEC130051","Magnoliopsida",NA,"Mart. ex A.DC.","Ca. 4,7Km da cidade em direção ao Pico dos Pirineus.","UEC130051","Goiás",NA,NA,"Pirenóplis",NA,NA,"Monge, M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-01 16:25:42-03","UNICAMP","UEC","126741","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Vichnewski, W","35202","1994","07","28",NA,"Brazil",NA,NA,"Arbusto flores purpuras.; Estrada de terra.","UEC130037","Magnoliopsida",NA,"Mart. ex A.DC.","Estrada de terra Sobradinho-Brasilândia.","UEC130037","Goiás",NA,NA,NA,NA,NA,"Soares, PN",NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-01 16:25:42-03","UNICAMP","UEC","146633","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Teles, AM; Radel, G; Galeão, P","121","2003","05","14",NA,"Brazil",NA,NA,"Arbusto 1,6m. Capítulos com flores lilás.; Cerrado pertubado.","UEC130023","Magnoliopsida",NA,"Mart. ex A.DC.","Parque Olho D' Àgua.","UEC130023","Distrito Federal","1050","1050","Brasília","-47.887778","-15.744444","Teles, AM","-47.887778","-15.744444","2003",NA,NA,"05","14",NA,NA,NA,NA,NA,NA
"141","2021-03-01 16:25:42-03","UNICAMP","UEC","165202","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Silva, GP; Moreira, GA; Rezende, JM","7486","2003","04","09",NA,"Brazil",NA,NA,"Subarbusto com ceca de 1 m de altura, flor roxa. Frequente no local.; Cerrado (Campo sujo), relevo acidentado, solo arenoso com concreções de quartzo leitoso. Área de influência indireta.","UEC050172","Magnoliopsida",NA,"Mart. ex A.DC.","Fazenda do Sr. José Rodrigues, próximo à Sede.","UEC050172","Goiás","920","920","Luziânia","-48.213611","-16.330278",NA,"-48.213611","-16.330278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-01 16:25:42-03","UNICAMP","UEC","166495","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Santos, AA; Oliveira, AC; Rodrigues, AS","1084","2002","05","13",NA,"Brazil",NA,NA,"Material coletado: Exsicata.&nf;Uso: Taxonômico.&nf;Frequência: comum no local.&nf;Flor: roxa.&nf;Hábito: arbusto.&nf;Área de influência da AHE Queimado; influência indireta.","UEC036192","Magnoliopsida",NA,"Mart. ex A.DC.","Área de empréstimo à esquerda daa estrada que dá acesso à guarita para Palmital.&nf;Ambiente: mata ciliar.&nf;Relevo: plano.&nf;Substrato: solo arenoso.","UEC036192","Goiás",NA,NA,"Cristalina","-47.343333","-16.221111","Bringel Jr, JBA","-47.343333","-16.221111","2003",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA
"143","2021-03-01 16:25:42-03","UNICAMP","UEC","169215","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Walter, BMT; Guarino, ESG; Silva, GP; Souza, SP","4779","2001","01","24",NA,"Brazil",NA,NA,"Arbusto com cerca de 40 cm de altura.&nf;Flor branca.&nf;Flores velhas.; Serrado sentido restrito. Relevo acidentado.&nf;Pouco solo areno-argiloso com muito cascalho superficial.","UEC035000","Magnoliopsida",NA,"Mart. ex A.DC.","1 km após a balsa da Coterra (Minaçu/Cavalcante), entra a direita até o Rio Macacão. Cerca de 500 m após este rio.","UEC035000","Goiás","410","410","Cavalcante","-48.066944","-13.599444","Bringel Jr, JBA","-48.066944","-13.599444","2006",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"144","2021-03-01 16:25:42-03","UNICAMP","UEC","198376","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Costa, IR; Oliveira, RS","571","2005","05","08",NA,"Brazil",NA,NA,"arbusto, altura inferior a 1m, flores de cor lilás; área de cerrado na margem direita da estrada","UEC159306","Magnoliopsida",NA,"Mart. ex A.DC.","estrada sobradinho-planaltina (BR-020),altura do km 20","UEC159306","Distrito Federal",NA,NA,NA,NA,NA,"Semir, J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-01 16:25:42-03","UNICAMP","UEC","198504","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Rossato, DR","153","2003","06","27",NA,"Brazil",NA,NA,"Herbácea ca. 1,5m alt., folhas com odor ruim, frutos. Observou-se a presença se muitas formigas.; Cerrado.","UEC160685","Magnoliopsida",NA,"Mart. ex A.DC.","Estação Ecológica.","UEC160685","São Paulo",NA,NA,"Assis","-50.425556","-22.581306",NA,"-50.425556","-22.581306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-01 16:25:42-03","UNICAMP","UEC","3220","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Semir, J","s.n.","1976","03","18",NA,"Brazil",NA,NA,"Planta de até mais de 1metro de altura. Capítulos lilazes.","UEC130029","Magnoliopsida",NA,"Mart. ex A.DC.","10 km antes de Alto Paraizo.","UEC130029","Goiás",NA,NA,"Chapada dos Viadeiros",NA,NA,"Barroso, GM",NA,NA,"1979",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"147","2021-03-01 16:25:42-03","UNICAMP","UEC","3222","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Shepherd, GJ; Andrade, JB; Kinoshita, LS; Tamashiro, JY","3689","1976","11","28",NA,"Brazil",NA,NA,"Arbustiva até 1m. Capítulos lilás.; Campo rupestre.","UEC130040","Magnoliopsida",NA,"Mart. ex A.DC.","Estrada Alto Paraíso a Campo Belo.Km 8.","UEC130040","Goiás",NA,NA,NA,NA,NA,"Barroso, GM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-01 16:25:42-03","UNICAMP","UEC","36783","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Castro, AJ; Del'Arco, MR; Arrais, MGM","1092","1980","03","06",NA,"Brazil",NA,NA,"Erva.&nf;Flor roxa.&nf;Pouco frequente.&nf;; Caatinga. Arenoso.","UEC130028","Magnoliopsida",NA,"Mart. ex A.DC.","Entre São Raimundo Nonato e Canto do Buriti.","UEC130028","Piauí",NA,NA,NA,NA,NA,"Goldenberg, R",NA,NA,"1992",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"149","2021-03-01 16:25:42-03","UNICAMP","UEC","3701","S","Plantae","Asteraceae","Vernonia","aurea","Vernonia aurea","Heringer, EP","13110","1974","02","26",NA,"Brazil",NA,NA,"Planta com 80cm de altura, ramos e folhas pálidas.; Cerrado aberto, seco na serra.","UEC130034","Magnoliopsida",NA,"Mart. ex A.DC.",NA,"UEC130034","Goiás",NA,NA,"Serra de Caldas Novas",NA,NA,"Calago, K",NA,NA,"1997",NA,NA,"12","03",NA,NA,NA,NA,NA,NA
