"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","coordinatePrecision","geoFlag","phylum","order","typeStatus","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount","eventTime","sex"
"167","2020-10-14 10:06:28-03","FURB","FURB","28034","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","São Bonifácio","-48.8697223","-27.99","-48.8697223","-27.9900000","FURB47016","FURB47016","Verdi, M","2010","08","25","Verdi, M.; Burkhardt, B. & Klemz, G.","2010","07","02","Rio Poncho.","623","623","Fito IFFSC 198 /O/24 Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arbórea;","5132",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2019-11-08 08:56:20-03","FURB","FURB","3043","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Blumenau","-49.1327778","-27.025","-49.1327778","-27.0250000","FURB47022","FURB47022","Lima, L.F,","2016","09","14","Sobral, M.","2001","02","04","Spitzkopf.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-10-14 10:06:28-03","FURB","FURB","31901","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Vitor Meireles","-49.8608333","-26.7302778","-49.8608333","-26.7302778","FURB47017","FURB47017","Sobral, M","2010","10","29","Korte, A.; Kniess, A.","2010","06","03","Barra da Prata.","540","540","Florística IFFSC 798 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arvoreta;","3625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-14 10:06:28-03","FURB","FURB","33148","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Lontras","-49.5316667","-27.1355555","-49.5316667","-27.1355555","FURB47018","FURB47018","Gasper, AL de","2011","01","13","Schmitt, J.L.","2010","11","01","Salto Pilão.",NA,NA,NA,"3143",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2019-11-08 08:56:20-03","FURB","FURB","37257","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Pomerode","-49.13","-26.8188889","-49.1300000","-26.8188889","FURB47019","FURB47019","Gasper, AL de","2012","04","04","Klemz, G.; Doerner, W.","2012","01","18","Vale do Selke.","224","224",NA,"95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2019-11-08 08:56:20-03","FURB","FURB","43186","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Rodeio","-49.3766667","-26.9016667","-49.3766667","-26.9016667","FURB43440","FURB43440","Sobral, M","2015","07","10","Funez, L.A.","2013","12","12","Morro do Ipiranga.","239","239",NA,"2555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2019-11-08 08:56:20-03","FURB","FURB","43196","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Penha","-48.5966666","-26.7997222","-48.5966666","-26.7997222","FURB43438","FURB43438","Sobral, M","2015","07","10","Funez, L.A.","2014","01","13","Morraria da Praia Vermelha.","57","57",NA,"2566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-08 08:56:20-03","FURB","FURB","43567","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Blumenau","-49.0319445","-26.7766667","-49.0319445","-26.7766667","FURB43447","FURB43447","Gasper, AL de","2014","02","20","Gasper, A.L. de; Funez, L.A. & Kemmelmeier, K.","2014","01","31","Morro do Cachorro, do meio para o topo.","700","700","Projeto REFLORA FAPESC 14843/2011-1","3482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-10-14 10:06:28-03","FURB","FURB","43600","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Luiz Alves","-48.9963889","-26.7636111","-48.9963889","-26.7636111","FURB43444","FURB43444","Gasper, AL de","2014","02","20","Gasper, A.L. de; Funez, L.A.","2014","02","14","Braço Serafim.","200","200","Projeto REFLORA FAPESC 14843/2011-1","3512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-10-14 10:06:28-03","FURB","FURB","44473","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Botuverá","-49.1452777","-27.1797223","-49.1452777","-27.1797223","FURB43442","FURB43442","Maçaneiro, JP","2013","12",NA,"Maçaneiro, J.P.; Seubert, R.C.","2013","12","22","Recanto Feliz - Zona de Amortecimento do Parque Nacional da Serra do Itajaí.","448","448",NA,"77",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-10-14 10:06:28-03","FURB","FURB","45381","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Jacinto Machado","-49.86","-29.07","-49.8600000","-29.0700000","FURB43443","FURB43443","Oliveira, AA de","2015","01","11","Oliveira, A.A. de","2015","01","11","Tenente.","80","80","Regeneração IFFSC 10 /S/116","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-10-14 10:06:28-03","FURB","FURB","51007","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Rodeio","-49.4075","-26.9238889","-49.4075000","-26.9238889","FURB51007","FURB51007","Funez, L.A.","2016",NA,NA,"Funez, L.A.","2016","01","06","São Pedro Velho.","163","163",NA,"5160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-10-14 10:06:28-03","FURB","FURB","52173","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","São Bento do Sul","-49.2766667","-26.3630556","-49.2766667","-26.3630556","FURB52173","FURB52173","Schwirkowski, P.","2016","11","12","Schwirkowski, P.","2016","11","12","Rio Natal. Trilha do Parque das Aves. Do outro lado do rio.","150","150","Árvore 5 m alt. heliófita, frutos negros quando maduros","2068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-10-14 10:06:28-03","FURB","FURB","55181","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Indaial","-49.1872222","-26.9236111","-49.1872222","-26.9236111","FURB55181","FURB55181","Funez, L.A.","2017","10","06","Funez, L.A.; Maraschalchi, M.N.","2017","09","01","Margem do Rio Encano, rua Lorenz.","94","94","Flores esverdeadas Habitat: Margem do rio Habito: Árvore","6519",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-10-14 10:06:28-03","FURB","FURB","55428","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Praia Grande","-50.1297223","-29.2497222","-50.1297223","-29.2497222","FURB55428","FURB55428","Kassner-Filho, A.","2017","10","19","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","10","19",NA,"466","466","fruto preto Habitat: interior da U.A. Habito: árvore","1249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-11-08 08:56:20-03","FURB","FURB","56013","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Paulo Lopes","-48.78","-28.08","-48.7800000","-28.0800000","FURB56013","FURB56013","Kassner-Filho, A.","2017","11","15","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","11","15",NA,"126","126",NA,"1486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-10-14 10:06:28-03","FURB","FURB","56163","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Guaramirim","-49.0416666","-26.5336111","-49.0416666","-26.5336111","FURB56163","FURB56163","Kassner-Filho, A.","2017","11","23","Kassner-Filho, A.","2017","11","23","Jaqua-açu.",NA,NA,"botão floral Habitat: beira de rio Habito: árvore","1563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-10-14 10:06:28-03","FURB","FURB","58354","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Blumenau","-49.0872222","-26.9572222","-49.0872222","-26.9572222","FURB58354","FURB58354","Gebien, W.","2018","04","17","Gebien, W.","2017","11","05","rua Antonio Zendrom. final do caminho próximo à nascente.","100","100",NA,"120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-12-09 14:47:26-03","FURB","FURB","61980","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Paraná","Antonina","-48.5997222","-25.38","-48.5997222","-25.3800000","FURB61980","FURB61980","Völtz, R. R.","2017","05","03","Oliveira, A.A. de","2016","12","06",NA,NA,NA,"Árvore 9,5m; com exsudato de pouco látex branco viscoso, sem odor, botão floral amarelo claro, imaturo","4207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-12-09 14:47:26-03","FURB","FURB","63822","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Chapadão do Lageado","-49.59","-27.63","-49.5900000","-27.6300000","FURB63822","FURB63822","Kassner-Filho, A","2019","03","06","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","2019","03","06","Rio Saltinho.","890","890","Flor creme Habitat: Beira de estrada; Ecótono entre Floresta Ombrófila Densa e Floresta Ombrófila Mista; Estágio Médio; Habito: Arbórea","4876",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-10-14 10:06:28-03","FURB","FURB","7541","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Blumenau","-49.0719445","-26.9213889","-49.0719445","-26.9213889","FURB47006","FURB47006","Sobral, M","2009","07","17","Sevegnani, L.","2008","01","28","Parque Natural Municipal São Francisco de Assis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-10-14 10:06:28-03","FURB","FURB","8296","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Guaramirim","-48.9533333","-26.4541667","-48.9533333","-26.4541667","FURB47026","FURB47026","Lima, L.F,","2016","09","14","Melo Jr.; J.C.F.","2008","01","15","Caixa d#?#água - BR-280.",NA,NA,NA,"770",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-10-14 10:06:28-03","FURB","FURB","8975","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Taió","-50.3122222","-27.0919444","-50.3122222","-27.0919444","FURB03488","FURB03488","Sobral, M","2008","04","01","Gasper, A.L. de; Brogni, E.","2008","03","26","Laranjeira.","1055","1055","Florística IFFSC 565(Arbórea) Habitat: Floresta Ombrófila Mista; Estágio Primário avançado; beira da estrada Habito: arbórea; flor branca","1512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-10-14 10:06:28-03","FURB","FURB","4792","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"FURB47005","FURB47005","Hatschbach, G","2006","03","01","Hatschbach, G.; Barbosa, E.","2006","02","10","América de Baixo.",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-08 08:56:20-03","FURB","FURB","1192","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Gaspar","-48.9589004516602","-26.9314002990723",NA,NA,"FURB47004","FURB47004","Uhlmann, A","2007","01","25","Sevegnani, L.","1997","11","19","Bela Vista Coutry Club - fundos.",NA,NA,NA,NA,"19036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2020-10-14 10:06:28-03","FURB","FURB","2254","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949",NA,NA,"FURB47021","FURB47021","Lima, L.F,","2016","09","14","Sevegnani, L.","1999","01","05","Morro do Baú.",NA,NA,NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2020-10-14 10:06:28-03","FURB","FURB","10190","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Indaial","-49.2317008972168","-26.8978004455566",NA,NA,"FURB47007","FURB47007","Gasper, AL de","2009","01","12","Uller, H.F.; Silva, D.A.","2009","01","07","Parque Natural Ribeirão das Pedras.",NA,NA,NA,"66","29534","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-10-14 10:06:28-03","FURB","FURB","44647","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"FURB43445","FURB43445","Bonaldi, RA","2013","12","10","Engels, M.E.","2013","09","27","Resgate FLORA linha de transmissão elétrica Curitiba a Joinville.",NA,NA,"caule castanho; folhas verdes discolores; anteras amareladas alvacentas Habitat: Floresta Ombrófila Densa Habito: arbórea; flor alvas com centro róseo","1667","37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-11-08 08:56:20-03","FURB","FURB","17227","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,"FURB27895","FURB27895","Sevegnani, L","2009","12","06","Sevegnani, L.; Laps, R.R.; Avi, R.C. & Campestrini, S.","2009","12","06","Barra do Trombudo.",NA,NA,NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-10-14 10:06:28-03","FURB","FURB","47021","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,"FURB43441","FURB43441","Larocca, P","2014","08","20","Schwirkowski, P.; Bianconcini","2014","01","19","Rio Natal, Restaurante Ruda.",NA,NA,NA,"47","23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-10-14 10:06:28-03","FURB","FURB","947","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Timbó","-49.2717018127441","-26.823299407959",NA,NA,"FURB47020","FURB47020","Lima, L.F,","2016","09","14","Sevegnani, L.","1999","10","19","Jardim Botânico de Timbó.",NA,NA,NA,NA,"10708","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-16 17:51:54-03","UCS","HUCS","6719","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","dusenii","Chrysophyllum dusenii","Cronq.","Brasil","Santa Catarina","Morro Costa da Lagoa",NA,NA,NA,NA,NA,NA,"Reitz, P.R.","1967",NA,NA,"Klein, R.M.","1967","02","15","Ilha de SC.",NA,NA,NA,"7194",NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-16 17:51:54-03","UCS","HUCS","41432","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Rio Grande do Sul","Dom Pedro de Alcântra","-49.864722","-29.394444","-49.864722","-29.394444",NA,NA,"Kriger, V.","2014","06","18","Hatschbach, G.","2014","01","15",NA,NA,NA,"Arvoreta em bordo de mata paludosa","s.n.",NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-16 17:51:54-03","UCS","HUCS","12872","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Ilha do Coral",NA,NA,NA,NA,NA,NA,"Smith, S.F.","1999","06",NA,"Wasum, R.A.","1999","01","20","Próximo a Garopaba",NA,NA,"Árvore de grande porte.; Em beira do caminho, interior da mata","s.n.",NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-16 17:51:54-03","UCS","HUCS","41432","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Rio Grande do Sul","Dom Pedro de Alcântara","-49.864722","-29.394444","-49.864722","-29.394444",NA,NA,"Kriger, V.","2014","06","18","Gonzatti, F.","2014","01","15",NA,"13","13","Arvoreta em bordo de mata paludosa.","1027",NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2021-03-16 17:51:54-03","UCS","HUCS","45051","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Morro Grande","-49.77","-28.71","-49.77","-28.71",NA,NA,"Verdi, M.","2009","11","23","Verdi, M.","2009","11","23","Três Barras","311","311","árvore;; Floresta Ombrófila Densa; Estágio Avançado","3120",NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-16 17:51:54-03","UCS","HUCS","45144","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Pouso Redondo","-49.94225","-27.334528","-49.94225","-27.334528",NA,NA,"Verdi, M.","2008","11","11","Verdi, M.","2008","11","11","Corruchel","616","616","flor botão branco; Floresta Ombrófila Densa;","1289",NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-16 17:51:54-03","UCS","HUCS","45173","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Morro da Fumaça","-49.232222","-28.619167","-49.232222","-28.619167",NA,NA,"Verdi, M.","2009","12","02","Verdi, M.","2009","12","02","Estação Cocal","50","50","arbórea;; Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento","3317",NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-03-16 17:51:54-03","UCS","HUCS","48132","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Santa Catarina","Praia Grande","-50.129722","-29.249722","-50.129722","-29.249722",NA,NA,"Kassner-Filho, A.","2017","10","19","Kassner-Filho, A.","2017","10","19",NA,"466","466","FURB 55428; Interior da U. A.. Árvore, fruto preto","1249",NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-16 17:51:54-03","UCS","HUCS","4335","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,NA,NA,"Kummrow, R.","1982","02","19","Cab. Rib. do Tigre",NA,NA,"Árvore de 5m, flor creme.; Mata","1670","32006","auto","Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-16 17:51:54-03","UCS","HUCS","5528","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Hatschbach, G.","1987",NA,NA,"Kummrow, R.","1986","01","08","Colônia Floresta",NA,NA,"Arvoreta 5m - flores alvescentes.; Mata as margens de rio","2717","30514","auto","Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-16 17:51:54-03","UCS","HUCS","11044","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Rio Grande do Sul","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"Smith, S.F.","1996","01",NA,"Butzke, A.","1993","08","04","IBDF",NA,NA,"HERBARA - 7102; No campo limpo","s.n.","46790","auto","Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-16 17:51:54-03","UCS","HUCS","21987","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Hatschbach, G.","2003",NA,NA,"Borgo, M.","2003","01","15","Reserva natural - Itaqui - Fazenda Caetê",NA,NA,"Árvore 6m - flor creme - Herbário MBM; Isolada","2304","37295","auto","Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2021-03-16 17:51:54-03","UCS","HUCS","6049","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Hatschbach, G.","1989",NA,NA,"Hatschbach, G.","1988","01","03","Rio Sapitanduva",NA,NA,"Arbusto 5m, latex alvo, flores creme.; Mara da base do rio.","51718","38300","auto","Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2014-10-14 15:56:32-03","BS","M","M-0174545","S","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil",NA,NA,NA,NA,NA,NA,"M0174545",NA,NA,NA,NA,NA,"Sellow, F.","1819","12","31","Crescit in Brasiliae prov. australibus (Rio Grande do Sul?).",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Ericales","ISOTYPE",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,"21:00",NA
"212","2020-04-27 16:11:38-03","UFES","VIES","46626","S","Plantae","Sapotaceae","Chrysophyllum","inornatum","Chrysophyllum inornatum","Mart.","Brasil","Paraná","Jundiaí do Sul","-50.247501373291","-23.4367008209229",NA,NA,"VIES046626","VIES046626","Völtz, R.R.","2018","08",NA,"Carneiro, J.","1993","05","06","Mata do Cruzeiro.",NA,NA,NA,"1510","17300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
