"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","recordNumber","infraspecificEpithet","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","previousCatalogNumber","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"1354","2018-10-09 16:32:18-03","UFLA","ESAL","12967","S","Plantae","Solanaceae","Solanum","inaequale","Solanum inaequale","Vell",NA,NA,NA,NA,"?",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278","árvore; 12, m; ;; cerrado",NA,"ESAL",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1355","2017-11-24 14:12:32-02","UFLA","ESAL","16299","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Oliveira Filho, AT; et al.",NA,NA,NA,"Brasil","Minas Gerais","Carrancas","-44.6425018310547","-21.4874992370605",NA,NA,"árvore; 6.00m; ;",NA,"Chapada das Perdizes","1","1",NA,"s.n.",NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356","2017-11-24 14:12:32-02","UFLA","ESAL","17052","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Oliveira Filho, AT",NA,NA,NA,"?",NA,NA,NA,"Brasil","Minas Gerais","Ibituruna","-44.7477989196777","-21.1525001525879",NA,NA,"árvore; 13m; ;; floresta",NA,"Faz. Coqueiro",NA,NA,NA,"s.n.",NA,"13047","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357","2017-11-24 14:12:32-02","UFLA","ESAL","27120","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Sobral, M",NA,NA,NA,"Batista, TA; Naves, AR; Coelho, P",NA,NA,NA,"Brasil","Minas Gerais","Itamonte","-44.8699989318848","-22.283899307251",NA,NA,"árvore; 10m; ; frutos globosos, imaturos verdes",NA,"Hotel casa alpina",NA,NA,NA,"383",NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358","2017-11-24 14:12:32-02","UFLA","ESAL","16608","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Rodrigues, LA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Luminárias","-44.9033012390137","-21.511100769043",NA,NA,"árvore; 7m; ;",NA,"Mata do Galego",NA,NA,NA,"454",NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359","2018-10-09 16:32:18-03","UFLA","ESAL","19549","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Ary Teixeira de Oliveira-Filho",NA,NA,NA,"Machado, ELM",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278","árvore; ; ;; floresta",NA,"UFLA, Mata da Subestação",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","2017-11-24 14:12:32-02","UFLA","ESAL","20402","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Laércio Loures",NA,NA,NA,"Loures, L",NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Ca",NA,NA,NA,NA,"; 13 , m; ;",NA,"Peão","1","1",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361","2017-11-24 14:12:32-02","UFLA","ESAL","20967","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Loures, L",NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Caldas",NA,NA,NA,NA,"; 12, m; ;",NA,"Piõa","1","1",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362","2017-11-24 14:12:32-02","UFLA","ESAL","20968","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Loures, L",NA,NA,NA,"Brasil","Minas Gerais","Sta. Rita de Caldas",NA,NA,NA,NA,"; 12, m; ;",NA,"Piõa","1","1",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363","2017-11-24 14:12:32-02","UFLA","ESAL","17369","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas","-44.3946990966797","-22.1674995422363",NA,NA,"árvore; 7,50m; ;; floresta",NA,NA,"1","1",NA,"s.n.",NA,"35110","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364","2017-11-24 14:12:32-02","UFLA","ESAL","27139","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Sobral, M",NA,NA,NA,"Batista, TA; Naves, A R",NA,NA,NA,"Brasil","Minas Gerais","Itamonte","-44.8699989318848","-22.283899307251",NA,NA,"árvore; 8,5m; ; frutos verdes e duros",NA,"Hotel casa alpina",NA,NA,NA,"268",NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","2017-11-24 14:12:32-02","UFLA","ESAL","27116","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Santos, RM",NA,NA,NA,"Batista, TA;",NA,NA,NA,"Brasil","Minas Gerais","Itamonte","-44.8699989318848","-22.283899307251",NA,NA,"; ; ;",NA,"Hotel casa alpina",NA,NA,NA,"446",NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366","2018-10-05 13:28:16-03","UFLA","ESAL","15482","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Fontes, MAL",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"árvore; 8.00m; ;; floresta",NA,"Parque Estadual do Ibitipoca","1450","1450",NA,"8",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1367","2017-11-24 14:12:32-02","UFLA","ESAL","17219","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Oliveira Filho, A T",NA,NA,NA,"Carvalho, WAC",NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande","-44.1960983276367","-21.468599319458",NA,NA,"árvore; 16m; ;; floresta",NA,NA,"1","1",NA,"160",NA,"15268","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368","2017-11-24 14:12:32-02","UFLA","ESAL","20624","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Pedro Higuchi",NA,NA,NA,"Silva, AC da",NA,NA,NA,"Brasil","Minas Gerais","São Sebastião da Bela Vista","-45.7541999816895","-22.159200668335",NA,NA,"arvoreta; ; ;; floresta",NA,"São Sebastião da Bela Vista",NA,NA,NA,"s.n.",NA,"13705","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369","2017-11-24 14:12:32-02","UFLA","ESAL","22277","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Berg, E van den",NA,NA,NA,"Brasil","Minas Gerais","Itamonte","-44.8699989318848","-22.283899307251",NA,NA,"; ; petálas brancas com anteras amarelas;",NA,"Hotel casa alpina",NA,NA,NA,"s.n.",NA,"26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370","2020-06-25 16:06:29-03","FUVATES","HVAT","674","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","F. Gonzatti","2012","03","01","E. Valduga","2012","01","10","Brasil","Rio Grande do Sul","Cidreira","-50.205556","-30.181111","-50º12'20''W","-30º10'52''S","Doação do herbário HHUCS, registro HHUCS 38220","HVAT00000674","Lagoa da Suzana.",NA,NA,NA,"279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371","2020-06-25 16:06:29-03","FUVATES","HVAT","4547","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","P. Zampol","2011","03","18","E. Freitas","2010","11","18","Brasil","Rio Grande do Sul","Sério","-52.268611","-29.383333","-52º16'7''W","-29º22'60''S",NA,"HVAT00004547","Manuel Oscar.",NA,NA,NA,"786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372","2020-06-25 16:06:29-03","FUVATES","HVAT","2709","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","L. Lima","2009","11","20","E. Freitas","2009","11","01","Brasil","Rio Grande do Sul","Nova Santa Rita","-51.273889","-29.856667","-51º16'26''W","-29º51'24''S","Arvoreta, flores brancas","HVAT00002709","BR 386, km 341.",NA,NA,NA,"673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373","2019-11-07 11:45:08-03","FUVATES","HVAT","2670","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","E. Freitas","2008","10","25","L. Kopf","2008","10","25","Brasil","Rio Grande do Sul","Ijuí","-53.914722","-28.387778","-53º54'53''W","-28º23'16''S","Subarbusto, fruto globoso, vermelho quando maduro.","HVAT00002670","BR 285, km 459.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374","2020-06-25 16:06:29-03","FUVATES","HVAT","2150","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","E. Freitas",NA,NA,NA,"E. Freitas","2007","01","31","Brasil","Rio Grande do Sul","Lajeado","-51.996111","-29.455833","-51º59'46''W","-29º27'21''S","Beira da trilha principal.","HVAT00002150","Jardim Botânico.",NA,NA,NA,"193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","2020-06-25 16:06:29-03","FUVATES","HVAT","2403","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","E. Freitas","2008","02","14","E. Freitas","2008","01","26","Brasil","Rio Grande do Sul","Arroio do Meio","-51.945","-29.401111","-51º56'42''W","-29º24'4''S",NA,"HVAT00002403","Morro Gaúcho.",NA,NA,NA,"475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376","2019-11-07 11:45:08-03","FUVATES","HVAT","3612","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","E. Freitas, C R Orland","2015","05","15","M. Teixeira","2013","11","25","Brasil","Rio Grande do Sul","Taquari","-52.436389","-30.370278","-52º26'11''W","-30º22'13''S","Arvoreta.; Mata Ciliar.","HVAT00003612","Localidade Passo da Aldeia, Mata Ciliar do Rio Taquari.",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377","2019-06-10 10:11:42-03","FZB-BH","BHZB","11618","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina",NA,NA,NA,NA,NA,"Rezende, S.G.","2015","10","23","Brasil","MG","Mariana","-43.4160995483398","-20.377799987793","43° 21' 03''","20°16' 48''","com duplicata",NA,"Região do distrito de Camargos","760","760",NA,"5289",NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1378","2019-06-10 10:11:42-03","FZB-BH","BHZB","10426","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina",NA,"L, Giacomin","2014","07","11","Ordones, J. et al.","2014","04","09","Brasil","MG","Brumadinho","-44.1996994018555","-20.1432991027832",NA,NA,"Doação de duplicata para Herbário BHCB em Julho 2014",NA,"Piedade do Paraopeba",NA,NA,NA,"2238",NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1379","2021-01-26 14:13:01-03","CPACT","ECT","2607","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","D.R.Vahl","2017","05","12","G.Heiden; C.M.Romano | C.Sigales","2009","12","10","Brasil","Rio Grande do Sul","Rio Grande","-52.113056","-32.005833","52º6'47''W","32º0'21''S",NA,"ECT0002607","Ilha dos Marinheiros. Estrada que contorna a ilha, ca. de 7,5 km após o acesso pela direita. Vegetação costeira, nas marismas.","1","1","ECT0002607","1154",NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380","2014-09-09 14:13:07-03","UNIVILLE","JOIW","753","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Charlin Manoel Raimundo",NA,NA,NA,"M.S.Weiers","2008","01","25","Brasil","SC","BR - 280 - São Francisco do Sul - próximo ao Forte",NA,NA,NA,NA,"Árvore,MAD=galho;CAP=42cm;h=8m. Frutos imaturos verdes, petalas brancas estames amarelas.",NA,"Floresta Ombrófila Densa de terras baixas",NA,NA,NA,"64",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1381","2014-12-23 12:41:00-02","UNIVILLE","JOIW","721","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Charlin Manoel Raimundo",NA,NA,NA,"M.S.Weiers","2008","01","23","Brasil","SC","BR - 280 próximo ao trevo de Barra do Sul","-48.680111","-26.369833","48º40'48,4 W","26º22'11,4 S","Árvore,MAD=galho;CAP=60cm;h=5m.Frutos maduros verdes",NA,"Restinga","34","34",NA,"31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382","2014-09-09 14:08:47-03","UNIVILLE","JOIW","816","S","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Tomy Fisher",NA,NA,NA,"M.S.Weiers","2008","02","05","Brasil","SC","BR - 280 - São Francisco do Sul-próximo Hotel Viamar","-48.644194","-26.312639","48º38'39,1'' W","26º18'45,5'' S","Árvore,MAD=galho;CAP=55cm;h=7m. Frutos imaturos verdes.",NA,"Floresta Ombrófila Densa de terras baixas","9","9",NA,"119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383","2021-02-09 10:14:16-03","UENF","HUENF","5307","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","Braga, J.M.A.","2010","07","09","Mauad, L.P.; Souza, T.P. , Areias, I.O.R.","2009","10","13","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.448056","-21.797222","41º26'53''W","21º47'50''S","Arbusto, 4m de altura, flores branca coma amrelo, coletada em trilha com muitas gramíneas, dossel aberto e evidência de passagem de gado","HUENF00005310","Morro Itaoca","201","201",NA,"25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384","2021-02-09 10:14:16-03","UENF","HUENF","11524","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Haroldo C. de Lima; R.R. Guedes-Bruni, S.V.A. Pessoa, S. Granzotto & D. Pessamilio","1995","06","22","Brasil","Rio de Janeiro","Silva Jardim","-42.251111","-22.577778","42º15'4''W","22º34'40''S","Árvore com 5 m alt. Tronco com casca lisa e pardacenta, DAP ca. 10 cm. Frutos esverdeados. Frequente","HUENF00012453","Picada para as Ilhas de floresta, próximo a Ilha dos barbados. Reserva Biológica de Poço das Antas.",NA,NA,NA,"5145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385","2021-02-25 10:13:28-03","CVRD","CVRD","16464","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.",NA,NA,NA,NA,"Lima, D.F.","2011","04","21","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096","39,9556 W","19,3361 S","Árvore; flores brancas com estames amarelos; frutos verdes. <ll>dwc_commonname:</ll> Belonha","CVRD016464",NA,NA,NA,NA,"288",NA,"48094","auto","Magnoliophyta","Solanales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1386","2021-02-25 10:13:28-03","CVRD","CVRD","4383","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","João Renato Stehmann","2006","08","24","Souza, V.D.","1993","04","07","BRASIL","ES","Itapemirim","-40.8339004516602","-21.011100769043",NA,NA,"<ll>dwc_commonname:</ll> Belonha","CVRD004383","Próximo à estrada de Itapemirim para a BR.101 - Itapemirim - ES.",NA,NA,NA,"486",NA,"28626","auto","Magnoliophyta","Solanales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1387","2021-02-25 10:13:28-03","CVRD","CVRD","416","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","João Renato Stehmann","2006","08","24","Folli, D.A.","1979","10","15","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Belonha","CVRD000416",NA,NA,NA,NA,"139",NA,"48094","auto","Magnoliophyta","Solanales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1388","2021-02-25 10:13:28-03","CVRD","CVRD","7116","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","João Renato Stehmann","2006","08","24","Folli, D.A.","2001","10","24","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Belonha","CVRD007116",NA,NA,NA,"CVRD007116","4097",NA,"48094","auto","Magnoliophyta","Solanales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1389","2021-02-25 10:13:28-03","CVRD","CVRD","4402","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","João Renato Stehmann","2006","08","24","Folli, D.A.","1993","04","27","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Belonha","CVRD004402","Próximo à estrada.",NA,NA,"CVRD004402","1867",NA,"48094","auto","Magnoliophyta","Solanales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1390","2021-02-25 10:13:28-03","CVRD","CVRD","8696","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","João Renato Stehmann","2006","08","24","Luz, A.A. da","2004","04","16","BRASIL","ES","Marilândia","-40.5416984558105","-19.4127998352051",NA,NA,"<ll>dwc_commonname:</ll> Belonha","CVRD008696",NA,NA,NA,NA,"175",NA,"21644","auto","Magnoliophyta","Solanales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1391","2021-02-25 10:13:28-03","CVRD","CVRD","5163","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A.St.-Hil.","João Renato Stehmann","2006","08","24","Folli, D.A.","1995","01","31","BRASIL","ES","Venda Nova do Imigrante","-41.1347007751465","-20.3397006988525",NA,NA,"<ll>dwc_commonname:</ll> Belonha","CVRD005163","Ao lado da casa na chapada.",NA,NA,NA,"2526",NA,"15909","auto","Magnoliophyta","Solanales","América do Sul",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1392","2020-09-25 10:40:52-03","UFPE","UFP","69052","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.","Gonzatti, F","2012","02",NA,"Gonzatti, F","2011","10","22","Brasil","Rio Grande do Sul","Palmares do Sul","-50.5097007751465","-30.2577991485596",NA,NA,"22J 0550098 UTM: 6652446; Sem descrição.; Na borda da mata de restinga.","UFP069052",NA,NA,NA,NA,"179",NA,"31350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1393","2020-09-12 05:00:02-03","US","US","2323206","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. Reitz","1958","12","29","Brazil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,NA,"US01932181","Serra doatador","500",NA,"US01932181_01 US01932181_02","6069",NA,"15163","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1394","2020-09-12 05:00:02-03","US","US","1617148","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"F. C. Hoehne","1914","11",NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"US01932237","Morro da Babilonia",NA,NA,"US01932237_01 US01932237_02","s.n.",NA,"57442","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1395","2020-09-12 05:00:02-03","US","US","2472296","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"G. Hatschbach","1961","10","3","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,"US01932215","Morro Grande",NA,NA,"US01932215_01 US01932215_02","8304",NA,"32006","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1396","2020-09-12 05:00:02-03","US","US","2483822","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"H. Moreira F.","1964","2",NA,"Brazil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,"US01932212","Jardim da Faculdade de Farmácia",NA,NA,"US01932212_01 US01932212_02","382",NA,"25180","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1397","2020-09-12 05:00:02-03","US","US","1616669","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"E. Schwebel",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US01932238","Alto da Serra. Estr. de Ferro",NA,NA,"US01932238_01 US01932238_02","131",NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1398","2020-09-12 05:00:02-03","US","US","1904248","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,NA,"1943","12","15","Brazil","São Paulo","Santa Lúcia","-48.0800018310547","-21.6800003051758",NA,NA,NA,"US01932228",NA,NA,NA,"US01932228_01 US01932228_02","1117",NA,"16764","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1399","2020-09-12 05:00:02-03","US","US","2864492","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. M. Klein","1962","12","4","Brazil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,"US01932178","Alto da Serra, Encruzilhada.","900",NA,"US01932178_01 US01932178_02","3180",NA,"70701","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1400","2020-09-12 05:00:02-03","US","US","1570245","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"N. Andrade",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US01932244",NA,NA,NA,"US01932244_01 US01932244_02","s.n.",NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1401","2020-09-12 05:00:02-03","US","US","2323475","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. Reitz & D. Klein","1958","10","18","Brazil","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621",NA,NA,NA,"US01932182",NA,"400",NA,"US01932182_01 US01932182_02","7394",NA,"15163","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1402","2020-09-12 05:00:02-03","US","US","2470256","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"G. Hatschbach",NA,NA,NA,"Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,"US01932220","Morro Grande",NA,NA,"US01932220_01 US01932220_02","3951",NA,"32006","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1403","2020-09-12 05:00:02-03","US","US","2436294","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"E. Pereira, D. Sucre & Duarte","1958","10","1","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,"US01932218","Estrada da Boiuna, Jacarepaguá",NA,NA,"US01932218_01 US01932218_02","4371",NA,"57442","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1404","2020-09-12 05:00:02-03","US","US","2653356","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"R. Reitz & D. Klein","1965","12","14","Brazil","Paraná","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,"US01932210","10 Km ao oeste de Guarapuava","1100",NA,"US01932210_01 US01932210_02","17653",NA,"53832","auto",NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
"1405","2020-09-12 05:00:02-03","US","US","1617150","PreservedSpecimen","Plantae","Solanaceae","Solanum","pseudoquina","Solanum pseudoquina","A. St.-Hil.",NA,NA,NA,NA,"M. Koscinski","1933","3","28","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US01932230","Serra da Cantareira",NA,NA,"US01932230_01 US01932230_02","s.n.",NA,NA,NA,NA,"Solanales","South America - Neotropics",NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA
