"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","typeStatus","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","sex"
"45","2021-03-01 16:24:00-03","UNICAMP","UEC","118464","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Moraes, MD","589","2001","03","19",NA,"Brazil","Distrito Federal","Brasília","ca. 4 km do Trevo Colorado em direção a Brazlândia, Lago Oeste, faixa ao lado do Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto ca. 50cm, com xilopódio, final de floração.; Cerrado queimado recentemente.","UEC122633",NA,"UEC122633","Moraes, MD","70570","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-01 16:24:00-03","UNICAMP","UEC","118469","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Moraes, MD","594","2001","03","19",NA,"Brazil","Distrito Federal","Brasília","ca. 4 km do Trevo Colorado em direção a Brazlândia, Lago Oeste, faixa ao lado do Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto ca. 50cm, com xilopódio, final de floração.; Cerrado queimado recentemente.","UEC122634",NA,"UEC122634","Moraes, MD","70570","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-01 16:24:00-03","UNICAMP","UEC","118459","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Moraes, MD; Almeida, I","580","2001","03","17",NA,"Brazil","Distrito Federal","Brasília","ca. 4 km do Trevo Colorado em direção a Brazlândia, Lago Oeste, faixa ao lado do Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto ca. 1m, com xilopódio, final de floração.; Cerrado queimado recentemente.","UEC122605",NA,"UEC122605","Moraes, MD","70570","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-01 16:24:00-03","UNICAMP","UEC","118457","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Moraes, MD; Almeida, I","582","2001","03","17",NA,"Brazil","Distrito Federal","Brasília","ca. 4 km do Trevo Colorado em direção a Brazlândia, Lago Oeste, faixa ao lado do Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto ca. 40cm, com xilopódio, final de floração.; Cerrado queimado recentemente.","UEC122611",NA,"UEC122611","Moraes, MD","70570","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:24:00-03","UNICAMP","UEC","118462","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Moraes, MD","587","2001","03","19",NA,"Brazil","Distrito Federal","Brasília","ca. 4 km do Trevo Colorado em direção a Brazlândia, Lago Oeste, faixa ao lado do Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto ca. 50cm, com xilopódio, final de floração.; Cerrado queimado recentemente.","UEC122593",NA,"UEC122593","Moraes, MD","70570","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:24:00-03","UNICAMP","UEC","118458","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Moraes, MD; Almeida, I","581","2001","03","17",NA,"Brazil","Distrito Federal","Brasília","ca. 4 km do Trevo Colorado em direção a Brazlândia, Lago Oeste, faixa ao lado do Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto ca. 40cm, com xilopódio, final de floração.; Cerrado queimado recentemente.","UEC122606",NA,"UEC122606","Moraes, MD","70570","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:24:00-03","UNICAMP","UEC","118463","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Moraes, MD","588","2001","03","19",NA,"Brazil","Distrito Federal","Brasília","ca. 4 km do Trevo Colorado em direção a Brazlândia, Lago Oeste, faixa ao lado do Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto ca. 50cm, com xilopódio, final de floração.; Cerrado queimado recentemente.","UEC122631",NA,"UEC122631","Moraes, MD","70570","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:24:00-03","UNICAMP","UEC","118466","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Moraes, MD","590","2001","03","19",NA,"Brazil","Distrito Federal","Brasília","ca. 4 km do Trevo Colorado em direção a Brazlândia, Lago Oeste, faixa ao lado do Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto ca. 50cm, com xilopódio, final de floração.; Cerrado queimado recentemente.","UEC122609",NA,"UEC122609","Moraes, MD","70570","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-01 16:24:00-03","UNICAMP","UEC","118460","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Moraes, MD","585","2001","03","19",NA,"Brazil","Distrito Federal","Brasília","ca. 4 km do Trevo Colorado em direção à Brazlândia, Lago Oeste, faixa ao lado do Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto ca. 50cm, com xilopódio, final de floração, folhas alternas na base de alguns ramos.; Cerrado queimado recentemente.","UEC122590",NA,"UEC122590","Moraes, MD","70570","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:24:00-03","UNICAMP","UEC","118467","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Moraes, MD","592","2001","03","19",NA,"Brazil","Distrito Federal","Brasília","ca. 4 km do Trevo Colorado em direção a Brazlândia, Lago Oeste, faixa do lado do Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto ca. 50cm, com xilopódio, final de floração.; Cerrado queimado recentemente.","UEC122602",NA,"UEC122602","Moraes, MD","70570","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:24:00-03","UNICAMP","UEC","118896","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Moraes, MD","603","2001","03","20",NA,"Brazil","Distrito Federal","Brasília","ca. 4 km do trevo Colorado em direção ao Lago Oeste e Brazlândia.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto ca. 60cm, com xilopódio.; Faixa de cerrado margeando o Parque Nacional de Brasília.","UEC122635",NA,"UEC122635","Moraes, MD","70570","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:24:00-03","UNICAMP","UEC","118970","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Moraes, MD","596","2001","03","19",NA,"Brazil","Distrito Federal","Brasília","ca. 4 km do trevo Colorado para Brazlândia.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto com xilopódio, ca. 50cm.; Cerrado.","UEC122636",NA,"UEC122636","Moraes, MD","70570","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:24:00-03","UNICAMP","UEC","105926","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Moraes, MD; Calago, K","390","1999","02","26",NA,"Brazil","Distrito Federal","Brasília","Parque Ecológico Norte.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto ca. 1m, com xilopódio, flores amarelas e em frutificação.; Cerrado.","UEC122591",NA,"UEC122591","Moraes, MD","70570","auto","2000","05",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:24:00-03","UNICAMP","UEC","105906","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Moraes, MD; Calago, K","378'","1999","02","26",NA,"Brazil","Distrito Federal","Brasília","Riacho Fundo, Fazenda Sucupira (fazenda gerenciada pelo CENARGEN de Brasília).","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto ca. 50cm, com xilopódio, flores amarelas.; Cerrado.","UEC122610",NA,"UEC122610","Moraes, MD","70570","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:24:00-03","UNICAMP","UEC","105907","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Moraes, MD; Calago, K","381","1999","02","26",NA,"Brazil","Distrito Federal","Brasília","Riacho Fundo, Fazenda Sucupira (fazenda gerenciada pelo CENARGEN de Brasília).","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto ca. 50cm, com xilopódio, flores amarelas.; Cerrado.","UEC122608",NA,"UEC122608","Moraes, MD","70570","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:24:00-03","UNICAMP","UEC","105908","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Moraes, MD; Calago, K","382","1999","02","26",NA,"Brazil","Distrito Federal","Brasília","Riacho Fundo, Fazenda Sucupira (fazenda gerenciada pelo CENARGEN de Brasília).","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto ca. 50cm, com xilopódio, flores amarelas.; Cerrado.","UEC122603",NA,"UEC122603","Moraes, MD","70570","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:24:00-03","UNICAMP","UEC","179392","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Heringer, EP","16731","1977","01","20",NA,"Brazil","Distrito Federal","Brasília","Taguatinga","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Cerrado aberto, com árvore espersas sujeito a fogo periódico. Planta ereta com 50cm de alt., flores amarelas.","UEC072010",NA,"UEC072010","Robinson, H","70570","auto","1983","01",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:24:00-03","UNICAMP","UEC","117122","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Batalha, MA","2984","1999","03","08",NA,"Brazil","Goiás","Chapadão do Céu","Parque Nacional das Emas.","-52.548900604248","-18.4074993133545",NA,NA,NA,"Herb., 0,4 m alt. Flores amarelas. Frutos.; Em campo limpo queimado. Próxima ao ponto P.","UEC122596",NA,"UEC122596","Moraes, MD","44163","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:24:00-03","UNICAMP","UEC","117201","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Batalha, MA","3306","1999","05","01",NA,"Brazil","Goiás","Chapadão do Céu","Parque Nacional das Emas.","-52.548900604248","-18.4074993133545",NA,NA,NA,"Herb., planta inteira. Frutos.; Em campo sujo. Próxima ao ponto P2.","UEC122594",NA,"UEC122594","Moraes, MD","44163","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:24:00-03","UNICAMP","UEC","117124","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Batalha, MA","2592","1999","01","03",NA,"Brazil","Goiás","Chapadão do Céu","Parque Nacional das Emas.","-52.548900604248","-18.4074993133545",NA,NA,NA,"Herb., 0,4m alt. Flores amarelas.; Em campo sujo. Próximo ao ponto U2.","UEC122595",NA,"UEC122595","Moraes, MD","44163","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:24:00-03","UNICAMP","UEC","117123","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Batalha, MA","2783","1999","02","01",NA,"Brazil","Goiás","Chapadão do Céu","Parque Nacional das Emas.","-52.548900604248","-18.4074993133545",NA,NA,NA,"Herb., planta inteira. Flores amarelas. Frutos.; Em campo sujo. Próxima ao ponto U1.","UEC122592",NA,"UEC122592","Moraes, MD","44163","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:24:00-03","UNICAMP","UEC","144312","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Barroso, GM","s.n.","1967","01","13",NA,"Brazil","Goiás","Luziânia",NA,"-47.9502983093262","-16.2525005340576",NA,NA,NA,"Planta de 50cm, pilosas, flores amarelas.","UEC120510",NA,"UEC120510","Moraes, MD","83221","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:24:00-03","UNICAMP","UEC",NA,"S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Morais, FF; Monteiro, R","268","2009","12","19",NA,"Brazil","Mato Grosso","Cáceres","BR 070, Fazenda São Domingos, Flontira Brasil/Bolívia.","-57.6789016723633","-16.0706005096436",NA,NA,NA,"Arbusto com 80cm, flores amarelas, folha ásperas e caule piloso.","UEC155050",NA,"UEC155050","Semir, J; Monge, M","172193","auto","2012","10",NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:24:00-03","UNICAMP","UEC","42756","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","DAC; et al.","2986","1983","02","17",NA,"Brazil","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,NA,NA,"Subarbusto; 0,8m altura.; Cerrado.","UEC122600",NA,"UEC122600","Moraes, MD","22010","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:24:00-03","UNICAMP","UEC","132708","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Barbosa, AAA; Araújo, GM","1419","1988","03","04",NA,"Brazil","Minas Gerais","Uberlandia","estação ecológica do tanga","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Subarbusto c.c. 80cm, flores de pétalas liguladas amarelas; campo sujo","UEC113488",NA,"UEC113488",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:24:00-03","UNICAMP","UEC","74185","S","Plantae","Magnoliopsida",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Bertoncini, AP","562","1995","02","10",NA,"Brazil","São Paulo","Agudos","Cia e Cervejaria Brahma.","-48.9799995422363","-22.4599990844727",NA,NA,NA,"Arbusto, 1,0m alt., folhas membranáceas, capítulos amarelados.; Cerrado.","UEC122727",NA,"UEC122727","Bueno, VR","52219","auto","2016","12",NA,NA,NA,NA,NA,NA,NA
"71","2019-11-05 16:44:46-03","UFOP","OUPR","30825","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Pedrosa, L.G.","28","2018","03","06",NA,"Brasil","Minas Gerais","Ouro Preto","Rodrigo Silva","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Capítulos amarelos.",NA,NA,NA,"Nakajima, J.N.","44599","auto","2019","06",NA,NA,NA,NA,NA,NA,NA
"72","2019-11-05 16:44:46-03","UFOP","OUPR","16958","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","S.F.Blake","Roschel, M.B.; Silva, J.L.","s.n.","2002","03","14",NA,"Brasil","Minas Gerais","Uberaba","Barreira do Eli, Jazida Paraiso","-47.9319000244141","-19.7483005523682",NA,NA,NA,"Sobre murudun em área de ceraado. Subarbusto 40cm. Flores amarelas",NA,NA,NA,"Nakajima, J.N.","73879","auto","2005","07",NA,NA,NA,NA,NA,NA,NA
"73","2021-03-21 19:32:52-03","UFC","EAC","3644","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) S.F.Blake","Fernandes, A.; Matos, F.J.A.","EAC3644","1978","01","30","Southern America","Brasil","Bahia","Barreiras",NA,"-44.9900016784668","-12.1527996063232",NA,NA,NA,"Erva, flor amarela","EAC0003644",NA,"EAC0003644","Roque, N.","152720","auto","2016","11",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-21 19:32:52-03","UFC","EAC","3645","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) S.F.Blake","Fernandes, A.; Matos, F.J.A.","EAC3645","1978","01","30","Southern America","Brasil","Bahia","Barreiras",NA,"-44.9900016784668","-12.1527996063232",NA,NA,NA,"Erva, flor amarela","EAC0003645",NA,"EAC0003645","Bringel, J.B.","152720","auto","2011","08","09",NA,NA,NA,NA,NA,NA
"75","2021-03-21 19:32:52-03","UFC","EAC","3643","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) S.F.Blake","Fernandes, A.; Matos, F.J.A.","EAC3643","1978","01","30","Southern America","Brasil","Bahia","Barreiras","Estr. BR 242, divisa BA-GO","-44.9900016784668","-12.1527996063232",NA,NA,NA,"Erva erecta, flor amarela","EAC0003643",NA,"EAC0003643","Bringel, J.B.","152720","auto","2011","08","09",NA,NA,NA,NA,NA,NA
"76","2021-03-21 19:32:52-03","UFC","EAC","9261","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) S.F.Blake","Cesar, H.L.","s.n.","1980","01","29","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto.; Campo sujo","EAC0009261",NA,"EAC0009261","Roque, N.","70570","auto","2016","11",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-21 19:32:52-03","UFC","EAC","12981","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) S.F.Blake","Fernandes, A.","EAC12981","1985","01","29","Southern America","Brasil","Distrito Federal","Brasília","Centro de Pesquisa Agropecuária","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto;&nf;Flor amarela.; Cerrado","EAC0012981",NA,"EAC0012981","Roque, N.","70570","auto","2016","11",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-21 19:32:52-03","UFC","EAC","9299","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Dimerostemma","lippioides","Dimerostemma lippioides","(Baker) S.F.Blake","Cesar, H.L.","s.n.","1980","02","12","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Subarbusto.; Campo sujo","EAC0009299",NA,"EAC0009299","Roque, N.","70570","auto","2016","11",NA,NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:15:45-03","MBM","MBM","258432","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","Blake","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","72099","2001","05","16","Southern America","Brazil","Minas Gerais","Francisco Dumont","Serra do Cabral, estrada para Francisco Dumont, próximo ao Rio Embaiassaia","-44.2341995239258","-17.3150005340576",NA,NA,NA,NA,"MBM258432",NA,"MBM258432","Robinson, H.","45152","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:15:45-03","MBM","MBM","138640","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","Blake","Hatschbach, G.; et al.; et al.","36035","1975","02","11","Southern America","Brazil","Mato Grosso","Cuiabá","Rod. BR-364,km 113","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Xilopodífera, capítulos amarelos do campo","MBM138640",NA,NA,"Pruski, J.","74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:15:45-03","MBM","MBM","272452","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","Blake","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","73536","2002","08","18","Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, entre os rios Embaiassaia e Rio Preto","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Ereta, 1m, capítulo amarelo. Campo cerrado","MBM272452",NA,"MBM272452","Nakajima, J.","37503","auto","2009","09",NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:15:45-03","MBM","MBM","258433","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","Blake","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","72083","2001","05","16","Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, estrada para Francisco Dumont","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"MBM258433",NA,"MBM258433","Robinson, H.","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:15:45-03","MBM","MBM","295296","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","Blake","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","77465","2004","06","07","Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, próximo ao Rio Embaiassaia","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"MBM295296",NA,"MBM295296","Robinson","37503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:15:45-03","MBM","MBM","120456","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","Blake","Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","51750","1988","01","22","Southern America","Brazil","Minas Gerais","Uberaba","Rod. BR-050, próximo ao Rio Laranjinha","-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,"MBM120456",NA,"MBM120456",NA,"73879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-12-21 16:15:45-03","MBM","MBM","190226","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","Blake","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","64069","1996","01","14","Southern America","Brazil","Minas Gerais","Uberaba","Rod. BR-050, próximo ao Rio Tejuco","-47.9319000244141","-19.7483005523682",NA,NA,NA,NA,"MBM190226",NA,"MBM190226","Robinson, H.","73879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-12-21 16:15:45-03","MBM","MBM","133749","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","Blake","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","53794","1990","02","11","Southern America","Brazil","Distrito Federal",NA,"Rod. DF-345, km 5-10, Planaltina",NA,NA,NA,NA,NA,NA,"MBM133749",NA,"MBM133749","Pruski, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-12-21 16:15:45-03","MBM","MBM","164581","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","Blake","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","60476","1994","02","13","Southern America","Brazil","Distrito Federal",NA,"Chapada da Contagem",NA,NA,NA,NA,NA,NA,"MBM164581",NA,"MBM164581","Pruski, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-12-21 16:15:45-03","MBM","MBM","165588","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","Blake","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","59925","1994","02","07","Southern America","Brazil","Distrito Federal",NA,"Rod. DF-345, 5km do trevo com a Rod. BR-020",NA,NA,NA,NA,NA,NA,"MBM165588",NA,"MBM165588","Pruski, J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:15:45-03","MBM","MBM","138647","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","Blake","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","54540","1990","10","15","Southern America","Brazil","Goiás","Alto Paraíso de Goiás","Rod. GO-118, 10-15km ao sul de Alto Paraíso","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"MBM138647",NA,"MBM138647","Pruski, J.","44724","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:15:45-03","MBM","MBM","272480","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","Blake","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","73821","2002","08","24","Southern America","Brazil","Minas Gerais","Buenópolis","Serra do Cabral, subida Buenópolis-Estrada Real","-44.1800003051758","-17.8733005523682",NA,NA,NA,"Ereta, 50 cm, capítulo amarelo. Campo cerrado; solo arenoso","MBM272480",NA,"MBM272480","Nakajima, J.","42854","auto","2009","09",NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:15:45-03","MBM","MBM","272463","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","Blake","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","73559","2002","08","18","Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, entre os Rios Embaiassaia e Rio Preto","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Ereta, capítulo amarelo. Campo cerrado","MBM272463",NA,"MBM272463","Nakajima, J.","37503","auto","2009","09",NA,NA,NA,NA,NA,NA,NA
"92","2020-12-21 16:15:45-03","MBM","MBM","272455","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Dimerostemma","asperatum","Dimerostemma asperatum","Blake","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","73590","2002","08","18","Southern America","Brazil","Minas Gerais","Joaquim Felício","Serra do Cabral, entre os Rios Embaiassaia e Rio Preto","-44.1721992492676","-17.7574996948242",NA,NA,NA,"Ereta, 70 cm, capítulo amarelo. Campo cerrado","MBM272455",NA,"MBM272455","Nakajima, J.","37503","auto","2009","09",NA,NA,NA,NA,NA,NA,NA
