"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"215","2021-04-07 11:46:42-03","UFMS","CGMS","3354","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","A. de Oliveira","1990","11","01",NA,"Brasil",NA,NA,"Flor amarela-ouro. Habitat: Terrestre. Habito: Arbusto.","CGMS1015703",NA,NA,"(Mart.) Engl.","U.M. Resende",NA,"Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,"Rancho dalenomás.",NA,NA,"161190","auto",NA,NA,"1990","11","14",NA,NA,NA,NA,NA,NA
"216","2021-04-07 11:46:42-03","UFMS","CGMS","33489","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","W. Garcez","2011","12","06",NA,"Brasil",NA,NA,"Fruto de cor clara. Receptáculo de cor laranja. Habitat: Cerrado. Solo arenoso. Habito: Árvore, 7,00 m de altura.","CGMS1062883",NA,NA,"(Mart.) Engl.",NA,"262","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,"Uniderp Agrárias.",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-04-07 11:46:42-03","UFMS","CGMS","33490","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","W. Garcez","2011","12","06",NA,"Brasil",NA,NA,"Fruto de cor escura. Receptáculo de cor laranja. Habitat: Cerrado. Solo arenoso. Habito: Árvore, 7,00 m de altura.","CGMS1062884",NA,NA,"(Mart.) Engl.",NA,"263","Mato Grosso do Sul","Campo Grande","-54.6464004516602","-20.4428005218506",NA,"Uniderp Agrárias.",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-04-07 11:46:42-03","UFMS","CGMS","68805","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","A.C. Cervi","1989","11","01",NA,"Brasil",NA,NA,"Flor amarela. Coordenadas geográficas: -24.2511005401611 -49.7057991027832 Habitat: Cerrado degradado. Habito: Arbusto.","CGMS1101763",NA,NA,"(Mart.) Engl.","G. Hatschbach","2948","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,"Arredores de Jaguariaíva.",NA,NA,"44368","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-27 13:51:06-03","UFS","ASE","13841","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Mendes, K; Alves-Araújo, A; Pinheiro, I; Martins, S","2009","01","06","Southern America","Brasil",NA,NA,"Arbústo ca. de 1,5m. Pétalas amarelas.; Arbústo ca. de 1,5m. Pétalas amarelas.; Arbustivo-herbáceo aberto. Areia branca.","ASE0021121","Magnoliophyta",NA,"Mart. ex Engl.","Silva, FO","311","Sergipe","Areia Branca","-37.315","-10.758056","ASE0021121","Parque Nacional da Serra de Itabaiana, Estrada para as torres no topo da Serra de Itabaiana.",NA,NA,NA,NA,"-37.315","-10.758056","2015","12",NA,NA,NA,NA,NA,NA,NA
"220","2020-07-10 13:31:59-03","UFCG","CSTR","3869","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Pavão, O.C.; J. A. Ferreira, J.A.","1999","12","07",NA,"Brasil",NA,NA,"Árvore c.a 3 m de alt; Frutos imaturos verdes. Borda da Mata.; Próximo a Vila Nova",NA,NA,NA,"(Mart.) Engl","Rossetto, E.F.S.","s.n.","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,"Área de Cerrado",NA,NA,"30511","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-07-10 13:31:59-03","UFCG","CSTR","3870","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Ribeiro, D.C.","1999","10","28",NA,"Brasil",NA,NA,"Árvore c.a 2 m de alt; Botões florais e flores amareladas.",NA,NA,NA,"(Mart.) Engl","Rossetto, E.F.S.","25","Paraná","São Jerônimo da Serra","-50.7411003112793","-23.7275009155273",NA,"Área de Cerrado",NA,NA,"30511","auto",NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-03-01 16:37:21-03","UNICAMP","UEC","150995","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Baitello, JB; Lima, CR; Cielo-Filho, R","2008","10","28",NA,"Brazil",NA,NA,"Arvoreta, 5m. Flores amarelas.",NA,"Magnoliopsida",NA,"(Mart. ex Engl.) Engl.","Cielo-Filho, R","2193","São Paulo","Itapeva","-49.7","-24.736111",NA,"Estação ecológica, Trilha 1.","750","750",NA,NA,"-49.7","-24.736111","2008","12","30",NA,NA,NA,NA,NA,NA
"223","2019-08-20 10:22:10-03","UNICAMP","UEC","151295","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Torres, RB; Figueiredo, N; Oliveira, AR","1986","09","11",NA,"Brazil",NA,NA,"Árvore 8 m. Flores amarelas perfumadas, estames laranja.",NA,"Magnoliopsida",NA,"(Mart. ex Engl.) Engl.","Torres, RB","40","São Paulo","Angatuba","-48.586083","-23.710922",NA,"Estação Ecológica de Angatuba. Mata Secundária.",NA,NA,NA,NA,"-48.586083","-23.710922","1988",NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-03-01 16:37:21-03","UNICAMP","UEC","150994","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Mechi, MR; Andena, SR","2000","10","25",NA,"Brazil",NA,NA,"Árvore. 4m de altura. Folhas alternas. Sem látex. Com fruto.",NA,"Magnoliopsida",NA,"(Mart. ex Engl.) Engl.","Mechi, MR","02A","São Paulo","Santa Rita do Passa Quatro","-47.583333","-21.716667",NA,"Parque Estadual de Vassununga, Gleba Cerrado Pé-de-gigante.",NA,NA,NA,NA,"-47.583333","-21.716667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-03-01 16:37:21-03","UNICAMP","UEC","153137","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Silveira, ALP","2007","09","30",NA,"Brazil",NA,NA,"Árvore com 3,2m.",NA,"Magnoliopsida",NA,"(Mart. ex Engl.) Engl.","Silveira, ALP","241","Amazonas","Manicoré","-61.3003005981445","-5.80916976928711",NA,"Cerrado",NA,NA,"344308","auto",NA,NA,"2008","03",NA,NA,NA,NA,NA,NA,NA
"226","2021-03-01 16:37:21-03","UNICAMP","UEC","162710","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Tameirão Neto, E; Werneck, MS","1994","08","25",NA,"Brazil",NA,NA,"Arbóreo.; Cerrado.","UEC054148","Magnoliopsida",NA,"(Mart. ex Engl.) Engl.","Tameirão Neto, E","1634","Minas Gerais","Perdizes","-47.2928009033203","-19.3528003692627","UEC054148","Cerrado Céu do Cavalo; U.C. do Galheiro - CEMIG",NA,NA,"45889","auto",NA,NA,"1995","01",NA,NA,NA,NA,NA,NA,NA
"227","2021-03-01 16:37:21-03","UNICAMP","UEC","156673","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Mendes, S; Oliveira, AP; Yamamoto, M; Duarte, PC","2002","12","20",NA,"Brazil",NA,NA,"Árvore, cerca de 0,4 m. Cálice verdes, corola amarela, estames marrons ferrugíneos.","UEC008955","Magnoliopsida",NA,"(Mart. ex Engl.) Engl.",NA,"408","Minas Gerais","Perdizes","-47.2928009033203","-19.3528003692627","UEC008955","EPDA-Galheiro, Gerônimo. Estação Ambiental Galheiro, Cerrado.",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-03-01 16:37:21-03","UNICAMP","UEC","156672","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Amorim, EH; Mendes, S; Nakajima, JN; Arruda, R","2002","05","16",NA,"Brazil",NA,NA,"Árvore, cerca de 4 m. Cálice verdes, corola e estames amarelos.","UEC008958","Magnoliopsida",NA,"(Mart. ex Engl.) Engl.",NA,"11","Minas Gerais","Perdizes","-47.2928009033203","-19.3528003692627","UEC008958","Estrada Gerônimo, Estação Ambiental Galheiro, Cerrado rupestre.",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-08-20 10:22:10-03","UNICAMP","UEC","130334","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Yamamoto, K; Kinoshita, LS","2002","09","24",NA,"Brazil",NA,NA,"flor, Subarbusto 80cm alt., flores e botões amarelos.",NA,"Magnoliopsida",NA,"(Mart. ex Engl.) Engl.",NA,"02/75","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"distrito de Cardeal Mota, Serra do Cipó,, em cerrado",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-03-01 16:37:21-03","UNICAMP","UEC","145558","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Silva, EFLP","2001","09","04",NA,"Brazil",NA,NA,"Material de floística.&nf;Borda do fragmento florestal 800 alqueires.; Cerrado (Borda de fragmento)","UEC026228","Magnoliopsida",NA,"(Mart. ex Engl.) Engl.","Silva, EFLP","s.n.","São Paulo","Luís Antônio","-47.7000007629395","-21.5499992370605","UEC026228","Estação de Expedição Luiz Antônio.",NA,NA,"26872","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-03-01 16:37:21-03","UNICAMP","UEC","145572","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Silva, EFLP","2001","10","06",NA,"Brazil",NA,NA,"Material de floística.&nf;Borda do fragmento florestal 800 alqueires.; Cerrado (Borda de fragmento)","UEC026224","Magnoliopsida",NA,"(Mart. ex Engl.) Engl.","Silva, EFLP","s.n.","São Paulo","Luís Antônio","-47.7000007629395","-21.5499992370605","UEC026224","Estação de Expedição Luiz Antônio.",NA,NA,"26872","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-01 16:37:21-03","UNICAMP","UEC","145559","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Silva, EFLP","2001","09","04",NA,"Brazil",NA,NA,"Material de floística.&nf;Borda do fragmento florestal 800 alqueires.; Cerrado (Borda de fragmento)","UEC026230","Magnoliopsida",NA,"(Mart. ex Engl.) Engl.","Silva, EFLP","s.n.","São Paulo","Luís Antônio","-47.7000007629395","-21.5499992370605","UEC026230","Estação de Expedição Luiz Antônio.",NA,NA,"26872","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-03-01 16:37:21-03","UNICAMP","UEC","153363","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Mattos Filho, A; Rizzini, CT","1961","07","09",NA,"Brazil",NA,NA,"Árvore pequena, ca. 3m alt, 0.10m de diâmetro, em cerrado.&nf;Xiloteca n° 3628.&nf;; Cerrado.","UEC070772","Magnoliopsida",NA,"(Mart. ex Engl.) Engl.","Rizzini, CT","128","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207","UEC070772","Fazenda Campininha",NA,NA,"39309","auto",NA,NA,"1961","07","25",NA,NA,NA,NA,NA,NA
"234","2019-08-20 10:22:10-03","UNICAMP","UEC","152709","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Lopes, BC","1980","08","16",NA,"Brazil",NA,NA,"Comum em cerrado;arvoreta de córtex suberoso,flores amarelas.",NA,"Magnoliopsida",NA,"(Mart. ex Engl.) Engl.","Yamamoto, K","11416","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,"Reserva biológica do Instituto de Botâncicade São",NA,NA,"39309","auto",NA,NA,"1980","08",NA,NA,NA,NA,NA,NA,NA
"235","2020-12-10 15:21:28-03","UFPB","JPB","66185","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Saraiva, ME","2013","01","05","Southern America","Brasil",NA,NA,"; DESC: Árvore","JPB0066185","Angiosperma","Dicotyledon","(Mart. ex Engel.) Engl.","Linhares, KV","14","Pernambuco","Exu","-39.7242012023926","-7.51194000244141",NA,"Chapada do Araripe",NA,NA,"29194","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-03-16 17:53:24-03","UCS","HUCS","40474","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Ariati, V.","2012","10","03",NA,"Brasil",NA,NA,"arbusto 1m, flor amarela; vegetação em inicio de pastagem abandonada , beira do córrego",NA,"Angiospermae","Malpighiales","(Mart. ex Engl.) Engl.","Felitto, G.","699","São Paulo","Valparaíso","-50.8600006103516","-21.2199993133545",NA,"Fazenda Jacarezinho, arredores da Usina da Mata",NA,NA,"32798","auto",NA,NA,"2012","09",NA,NA,NA,NA,NA,NA,NA
"237","2021-03-16 17:53:24-03","UCS","HUCS","30699","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Silva, J.M.","2006","10","13",NA,"Brasil",NA,NA,"arbusto 1m. flor amarela; cerrado",NA,"Angiospermae","Malpighiales","(Mart. ex Engl.) Engl.","Hatschbach, G.","5148","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,"Vale do Codó",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-12-19 16:36:59-03","UNESP-IBB","BOTUW","1544","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Clemente","2006","07","21",NA,"Brasil",NA,NA,"Área de cerrado.","BOTUW001544",NA,NA,"(Mart.) Engl.",NA,NA,"São Paulo","Pratânia","-48.733333","-22.8",NA,"Fazenda Palmeira da Serra, Pratânia",NA,NA,NA,NA,"48°44'W","22°48'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-12-19 16:36:59-03","UNESP-IBB","BOTUW","1354","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis",NA,NA,NA,NA,NA,NA,NA,NA,"Arvore","BOTUW001354",NA,NA,"(Mart.) Engl.",NA,NA,NA,NA,NA,NA,"BOTUW001354_w1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-12-19 16:36:59-03","UNESP-IBB","BOTUW","1542","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Clemente","2006","07","21",NA,"Brasil",NA,NA,"Área de cerrado.","BOTUW001542",NA,NA,"(Mart.) Engl.",NA,NA,"São Paulo","Pratânia","-48.733333","-22.8",NA,"Fazenda Palmeira da Serra, Pratânia",NA,NA,NA,NA,"48°44'W","22°48'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-04-05 11:06:07-03","UNESP-IBB","BOTUW","1668","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Sonsin, J.O & Campos J.C","2006","07","21",NA,"Brasil",NA,NA,"Cerrado","BOTUW001668",NA,NA,"(Mart.) Engl.","Campos, J.C",NA,"São Paulo","Pratânia","-48.733333","-22.8",NA,"Fazenda Palmeira da Serra, Pratânia",NA,NA,NA,NA,"48°44' W","22°48' S","2006",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-12-19 16:36:59-03","UNESP-IBB","BOTUW","1543","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Clemente","2006","07","21",NA,"Brasil",NA,NA,"Área de cerrado.","BOTUW001543",NA,NA,"(Mart.) Engl.",NA,NA,"São Paulo","Pratânia","-48.733333","-22.8",NA,"Fazenda Palmeira da Serra, Pratânia",NA,NA,NA,NA,"48°44'W","22°48'S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-08-16 08:40:19-03","UTFPR","HCF","15215","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","M.G. Caxambu","2014","10","24",NA,"Brasil",NA,NA,"arbusto ca. 1 m, heliófito. Flores com cálice verde e corola amarela.",NA,NA,NA,"(Mart.) Engl.","M.G. Caxambu","5638","PR","Tibagi","-50.254111","-24.5815",NA,"Sítio Sete Quedas","1054","1054",NA,NA,"50°15'14,8 W","24°34'53,4 S","2014","11","07",NA,NA,NA,NA,NA,NA
"244","2019-08-16 08:40:19-03","UTFPR","HCF","12534","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","M.G. Caxambu","2013","08","15",NA,"Brasil",NA,NA,"arbusto ca. 0,50 m, heliófito. Flores amarelas. Beira de estrada (barranco).",NA,NA,NA,"(Mart.) Engl.","E. Barboza","4674","MG","Passos","-46.618111","-20.902806",NA,"estrada para a Fazenda São José","935","935",NA,NA,"46°37'05,2 W","20°54'10,1 S","2014","04",NA,NA,NA,NA,NA,NA,NA
"245","2019-12-13 18:23:39-03","UTFPR","HCF","30083","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","R.R. Völtz","2018","10","06",NA,"Brasil",NA,NA,"arvoreta 6 m alt. Flores amarelas. Fisionomia herbáceo/arbustiva em solo arenoso com lajeados de pedra. Savana/Estepe.",NA,NA,NA,"(Mart.) Engl.","M.L. Brotto","1840","PR","Tibagi","-50.406111","-24.5525",NA,"Rio Tibagi","720","720",NA,NA,"50°24'22 W","24°33'09 S","2018","10","12",NA,NA,NA,NA,NA,NA
"246","2019-08-16 08:40:19-03","UTFPR","HCF","14644","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","M.G. Caxambu","2014","06","20",NA,"Brasil",NA,NA,"arbusto ca. 1 m, heliófito. Botões florais e flores amarelas.Transição entre Floresta Amazônica e Cerrado.",NA,NA,NA,"(Mart.) Engl.","E. Barboza","5339","RO","Vilhena","-60.392056","-12.576028",NA,"arredores, Sítio Recanto dos Pássaros,","457","457",NA,NA,"60°23'31,4 W","12°34'33,7 S","2016",NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-08-16 08:40:19-03","UTFPR","HCF","4466","S","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","A.R. Silva","2006","10","09",NA,"Brasil",NA,NA,"Arbusto, heliófito, ca. 2m. Folhas crassas e glabras, com flores amarelas, e frutos imaturos verdes. Em talude, em fase de sucessão ecológica.",NA,NA,NA,"(Mart.) Engl.","J. Cordeiro & E. Barboza","83","MG","Boa Esperança","-45.5657997131348","-21.0900001525879",NA,"Fazenda Caxambu (Estrada Boa Esperança-",NA,NA,"37175","auto",NA,NA,"2007","02",NA,NA,NA,NA,NA,NA,NA
"248","2013-04-01 09:18:59-03","IPT","BCTW","11245","S","Plantae",NA,"Ouratea","spectabilis","Ouratea spectabilis","Pinho, R.A.","1962","08","23",NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Mart ex Engl.) Engl.","João Mattos","15","São Paulo","Itirapina","-47.82","-22.25",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"249","2013-04-01 09:18:59-03","IPT","BCTW","11244","S","Plantae",NA,"Ouratea","spectabilis","Ouratea spectabilis","Pinho, R.A.","1962","08","22",NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,"(Mart ex Engl.) Engl.","João Mattos","14","São Paulo","Itirapina","-47.82","-22.25",NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"250","2020-12-21 16:37:54-03","MBM","MBM","120139","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Santos, M.M.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM120139",NA,NA,"(Mart.) Engl.","Ferreira, J.D.C.A.","206","Mato Grosso","Tangará da Serra","-57.4858016967773","-14.6194000244141","MBM120139","Rio Verde",NA,NA,"175746","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2020-12-21 16:37:54-03","MBM","MBM","233467","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Dombrowski, L.T.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM233467",NA,NA,"(Mart.) Engl.","Dombrowski, L.T.","11265","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,"Chapada Santo Antônio",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-12-21 16:37:54-03","MBM","MBM","233468","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Dombrowski, L.T.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM233468",NA,NA,"(Mart.) Engl.","Dombrowski, L.T.","9804","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,"Jaguariaíva",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-12-21 16:37:54-03","MBM","MBM","52752","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM052752",NA,NA,"(Mart.) Engl.","Yamamoto, K.","5104","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611","MBM052752","Jaguariaíva, arredores",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-12-21 16:37:54-03","MBM","MBM","63063","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Lindeman, J.; Haas, H.; Haas, H.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM063063",NA,NA,"(Mart.) Engl.","Yamamoto, K.","3087","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611","MBM063063","Lajeado Cinco Reis",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-12-21 16:37:54-03","MBM","MBM","132162","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM132162",NA,NA,"(Mart.) Engl.","Hatschbach, G.","53617","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611","MBM132162","Rod. PR-11, próximo do Rio Cilada",NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-12-21 16:37:54-03","MBM","MBM","52754","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM052754",NA,NA,"(Mart.) Engl.","Yamamoto, K.","6273","Paraná","Sengés","-49.4636001586914","-24.1128005981445","MBM052754","Fazenda Morungava, Rio do Funil",NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-12-21 16:37:54-03","MBM","MBM","68808","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM068808",NA,NA,"(Mart.) Engl.","Hatschbach, G.","43399","Paraná","Sengés","-49.4636001586914","-24.1128005981445","MBM068808","Rio Cajuru",NA,NA,"55682","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-12-21 16:37:54-03","MBM","MBM","320246","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Salvador, G.S.","2004","10","29","Southern America","Brazil",NA,NA,"Árvore, ca. 2,5m, do Cerrado, caule tortuoso, flores amarelas.","MBM320246",NA,NA,"(Mart.) Engl.","Salvador, G.S.","25","Paraná","Tibagi","-50.4136009216309","-24.5093994140625","MBM320246","Canyon Guartelá",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-12-21 16:37:54-03","MBM","MBM","187513","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Ziller, S.R.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM187513",NA,NA,"(Mart.) Engl.","Hatschbach, G.","1185","Paraná","Vila Alta","-53.7277984619141","-23.50830078125","MBM187513","Ilha Grande",NA,NA,"31931","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-12-21 16:37:54-03","MBM","MBM","173701","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Carpanezzi, A.A.; Reis, A.; Reis, A.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM173701",NA,NA,"(Mart.) Engl.",NA,"94","São Paulo","Itirapina","-47.8199996948242","-22.25","MBM173701","Itirapina",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-12-21 16:37:54-03","MBM","MBM","239275","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Fina, B.G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM239275",NA,NA,"(Mart.) Engl.","Fina, B.G.","80","São Paulo","Pirassununga","-47.4199981689453","-21.9899997711182","MBM239275","Pirassununga",NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-12-21 16:37:54-03","MBM","MBM","235365","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Souza, V.C.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM235365",NA,NA,"(Mart.) Engl.","Yamamoto, K.","9369","São Paulo","São Carlos","-47.8899993896484","-22.0100002288818","MBM235365","Estrada entre Itirapina e a Represa do Lobo",NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:37:54-03","MBM","MBM","15351","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Hatschbach, G.; et al.; et al.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM015351",NA,NA,"(Mart.) Engl.","Yamamoto, K.","24538","Mato Grosso","Rio Brilhante",NA,NA,"MBM015351","Casa Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:37:54-03","MBM","MBM","32736","PreservedSpecimen","Plantae","Ochnaceae","Ouratea","spectabilis","Ouratea spectabilis","Hatschbach, G.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM032736",NA,NA,"(Mart.) Engl.","Yamamoto, K.","34692","Mato Grosso","Alfredo Chaves",NA,NA,"MBM032736","Córrego Rancho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
