"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","month","day","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus","sex"
"505","2021-02-11 17:18:00-03","UFPR","UPCB","5342","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Rodriguesia n° 40","1976","Stellfeld, C.","1966","Brasil","Paraná","Curitiba","Guabirotuba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Touceiras de 70cm, flores brancas, ruderal..",NA,"04","24",NA,"1612",NA,NA,NA,NA,NA,"01","01","25180","auto",NA,NA,NA,NA,NA,NA,NA
"506","2021-02-11 17:18:00-03","UFPR","UPCB","88042","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Cordeiro, J.","2015","Engels, M. E.","2014","Brasil","Paraná","Carambeí","Lajeado, próximo a ETE.","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"Arbusto, ca. 1,8m. Caule e folhas verdes. Capítulos alvacentos. Floresta Ombrófila Mista, capoeira onde já foi campo..",NA,"05","17",NA,"2466",NA,NA,NA,NA,NA,"04","14","26641","auto",NA,NA,NA,NA,NA,NA,NA
"507","2021-02-11 17:18:00-03","UFPR","UPCB","52449","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Luis, T.","1959","Hatschbach, G.","1959","Brasil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Arbusto, capítulos creme, capoeira..",NA,"01","22",NA,"5415",NA,NA,NA,NA,NA,"01","01","32006","auto",NA,NA,NA,NA,NA,NA,NA
"508","2021-02-11 17:18:00-03","UFPR","UPCB","36008","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Luis, T.","1959","Hatschbach, G.","1959","Brasil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Arbusto, capítulos creme, capoeira..",NA,"01","22",NA,"5410",NA,NA,NA,NA,NA,"01","01","32006","auto",NA,NA,NA,NA,NA,NA,NA
"509","2021-02-11 17:18:00-03","UFPR","UPCB","2136","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Luis, T.","1959","Hatschbach, G.","1959","Brasil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Arbusto, capítulos creme, capoeira..",NA,"01","22",NA,"5415",NA,NA,NA,NA,NA,"01","01","32006","auto",NA,NA,NA,NA,NA,NA,NA
"510","2021-02-11 17:18:00-03","UFPR","UPCB","1795","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Luis, T.","1959","Hatschbach, G.","1959","Brasil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"Arbusto, capítulos creme, capoeira..",NA,"01","22",NA,"5410",NA,NA,NA,NA,NA,"01","01","32006","auto",NA,NA,NA,NA,NA,NA,NA
"511","2021-02-11 17:18:00-03","UFPR","UPCB","39650","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Guimarães, O.A.","1999","Dittrich, V.A.O.","1996","Brasil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto com ca. 3m, flores claras. Orla da floresta com Araucaria..",NA,"05","28",NA,"146",NA,NA,NA,NA,NA,"11","19","25180","auto",NA,NA,NA,NA,NA,NA,NA
"512","2021-02-11 17:18:00-03","UFPR","UPCB","30097","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Kozera, C.","1997","Dittrich, V.A.O.","1996","Brasil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto ca. 2m, capítulos brancos..",NA,"12","13",NA,"291",NA,NA,NA,NA,NA,"03",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA
"513","2021-02-11 17:18:00-03","UFPR","UPCB","14511","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Hatschbach, G.","1986","Cordeiro, J.","1985","Brasil","Paraná","Campina Grande do Sul","Serra Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arbusto 1,5m, flores alvescentes. Capoeira..",NA,"08","15",NA,"93",NA,NA,NA,NA,NA,"09",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA
"514","2021-02-11 17:18:00-03","UFPR","UPCB","2133","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Luis, T.","1959","Hatschbach, G.","1959","Brasil","Paraná","Contenda","Turvo","-49.5346984863281","-25.6756000518799",NA,NA,NA,NA,"Subarbusto, margens da estrada e orla da mata secundária..",NA,"05","10",NA,"5868",NA,NA,NA,NA,NA,"01","01","22732","auto",NA,NA,NA,NA,NA,NA,NA
"515","2021-02-11 17:18:00-03","UFPR","UPCB","52401","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Luis, T.","1959","Hatschbach, G.","1959","Brasil","Paraná","Contenda","Turvo","-49.5346984863281","-25.6756000518799",NA,NA,NA,NA,"Subarbusto, margens da estrada e orla da mata secundária..",NA,"05","10",NA,"5868",NA,NA,NA,NA,NA,"01","01","22732","auto",NA,NA,NA,NA,NA,NA,NA
"516","2011-12-22 05:01:00-02","MO","MOBOT","1002471","PreservedSpecimen","Plantae","Asteraceae","Baccharis","melastomifolia","Baccharis melastomifolia","Hook. & Arn.",NA,NA,"Teodoro Rojas","1944","Paraguay","Guairá",NA,"Azucarera Tebicuary.","-56.63333","-25.76666",NA,NA,NA,NA,NA,NA,"2",NA,NA,"Rojas 11075A","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"517","2012-03-05 17:06:00-03","MO","MOBOT","100454493","PreservedSpecimen","Plantae","Asteraceae","Baccharis","oxyodonta","Baccharis oxyodonta punctulata","(DC.) Baker","R.C. Foster",NA,"Otto Kuntze",NA,"Bolivia","Santa Cruz",NA,"Sierra Santa Cruz",NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,"Kuntze s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,"punctulata",NA,NA
"518","2018-05-21 14:22:00-03","MO","MOBOT","101047441","PreservedSpecimen","Plantae","Asteraceae","Baccharis","oxyodonta","Baccharis oxyodonta punctulata","(DC.) Baker",NA,NA,"T. Wilkinson","1971","Brazil","Minas Gerais","Viçosa","Behind Vila Gianetti.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,NA,"10","31",NA,"Wilkinson 86","South America",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,"1",NA,"punctulata",NA,NA
"519","2008-05-27 22:02:00-03","MO","MOBOT","599237","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Harold Robinson (US)",NA,"Elsa M. Zardini|Leongino Guerrero","1994","Paraguay","Boquerón",NA,"(ex Nueva Asunción) Between La Patria and Fortin Teniente E. Ochoa, 20 km from La Patria. Dry forest.","-61.2","-21.53333",NA,NA,NA,NA,NA,NA,"1","20",NA,"Zardini 37983","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","869",NA,NA,NA
"520","2009-10-14 20:51:00-03","MO","MOBOT","3293519","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","N. Soria",NA,"Isabel Basualdo","1990","Paraguay","Caaguazú",NA,"Cantera 2 bocas, 8 kms. del desvio.","-57.13333","-25.45",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Basualdo 002854","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2012-02-29 13:41:00-03","MO","MOBOT","2195423","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Salgado, C. R.",NA,"C. Salgado","1999","Argentina","Corrientes","Bella Vista","Desmochado 4ta Sección, al S de Bella Vista, 2,5 km al W de ruta 123","-59.5077","-28.5077",NA,NA,NA,NA,NA,NA,"4","23",NA,"Salgado 186","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2012-02-29 13:41:00-03","MO","MOBOT","2195448","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Salgado, C. R.",NA,"C. Salgado","1999","Argentina","Corrientes","Bella Vista","Desmochado 4ta Sección, al S de Bella Vista, 2,5 km al W de ruta 123","-59.5077","-28.5077",NA,NA,NA,NA,NA,NA,"4","23",NA,"Salgado 191","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2011-02-18 16:04:00-02","MO","MOBOT","2407043","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"P.G. Lorentz|G. Hieronymus","1874","Argentina","Tucumán","Tafí","Siambón: Sierra de Tucumán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lorentz 507","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","2015-04-21 05:44:00-03","MO","MOBOT","100357537","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. A. Parada (USZ) 2011",NA,"Luzmila Arroyo P.|D. Villarroel|Y. Inturias|Ivan Linneo","2010","Bolivia","Santa Cruz","Vallegrande","Alrededores del Río la Ciénega-","-64.1097222","-18.4455555",NA,NA,"1993.00000000",NA,NA,NA,"7","15",NA,"Arroyo Padilla 4954","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","10-4",NA,NA,NA
"525","2015-04-21 05:44:00-03","MO","MOBOT","100365709","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. A. Parada (USZ) 2011",NA,"Luzmila Arroyo P.|G.A. Parada|Y. Inturias|Ivan Linneo","2010","Bolivia","Santa Cruz","Vallegrande","A 13 km de Valle grande, camino a Palmarito.","-64.1030556","-18.5855555",NA,NA,"2245.00000000",NA,NA,NA,"7","16",NA,"Arroyo Padilla 5021","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","10-6",NA,NA,NA
"526","2013-03-07 09:42:00-03","MO","MOBOT","100441199","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. A. Parada (USZ), 2013",NA,"Luzmila Arroyo P.|Y. Inturias|M. Betancur|G. Toledo|M.T. Martinez|J.I. Bustamante|D. Levy|C. Roth","2011","Bolivia","Santa Cruz","Vallegrande","Vallegrande. Alto Seco, Alrededor de la propiedad el Sausal en la localidad de Peñones (Propiedad de la familia Farel) .","-64.0311111","-18.9897222",NA,NA,"1726.00000000",NA,NA,NA,"9","29",NA,"Arroyo Padilla 6025","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","11-33",NA,NA,NA
"527","2012-02-02 13:43:00-02","MO","MOBOT","100447328","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden",NA,"Bernardo Rosengurtt","1940","Uruguay","Paysandú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","22",NA,"Rosengurtt B-3366","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"528","2013-03-07 06:21:00-03","MO","MOBOT","100539811","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","DJN Hind IV-2008",NA,"J.R.I. Wood|H. Huaylla","2004","Bolivia","Santa Cruz","Vallegrande","Piraimiri en el camino de Vallegrande a Masicurí por un camino vecinal bajando por el rio al norte.","-63.9708334","-18.6402777",NA,NA,"1631.00000000",NA,NA,NA,"11","23",NA,"Wood 21043","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"529","2020-04-30 04:37:00-03","MO","MOBOT","100626325","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"RODRÍGUEZ","1930","Argentina","Misiones",NA,"Posadas.",NA,NA,NA,NA,NA,NA,NA,NA,"2","8",NA,"RODRÍGUEZ 87a","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"530","2012-02-03 11:15:00-02","MO","MOBOT","1052336","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden (USP)",NA,"Teodoro Rojas","1944","Paraguay","Guairá",NA,"Azucarera Tebicuary.","-56.63333","-25.76666",NA,NA,NA,NA,NA,NA,"2","29",NA,"Rojas 11075","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"531","2008-05-27 22:02:00-03","MO","MOBOT","1125865","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Harold Robinson (US)",NA,"Elsa M. Zardini|Leongino Guerrero","1996","Paraguay","Alto Paraná",NA,"Estancia Río Bonito. Forest IV along Río Bonito. Gallery forest.","-54.80472","-25.63194",NA,NA,NA,NA,NA,NA,"2","27",NA,"Zardini 44672","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1053",NA,NA,NA
"532","2008-05-27 22:02:00-03","MO","MOBOT","1249414","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","H. Robinson",NA,"F. Javier Fernández Casas|J. Molero","1982","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, 400 m, en bosque denso con claros, 10.11.",NA,NA,NA,NA,"400.00000000",NA,NA,NA,"2","10",NA,"Fernández Casas 6140","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2008-05-27 22:02:00-03","MO","MOBOT","1477933","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Harold Robinson (US)",NA,"Elsa M. Zardini|Leongino Guerrero","2000","Paraguay","Presidente Hayes",NA,"Pilcomayo River Basin. Trail to Fortin General Bruguez. Dry forest and inundated savannas on clay soil.","-58.18527","-24.92361",NA,NA,"100.00000000",NA,NA,NA,"6","4",NA,"Zardini 54750","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","1210",NA,NA,NA
"534","2008-05-27 22:02:00-03","MO","MOBOT","1524397","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","H. Robinson",NA,"Michael H. Nee","1998","Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.81666","-18.13333",NA,NA,"1600.00000000",NA,NA,NA,"1","10",NA,"Nee 47983","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2008-05-27 22:02:00-03","MO","MOBOT","1528491","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","J. Müller (JE)",NA,"Michael H. Nee",NA,"Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nee 49242","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2014-01-15 11:38:00-02","MO","MOBOT","3292859","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden",NA,"O.V. Aplin","1892","Uruguay",NA,NA,"Menzen, River bank. Sta. Elena, Seriana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aplin s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"537","2013-03-07 06:25:00-03","MO","MOBOT","1534190","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","J. Muller, 2002",NA,"Michael H. Nee","1989","Bolivia","Santa Cruz","Vallegrande","Province of Vallegrande","-64.1","-18.5",NA,NA,"2040.00000000",NA,NA,NA,"12","25",NA,"Nee 38366","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"538","2008-05-27 22:02:00-03","MO","MOBOT","1535667","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","H. Robinson",NA,"Michael H. Nee","1997","Bolivia","Santa Cruz","Florida","road fom Mairana to Postrervalle, 1.5 km N of Quirusillas","-63.95","-18.33333",NA,NA,"1475.00000000",NA,NA,NA,"12","31",NA,"Nee 47666","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2013-03-07 06:18:00-03","MO","MOBOT","1537050","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","J. Muller, 2002",NA,"Michael H. Nee","1989","Bolivia","Santa Cruz","Vallegrande","Province of Vallegrande","-64.0083333","-18.8416666",NA,NA,"2025.00000000",NA,NA,NA,"12","28",NA,"Nee 38532","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"540","2009-09-22 13:37:00-03","MO","MOBOT","1718027","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","J. Müller (JE)",NA,"Israel G. Vargas C.|et al.","1993","Bolivia","Santa Cruz","Vallegrande","Tramo entre Santa Rosita, Blanquiscal y San Antonio (2-3 Km al S de Vallegrande). vegetación natural muy intervenida, remanente en las cercas y los márgenes de terrenos cultivados.","-64.1033333","-18.5088889",NA,NA,"2030.00000000",NA,NA,NA,"2",NA,NA,"Vargas Caballero 1991","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"541","2014-05-12 21:53:00-03","MO","MOBOT","2195286","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Haene, E.",NA,"E. Haene","1994","Argentina","Buenos Aires","Campana","Reserva Natural Otamendi",NA,NA,NA,NA,NA,NA,NA,NA,"3","27",NA,"Haene 1351","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2009-06-25 14:15:00-03","MO","MOBOT","2195311","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Ariza Espinar, L.",NA,"Armando T. Hunziker","1946","Argentina","Buenos Aires","Zárate","Entre Zárate y Las Palmas",NA,NA,NA,NA,NA,NA,NA,NA,"5","19",NA,"Hunziker 1595","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2009-06-25 14:15:00-03","MO","MOBOT","2195333","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Ariza Espinar, L.",NA,"Armando T. Hunziker","1966","Argentina","Catamarca","Paclin","Subiendo la Cuesta de la Viña, por la ruta nº 38",NA,NA,NA,NA,"0E8",NA,NA,NA,"4","7",NA,"Hunziker 18733","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","2012-02-29 13:41:00-03","MO","MOBOT","2195359","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Salgado, C. R.",NA,"C. Salgado","1999","Argentina","Corrientes","Bella Vista","Paraje Lomas Norte , 5 km al N de Bella Vista, a unos 200 m al E de ruta 27",NA,NA,NA,NA,NA,NA,NA,NA,"2","13",NA,"Salgado 159","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","2015-01-19 05:16:00-02","MO","MOBOT","2195478","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Cerana, M. M.",NA,"M.M. Cerana","1998","Argentina","Jujuy","Dr. Manuel Belgrano","Taraxí: a ± 1 km de la población, a orillas del río",NA,NA,NA,NA,NA,NA,NA,NA,"2","24",NA,"Cerana 1477","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","2011-02-22 06:41:00-03","MO","MOBOT","2195507","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Sáenz, A. A.",NA,"F. Biganzoli|Paola Peralta|A. Giallorenzo|V. Moreno","1998","Argentina","Misiones","Libertador General San Martín","Predio UNLP : valle del arroyo Cuña Pirú. Ruta 7 hacia Aristóbulo del Valle, cerca de la entrada al balneario",NA,NA,NA,NA,NA,NA,NA,NA,"7","19",NA,"Biganzoli 110","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","2012-02-02 11:37:00-02","MO","MOBOT","2197845","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","G. Heiden",NA,"Juan H. Hunziker|Juan C. Gamerro|V.T. Dudas","1994","Argentina","Salta","Anta","Parque Nacional El Rey, sendero hacia Ayo Popayan a 7 Km de Intendencia",NA,NA,NA,NA,"900.00000000",NA,NA,NA,"1","29",NA,"Hunziker 12912","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"548","2011-02-18 16:41:00-02","MO","MOBOT","2248315","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Ariza Espinar, L.",NA,"P.G. Lorentz",NA,"Argentina","Tucumán",NA,"Hauptbestandtheil der strauchartigen Bekleidung der Bergwiesen bei Siambón, Sierra de Tucumán",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lorentz 213","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"549","2011-01-21 22:26:00-02","MO","MOBOT","2252117","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"Armando T. Hunziker|Teresa Di Fulvio","1971","Argentina","Catamarca","Paclin","Por el camino de La Merced a Balcosna: Entre La Higuera y Tierra Verde",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,"4","8",NA,"Hunziker 21142","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"550","2011-01-21 22:26:00-02","MO","MOBOT","2252139","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"Armando T. Hunziker|Teresa Di Fulvio","1971","Argentina","Catamarca","Paclin","Alrededores de Villa Balcozna y Balcozna Adentro (unos 30 km al noroeste de La Merced)",NA,NA,NA,NA,"1250.00000000",NA,NA,NA,"4","8",NA,"Hunziker 21151","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"551","2011-02-18 21:13:00-02","MO","MOBOT","2292031","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Cristóbal, C. L., //",NA,"Sara G. Tressens|M. Silvia Ferrucci|Anita Radovancich","1991","Argentina","Corrientes","Ituzaingó","17 Km NW de San Carlos, Ea. Rincon Chico",NA,NA,NA,NA,NA,NA,NA,NA,"2","14",NA,"Tressens 3882","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2015-01-18 23:05:00-02","MO","MOBOT","2337994","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"M. Nores","1983","Argentina","Catamarca","Paclin","Cumbre de Balcosna: ± 3 km al norte de Balcosna de Afuera",NA,NA,NA,NA,NA,NA,NA,NA,"1","20",NA,"Nores 428","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"553","2008-05-27 22:02:00-03","MO","MOBOT","2405566","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"Prado","1984","Argentina","Santa Fé","San Cristóbal","Ruta nº 39 y Ruta nº 92 sur, en el cruce",NA,NA,NA,NA,NA,NA,NA,NA,"4","5",NA,"Prado 632","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"554","2014-03-28 20:07:00-03","MO","MOBOT","2441842","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Novara, L. J.",NA,"Lázaro J. Novara|S. Bruno","1989","Argentina","Jujuy","Dr. Manuel Belgrano","Ruta nº 56: Alto La Viña, 4 km al noreste de Jujuy",NA,NA,NA,NA,NA,NA,NA,NA,"12","29",NA,"Novara 9286","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2011-02-22 06:42:00-03","MO","MOBOT","2441859","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Sáenz, A. A.",NA,"F. Biganzoli|Paola Peralta|A. Giallorenzo|V. Moreno","1998","Argentina","Misiones","Libertador General San Martín","Predio UNLP : valle del arroyo Cuña Pirú. Ruta 7 hacia Aristóbulo del Valle, cerca de la entrada al balneario",NA,NA,NA,NA,NA,NA,NA,NA,"7","19",NA,"Biganzoli 92","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"556","2009-07-17 07:35:00-03","MO","MOBOT","2441873","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"T.J.V. Stuckert","1900","Argentina","Tucumán","Burruyacú","Burruyacú","-64.9166667","-26.5",NA,NA,NA,NA,NA,NA,"4","1",NA,"Stuckert 9157","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"557","2009-08-23 08:48:00-03","MO","MOBOT","2454991","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.",NA,NA,"Lyman B. Smith|Roberto M. Klein","1957","Brazil","Santa Catarina",NA,"Lages. rio Caveiras, estrada de rodagem Federal Km 8 south of Lages",NA,NA,NA,NA,"800.00000000","900.00000000",NA,NA,"2","12",NA,"Smith 11317","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"558","2009-10-17 07:00:00-03","MO","MOBOT","2490637","PreservedSpecimen","Plantae","Asteraceae","Baccharis","punctulata","Baccharis punctulata","DC.","Soria, N.",NA,"Nélida Soria","1997","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá",NA,NA,NA,NA,NA,NA,NA,NA,"1","10",NA,"Soria Rey 7672","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
