"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","day","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","infraspecificEpithet","fieldNumber","sex"
"1115","2021-03-21 19:35:15-03","UFC","EAC","54097","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Fonseca, M.L.","2010","08",NA,"Oliveira, F.C.A.; Marocollo, J.F.; Parente, H.M.; Fonseca J.S.","2010","05","Brasil","Tocantins","Goiantins","Folha: SC-23-Y-C. Bacia do Tocantins. Sub-bacia do rio Manuel Alves Grande (T-14, área 1, pto 123). Balneário do Bráulio. Solo arenoso; relevo levemente ondulado.","-47.243333","-7.857778","-47.243333","-7.857778","202","202","Subarbusto, 1,20 m; folha membranácea, pilosa; flor branco-lilás.; Floresta de galeria","EAC0054097","14","EAC0054097","2024","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116","2021-03-21 19:35:15-03","UFC","EAC","20433","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Fernandes, A.","1994","01",NA,"Fernandes, A.","1994","01","Brasil","São Paulo","Maresia",NA,NA,NA,NA,NA,NA,NA,"Flor vinácea","EAC0020433","22","EAC0020433","EAC20433","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1117","2021-03-21 19:35:15-03","UFC","EAC","3849","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Fernandes, A.",NA,NA,NA,"Fernandes, A.; Matos, F.J.A.","1978","04","Brasil","Maranhão",NA,"BR-135, entre Presidente Dutra e Colinas.",NA,NA,NA,NA,NA,NA,"Erva.","EAC0003849","30","EAC0003849","EAC3849","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1118","2021-03-21 19:35:15-03","UFC","EAC","62496","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Sampaio, V.S.","2019","05","31","Lucena, E.M.P.; Sampaio, V.S.; Araujo, R.O.; Pinheiro, L.F.; Vieira, M.I.C.","2018","04","Brasil","Ceará","São Gonçalo do Amarante","Jardim Botânico de São Gonçalo do Amarante","-38.886972","-3.574556","-38.886972","-3.574556","22","22","Herbácea, flores papilionadas, lilases, prostada, frutos verdes.; Restinga.","EAC0062496","20","EAC0062496","32","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119","2021-03-21 19:35:15-03","UFC","EAC","6944","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Bezerra, P.","1979","10","05","Nunes, E.; Martins, P.; Castro, A.J.","1979","09","Brasil","Rio Grande do Norte",NA,"BR 304, Km 263, entre Natal e Mossoró.",NA,NA,NA,NA,NA,NA,"Subarbusto., flor rósea; Caatinga","EAC0006944","17","EAC0006944","EAC6944","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1120","2021-03-21 19:35:15-03","UFC","EAC","8492","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Fernandes, A.; Bezerra, P.","1980","07","03","Fernandes, A.; Nunes, E.","1980","04","Brasil","Maranhão",NA,"BR 230, entre Butirama e São Domingos",NA,NA,NA,NA,NA,NA,"Erva., flor amarela; Cerrado","EAC0008492","22","EAC0008492","EAC8492","Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1121","2021-03-21 19:35:15-03","UFC","EAC","39699","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Castro, A.S.F.","2006","06","11","Castro, A.S.F.","2006","06","Brasil","Ceará","Caucaia","Maceió","-38.6530990600586","-3.73610997200012",NA,NA,NA,NA,"Erva; Arenoso; PP3.","EAC0039699","11","EAC0039699","1789","Southern America",NA,NA,"Dicotyledon",NA,"40484","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1122","2021-03-21 19:35:15-03","UFC","EAC","44968","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Castro, A.S.F.","2009","08","12","Moro, M.F.","2009","07","Brasil","Ceará","Fortaleza",NA,"-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,"EAC0044968","20","EAC0044968","682","Southern America",NA,NA,"Dicotyledon",NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1123","2021-03-21 19:35:15-03","UFC","EAC","1462","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Fernandes, A.","1959","01","29","Fernandes, A.","1955","10","Brasil","Ceará","Fortaleza","Terreno vizinho à Escola de Agronomia-São Gerardo.","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,NA,"EAC0001462","08","EAC0001462","EAC1462","Southern America",NA,NA,"Dicotyledon",NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1124","2021-03-21 19:35:15-03","UFC","EAC","6573","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Fernandes, A.; Bezerra, P.","1979","07","15","Fernandes, A.; Martins, P.; Matos, F.J.A.","1979","06","Brasil","Ceará","Guaraciaba do Norte","Serra da Ibiapaba.","-40.747501373291","-4.16694021224976",NA,NA,NA,NA,"Erva.. Flor Lilás.; Cerrado","EAC0006573","15","EAC0006573","EAC6573","Southern America",NA,NA,"Dicotyledon",NA,"39588","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1125","2021-03-21 19:35:15-03","UFC","EAC","33231","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Fonseca, M.L.","2003","03",NA,"Cardoso, E.; Oliveira, F.A.C.; et al.","2003","03","Brasil","Goiás","Vila Boa","Estrada para Flores de Goiás-Fazenda Santa Luiza.","-47.059398651123","-15.0382995605469",NA,NA,NA,NA,"Subarbusto prostrado.. Flor Lilás. Fruto Verde; Cerrado","EAC0033231","18","EAC0033231","4264","Southern America",NA,NA,"Dicotyledon",NA,"40951","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1126","2021-03-21 19:35:15-03","UFC","EAC","7671","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Fernandes, A.; Bezerra, P.","1980","11","04","Nunes, E.; Martins, P.","1979","12","Brasil","Maranhão","Santa Inês","BR 316, Alto do Bode, próximo a zona urbana.","-45.3800010681152","-3.66667008399963",NA,NA,NA,NA,"Subarbusto, flor arroxeada; Capoeira","EAC0007671","09","EAC0007671","EAC7671","Southern America",NA,NA,"Dicotyledon",NA,"35368","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1127","2021-03-21 19:35:15-03","UFC","EAC","54431","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Fernandes, A.","1999","06","01","Miranda, A.M.","1999","04","Brasil","Pernambuco","Fernando de Noronha","Morro Branco.","-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,"Subarbusto, ramos decumbentes, frequente; caule verde-amarronzado; folha membranácea; flor magenta.","EAC0054431","09","EAC0054431","3232","Southern America",NA,NA,"Dicotyledon",NA,"8269","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1128","2021-03-21 19:35:15-03","UFC","EAC","9121","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Fernandes, A.; Bezerra, P.","1980","12","18","Fernandes, A.; Del'Arco, M.R.; Castro, A.J.","1980","12","Brasil","Piauí","Ribeiro Gonçalves","Estação Ecológica de Uruçuí-UNA","-45.2421989440918","-7.55833005905151",NA,NA,NA,NA,"Subarbusto.; Cerrado","EAC0009121","12","EAC0009121","EAC9121","Southern America",NA,NA,"Dicotyledon",NA,"121004","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1129","2020-03-13 14:22:16-03","UFSM","SMDB","18378","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Hofstadler, JL","2019","04","13","Hofstadler, JL; Essi, L","2019","04","Brasil","Rio Grande do Sul","Santa Maria","distrito de santa flora, Área rural, limite do município","-53.862597","-29.95875","-53.862597","-29.95875",NA,NA,"Subarbusto, beira de estrada; Vegetação campestre, próxima a riacho, relevo inclinado. Mata com campo nativo","SMDB018378","13",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","2019-11-25 12:11:55-03","UFSM","SMDB","4103","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Machado, LAZ","1992","07","28","Machado, LAZ","1991","01","Brasil","Rio Grande do Sul","Itaqui",NA,"-56.5531005859375","-29.1252994537354",NA,NA,NA,NA,NA,"SMDB004103","15",NA,"1066",NA,NA,NA,NA,NA,"99792","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1131","2019-11-25 12:11:55-03","UFSM","SMDB","4100","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Machado, LAZ","1992","07","28","Machado, LAZ","1987","02","Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB004100","12",NA,"27",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1132","2019-11-25 12:11:55-03","UFSM","SMDB","4107","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Machado, LAZ","1992","07","28","Machado, LAZ; et al.","1991","03","Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB004107","28",NA,"1333",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1133","2019-11-25 12:11:55-03","UFSM","SMDB","1666","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Alvarez, A.F.",NA,NA,NA,"Alvarez, A.F.","1979","02","Brasil","Rio Grande do Sul","Santa Maria","Bairro de Camobi - Campus da UFSM - Tambo","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB001666","05",NA,"346",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1134","2019-11-25 12:11:55-03","UFSM","SMDB","705","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Beltrão, R",NA,NA,NA,"Beltrão, R","1952","03","Brasil","Rio Grande do Sul","Santa Maria","Fazenda Dr. Francisco Pereira","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB000705","04",NA,"s.n.",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1135","2020-11-19 17:20:35-03","UFSM","SMDB","17160","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Menezes, HF","2015","03","25","Menezes, HF","2015","03","Brasil","Rio Grande do Sul","Santa Maria","Morro Pedra do Lagarto, Distrito de Santo Antão","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Abundantes no local. Ambiente úmido. Flores roxas. Material testemunho do trabalho de conclusão de curso  Leguminosas campestres do morro Pedra do Lagarto, distrito de Santo Antão, Santa Maria, Rio Grande do Sul. Aluna: Helen Fernandes de Menezes.","SMDB017160","25",NA,"39",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1136","2019-11-25 12:11:55-03","UFSM","SMDB","9284","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Dambros, VS",NA,NA,NA,"Dambros, VS","2003","02","Brasil","Rio Grande do Sul","Santa Maria","UFSM","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Projeto : Flora do Campus Urbano da UFSM. Orientadora: Sônia M. Eisinger","SMDB009284","13",NA,"s.n.",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1137","2019-11-25 12:11:56-03","UFSM","SMDB","9401","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Dambros, VS",NA,NA,NA,"Trevisan, R","2002","02","Brasil","Rio Grande do Sul","Santa Maria","UFSM","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB009401","26",NA,"s.n.",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1138","2019-11-25 12:11:55-03","UFSM","SMDB","4099","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Machado, LAZ","1992","07","28","Machado, LAZ","1990","03","Brasil","Rio Grande do Sul","São Vicente do Sul",NA,"-54.6794013977051","-29.6916999816895",NA,NA,NA,NA,NA,"SMDB004099","07",NA,"566",NA,NA,NA,NA,NA,"42672","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1139","2019-11-25 12:11:55-03","UFSM","SMDB","4104","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Machado, LAZ","1992","07","28","Machado, LAZ","1991","01","Brasil","Rio Grande do Sul","Tupanciretã",NA,"-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,NA,"SMDB004104","11",NA,"761",NA,NA,NA,NA,NA,"59498","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1140","2019-11-25 12:11:55-03","UFSM","SMDB","18710","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Figueira, M","2016","05","25","Figueira, M; Schindler, B.; Lerner, L; Canto-Dorow, T,S","2016","01","Brasil","Rio Grande do Sul","Santa Maria","Campus da UFSM","-53.718611","-29.717222","-53.718611","-29.717222",NA,NA,"Herbácea, ocasional, em vegetação de aspecto campestre, lomentos esverdeados; Ambiente com vegetação antropizada inserido na transição dos Domínios Atlântico e do Pampa, relevo plano a suave","SMDB018710","27",NA,"CFSM439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141","2019-11-25 12:11:55-03","UFSM","SMDB","4101","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Machado, LAZ","1992","07","28","Machado, LAZ","1991","01","Brasil","Rio Grande do Sul","Itaqui",NA,"-56.5531005859375","-29.1252994537354",NA,NA,NA,NA,NA,"SMDB004101","15",NA,"1030",NA,NA,NA,NA,NA,"99792","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1142","2019-11-25 12:11:55-03","UFSM","SMDB","4106","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Machado, LAZ","1992","07","28","Machado, LAZ","1991","03","Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB004106","28",NA,"28",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1143","2019-11-25 12:11:55-03","UFSM","SMDB","4680","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Matos, ACF; et al.",NA,NA,NA,"Matos, ACF; et al.","1993","05","Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB004680","20",NA,"s.n.",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1144","2019-11-25 12:11:55-03","UFSM","SMDB","4105","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Lima, L C P","2011","07",NA,"Machado, LAZ","1991","03","Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB004105","28",NA,"1284",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1145","2019-11-25 12:11:55-03","UFSM","SMDB","2620","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Alvarez, A.F.","1987","03","12","Batistin, A","1987","03","Brasil","Rio Grande do Sul","Santa Maria","Bairro Camobi - Campus da UFSM","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"SMDB002620","12",NA,"s.n.",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1146","2020-11-19 17:20:35-03","UFSM","SMDB","17159","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Menezes, HF","2015","01","12","Menezes, HF","2015","01","Brasil","Rio Grande do Sul","Santa Maria","Morro Pedra do Lagarto, Distrito de Santo Antão","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Abundantes no local. Ambiente úmido. Flores roxas. Material testemunho do trabalho de conclusão de curso  Leguminosas campestres do morro Pedra do Lagarto, distrito de Santo Antão, Santa Maria, Rio Grande do Sul. Aluna: Helen Fernandes de Menezes.","SMDB017159","12",NA,"34",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1147","2020-11-19 17:20:35-03","UFSM","SMDB","17151","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Menezes, HF","2016","01","19","Menezes, HF","2016","01","Brasil","Rio Grande do Sul","Santa Maria","Morro Pedra do Lagarto, Distrito de Santo Antão","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Abundantes no local. Ambiente úmido. Flores roxas. Material testemunho do trabalho de conclusão de curso  Leguminosas campestres do morro Pedra do Lagarto, distrito de Santo Antão, Santa Maria, Rio Grande do Sul. Aluna: Helen Fernandes de Menezes","SMDB017151","19",NA,"64",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1148","2019-11-25 12:11:55-03","UFSM","SMDB","9285","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Lima, LCP","2011","07",NA,"Dambros, VS","2003","01","Brasil","Rio Grande do Sul","Santa Maria","UFSM","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Projeto : Flora do Campus Urbano da UFSM. Orientadora: Sônia M. Eisinger","SMDB009285","28",NA,"s.n.",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1149","2019-11-25 12:11:56-03","UFSM","SMDB","9403","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Dambros, VS",NA,NA,NA,"Trevisan, R","2002",NA,"Brasil","Rio Grande do Sul","Santa Maria","UFSM","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Projeto Flora de Campus Urbano da UFSM: Leguminosae. Autor: Vagner S. Dambros ; Orientadora: Sônia Maria Eisinger","SMDB009403",NA,NA,"s.n.",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1150","2019-11-25 12:11:55-03","UFSM","SMDB","10491","S","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Santos, V","2006","07","12","Santos, V","2006","04","Brasil","Rio Grande do Sul","Santa Maria","UFSM, Campus Camobi, Jardim Botânico","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"Projeto: Composição florística do componente herbáceo do Jardim Botânico da UFSM, Rio Grande do Sul. Aluna: Vanessa Terra dos Santos. Orientadora: Thais Scotti do Canto-Dorow.","SMDB010491","27",NA,"36",NA,NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1151","2020-12-21 16:26:17-03","MBM","MBM","173924","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Brandão, M.",NA,NA,NA,"Hatschbach, G.; Pott, A.; Silva, J.M.; Pott, A.; Silva, J.M.",NA,NA,"Brazil","Mato Grosso","Cáceres","Rodovia para o Rio Jacobina","-57.6789016723633","-16.0706005096436",NA,NA,NA,NA,NA,"MBM173924",NA,"MBM173924","62312","Southern America",NA,NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1152","2020-12-21 16:26:17-03","MBM","MBM","393163","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.",NA,"2012",NA,NA,"Krieger, L.","1976","08","Brazil","Minas Gerais","Entre Rios de Minas",NA,"-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"Flores roxas-rasteiras.; No campo.","MBM393163",NA,"MBM393163","8223","Southern America",NA,NA,NA,NA,"20620","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1153","2020-12-21 16:26:17-03","MBM","MBM","66645","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Hatschbach, G.",NA,NA,NA,"Buttura, E.",NA,NA,"Brazil","Paraná","Guaíra","Sete Quedas","-54.2557983398438","-24.0799999237061",NA,NA,NA,NA,NA,"MBM066645",NA,"MBM066645","424","Southern America",NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1154","2020-12-21 16:26:17-03","MBM","MBM","270144","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S.; Barboza, E.; Cordeiro, J.; Barboza, E.; Cordeiro, J.","2002","03","Brazil","Paraná","Lapa","Estação Engenheiro Bley","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,"MBM270144","07","MBM270144","4522","Southern America",NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1155","2020-12-21 16:26:17-03","MBM","MBM","112822","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Silva, S.M.",NA,NA,NA,"Sousa, M.S.; Silva, S.M.; Silva, S.M.",NA,NA,"Brazil","Paraná","Paranaguá","Morro do Farol, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM112822",NA,"MBM112822","12","Southern America",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1156","2020-12-21 16:26:17-03","MBM","MBM","273065","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Queiroz, R.T.","2009","03","10","Dunaiski Jr.; A.","2002","05","Brazil","Rondônia","Ji-Paraná",NA,"-61.9516983032227","-10.8852996826172",NA,NA,NA,NA,"Flores amarelas","MBM273065","12","MBM273065","3794","Southern America",NA,NA,NA,NA,"137905","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1157","2020-12-21 16:26:17-03","MBM","MBM","202916","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Falkenberg, D.B.",NA,NA,NA,"Sousa, M.L.; et al.; et al.",NA,NA,"Brazil","Santa Catarina","Florianópolis","Estrada para Jurerê","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,NA,"MBM202916",NA,"MBM202916","1063","Southern America",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1158","2020-12-21 16:26:17-03","MBM","MBM","116737","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Ribas, O.S.",NA,NA,NA,"Cordeiro, L.",NA,NA,"Brazil","São Paulo","Corumbataí","Corumbataí","-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,NA,"MBM116737",NA,"MBM116737","20","Southern America",NA,NA,NA,NA,"14989","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1159","2020-12-21 16:26:17-03","MBM","MBM","46292","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Liesner, R.",NA,NA,NA,"Nee, M.",NA,NA,"Panama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM046292",NA,"MBM046292","8130","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1160","2020-12-21 16:26:17-03","MBM","MBM","168498","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Queiróz, L.P. de",NA,NA,NA,"Queiróz, L.P. de; et al.; et al.",NA,NA,"Brazil","Bahia","Caém","Caém","-40.4352989196777","-11.0906000137329",NA,NA,NA,NA,NA,"MBM168498",NA,"MBM168498","3553","Southern America",NA,NA,NA,NA,"47910","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1161","2020-12-21 16:26:17-03","MBM","MBM","62069","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Azevedo, A.M.G.",NA,NA,NA,"Shepherd, G.; et al.; et al.",NA,NA,"Brazil","Bahia","Jequié","Rodovia Jequié - Itabuna","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,NA,"MBM062069",NA,"MBM062069","469","Southern America",NA,NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1162","2020-12-21 16:26:17-03","MBM","MBM","152697","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Queiróz, L.P. de",NA,NA,NA,"Queiróz, L.P. de",NA,NA,"Brazil","Bahia","Salvador","Dunas de Itapuã","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"MBM152697",NA,"MBM152697","2532","Southern America",NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1163","2020-12-21 16:26:17-03","MBM","MBM","156088","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Lewis, G.P.",NA,NA,NA,"Hatschbach, G.; Cervi, A.C.; Silva, J.M.; Cervi, A.C.; Silva, J.M.",NA,NA,"Brazil","Espírito Santo","São Mateus","Ligação da Rod. BR-101 a Ponta do Ipiranga","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,NA,"MBM156088",NA,"MBM156088","58106","Southern America",NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1164","2020-12-21 16:26:17-03","MBM","MBM","54159","PreservedSpecimen","Plantae","Fabaceae","Desmodium","barbatum","Desmodium barbatum","(L.) Benth.","Azevedo, A.M.G.",NA,NA,NA,"Hatschbach, G.",NA,NA,"Brazil","Goiás","Posse","Nova Vista","-46.3694000244141","-14.0930995941162",NA,NA,NA,NA,NA,"MBM054159",NA,"MBM054159","30411","Southern America",NA,NA,NA,NA,"55730","auto",NA,NA,NA,NA,NA,NA,NA,NA
