"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","typeStatus"
"50","2020-10-14 10:06:27-03","FURB","FURB","45132","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Rosado, A","Francisco, E.","518","2009","08","24",NA,"Brasil","Paraná","Primeiro de Maio","Fazenda Favoreto, Água do Garça.","-51.1655556","-22.7755556",NA,NA,"FURB43126","FURB43126","2014","08","14",NA,NA,NA,NA,NA,NA,"-51.1655556","-22.7755556",NA,NA,NA
"51","2021-02-08 08:33:55-03","UTFPR","HCF","31118","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","M.G. Caxambu","E.V. Guimarães","16","2020","09","09",NA,"Brasil","PR","Umuarama","Nascente Piava (Deva)","-53.320167","-23.695056",NA,"árvore ca. 5 m de altura e 7 cm de DAP. Frutos maduros vermelhos, deiscentes com semente castanha envolta parcialmente por arilo alaranjado.",NA,NA,"2021","01","29",NA,NA,NA,NA,"390","390","53°19'12,6 W","23°41'42,2 S",NA,NA,NA
"52","2019-08-16 08:41:04-03","UTFPR","HCF","10913","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","M.G. Caxambu","M.G. Caxambu","4182","2012","06","29",NA,"Brasil","PR","Tuneiras do Oeste","cerrado alterado","-52.748611","-23.912694",NA,"arvoreta ca. 3 m, heliófita. Flores amareladas.",NA,NA,"2012","07","04",NA,NA,NA,NA,"534","534","52°44'55 W","23°54'45,7 S",NA,NA,NA
"53","2019-08-16 08:41:04-03","UTFPR","HCF","11224","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","M.G. Caxambu","F.F. Sanches",NA,"2012","09","29",NA,"Brasil","PR","Tuneiras do Oeste","cerrado alterado","-52.751139","-23.911111",NA,"arvoreta heliófita, ca. 1,80 m. Frutos maduros vermelhos.",NA,NA,"2012","10","22",NA,NA,NA,NA,"531","531","52°45'04,1 W","23°54'40 S",NA,NA,NA
"54","2019-08-16 08:41:04-03","UTFPR","HCF","9697","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","M.G. Caxambu","E.L. Siqueira","465","2011","09","22",NA,"Brasil","PR","Tuneiras do Oeste","Reserva Biológica das Perobas - estrada","-52.748139","-23.874611",NA,"arvoreta ca. 4 m, heliófita. Frutos carnosos de cor vermelha.",NA,NA,"2011","10","21",NA,NA,NA,NA,"536","536","52°44'53,3 W","23°52'28,6 S",NA,NA,NA
"55","2019-08-16 08:41:04-03","UTFPR","HCF","310","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","M.G. Caxambu","A.E. Bianek","64","2003","09","03",NA,"Brasil","PR","Cianorte","São Lourenço","-52.6049995422363","-23.6632995605469",NA,"arvoreta com cerca de 2m de altura, fruto vermelho, com três sementes amarronzadas, com arilo amarelo em uma das extremidades.",NA,NA,"2011","02","18","32009","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-08-16 08:41:04-03","UTFPR","HCF","12698","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","M.G. Caxambu","R.M. Amadeo",NA,"2013","09","19",NA,"Brasil","PR","Loanda","Paleovossoroca","-53.1371994018555","-22.9230995178223",NA,"arvoreta ca. 5 m, heliófita. Frutos maduros vermelhos.",NA,NA,"2013","10","14","25556","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-08-16 08:41:04-03","UTFPR","HCF","1099","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","A. Rosado","M.G. Caxambu","475","2004","06","05",NA,"Brasil","PR","Tuneiras do Oeste","Fazenda Água do Índio","-52.8760986328125","-23.8705997467041",NA,"arvoreta com cerca de 2,5 m de altura. Flores em inflorescências terminais.",NA,NA,"2015","10","09","24014","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-08-16 08:41:04-03","UTFPR","HCF","2756","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","M.G. Caxambu","L.A. Campos",NA,"2005","08","26",NA,"Brasil","PR","Tuneiras do Oeste","Fazenda Água do Índio","-52.8760986328125","-23.8705997467041",NA,"arbusto de subosque, com presença de frutos vermelhos, deiscentes.",NA,NA,"2011","02","18","24014","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-08-16 08:41:04-03","UTFPR","HCF","1310","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","M.G. Caxambu","M.G. Caxambu","544","2004","08","06",NA,"Brasil","PR","Tuneiras do Oeste","Fazenda Água do Índio","-52.8760986328125","-23.8705997467041",NA,"arvoreta om cerca de 2,5m de altura. Folhas compostas, alternas, com folíolos de margem serreada. Presença de frutos de cor vermelha.",NA,NA,"2011","02","18","24014","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-08-16 08:41:04-03","UTFPR","HCF","9236","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","M.G. Caxambu","Romangnolo, M.B.","3087","2010","10","16",NA,"Brasil","PR","Tuneiras do Oeste","Reserva Biológica das Perobas - Área em","-52.8760986328125","-23.8705997467041",NA,"arvoreta ca. 2 m. Frutos maduros vermelhos, com sementes negras. Freqüente.",NA,NA,"2010","11","24","24014","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-08-16 08:41:04-03","UTFPR","HCF","10923","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","E.D. Lozano","E.D. Lozano","726","2011","08","12",NA,"Brasil","SP","Estrela do Norte","fragmento em meio a plantação de cana-de","-51.6599998474121","-22.4799995422363",NA,"arbusto, 3 m, frutos vermelhos, borda de fragmento. Floresta Estacional Semidecidual. UTM - 22k 0436224/7500186.",NA,NA,"2011",NA,NA,"13460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-06-29 09:32:14-03","UFRRJ","RBR","16369","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","G.V. Somner","D.C. Cavalcanti","3","1995","06","09",NA,"Brasil","São Paulo","Guaratinguetá","EEAR, Reserva Florestal da Escola de Especialistas de Aeronauticas- EEAR","-45.189998626709","-22.8099994659424",NA,NA,"RBR00016369",NA,"1998","03","31","27040","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 09:32:14-03","UFRRJ","RBR","16366","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","M.S. Ferrucci","J.B. Baitello","5804","1979","07","24",NA,"Brasil","São Paulo","Paraguaçu Paulista","Estação Experimental do Instituto Florestal","-50.5699996948242","-22.4099998474121",NA,NA,"RBR00016366",NA,"1997",NA,NA,"36102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-06-29 09:32:14-03","UFRRJ","RBR","38013","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"E.M. Francisco","518","2009","08","24",NA,"Brasil","Paraná","Primeiro de Maio","Fazenda Favoreto, 22°46#?#32' S,51 °09#?#56' W","-51.0283012390137","-22.8505992889404",NA,NA,"RBR00038013",NA,NA,NA,NA,"18944","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-06-29 09:32:14-03","UFRRJ","RBR","16373","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","G.V. Somner","M.R.P. Noronha","1396","1995","08","06",NA,"Brasil","São Paulo","Andradina","Fazenda Santa Helena","-51.3699989318848","-20.8899993896484",NA,NA,"RBR00016373",NA,"1997","10","14","31224","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-06-29 09:32:14-03","UFRRJ","RBR","16368","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","G.V. Somner","P.C. Giloni","s.n.","1994","06","04",NA,"Brasil","São Paulo","Teodoro Sampaio","Parque estadual morro do diabo","-52.1599998474121","-22.5300006866455",NA,NA,"RBR00016368",NA,"1997","06","02","54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-06-29 09:32:14-03","UFRRJ","RBR","32112","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","M.S. Ferrucci","M.C. Dias","s.n.","1997","08","07",NA,"Brasil","São Paulo","Assis","Reserva de Cerrado- Instituto Florestal","-50.4099998474121","-22.6599998474121",NA,NA,"RBR00032112",NA,"2005",NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-29 09:32:14-03","UFRRJ","RBR","16367","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","G.V. Somner","O.J. Pereira","509","1986","07","25",NA,"Brasil","Espírito Santo","Vitória","Reserva do Roberto Kaustcky Domingos Mar","-40.3377990722656","-20.3194007873535",NA,NA,"RBR00016367",NA,"1992","12","01","15291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-06-29 09:32:14-03","UFRRJ","RBR","16370","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","G.V. Somner","A.C. Sanches","8","1994","06","04",NA,"Brasil","São Paulo","Teodoro Sampaio","Trilha do Morro, Morro do diabo","-52.1599998474121","-22.5300006866455",NA,NA,"RBR00016370",NA,"1998","08","05","54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:44:26-03","MBM","MBM","320649","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlkofer","Hoehne, W.","Hoehne, W.","s.n.","1951","11","25","Southern America","Brazil","São Paulo","Limeira",NA,"-47.4000015258789","-22.5599994659424",NA,"Árvore da mata. Frutos. Mata da S.A.F.B.","MBM320649","MBM320649","1985",NA,NA,"20999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:44:26-03","MBM","MBM","91542","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlkofer","Hoehne, W.","Hoehne, W.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","Limeira","Limeira","-47.4000015258789","-22.5599994659424",NA,NA,"MBM091542","MBM091542",NA,NA,NA,"20999","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2005-11-21 17:40:06-02","MNHN","RECOLNAT_MNHN_P","P00481892","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Glaziou, A.",NA,"1881","9","8",NA,"Brésil",NA,NA,"Rio de Janeiro. Fazenda do Sobral",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481892' target='other'> <mi>dwc_moreinfo</mi></a>","P00481892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12494",NA,NA
"73","1998-09-15 10:17:58-03","MNHN","RECOLNAT_MNHN_P","P00481893","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Radlkofer","Warming, E.",NA,"1864","18","5",NA,"Brésil",NA,NA,"Lagoa Santa",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481893' target='other'> <mi>dwc_moreinfo</mi></a>","P00481893",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2015-09-04 19:43:50-03","MNHN","RECOLNAT_MNHN_P","P06671411","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Glaziou",NA,"1892","3","2",NA,"Brasil","Minas Gerais",NA,"Ribeirão a Taquaraçu.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671411' target='other'> <mi>dwc_moreinfo</mi></a>","P06671411","P06671411_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18958",NA,NA
"75","2015-09-04 19:43:51-03","MNHN","RECOLNAT_MNHN_P","P06671413","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Glaziou, A.",NA,"1881","9","8",NA,"Brasil","Rio de Janeiro",NA,"Brésil (Rio Jan.) Fazenda de Sobral.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671413' target='other'> <mi>dwc_moreinfo</mi></a>","P06671413","P06671413_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12494",NA,NA
"76","2005-11-21 17:36:38-02","MNHN","RECOLNAT_MNHN_P","P00481891","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Glaziou, A.",NA,"1892","3","2",NA,"Brésil",NA,NA,"Minas Geraes. Riteirão à Taquaracu",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00481891' target='other'> <mi>dwc_moreinfo</mi></a>","P00481891",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18958",NA,NA
"77","2015-09-04 19:43:50-03","MNHN","RECOLNAT_MNHN_P","P06671409","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Warming, E.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671409' target='other'> <mi>dwc_moreinfo</mi></a>","P06671409","P06671409_01",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2015-09-04 19:43:51-03","MNHN","RECOLNAT_MNHN_P","P06671412","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Warming, E.",NA,"1864","3","31",NA,"Brasil","Minas Gerais","Lagoa Santa",NA,"-43.8897018432617","-19.6271991729736","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671412' target='other'> <mi>dwc_moreinfo</mi></a>","P06671412","P06671412_01",NA,NA,NA,"12338","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2015-09-04 19:43:50-03","MNHN","RECOLNAT_MNHN_P","P06671410","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Mexia, Y.",NA,"1930","9","17",NA,"Brasil","Minas Gerais","Viçosa","Fazenda de Aguada, overgrown slope above stream.","-42.8819007873535","-20.7539005279541","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06671410' target='other'> <mi>dwc_moreinfo</mi></a>","P06671410","P06671410_01",NA,NA,NA,"13937","auto",NA,NA,"700",NA,NA,NA,"5057",NA,NA
"80","2015-09-05 07:13:26-03","MNHN","RECOLNAT_MNHN_P","P04857315","PreservedSpecimen",NA,NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Ferreira, D.F.|Chiea, S.A.C.|Godoi, J.V.|Roamniuc, S.",NA,"1991","7","23",NA,"Brasil","São Paulo","Teodoro Sampaio","Morro do Diabo.","-52.1599998474121","-22.5300006866455","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04857315' target='other'> <mi>dwc_moreinfo</mi></a>","P04857315","P04857315_01",NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA,NA,"93",NA,NA
"81","2020-12-11 11:41:20-03","UFMG","BHCB","15273","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Costa, LVC","233","1989","04","07","Southern America","Brasil","Minas Gerais","Brumadinho","Alberto Flores","-44.1996994018555","-20.1432991027832",NA,NA,NA,NA,NA,NA,NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-11 11:41:20-03","UFMG","BHCB","34974","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Matozinhos","Fazenda Cauaia.","-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,NA,NA,"20503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-11 11:41:20-03","UFMG","BHCB","34974","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Matozinhos","Fazenda Cauaia.","-44.0814018249512","-19.5578002929688",NA,NA,NA,NA,NA,NA,NA,"20503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2008-05-27 22:02:00-03","MO","MOBOT","168100","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","R.E. Gereau","Alwyn H. Gentry|Elsa M. Zardini","Gentry 49231","1985","1","5","South America","Brazil","São Paulo",NA,"Forest at camping facility, Represa Atabainha Lake, ca. 21 km W of Igaratá off Dom Pedro highway between Campinas and Jacarei.","-46.08333","-23.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,"85-6","5",NA
"85","2014-12-22 22:07:00-02","MO","MOBOT","2991137","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","R.E. Gereau","P.E.N. Silva|N.R. Bensusan|P. V. Andahur|Roberta C. de Mendonça","Silva 179","1990",NA,NA,"South America","Brazil","Minas Gerais",NA,"Município de Januária. Povoado Fabiáo. APA do Rio Peruacu.","-44.2","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2013-05-07 06:03:00-03","MO","MOBOT","2991768","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Standley","Ynés Mexia","Mexia 5057","1930","9","17","South America","Brazil","Minas Gerais",NA,"Fazenda de Aguada; overgrown slope above stream, in open",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA
"87","2016-04-04 17:00:38-03","UNIOESTE","UNOP","6131","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Cordeiro, J.; Barbosa, E.","Amâncio, A.M.D.; Silva, V.L.; Almeida, K.C.; Silva, V.L.; Almeida, K.C.","187","2008","08","06",NA,"Brasil","Paraná","Ilha Grande","Fazenda da Mata.",NA,NA,NA,"Árvore, 5m, frutos maduros. Floresta Estacional Semidecídual.",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2016-04-04 17:00:38-03","UNIOESTE","UNOP","6136","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Cordeiro, J.; Barbosa, E.","Amâncio, A.M.D.; Almeida, A.K.C.; Abreu, K.C.; Almeida, A.K.C.; Abreu, K.C.","171","2008","09","17",NA,"Brasil","Paraná","Querência do Norte","Fazenda da Mata.","-53.4844017028809","-23.0835990905762",NA,"Arvoreta, 6m, frutos avermelhados. Floresta Estacional Semidecídual.",NA,NA,"2009",NA,NA,"31834","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-03-09 10:47:00-03","ICAUFMG","MCCA","3978","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Tamashiro, J.","Miranda-Melo, A.A.",NA,"2005","04","17",NA,"Brasil","Minas Gerais","Juramento","Margem do Rio Piedosa.","-43.5868988037109","-16.8481006622314",NA,NA,"MCCA04448",NA,NA,NA,NA,"19357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2019-06-10 10:11:39-03","FZB-BH","BHZB","11594","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis",NA,NA,"Silva,L.V.C.","1504","2016","06","15",NA,"Brasil","MG","Confins","Sítio Aeroportuário de Confins","-43.97","-19.611389",NA,"com duplicata, <ll>dwc_commonname:</ll> Camboatá-de-folha-miúda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"803","803","43W 58' 12","19S 36' 41",NA,NA,NA
"91","2019-06-10 10:11:39-03","FZB-BH","BHZB","3601","S","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis",NA,"K.F.Silva","Fernandes, M.G.C.",NA,"2002","10","03",NA,"Brasil","MG","Belo Horizonte","UFMG","-43.937801361084","-19.9207992553711",NA,"antes a coletora Carvalho,M.G( nome solteira)",NA,NA,"2008","07",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2021-03-17 14:38:20-03","UTFPR-SL","SHPR","260","PreservedSpecimen","Plantae","Anthophyta",NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Biral, L.","Biral, L.","1396","2018","08","01","América do Sul","Brasil","São Paulo","Gália","Estação Ecológica de Caetetus.","-49.679722","-22.378889","exsicata","Árvore, 3 m de altura, folíolos membranáceos, frutos vermelhos. Habitat: Floresta estacional semidecidual.","SHPR000260",NA,"2018","08",NA,NA,NA,NA,NA,"620","620","49º40'47 W","22º22'44 S",NA,NA,NA
"93","2021-02-04 10:30:12-03","UFRPE","HST","13316","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Raldk.","L.A.Pereira","A.M.Miranda; I.Meunier et R.Martins","5345","2005","11","27",NA,"Brasil","Piauí","Palmeirais","margem da rodovia PI 130","-43.0633010864258","-5.97777986526489",NA,"Arbusto ca. 1,50 m alt.; caule marrom; folhas papiráceas; frutos maduros marron.","HST013316",NA,"2012","09","25","48667","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-02-09 10:13:57-03","UENF","HUENF","10484","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.",NA,"Souza, T.P.","199","2011","08","09",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","Maciço do Itaoca.","-41.3244018554688","-21.7541999816895",NA,"Parcela 3","HUENF00011138",NA,NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2021-02-25 10:13:23-03","CVRD","CVRD","7440","PreservedSpecimen","Plantae","Magnoliophyta","Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Pedro Acevedo Rodriguez","Luz, A.A. da","68","2002","07","30","América do Sul","BRASIL","MG","Aimorés",NA,"-41.0638999938965","-19.4958000183105",NA,"<ll>dwc_commonname:</ll> Camboatá minas","CVRD007440",NA,"2009","03","11","54161","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","A. Luz","68","2002","7","30","South America - Neotropics","Brazil","Minas Gerais",NA,"Aimorés, estrada Aroeiras, km 2.5.",NA,NA,NA,"Common name: Camboatá de minas",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"97","2020-09-12 05:00:02-03","US","US","3638308","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","A. Luz","68","2002","7","30","South America - Neotropics","Brazil","Minas Gerais",NA,"Aimorés, Aroeiras, km 2.5.",NA,NA,NA,"No. Regisro: 7440","US00946413","US00946413_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"98","2020-09-12 05:00:02-03","US","US","1564386","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Pennington, T. D., (K)","B. J. Pickel","950","1943","9","8","South America - Neotropics","Brazil","São Paulo",NA,"Helvetia.",NA,NA,NA,NA,"US01115225","US01115225_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA
"99","2019-11-13 11:31:29-03","USP","SPF","177694","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Ferrucci, MS","Melo Jr, JCF","562","2006","10","23",NA,"Brasil","Minas Gerais","Matozinhos",NA,"-44.018056","-19.482889",NA,NA,"SPF00177694",NA,"2009",NA,NA,NA,NA,NA,NA,"678","678","-44.018056","-19.482889",NA,NA,NA
"100","2019-11-13 11:31:29-03","USP","SPF","225315","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Coelho, RLG","Soares, PC","4","2012","09","06",NA,"Brasil","Rio de Janeiro","Paty do Alferes",NA,"-43.414222","-22.348778",NA,NA,"SPF00225315","SPF00225315","2016",NA,NA,NA,NA,NA,NA,"530","530","-43.414222","-22.348778",NA,NA,NA
"101","2019-11-13 11:31:29-03","USP","SPF","132734","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","tenuivalvis","Cupania tenuivalvis","Radlk.","Ferrucci, MS","Ongaro Pinheiro, MH","453","1997","09","22",NA,"Brasil","São Paulo","Bauru",NA,"-49.060001373291","-22.3099994659424",NA,NA,"SPF00132734",NA,"2009",NA,NA,"29186","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
