"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","sex"
"632","2019-08-20 10:08:47-03","UNICAMP","UEC","52925","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.",NA,NA,NA,NA,"Fischer, EA; Araújo, AC","23098","1990","02","25","Brazil","São Paulo",NA,"E E E Juréia-Itatins",NA,NA,NA,NA,NA,NA,"UEC141564","UEC141564","flor, Planta com ca. de 20m alt., em mata ciliar. Em botões.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2021-03-01 16:27:18-03","UNICAMP","UEC","187317","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Fagg, CW","2008","11",NA,"Fagg, CW; Oliveira, FCA; Haidar, RF","1922","2008","11","18","Brazil","Tocantins","Palmas","Projeto Mapeamento e Inventário do Estado do Tocantins. Palmas, Bacia do Tocantins. Folha: SC-22-Z-B.","-48.21","-10.14","-48.21","-10.14","577","577","UEC116773","UEC116773","Árvore, tronco com casca escamosa, folhas cartáceas, flores brancas.; Floresta de galeria.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2021-03-01 16:27:18-03","UNICAMP","UEC","199966","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Siqueira, GS","2012","12","14","Siqueira, GS","844","2012","12","14","Brazil","Espírito Santo","Linhares","Reserva Naural Vale, estrada Parajú.","-39.882833","-19.117583","-39.882833","-19.117583",NA,NA,"UEC154809","UEC154809","porte arbóreo,terrestre; botão verde, flor vcreme, seiva branca; ausência de escamação; fuste cilíndrico, casca com superfície áspera. Altura toral : 6m;; mata ciliar, na borda do brejo quse dentro da água.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2019-08-20 10:08:47-03","UNICAMP","UEC","205256","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Thomsen, K","1993",NA,NA,"Thomsen, K","317","1993","04","08","Costa Rica","Puntarenas",NA,"Osa Peninsula","-83.4","8.733333","-83.4","8.733333","5","5","UEC141541","UEC141541","vegetativo, Pargos. Vegetation on rocky coast.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2019-08-20 10:08:47-03","UNICAMP","UEC","5491","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.",NA,NA,NA,NA,"Ratter, JA; Fonseca, SG; Castro, RA","2326","1972","08","30","Brazil","Mato Grosso",NA,"Vale dos Sonhos (80km N of Barra do Garç","-52.333333","-15.666667","-52.333333","-15.666667",NA,NA,"UEC141531","UEC141531","flor, Vernacular name: Landim.Tree, about 10m tall before its fall, with trunk 25cm in diam, at breast height. Petals white, stamens bright yellow. The trunk is lying across a stream (the Córrego de Matrinxão) on the banks of which t",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2019-08-20 10:08:47-03","UNICAMP","UEC","32196","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Oliveira, PAM","1982","11","08","Ramos, SE","115","1982","10","15","Brazil","Distrito Federal","Brasília","Reserva Biológica de Águas Emendadas. Ca","-47.55","-15.533333","-47.55","-15.533333",NA,NA,"UEC141542","UEC141542","flor, Mata de galeria do córrego Tabatinga. Dominante, com ca. 17m de altura. Flores brancas, estames amarelos, odorífras.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2019-08-20 10:08:47-03","UNICAMP","UEC","42242","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.",NA,NA,NA,NA,"Ratter, JA; Castro, RA; Rocha, MP","4379","1980","09","10","Brazil","Tocantins",NA,"aldeia Carajá de Macaúba, Ilha do Bananal, Parque Nacional do Arag","-50.5","-10.5","-50.5","-10.5",NA,NA,"UEC141543","UEC141543","flor, Tree, 8m tall,. 25cm d.b.h.. Bark ?fawn, marked with vertical fissures. Petals ?haxy cream, ?andreecium bright yellow.In campo cerrado, inundated in rainy season.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2019-08-20 10:08:47-03","UNICAMP","UEC","5490","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.",NA,NA,NA,NA,"Heringer, EP","14050","1970","01","30","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,"UEC141525","UEC141525","flor, Árvore nativa da região,, flores alvas frutos drupes, alimento da fauna regional. Cultivada no campo.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2020-02-10 17:51:39-03","UNICAMP","UEC","5541","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Bernacci, LC","1988","09","22","Prance, GT; Silva, AS; Bahia, RP; Berg, CC; Henderson, AJ; Nelson, BW; Balick, MJ","25100","1977","11","09","Brazil","Pará",NA,"BR 163 Rodovia Cuiabá-Santarém, km 809",NA,NA,NA,NA,"530","530","UEC141523","UEC141523","vegetativo, Campina on white sand. Tree 5m x 10cm diam., petals white.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2020-02-10 17:51:39-03","UNICAMP","UEC","5542","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Bernacci, LC","1988","09","22","Prance, GT; Silva, AS; Bahia, RP; Berg, CC; Henderson, AJ; Nelson, BW; Balick, MJ","24877","1977","11","05","Brazil","Pará",NA,"Serra do Cachimbo, BR163, Cuiabá-Santaré",NA,NA,NA,NA,"300","300","UEC141561","UEC141561","vegetativo, Rocky terrain around falls. Tree 25 x 30cm diam.; sparse white latex, buds green.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2021-03-01 16:27:18-03","UNICAMP","UEC","75544","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Rodrigues, RR; Capellari Jr, L",NA,NA,NA,"Barreto, KD; Fernandes, GD; Vitti, FX","s.n.","1993","10","30","Brazil","São Paulo","Itirapina","Rodovia Washington Luiz","-47.787778","-23.599167","-47.787778","-23.599167",NA,NA,"UEC017985","UEC017985","Árvore, 6,0m. alt. Floração sadia.Tronco liso, sem látex, flor botão creme, fruto ausente.; Borda de mata.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2021-03-01 16:27:18-03","UNICAMP","UEC","64110","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Bittrich, V","2011","11",NA,"Carvalho, AM; Santos, TS; Brito, HS","2509","1989","09","06","Brazil","Bahia","Nova Viçosa","Ca. 61km na estrada de Caravelas para Nanuque.","-39.4","-17.883333","-39.4","-17.883333",NA,NA,"UEC089274","UEC089274","Árvore com ca. 7m alt.Frutos imaturo verdes. Látex branco.; Mata.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2019-08-20 10:08:47-03","UNICAMP","UEC","72616","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.",NA,NA,NA,NA,"Fernandes, GD","33386","1995","02","11","Brazil","São Paulo","Cananéia","Ilha Comprida","-47.916389","-25.191667","-47.916389","-25.191667",NA,NA,"UEC141567","UEC141567","flor, Restinga, árvore 12m, flores brancas, anteras amarelas, ovário verde amarelado.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2019-08-20 10:08:47-03","UNICAMP","UEC","72619","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.",NA,NA,NA,NA,"Fernandes, GD","32617","1995","02","07","Brazil","São Paulo","Cananéia","Estrada Pariquera-Açu, 4km estrada de te","-47.858333","-24.879444","-47.858333","-24.879444",NA,NA,"UEC141570","UEC141570","frutos, Transição mata de encosta restinga, árvore 6m, fruto maduro verde.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2021-03-01 16:27:18-03","UNICAMP","UEC","75289","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Souza, JP; Souza, VC","1995","08","06","Catharino, ELM; Jaramillo, CBJ","515","1985","12","10","Brazil","São Paulo","Iguape","Fazenda Boa Vista, Peropava.","-47.616667","-24.566667","-47.616667","-24.566667",NA,NA,"UEC032151","UEC032151","Árvore de grande porte, caída no desmatamento da área de turfeira. Casca suberosa.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2019-08-20 10:08:47-03","UNICAMP","UEC","77803","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Bittrich, V","1997","04",NA,"Hoffmann, JRR; Gorenstein, MR; Pereira, VF; Sanches, CD; Bastos, EB","70","1994","09","08","Brazil","São Paulo","Cananéia","Ilha Comprida. Estrada entre a balsa e a","-47.911944","-25.233333","-47.911944","-25.233333",NA,NA,"UEC141585","UEC141585","vegetativo, Área de mata de restinga com transição para dunas.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2019-08-20 10:08:47-03","UNICAMP","UEC","94047","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Bittrich, V","1997","11",NA,"Árbocz, GF; Silva, MMR; Ivanauskas, NM; Zanella, J","4393","1997","08","01","Brazil","Mato Grosso","Comodoro","Fazenda Dolce Vitta","-60.566667","-12.738611","-60.566667","-12.738611",NA,NA,"UEC141578","UEC141578","fruto, Floresta ombrófila aberta, encosta da Chapada dos Parecis. Árvore de 17m. Frutos imaturos verdes.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2019-08-20 10:08:47-03","UNICAMP","UEC","94043","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Nave, AG",NA,NA,NA,"Nave, AG; Carneiro, PHM; Dário, FR; Lopes, RF","1219","1997","02","24","Brazil","Mato Grosso","Chapada dos Guimarães","Rancho Paredão","-55.7","-15.502778","-55.7","-15.502778",NA,NA,"UEC141577","UEC141577","vegetativo, Altura de 10m, látex amarelo, fruto imaturo. Interior de mata encharcada. Transição mata de encosta para mata Mesófila semi-decídua.",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2019-08-20 10:08:47-03","UNICAMP","UEC","94287","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Bittrich, V","1997","11",NA,"Souza, VC; Souza, JP; Mazine, FF; Duarte, AR","14259","1997","03","16","Brazil","Tocantins","São Félix do Araguaia","Beira do Rio Araguaia, entre São Félix d","-50.673889","-11.678056","-50.673889","-11.678056",NA,NA,"UEC141553","UEC141553","frutos, Vegetação ribeirinha, alagada nesta época do ano, formada por árvores de grande porte e arbustos (estrato herbácea em sua maior parte submerso.).",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2019-08-20 10:08:47-03","UNICAMP","UEC","105964","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.",NA,NA,NA,NA,"Vicentini, A; Assunção, PACL","381","1993","12","04","Brazil","Amazonas","Manaus",NA,"-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"UEC141549","UEC141549","frutos, Próximo a piscina, Igarapé do Barro Branco Vertente, solo areno-argiloso.",NA,NA,NA,"Magnoliopsida",NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"652","2021-03-01 16:27:18-03","UNICAMP","UEC","197495","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Bittrich, V","2009","06","05","Paciência, MB; Ferreira, OB; Frana, SA","2611","2006","12","06","Brazil","Amazonas","Manaus","Rio Cuieiras. Braço Mucura. Mata de Igapó.","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,"UEC155064","UEC155064","Árvore ca. 20m de altura. Ritidoma rajado, amarelo-avermelhado. Látex amarelo. Botões amarelo-esverdeados.",NA,NA,NA,"Magnoliopsida",NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA
"653","2019-08-20 10:08:47-03","UNICAMP","UEC","104653","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.",NA,NA,NA,NA,"Lima, HC; Lima, RP","3181","1987","11","13","Brazil","Amazonas","São Gabriel da Cachoeira","Alto rio Negro, Rio Tuari, afluente do r","-67.0892028808594","-0.130278006196022",NA,NA,NA,NA,"UEC141519","UEC141519","fruto, árvore mediana 16m, DAP 30cm. Frutos jovens esverdeados. Caatinga baixa sobre solo arenoso.",NA,NA,NA,"Magnoliopsida",NA,"377621","auto",NA,NA,NA,NA,NA,NA,NA
"654","2021-03-01 16:27:18-03","UNICAMP","UEC","64100","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Bittrich, V","2011","11",NA,"Hage, JL; Santos, EB","1879","1986","02","04","Brazil","Bahia","Ilhéus","Área do CEPEC (Centro de Pesquisa do Cacau), km 22 da Rodovia Ilhéus/ Itabuna (BR-415). Entre o Prédio de Relações públicas da CEPLAC e o lago.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"UEC089278","UEC089278","Arvorezinha 3m x 15cm. Frutos imaturos de coloração verde. Planta ornamental, cultivada.; Mata Higrófila Sul Baiana.",NA,NA,NA,"Magnoliopsida",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"655","2021-03-01 16:27:18-03","UNICAMP","UEC","64772","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Bittrich, V","2011","11",NA,"Santos, TS","4483","1989","01","12","Brazil","Bahia","Ilhéus","Área do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/ Itabuna (BR-415).","-39.0494003295898","-14.7889003753662",NA,NA,"50","50","UEC089266","UEC089266","Árvore; 7mx15cm. Flores esbranquiçadas, ovário verde.; Região de Mata Higrófila Sul Bahiana. Mata.",NA,NA,NA,"Magnoliopsida",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"656","2021-03-01 16:27:18-03","UNICAMP","UEC","64770","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Bittrich, V","2011","11",NA,"Santos, TS","4483","1989","01","12","Brazil","Bahia","Ilhéus","Área do CEPEC (Centro de Pesquisas do Cacau), km 22 da Rodovia Ilhéus/ Itabuna (BR-415).","-39.0494003295898","-14.7889003753662",NA,NA,"50","50","UEC089276","UEC089276","Árvore; 7mx15cm. Flores esbranquiçadas, ovário verde.; Região de Mata Higrófila Sul Bahiana. Mata.",NA,NA,NA,"Magnoliopsida",NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA
"657","2021-03-01 16:27:18-03","UNICAMP","UEC","186765","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.",NA,NA,NA,NA,"Costa, G; Aona, LYS","1064","2014","09","27","Brazil","Bahia","Jaguaripe","Brasil, Bahia, Jaguaripe, Depois da estação da petrobrás.","-38.8955993652344","-13.1133003234863",NA,NA,NA,NA,"UEC115351","UEC115351","Árvore ca. 12m. Botão esverdeado, flor com mácula amarela.; Restinga.",NA,NA,NA,"Magnoliopsida",NA,"41836","auto",NA,NA,NA,NA,NA,NA,NA
"658","2019-08-20 10:08:47-03","UNICAMP","UEC","120794","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Bittrich, V","2001","08",NA,"Hatschbach, G","47437","1984","01","21","Brazil","Bahia","Rio de Contas","10km N","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"UEC141574","UEC141574","frutos, Pequena árvore junto a córrego. Zona de cerrado.",NA,NA,NA,"Magnoliopsida",NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA
"659","2019-08-20 10:08:47-03","UNICAMP","UEC","29039","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Bernacci, LC","1988","09","23","Heringer, EP; Filgueiras, TS; Mendonça, RC; Pereira, BAS; Heringer-Salles, AE; Chagas e Silva","5453","1980","09","09","Brazil","Distrito Federal","Brasília","Baciado R S Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"UEC141562","UEC141562","flor, Árvore pequena; folhas lilás, verde escuro, brilhante, latescente, flores brancas; mata ciliar.",NA,NA,NA,"Magnoliopsida",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"660","2021-03-01 16:27:18-03","UNICAMP","UEC","199992","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Folli, DA","2003","10","28","Folli, DA","4645","2003","10","28","Brazil","Espírito Santo","Linhares","Reserva Natural Vale. Estrada: Gávea, 7010m.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"UEC154839","UEC154839","Porte: Arbóreo&nf;Forma Vida: Terrestre&nf;Cor Botão: Branco&nf;Cor Flor: Branca&nf;Cor Fruto Maturo:&nf;Cor Fruto Imaturo:&nf;Cor Exsudação: Amarela&nf;Descamação: Ausente&nf;Forma Fuste: Cilíndrico&nf;Superfície Casca: Áspera&nf;Altura total (m): 5&nf;A",NA,NA,NA,"Magnoliopsida",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA
"661","2019-08-20 10:08:47-03","UNICAMP","UEC","94367","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Walter, BMT","1996","03",NA,"Walter, BMT; Pereira, JB; Xavier, SCS; Sampaio, A; Nunes, R; Cordovil, SP","3266","1996","03","20","Brazil","Goiás","Colinas do Sul","Novas estradas estradas abertas para a i","-48.0783004760742","-14.1513996124268",NA,NA,"500","500","UEC141521","UEC141521","fruto, Mata de galeria não inundável. Solo arenoso-argiliso com muita serrapilheira. Afloram. Rochas.",NA,NA,NA,"Magnoliopsida",NA,"58154","auto",NA,NA,NA,NA,NA,NA,NA
"662","2019-08-20 10:08:47-03","UNICAMP","UEC","93481","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.",NA,NA,NA,NA,"Cavalcanti, TB; Amaral, A; Cordovil, SP; Carvalho-Silva, M","2066","1996","09","20","Brazil","Goiás","Ipameri","Bacia de inundação da Ahe-Corumbá","-48.1596984863281","-17.7219009399414",NA,NA,NA,NA,"UEC141579","UEC141579","flor, Coleta na copa das árvores semi-inundadas. Mata ciliar. Solo arenoso.",NA,NA,NA,"Magnoliopsida",NA,"102542","auto",NA,NA,NA,NA,NA,NA,NA
"663","2019-08-20 10:08:47-03","UNICAMP","UEC","44438","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.",NA,NA,NA,NA,"Oliveira Filho, AT","328","1984","09","02","Brazil","Mato Grosso","Chapada dos Guimarães","Saldadeira","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"UEC141568","UEC141568","flor, Árvore ca. 8m alt., flores róseas.",NA,NA,NA,"Magnoliopsida",NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA
"664","2019-08-20 10:08:47-03","UNICAMP","UEC","86868","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Tameirão Neto, E",NA,NA,NA,"Tameirão Neto, E; França, GS","1783","1993","10","09","Brazil","Minas Gerais","Braúnas","UHE Porto Estrela, rio Santo Antônio","-42.7155990600586","-19.0557994842529",NA,NA,NA,NA,"UEC141539","UEC141539","flor, Nome popular: landim. Floresta ciliar, arbóreo.",NA,NA,NA,"Magnoliopsida",NA,"19086","auto",NA,NA,NA,NA,NA,NA,NA
"665","2019-08-20 10:08:47-03","UNICAMP","UEC","46957","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.",NA,NA,NA,NA,"Semir, J; Martins, AB; Dutilh, JHA; Benacci, JL","19600","1987","07","02","Brazil","Minas Gerais","Carrancas","Cachoeira da fumaça.","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC141557","UEC141557","frutos, Árvore ca. 6m, na beira do rio, frutos verdes.",NA,NA,NA,"Magnoliopsida",NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA
"666","2019-08-20 10:08:47-03","UNICAMP","UEC","101797","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Filliettaz, AM","1998","11","05","Kinoshita, LS; Crespo, S; Feres, FR","98455","1998","10","07","Brazil","Minas Gerais","Carrancas","Vargem Grande.","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"UEC141546","UEC141546","flor, Árvore, flores brancas.",NA,NA,NA,"Magnoliopsida",NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA
"667","2019-08-20 10:08:47-03","UNICAMP","UEC","120830","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Bittrich, V","2001","08",NA,"Hatschbach, G","61870","1995","03","14","Brazil","Minas Gerais","Monte Azul","Serra do Espinhaço","-42.874698638916","-15.1549997329712",NA,NA,NA,NA,"UEC141573","UEC141573","vegetativo, Arbusto do campo cerrado; solo rochoso. Alto da serra",NA,NA,NA,"Magnoliopsida",NA,"41110","auto",NA,NA,NA,NA,NA,NA,NA
"668","2019-08-20 10:08:47-03","UNICAMP","UEC","120832","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Bittrich, V","2001","08",NA,"Pedralli, G","827","1987","10","15","Brazil","Minas Gerais","Nova Ponte","Rio Araguari","-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,"UEC141575","UEC141575","flor, Árvore flor branca.",NA,NA,NA,"Magnoliopsida",NA,"47316","auto",NA,NA,NA,NA,NA,NA,NA
"669","2019-08-20 10:08:47-03","UNICAMP","UEC","86867","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Tameirão Neto, E","1995","01",NA,"Tameirão Neto, E; Werneck, MS","1403","1994","09","26","Brazil","Minas Gerais","Perdizes","Unidade de Conservação do Galheiro.CEMIG","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"UEC141537","UEC141537","flor, Cerradão, arbóreo, nome vulgar: landim.",NA,NA,NA,"Magnoliopsida",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA
"670","2019-08-20 10:08:47-03","UNICAMP","UEC","125586","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Santos, APB","2014","07",NA,"Kinoshita, LS; Aona, LYS","00227","2000","11","22","Brazil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Campo rupestre localizado acima da fazenda Alto Palácio.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"UEC049514","UEC049514","Flores",NA,NA,NA,"Magnoliopsida",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"671","2019-08-20 10:08:47-03","UNICAMP","UEC","125358","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Santos, APB","2014","07",NA,"Kinoshita, LS; Aona, LYS","00273","2000","11","23","Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó., Cerrado. Estrada para Santana do Riacho.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"UEC049535","UEC049535","Flores",NA,NA,NA,"Magnoliopsida",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"672","2021-03-01 16:27:18-03","UNICAMP","UEC","130804","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Pirani, JR","1985",NA,NA,"Cordeiro, I; Pirani, JR; Furlan, A","6418","1980","07","24","Brazil","Minas Gerais","Santana do Riacho","Serra do Cipó,Vale do Córrego Véu da Noiva","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"UEC026486","UEC026486","Árvore mais de 10m. Látex amarelo. Frutos verdes. Beira de curso dágua",NA,NA,NA,"Magnoliopsida",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"673","2019-08-20 10:08:47-03","UNICAMP","UEC","125445","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Bittrich, V","2000","12",NA,"Kinoshita, LS; Alencar, ME","00404","2000","11","22","Brazil","Minas Gerais","Santana do Riacho","Vellozias Gigantes, Parque Nacional Serr","-43.7144012451172","-19.1688995361328",NA,NA,"1240","1240","UEC141572","UEC141572","flor, Árvore ca. 6m, flores brancas, beira de riacho.",NA,NA,NA,"Magnoliopsida",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"674","2021-03-01 16:27:18-03","UNICAMP","UEC","130805","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Mariz, G","1984","07",NA,"Furlan, A; Cordeiro, I; Pirani, JR","7246","1981","04","19","Brazil","Minas Gerais","Santana Do Riacho","Serra do cipó. Km 116 ao longo da Rodovia Belo Horizonte - Conceição do Mato Dentro. MAta Ciliar do Córrogo Indequicé.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"UEC026496","UEC026496","árvore 7m. Flores creme, ovário verde e frutos verdes.; Mata ciliar.",NA,NA,NA,"Magnoliopsida",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"675","2021-03-01 16:27:18-03","UNICAMP","UEC","180681","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Galvão, JC","2011","11",NA,"Scatigna, AV; Silva, JS; Costa, MFB; Silva, ED; Galvão, JC; Tozzi, AMGA","15","2011","11","13","Brazil","Minas Gerais","São João Batista do Glória","Serra da Canastra, próx. cachoeira do Quilombo. Margem de riacho.","-46.5055999755859","-20.6413993835449",NA,NA,NA,NA,"UEC021112","UEC021112","Árvore ca. 8m, corola branca, cálice branco.",NA,NA,NA,"Magnoliopsida",NA,"29048","auto",NA,NA,NA,NA,NA,NA,NA
"676","2019-08-20 10:08:47-03","UNICAMP","UEC","59805","S","Plantae","Calophyllaceae","Calophyllum","brasiliense","Calophyllum brasiliense","Cambess.","Schiavini","1989","03","15","Schiavini","360","1989","03","15","Brazil","Minas Gerais","Uberlândia","Mata de galeria do Rio Pangá","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"UEC141530","UEC141530","flor, Árvore ca. 10m alt., flores brancas.",NA,NA,NA,"Magnoliopsida",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA
