"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","class","relatedCatalogItem","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","previousCatalogNumber","sex"
"100","2020-09-12 05:00:02-03","US","US","1066472","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Aulomyrcia","insularis","punctata","Aulomyrcia insularis punctata","O. Berg in Mart.","Isotype","G. Gardner","1016",NA,"South America - Neotropics","Brazil","Pernambuco",NA,NA,NA,"US00117779","US00117779_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"101","2020-09-12 05:00:02-03","US","US","3077588","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis","Gardner",NA,"G. Hatschbach & A. Manosso","50835","1986","South America - Neotropics","Brazil","Paraná","Ponta do Fogo",NA,NA,"US01892272","US01892272_01 US01892272_02",NA,"12","6","Paranaguá","-48.5092010498047","-25.5200004577637","3","5","24916","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"102","2020-09-12 05:00:02-03","US","US","3466458","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis","Gardner",NA,"G. Hatschbach & J. M. Silva","56144","1991","South America - Neotropics","Brazil","Paraná","Rio Guaraqueçaba, próximo a barra",NA,NA,"US01892271","US01892271_01 US01892271_02",NA,"12","6","Guaraqueçaba","-48.3288993835449","-25.3066997528076","5","10","37295","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"103","2020-09-12 05:00:02-03","US","US","2564826","PreservedSpecimen","Plantae",NA,"Myrtales","Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis","Gardner",NA,"G. Hatschbach","13139","1965","South America - Neotropics","Brazil","Paraná","Pontal do Sul",NA,NA,"US02553966","US02553966_01",NA,"11","17","Paranaguá","-48.5092010498047","-25.5200004577637","3","5","24916","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1",NA,NA
"104","2019-11-13 11:27:04-03","USP","SPF","204714","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis","Gardner",NA,"Braga, HN","513","1999",NA,"Brasil","Rio de Janeiro",NA,NA,NA,"SPF00204714",NA,"Sobrado","09","25","Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,"17620","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2019-10-07 09:35:38-03","UEFS","HUEFS","86928","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis","Gardner",NA,"Gardner, G.","805",NA,NA,NA,NA,NA,NA,NA,"HUEFS0086928",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2019-10-07 09:35:38-03","UEFS","HUEFS","86929","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis","Gardner","Isótipo","Gardner, G.","808",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,"HUEFS0086929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2019-10-07 09:35:38-03","UEFS","HUEFS","41999","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","insularis","var. punctata","Myrcia insularis var. punctata","O.Berg","Isótipo","Klug, G.","1016","1837",NA,"Brasil","Pernambuco",NA,NA,NA,"HUEFS0041999",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-10-07 09:35:38-03","UEFS","HUEFS","42000","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Myrcia","insularis","var. punctata","Myrcia insularis var. punctata","O.Berg","Isótipo","Klug, G.","1016A","1837",NA,"Brasil","Pernambuco",NA,NA,NA,"HUEFS0042000",NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-09-04 18:21:33-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Aulomyrcia","insularis",NA,"Aulomyrcia insularis",NA,NA,"G. Gardner","805","1836","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-09-04 18:22:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Aulomyrcia","insularis","punctata","Aulomyrcia insularis punctata",NA,"Isotype","G. Gardner","1016",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2019-09-04 18:10:30-03","F","FMNH-SEEDPLANTS","V0064726F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Aulomyrcia","insularis","punctata","Aulomyrcia insularis punctata",NA,"Isotype","G. Gardner","1016",NA,"South America","Brazil",NA,NA,NA,NA,"V0064726F","V0064726F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2019-01-23 10:17:40-02","F","FMNH-SEEDPLANTS","V0064730F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Aulomyrcia","insularis","punctata","Aulomyrcia insularis punctata",NA,"Isotype","G. Gardner","1016",NA,"South America","Brazil",NA,NA,NA,NA,"V0064730F","V0064730F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-09-04 18:22:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Aulomyrcia","insularis","punctata","Aulomyrcia insularis punctata",NA,"Isotype","G. Gardner","1016",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-09-04 18:10:30-03","F","FMNH-SEEDPLANTS","V0064726F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Aulomyrcia","insularis","punctata","Aulomyrcia insularis punctata",NA,"Isotype","G. Gardner","1016",NA,"South America","Brazil",NA,NA,NA,NA,"V0064726F","V0064726F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-01-23 10:17:40-02","F","FMNH-SEEDPLANTS","V0064730F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Aulomyrcia","insularis","punctata","Aulomyrcia insularis punctata",NA,"Isotype","G. Gardner","1016",NA,"South America","Brazil",NA,NA,NA,NA,"V0064730F","V0064730F_01",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-09-04 18:19:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis",NA,NA,"J. B. E. Pohl",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2018-03-09 14:32:34-03","F","FMNH-SEEDPLANTS","V0107024F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis",NA,NA,"J. P. Lanna Sobrinho","5781","1967","South America","Brazil",NA,NA,NA,NA,"V0107024F","V0107024F_01",NA,"10","25",NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2018-05-14 16:24:50-03","F","FMNH-SEEDPLANTS","V0349081F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis",NA,NA,"H. E. Strang","543","1963","South America","Brazil","Rio de Janeiro",NA,NA,NA,"V0349081F","V0349081F_01 V0349081F_02","RRC ID Flag","12","2",NA,"-42.5","-22",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"543",NA,NA,NA
"119","2019-01-25 15:35:34-02","IAC","IAC","20807","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Myrcia","insularis",NA,"Myrcia insularis","Gardner",NA,"H.F. Leitão Filho","645","1968",NA,"Brasil","São Paulo","Iguape",NA,NA,NA,NA,"C.M.D.E. Legrand","11","22","Pariquera-Açu","-47.8811","-24.715",NA,NA,NA,NA,"1969",NA,NA,"11","27","-47.8811","-24.7150",NA,NA,NA,NA
"120","2020-07-23 12:16:13-03","CEPLAC","CEPEC","96673","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis",NA,NA,"P. Fiaschi","1692","2003",NA,"Brasil","Bahia","Estrada São José da Vitória/Buerarema, ramal a direita, ca. 1Km de São José. Estrada de acesso para a Pedra Branca.",NA,NA,NA,NA,"M. Sobral","10","15","BUERAREMA","-39.316667","-15.083333",NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,"39W19'","15S5'",NA,NA,NA,NA
"121","2020-07-23 12:16:13-03","CEPLAC","CEPEC","16990","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis",NA,NA,"S. A. Mori","12079","1985",NA,"Brasil","Bahia","5-7Km ao NE da antiga Rod. liga Est. Eco. do Pau-brasil/Cabralia.",NA,NA,NA,NA,"M. Sobral","05","07","SANTA CRUZ CABRÁLIA","-39.133333","-16.383333",NA,NA,NA,NA,NA,NA,"30/12/1991",NA,NA,"39W8'","16S23'",NA,NA,NA,NA
"122","2020-07-23 12:16:13-03","CEPLAC","CEPEC","105400","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis",NA,NA,"K. Almeida","17","1995",NA,"Brasil","Pernambuco","Estação Ecológica do Papacurá.",NA,NA,NA,NA,"M. Sobral","02","05","SÃO LOURENÇO DA MATA","-34.950278","-8.012778",NA,NA,NA,NA,NA,NA,"30/12/2006",NA,NA,"34W57'1","8S0'46",NA,NA,NA,NA
"123","2020-07-23 12:16:13-03","CEPLAC","CEPEC","128579","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis",NA,NA,"Piotto, D.","2260","2010",NA,"Brasil","Bahia","Parque Estadual da Serra do Conduru",NA,"Floresta madura, bosque: 3, parcela: 13, dist: -10, dap: 1.4 cm, altura: 3.5 m",NA,NA,"Piotto, D.","06","04","URUÇUCA","-39.083333","-14.416667","120","120",NA,NA,NA,NA,NA,NA,NA,"39W5'0","14S25'0",NA,NA,NA,NA
"124","2020-07-23 12:16:13-03","CEPLAC","CEPEC","59097","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis",NA,NA,"J. G. Jardim","215","1993",NA,"Brasil","Bahia","Reserva Biologica do Mico-leão (REBIO). (IBAMA). Entr. Km 46 Ba-001 Ilheus/Uma. Entrada a direita Km 10,4 BA-001 Uma/Ilheus.",NA,NA,NA,NA,"G. M. Barroso","07","15","UNA","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,"39W5'0","15S9'0",NA,NA,NA,NA
"125","2020-07-23 12:16:13-03","CEPLAC","CEPEC","29096","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis",NA,NA,"L. A. Mattos-Silva","1513","1982",NA,"Brasil","Bahia","Rod. Olivença/Maruim, 12Km ao S de Olivença. Margem do Rio Acuipe.",NA,NA,NA,NA,"M. Sobral","02","16","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,"30/12/2005",NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-07-23 12:16:13-03","CEPLAC","CEPEC","8061","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis",NA,NA,"T. S. dos Santos","2138","1971",NA,"Brasil","Bahia","Rod. Ipiaú/Ibirataia.",NA,"<ll>dwc_commonname:</ll>",NA,NA,"M. Sobral","11","13","IPIAÚ","-39.7338981628418","-14.1372003555298",NA,NA,"24789","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-07-23 12:16:13-03","CEPLAC","CEPEC","71739","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis",NA,NA,"A. L. B. Sartori","263","1996",NA,"Brasil","Bahia","Estrada Una/Canavieiras.",NA,NA,NA,NA,"V. G. Staggemeier","08","24","UNA","-39.0752983093262","-15.2932996749878",NA,NA,"36070","auto",NA,NA,"30/03/2014",NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-07-23 12:16:13-03","CEPLAC","CEPEC","68382","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis",NA,NA,"M. Sobral","58026","1992",NA,"Brasil","Espírito Santo","Margem da Lagoa Juparana.",NA,NA,NA,NA,"M. Sobral","10","13","LINHARES","-40.0722007751465","-19.3910999298096",NA,NA,"48094","auto",NA,NA,"30/12/1991",NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-07-23 12:16:13-03","CEPLAC","CEPEC","2403","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis",NA,NA,"R. P. Belém","2631","1966",NA,"Brasil","Bahia","Rod. BR-5, 10Km ao S cidade.",NA,NA,NA,NA,"M. Sobral","09","22","EUNÁPOLIS","-39.5802993774414","-16.3775005340576",NA,NA,"37596","auto",NA,NA,"30/12/1991",NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-07-23 12:16:13-03","CEPLAC","CEPEC","18145","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis",NA,NA,"S. A. Mori","12877","1979",NA,"Brasil","Bahia","Estrada entre Sururú e Vila Brasil, a 6-14Km de Sururú. A 12-20Km ao SE de Buerarema.",NA,"<ll>dwc_commonname:</ll>",NA,NA,"M. Sobral","10","27","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-07-23 12:16:13-03","CEPLAC","CEPEC","17004","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis",NA,NA,"S. A. Mori","12144","1965",NA,"Brasil","Bahia","A 5Km a W cidade",NA,NA,NA,NA,"M. Sobral","09","08","SANTA CRUZ CABRÁLIA","-39.0247001647949","-16.2780990600586",NA,NA,"49584","auto",NA,NA,"30/12/1991",NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-02-27 14:03:09-03","UFSJ","HUFSJ","7003","S","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis","Gardner",NA,"Ferreira, S","320","1990",NA,"Brasil","São Paulo","Ilha do Cardoso, trilha da Cachoeira.",NA,"Árvore, 10m de altura, inflorescência branca.","HUFSJ007003",NA,NA,"11","28","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-02-27 14:03:09-03","UFSJ","HUFSJ","7019","S","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis","Gardner",NA,"Duarte, LSR","27","1981",NA,"Brasil","São Paulo","Ilha do Cardoso.",NA,"Cultivado.","HUFSJ007019",NA,"Mantovani, W","11","10","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"37574","auto","1993",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"134","2019-12-09 10:46:08-03","UFSJ","HUFSJ","7026","S","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis","Gardner",NA,"Melo, MMRF; Penina, A","690","1987",NA,"Brasil","São Paulo","Ilha do Cardoso, estrada da Captação de água.",NA,"Árvore, ca. 10m de altura, frutos maduros pretos, adocicados às margens do Rio Perequê.","HUFSJ007026",NA,"Aguiar, OT","01","19","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"37574","auto","1990",NA,NA,"12","18",NA,NA,NA,NA,NA,NA
"135","2019-02-27 14:03:09-03","UFSJ","HUFSJ","6569","S","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis","Gardner",NA,"Grande, DA de; Lopes, EA","352","1990",NA,"Brasil","São Paulo","Ilha do Cardoso, trilha de acesso ao trapiche.",NA,"Árvore, ca. 6m de altura, flores brancas.","HUFSJ006569",NA,"Aguiar, OT","12","18","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"37574","auto","1990",NA,NA,"12","18",NA,NA,NA,NA,NA,NA
"136","2019-02-27 14:03:09-03","UFSJ","HUFSJ","6570","S","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis","Gardner",NA,"Kirizawa, M","2019","1987",NA,"Brasil","São Paulo","Parque Estadual da Ilha do Cardoso. Regiãode transição mata de encosta, restinga arbórea, próximo ao Rio Perequê.",NA,"Árvore de 13m de altura, em intensa floração. Flores brancas.","HUFSJ006570",NA,"Aguiar, OT","12","10","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"37574","auto","1990",NA,NA,"12","18",NA,NA,NA,NA,NA,NA
"137","2016-08-23 10:59:57-03","NHMLondon","NHM-LONDON-BOT","BM000953611","S","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis","Kiaersk.","Type","Herb Gardner; Herb Gardner","1016","1837",NA,"Brasil","Pernambuco",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/024795234cbbfb48ddc52fae7df6900d290054c5/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"11",NA,NA,"-38.194244","-8.376025",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-38.194244","-8.376025",NA,NA,"NHMUK:ecatalogue:464283",NA
"138","2016-08-23 10:59:57-03","NHMLondon","NHM-LONDON-BOT","BM000953612","S","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis","Kiaersk.","Type","Herb Gardner; Herb Gardner","202","1836",NA,"Brasil",NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/52f7f74ad539173d0b4fa01a453ad5c13fe5e48f/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA,"NHMUK:ecatalogue:464286",NA
"139","2020-11-12 17:02:00-03","UEL","FUEL","39509","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis","(O.Berg) Kiaersk.",NA,"Baitello, JB; Borges, SM","91","1981",NA,"Brasil","São Paulo","Parque Est adual da Ilha do Cardoso, estr direção, estr direção turbina",NA,NA,"FUEL012149",NA,"Aguiar, OT","11","11","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"37574","auto","1993",NA,NA,"04","19",NA,NA,NA,NA,NA,NA
"140","2019-11-01 15:06:13-03","UnB","UB","131794","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis","Gardner",NA,"Hatschbach, G","16698","1967","Southern America","Brasil","Paraná ","Serrinha",NA,"Árvore 12m.; Mata pluvial",NA,NA,"Silveira, N","07","06","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"37295","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-10-03 10:04:18-03","UFSCar","SORO","1314","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis","Gardn.",NA,NA,"27","1993",NA,"Brasil","São Paulo","Ilha do Cardoso",NA,"Cultivado",NA,NA,NA,"03",NA,"Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-10-03 10:04:18-03","UFSCar","SORO","1315","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis","Gardn.",NA,"DE Grande D.A.; Lopes E.A.","352","1990",NA,"Brasil","São Paulo","Ilha do Cardoso, trilha de acesso ao trapiche",NA,"Árvore ca. 6m alt., flores brancas",NA,NA,NA,"12","18","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-04 15:45:33-03","IF","SPSF","24435","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis",NA,NA,"C.Kozera","832","1999","América do Sul","Brasil","SP","E.Ecol.Chauás",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa&nf;;",NA,NA,NA,"01","10","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"55628","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-04 15:45:33-03","IF","SPSF","15222","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","insularis",NA,"Myrcia insularis",NA,NA,"G. Hatschbach & J.M.Silva","56144","1991","América do Sul","Brasil","PR","Rio Guaraquecaba",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: prox. a Barra&nf;;",NA,NA,NA,"12","06","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"37295","auto",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2017-09-11 17:11:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","insularis","opaca","Aulomyrcia insularis opaca","O.Berg",NA,"Sellow, F","s.n.",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2017-09-11 17:11:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","insularis","opaca","Aulomyrcia insularis opaca","O.Berg",NA,"Gardner, G","202",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2017-09-11 17:11:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","insularis","opaca","Aulomyrcia insularis opaca","O.Berg",NA,"Schubert, BG","5839",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2017-09-11 17:11:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","insularis","opaca","Aulomyrcia insularis opaca","O.Berg",NA,"Wied-Neuwied, MAP Prince","s.n.",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2017-09-11 17:11:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","insularis","punctata","Aulomyrcia insularis punctata","O.Berg",NA,"Gardner, G","1016",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,"Isosyntype; Dryas; HABITAT: Dryas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2017-09-11 17:11:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","insularis","punctata","Aulomyrcia insularis punctata","O.Berg",NA,"Riedel, L","s.n.",NA,"Southern America","Brazil","Bahia","in silvis ad flumen Itahype prope Castel novo Dec lecta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2017-09-11 17:11:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","insularis","opaca","Aulomyrcia insularis opaca","O.Berg",NA,"Sellow, F","s.n.",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2017-09-11 17:11:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","insularis","opaca","Aulomyrcia insularis opaca","O.Berg",NA,"Gardner, G","202",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2017-09-11 17:11:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Aulomyrcia","insularis","opaca","Aulomyrcia insularis opaca","O.Berg",NA,"Schubert, BG","5839",NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,"Original herbarium: Mart.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
