"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","individualCount","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","sex"
"147","2020-12-11 11:40:15-03","UFMG","BHCB","20887","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Stehmann, JR; Arantes, AA","s.n.","1992","10","31","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949","28215",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-11 11:40:15-03","UFMG","BHCB","20226","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Andrade, PM de","s.n.","1991","05","05","Brasil","Minas Gerais","Nova Lima","Reserva Biológica Mata do Jambreiro","-43.8466987609863","-19.9855995178223","29211",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-11 11:40:15-03","UFMG","BHCB","20229","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Andrade, PM de","s.n.","1990","12","03","Brasil","Minas Gerais","Nova Lima","Reserva Biológica Mata do Jambreiro","-43.8466987609863","-19.9855995178223","29211",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-11 11:40:15-03","UFMG","BHCB","56951","PreservedSpecimen","Plantae","Dicotyledon",NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Salino, A; Melo, LCN","5829","2000","11","13","Brasil","Minas Gerais","Baependi","Usina Hidrelétrica Congonhal. Rio Jacu.","-44.8899993896484","-21.9589004516602","29865","Arbusto com 2m de altura, folhas cartáceas, inflorescências verdes, interior de mata","auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-02-11 17:21:14-03","UFPR","UPCB","82609","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Queiroz, G.A.","2019","08","Labiak, P.H.","5022","2008","10","21","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas. Localidade de Alegre, trilha do Pau Oco. Floresta Ombrófila Densa Montana","-40.525","-20.276",NA,"Arbusto ca. 2m altura, interior da mata. Inflorescências alvas..",NA,NA,NA,"590","590",NA,"UPCB0030096","UPCB0030096",NA,NA,"-40.525","-20.276","20",NA,NA,NA,NA
"152","2021-02-11 17:21:14-03","UFPR","UPCB","91402","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Queiroz, G.A.","2019","08","Forzza, R.C.","5298","2008","07","22","Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas. Localidade de Alegre, trilha do Pau-oco. Floresta Ombrófila Densa Montana.","-40.525","-20.268",NA,"Arbusto 3m alt. Inflorescência ereta, verde..",NA,NA,NA,"525","525",NA,"UPCB0036038","UPCB0036038",NA,NA,"-40.525","-20.268","20",NA,NA,NA,NA
"153","2016-02-18 15:38:00-02","MO","MOBOT","100895315","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Elsie F. Guimarães",NA,NA,"M. Alejandra Jaramillo|José E. Meireles|M. Nandruz","Jaramillo 794","2004","11","25","Brazil","Espírito Santo","Sooretama","Vale do Rio Doce Forest Reserve, Gávea Rd., km 8, mata de tabuleiro.","-39.95","-19.1833333",NA,NA,NA,"1","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2019-07-28 04:35:00-03","MO","MOBOT","100578236","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Eve J. Lucas|Fiorella F. Mazine|Lúcio de Souza Leoni|N. A. Brummitt|O.R. Campos|T.B. Flores|L.V.S. Jennings|Daniela Sampaio","Lucas 651","2006","11","23","Brazil","Minas Gerais","Faria Lemos","Fazenda Santa Rita, trilha do córrego.","-42.0566667","-20.7602778",NA,NA,NA,"1","South America","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2014-01-28 20:56:00-02","MO","MOBOT","3101293","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","R. Callejas",NA,NA,"Ricardo Callejas|André M. de Carvalho|L.M. Silva","Callejas Posada 1577","1983","10","28","Brazil","Bahia",NA,"Municipio de Itabuna, km 9 da estrada Jucari-Palmeira. Fazenda Sto Antonio. Mata Higrófila Sul Baiana.",NA,NA,NA,NA,NA,NA,"South America","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","3103434","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","R. Callejas",NA,NA,"Gert G. Hatschbach","Hatschbach 46789","1983","8","7","Brazil","Espírito Santo",NA,"Rod. BR-101; 10-20 km S de S. Mateus.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2013-12-01 05:44:00-02","MO","MOBOT","3103461","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Ricardo Callejas",NA,NA,"Romeu P. Belém","Belém 3875","1968",NA,NA,"Brazil","Bahia",NA,"Vale do Rio Mucurí, al lado da Rodovia BR 101. Mata de terra firme.",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","3101399","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum vicosanum",NA,"R. Callejas",NA,NA,"Ghillean T. Prance","Prance 9971","1969","2","17","Brazil","Roraima",NA,"Serra dos Surucucus. Margin of Posto Surucucu Mission Airstrip. Forest on terra firme.","-63.55","2.7",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,"vicosanum",NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-08-31 09:14:12-03","INPA","INPA","34056","S","Plantae","Dicotyledon Magnoliids","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Prance, GT","15838","1971","10","25","Brasil","Amazonas","Santa Isabel do Rio Negro","Tapuruquara, Roadside near Tapuruquara. Forest on terra firme.","-65.0192","-0.4142",NA,NA,NA,NA,"Southern America",NA,NA,NA,"INPA0034056","INPA0034056 INPA0034056_e INPA0034056_e1",NA,NA,"-65.0192","-0.4142",NA,NA,NA,NA,NA
"160","2020-08-31 09:14:12-03","INPA","INPA","41525","S","Plantae","Dicotyledon Magnoliids","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","Guimarães, EF","2007",NA,"Prance, GT","18220","1973","10","08","Brasil","Mato Grosso","Aripuanã","Near Humboldt Centre, on road to rio Juruema.","-59.35","-10.2",NA,NA,NA,NA,"Southern America",NA,NA,NA,"INPA0041525","INPA0041525 INPA0041525_e",NA,NA,"-59.35","-10.2",NA,NA,NA,NA,NA
"161","2020-08-31 09:14:12-03","INPA","INPA","44345","S","Plantae","Dicotyledon Magnoliids","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.",NA,NA,NA,"Steward, WC","P20368","1974","02","18","Brasil","Amazonas","Presidente Figueiredo","BR174, km 147, Forest at km. 147. Varzea.","-60.16","-1.6",NA,NA,NA,NA,"Southern America",NA,NA,NA,"INPA0044345","INPA0044345 INPA0044345_e INPA0044345_e1",NA,NA,"-60.16","-1.6",NA,NA,NA,NA,NA
"162","2020-08-31 09:14:12-03","INPA","INPA","27104","S","Plantae","Dicotyledon Magnoliids","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum vicosanum","Yunck.","Callejas, R","1980",NA,"Prance, GT","9971","1969","02","17","Brasil","Roraima","Alto Alegre","Serra dos Surucucus","-63.55","2.7",NA,NA,NA,NA,"Southern America",NA,NA,NA,"INPA0027104","INPA0027104 INPA0027104_e","vicosanum",NA,"-63.55","2.7",NA,NA,NA,NA,NA
"163","2020-08-31 09:14:12-03","INPA","INPA","33584","S","Plantae","Dicotyledon Magnoliids","Piperales","Piperaceae","Piper","vicosanum","Piper vicosanum vicosanum","Yunck.","Callejas, R","1982",NA,"Prance, GT","15368","1971","10","17","Brasil","Amazonas","Santa Isabel do Rio Negro","Tapuruquara, Tapuruquara by road to airport. Forest on terra firme.","-65.0192","-0.4142",NA,NA,NA,NA,"Southern America",NA,NA,NA,"INPA0033584","INPA0033584 INPA0033584_e INPA0033584_e1 INPA0033584_nd","vicosanum",NA,"-65.0192","-0.4142",NA,NA,NA,NA,NA
"164","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","13578",NA,"Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","E. F. Guimarães/2008",NA,NA,"L. Kollmann; et al","3104","2000","09","30","Brasil","Espírito Santo","Santa Teresa","São João de Petrópolis, E.A.F.S.T.","-40.681389","-19.805556",NA,"Inflorescência verde.",NA,NA,NA,NA,NA,NA,"MBML013578",NA,NA,NA,"40W40'53","19S48'20",NA,NA,NA,NA,NA
"165","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","14476",NA,"Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","E. F. Guimarães/2008",NA,NA,"L. Kollmann; et al","3320","2000","11","21","Brasil","Espírito Santo","Barra de São Francisco","Parque Municipal Sombra da Tarde","-40.890833","-18.738333",NA,"Planta 1m na sombra. Espigas verdes.",NA,NA,NA,NA,NA,NA,"MBML014476",NA,NA,NA,"40W53'27","18S44'18",NA,NA,NA,NA,NA
"166","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","15147",NA,"Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","E. F. Guimarães/2008",NA,NA,"L. Kollmann; et al","4548","2001","09","13","Brasil","Espírito Santo","Santa Teresa","Vale do Canaã","-40.601944","-19.906111",NA,"Arbusto 2m na sombra na sombra. Espigas verdes.",NA,NA,NA,NA,NA,NA,"MBML015147",NA,NA,NA,"40W36'7","19S54'22",NA,NA,NA,NA,NA
"167","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","30502",NA,"Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","E. F. Guimarães/2008",NA,NA,"R.R. Vervloet; V. Demuner, E. Bausen, T. A. Cruz","2735","2007","07","03","Brasil","Espírito Santo","Águia Branca","Assentamento 16 de abril","-40.734722","-18.907028",NA,"Arbusto 2m, infrutescência verde.",NA,NA,NA,"150","150",NA,"MBML030502",NA,NA,NA,"40W44'5","18S54'25,3",NA,NA,NA,NA,NA
"168","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","30783",NA,"Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","E. F. Guimarães/Jan.2008",NA,NA,"L. Kollmann; R. Goldenberg, P. Labiak, F. B. Matos & M. Kaehler","9894","2007","07","12","Brasil","Espírito Santo","Santa Teresa","Santo Antônio. Terreno do Boza.","-40.591667","-19.909167",NA,"Arbusto 1,5m na meia sombra. Espigas verdes.",NA,NA,NA,NA,NA,NA,"MBML030783",NA,NA,NA,"40W35'30","19S54'33",NA,NA,NA,NA,NA
"169","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","31934",NA,"Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","E. F. Guimarães/2008",NA,NA,"V. Demuner; T. A. Cruz e R. R. Vervloet.","4480","2007","11","06","Brasil","Espírito Santo","Rio Bananal","Alto Bananal, propr.: Jonas Grassi","-40.416389","-19.248889",NA,"Arbusto 1m infrutescências verdes. Borda de mata secundária.",NA,NA,NA,"280","280",NA,"MBML031934",NA,NA,NA,"40W24'59","19S14'56",NA,NA,NA,NA,NA
"170","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","32012",NA,"Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","E. F. Guimarães/2008",NA,NA,"V. Demuner; T. A. Cruz, R. R. Vervloet e M. Belisario.","4409","2007","10","25","Brasil","Espírito Santo","Santa Leopoldina","Fazenda Caioaba, propr.: Claúdio Virloni.","-40.470333","-20.055833",NA,"Arbusto 2m, flor inflorescência branca. Interior de mata secundária.",NA,NA,NA,"200","200",NA,"MBML032012",NA,NA,NA,"40W28'13,2","20S3'21",NA,NA,NA,NA,NA
"171","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","32278",NA,"Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","E. F. Guimarães/Jan.2008",NA,NA,"L. Kollmann; A. P. Fontana & Kaio A. Brahim","10072","2007","10","04","Brasil","Espírito Santo","João Neiva","Alto Bergamo","-40.481944","-19.7475",NA,"Arbusto 1m na meia sombra, espiga verde.",NA,NA,NA,"355","355",NA,"MBML032278",NA,NA,NA,"40W28'55","19S44'51",NA,NA,NA,NA,NA
"172","2020-09-22 12:01:05-03","MBML","MBML-HERBARIO","41632",NA,"Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A. Melo, 16.I.2020","2009","09","A. M. Assis; M. D. S. Demuner","2045","2009","09","03","Brasil","Espírito Santo","Santa Leopoldina","Margem direita do Rio Santa Maria da Vitória. Próximo à Represa Suíça.","-40.552917","-20.086944",NA,"Arbusto 2 m. Inflorescência verde. Interior da Mata.",NA,NA,NA,"100","100",NA,"MBML041632",NA,NA,NA,"40W33'10,5","20S5'13","20",NA,NA,NA,NA
"173","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","42701",NA,"Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","D. Monteiro/2011",NA,NA,"D. Monteiro; A.F.P. Machado, M.D.M. Viana-Filho & T.T.Carrijo","252","2008","03","21","Brasil","Espírito Santo","Linhares","Reserva Natural da Vale do Rio Doce, estrada do Flamengo, km 0,8. 55 m.s.m. Mata de tabuleiro","-40.069722","-19.155556",NA,"Arbusto ca 1,5m alt., lâmina discolor, espigas eretas",NA,NA,NA,NA,NA,NA,"MBML042701",NA,NA,NA,"40W4'11","19S9'20",NA,NA,NA,NA,NA
"174","2020-09-22 12:01:05-03","MBML","MBML-HERBARIO","47361",NA,"Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A. Melo, 16.I.2020",NA,NA,"L. Kollmann; A.P. Fontana","12424","2012","05","10","Brasil","Rio de Janeiro","Macaé","Terminal da Petrobras de Cabiúnas","-41.730556","-22.286389",NA,"Mata Estacional Semidecidual. Arbusto 2 m na sombra, espiga verde.",NA,NA,NA,NA,NA,NA,"MBML047361",NA,NA,NA,"41W43'50","22S17'11",NA,NA,NA,NA,NA
"175","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","49674",NA,"Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker",NA,NA,NA,"P.J. Coelho; A.D. Ferreira","157","2015","01","23","Brasil","Espírito Santo","Santa Teresa","RPPN Vale do Sol, Floresta Ombrófila Densa, borda da mata, perto do asfalto","-40.533333","-19.95",NA,"Arbusto 1,5m. Flores maduras",NA,NA,NA,NA,NA,NA,"MBML049674",NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA
"176","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","8087",NA,"Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","M. A. Jaramillo/12-06-2005",NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1552","1999","01","14","Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222",NA,"Planta 2m na sombra. Espiga verde.",NA,NA,NA,NA,NA,NA,"MBML008087",NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA
"177","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","8117",NA,"Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker","Elsie F. Guimarães/2000",NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1694","1999","01","27","Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria","-40.683611","-19.931111",NA,"Planta de 2m. Espiga branca",NA,NA,NA,NA,NA,NA,"MBML008117",NA,NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA
"178","2020-07-10 09:48:54-03","MBML","MBML-HERBARIO","42684",NA,"Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yuncker",NA,NA,NA,"D. Monteiro; A.F.P. Machado, M.D.M. Viana-Filho & T.T.Carrijo","257","2008","03","22","Brasil","Espírito Santo","Linhares","Reserva Natural da Vale do Rio Doce, estrada do Flamengo, mata de tabuleiro","-40.0722007751465","-19.3910999298096","48094","Arbusto ca 2,5m alt., em borda de mata, ramos lenticelados, lâmina discolor, espigas eretas, verde-amareladas quando em flor, frutos verdes","auto",NA,NA,NA,NA,NA,"MBML042684",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2019-06-10 10:11:25-03","FZB-BH","BHZB","6657","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum",NA,"E.F, Guimarães","2015","09","Ordones, J. et al.","1299","2007","12","05","Brasil","MG","Belo Horizonte","FZBBH/ Setor Extra","-43.937801361084","-19.9207992553711","17082","Nº 45. Doação de duplicata para herbário RB em fevereiro 2015..Anteriormente identificada como Piper arboreum Aulb.por R.C.Mota em 05/2008","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2019-06-10 10:11:25-03","FZB-BH","BHZB","12022","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum",NA,NA,NA,NA,"Ferreira Junior, C.A.","1509","2015","01","24","Brasil","MG","Nova Lima","Corrego do Cardoso, Bairro Ouro Velho, Nova Lima, Minas Gerais","-43.8466987609863","-19.9855995178223","29211","Doação de duplicata para herbário RB em outubro 2017.","auto",NA,NA,"867","867",NA,NA,NA,NA,NA,"43°53'39.0","19°59'20.9",NA,NA,NA,NA,NA
"181","2019-06-10 10:11:25-03","FZB-BH","BHZB","12047","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum",NA,NA,NA,NA,"Ferreira Junior, C.A.","1530","2015","03","15","Brasil","MG","Nova Lima","Corrego do Cardoso, Bairro Ouro Velho, Nova Lima, Minas Gerais","-43.8466987609863","-19.9855995178223","29211","Com duplicata. Doação de duplicata para herbário RB em outubro 2017.","auto",NA,NA,"867","867",NA,NA,NA,NA,NA,"43°53'38.9","19°59'20.4",NA,NA,NA,NA,NA
"182","2019-06-10 10:11:25-03","FZB-BH","BHZB","4800","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum",NA,"E.F.Guimarães","2015","07","Echternacht, L.A.","69","2005","03","09","Brasil","MG","Belo Horizonte","FZB/BH","-43.937801361084","-19.9207992553711","17082","Anteriormente Piper sp.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-06-10 10:11:25-03","FZB-BH","BHZB","5588","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum",NA,".E.F.Guimarães","2015","09","Ordones, J.","954","2005","11","01","Brasil","MG","Marliéria","Lagoa Preta, Pq. Estadual do Rio Doce.","-42.633333","-19.5",NA,"Nº 92. 42°38' W a 48°28' W e 19°45' a 19°30' S.Doação de duplicata para herbário RB em fevereiro 2015.. Determinadores anteriores : Giacomin, L.L. ; Carmo, C.M.S.em 02/2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"42W 38'","19S 30'",NA,NA,NA,NA,NA
"184","2019-06-10 10:11:25-03","FZB-BH","BHZB","12015","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum",NA,NA,NA,NA,"Ferreira Junior, C.A.","1452","2014","10","04","Brasil","MG","Nova Lima","Corrego do Cardoso, Bairro Ouro Velho, Nova Lima, Minas Gerais","-43.8466987609863","-19.9855995178223","29211","Doação de duplicata para herbário RB em outubro 2017.","auto",NA,NA,"867","867",NA,NA,NA,NA,NA,"43º 53#?#39.2","19º 59#?#20.8",NA,NA,NA,NA,NA
"185","2019-06-10 10:11:25-03","FZB-BH","BHZB","12020","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum",NA,NA,NA,NA,"Ferreira Junior, C.A.","1453","2014","10","04","Brasil","MG","Nova Lima","Corrego do Cardoso, Bairro Ouro Velho, Nova Lima, Minas Gerais","-43.8466987609863","-19.9855995178223","29211","Doação de duplicata para herbário RB em outubro 2017.","auto",NA,NA,"867","867",NA,NA,NA,NA,NA,"43°53'38.9","19°59'20.4",NA,NA,NA,NA,NA
"186","2019-06-10 10:11:25-03","FZB-BH","BHZB","12021","S","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum",NA,NA,NA,NA,"Ferreira Junior, C.A.","1490","2014","12","20","Brasil","MG","Nova Lima","Corrego do Cardoso, Bairro Ouro Velho, Nova Lima, Minas Gerais","-43.8466987609863","-19.9855995178223","29211","Doação de duplicata para herbário RB em outubro 2017.","auto",NA,NA,"865","865",NA,NA,NA,NA,NA,"43°53'37.1","19°59'19.2",NA,NA,NA,NA,NA
"187","2019-06-10 10:11:25-03","FZB-BH","BHZB","11580","S","Plantae",NA,NA,"Piperaceae","Piper Cf.","vicosanum","Piper Cf. vicosanum",NA,NA,NA,NA,"Silva,L.V.C.","1492","2016","04","25","Brasil","MG","Confins","Sítio Aeroportuário de Confins","-43.970556","-19.611389",NA,"Unicata",NA,NA,NA,"799","799",NA,NA,NA,NA,NA,"43W 58' 14","19S 36' 41",NA,NA,NA,NA,NA
"188","2021-01-26 13:57:21-03","IMA","MAC","40678","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","R.P.Lyra-Lemos; E.C.O.Chagas; M.C.S.Mota","12374","2009","08","21","Brasil","Alagoas","São José da Laje","Usina Serra Grande","-36.561075","-9.063867",NA,"Arbusto ca. de 80cm de altura. Inflorescência verde.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0040678",NA,NA,NA,"-36.561075","-9.063867","15",NA,NA,NA,NA
"189","2021-01-26 13:57:21-03","IMA","MAC","40709","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","R.P.Lyra-Lemos; E.C.O.Chagas; M.C.S.Mota","12406","2009","08","22","Brasil","Alagoas","São José da Laje","Usina Serra Grande.","-36.561075","-9.063867",NA,"Arbusto ca. 1 m de altura. Inflorescência verde.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0040709",NA,NA,NA,"-36.561075","-9.063867","15",NA,NA,NA,NA
"190","2021-01-26 13:57:21-03","IMA","MAC","42497","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","Chagas-Mota; A.I.L.Pinheiro","4017","2009","06","05","Brasil","Alagoas","Capela","Serra da Lagartixa.","-36.761939","-9.415039",NA,"Arbusto ca. 3 m de altura. Infrutescência verde.; Mata Pluvial Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0042497",NA,NA,NA,"-36.761939","-9.415039","15",NA,NA,NA,NA
"191","2021-01-26 13:57:21-03","IMA","MAC","42461","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","Chagas-Mota; A.I.L.Pinheiro","3981","2009","06","05","Brasil","Alagoas","Capela","Serra da Lagartixa.","-36.754506","-9.410622",NA,"Arbusto ca. 2 m de altura. Inflorescência verde.; Mata Pluvial Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0042461",NA,NA,NA,"-36.754506","-9.410622","15",NA,NA,NA,NA
"192","2021-01-26 13:57:21-03","IMA","MAC","21292","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","E.F.Guimarães","2008",NA,"M.Oliveira; A.A.Grillo","1273","2003","01","25","Brasil","Alagoas","Ibateguara","Coimbra, Grota do Dudé, interior da mata.","-35.927994","-8.973719",NA,"Arbusto com ca. de 2m de altura. Frutos verdes. Frequente.; Vegetação arbustiva arbórea densa. Solo humoso.",NA,NA,NA,NA,NA,NA,"MAC0021292",NA,NA,NA,"-35.927994","-8.973719",NA,NA,NA,NA,NA
"193","2021-01-26 13:57:21-03","IMA","MAC","22112","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","E.F.Guimarães",NA,NA,"M.Oliveira; A.A.Grillo","1170","2002","10","16","Brasil","Alagoas","Ibateguara","Aiquidaban II, interior da mata.","-35.927994","-8.973719",NA,"Arbusto. Inflorescência esverdeada.; Vegetação arbustiva-arbórea densa. Solo argiloso.",NA,NA,NA,NA,NA,NA,"MAC0022112",NA,NA,NA,"-35.927994","-8.973719",NA,NA,NA,NA,NA
"194","2021-01-26 13:57:21-03","IMA","MAC","3664","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","E.F.Guimarães","2008",NA,"A.I.L.Pinheiro; M.N.Rodrigues","28","1984","05","18","Brasil","Alagoas","Colônia Leopoldina","Serra do Livramento, mata do Tamanduá, mata pluvial tropical, solo bem drenado.","-35.756786","-8.94",NA,"Arbusto. Inflorescência verde.; Mata Atlântica",NA,NA,NA,NA,NA,NA,"MAC0003664",NA,NA,NA,"-35.756786","-8.94",NA,NA,NA,NA,NA
"195","2021-01-26 13:57:21-03","IMA","MAC","40665","PreservedSpecimen","Plantae",NA,NA,"Piperaceae","Piper","vicosanum","Piper vicosanum","Yunck.","A.Melo","2018","08","R.P.Lyra-Lemos; E.C.O.Chagas; M.C.S.Mota","12360","2009","08","21","Brasil","Alagoas","São José da Laje","Usina Serra Grande","-36.561075","-9.063867",NA,"Arbusto ca. de 1,5m de altura. Inflorescência verde.; Mata Atlântica.",NA,NA,NA,NA,NA,NA,"MAC0040665",NA,NA,NA,"-36.561075","-9.063867","15",NA,NA,NA,NA
