"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"53","2018-06-22 05:25:00-03","MO","MOBOT","2481972","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Turnera","capitata","Turnera capitata","Cambess.","Pe. Raulino Reitz|Roberto M. Klein","Reitz 4002","1956","9","28","South America","Brazil","Santa Catarina","Santo Amaro da Imperatriz: Pilões, na rocha",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2012-04-26 10:00:00-03","MO","MOBOT","3148170","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Turnera","capitata","Turnera capitata","Cambess.","Gert G. Hatschbach|R. Kummrow","Hatschbach 45579","1982","1","10","South America","Brazil","Minas Gerais","serra da Mantiqueira 9 mun. Itamonte.",NA,NA,NA,NA,NA,NA,NA,NA,"M. M. Arbo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"55","2008-05-27 22:02:00-03","MO","MOBOT","3148302","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Turnera","capitata","Turnera capitata","Cambess.","MORI","MORI 11774","1979",NA,NA,"South America","Brazil","Bahia","Municipio de Maracas. Rod. Ba-260, Faz. dos Passaros a 24 km a E. de Maracas. Mata d ecipo, perturbada, Altura a ca. de.",NA,NA,"900.00000000",NA,NA,NA,NA,NA,"M. . Arbo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-07-15 14:43:48-03","UNESP-RC","HRCB","48456","PreservedSpecimen","Plantae",NA,NA,"Turneraceae","Turnera","capitata","Turnera capitata","Cambess.","Lombardi","6906","2007","09","18",NA,"Brasil","São Paulo",NA,"-46.8800010681152","-23.1800003051758","850","850",NA,"borda da trilha, base de afloramento rochoso e ao longo de córregos. Erva, folhas herbáceas, cálice verde, corola branca",NA,NA,NA,"Jundiaí","17840","auto",NA,"46º56'08.8W","23º13'49,6S",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-06-10 10:11:44-03","FZB-BH","BHZB","10815","S","Plantae",NA,NA,"Turneraceae","Turnera","capitata","Turnera capitata",NA,"Ferreira Junior, C.A.","1501","2015","01","22",NA,"Brasil","MG","RPPN do Caraça, Gruta de Lourdes.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"Coletada na subida para Gruta de Lourdes depois do Riacho após a Capelinha. Com duplicata.",NA,NA,NA,"Catas Altas","11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Violales","Turneraceae","Turnera","capitata","Turnera capitata","Cambess.","Riedel, --","1372",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"59","2020-09-12 05:00:02-03","US","US","2252461","PreservedSpecimen","Plantae",NA,"Violales","Turneraceae","Turnera","capitata","Turnera capitata","Cambess.","R. Reitz & D. Klein","4002","1956","9","28","South America - Neotropics","Brazil","Santa Catarina","Pilões","-48.6678009033203","-27.645299911499","350",NA,NA,NA,"US01885897","US01885897_01 US01885897_02",NA,"Palhoça","31105","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"60","2020-09-12 05:00:02-03","US","US","1692178","PreservedSpecimen","Plantae",NA,"Violales","Turneraceae","Turnera","capitata","Turnera capitata","Cambess.","J. Santoro","801","1936","11","5","South America - Neotropics","Brazil","São Paulo","Jardim Chapadão","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"US01885900","US01885900_01 US01885900_02",NA,"Campinas","23900","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"61","2020-09-12 05:00:02-03","US","US","2197738","PreservedSpecimen","Plantae",NA,"Violales","Turneraceae","Turnera","capitata","Turnera capitata","Cambess.","L. Smith","6220","1952","3","14","South America - Neotropics","Brazil","Santa Catarina","Pilões","-48.67","-27.67","50","700",NA,NA,"US01885899","US01885899_01 US01885899_02",NA,"Palhoça",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"62","2020-09-12 05:00:02-03","US","US","2220716","PreservedSpecimen","Plantae",NA,"Violales","Turneraceae","Turnera","capitata","Turnera capitata","Cambess.","R. Reitz & D. Klein","2845","1956","2","23","South America - Neotropics","Brazil","Santa Catarina","Pilões","-48.6678009033203","-27.645299911499","350",NA,NA,NA,"US01885898","US01885898_01 US01885898_02",NA,"Palhoça","31105","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"63","2019-11-13 11:28:01-03","USP","SPF","93960","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Turnera","capitata","Turnera capitata","Cambess.","Atkins, S","CFCR13802","1994","01","16",NA,"Brasil","Minas Gerais","Parque Nacional do Caraça, Arredores da cascatinha.","-43.45","-20.116667",NA,NA,NA,NA,"SPF00093960",NA,"Rocha, L","Santa Bárbara",NA,NA,NA,"-43.45","-20.116667",NA,"2012",NA,NA,NA,NA,NA,NA
"64","2019-11-13 11:28:01-03","USP","SPF","71831","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Turnera","capitata","Turnera capitata capitata","Cambess.","Arbo, MM","5269","1991","02","18",NA,"Brasil","Minas Gerais","Serra do Caraça, Camino a la Capelinha.","-43.45","-20.083333","1270","1350",NA,NA,"SPF00071831",NA,"Arbo, MM","Santa Bárbara",NA,NA,NA,"-43.45","-20.083333",NA,"1991",NA,NA,NA,NA,"capitata",NA
"65","2019-11-13 11:28:01-03","USP","SPF","175843","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Turnera","capitata","Turnera capitata capitata","Cambess.","Arbo, MM","4335","1990","05","17",NA,"Brasil","Minas Gerais","Alrededores de Itapanhoacanga, base de la Serra do Espinhaço.","-43.45","-18.766667","800","800",NA,NA,"SPF00175843",NA,"Arbo, MM","Alvorada de Minas",NA,NA,NA,"-43.45","-18.766667",NA,"1990",NA,NA,NA,NA,"capitata",NA
"66","2019-11-13 11:28:01-03","USP","SPF","153131","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Turnera","capitata","Turnera capitata","Cambess.","Sendulsky, T","824","1968","08","06",NA,"Brasil","São Paulo","Jardim Botânico de São Paulo, Jardim Botânico e Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00153131",NA,"Jung-Mendaçolli, SL","São Paulo","53584","auto",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA
"67","2019-11-13 11:28:01-03","USP","SPF","153132","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Turnera","capitata","Turnera capitata","Cambess.","Moura, C","s.n.","1975","02","05",NA,"Brasil","São Paulo","Nativa do Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00153132",NA,"Moura, C","São Paulo","53584","auto",NA,NA,NA,NA,"1975",NA,NA,NA,NA,NA,NA
"68","2019-11-13 11:28:01-03","USP","SPF","13560","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Turnera","capitata","Turnera capitata","Cambess.","Hoehne, W","s.n.","1944","03","10",NA,"Brasil","São Paulo","Parque do Est. de S. Paulo Cap.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00013560",NA,"Arbo, MM","São Paulo","53584","auto",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA
"69","2019-11-13 11:28:01-03","USP","SPF","71831","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Turnera","capitata","Turnera capitata capitata","Cambess.","Arbo, MM","5269","1991","02","18",NA,"Brasil","Minas Gerais","Serra do Caraça, Camino a la Capelinha.","-43.45","-20.083333","1270","1350",NA,NA,"SPF00071831",NA,"Arbo, MM","Santa Bárbara",NA,NA,NA,"-43.45","-20.083333",NA,"1991",NA,NA,NA,NA,"capitata",NA
"70","2019-11-13 11:28:01-03","USP","SPF","175843","PreservedSpecimen","Plantae",NA,NA,"Passifloraceae","Turnera","capitata","Turnera capitata capitata","Cambess.","Arbo, MM","4335","1990","05","17",NA,"Brasil","Minas Gerais","Alrededores de Itapanhoacanga, base de la Serra do Espinhaço.","-43.45","-18.766667","800","800",NA,NA,"SPF00175843",NA,"Arbo, MM","Alvorada de Minas",NA,NA,NA,"-43.45","-18.766667",NA,"1990",NA,NA,NA,NA,"capitata",NA
"71","2019-10-07 09:32:54-03","UEFS","HUEFS","223191","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Turneraceae","Turnera","capitata","Turnera capitata","Cambess.","Rocha, L.","667","2016","04","18",NA,"Brasil","Minas Gerais","estrada para o mirante da Serra da Ferrugem, em direção a torre de TV.","-43.404167","-19.026389","949","949",NA,"Mata Seca.","HUEFS0223191","HUEFS0223191",NA,"Conceição do Mato Dentro",NA,NA,"Rosanae","43W24'15''","19S1'35''",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-10-07 09:32:54-03","UEFS","HUEFS","191728","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Turneraceae","Turnera","capitata","Turnera capitata subsp. capitata","Cambess.","Arbo, M.M.","4335","1990","05","17",NA,"Brasil","Minas Gerais","Alrededores de Itapanhoacanga, base de la serra de Espinhaço","-43.45","-18.766667","800","800",NA,"Selva degradada, suelo rojo.","HUEFS0191728","HUEFS0191728",NA,"Alvorada de Minas",NA,NA,"Rosanae","43W27'","18S46'",NA,NA,NA,NA,NA,NA,"subsp. capitata",NA
"73","2019-10-07 09:32:54-03","UEFS","HUEFS","191728","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Turneraceae","Turnera","capitata","Turnera capitata subsp. capitata","Cambess.","Arbo, M.M.","4335","1990","05","17",NA,"Brasil","Minas Gerais","Alrededores de Itapanhoacanga, base de la serra de Espinhaço","-43.45","-18.766667","800","800",NA,"Selva degradada, suelo rojo.","HUEFS0191728","HUEFS0191728",NA,"Alvorada de Minas",NA,NA,"Rosanae","43W27'","18S46'",NA,NA,NA,NA,NA,NA,"subsp. capitata",NA
"74","2019-09-04 19:47:56-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Passifloraceae","Turnera","capitata","Turnera capitata",NA,"A. Saint-Hilaire","D 562",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Holotype",NA,NA,NA
"75","2015-10-03 11:28:25-03","F","FMNH-SEEDPLANTS","V0344828F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Passifloraceae","Turnera","capitata","Turnera capitata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0344828F","V0344828F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2015-10-03 11:28:25-03","F","FMNH-SEEDPLANTS","V0344829F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Passifloraceae","Turnera","capitata","Turnera capitata",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0344829F","V0344829F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-01-23 11:35:21-02","F","FMNH-SEEDPLANTS","V0360757F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Passifloraceae","Turnera","capitata","Turnera capitata",NA,"A. Saint-Hilaire","D 562",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0360757F","V0360757F_01",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA
"78","2019-09-04 19:48:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Passifloraceae","Turnera","capitata","Turnera capitata rufescens",NA,"L. Riedel","1402","1833","10",NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Holotype",NA,"rufescens",NA
"79","2019-09-04 19:48:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Passifloraceae","Turnera","capitata","Turnera capitata rufescens",NA,"L. Riedel","1402","1833","10",NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Holotype",NA,"rufescens",NA
"80","2020-07-23 12:23:57-03","CEPLAC","CEPEC","104974","PreservedSpecimen","Plantae",NA,NA,"Turneraceae","Turnera","capitata","Turnera capitata",NA,"C. Moura",NA,"1981","01","06",NA,"Brasil","São Paulo","Jardim Botânico.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"C. Moura","SÃO PAULO","53584","auto",NA,NA,NA,"23/01/1975",NA,NA,NA,NA,NA,NA,NA
"81","2020-07-23 12:23:57-03","CEPLAC","CEPEC","105017","PreservedSpecimen","Plantae",NA,NA,"Turneraceae","Turnera","capitata","Turnera capitata",NA,"T. Sendulsky","824","2004","09","08",NA,"Brasil","São Paulo","Jardim Botânico e Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"S. L. j. Mendaçolli","SÃO PAULO","53584","auto",NA,NA,NA,"30/12/1987",NA,NA,NA,NA,NA,NA,NA
"82","2021-03-04 15:44:31-03","IF","SPSF","30181","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Turneraceae","Turnera","capitata","Turnera capitata",NA,"T.Sendulsky","824","1968","08","06","América do Sul","Brasil","SP","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"T.N. Cabreira","São Paulo","53584","auto","Magnoliopsida",NA,NA,NA,"2014","08","20",NA,NA,NA,NA
"83","2021-03-04 15:44:31-03","IF","SPSF","30182","PreservedSpecimen","Plantae","Magnoliophyta","Magnoliales","Turneraceae","Turnera","capitata","Turnera capitata","Cambess.","C.Moura","s/n","1965","02","05","América do Sul","Brasil","SP","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"C.Moura","São Paulo","53584","auto","Magnoliopsida",NA,NA,NA,"1975","01","23",NA,NA,NA,NA
"84","2017-09-11 17:14:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Turneraceae","Turnera","capitata","Turnera capitata","Cambess.","Sello, HL","s.n.",NA,NA,NA,NA,"?",NA,"Loco non adicto",NA,NA,NA,NA,NA,"flor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2017-09-11 17:14:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Turneraceae","Turnera","capitata","Turnera capitata","Cambess.","Warming, JEB","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","In silvis prope Lagoa Santa communis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2017-09-11 17:14:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Turneraceae","Turnera","capitata","Turnera capitata","Cambess.","Martius, C","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais","ad Serro Frio",NA,NA,NA,NA,NA,"In deserto.; HABITAT: In deserto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2017-09-11 17:14:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Turneraceae","Turnera","capitata","Turnera capitata","Cambess.","Riedel, L","1372",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Umbrosis silvaticis.; HABITAT: Umbrosis silvaticis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2017-09-11 17:14:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Turneraceae","Turnera","capitata","Turnera capitata","Cambess.","Martius, C","1140",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Prope S. Antonio",NA,NA,NA,NA,NA,"In arenosis montosis.; HABITAT: In arenosis montosis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2017-09-11 17:14:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Turneraceae","Turnera","capitata","Turnera capitata","Cambess.","Riedel, L","1996",NA,NA,NA,"Southern America","Brazil","São Paulo","In pascuis umbrosis inter S. Carlos et Ytu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2017-09-11 17:14:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Turneraceae","Turnera","capitata","Turnera capitata","Cambess.","Gardner, G","4440",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul","Prope Porto Alegre",NA,NA,NA,NA,NA,"m. O; Habitat species locis saxosis.; HABITAT: Habitat species locis saxosis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2017-09-11 17:14:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Turneraceae","Turnera","capitata","Turnera capitata","Cambess.","A. St.-Hil.","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"ad margines silvarum prope Pouso Alto haud longe a finibus prov. S. Paulo necnon in montibus ferrugineis prope Conceiçâo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2017-09-11 17:14:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Turneraceae","Turnera","capitata","Turnera capitata rufescens","Urb.","?","s.n.",NA,NA,NA,NA,"?",NA,"Subspecimens loco non adicto",NA,NA,NA,NA,NA,"Herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rufescens",NA
"93","2017-09-11 17:14:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Turneraceae","Turnera","capitata","Turnera capitata rufescens","Urb.","Riedel, L","1402",NA,NA,NA,"Southern America","Brazil",NA,"In prov. Rio de Janeiro et S. Paulo in fruticetis montosis prope Bananal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rufescens",NA
"94","2017-09-11 17:14:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Turneraceae","Turnera","capitata","Turnera capitata rufescens","Urb.","?","s.n.",NA,NA,NA,NA,"?",NA,"Subspecimens loco non adicto",NA,NA,NA,NA,NA,"Herb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rufescens",NA
"95","2017-09-11 17:14:10-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Turneraceae","Turnera","capitata","Turnera capitata rufescens","Urb.","Riedel, L","1402",NA,NA,NA,"Southern America","Brazil",NA,"In prov. Rio de Janeiro et S. Paulo in fruticetis montosis prope Bananal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"rufescens",NA
"96","2021-02-08 12:44:37-03","UFRGS","ICN","196836","S","Plantae","Dicotyledon",NA,"Passifloraceae","Turnera","capitata","Turnera capitata","Camb.","Roth, L","91","1942","01","23","América do Sul","Brasil","SP",NA,NA,NA,NA,NA,NA,"SP: 46482; Arbusto, flores em corimbo, assimpetalas, brancas","ICN00032182",NA,"Moura, C","Santo Amaro",NA,NA,NA,NA,NA,NA,"1962","01","08",NA,NA,NA,NA
"97","2020-08-26 10:50:22-03","MCN-FZBRS","HAS","88834","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Passifloraceae","Turnera","capitata","Turnera capitata","Cambess.","Mattos, J.","13460","1965","02",NA,NA,"Brasil","São Paulo","Nativa no Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Num campestre. Sub-herbácea, com cerca de 50cm de altura.","HAS0088834",NA,"Cabreira, T. N.","São Paulo","53584","auto",NA,NA,NA,NA,"2014","05","20",NA,NA,NA,NA
"98","2019-11-21 10:14:01-03","IBt","SP","58703","S","Plantae",NA,NA,"Passifloraceae","Turnera","capitata","Turnera capitata","Cambess.","Joly, AB","1128","1951","01","15",NA,"Brasil","Minas Gerais","Proximidades de Belo Horizonte, estrada para Lagoa Santa","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,"Arbo, MM","Belo Horizonte","17082","auto",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA
"99","2020-11-26 10:01:02-03","IBt","SP","375645","S","Plantae",NA,NA,"Passifloraceae","Turnera","capitata","Turnera capitata","Cambess.","Tozzi, AMGA","98-292","1998","12","02",NA,"Brasil","Rio de Janeiro",NA,"-41.6610984802246","-22.1872005462646",NA,NA,NA,NA,NA,NA,NA,"Carapebus","13257","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-10-22 10:13:28-03","IBt","SP","345186","S","Plantae",NA,NA,"Passifloraceae","Turnera","capitata","Turnera capitata","Cambess.","Meira Neto, JAA","21364","1987","11","16",NA,"Brasil","São Paulo",NA,"-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,NA,NA,"Atibaia","21675","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-10-22 10:13:28-03","IBt","SP","352315","S","Plantae",NA,NA,"Passifloraceae","Turnera","capitata","Turnera capitata","Cambess.","Cordeiro, I","2750","2001","11","29",NA,"Brasil","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"São Paulo","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-11-21 10:14:01-03","IBt","SP","46482","S","Plantae",NA,NA,"Passifloraceae","Turnera","capitata","Turnera capitata","Cambess.","Roth, L","91","1942","01","23",NA,"Brasil","São Paulo","Santo Amaro","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"Arbo, MM","São Paulo","53584","auto",NA,NA,NA,NA,"2000",NA,NA,NA,NA,NA,NA
"103","2015-09-20 19:09:06-03","UM","RECOLNAT_UM_MPU","MPU011723","PreservedSpecimen",NA,NA,NA,"Passifloraceae","Turnera","capitata","Turnera capitata","Cambess.","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil",NA,"s.l.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu011723' target='other'> <mi>dwc_moreinfo</mi></a>","MPU011723","MPU011723_01","Cambessèdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"syntype","770",NA,NA
