"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","infraspecificEpithet","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem"
"274","2020-06-22 14:18:51-03","UNESP-IBILCE","SJRP","09693","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Rosana Romero",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,"Árvore 10 m, flores roxas-purpuras;",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"275","2020-06-22 14:18:51-03","UNESP-IBILCE","SJRP","09650","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P.","R. Romero",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,"Arvore 6 m, com frutos;",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"276","2020-06-22 14:18:51-03","UNESP-IBILCE","SJRP","23014","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Goldemberg","Cavalcanti, DC.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Guaratinguetá","reserva florestal da EEAR","-45.189998626709","-22.8099994659424",NA,"Árvore 10 m, botões e flores arroxeados;",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"27040","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"277","2020-06-22 14:18:51-03","UNESP-IBILCE","SJRP","10223","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Romero","J.N. Nakajima",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","São Roque de Minas","Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Árvore 7 m, corola e estames roxos;",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"278","2020-06-22 14:18:51-03","UNESP-IBILCE","SJRP","10219","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Romero","R. Romero",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","São Roque de Minas","Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Árvore 4 m, corola, anteras e conectivos púrpureos;",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"279","2020-06-22 14:18:51-03","UNESP-IBILCE","SJRP","10221","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"J.N. Nakajima",NA,NA,NA,NA,"América do Sul","Brasil","Minas Gerais","São Roque de Minas","Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Árvore 4 m, corola roxa, filetes lilases;",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"280","2020-06-22 14:18:51-03","UNESP-IBILCE","SJRP","16916","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"A. Furlan",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Ubatuba","Trilha do Camburi","-45.0699996948242","-23.4300003051758",NA,"Árvore 12 m, flores roxas, botões de base esverdeada;",NA,NA,"(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"281","2020-08-31 09:07:16-03","INPA","INPA","214618","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Goldenberg, R","Cavalcanti, DC","176","1997","01","30","Southern America","Brasil","São Paulo","Guaratinguetá","Reserva Florestal da Escola de Especialistas de Aeronáutica - EEAR.","-45.189998626709","-22.8099994659424",NA,NA,"INPA0214618","INPA0214618 INPA0214618_e","(Raddi) Cogn.",NA,NA,"1997","01",NA,NA,NA,"27040","auto",NA,NA,NA,NA,NA,NA
"282","2020-08-31 09:07:16-03","INPA","INPA","221914","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Luchiari, C","302","1994","02","10",NA,"?",NA,NA,NA,NA,NA,NA,NA,"INPA0221914","INPA0221914 INPA0221914_e","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-01-10 20:46:54-03","INPA","INPA","142175","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Wurdack, JJ","Hatschbach, GG","47697","1984","04","07","Southern America","Brasil","Espírito Santo",NA,"UHE Balbina, Rod. BR-262, Pedra Azul","-59.473414","-1.915556",NA,NA,"INPA0142175","INPA0142175 INPA0142175_e INPA0142175_e1","(Raddi) Cogn.",NA,NA,NA,NA,NA,"-59.473414","-1.915556",NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-08-31 09:07:16-03","INPA","INPA","142203","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Hatschbach, GG","Hatschbach, GG","49418","1985","06","15","Southern America","Brasil","Espírito Santo","Domingos Martins","Pedra Azul","-40.6591987609863","-20.3633003234863",NA,NA,"INPA0142203","INPA0142203 INPA0142203_e","(Raddi) Cogn.",NA,NA,"1985",NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA
"285","2020-08-31 09:07:16-03","INPA","INPA","54807","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"Krieger, L","8604","1970","05",NA,"Southern America","Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,"INPA0054807","INPA0054807 INPA0054807_e","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"286","2020-08-31 09:07:16-03","INPA","INPA","103122","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, PJF","Renner, SS","706","1982","02","28","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","Parque Nacional Serra dos Órgãos, Parque Nacional Serra dos Órgãos.","-43.2075004577637","-22.9027996063232",NA,NA,"INPA0103122","INPA0103122 INPA0103122_e","(Raddi) Cogn.","1200","1200","2015",NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"287","2020-08-31 09:07:16-03","INPA","INPA","213050","S","Plantae","Dicotyledon Com-Clade","Myrtales","Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Guimarães, P","Velloso, HP","386","1943","04","09","Southern America","Brasil","Rio de Janeiro","Teresópolis","Fazenda Boa Esperança. Bosque.","-42.9655990600586","-22.4122009277344",NA,NA,"INPA0213050","INPA0213050 INPA0213050_e INPA0213050_nd INPA0213050_num","(Raddi) Cogn.",NA,NA,"2012","10",NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA
"288","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","15797",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Goldenberg/03-05-2005","Élio C. Brito","22","1997","02","25",NA,"Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão, Parque","-40.6","-19.936111",NA,"Árvore mais ou menos 20m de altura por 0,13m de diâmetro. Flores violáceas. (4).","MBML015797","MBML015797","(Raddi) Cogn.",NA,NA,NA,NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","20815",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Goldenberg/03-05-2005","L. Kollmann; et al","6175","2003","05","07",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Rio das Pedras","-40.725556","-20.069167",NA,"Arvoreto 10m, DAP 32cm, fuste 4m. Flores lilases.","MBML020815","MBML020815","(Raddi) Cogn.",NA,NA,NA,NA,NA,"40W43'32","20S4'9",NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","22327",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L. Kollmann/02-05-2008","L. Kollmann; et al","6674","2004","04","10",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167",NA,"Estrada de acesso ao parque. Árvore 8m. Flores lilás.","MBML022327","MBML022327","(Raddi) Cogn.",NA,NA,NA,NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","23703",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L.Kollmann/10-07-2009","L. Kollmann; et al","7612","2005","03","26",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Rio Nove","-40.645833","-19.981944",NA,"Árvore 7m. Beira de estrada, flores lilás.","MBML023703","MBML023703","(Raddi) Cogn.",NA,NA,NA,NA,NA,"40W38'45","19S58'55",NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","23985",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L. Kollmann/18-07-2007","L. Kollmann; et al","7637","2005","04","06",NA,"Brasil","Espírito Santo","Santa Teresa","Bairro Dois Pinheiros","-40.59","-19.933333",NA,"Árvore 10m. Flores lilás.","MBML023985","MBML023985","(Raddi) Cogn.",NA,NA,NA,NA,NA,"40W35'24","19S56'0",NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","23986",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L. Kollmann/18-07-2007","L. Kollmann; et al","7636","2005","04","06",NA,"Brasil","Espírito Santo","Santa Teresa","Bairro Dois Pinheiros","-40.59","-19.933333",NA,"Árvore 10m. Flores rosas.","MBML023986","MBML023986","(Raddi) Cogn.",NA,NA,NA,NA,NA,"40W35'24","19S56'0",NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","24229",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L.Kollmann/10-07-2009","A. P. Fontana; et al","1245","2005","04","02",NA,"Brasil","Espírito Santo","Santa Teresa","Vargem Alta","-40.65","-19.915556",NA,"Árvore 8m, flores lilás.","MBML024229","MBML024229","(Raddi) Cogn.",NA,NA,NA,NA,NA,"40W38'60","19S54'56",NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","25923",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L. Kollmann/27-04-2006","L. Kollmann; et al","7522","2005","03","11",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Anselmo","-40.573056","-19.836944",NA,"Arvore 7m. Flores lilás.","MBML025923","MBML025923","(Raddi) Cogn.",NA,NA,NA,NA,NA,"40W34'23","19S50'13",NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","26093",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L. Kollmann/02-05-2008","L. Kollmann; et al","9054","2006","05","11",NA,"Brasil","Espírito Santo","Santa Teresa","Santo Anselmo","-40.573056","-19.836944",NA,"Arvoreto 6m. Flores lilás.","MBML026093","MBML026093","(Raddi) Cogn.",NA,NA,NA,NA,NA,"40W34'23","19S50'13",NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","28848",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L.Kollmann/10-07-2009","L. F. S. Magnago; V. Demuner, T. Cruz e Elias Bausen","930","2006","04","19",NA,"Brasil","Espírito Santo","Marilândia","Alto Liberdade, propr.: Deuclecio Lorenzini.","-40.516944","-19.353611",NA,"Arvoreta 5m de alt. Flores roxas. Borda da mata.","MBML028848","MBML028848","(Raddi) Cogn.","300","300",NA,NA,NA,"40W31'1","19S21'13",NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","29441",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L.Kollmann/10-07-2009","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3319","2007","03","21",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lorenccini","-40.549389","-19.345972",NA,"Árvore 10m, fuste 4m, dap 30cm, botões florais e flores lilás. Base de afloramento rochoso.","MBML029441","MBML029441","(Raddi) Cogn.","200","200",NA,NA,NA,"40W32'57,8","19S20'45,5",NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","29843",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L. Kollmann/18-07-2007","L. Kollmann","9642","2007","04","24",NA,"Brasil","Espírito Santo","Muqui","Santa Mônica, Torres de celular da Claro","-41.289167","-20.918611",NA,"Arvore 10m no sol, frutos vináceos.","MBML029843","MBML029843","(Raddi) Cogn.",NA,NA,NA,NA,NA,"41W17'21","20S55'7",NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","30688",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Goldenberg/10-07-2007","L. Kollmann; A. P. Fontana & Kaio A. Brahim","9830","2007","05","23",NA,"Brasil","Espírito Santo","Afonso Cláudio","Três Pontões","-41.046389","-20.076667",NA,"Árvore 8m. DAP 22cm, Fuste 6m. Flores lilás.","MBML030688","MBML030688","(Raddi) Cogn.",NA,NA,"2007","07","10","41W2'47","20S4'36",NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","34691",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L. Kollmann/16-04-2008","L. Kollmann; A.P. Fontana & K. Brahim","10892","2008","04","16",NA,"Brasil","Espírito Santo","Santa Leopoldina","Luxemburgo","-40.605278","-20.114444",NA,"Árvore 6m, flores lilás.","MBML034691","MBML034691","(Raddi) Cogn.",NA,NA,NA,NA,NA,"40W36'19","20S6'52",NA,NA,NA,NA,NA,NA,NA,NA
"302","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","35064",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L. Kollmann/21-05-2008","L. Kollmann; A.P. Fontana, R.L. Kollmann & C. Esgario","11030","2008","05","21",NA,"Brasil","Espírito Santo","Santa Teresa","Caravágio, rampa de parapente","-40.652222","-19.908611",NA,"Arvoreto 6m. Flores lilás.","MBML035064","MBML035064","(Raddi) Cogn.",NA,NA,NA,NA,NA,"40W39'8","19S54'31",NA,NA,NA,NA,NA,NA,NA,NA
"303","2020-10-29 16:35:19-03","MBML","MBML-HERBARIO","35505",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L.Kollmann/10-07-2009","A. P. Fontana; L. Kollmann & K. A. brahim","3155","2008","04","25",NA,"Brasil","Espírito Santo","Atílio Vivácqua","Moitão do sul, Serra das Torres","-41.128833","-21.005778",NA,"Árvore, ca. 10m. Flores lilás, frutos verdes.","MBML035505","MBML035505_1 MBML035505_2","(Raddi) Cogn.","605","605",NA,NA,NA,"41W7'43,8","21S0'20,8",NA,NA,NA,NA,NA,NA,NA,NA
"304","2020-07-24 17:21:06-03","MBML","MBML-HERBARIO","35670",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","J.F.A. Baumgratz/2005","A. Piratininga; et al","67","1994","05","24",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.266667","-22.505",NA,NA,"MBML035670","MBML035670","(Raddi) Cogn.",NA,NA,NA,NA,NA,"42W15'60","22S30'18",NA,NA,NA,NA,NA,NA,NA,NA
"305","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","40672",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L.Kollmann/02-12-2010","A. P. Fontana; A.V. de Assis & Tatu","3011","2007","02","28",NA,"Brasil","Minas Gerais","Pedra Dourada","Cachoeira Mãe D'agua. Floresta Estacional Semidecidual","-42.158028","-20.821111",NA,"Árvore ca 8m. Flores lilás","MBML040672","MBML040672","(Raddi) Cogn.","758","758",NA,NA,NA,"42W9'28,9","20S49'16",NA,NA,NA,NA,NA,NA,NA,NA
"306","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","39508",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L. Kollmann/02-12-2010","A. M. Amorim","7802","2009","04","09",NA,"Brasil","Espírito Santo","Castelo",NA,"-41.184700012207","-20.6035995483398",NA,NA,"MBML039508","MBML039508","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"23588","auto",NA,NA,NA,NA,NA,NA
"307","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","33290",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Brito, 19/02/2007","M. Simonelli; F. A. R. Matos, L. F. Magnago","1134","2007","04","21",NA,"Brasil","Espírito Santo","Atílio Vivácqua","Serra das Torres","-41.209722","-21.340278",NA,"Árvore 10m de alt., Pap., 25, Fust 2.5m de alt., Flores roxas e frutos verdes","MBML033290","MBML033290","(Raddi) Cogn.","166","166",NA,NA,NA,"41W12'35","21S20'25",NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","41576",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L.Kollmann","L. Kollmann; A.P.Fontana","12270","2011","04","20",NA,"Brasil","Espírito Santo","Vargem Alta",NA,"-40.994444","-20.453056",NA,"Morro de sal, arvore 6 m ao sol, flores lilas.","MBML041576","MBML041576","(Raddi) Cogn.",NA,NA,NA,NA,NA,"40W59'40","20S27'11",NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","44809",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Goldenberg & L. Kollmann/2015","A. D. Mattedi; et al","38","2009","03","28",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe","-41.094444","-20.411222",NA,"4m, pétalas lilás, interior das sépalas lilás, botões vermelhos","MBML044809","MBML044809","Cogn.",NA,NA,NA,NA,NA,"41W5'40","20S24'40,4",NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","46996",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Goldenberg/2015","A. P. Fontana; K.A. Brahim & L.C. Bissoli","3526","2007","06","06",NA,"Brasil","Espírito Santo","Itaguaçu","Serra do Caparaó. Mata Nebular","-40.973333","-19.747778",NA,"Árvore, ca. 10m. Frutos arroxeados. Projeto CORES - Conservação das Orquídeas em risco de extinção.","MBML046996","MBML046996","Cogn.","1300","1300",NA,NA,NA,"40W58'24","19S44'52",NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","51197",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"L. Kollmann","13326","2017","03","05",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Rio Nove, sitio L.Kollmann","-40.649444","-19.981111",NA,"Arvoreto 6m ao sol, flores lilás","MBML051197","MBML051197","(Raddi) Cogn.",NA,NA,NA,NA,NA,"40W38'58","19S58'52",NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","52966",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L. Kollmann/2018","L. Kollmann; R. Cipriano","13494","2018","04","18",NA,"Brasil","Minas Gerais","Conselheiro Pena","Chapada do João Pinto, mirante da bela adormecida","-41.563972","-19.334722",NA,"Arvoreto 6m, flores lilás","MBML052966","MBML052966","(Raddi) Cogn.",NA,NA,NA,NA,NA,"41W33'50,3","19S20'5",NA,NA,NA,NA,NA,NA,"1",NA
"313","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","53471",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","J. Meirelles/2010","J. Meirelles; J.B.S. Pereira & A. Tedesco","482","2010","05","21",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual de Forno Grande. Trilha da Balança","-41.083333","-20.516667",NA,"Floresta ombrófila densa Montana. Árvore ca. 8m alt., frutos marrons","MBML053471","MBML053471","(Raddi) Cogn.",NA,NA,NA,NA,NA,"41W5'","20S31'",NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","53476",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis",NA,"J. Meirelles; A.P. Fontana & C.N. Fraga","302","2009","04","08",NA,"Brasil","Espírito Santo","Castelo","Floresta na beira da estrada em frente a Sede do parque. Floresta Ombrófila Densa Montana","-41.075","-20.5175",NA,"Arvoreta, ca. 10m alt., pétalas roxas","MBML053476","MBML053476","(Raddi) Cogn.","1100","1100",NA,NA,NA,"41W4'30","20S31'3",NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","49884",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","F.S. Meyer/11-04-2016","F.A.R. Matos; M. P. Carrafa","167","2008","02","24",NA,"Brasil","Espírito Santo","Venda Nova do Imigrante","Alto Caxixe, Hotel Eco da Florestal","-41.070472","-20.362444",NA,"Flores roxa, botões roxo/rosa, beira da estrada","MBML049884","MBML049884","Cogn.",NA,NA,NA,NA,NA,"41W4'13,7","20S21'44,8",NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","709",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","Wurdack/1991","W. Boone","1129","1986","04","09",NA,"Brasil","Espírito Santo","Santa Teresa","Sede, em frente ao Posto de Gasolina Dois Pinheiros","-40.59","-19.933333",NA,"Arvoreta 4m, 15cm de diâmetro, pétalas variando de roxas a rosas, ramos jovens e cálice com indumento avermelhado, folhas com indumento castaho claro, heliófilo, orla da mata, abundante na região.","MBML000709","MBML000709","(Raddi) Cogn.",NA,NA,NA,NA,NA,"40W35'24","19S56'0",NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","811",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L. Kollmann/21-09-2007","H. Q. Boudet Fernandes; W. Boone","1049","1985","04","02",NA,"Brasil","Espírito Santo","Santa Teresa","Pátio do Museu de Biologia Mello Leitão","-40.6","-19.936111",NA,"Árvore com 5m, botões e ramos da inflorescência rosada, pétalas roxa, estiletes e anteras roxas.","MBML000811","MBML000811","(Raddi) Cogn.",NA,NA,NA,NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","822",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","R. Goldenberg/03-05-2005","W. Pizziolo","1","1984","04","02",NA,"Brasil","Espírito Santo","Santa Teresa","Pátio do Museu de Biologia Mello Leitão","-40.6","-19.936111",NA,"Arvoreta de 4m, flores roxas, perfumadas, crescendo em jardim.","MBML000822","MBML000822","(Raddi) Cogn.1298",NA,NA,NA,NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","39627",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L. Kollmann/02-12-2010","D.R. Couto","1133","2009","04","10",NA,"Brasil","Espírito Santo","Ibitirama","Pedra Roxa","-41.6671981811523","-20.5414009094238",NA,"Árvore, 10 metros; flores lilás. Comum em florestas secundárias na Serra do Caparaó. Sítio Pedra Roxa, Dayvid Couto e amigos.","MBML039627","MBML039627_1 MBML039627_2","(Raddi) Cogn.","1000","1000",NA,NA,NA,NA,NA,"22282","auto",NA,NA,NA,NA,NA,NA
"320","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","43536",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","F.Z. Saiter","R. R. dos Santos",NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Córrego do Ouro 1/Barra do rio Posmousser, propriedade privada que pertence à família Berger","-40.7461013793945","-20.040599822998",NA,"DAP 24cm. Altura 20m. flor roxa. (FT46)","MBML043536","MBML043536","(Raddi) Cogn.",NA,NA,NA,NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA
"321","2020-07-10 09:47:36-03","MBML","MBML-HERBARIO","41133",NA,"Plantae",NA,NA,"Melastomataceae","Tibouchina","estrellensis","Tibouchina estrellensis","L. Kollmann & R. Goldenberg/2015","F. Z. Saiter","356","2010","03","21",NA,"Brasil","Espírito Santo","Santa Teresa","Serra de São Brás, subida para Boa vista","-40.6002998352051","-19.9356002807617",NA,"Árvore com 10m alt., em mata secundáriacom frutos verdes e avermelhados. Espinhos no caule próximo ao solo. Flores violáceas","MBML041133","MBML041133","Cogn.",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA
