"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","sex"
"89","2021-03-01 16:26:13-03","UNICAMP","UEC","47757","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Morellato, LPC; Carvalho, MC; Meira Neto, JAA; Bernacci, LC; Nogueira-Borges, HB; et al.","19932","1987","12","07",NA,"Brazil",NA,NA,"Arbusto, até 1,5 m. Capítulos maduros.; Campo rupestre / cerrado, sobre rocha.","UEC131080","Magnoliopsida",NA,"Riedel","Monge, M","Goiás","Pirenópolis","Serra dos Pirineus.","-48.9592018127441","-15.852499961853",NA,NA,"UEC131080",NA,NA,NA,"2010","10","40887","auto",NA,NA,NA,NA,NA,NA
"90","2021-03-01 16:26:13-03","UNICAMP","UEC","2902","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Davis, PH; Gibbs, PE; Kinoshita, LS; Semir, J; Andrade, JB","2288","1976","07","27",NA,"Brazil",NA,NA,"Árvore 3-5 m, pilosa, brácteas palha-branco, corola circinada.","UEC131099","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","Buenópolis","Serra do Cabral.","-44.1800003051758","-17.8733005523682",NA,NA,"UEC131099",NA,NA,NA,"2010","10","42854","auto",NA,NA,NA,NA,NA,NA
"91","2021-03-01 16:26:13-03","UNICAMP","UEC","199920","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Costa, SM; Silva, ACAS; Nascimento, JE","1261","2014","11","22",NA,"Brazil",NA,NA,"Árvore, ca. 2,5 m. Capítulos já com frutos em dispersão; Campo rupestre","UEC190434","Magnoliopsida",NA,"Riedel","Costa, SM","Minas Gerais","Diamantina","estrada Diamantina-Conselheiro Mata, km72","-43.6002998352051","-18.2493991851807",NA,NA,"UEC190434 UEC190434_02",NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA
"92","2021-03-01 16:26:13-03","UNICAMP","UEC","65873","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Leitão Filho, HF; et al.","27613","1992","12","09",NA,"Brazil",NA,NA,"Arbusto 4 m, fruto.; Campo rupestre.","UEC131097","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","Diamantina","Estrada para Gruta do Salintre e Distrito de Extração.","-43.6002998352051","-18.2493991851807",NA,NA,"UEC131097",NA,NA,NA,"2010","05","101169","auto",NA,NA,NA,NA,NA,NA
"93","2019-08-20 10:07:30-03","UNICAMP","UEC","37723","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Schumacher, H","s.n.","1985","09","08",NA,"Brazil",NA,NA,NA,"UEC131095","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","Itabirito","Westlich Itabirito.","-43.801399230957","-20.2532997131348",NA,NA,"UEC131095",NA,NA,NA,"2010","10","20553","auto",NA,NA,NA,NA,NA,NA
"94","2021-03-01 16:26:13-03","UNICAMP","UEC","111841","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Romero, R; Nakajima, JN; Oliveira, R; Oliveira, PE; Schiavini, I","2499","1995","07","16",NA,"Brazil",NA,NA,"Arbusto ca. 1 m; anteras creme; estigmas creme-amarelados.; Campo rupestre.","UEC131096","Magnoliopsida",NA,"Riedel","Monge, M","Minas Gerais","São Roque de Minas","Morro após a nascente do Rio São Francisco, PARNA Serra da Canastra.","-46.3657989501953","-20.2453002929688",NA,NA,"UEC131096",NA,NA,NA,"2010","10","57119","auto",NA,NA,NA,NA,NA,NA
"95","2021-03-01 16:26:13-03","UNICAMP","UEC","133305","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Moraes, MD; Moraes, JHD; Berg, HS","664","2004","03","22",NA,"Brazil",NA,NA,"Arvoreta ca. 1,5 m com capítulos velhos.; Campo rupestre; entre rochas de arenito e quartzito.","UEC131107","Magnoliopsida",NA,"Riedel","Monge, M","São Paulo","Pedregulho","Acampamento de Estreito, encosta próxima à barragem, embaixo da linha de alta tensão.","-47.4700012207031","-20.25","700","700","UEC131107",NA,NA,NA,"2010","05","27552","auto",NA,NA,NA,NA,NA,NA
"96","2019-11-05 16:46:15-03","UFOP","OUPR","28758","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Rossi, B.; Messias, M.C.T.B. & Rangel, E.B.","94","2014","10","20",NA,"Brasil",NA,NA,"Arbusto, cerca de 1,4m. Caule branco, com poucas folhas glaucas. Uso medicinal. Nomes populares: pau algodão, pustemeira",NA,NA,NA,"Riedel ex Baker",NA,"Minas Gerais","Santana de Pirapama","Comunidade de Inhames, Serra. Campo Rupestre","-43.773611","-19.004444",NA,NA,NA,NA,"-43.773611","-19.004444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-05 16:46:15-03","UFOP","OUPR","28759","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Rossi, B.; Messias, M.C.T.B. & Rangel, E.B.","95","2014","10","20",NA,"Brasil",NA,NA,"Arbusto, cerca de 2m. Flores grandes amarelas. Uso medicinal. Nome popular: pustemeira; quando jovem: pau algodão",NA,NA,NA,"Riedel ex Baker",NA,"Minas Gerais","Santana de Pirapama","Comunidade de Inhames, Serra. Campo Rupestre","-43.773611","-19.004444",NA,NA,NA,NA,"-43.773611","-19.004444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-10-14 09:59:32-03","FURB","FURB","1943","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Hatschbach, G.; et al.","73489","2002","08","18",NA,"Brasil",NA,NA,NA,"FURB00980",NA,NA,"Riedel ex Baker","Robinson, H","Minas Gerais","Joaquim Felício","Serra do cabral, entre os rios Embalassaia e Preto.","-44.1721992492676","-17.7574996948242",NA,NA,"FURB00980",NA,NA,NA,"2003",NA,"37503","auto",NA,NA,NA,NA,NA,NA
"99","2019-09-27 18:03:53-03","UFES","VIES","45587","S","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Nichio-Amaral, R.; et al.","974","2019","08","28",NA,"Brasil",NA,NA,NA,"VIES045587",NA,NA,"Riedel ex Baker",NA,"Minas Gerais","Rio Pardo de Minas","Trilha de acesso a casa de apoio. Parque Estadual de Serra Nova e Talhado","-42.5396995544434","-15.6097002029419",NA,NA,"VIES045587",NA,NA,NA,NA,NA,"62891","auto",NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:17:49-03","MBM","MBM","254813","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Willberg, D.","s.n.","1999","01","04","Southern America","Brazil",NA,NA,NA,"MBM254813",NA,NA,"Riedel ex Baker",NA,"Goiás","Pirenópolis","Serra dos Pireneus, Fazenda Arruda","-48.9592018127441","-15.852499961853",NA,NA,"MBM254813",NA,NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:17:49-03","MBM","MBM","18709","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Hatschbach, G.","26992","1971","09","05","Southern America","Brazil",NA,NA,NA,"MBM018709",NA,NA,"Riedel ex Baker","Cabrera, A.L.","Minas Gerais","Gouveia","Paraúna","-43.7407989501953","-18.4543991088867",NA,NA,"MBM018709",NA,NA,NA,NA,NA,"37970","auto",NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:17:49-03","MBM","MBM","416231","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3036","2018","11","15","Southern America","Brazil",NA,NA,"Arbusto com 2 m de altura; fruto maduro com pilosidade branca.; Campo rupestre com elementos de Caatinga.","MBM416231",NA,NA,"Riedel ex Baker","Cordeiro, J.","Minas Gerais","Grão Mogol","Serra Periperi","-42.929167","-16.536667","1026","1026",NA,NA,"-42.929167","-16.536667","2019","02",NA,NA,NA,"05",NA,NA,NA,NA
"103","2020-12-21 16:17:49-03","MBM","MBM","154782","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","58387","1992","12","02","Southern America","Brazil",NA,NA,NA,"MBM154782",NA,NA,"Riedel ex Baker","Robinson, H.","Goiás","Alto Paraíso de Goiás","Alto Paraíso, rodovia para Colinas, Rio das Cobras","-47.5099983215332","-14.1324996948242",NA,NA,"MBM154782",NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:17:49-03","MBM","MBM","30872","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Hatschbach, G.; Smith, L.B.; Ayensu, E.; Smith, L.B.; Ayensu, E.","28895","1972","01","18","Southern America","Brazil",NA,NA,NA,"MBM030872",NA,NA,"Riedel ex Baker","Hatschbach, G.","Minas Gerais","Conceição do Mato Dentro","Rio Santo Antônio","-43.4249992370605","-19.0372009277344",NA,NA,"MBM030872",NA,NA,NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:17:49-03","MBM","MBM","272465","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","73489","2002","08","18","Southern America","Brazil",NA,NA,NA,"MBM272465",NA,NA,"Riedel ex Baker","Robinson, H.","Minas Gerais","Joaquim Felício","Serra do Cabral, entre o Rio Embaiassaia e o Rio Preto","-44.1721992492676","-17.7574996948242",NA,NA,"MBM272465",NA,NA,NA,NA,NA,"37503","auto",NA,NA,NA,NA,NA,NA
"106","2019-11-01 15:28:04-03","PUC-RIO","FCAB","1073","PreservedSpecimen","Plantae","Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","P. Capell S.J.","0611","1952","03",NA,NA,"Brasil",NA,NA,NA,"001073",NA,"Angiospermae","Riedel ex Baker","G.M. Barroso","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA
"107","2009-06-11 12:57:43-03","MNHN","RECOLNAT_MNHN_P","P00703382","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Glaziou, A.",NA,"1895","5","3",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00703382' target='other'> <mi>dwc_moreinfo</mi></a>","P00703382",NA,NA,"Riedel ex Baker","Roque",NA,NA,"Goyaz : Cabeceiros do Rio Gama au Colombista",NA,NA,NA,NA,"P00703382_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2015-09-30 01:09:02-03","MNHN","RECOLNAT_MNHN_P","P00703383","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Glaziou, A.",NA,"1894","9","20",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00703383' target='other'> <mi>dwc_moreinfo</mi></a>","P00703383",NA,NA,"Riedel ex Baker","Maguire",NA,NA,"Minas: Moro do Cabelludo (aux Pyreneos)",NA,NA,NA,NA,"P00703383_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21682",NA,NA,NA
"109","2015-11-13 15:29:40-02","MNHN","RECOLNAT_MNHN_P","P00703384","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Glaziou, A.",NA,"1894","9","20",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00703384' target='other'> <mi>dwc_moreinfo</mi></a>","P00703384",NA,NA,"Riedel ex Baker","Maguire",NA,NA,"Minas: Moro do Cabelludo (aux Pyreneos)",NA,NA,NA,NA,"P00703384_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21682",NA,NA,NA
"110","2015-09-30 01:09:36-03","MNHN","RECOLNAT_MNHN_P","P00703385","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Glaziou, A.",NA,"1895","1","5",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00703385' target='other'> <mi>dwc_moreinfo</mi></a>","P00703385",NA,NA,"Riedel ex Baker","Maguire",NA,NA,"Minas: Caxoeira de vargem Grande dans la Serra de Balisa",NA,NA,NA,NA,"P00703385_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21682 a",NA,NA,NA
"111","2009-06-11 14:04:06-03","MNHN","RECOLNAT_MNHN_P","P00703386","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Glaziou, A.",NA,"1895","1","5",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00703386' target='other'> <mi>dwc_moreinfo</mi></a>","P00703386",NA,NA,"Riedel ex Baker","Maguire",NA,NA,"Minas: Caxoeira de vargem Grande dans la Serra de Balisa",NA,NA,NA,NA,"P00703386_01 P00703386_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21682 a",NA,NA,NA
"112","2009-06-11 14:09:52-03","MNHN","RECOLNAT_MNHN_P","P00703387","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Glaziou, A.",NA,"1895","9","17",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00703387' target='other'> <mi>dwc_moreinfo</mi></a>","P00703387",NA,NA,"Riedel ex Baker","Maguire",NA,NA,"Goyaz: serra dos Cristaes entre les rochers",NA,NA,NA,NA,"P00703387_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21683",NA,NA,NA
"113","2015-09-30 01:10:13-03","MNHN","RECOLNAT_MNHN_P","P00703388","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Glaziou, A.",NA,"1895","9","17",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00703388' target='other'> <mi>dwc_moreinfo</mi></a>","P00703388",NA,NA,"Riedel ex Baker","Maguire",NA,NA,"Goyaz: serra dos Cristaes entre les rochers",NA,NA,NA,NA,"P00703388_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21683",NA,NA,NA
"114","2015-09-30 01:10:22-03","MNHN","RECOLNAT_MNHN_P","P00703389","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Glaziou, A.",NA,"1895","9","17",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00703389' target='other'> <mi>dwc_moreinfo</mi></a>","P00703389",NA,NA,"Riedel ex Baker","Maguire",NA,NA,"Goyaz: serra dos Cristaes entre les rochers",NA,NA,NA,NA,"P00703389_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21683",NA,NA,NA
"115","2016-01-14 11:28:21-02","MNHN","RECOLNAT_MNHN_P","P00703390","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Glaziou, A.",NA,"1895","8","1",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00703390' target='other'> <mi>dwc_moreinfo</mi></a>","P00703390",NA,NA,"Riedel ex Baker","Maguire",NA,NA,"Goyaz: Serra Dourada",NA,NA,NA,NA,"P00703390_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21684",NA,NA,NA
"116","2016-01-14 11:28:23-02","MNHN","RECOLNAT_MNHN_P","P00703391","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Glaziou, A.",NA,"1894","9","8",NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00703391' target='other'> <mi>dwc_moreinfo</mi></a>","P00703391",NA,NA,"Riedel ex Baker","Maguire",NA,NA,"Goyaz: Morro de Abbado, près de Meia Ponte, entre les rochers",NA,NA,NA,NA,"P00703391_01 P00703391_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21685",NA,NA,NA
"117","2015-10-28 11:32:07-02","MNHN","RECOLNAT_MNHN_P","P00703627","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Lessing",NA,"1824",NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00703627' target='other'> <mi>dwc_moreinfo</mi></a>","P00703627",NA,NA,"Riedel ex Baker","Maguire",NA,NA,"In fissuris montium S. da Caraca",NA,NA,NA,NA,"P00703627_01 P00703627_02","lectotype",NA,NA,NA,NA,NA,NA,NA,NA,"493",NA,NA,NA
"118","2015-09-04 06:07:01-03","MNHN","RECOLNAT_MNHN_P","P00724857","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Maguire, B.|Magalhaes, G.M.|Maguire, C.K.",NA,"1960","8","18",NA,"Brazil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724857' target='other'> <mi>dwc_moreinfo</mi></a>","P00724857",NA,NA,"Riedel ex Baker",NA,NA,NA,"Minas Gerais: Slopes below (north) Grao Mogul",NA,NA,NA,NA,"P00724857_01 P00724857_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49282",NA,NA,NA
"119","2015-10-06 08:06:51-03","MNHN","RECOLNAT_MNHN_P","P00724859","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Maguire, B.|Magalhaes, G.M.|Maguire, C.K.",NA,"1960","8","9",NA,"Brazil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724859' target='other'> <mi>dwc_moreinfo</mi></a>","P00724859",NA,NA,"Riedel ex Baker",NA,NA,NA,"Minas Gerais: outcrop ca. 3-5 km east of Serra, road from Concepcao to Diamantina",NA,NA,NA,NA,"P00724859_01 P00724859_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49126",NA,NA,NA
"120","2015-10-06 08:05:52-03","MNHN","RECOLNAT_MNHN_P","P00724860","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Maguire, B.|Magalhaes, G.M.|Maguire, C.K.",NA,"1960","8","17",NA,"Brazil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724860' target='other'> <mi>dwc_moreinfo</mi></a>","P00724860",NA,NA,"Riedel ex Baker",NA,NA,NA,"Minas Gerais: slopes and summit of Serra Grao Mogul",NA,NA,"900","1000","P00724860_01 P00724860_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49234",NA,NA,NA
"121","2015-10-03 03:09:55-03","MNHN","RECOLNAT_MNHN_P","P00724861","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Sipolis",NA,NA,NA,NA,NA,"brésil","hb",NA,"Reçu de M. l'abbé David, le 12 février 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724861' target='other'> <mi>dwc_moreinfo</mi></a>","P00724861",NA,NA,"Riedel ex Baker","Maguire",NA,NA,"Probablement de la province de Minas Geraes, à l'intérieur, vers Goyas",NA,NA,NA,NA,"P00724861_01 P00724861_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2015-10-06 08:06:39-03","MNHN","RECOLNAT_MNHN_P","P00724862","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Maguire, B.|Maguire, C.K.|Murça Pires, J.",NA,"1959","12","25",NA,"brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724862' target='other'> <mi>dwc_moreinfo</mi></a>","P00724862",NA,NA,"Riedel ex Baker",NA,NA,NA,"Goias, 6 mi outside of Cristalina on road between Paracatu and Brasilia",NA,NA,"3700",NA,"P00724862_01 P00724862_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44791",NA,NA,NA
"123","2015-10-06 08:07:05-03","MNHN","RECOLNAT_MNHN_P","P00724864","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Glaziou, A.",NA,"1895","9","1",NA,"brésil","hb",NA,"Donné par Mme Simard, sa fille, 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724864' target='other'> <mi>dwc_moreinfo</mi></a>","P00724864",NA,NA,"Riedel ex Baker",NA,NA,NA,"Haut de la Serra Dourada",NA,NA,NA,NA,"P00724864_01 P00724864_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2015-10-03 03:11:25-03","MNHN","RECOLNAT_MNHN_P","P00724868","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Glaziou, A.",NA,"1884","2","18",NA,"brésil","hb",NA,"Donné par Mme Simard, sa fille, 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724868' target='other'> <mi>dwc_moreinfo</mi></a>","P00724868",NA,NA,"Riedel ex Baker",NA,NA,NA,"Minas, Caraça, près de la cascade, entre les rochers",NA,NA,NA,NA,"P00724868_01 P00724868_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2015-09-03 16:36:33-03","MNHN","RECOLNAT_MNHN_P","P00724877","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"brésil","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724877' target='other'> <mi>dwc_moreinfo</mi></a>","P00724877",NA,NA,"Riedel ex Baker",NA,NA,NA,"Itembu",NA,NA,NA,NA,"P00724877_01 P00724877_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2015-09-03 16:36:19-03","MNHN","RECOLNAT_MNHN_P","P00724878","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"brésil","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724878' target='other'> <mi>dwc_moreinfo</mi></a>","P00724878",NA,NA,"Riedel ex Baker",NA,NA,NA,"Itembu",NA,NA,NA,NA,"P00724878_01 P00724878_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2015-10-02 20:23:43-03","MNHN","RECOLNAT_MNHN_P","P00724879","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","?",NA,NA,NA,NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724879' target='other'> <mi>dwc_moreinfo</mi></a>","P00724879",NA,NA,"Riedel ex Baker",NA,NA,NA,NA,NA,NA,NA,NA,"P00724879_01 P00724879_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2015-09-03 16:36:53-03","MNHN","RECOLNAT_MNHN_P","P00724880","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Saint-Hilaire, A. de",NA,NA,NA,NA,NA,"Brésil","hb",NA,"Voyage d'Auguste de Saint-Hilaire, de 1816 à 1821 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724880' target='other'> <mi>dwc_moreinfo</mi></a>","P00724880",NA,NA,"Riedel ex Baker",NA,NA,NA,NA,NA,NA,NA,NA,"P00724880_01 P00724880_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2015-10-02 20:24:06-03","MNHN","RECOLNAT_MNHN_P","P00724881","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Glaziou, A.",NA,"1884","6",NA,NA,"brésil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724881' target='other'> <mi>dwc_moreinfo</mi></a>","P00724881",NA,NA,"Riedel ex Baker",NA,NA,NA,"Minas Geraes. Caraça, Serra da Carassa",NA,NA,NA,NA,"P00724881_01 P00724881_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14941",NA,NA,NA
"130","2015-09-04 06:07:22-03","MNHN","RECOLNAT_MNHN_P","P00724882","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Glaziou, A.",NA,"1884","6",NA,NA,"brésil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724882' target='other'> <mi>dwc_moreinfo</mi></a>","P00724882",NA,NA,"Riedel ex Baker",NA,NA,NA,"Minas Geraes. Caraça, Serra da Carassa",NA,NA,NA,NA,"P00724882_01 P00724882_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14941",NA,NA,NA
"131","2015-10-02 07:39:30-03","MNHN","RECOLNAT_MNHN_P","P00724883","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Glaziou, A.",NA,"1884","6",NA,NA,"brésil","hb",NA,"Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724883' target='other'> <mi>dwc_moreinfo</mi></a>","P00724883",NA,NA,"Riedel ex Baker",NA,NA,NA,"Minas Geraes. Caraça, Serra da Carassa",NA,NA,NA,NA,"P00724883_01 P00724883_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14941",NA,NA,NA
"132","2017-02-07 14:45:47-02","MNHN","RECOLNAT_MNHN_P","P00724884","PreservedSpecimen",NA,"Asteraceae","Wunderlichia","mirabilis","Wunderlichia mirabilis","Glaziou, A.",NA,"1884","6",NA,NA,"brésil","hb",NA,"Reçu le 6 aout 1885 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00724884' target='other'> <mi>dwc_moreinfo</mi></a>","P00724884",NA,NA,"Riedel ex Baker",NA,NA,NA,"Minas Geraes. Caraça, Serra da Carassa",NA,NA,NA,NA,"P00724884_01 P00724884_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14941",NA,NA,NA
