"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","phylum","class","order","individualCount","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","minimumElevationInMeters","maximumElevationInMeters","relationshipType","relatedCatalogItem","fieldNumber","previousCatalogNumber"
"51","2021-03-31 13:41:09-03","MN","R","3216","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Sampaio, A.J.","Araujo, F.P.L.","1888",NA,NA,"Brasil","Minas Gerais","Rio Novo","-43.125301361084","-21.4575004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-31 13:41:09-03","MN","R","36499","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Pabst, G.F.J.","Rosa, M.","1940","11",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"1966","08","25","Jacarepaguá",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-19 10:24:34-03","CPAP","CPAP","10125","PreserverdSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Ldl.","A. C. Cervi","Cervi, A. C.","1991","10","15","Brasil","PR","Foz do Iguaçu&nf;ag",NA,NA,NA,NA,NA,NA,"1991","10","15","Poço preto, riacho a 2km da casa de hospedes do Parque do Iguaçu","Epífita. FLOR: creme. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: . SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,NA,NA,"3399",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-12-19 08:15:26-03","FPS","FPS","2601","MachineObservation","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","Schwirkowski, P.","Schwirkowski, P.","2014","11","05","Brasil","Santa Catarina","São Bento do Sul","-49.285673","-26.354516","-49.285673","-26.354516","FPS02601,FURB52133","FPS02601_v01 FPS02601_v02 FPS02601_v03 FPS02601_v04 FPS02601_v05 FPS02601_v06 FPS02601_v07 FPS02601_v08 FPS02601_v09 FURB52133","2016","11","05","Rio Natal, entrada de ferro, próximo à Estação abandonada","<ll>dwc_commonname:</ll> Orquídea-amor-perfeito",NA,NA,NA,NA,NA,NA,"2029",NA,NA,NA,NA,"voucher","FURB 52133",NA,NA
"55","2019-02-15 11:46:57-02","IPA","IPA","30295","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Barros, F. de","Hage, J.L.; Santos, T.S. dos; Vinha, S. da; Santos, T.S. dos; Vinha, S. da","1981","07","07","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"IPA0030295",NA,"1982","10",NA,"CEPEC (Centro de Pesquisas do Cacau), km 22 da rodovia Ilhéus/Itabuna, BR-415.","Planta epífita sobre árvores. Flores alvas. Planta introduzida.; Região de Mata Higrófila Sul Baiana.","Plantae",NA,NA,NA,"61245","auto","1048","Southern America",NA,NA,NA,NA,NA,NA,NA
"56","2019-08-27 13:26:38-03","IAP","PACA-AGP","56955.1","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Pabst","Rambo, B.",NA,NA,NA,"Brasil","RS",NA,NA,NA,NA,NA,"PACA056955-1",NA,"1956","03","24",NA,"VULNERÁVEL","Magnoliophyta","Liliatae","Orchidales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-08-27 13:26:38-03","IAP","PACA-AGP","102709","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","R. Kerten","B. Meneguce","1998","09","27","Brasil","PR","Uraí","-50.7963981628418","-23.1975002288818",NA,NA,"PACA102709",NA,"2002",NA,NA,"Rua lino Nardin 4462","flores amarelas; odoríferas.","Magnoliophyta","Liliatae","Orchidales",NA,"13486","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-20 21:18:46-03","UFV","VIC","003713","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Magalhães, G.M.; Shimoya, C.","1963","04","25","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"VIC003713","VIC003713",NA,NA,NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-20 21:18:46-03","UFV","VIC","013217","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Gomes, V.","1969","03","31","Brasil",NA,NA,NA,NA,NA,NA,"VIC013217","VIC013217",NA,NA,NA,NA,"Epífita, vive nos galhos de árvores a beira de riachos.produz cachos de flores branco amareladas.",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-20 21:18:46-03","UFV","VIC","022676","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Bovini, M.G.; et al.","1998","10","27","Brasil","Minas Gerais","Marliéria","-42.7322006225586","-19.7122001647949",NA,NA,"VIC022676","VIC022676",NA,NA,NA,"PERD, Trilha para lagoa do meio.","Epífta de cerca de 10 m, do solo, pseudobuldo de cerca de 1 cm de distância,labelo alvo com máculas vinosas, petalas creme.",NA,NA,NA,NA,"28215","auto","1536",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-20 21:18:46-03","UFV","VIC","012511","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Heringer, E.P.","1941","02","19","Brasil","Minas Gerais","Coronel Pacheco","-43.2655982971191","-21.5877990722656",NA,NA,"VIC012511","VIC012511",NA,NA,NA,NA,"ep#?#fita, muito vigorosa,produz cachos grandes,muito ornamentais,rústica, abundante na região.",NA,NA,NA,NA,"10350","auto","461",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-12-20 21:18:46-03","UFV","VIC","005168","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Shimoya, C.; Alunos do curso de Agronomia","1962","10","15","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"VIC005168","VIC005168",NA,NA,NA,NA,"Flores amarelo palha, labelo branco,pintalgadas de marrom claro. Folhagem verde, cultivada em vaso de xaxim e árvore. Floração 10.",NA,NA,NA,NA,"13937","auto","H55",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-12-20 21:18:46-03","UFV","VIC","009425","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Lanna, J.Q. de","1965","10","15","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"VIC009425","VIC009425",NA,NA,NA,"Campus da UFV, Horto 4 pilastras.","Flores amarelo palha, labelo branco cultivada em vaso de xaxim.",NA,NA,NA,NA,"13937","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"64","2016-07-05 11:14:18-03","FFCLRP","LBMBP","329","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","E.R. Pansarin","E.R. Pansarin",NA,NA,NA,"Brasil","São Paulo","Ribeirão Preto","-47.8","-21.166667","47°48'W","21°10'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2016-07-05 11:14:18-03","FFCLRP","LBMBP","374","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","E.R. Pansarin","L.M. Pansarin",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0014730","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","G. Hatschbach","G. Hatschbach; M. Hatschbach, J. M. Silva","1991","10","15","Brazil","Parana",NA,"-48.5298299789429","-25.5138231915644",NA,NA,NA,NA,NA,NA,NA,"Palmital, arredores.","Epífita da mata pluvial. Flor creme, odorífera. Labelo alvo.","Magnoliophyta",NA,"Asparagales",NA,NA,NA,"55758",NA,NA,"850",NA,NA,NA,NA,NA
"67","2019-08-20 10:00:54-03","UNICAMP","UEC","140206","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Breier, TB",NA,NA,NA,"Brazil","São Paulo","Gália","-49.5","-22.25","-49.5","-22.25","UEC001911","UEC001911",NA,NA,NA,"Estação Ecológica Caetetus, Na parcela l09, em árvore morta.",NA,"Liliopsida",NA,NA,NA,NA,NA,"871",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:20:15-03","UNICAMP","UEC","163015","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Kersten, R","Meneguce, B","1998","09","27","Brazil","Paraná","Uraí","-50.7963981628418","-23.1975002288818",NA,NA,"UEC019497","UEC019497","2002",NA,NA,"R. Lino Nardin 4462","Flores amarelas; odoríferas.","Liliopsida",NA,NA,NA,"13486","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-08-20 10:00:54-03","UNICAMP","UEC","140608","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Breier, TB","Breier, TB","2005","06","18","Brazil","São Paulo","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,"UEC001909","UEC001909",NA,NA,NA,"Grota Funda",NA,"Liliopsida",NA,NA,NA,"21675","auto","1291",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-08-20 10:00:54-03","UNICAMP","UEC","140324","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.",NA,"Faria, AD",NA,NA,NA,"Brazil","São Paulo","Atibaia","-46.5499992370605","-23.1100006103516",NA,NA,"UEC001918","UEC001918",NA,NA,NA,"Grota Funda","Data de floração: 07/07/2004.","Liliopsida",NA,NA,NA,"21675","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-08-20 10:00:54-03","UNICAMP","UEC","177958","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Barros, F","Leitão Filho, HF; Martins, FR; Semir, J","1975","10","07","Brazil","São Paulo","Santa Rita do Passa Quatro","-47.4700012207031","-21.7099990844727",NA,NA,"UEC001913","UEC001913","1980","01","11","Reserva Florestal de Vassununga","Epífita; flores brancas ornamentais. Comum no local. Nativo em mata primária.","Liliopsida",NA,NA,NA,"24893","auto","1538",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-11-06 09:56:52-03","UFOP","OUPR","16248","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","Neto, L.M.","Messias, M.C.T.B.","2002","11","16","Brasil","Minas Gerais","Ipanema","-41.7131004333496","-19.8008003234863",NA,NA,NA,NA,"2005","03",NA,NA,"Mata. Erva epifíta. Flores amarelo-claras. Labelo com guias de nectar vináceas",NA,NA,NA,NA,"26330","auto","682",NA,NA,NA,NA,NA,NA,NA,NA
"73","2019-11-06 09:56:52-03","UFOP","OUPR","23250","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","Vieira, T.L.","Messias, M.C.T.B.","2003","11","06","Brasil","Minas Gerais","Ipanema","-41.7131004333496","-19.8008003234863",NA,NA,NA,NA,"2015","01","27","Próximo a Estação Biológica de Caratinga.","Erva epifíta. Flores amarelas e odoríficas. Em floresta estacional semidecidual.",NA,NA,NA,NA,"26330","auto","911",NA,NA,NA,NA,NA,NA,NA,NA
"74","2019-11-06 09:56:52-03","UFOP","OUPR","14265","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","Badini, J.","s.col.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"1942","12",NA,NA,"Cultivada. Erva.Flor amarela",NA,NA,NA,NA,"44599","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"75","2019-11-06 09:56:52-03","UFOP","OUPR","6392","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","Vieira, T.L.","Messias, M.C.T.B.","1976","11","16","Brasil","Minas Gerais","Ponte Nova","-42.9085998535156","-20.4164009094238",NA,NA,NA,NA,"2015","01","27",NA,"Erva, epifíta. Flores pálidas. Cultivada.",NA,NA,NA,NA,"16921","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-11-08 08:54:27-03","FURB","FURB","39537","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","Funez, L.A.","Funez, L.A.","2012","10","25","Brasil","Santa Catarina","Blumenau","-49.0488889","-26.9286111","-49.0488889","-26.9286111","FURB35689","FURB35689","2012","10","25","Rua Pastor Osvaldo Hesse.",NA,NA,NA,NA,NA,NA,NA,"1193",NA,NA,"39","39",NA,NA,NA,NA
"77","2019-11-08 08:54:28-03","FURB","FURB","42891","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","Caetano, JO","Caetano, J.O.","2013","11","14","Brasil","Santa Catarina","Benedito Novo","-49.41","-26.7869444","-49.4100000","-26.7869444","FURB35686","FURB35686_1 FURB35686_2","2013","11","14","Terreno de Ivo Werlich.",NA,NA,NA,NA,NA,NA,NA,"44",NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-10-14 10:04:15-03","FURB","FURB","52133","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","Schwirkowski, P.","Schwirkowski, P.","2016","11","05","Brasil","Santa Catarina","São Bento do Sul","-49.2855555","-26.3544444","-49.2855555","-26.3544444","FURB52133","FURB52133","2016","11","05","Rio Natal, entrada de ferro, próximo à Estação abandonada.","Epífita, flores cor creme, labelo com listras marron claro",NA,NA,NA,NA,NA,NA,"2029",NA,NA,"360","360",NA,NA,NA,NA
"79","2020-10-14 10:04:15-03","FURB","FURB","62055","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2018","10","19","Brasil","Santa Catarina","Palmitos","-53.1","-27.0913889","-53.1000000","-27.0913889","FURB62055","FURB62055","2018","10","19","Linha Santa Catarina.","Flor creme; labelo branco Habitat: Interior da unidade amostral Habito: Epífita",NA,NA,NA,NA,NA,NA,"3966",NA,NA,"320","320",NA,NA,NA,NA
"80","2020-10-14 10:04:15-03","FURB","FURB","63051","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","2018","11","21","Brasil","Santa Catarina","Alto Bela Vista","-51.975","-27.4058333","-51.9750000","-27.4058333","FURB63051","FURB63051","2018","11","21","Linha Floresta.","Fruto imaturo Habitat: Floresta Estacional Decidual;Estágio Médio/Avançado; Borda de fragmento florestal Habito: Epífita",NA,NA,NA,NA,NA,NA,"4003",NA,NA,"450","450",NA,NA,NA,NA
"81","2019-11-08 08:54:28-03","FURB","FURB","63953","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.",NA,"Buzzi, G.","2018","08","30","Brasil","Santa Catarina","Blumenau","-49.0719445","-26.9213889","-49.0719445","-26.9213889","FURB63953","FURB63953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA,"87","87",NA,NA,NA,NA
"82","2020-10-14 10:04:15-03","FURB","FURB","66341","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","Kassner-Filho, A.","Kassner-Filho, A.","2019","11","20","Brasil","Santa Catarina","Indaial","-49.2705556","-26.9502778","-49.2705556","-26.9502778","FURB66341","FURB66341","2019","11","20","Warnow.","flor creme Habitat: interior do fragmento Habito: epífita",NA,NA,NA,NA,NA,NA,"5547",NA,NA,"110","110",NA,NA,NA,NA
"83","2020-10-14 10:04:15-03","FURB","FURB","8677","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","Ceolin, LM","Stival-Santos, A.","2008","10","21","Brasil","Santa Catarina","Jaraguá do Sul","-49.1416666","-26.5875","-49.1416666","-26.5875000","FURB35688","FURB35688","2008","10","27","Margem do Rio Cerro.","Conservation Status: CITES Appendix II. Comercio controlado para evitar un uso incompatible con la sobrevivencia de la especie",NA,NA,NA,NA,NA,NA,"145",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-10-14 10:04:15-03","FURB","FURB","9712","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","Uller, HF","Uller, H.F.","2008","10","23","Brasil","Santa Catarina","Indaial","-49.2472222","-26.9105556","-49.2472222","-26.9105556","FURB02811","FURB02811","2008","10","23","Rua Buenos Aires, bairro Tapajós.","Planta cultivada.",NA,NA,NA,NA,NA,NA,"47",NA,NA,"87","87",NA,NA,NA,NA
"85","2020-10-14 10:04:15-03","FURB","FURB","48842","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","Molina, JMP","Molina, J.M.P.","2013","10","25","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"FURB48842","FURB48842","2013","10",NA,"Parque Estadual Mata dos Godoy.",NA,NA,NA,NA,NA,"63728","auto","89",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-16 17:50:19-03","UCS","HUCS","3830","PreservedSpecimen","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","Lindl.","Hatschbach, G.","Hatschbach, G.","1986","10","15","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"1987","09",NA,"Parque Nac. do Iguaçu - Casa de Hóspedes","sepalas e petalas creme - labelo alvo; epífita mata pluvial","Angiospermae",NA,"Asparagales",NA,"39570","auto","50648",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-12 18:12:25-03","UFES","VIES","3230","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","Barros, F. de","Milanezi, M.A.; Vargas, L.C.","1987","11","02","Brasil","Espírito Santo","Vargem Alta","-41.0069007873535","-20.6714000701904",NA,NA,"VIES003230","VIES003230","1995","03","15","Fazenda Santana.",NA,NA,NA,NA,NA,"27188","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-08-16 08:40:26-03","UTFPR","HCF","26528","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","M.G. Caxambu","E.L. Siqueira","2018","10","09","Brasil","PR","Campo Mourão","-52.405111","-24.01725","52°24'18,4 W","24°01'02,1 S",NA,NA,"2018","10","24","Vila Franciscana, próxima a Santa Casa","erva epífita, ciófila. Flores odoríferas, amarelas, com estrias marrons longitudinais, no labelo.",NA,NA,NA,NA,NA,NA,"2813",NA,NA,"561","561",NA,NA,NA,NA
"89","2019-08-16 08:40:26-03","UTFPR","HCF","23929","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","M.G. Caxambu","L.R. Barbieri","2017","10","06","Brasil","PR","Campo Mourão","-52.405417","-24.017028","52°24'19,5 W","24°01'01,3 S",NA,NA,"2017","10","30","Vila Franciscana, próxima a Santa Casa","erva semi-ciófila, epífita. Flores alvo-amareladas. Próxima a Formação Pioneira de Influência Flúvio-lacustre.",NA,NA,NA,NA,NA,NA,"11",NA,NA,"560","560",NA,NA,NA,NA
"90","2019-08-16 08:40:26-03","UTFPR","HCF","21554","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","M.G. Caxambu","M.G. Caxambu","2016","10","13","Brasil","PR","Serranópolis do Iguaçu","-54.03925","-25.4515","54°02'21,3 W","25°27'05,4 S",NA,NA,"2016","10","19","Parque Nacional do Iguaçu","erva epífita, semi-ciófila. Flores amarelas.",NA,NA,NA,NA,NA,NA,"7612",NA,NA,"285","285",NA,NA,NA,NA
"91","2019-08-16 08:40:26-03","UTFPR","HCF","18326","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","M.G. Caxambu","M.G. Caxambu","2015","10","30","Brasil","PR","Matelândia","-53.812333","-25.528889","53°48'44,4 W","25°31'44 S",NA,NA,"2015","12","14","Parque Nacional do Iguaçu - Rio Floriano","erva epífita, ripária. Flores amarelo-esverdeadas. Forófito: Luehea divaricata Mart. & Zucc. (Malvaceae).",NA,NA,NA,NA,NA,NA,"7088",NA,NA,"210","210",NA,NA,NA,NA
"92","2019-08-16 08:40:26-03","UTFPR","HCF","15155","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","M.G. Caxambu","E.L. Siqueira","2014","10","16","Brasil","PR","Fênix","-51.969111","-23.867944","51°58'08,8 W","23°52'04,6 S",NA,NA,"2014","10","29","Estação Ecológica Municipal de Fênix","erva epífita, semi-ciófila. Flores amarelas.",NA,NA,NA,NA,NA,NA,"1268",NA,NA,"361","361",NA,NA,NA,NA
"93","2019-08-16 08:40:26-03","UTFPR","HCF","18140","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","M.G. Caxambu","M.G. Caxambu","2015","10","16","Brasil","PR","Foz do Iguaçu","-54.470139","-25.622194","54°28'12,5 W","25°37'19,9 S",NA,NA,"2015","11","04","Parque Nacional do Iguaçu - Trilha da","erva semi-ciófila, epífita. Flores alvo-amareladas e labelo alvo com estrias castanhas.",NA,NA,NA,NA,NA,NA,"7007",NA,NA,"185","185",NA,NA,NA,NA
"94","2019-08-16 08:40:26-03","UTFPR","HCF","18129","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","M.G. Caxambu","M.G. Caxambu","2015","10","15","Brasil","PR","São Miguel do Iguaçu","-54.297306","-25.530278","54°17'50,3 W","25°31'49 S",NA,NA,"2015","11","03","Parque Nacional do Iguaçu- Linha Martins","erva heliófita, epífita. Flores amarelas com labelo alvo, com estrias acastanhadas. Comum.",NA,NA,NA,NA,NA,NA,"6996",NA,NA,"276","276",NA,NA,NA,NA
"95","2019-08-16 08:40:26-03","UTFPR","HCF","18005","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","M.G. Caxambu","M.G. Caxambu","2015","10","01","Brasil","PR","Céu Azul","-53.858694","-25.275444","53°51'31,3 W","25°16'31,6 S",NA,NA,"2015","10","24","Parque Nacional do Iguaçu - Estrada de","erva epífita, semi-ciófila. Flores amarelas, com labelo alvo, maculado de marrom.",NA,NA,NA,NA,NA,NA,"6924",NA,NA,"494","494",NA,NA,NA,NA
"96","2019-08-16 08:40:26-03","UTFPR","HCF","18086","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","M.G. Caxambu","E.L. Siqueira","2015","10","08","Brasil","PR","Nova Tebas","-51.952639","-24.370639","51°57'09,5 W","24°22'14,3 S",NA,NA,"2015","10","27","Trilha do Palmito - Estação Ecológica","erva epífita, heliófita. Flores amarelo-esverdeadas. Labelo alvo com máculas escuras.",NA,NA,NA,NA,NA,NA,"1743",NA,NA,"604","604",NA,NA,NA,NA
"97","2019-08-16 08:40:26-03","UTFPR","HCF","23982","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","M.G. Caxambu","E.L. Siqueira","2017","10","25","Brasil","PR","Nova Tebas","-51.847583","-24.447778","51°50'51,3 W","24°26'52 S",NA,NA,"2017","11","08","Estação Ecológica Municipal João Dasko","erva epífita, semi-ciófila. Flores alvas com manchas vinosas no labelo.",NA,NA,NA,NA,NA,NA,"2343",NA,NA,"604","604",NA,NA,NA,NA
"98","2019-08-16 08:40:26-03","UTFPR","HCF","6195","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","M.G. Caxambu","M.G. Caxambu","2007","10","19","Brasil","PR","Campo Mourão","-52.326","-24.104917","52°19'33,6 W","24°06'17,7 S",NA,NA,"2007","12","05","Parque Estadual Lago Azul (PELA)","erva epífita a 1 m do solo. Forófito: Citrus sp.",NA,NA,NA,NA,NA,NA,"1727",NA,NA,"600","600",NA,NA,NA,NA
"99","2019-08-16 08:40:26-03","UTFPR","HCF","3654","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","H.C.L. Geraldino","H.C.L. Geraldino","2006","01","04","Brasil","PR","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"2006","01","24","Capela do Calvário","Epífita encontrada a aproximadamente 4m na copa do forófito, presença de pseudobulbo e frutos verdes.",NA,NA,NA,NA,"28572","auto","325",NA,NA,NA,NA,NA,NA,NA,NA
"100","2019-08-16 08:40:26-03","UTFPR","HCF","3269","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","H.C.L. Geraldino","H.C.L. Geraldino","2005","10","26","Brasil","PR","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"2006","01","06","Capela do Calvário","Aproximadamente 5m na copa do forófito, presença de pseudo-bulbo e flores amarelas.",NA,NA,NA,NA,"28572","auto","158",NA,NA,NA,NA,NA,NA,NA,NA
"101","2019-08-16 08:40:26-03","UTFPR","HCF","12376","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","M.R. Lima","M.R. Lima","2012","10","03","Brasil","PR","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,"epífita, flores amarelas (Resgate de Flora de Mauá).",NA,NA,NA,NA,"35037","auto","55",NA,NA,NA,NA,NA,NA,NA,NA
"102","2019-08-16 08:40:26-03","UTFPR","HCF","1488","S","Plantae","Orchidaceae","Miltonia","flavescens","Miltonia flavescens","(Lindl.) Lindl.","J. Cordeiro & E. Barboza","M.G. Caxambu","2004","10","04","Brasil","PR","Tuneiras do Oeste","-52.8760986328125","-23.8705997467041",NA,NA,NA,NA,"2005","01",NA,"Fazenda Água do Índio","Herbácea, epífita, com pseudo-bulbos alongados. Presença de flores amarelo-clara em pendão.",NA,NA,NA,NA,"24014","auto","578",NA,NA,NA,NA,NA,NA,NA,NA
