"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","previousCatalogNumber"
"100","2020-12-11 11:38:28-03","UFMG","BHCB","63371","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.",NA,"Barreto, HLM","10872","1940","07","28","Southern America","Brasil","Minas Gerais","Betim",NA,"-44.198299407959","-19.9678001403809",NA,NA,NA,NA,NA,NA,"15199","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-11 11:38:28-03","UFMG","BHCB","63623","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.",NA,"Salimena, FRG","959","2001","11","16","Southern America","Brasil","Minas Gerais","Lima Duarte","Conceição do Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-11 11:38:28-03","UFMG","BHCB","94220","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.",NA,"Ferreira, RM; França, GS","13","2004","10","28","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti.","-43.3622016906738","-19.826099395752",NA,NA,NA,"Arbóreo, 4m, frutos verdes, Usina ind.133",NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-11 11:38:28-03","UFMG","BHCB","94211","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.",NA,"Ferreira, RM; França, GS","4","2004","10","28","Southern America","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti.","-43.3622016906738","-19.826099395752",NA,NA,NA,"Frutos amarelos, Usina",NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:38:28-03","UFMG","BHCB","75733","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.",NA,"Stehmann, JR; França, GS","3111","2002","09","26","Southern America","Brasil","Minas Gerais","Santa Bárbara","Estação Ambiental de Peti, estrada para o Bom Será, após cruzar o rio Santa Bárbara","-43.4152984619141","-19.959400177002","585","585",NA,"Arvoreta, na borda da floresta estacional semidecidual; frutos amrelados",NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:38:28-03","UFMG","BHCB","7313","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.",NA,"Andrade, PM de; et al.","s.n.","1984","09","24","Southern America","Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga. Mata do Jaó.","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Mata atlântica;escandente;",NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-02-11 17:20:11-03","UFPR","UPCB","30957","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Pereira, E.","9191","1964","09","13",NA,"Brasil","Minas Gerais",NA,"Serra da Moeda - BR 3",NA,NA,NA,NA,NA,"Arbusto 2-3m de altura. Flores alvas..","UPCB0018978","UPCB0018978",NA,NA,NA,"1998","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-02-11 17:20:11-03","UFPR","UPCB","81344","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Tintori, J.L.","17","2013","11","08",NA,"Brasil","Espírito Santo","Guaçui",NA,"-41","-20",NA,NA,NA,"5,5m de altura; 3,5cm de diâmetro.","UPCB0017010","UPCB0017010",NA,NA,NA,"2019",NA,NA,"-41.000","-20.000",NA,NA,NA,NA,NA,NA
"108","2021-02-11 17:20:11-03","UFPR","UPCB","81343","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Tintori, J.L.","16","2012","10","12",NA,"Brasil","Espírito Santo","Guaçui",NA,"-41","-20",NA,NA,NA,"5,5m de altura; 3,5cm de diâmetro.","UPCB0018973","UPCB0018973",NA,NA,NA,"2015",NA,NA,"-41.000","-20.000",NA,NA,NA,NA,NA,NA
"109","2021-02-11 17:20:11-03","UFPR","UPCB","45480","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Salimena, F.R.G.","959","2001","11","16",NA,"Brasil","Minas Gerais","Conceição do Ibitipoca","Estrada para Moreiras",NA,NA,NA,NA,NA,"Árvore ca. 3m, frutos verde-amarelados..","UPCB0018981","UPCB0018981",NA,NA,NA,"2002","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-02-11 17:20:11-03","UFPR","UPCB","94790","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Rezende, S.G. | Justo, A.G.","5105","2015","07","29",NA,"Brasil","Minas Gerais","Mariana","Região do Distrito de Camargos","-43.384167","-20.261667",NA,NA,NA,"Mata atlântica, floresta estacional semidecidual. Arbóreo","UPCB0042501","UPCB0042501",NA,NA,NA,"2019",NA,NA,"-43.384167","-20.261667",NA,NA,NA,NA,NA,NA
"111","2021-02-11 17:20:11-03","UFPR","UPCB","71200","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Baitello, J.B.","2190","2008","10","28",NA,"Brasil","São Paulo","Itapeva","Estação Ecológica, trilha 1.","-49.070278","-24.078611",NA,NA,NA,"Árvore 6m, fruto amarelo..","UPCB0018990","UPCB0018990",NA,NA,NA,"2010","01","01","-49.070278","-24.078611",NA,NA,NA,NA,NA,NA
"112","2021-02-11 17:20:11-03","UFPR","UPCB","82446","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Goldenberg, R.","1780","2014","02","22",NA,"Brasil","Bahia","Boa Nova","Estrada para Dário Meira - Floresta Ombrófila Densa","-40.154","-14.404","700","700",NA,"Árvore 8m, em mata exatamente na encruzilhada da estrada que leva à trilha da Farofa, mas do seu lado oposto; em fruto.","UPCB0018969","UPCB0018969",NA,NA,NA,"2015",NA,NA,"-40.154","-14.404",NA,NA,NA,NA,NA,NA
"113","2021-02-11 17:20:11-03","UFPR","UPCB","84401","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Sobral, M.","14949","2012","09","01",NA,"Brasil","Minas Gerais","Tiradentes",NA,"-44.182","-21.098","943","943",NA,"Arbusto 2m, em interior de mata sobre solo raso na encosta da serra; frutos imaturos..","UPCB0018970","UPCB0018970",NA,NA,NA,"2013",NA,NA,"-44.182","-21.098",NA,NA,NA,NA,NA,NA
"114","2021-02-11 17:20:11-03","UFPR","UPCB","94192","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Rezende, S.G. | Mendes, M.S. | Neves, G.S.","4328","2010","03","25",NA,"Brasil","Minas Gerais","Rio Acima","Rio do Peixe","-43.826944","-20.156389",NA,NA,NA,"Floresta Estacional semidecidual Baixo-montana. Arbustivo","UPCB0042485","UPCB0042485",NA,NA,NA,"2019",NA,NA,"-43.826944","-20.156389",NA,NA,NA,NA,NA,NA
"115","2021-02-11 17:20:11-03","UFPR","UPCB","94789","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Rezende, S.G. | Justo, A.G.","5104","2015","07","29",NA,"Brasil","Minas Gerais","Mariana","Região do Distrito de Camargos","-43.386111","-20.251389",NA,NA,NA,"Mata atlântica, floresta estacional semidecidual. Arbóreo","UPCB0042481","UPCB0042481",NA,NA,NA,"2019",NA,NA,"-43.386111","-20.251389",NA,NA,NA,NA,NA,NA
"116","2021-02-11 17:20:11-03","UFPR","UPCB","94791","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Rezende, S.G. | Justo, A.G.","5106","2015","07","29",NA,"Brasil","Minas Gerais","Mariana","Região do Distrito de Camargos","-43.368889","-20.268056",NA,NA,NA,"Mata atlântica, floresta estacional semidecidual. Arbóreo","UPCB0042479","UPCB0042479",NA,NA,NA,"2019",NA,NA,"-43.368889","-20.268056",NA,NA,NA,NA,NA,NA
"117","2021-02-11 17:20:11-03","UFPR","UPCB","84234","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Sobral, M.","14377","2011","11","12",NA,"Brasil","Minas Gerais","Santa Rita do Ibitipoca",NA,NA,"-43.908",NA,NA,NA,"Arbusto 2m, em mata à beira da estrada para Conceição do Ibitipoca; frutos imaturos amarelo-claros..","UPCB0018971","UPCB0018971",NA,NA,NA,"2013",NA,NA,NA,"-43.908",NA,NA,NA,NA,NA,NA
"118","2021-02-11 17:20:11-03","UFPR","UPCB","82862","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Kollmann, L.","12520","2012","09","26",NA,"Brasil","Espírito Santo","Mantenopolis",NA,"-41.1227989196777","-18.8624992370605","900","918",NA,"Arvoreto 5m, frutos verdes..","UPCB0018974","UPCB0018974","24010","auto",NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-02-11 17:20:11-03","UFPR","UPCB","45864","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Souza, J.P.","249","1995","10","14",NA,"Brasil","Minas Gerais","Itabirito","Ca. 10km da cidade em direção a Belo Horizonte","-43.801399230957","-20.2532997131348",NA,NA,NA,"Arbusto ca. 2m, frutos amarelo-esverdeados. Campo rupestre..","UPCB0018979","UPCB0018979","20553","auto",NA,"2002","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-02-11 17:20:11-03","UFPR","UPCB","52368","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Ferreira, R.M.","4","2004","10","28",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti","-43.3622016906738","-19.826099395752",NA,NA,NA,"Frutos amarelos..","UPCB0018989","UPCB0018989","17525","auto",NA,"2005","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-02-11 17:20:11-03","UFPR","UPCB","56150","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Stehmann, J.R.","3729","2004","08","06",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti","-43.3622016906738","-19.826099395752",NA,NA,NA,"Árvore ca. 8m, floresta estacional secundária, flor branca..","UPCB0018988","UPCB0018988","17525","auto",NA,"2007","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-02-11 17:20:11-03","UFPR","UPCB","56151","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Stehmann, J.R.","3731","2004","08","06",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti","-43.3622016906738","-19.826099395752",NA,NA,NA,"Árvore ca. 8m, floresta estacional secundária, flor branca..","UPCB0018987","UPCB0018987","17525","auto",NA,"2007","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-02-11 17:20:11-03","UFPR","UPCB","46761","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Stehmann, J.R.","3111","2002","09","26",NA,"Brasil","Minas Gerais","Santa Bárbara","Estação Ambiental de Peti/CEMIG","-43.4152984619141","-19.959400177002",NA,NA,NA,"Arvoreta, frutos amarelados, borda da floresta estacional semidecidual..","UPCB0018983","UPCB0018983","33136","auto",NA,"2003","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-02-11 17:20:11-03","UFPR","UPCB","46234","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Lombardi, J.A.","4924","2002","06","20",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti/CEMIG","-43.3622016906738","-19.826099395752",NA,NA,NA,"Arvoreta ca. 2m, folhas papiráceas, botões e frutos imaturos verdes. Margem de estrada, mata secundária..","UPCB0018980","UPCB0018980","17525","auto",NA,"2002","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-02-11 17:20:11-03","UFPR","UPCB","46758","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Lombardi, J.","4953","2002","09","26",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti/CEMIG","-43.3622016906738","-19.826099395752",NA,NA,NA,"Árvore ca. 6m, folhas papiráceas, frutos imaturos amarelados. Vegetação arbustivo-arbórea secundária..","UPCB0018984","UPCB0018984","17525","auto",NA,"2003","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-02-11 17:20:11-03","UFPR","UPCB","46235","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Couto, F.R.","51","2002","03","09",NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga, Mata do Jaó","-42.1391983032227","-19.7896995544434",NA,NA,NA,"Arvoreta, flores brancas, mata atlântica..","UPCB0018986","UPCB0018986","49886","auto",NA,"2002","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-02-11 17:20:11-03","UFPR","UPCB","51190","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","França, G.S.","352","2003","06","05",NA,"Brasil","Minas Gerais","Córrego Novo","Lagoa Zé de Brito","-42.3964004516602","-19.8318996429443",NA,NA,NA,"Arbusto 3m, fruto verde. Mata da Cenibra, floresta estacional semidecidual..","UPCB0018992","UPCB0018992","16605","auto",NA,"2004","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-02-11 17:20:11-03","UFPR","UPCB","83342","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Goldenberg, R.","2134","2015","04","29",NA,"Brasil","Espírito Santo","Vargem Alta","Morro de Sal, estrada para Pedra Azul, 500m a N de Vargem Alta.","-41.0069007873535","-20.6714000701904",NA,NA,NA,"Árvore 6m; estéril..","UPCB0018972","UPCB0018972","27188","auto",NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-02-11 17:20:11-03","UFPR","UPCB","45479","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Pifano, D.S.","101","2001","10","31",NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Arbusto escandente à 1,5m, frutos imaturos amarelos e maduros verdes com listras longitudinais escuras por todo fruto maduro. Próxima à borda da mata em local luminoso..","UPCB0018982","UPCB0018982","36144","auto",NA,"2002","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-02-11 17:20:11-03","UFPR","UPCB","47790","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Pifano, D.S.","404","2002","08","26",NA,"Brasil","Minas Gerais","Juiz de Fora","Morro do Imperador","-43.3502998352051","-21.7642002105713",NA,NA,NA,"Arvoreta ca. 4m, flores alvas, borda da mata em local de muita luz..","UPCB0018985","UPCB0018985","36144","auto",NA,"2004","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-02-11 17:20:11-03","UFPR","UPCB","96987","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Ordones, J. | Andrade, I.R. | Alves, A.S. | Felix, D.F.","1571","2008","08","20",NA,"Brasil","Minas Gerais","Belo Horizonte","Ninhal","-43.937801361084","-19.9207992553711",NA,NA,NA,"Cerrado. Projeto Cerrado n°523. Com duplicata. Frutos imaturos.","UPCB0042477",NA,"17082","auto",NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-02-11 17:20:11-03","UFPR","UPCB","52126","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Goldenberg, R.","770","2005","10","19",NA,"Brasil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,"Arvoreta 2m, estéril. Floresta ombrófila densa..","UPCB0018991","UPCB0018991","17840","auto",NA,"2005","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-02-11 17:20:11-03","UFPR","UPCB","39837","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Goldenberg, R.","392","1996","09","04",NA,"Brasil","São Paulo","Jundiaí","Serra do Japi, perto do mirante, ca. 1000m","-46.8800010681152","-23.1800003051758",NA,NA,NA,"Árvore 4m, final floração, s/fruto maduro, flor hipanto verde, pétala e estame brancos. Parte das folhas possui e parte não possui tricomas simples esparsos sobre face superior, floresta encosta..","UPCB0018977","UPCB0018977","17840","auto",NA,"1999","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-02-11 17:20:11-03","UFPR","UPCB","39840","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Goldenberg, R.","393","1996","09","04",NA,"Brasil","São Paulo","Jundiaí","Serra do Japi, perto do mirante, ca. 1000m altitude","-46.8800010681152","-23.1800003051758",NA,NA,NA,"Árvore 4m, final floração, s/fruto maduro, flor hipanto verde, pétala e estame brancos. Parte das folhas possui e parte não possui tricomas simples esparsos sobre face superior, floresta encosta..","UPCB0018976","UPCB0018976","17840","auto",NA,"1999","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-02-11 17:20:11-03","UFPR","UPCB","42739","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","Goldenberg, R.","Tameirão Neto, E.","2722","1998","04","05",NA,"Brasil","Minas Gerais","Mariana","UHE Caldeirões, Rio Gualaxo do Sul","-43.4160995483398","-20.377799987793",NA,NA,NA,"Arbóreo, floresta semidecidual..","UPCB0018975","UPCB0018975","33524","auto",NA,"2000","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"136","2017-05-24 15:52:00-03","MO","MOBOT","100972326","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","regnellii","Miconia regnellii","Cogn.","J.J. Wurdack","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 29650","1971","2","2","South America","Brazil","Minas Gerais",NA,"Ca. 3 km N of Mariana, road to Santa Barbara.",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"137","2019-02-19 04:30:00-03","MO","MOBOT","100621287","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","R, Goldenberg","C.F.P. Martius","Martius 943",NA,NA,NA,"South America","Brazil",NA,NA,"[Martii Herbar. Florae. Brasil. No. 943]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"138","2010-04-15 17:18:00-03","MO","MOBOT","3256419","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","ROnald L.Liesner","Alexander C. Brade","Brade 13992","1939",NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Estado Do Rio Itatiaia, Monte Serrat.","-43.31416","-22.01861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2011-02-05 17:09:00-02","MO","MOBOT","3256701","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.",NA,"Louis O. Williams|Vicente Assis","Williams 1456","1945","8","11","South America","Brazil","Minas Gerais",NA,"On iron-ore slopes, Serra do Curral, Municipio Nova lima, 5 miles south of Belo Horizonte, .","-43.85","-19.98333","1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2013-01-25 08:38:00-02","MO","MOBOT","3262703","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","R. Goldenberg (UNICAMP)","Gert G. Hatschbach","Hatschbach 44704","1982","3","13","South America","Brazil","Minas Gerais",NA,"Pedro Less (mun. Tijucal).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"141","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","42402",NA,"Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","R. Goldenberg/2011","L. Kollmann","12132","2011","01","17",NA,"Brasil","Espírito Santo","Vargem Alta",NA,"-41.007222","-20.658611","650","650",NA,"Arvoreto 3m, frutos amarelos,roxos quando maduros.","MBML042402","MBML042402",NA,NA,NA,NA,NA,NA,"41W0'26","20S39'31",NA,NA,NA,NA,NA,NA
"142","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","44919",NA,"Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","R. Goldenberg/2015","L. Kollmann; A.P.Fontana","12520","2012","09","26",NA,"Brasil","Espírito Santo","Mantenópolis",NA,"-41.115278","-18.921111","900","900",NA,"Arvoreto 5m, frutos verdes","MBML044919","MBML044919",NA,NA,NA,NA,NA,NA,"41W6'55","18S55'16",NA,NA,NA,NA,NA,NA
"143","2020-10-20 09:56:47-03","MBML","MBML-HERBARIO","48774",NA,"Plantae",NA,NA,"Melastomataceae","Miconia","trianae","Miconia trianae","Cogn.","R. Goldenberg/2015","R. Goldenberg; T. Filgueiras, R. Rodrigues","2134","2015","04","29",NA,"Brasil","Espírito Santo","Vargem Alta","Morro de Sal, estrada para Pedra Azul, 500 m a N de Vargem Alta","-41.006667","-20.657222",NA,NA,NA,"Árvore 6m; estéril","MBML048774","MBML048774",NA,NA,NA,NA,NA,NA,"41W0'24","20S39'26",NA,NA,NA,NA,NA,NA
"144","2018-10-09 16:31:48-03","UFLA","ESAL","264","S","Plantae",NA,NA,"Melastomataceae","Miconia","hispida","Miconia hispida","Cogn",NA,"Gavilanes, ML; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,"sub-arbusto; 1,30 m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"145","2018-10-09 16:31:48-03","UFLA","ESAL","9417","S","Plantae",NA,NA,"Melastomataceae","Miconia","hispida","Miconia hispida","Cogn","Gavilanes","Gavilanes, ML","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Campus da ESAL, perto do Lab.de Sementes","-44.999444","-21.245278",NA,NA,NA,"arbusto; 2,80m; creme;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"146","2017-11-24 14:11:33-02","UFLA","ESAL","15102","S","Plantae",NA,NA,"Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.",NA,"Carvalho, DA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itambé do Mato Dentro","Mata Camarinha","-43.3210983276367","-19.414400100708",NA,NA,NA,"árvore; 9,0; ;; floresta",NA,NA,"22479","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2017-11-24 14:11:33-02","UFLA","ESAL","21025","S","Plantae",NA,NA,"Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.","Ary T. Oliveira Filho","Hargreaves, P","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Prados","Sítio do Angá","-44.0797004699707","-21.0575008392334",NA,NA,NA,"árvore; 8, m; ; alaranjado,estriado,globoso; floresta",NA,NA,"21382","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2018-10-09 16:31:49-03","UFLA","ESAL","8771","S","Plantae",NA,NA,"Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.","Ary T.O.Filho","Almeida, RJ","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,NA,"árvore; ; branca;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA
"149","2017-11-24 14:11:33-02","UFLA","ESAL","12491","S","Plantae",NA,NA,"Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.",NA,"Gavilanes, ML; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Fazenda Botelho","-44.7580986022949","-21.0331001281738",NA,NA,NA,"árvore; 7,0; ;; floresta",NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2017-11-24 14:11:33-02","UFLA","ESAL","23065","S","Plantae",NA,NA,"Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.","Berg, E V D","Castro, GC","152",NA,NA,NA,NA,"Brasil","Minas Gerais","Santo Antônio do Amparo","Fragmento de Floresta Estacional Semidecidual","-44.9188995361328","-20.9463996887207","1","1",NA,"árvore; 6,5m; ;; floresta",NA,NA,"19303","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2017-11-24 14:11:33-02","UFLA","ESAL","16549","S","Plantae",NA,NA,"Melastomataceae","Miconia","trianaei","Miconia trianaei","Cogn.",NA,"Rodrigues, LA; et al.","369",NA,NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,NA,NA,"arbusto; 4m; ;; floresta",NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
