"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","preparationType","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"314","2014-01-29 10:14:00-02","MO","MOBOT","3417473","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","G. Aymard","Gerardo Aymard","Aymard C. 7760","1990","2","6","South America","Venezuela","Bolívar",NA,"Mpio. Piar. Isla en el lago de Guri. Sector Danto Manchado, a 20 km al S de la Presa R. Leoni. Bosques medios semideciduos en lomerio.",NA,NA,NA,"-62.9666667","7.5833333",NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"315","2012-12-23 18:58:00-02","MO","MOBOT","3417582","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Aymard","Gerardo Aymard|Marilyn Norconk|Angela Peetz","Aymard C. 10169","1992","2","24","South America","Venezuela","Bolívar",NA,"Municipio Piar. Isla en el lago de Guri. Bosques medios tropofitos en lomerio. 40 km. al S de la Presa R. Leoni",NA,NA,NA,"-62.96666","7.58333",NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2009-10-25 08:46:00-02","MO","MOBOT","3419504","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"L.C. Stutz","Stutz de Ortega 872","1982","7","7","South America","Paraguay","Alto Paraná",NA,"Sentier gorestier, bord de lagune, Centre forestier, Pto Stroessner.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2016-11-15 05:15:00-02","MO","MOBOT","3419527","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal|Aurelio Schinini|J.M. González","Krapovickas 25455","1974","7","3","South America","Argentina","Corrientes","Ituzaingó","Rincon Ombu Chico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2010-12-01 18:03:00-02","MO","MOBOT","3419572","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Aurelio Schinini|Camilo L. Quarín","Schinini Cacace 7026","1973","8","29","South America","Argentina","Corrientes","General Paz","Lomas de Vallejos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2016-11-15 05:15:00-02","MO","MOBOT","3419831","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 23626","1973","6","20","South America","Argentina","Corrientes","San Cosme","San Cosme, río Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2011-02-28 19:33:00-03","MO","MOBOT","3419922","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","J. Kuhlmann","João Geraldo Kuhlmann","Kuhlmann 4274",NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,"Dist. Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2014-11-20 05:44:00-02","MO","MOBOT","3420015","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Schinini","Griselda Marín O.|Belén Jiménez","Marín Ojeda 316","1996","8","1","South America","Paraguay","Canindeyú",NA,"Sendero principal, Jejui-mi. Crece trepando a los arboles medianos del bosque alto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2010-01-25 20:07:00-02","MO","MOBOT","3420273","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Troels M. Pedersen","Pedersen 14073","1985","2","19","South America","Argentina","Corrientes","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2011-06-08 11:54:00-03","MO","MOBOT","3420520","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"José Schunke V.","Schunke Vigo 7657","1974","7","22","South America","Peru","San Martín","Mariscal Cáceres","Quebrada de Cachiyacu de Lopuna, tocache nuevo. al borde de la quebrada en bosque alto.",NA,NA,NA,NA,NA,NA,"500.00000000","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2009-11-26 18:01:00-02","MO","MOBOT","3420875","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Julian A. Steyermark|Paul E. Berry","Steyermark 111815","1975","8","3","South America","Venezuela","Miranda",NA,"Bosque deciiduo, a lo largo de la quebrada seca mirando al SE, afluente de la Quebrada Baruta, justamente al Oeste de la Urbanizacion Santa Fé.",NA,NA,NA,"-66.85","10.46666",NA,"900.00000000","920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2009-07-17 13:04:00-03","MO","MOBOT","3421032","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Liesner","Julian A. Steyermark|Gerrit Davidse","Steyermark 116263","1978","3","16","South America","Venezuela","Miranda",NA,"Cerros del Bachiller, near east end: virgin evergreen forest, lower slopes and stream margins of Quebrada Corozal, south of Santa Cruz, 10kms.",NA,NA,NA,"-65.8","10.15",NA,"20.00000000","65.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2009-10-21 21:09:00-02","MO","MOBOT","3421119","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Liesner","Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121322","1980","2","18","South America","Venezuela","Sucre",NA,"Distrito Benítez: primary tall forest on low ground along Caño Ajíes, north of Ajíes.",NA,NA,NA,"-63.08333","10.46805",NA,"5.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2009-10-25 08:46:00-02","MO","MOBOT","3421137","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Ortega","L.C. Stutz","Stutz de Ortega 1708","1983","5",NA,"South America","Paraguay","Alto Paraná",NA,"Puerto Stroessner, Frequent. Ancienne culture de mais, fourres, Pto Stroessner, Alto Parana.",NA,NA,NA,"-54.75","-25.58333",NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2008-05-27 22:02:00-03","MO","MOBOT","3421283","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Furlan","Silva, José Nert da","Silva 2965","1999","6","15","South America","Brazil","Paraná",NA,"Fazenda Deni Schwartz (mun. Capitao Leonidas Marques).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2018-05-29 15:46:00-03","MO","MOBOT","3496519","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","M. H. Nee","Renate Seidel|D. Vaquiata","Seidel 7640","1994","8","1","South America","Bolivia","La Paz","Sud Yungas","Alto Bení, pié de la serranía Marimonos. Monte alto.",NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"330","2008-10-04 03:33:00-03","MO","MOBOT","3496531","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","St.G. Beck (LPB)","Stephan G. Beck","Beck 16911","1989","7","21","South America","Bolivia","Beni","Yacuma","Unos 60 km hacia el este de San Borja. Estación Biológica Bení. Bosque alto cerca de la Pascana, no inundable.",NA,NA,NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","738164","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Jens E. Madsen","Madsen 63784","1987","7","6","South America","Ecuador","Guayas",NA,"Isla Puná. Path from Campo Alegre to midway Rio Hondo. Dry forest with scattered trees, shrubs, and numerous vines.",NA,NA,NA,"-80.1","-2.81666",NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2008-05-27 22:02:00-03","MO","MOBOT","738172","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Jens E. Madsen","Madsen 63955","1987","9","10","South America","Ecuador","Guayas",NA,"Isla Punà. Vicinity of Concordia. Semi-deciduous forest with Muntingia, Cordia alliodora, Tournefortia.",NA,NA,NA,"-79.91666","-2.78333",NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","738181","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Jens E. Madsen","Madsen 63957","1987","9","10","South America","Ecuador","Guayas",NA,"Isla Punà. Vicinity of Concordia. Semi-deciduous forest with Muntingia, Cordia alliodora, Tournefortia.",NA,NA,NA,"-79.91666","-2.78333",NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2008-05-27 22:02:00-03","MO","MOBOT","738262","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","M. Nee (NY)","Israel G. Vargas C.|et al.","Vargas Caballero 1198","1991","11","15","South America","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboró, Río Yapojé y Saguayo, 8 km SW de la Localidad El Carmen. Bosque alto, primario no alterado. Terraza antigua 30 m W del Río Saguayo. Alrededores de la parcela permanente de estudio.",NA,NA,NA,"-63.73333","-17.55138",NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"121","5",NA
"335","2016-10-13 05:57:00-03","MO","MOBOT","738302","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","G. Harling","David A. Neill|Mercedes Asanza","Neill 7975","1987","10","25","South America","Ecuador","Manabí",NA,"12 km al SE de Manta. Montecristi. Monte espinoso seco. Vegetación perturbada al pie del Cerro Montecristi.",NA,NA,NA,"-80.6666667","-1.0833333",NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-34","8",NA
"336","2011-07-05 15:08:00-03","MO","MOBOT","738431","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","G. Harling","Alwyn H. Gentry|Lajones, A.","Gentry 73016","1991","2","2","South America","Ecuador","Esmeraldas",NA,"W of San Mateo, Reserva Forestal de Jardin Tropical, Universidad Tecnica Luis Vargas Torres. TRANSECT # 1",NA,NA,NA,"-79.6166667","0.9",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"576","1",NA
"337","2008-05-27 22:02:00-03","MO","MOBOT","738619","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","A. Furlan (HRCB)","William J. Hahn","Hahn 1654","1983","9","10","South America","Paraguay","Alto Paraná",NA,"Forestry Technical School.",NA,NA,NA,"-54.66666","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-63","5",NA
"338","2008-05-27 22:02:00-03","MO","MOBOT","738959","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Ronald L. Liesner (MO)","Elsa M. Zardini","Zardini 4667","1988","6","11","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest within inner valley.",NA,NA,NA,"-57.15","-25.9",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-26","2",NA
"339","2011-06-09 17:11:00-03","MO","MOBOT","738970","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Calaway H. Dodson|et al.","Dodson 8650",NA,NA,NA,"South America","Ecuador","Los Ríos",NA,"Jauneche Forest.",NA,NA,NA,"-79.7","-1.26666",NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2008-05-27 22:02:00-03","MO","MOBOT","738971","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Ronald L. Liesner (MO)","Elsa M. Zardini","Zardini 4691","1988","6","11","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest within inner valley.",NA,NA,NA,"-57.15","-25.9",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-26","2",NA
"341","2008-05-27 22:02:00-03","MO","MOBOT","738990","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","A. Schinini (CTES)","Elsa M. Zardini|et al.","Zardini 2638","1987","5","25","South America","Paraguay","Presidente Hayes",NA,"Cerrito. Cercanias del Río Verde.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-18","5",NA
"342","2018-04-16 17:59:00-03","MO","MOBOT","739005","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","G. Pilz","Elsa M. Zardini","Zardini 4812","1988","6","16","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest within inner valley.",NA,NA,NA,"-57.15","-25.9",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-28","1",NA
"343","2008-05-27 22:02:00-03","MO","MOBOT","739018","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Ronald L. Liesner (MO)","Elsa M. Zardini|María T. Florentín P.","Zardini 6946","1988","9","3","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. Forest on rocks on Eastern Peak.",NA,NA,NA,"-57.15","-25.9",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-87","3",NA
"344","2012-05-17 15:00:00-03","MO","MOBOT","739039","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","A. Schinini (CTES)","Elsa M. Zardini|Isabel Basualdo|Mirtha Ortiz","Zardini 2977","1987","9","10","South America","Paraguay","Caazapá",NA,"Distrito Yuty. Desvio a Tres de Mayo. Compañia Capitindy. In forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-30","4",NA
"345","2018-05-29 15:45:00-03","MO","MOBOT","739046","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","M. H. Nee","Elsa M. Zardini|S. Velázquez","Zardini 13352","1989","7","14","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. 5 kms W of Melgarejo; isolated peak. Forest.",NA,NA,NA,"-56.4166667","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"122","3",NA
"346","2018-05-29 15:44:00-03","MO","MOBOT","739053","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","M. H. Nee","Elsa M. Zardini|S. Velázquez","Zardini 13354","1989","7","14","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. 5 kms W of Melgarejo; isolated peak. Forest.",NA,NA,NA,"-56.4166667","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"122","2",NA
"347","2018-04-16 17:54:00-03","MO","MOBOT","739101","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","G. Pilz","Elsa M. Zardini|Carlos Cuevas","Zardini 5225","1988","6","30","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. In forest on Eastern peak.",NA,NA,NA,"-57.15","-25.9",NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-39","1",NA
"348","2011-07-05 15:09:00-03","MO","MOBOT","739169","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","G. Harling","Calaway H. Dodson|et al.","Dodson 6192","1976","8","20","South America","Ecuador","Los Ríos","Quevedo","Río Palenque Biological Station, km 56 Quevedo-Santo Domingo.",NA,NA,NA,"-79.3666667","-0.5833333",NA,"150.00000000","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"349","2008-05-27 22:02:00-03","MO","MOBOT","739254","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","L.Y.Th. Westra","Alwyn H. Gentry|Adrian Juncosa","Gentry 40919","1983","2","28","South America","Colombia","Valle del Cauca",NA,"Armenia turnoff from Cali- Medellin Hwy., just S of Zarzal, N of Andalucia. Dry spiny forest along dried up creek.",NA,NA,NA,"-76.25","4.41666",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-71","5",NA
"350","2018-05-29 15:44:00-03","MO","MOBOT","739269","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","M. H. Nee","Elsa M. Zardini|Ramón Velásquez","Zardini 14235","1989","9","9","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Isolated peak, 10 kms W of Melgarejo. Tall forest.",NA,NA,NA,"-56.4166667","-25.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"136","2",NA
"351","2011-06-09 17:58:00-03","MO","MOBOT","739457","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","A. Gentry (MO)","Alwyn H. Gentry|Hermes Cuadros V.","Gentry 47416A","1984","6","30","South America","Colombia","Bolívar",NA,"GALERAZAMBA: N tip of Bolivar Department. Altitude near sea level, thorn scrub forest. Transect # 2",NA,NA,NA,"-75.25","10.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-247","2",NA
"352","2008-05-27 22:02:00-03","MO","MOBOT","739740","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Alwyn H. Gentry","Gentry 43641","1983","8","17","South America","Peru","Madre de Dios","Manu","Cocha Cashu Biological Station. Manu National Park. Tropical moist forest on alluvial flood plain.",NA,NA,NA,"-71.36666","-11.86666",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-231","1",NA
"353","2008-05-27 22:02:00-03","MO","MOBOT","739757","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Jens E. Madsen|et al.","Madsen 85305","1988","11","3","South America","Ecuador","Guayas",NA,"Isla Puná. Trail Puná Vieja - Campo Alegre, at about three hours walk. Sample plot area. Deciduous dry forest. Vernacular names by E. Montero Ch., Puná Nueva if not otherwise indicated.",NA,NA,NA,"-80.16666","-2.88333",NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2008-05-27 22:02:00-03","MO","MOBOT","739768","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Jens E. Madsen|et al.","Madsen 85334","1988","11","3","South America","Ecuador","Guayas",NA,"Isla Puná. Trail Puná Vieja - Campo Alegre, at about three hours walk. Sample plot area. Deciduous dry forest. Vernacular names by E. Montero Ch., Puná Nueva if not otherwise indicated.",NA,NA,NA,"-80.16666","-2.88333",NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2008-05-27 22:02:00-03","MO","MOBOT","739777","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Jens E. Madsen|et al.","Madsen 85355","1988","11","3","South America","Ecuador","Guayas",NA,"Isla Puná. Trail Puná Vieja - Campo Alegre, at about three hours walk. Sample plot area. Deciduous dry forest. Vernacular names by E. Montero Ch., Puná Nueva if not otherwise indicated.",NA,NA,NA,"-80.16666","-2.88333",NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2008-05-27 22:02:00-03","MO","MOBOT","739788","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Jens E. Madsen|et al.","Madsen 85366","1988","11","13","South America","Ecuador","Guayas",NA,"Isla Puná. Puná Nueva to Concordia. Semi-evergreen dry forest along trail.",NA,NA,NA,"-79.9","-2.76666",NA,"0E8","50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2011-07-05 15:12:00-03","MO","MOBOT","739854","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","G. Harling","Alwyn H. Gentry|Carmen Josse","Gentry 72399","1991","1","18","South America","Ecuador","Manabí",NA,"Parque Nacional de Machalilla, disturbed moist and dry forest, San Vicente to Río Las Tunas, SE of Puerto Lopez.",NA,NA,NA,"-80.75","-1.5666667",NA,"80.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"539","4",NA
"358","2008-05-27 22:02:00-03","MO","MOBOT","740459","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","Ronald L. Liesner (MO)","Alwyn H. Gentry|S. Keel|Victor Vera|Jorge Dávalos","Gentry 59312","1987","9","24","South America","Paraguay","Canindeyú",NA,"Terreno del Banco Mundial, 34 km E of Villa Ygatimi near Río Jejui-mí. Mature forest on sandy soil. Transect 2",NA,NA,NA,"-55.53333","-24.13333",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-250","4",NA
"359","2011-07-05 15:11:00-03","MO","MOBOT","741034","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","G. Harling","Alwyn H. Gentry|Calaway H. Dodson","Gentry 54850","1986","7","15","South America","Ecuador","Guayas",NA,"Capeira, 22 km N of Guayaquil. disturbed dry forest.",NA,NA,NA,"-79.9666667","-2",NA,"20.00000000","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-81","2",NA
"360","2015-07-08 05:53:00-03","MO","MOBOT","765860","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","W. Palacios (QCNE)","Daniel Rubio|Galo A. Tipaz|W. Herzog|Tamara Núñez","Rubio 1984","1991","8","17","South America","Ecuador","Guayas","Guayaquil","Bosque Protector Cerro Blanco. Carretera a Salinas, km 15.",NA,NA,NA,"-79.9666667","-2.1666667",NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-9","10",NA
"361","2009-08-19 14:22:00-03","MO","MOBOT","808634","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Alwyn H. Gentry","Gentry 43412A","1983","8","8","South America","Peru","Madre de Dios",NA,"Cocha Cashu Biological Station. Manu National Park. Tropical moist forest on alluvial flood plain. Tree Plot",NA,NA,NA,"-71.36666","-11.86666",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-221","1",NA
"362","2013-02-13 05:33:00-02","MO","MOBOT","935592","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Mario Saldias P.|Bonifacio Mostacedo C.|Luzmila Arroyo P.","Saldias Paz 2366","1992","8","16","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Localidad Reserva de Vida Silvestre Ríos Blanco y Negro; Laguna Pajaral, casi 2 km al O del campamento a orilla de la laguna. Bosque semideciduo en bajura, con sartenejales.",NA,NA,NA,"-63.55","-14.91666",NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2011-09-26 15:52:00-03","MO","MOBOT","965053","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","G. Harling (GB)","Calaway H. Dodson","Dodson 7331","1978","12","1","South America","Ecuador","Los Ríos",NA,"Río Palenque Science Center. Km 56 Rd. Quevedo-Santo Domingo.",NA,NA,NA,NA,NA,NA,"150.00000000","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6",NA
"364","2011-09-14 11:44:00-03","MO","MOBOT","965386","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.","G. Harling","Calaway H. Dodson","Dodson 7564","1979","2","5","South America","Ecuador","Los Ríos",NA,"Río Palenque Science Center Km 56 , Road Quevedo-Santo Domingo.",NA,NA,NA,NA,NA,NA,"150.00000000","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"365","2020-06-22 14:17:53-03","UNESP-IBILCE","SJRP","34246","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Pisonia","aculeata","Pisonia aculeata","L.",NA,"Stranghetti, V., Ranga, N.T.& Rezende, A.A.","3028.0","2008","02","23","América do Sul","Brasil","São Paulo","Matão","Fazenda Cambuhy",NA,"Arbusto escandente, botões jovens. Biota.",NA,"-48.53722222","-21.62055556",NA,NA,NA,NA,NA,NA,"-48.53722222","-21.62055556",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
