"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","infraspecificEpithet","typeStatus","individualCount","fieldNumber"
"52","2019-11-13 11:26:52-03","USP","SPF","101461","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Mazine, FF","Tamashiro, JY","1299","1995","06","15",NA,"Brasil","São Paulo","Itaberá","Estação Ecológica de Itaberá","-49.137222","-23.844167",NA,NA,NA,NA,"SPF00101461",NA,"2003","10","-49.137222","-23.844167",NA,NA,"08",NA,NA,NA,NA,NA
"53","2019-11-13 11:26:52-03","USP","SPF","116036","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Mantovani, W","Dislich, R","51","1994","02","03",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.716667","-23.55","735","765",NA,NA,"SPF00116036",NA,"1994","03","-46.716667","-23.55",NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-11-13 11:26:52-03","USP","SPF","201474","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Faria, JEQ","Santos, MF","590","2010","11","18",NA,"Brasil","Minas Gerais","Diamantina","Parque Estadual do Biribiri","-43.607778","-18.215556","1227","1227",NA,NA,"SPF00201474",NA,"2012","10","-43.607778","-18.215556",NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-11-13 11:26:52-03","USP","SPF","229290","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Faria, JEQ","Faria, JEQ","5919","2016","05","28",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.612222","-18.268611",NA,NA,NA,NA,"SPF00229290",NA,"2016","05","-43.612222","-18.268611",NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-11-13 11:26:52-03","USP","SPF","42078","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Sobral, M","Thomas, WW","4869","1985","11","23",NA,"Brasil","Minas Gerais","Diamantina",NA,"-43.75","-18.133333","1180","1180",NA,NA,"SPF00042078",NA,"1992",NA,"-43.75","-18.133333",NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-11-13 11:26:52-03","USP","SPF","162115","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Sobral, M","Tameirão Neto, E","2948","2000","05","20",NA,"Brasil","Minas Gerais","Aiuruoca",NA,"-44.603099822998","-21.9755992889404",NA,NA,NA,NA,"SPF00162115",NA,"2004",NA,NA,NA,"27460","auto",NA,NA,NA,NA,NA,NA
"58","2019-11-13 11:26:52-03","USP","SPF","112565","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Kawasaki, ML","Rossi, L","259","1986","09","09",NA,"Brasil","São Paulo","São Paulo","Cidade Universitária Armando de Salles Oliveira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00112565",NA,"1994",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"59","2019-10-07 09:35:25-03","UEFS","HUEFS","87326","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg",NA,"Regnell","131",NA,NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"HUEFS0087326",NA,NA,NA,NA,NA,"25710","auto",NA,"Rosanae",NA,"Isótipo",NA,NA
"60","2019-10-07 09:35:25-03","UEFS","HUEFS","87325","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg",NA,"Regnell","131","1891",NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"HUEFS0087325",NA,NA,NA,NA,NA,"25710","auto",NA,"Rosanae",NA,"Isótipo",NA,NA
"61","2019-10-07 09:35:25-03","UEFS","HUEFS","87327","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla var. angustifolia","O.Berg",NA,"Widgren","539","1845",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087327",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","var. angustifolia","Isótipo",NA,NA
"62","2019-10-07 09:35:25-03","UEFS","HUEFS","87327","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla var. angustifolia","O.Berg",NA,"Widgren","539","1845",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0087327",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","var. angustifolia","Isótipo",NA,NA
"63","2019-09-04 18:42:34-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla",NA,NA,NA,NA,"1844","4","30","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA
"64","2015-03-07 08:59:43-03","F","FMNH-SEEDPLANTS","V0109577F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0109577F","V0109577F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"65","2017-11-22 11:51:28-02","F","FMNH-SEEDPLANTS","V0348989F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla",NA,"RRC ID Flag","H. S. Irwin","28323","1970","3","25","South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"V0348989F","V0348989F_01 V0348989F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"28323"
"66","2019-09-04 19:28:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla angustifolia",NA,NA,"J. F. Widgren","539","1845",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","angustifolia","Isotype",NA,NA
"67","2019-09-04 18:49:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla tristis","O. Berg",NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","tristis","Isotype",NA,NA
"68","2019-01-23 11:00:40-02","F","FMNH-SEEDPLANTS","V0065320F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla tristis",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0065320F","V0065320F_01",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","tristis","Isotype",NA,NA
"69","2019-09-04 19:28:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla angustifolia",NA,NA,"J. F. Widgren","539","1845",NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","angustifolia","Isotype",NA,NA
"70","2020-04-29 16:30:12-03","UFVJM","HDJF","3876","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Faria, JEQ","Faria, JEQ","5919","2016","05","28","Southern America","Brasil","Minas Gerais","Diamantina","Margem da estrada de terra para a Formação, próximo ao córrego na saída de Dimantina","-43.612222","-18.268611","1122","1122",NA,NA,"HDJF003876","HDJF003876_01","2016","05","-43.612222","-18.268611",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-04-29 16:30:12-03","UFVJM","HDJF","4278","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Faria, JEQ","Faria, JEQ","6322","2016","07","17","Southern America","Brasil","Minas Gerais","Itamonte","Margem da estrada de terra de após o bairro rural de Colina","-44.765278","-22.292222","1776","1776",NA,NA,"HDJF004278","HDJF004278_01","2016","07","-44.765278","-22.292222",NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-04-29 16:30:12-03","UFVJM","HDJF","4309","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Faria, JEQ","Faria, JEQ","6360","2016","07","19","Southern America","Brasil","Minas Gerais","Caeté","Estrada de terra saindo do distrito de Roças Novas chegando no hotel Tauá","-43.633889","-19.7675","1106","1106",NA,NA,"HDJF004309","HDJF004309_01","2016","07","-43.633889","-19.7675",NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-23 11:39:09-03","IAC","IAC","40058","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","M.E.G. Sobral","R.B. Torres; C.A. Pereira; A. Butta & J.B. Paula","1331","2000","10","09",NA,"Brasil","Minas Gerais","Camanducaia","Estrada São Mateus-Emboabas","-46.1447","-22.7553",NA,NA,NA,"UTM(23)= 391234 E e 7484822 N, 1473 m.s.m.",NA,NA,"2002","08","-46.1447","-22.7553",NA,NA,"09",NA,NA,NA,NA,NA
"74","2020-11-23 11:39:09-03","IAC","IAC","41930","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","M.E.G. Sobral","R.B. Torres; C.A. Pereira & J.B. Paula","1476","2001","12","12",NA,"Brasil","Minas Gerais","Camanducaia","Mata do Milton Tota","-46.1447","-22.7553",NA,NA,NA,"=LR 319G; UTM(23)= 387084 E, 7483315 N, 1278 m.s.m.",NA,NA,"2002","08","-46.1447","-22.7553",NA,NA,"12",NA,NA,NA,NA,NA
"75","2019-07-16 10:36:11-03","UFSJ","HUFSJ","10332","S","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Faria, JEQ","Faria, JEQ","6322","2016","07","17",NA,"Brasil","Minas Gerais","Itamonte","Margem da estrada de terra após o bairro rural de Colina.","-44.765278","-22.292222","177","177",NA,"Arvoreta ca. 2,6 m de altura, frutos imaturos verdes","HUFSJ010332",NA,"2016","07","-44.765278","-22.292222",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-12-20 18:46:42-03","UFSJ","HUFSJ","10505","S","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Faria, JEQ","Faria, JEC","6360","2016","07","19",NA,"Brasil","Minas Gerais","Caeté","Estrada de terra sando do distrito de Roças Novas chegando no hotel Tauá.","-43.633889","-19.7675",NA,NA,NA,"Arvore ca. 8m de altura, frutos imaturos verdes.","HUFSJ010505",NA,"2016",NA,"-43.633889","-19.7675",NA,NA,NA,NA,NA,NA,NA,NA
"77","2019-11-13 16:04:53-03","UNISANTA","HUSC","4160","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O. Berg","Mazine, F.F.","Souza, V.C.; et al.","11253","1996","06","01",NA,"Brasil","São Paulo","Nazaré Paulista","Estrada em torno da Represa Atibainha.","-46.357889","-23.142611","800","800",NA,"Arbusto, ca. 2m alt.; frutos imaturos verdes.; Mata Mesófila semidecídua.",NA,NA,NA,NA,"-46.357889","-23.142611",NA,NA,NA,NA,NA,NA,NA,NA
"78","2019-11-13 16:04:53-03","UNISANTA","HUSC","10108","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O. Berg","Mazine, F.F.","Souza, V.C.; et al.","11253","1996","06","01",NA,"Brasil","São Paulo","Nazaré Paulista","Estrada em torno da Represa Atibainha.","-46.357778","-23.1425","800","800",NA,"Arbusto, 2m alt., frutos imaturos verdes; Mata mesófila semidecidua",NA,NA,NA,NA,"-46.357778","-23.1425",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 17:30:01-03","UEM","HUEM","5935","S","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Mazine, F.F. in dup.ESA","Souza, VC; Rodrigues, RR; Souza, JP; I.D.Sanches; Astorino, A; Magossi, R; Petrini, M; Tav","11253","1996","06","01",NA,"Brasil","São Paulo","Nazaré Paulista","Estrada em torno da represa Atibainha, Mata mesófila semidecídua","-46.357889","-23.142611","800","800",NA,"Arbusto; ca. 2m alt.; frutos imaturos verdes","HUEM000008595","HUEM000008595","2014","11","-46.357889","-23.142611",NA,NA,"28",NA,NA,NA,NA,NA
"80","2020-11-12 17:01:57-03","UEL","FUEL","13952","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Sobral, M","Leitão Filho, HF; Gouvea, LK; Martins, FR; Tamashiro, JY; et al.","1471","1981","12","01",NA,"Brasil","Minas Gerais","Poços de Caldas","Morro do Ferro","-46.564722","-21.838889",NA,NA,NA,NA,"FUEL009291",NA,"1992",NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-01 15:05:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Faria, JEQ","Faria, JEQ","5919","2016","05","28","Southern America","Brasil","Minas Gerais","Diamantina","Margem da estrada de terra para a Formação, próximo ao córrego na saída de Dimantina","-43.612222","-18.268611","1122","1122",NA,"Arvoreta ca. 3,5 m de altura, frutos imaturos verdes; Mata",NA,NA,"2016","05","-43.612222","-18.268611",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-16 09:43:34-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Faria, JEQ","Faria, JEQ","10111","2019","12","22","Southern America","Brasil","Minas Gerais","Caeté","Distrito de Roças Novas, na saída para o hotel Tauá","-43.633611","-19.7675","1087","1087",NA,"Árvore ca. 4,5 m de altura, caule rugoso finamente fissurado, acinzentado, botões florais verdes; Floresta estacional antropizada",NA,NA,"2019","12","-43.633611","-19.7675",NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-10-03 10:04:15-03","UFSCar","SORO","4458","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O. Berg",NA,"Godoy, S.A.P.; Ferreira, G.M.P.; Pereira, D.L.; da Silva, L.L.","171","1994","05","24",NA,"Brasil","São Paulo","São Paulo","Parque Ecológico da Apa do Carmo. Cerca de 700m de altitude. Trilha 10","-46.466667","-23.583333",NA,NA,NA,"Árvore ca. De 2m de altura, com frutos que vão alaranjado ao roxo escuro quase negros.",NA,NA,NA,NA,"46°28'W","23°35'S",NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-04 15:45:26-03","IF","SPSF","25908","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla",NA,NA,"J.E.A.Bertoni","369","1992","10","21","América do Sul","Brasil","SP","Porto Ferreira","Parque Estadual","-47.4700012207031","-21.8500003814697",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,NA,NA,NA,NA,"13859","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"85","2021-03-04 15:45:26-03","IF","SPSF","20774","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla",NA,NA,"J.E.A.Bertoni","164","1992","06","17","América do Sul","Brasil","SP","Porto Ferreira","P.E.Instituto Florestal","-47.4700012207031","-21.8500003814697",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,NA,NA,NA,NA,"13859","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"86","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla angustifolia","O.Berg",NA,"Widgren, JF","539",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Original herbarium: Sonder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"angustifolia",NA,NA,NA
"87","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla coaetanea","O.Berg",NA,"Regnell, AF","I-131",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Original herbarium: Sonder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"coaetanea",NA,NA,NA
"88","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla prasina","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Rio Grande do Sul",NA,"ad ripas prope Banhados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"prasina",NA,NA,NA
"89","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla tristis","O.Berg",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tristis",NA,NA,NA
"90","2017-09-11 17:11:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla angustifolia","O.Berg",NA,"Widgren, JF","539",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Original herbarium: Sonder",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"angustifolia",NA,NA,NA
"91","2021-02-08 12:43:58-03","UFRGS","ICN","096105","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O. Berg.","Sobral, M","Leitão, HF;; et al.","1471","1981","12","01","América do Sul","Brasil","MG","Poços de Caldas","Morro do Ferro","-46.5614013671875","-21.7877998352051",NA,NA,NA,"Frutos verdes.",NA,NA,"1992",NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA
"92","2021-02-08 12:43:58-03","UFRGS","ICN","096023","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O. Berg.","Sobral, M","Isejima, EM;; et al.","s.n.","1984","10","13","América do Sul","Brasil","MG","Rio Vermelho","Pedra Menina- Fazenda Vargem do Anjo","-43.0092010498047","-18.2936000823975",NA,NA,NA,"Arvoreta de 4,5 m de altura; flores brancas; floração intensa (com abelhas).; Mata ciliar",NA,NA,"1988","05",NA,NA,"26996","auto",NA,NA,NA,NA,NA,NA
"93","2021-02-08 12:43:58-03","UFRGS","ICN","096022","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O. Berg.","Sobral, M","Furlan, A;; Rossi, L; Hensold, N","s.n.","1982","04","03","América do Sul","Brasil","MG","Santo Antônio do Itambé","Serra do Gavião- próximo a Fazenda do Sr. Joaquim Afonso","-43.35","-18.466667",NA,NA,NA,"Arvoreta ramificada de 3-4 m de altura; frutos verdes, vermelhos e pretos, carnosos com suco cor-de-vinho.; Campo sujo",NA,NA,"1988","05","-43.35","-18.466667",NA,NA,NA,NA,NA,NA,NA,NA
"94","2021-02-08 12:43:58-03","UFRGS","ICN","096060","S","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O. Berg.","Sobral, M","Furlan, A;; Hensold, N; Amaral, MCE","s.n.","1982","04","21","América do Sul","Brasil","MG","Congonhas do Norte","Trilha em direção ao Retiro do Barbado, após a Fazenda do Sr. José Correia (Serra Talhada)- Serra do Cipó","-43.75","-18.85",NA,NA,NA,"Subarbusto de 1,5 m de altura; frutos roxo-escuros com polpa branca.",NA,NA,"1988","05","-43.75","-18.85",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-08-26 10:50:01-03","MCN-FZBRS","HAS","74543","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","Berg.",NA,"Mattos, J.","14020","1966","10",NA,NA,"Brasil","São Paulo","São Roque",NA,"-47.1300010681152","-23.5200004577637",NA,NA,NA,"Num capão. Pequena árvore de 3,5m de altura, ramalhuda. Em botões","HAS0074543",NA,NA,NA,NA,NA,"15567","auto",NA,NA,NA,NA,NA,NA
"96","2019-11-21 10:11:45-03","IBt","SP","329856","S","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Kawasaki, ML","Brina, AE","s.n.","1997",NA,NA,NA,"Brasil","Minas Gerais",NA,"Margem do Rio Grande, Mata ciliar.",NA,NA,NA,NA,NA,"BHCB 39267","SP029200","SP029200","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2019-11-21 10:11:45-03","IBt","SP","332727","S","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Kawasaki, ML","Thomas, WW; Pirani, JR; Mello-Silva, R; Cavalcanti, TB; Thomas, T","4869","1985","11","23",NA,"Brasil","Minas Gerais","Diamantina","Along road to São João da Chapada, 17km NW of jct. with rd. from Curvelo to Diamantina. Campo rupestre and cerrado.","-43.75","-18.133333","1180","1180",NA,"Shrub 2-3m tall. Leaves coriaceus, pubescent beneath. Old flowers greenish-yellow. In short forest.","SP029195","SP029195","1999",NA,"-43.75","-18.133333",NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-21 10:11:45-03","IBt","SP","47502","S","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Sobral, M","Heringer, EP","1124","1942","11","11",NA,"Brasil","Minas Gerais","Coronel Pacheco","Fazenda da Liberdade.","-43.2655982971191","-21.5877990722656",NA,NA,NA,"Árvore de porte médio, encontrada em lugar de terra muito fértil, a beira da cachoeira.","SP029198","SP029198","1992",NA,NA,NA,"10350","auto",NA,NA,NA,NA,NA,NA
"99","2019-11-21 10:11:45-03","IBt","SP","348435","S","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Sobral, M","Meireles, LD; et al.","s.n.","2000","04","15",NA,"Brasil","Minas Gerais","Descoberto","Reeserva Biológica da Represa do Gama.","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Arvoreta 5m alt., frutos alongados esverdeados.&nf;CESJ 31114","SP057118","SP057118","2002","08",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
"100","2019-11-21 10:11:45-03","IBt","SP","348438","S","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Forzza, RC","Meireles, LD; et al.","s.n.","2000","02","02",NA,"Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Gama.","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Árvore 15m alt., com frutos avermelhados, sementes pretas na trilha.&nf;CSJ 31023","SP057117","SP057117","2002","08",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
"101","2019-11-21 10:11:45-03","IBt","SP","348402","S","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Forzza, RC","Salimena, FRG","s.n.","2000","09","30",NA,"Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama.","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Árvore 5m alt., frutos verdes, inteiror de mata. CESJ 31402","SP057119","SP057119","2002","08",NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
"102","2019-11-21 10:11:45-03","IBt","SP","354916","S","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Sobral, M","Castro, RM","450","2001","06",NA,NA,"Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama.","-42.9674987792969","-21.4596996307373",NA,NA,NA,"Arvoreta no inerior da mata, ca. 5m alt., próximo ao curso de água, frutos esverdeados.","SP029196","SP029196",NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA,NA
"103","2019-11-21 10:11:45-03","IBt","SP","218617","S","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Kawasaki, ML","Silva, DS; Rennó, CD; Ramos, VL","47","1986","09","30",NA,"Brasil","São Paulo","Jacareí","Mata da Escola Técnica Agrícola Cônego José Bento.","-45.9599990844727","-23.2999992370605",NA,NA,NA,"Árvore ca. 20m alt., flores esverdeadas, perfumadas. Margem mata próximo porto de areia.","SP029197","SP029197","1996",NA,NA,NA,"19066","auto",NA,NA,NA,NA,NA,NA
"104","2019-11-21 10:11:45-03","IBt","SP","48019","S","Plantae",NA,NA,"Myrtaceae","Eugenia","sphenophylla","Eugenia sphenophylla","O.Berg","Toledo, JF","Kuhlmann, M","229","1942","12","20",NA,"Brasil","São Paulo","Monte Alegre do Sul","Monte Alegre-Amparo. Estrada para a Estação Experimental.","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,"SP029199","SP029199","1944","09",NA,NA,"11114","auto","05",NA,NA,NA,NA,NA
