"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","day","locality","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"224","2020-10-14 10:05:40-03","FURB","FURB","9373","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Sobral, M","Souza, N.L. de; Bachmann, V. & Laps, R.R.","2008","11","Brasil","Paraná","Pontal do Paraná","-48.3880555","-25.5536111","-48.3880555","-25.5536111","FURB03239","FURB03239","36","02","Distrito de Pontal do Sul, Ponta do Poço.",NA,"2009","03","09","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-10-14 10:05:40-03","FURB","FURB","6382","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Freitas, MF","Nicolack, V.; Cordeiro, J.","1990","08","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"FURB40125","FURB40125","137","09","Morro do Capivari.",NA,"2010","07","29",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-10-14 10:05:40-03","FURB","FURB","1916","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Freitas, MF","Silva, J.M.","1991","11","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"FURB40114","FURB40114",NA,"04","Balneário Coroadao.",NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-10-14 10:05:40-03","FURB","FURB","645","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.",NA,"F.S.T.","1994","10","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"FURB40112","FURB40112",NA,"19","Morro do Baú.",NA,NA,NA,NA,"900","900","34291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-10-14 10:05:40-03","FURB","FURB","6320","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Barbosa, E","Leite, R.R.","2004","03","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"FURB40115","FURB40115",NA,"26","Mandigituba.","Folha glabra.","2005","02","25",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-03-16 17:51:50-03","UCS","HUCS","32102","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Sobral, M.","Pasini, E.","2007","11","Brasil","Rio Grande do Sul","Mostardas","-50.813333","-30.950556","-50.813333","-30.950556",NA,NA,"211","16","Fazenda Sr. Manoel","mata de restinga","2008","01","02",NA,NA,NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA
"230","2021-03-16 17:51:50-03","UCS","HUCS","32175","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Sobral, M.","Sartori, M.","2007","11","Brasil","Rio Grande do Sul","Mostardas","-50.631389","-30.812222","-50.631389","-30.812222",NA,NA,"290","17","Lagoa Figueira","borda do capão","2008","01","02",NA,NA,NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA
"231","2021-03-16 17:51:50-03","UCS","HUCS","32241","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Sobral, M.","Crippa, L.","2007","11","Brasil","Rio Grande do Sul","Mostardas","-50.426389","-30.536944","-50.426389","-30.536944",NA,NA,"45","16","Lagoa dos Barros","margem da Lagoa - nas dunas","2008","02",NA,NA,NA,NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA
"232","2021-03-16 17:51:50-03","UCS","HUCS","38306","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Gonzatti, F.","Gonzatti, F.","2012","03","Brasil","Rio Grande do Sul","Cidreira","-50.225556","-30.053056","-50.225556","-30.053056",NA,NA,"418","10","Lagoa da Tapera","banhado turfoso","2012","03",NA,"10","10",NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA
"233","2021-03-16 17:51:50-03","UCS","HUCS","43047","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Gonzatti, F.","Gonzatti, F.","2015","04","Brasil","Rio Grande do Sul","Osório","-50.226889","-29.966222","-50.226889","-29.966222",NA,NA,"1747","18","Próximo à Lagoa da Emboaba","arbusto com frutos sub-globosos vináceos; bordo de mata de restinga","2015","06","26","15","15",NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA
"234","2021-03-16 17:51:50-03","UCS","HUCS","47540","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Abreu, F.P.; Elias, D.C.","Gonzatti, F.","2012","09","Brasil","Santa Catarina","Garopaba","-48.646944","-28.149722","-48.646944","-28.149722",NA,NA,"599","29","Praia do Rosa","Pecíolos foliares avermelhados; Arbusto em bordo de mata de restinga","2018","04",NA,NA,NA,NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA
"235","2021-03-16 17:51:50-03","UCS","HUCS","50141","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Freitas, M.F.","Verdi, M.","2010","06","Brasil","Santa Catarina","Palhoça","-48.5875","-27.903611","-48.5875","-27.903611",NA,NA,"4852","07","Guarda do Embaú/Parque Estadual da Serra do Tabuleiro","Coleta Extra IFFSC (Arbusto); arbustiva; fruto preto; Restinga; Estágio Médio; interior do fragmento","2011","09","09","20","20",NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA
"236","2021-03-16 17:51:50-03","UCS","HUCS","50724","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Gonzatti, F.","Gonzatti, F.","2019","11","Brasil","Rio Grande do Sul","Torres","-49.761389","-29.379167","-49.761389","-29.379167",NA,NA,"5198","12","Parque Estadual do Itapeva,ao longo da Trilha principal de Educação Ambiental, saindo do Parque","Arvoreta ca. 2 a 3 m de altura. Ao longo da trilha, mata em sucessão","2020","01",NA,"40","40",NA,NA,"Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA
"237","2021-03-16 17:51:50-03","UCS","HUCS","36419","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Sobral, M.","Crippa, L.","2008","05","Brasil","Rio Grande do Sul","São José do Norte","-52.0416984558105","-32.0147018432617",NA,NA,NA,NA,"132","01",NA,"restinga sobre as dunas","2011","03",NA,"10","10","97770","auto","Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA
"238","2021-03-16 17:51:50-03","UCS","HUCS","26415","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Freitas, M.F.","Marchett, F.","2005","07","Brasil","Santa Catarina","Passo de Torres","-49.7228012084961","-29.3349990844727",NA,NA,NA,NA,"336","28",NA,"arbusto; dunas","2011","08",NA,NA,NA,"14251","auto","Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA
"239","2021-03-16 17:51:50-03","UCS","HUCS","21835","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Freitas, M.F.","Silva, J.M.","1991","11","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"3501","04","Balneário Coroadão","arbusto 3m, flor esverdeada; restinga arbórea","2003",NA,NA,NA,NA,"41937","auto","Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA
"240","2021-03-16 17:51:50-03","UCS","HUCS","32407","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Sobral, M.","Wasum, R.A.","2008","01","Brasil","Rio Grande do Sul","Mostardas","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,"4392","09","Fazenda Emilio dos Santos","orla da mata","2008","02",NA,"8","8","86098","auto","Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA
"241","2021-03-16 17:51:50-03","UCS","HUCS","7758","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Freitas, M.F.","Hatschbach, G.","1976","03","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"42321","28","Ilha do Mel","arbusto 1m; restinga","2000","01","26",NA,NA,"24916","auto","Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA
"242","2021-03-16 17:51:50-03","UCS","HUCS","24883","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Freitas, M.F.","Hatschbach, G.","2003","06","Brasil","Bahia","Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"75374","15","Ligação da Rod. BA-001 a Pedra do Una","arbusto 1,5m; restinga arbórea","2004",NA,NA,NA,NA,"36070","auto","Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA
"243","2021-03-16 17:51:50-03","UCS","HUCS","36148","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Barbosa, E.","Silva, J.M.","2010","03","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"7587","20","Parque Nacional do Superagui","restinga arbórea","2010",NA,NA,NA,NA,"37295","auto","Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA
"244","2021-03-16 17:51:50-03","UCS","HUCS","16474","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Freitas, M.F.","Nicolak, V.","1990","08","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"129","03","Pinheirinho","arvoreta 4m, frutos pretos; orla do manguezal","1998",NA,NA,"5","5","38300","auto","Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA
"245","2021-03-16 17:51:50-03","UCS","HUCS","12006","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Freitas, M.F.","Wasum, R.A.","1996","05","Brasil","Rio Grande do Sul","Capão da Canoa","-50.0097007751465","-29.7455997467041",NA,NA,NA,NA,"s.n.","25","Praia do Curumin","beira da mata","2000","01","26",NA,NA,"15808","auto","Angiospermae","Ericales",NA,NA,NA,NA,NA,NA,NA
"246","2020-04-27 16:11:19-03","UFES","VIES","24974","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Freitas, M.F.","Folli, A.D.","1991","04","Brasil","Espírito Santo","Guriri",NA,NA,NA,NA,"VIES024974","VIES024974","1337","11","Reserva Biológica do Projeto Tamar, São Mateus. Próximo á estação beira mar, sentido conceição da Barra á reserva biológica de Guriri.",NA,"2003","03","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-12-06 19:30:11-03","UFES","VIES","25646","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.",NA,"Assis, A.M.; Freitas, J.","2012","10","Brasil","Espírito Santo","Conceição da Barra","-39.783056","-18.663333","39º46'59''W","18º39'48''S","VIES025646","VIES025646","3442","05","APA de Conceição da Barra - Praia de Meleiras.",NA,NA,NA,NA,"5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-12-06 19:30:11-03","UFES","VIES","41697","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.",NA,"Pereira, O.J.; Oliveira Filho, N.E.; Wandekoken, D.T.","2015","07","Brasil","Espírito Santo","Serra","-40.215","-20.181111","40º12'54''W","20º10'52''S","VIES041697","VIES041697","8019","21","Nova Zelândia. Vegetação em encosta e fundo de vale - secundária.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-04-27 16:11:19-03","UFES","VIES","43245","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Firmino, A.D.","Firmino, A.D.; Silvares, G.C.O.","2018","10","Brasil","Espírito Santo","Conceição da Barra","-39.733889","-18.625","39º44'2''W","18º37'30''S","VIES043245","VIES043245","121","01","APA Conceição da Barra, ponto de amostragem 1.",NA,"2019","08","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-04-27 16:11:19-03","UFES","VIES","43332","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Firmino, A.D.","Firmino, A.D.; Silvares, G.C.O.","2018","10","Brasil","Espírito Santo","São Mateus","-39.733333","-18.798611","39º44'W","18º47'55''S","VIES043332","VIES043332","208","04","Aldeia dos Cocos, ponto de amostragem 3.",NA,"2019","08","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-12-06 19:30:11-03","UFES","VIES","43405","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Firmino, A.D.","Firmino, A.D.; Silvares, G.C.O.","2018","10","Brasil","Espírito Santo","Linhares","-39.708889","-19.1875","39º42'32''W","19º11'15''S","VIES043405","VIES043405","281","17","Pontal do Ipiranga, ponto de amostragem 5.",NA,"2018","10","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-04-27 16:11:19-03","UFES","VIES","43879","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Guarnier, J.C.","Guarnier, J.C.; Firmino, A.D.","2018","12","Brasil","Espírito Santo","Conceição da Barra","-39.745833","-18.699167","39º44'45''W","18º41'57''S","VIES043879","VIES043879","104","12","APA Conceição da Barra, ponto de amostragem 2.",NA,"2019","08","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-06-29 11:10:06-03","UFES","VIES","43927","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Firmino, A.D.","Firmino, A.D.","2019","05","Brasil","Espírito Santo","Conceição da Barra","-39.746111","-18.681667","39º44'46''W","18º40'54''S","VIES043927","VIES043927","960","26","APA Conceição da Barra ponto de amostragem 2.",NA,"2019","05","26","3","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2020-04-27 16:11:19-03","UFES","VIES","43977","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Firmino, A.D.","Firmino, A.D.; Xavier, B.L.; Penha,J.; Pereira, O.J.","2019","04","Brasil","Espírito Santo","São Mateus","-39.75","-18.783333","39º45'W","18º47'S","VIES043977","VIES043977","779","08","Aldeia dos Cocos, ponto de amostragem 3.",NA,"2019","04","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2020-04-27 16:11:19-03","UFES","VIES","43979","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Firmino, A.D.","Firmino, A.D.; Xavier, B.L.; Penha,J.; Pereira, O.J.","2019","04","Brasil","Espírito Santo","São Mateus","-39.75","-18.783333","39º45'W","18º47'S","VIES043979","VIES043979","781","08","Aldeia dos Cocos, ponto de amostragem 3.",NA,"2019","04","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2020-04-27 16:11:19-03","UFES","VIES","44276","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Firmino, A.D.","Firmino, A.D.; Xavier, B.L.; Penha,J.; Pereira, O.J.","2019","04","Brasil","Espírito Santo","São Mateus","-39.737778","-18.959167","39º44'16''W","18º57'33''S","VIES044276","VIES044276","827","09","Barra Nova, ponto de amostragem 4.",NA,"2019","04","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2020-04-27 16:11:19-03","UFES","VIES","44337","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Firmino, A.D.","Firmino, A.D.","2019","04","Brasil","Espírito Santo","Conceição da Barra","-39.734444","-18.625556","39º44'4''W","18º37'32''S","VIES044337","VIES044337","905","25","APA Conceição da Barra ponto de amostragem 1, próximo ao farol.",NA,"2019","04","25","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2020-04-27 16:11:19-03","UFES","VIES","44459","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Firmino, A.D.","Firmino, A.D.; Oliveira, G.C.S.","2019","05","Brasil","Espírito Santo","São Mateus","-39.739167","-18.959444","39º44'21''W","18º57'34''S","VIES044459","VIES044459","1040","07","Barra Nova, ponto de amostragem 4.",NA,"2019","05","07","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-04-27 16:11:19-03","UFES","VIES","44493","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Firmino, A.D.","Firmino, A.D.; Oliveira, G.C.S.","2019","05","Brasil","Espírito Santo","São Mateus","-39.766389","-18.798333","39º45'59''W","18º47'54''S","VIES044493","VIES044493","1074","08","Aldeia dos Cocos, ponto de amostragem 3.",NA,"2019","05","08","2","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-04-27 16:11:19-03","UFES","VIES","44832","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Firmino, A.D.","Firmino, A.D.; Pereira, O.J.; Penha, J.","2019","07","Brasil","Espírito Santo","Linhares","-39.8875","-19.669167","39º53'15''W","19º40'9''S","VIES044832","VIES044832","1257","25","Reserva de Comboios, próximo ao projeto Tamar. Ponto de amostragem 7.",NA,"2019","07","25","7","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-04-27 16:11:19-03","UFES","VIES","44846","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Firmino, A.D.","Firmino, A.D.","2019","08","Brasil","Espírito Santo","São Mateus","-39.739722","-18.958889","39º44'23''W","18º57'32''S","VIES044846","VIES044846","1271","07","Barra Nova, ponto de amostragem 4.",NA,"2019","08","07","5","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-04-27 16:11:19-03","UFES","VIES","46077","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","H.C. de Lima","de Lima, H.C.; P.R.C. Farag, L. Mauad","2019","06","Brasil","Rio de Janeiro","São João da Barra","-41.032778","-21.7925","41º1'58''W","21º47'33''S","VIES046077","VIES046077","8866","26","RPPN Fazenda Caruara, Talhão II (área 2) do Plantio da Ferrofort Restinga de Mortos.",NA,"2019","06",NA,"8","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-04-27 16:11:19-03","UFES","VIES","46106","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Firmino, A.D.","Firmino, A.D.; Xavier, B.L.","2019","09","Brasil","Espírito Santo","Conceição da Barra","-39.749722","-18.621944","39º44'59''W","18º37'19''S","VIES046106","VIES046106","1374","05","APA Conceição da Barra ponto de amostragem 1.",NA,"2019","09","05","6","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-02-23 17:06:25-03","UFES","VIES","48812","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Firmino, A.D.","Firmino, A.D.; Santos, T.A.","2021","02","Brasil","Espírito Santo","Aracruz","-39.931389","-19.697222","39º55'53''W","19º41'50''S","VIES048812","VIES048812","1871","13","Reserva de Comboios, próximo à reserva indígena. Ponto de amostragem 8.",NA,"2021","02","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2020-04-27 16:11:19-03","UFES","VIES","15987","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Carrijo, T.T.","Pereira, O.J.; Turma Florística 97/01","1997","06","Brasil","Espírito Santo","Anchieta","-40.6455993652344","-20.8057994842529",NA,NA,"VIES015987","VIES015987 VIES015987_1","6004","05","Área da C.A.F.",NA,"2014","08","06",NA,NA,"28755","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-04-27 16:11:19-03","UFES","VIES","8465","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Assis, A.M.","Assis, A.M.; Cipriano, R. & Coutinho, H.","2012","01","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES008465","VIES008465","2805","02","APA de Conceição da Barra.",NA,"2012","01","02","9","9","41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-04-27 16:11:19-03","UFES","VIES","7116","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Carrijo, T.T.","Pereira, O.J.; Gomes, J.M.L.","1993","08","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES007116","VIES007116 VIES007116_1","4767","24","Área 214 da Aracruz Celulose S.A.",NA,"2016","06",NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2020-04-27 16:11:19-03","UFES","VIES","15381","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Pereira, O.J.","Pereira, O.J.; Assis, A.M.","2000","03","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES015381","VIES015381","6034","28","Parque Estadual de Itaúnas.",NA,"2000","03","28",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-04-27 16:11:19-03","UFES","VIES","15397","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Pereira, O.J.","Pereira, O.J.; Assis, A.M. & Simonelli, M.","2000","04","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES015397","VIES015397","6147","25","Parque Estadual de Itaúnas.",NA,"2000","04","25",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-04-27 16:11:19-03","UFES","VIES","37326","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Carrijo, T.T.","Souza, W.O.; Machado, J.O. & Alves-Araújo, A.","2014","04","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES037326","VIES037326","320","14","Parque Estadual de Itaúnas.",NA,"2016","06","02",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-04-27 16:11:19-03","UFES","VIES","37345","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Carrijo, T.T.","Souza, W.O.; Machado, J.O. & Alves-Araújo, A.","2013","08","Brasil","Espírito Santo","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"VIES037345","VIES037345","164","08","Parque Estadual de Itaúnas.",NA,"2016","06","02",NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-04-27 16:11:19-03","UFES","VIES","12125","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Assis, A.M.","Assis, A.M.","1998","05","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES012125","VIES012125","482","12","Parque Estadual Paulo César Vinha.",NA,"1998","05","12",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-06-27 10:26:29-03","UFES","VIES","35019","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Dal col, A.C.S.","Dal col, A.C.S.; Rodrigues Filho, J.","2014","04","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES035019","VIES035019","290","13","Parque Natural Municipal Morro da Pescaria.",NA,"2014",NA,NA,NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-04-27 16:11:19-03","UFES","VIES","1920","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Freitas, M.F.","Pereira, O.J.; Gomes, J.M.L. & Fabris, L.C.","1987","09","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES001920","VIES001920 VIES001920_1","1129","29","Setiba.",NA,"1999","08","11",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-04-27 16:11:19-03","UFES","VIES","15582","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Carrijo, T.T.","Fabris, L.C.","1992","07","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES015582","VIES015582 VIES015582_1 VIES015582_2","762","15","Setiba.",NA,"2014","08","06",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-04-27 16:11:19-03","UFES","VIES","15464","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Carrijo, T.T.","Fabris, L.C.","1992","07","Brasil","Espírito Santo","Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"VIES015464","VIES015464 VIES015464_1","764","30","Setiba.",NA,"2014","08","06",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-04-27 16:11:19-03","UFES","VIES","12842","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Rodrigues, I.D.","Rodrigues, I.D.","2000","03","Brasil","Espírito Santo","Serra","-40.3078002929688","-20.1285991668701",NA,NA,"VIES012842","VIES012842","283","18","Nova Almeida.",NA,"2000","03","18",NA,NA,"16451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-04-27 16:11:19-03","UFES","VIES","11479","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Carrijo, T.T.","Barros, P.H.D.; Silva, L.A. & Iglesias, D.T.","2011","10","Brasil","Espírito Santo","Vila Velha","-40.2924995422363","-20.3297004699707",NA,NA,"VIES011479","VIES011479","35","01","Parque Natural Municipal de Jacarenema.",NA,"2016","06",NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-04-27 16:11:19-03","UFES","VIES","5936","S","Plantae","Primulaceae","Myrsine","parvifolia","Myrsine parvifolia","A.DC.","Freitas, M.F.","Martins, M.L.L.","1991","06","Brasil","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,"VIES005936","VIES005936","84","24","Campus da UFES - Goiabeiras.",NA,"1999","08","11",NA,NA,"15291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
