"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"101","2020-12-21 16:11:17-03","MBM","MBM","200322","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia","media","Sagittaria lancifolia media","(Micheli) Bogin","Téllez-Valdes; et al.; et al.","5061","1981","11","16","Southern America","Nicaragua",NA,NA,NA,NA,NA,NA,"MBM200322","MBM200322","Novelo, A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2015-09-03 21:50:00-03","MNHN","RECOLNAT_MNHN_P","P01726185","PreservedSpecimen",NA,NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Gonzalez, S.",NA,"2010","1","22",NA,"Guiana",NA,"Environs village de Mana. Guiana , América do Sul","-53.83083","5.64833","hb",". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01726185' target='other'> <mi>dwc_moreinfo</mi></a>","P01726185","P01726185_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2052",NA
"103","2020-10-01 14:25:44-03","JBB","HEPH","4947","S","Plantae","Monocotyledon","Alismatales","Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Fittkau, EJ","s.n.","1965","09","01","Southern America","Brasil",NA,"Aldeia dos Camaiuras margem do rio",NA,NA,NA,NA,NA,NA,"Sousa, DJL",NA,"2015","02","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2011-02-22 15:19:00-03","MO","MOBOT","2801481","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Henry H. Rusby","Rusby 1418","1921","11","3","South America","Bolivia","Beni","Pampas near Lake Rogagua","-67.01","-14.04",NA,NA,NA,NA,NA,"Yacuma",NA,NA,NA,NA,NA,NA,NA,NA,NA,"304.80000000",NA,NA,NA
"105","2011-04-11 10:49:00-03","MO","MOBOT","100364492","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","S. Gonzalez","Gonzalez 2052","2010","1","22","South America","French Guiana",NA,"Environs village de Mana.","-53.8308334","5.6483333",NA,NA,NA,NA,"S. Gonzalez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"106","2008-05-27 22:02:00-03","MO","MOBOT","1437890","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","James A. Duke","Duke 11174","1967","5","18","South America","Colombia","Chocó","Río Truando, Gallery between the boom (bun) and Río Salado","-77.233543","7.135982",NA,NA,NA,NA,"R. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2017-06-21 10:32:00-03","MO","MOBOT","157933","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","James A. Duke","Duke 10003","1967","2","9","South America","Colombia","Antioquia","between Turbo and Punta La Vaca","-76.74186","8.06217",NA,NA,NA,NA,"R. Liesner","Turbo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"108","2011-06-08 17:17:00-03","MO","MOBOT","158123","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","L.B. Holm-Nielsen|et al.","Holm-Nielsen 25317","1980","8","31","South America","Ecuador","Esmeraldas","Río Cayapas, Cooperativa la Concordia, half an hour upstream from Borbón. Riverside forest.","-79","1.05",NA,NA,NA,NA,"R. R. Haynes & L. B. Holm-Nielsen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30.00000000",NA,NA,NA
"109","2011-06-08 17:17:00-03","MO","MOBOT","158131","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","L.B. Holm-Nielsen|et al.","Holm-Nielsen 26025","1980","9","4","South America","Ecuador","Esmeraldas","Río Cayapas at Río Santiago. Swamp vegetation.","-78.96666","1.06666",NA,NA,NA,NA,"R. R. Haynes & L. B. Holm-Nielsen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20.00000000",NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","1786213","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Alwyn H. Gentry","Gentry 9247","1974","1","16","South America","Colombia","Chocó","Río Atrato near Río Sucio.","-77.11888","7.44055",NA,NA,NA,NA,"R. Liesner (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3335",NA
"111","2008-05-27 22:02:00-03","MO","MOBOT","3385633","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Frieda Billiet|B. Jadin","Billiet 5716","1993",NA,NA,"South America","French Guiana",NA,"Route RN1, prés de la Montagne des Péres, marécages Matiti. Savane marécageuse.","-52.63333","5.1",NA,NA,NA,NA,"G. Cremers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2009-07-31 09:03:00-03","MO","MOBOT","3386708","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 115379","1977","10","27","South America","Venezuela","Monagas","Along Río Morichal Largo, along highway 6, between Temblador and El Silencio,","-62.83333","9.13333",NA,NA,NA,NA,"R.R. Haynes & L.B. Holm-Nielsen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA
"113","2011-02-22 17:28:00-03","MO","MOBOT","3389169","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Clifford Bogin","Bogin 87683","1952",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Lauritz B. Holm-Nielsen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2010-11-25 10:47:00-02","MO","MOBOT","3389425","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Tim McDowell|Doorjoohan Gopaul|Charles N. Horn|John H. Wiersema","McDowell 4163","1991","3","8","South America","Guyana",NA,"Demerara-Machaica Region. To E Demerara Water Conservancy, Lama Creek. Flooded marshland, sides of canals; growing in floating mat of vegetation or bottom rooted.","-58","6.66666",NA,NA,NA,NA,"M. Sewell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0E8","12.00000000",NA,NA
"115","2012-04-25 13:54:00-03","MO","MOBOT","3389649","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","André M. de Carvalho|E.C. Quinto de Souza","Carvalho 7216","2002","8","24","South America","Brazil","Bahia","Valença: Ca. 3 Km na estrada Guaibim/Valença (BA 887). Campos de Restinga.","-38.9766667","-13.3658333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"116","2008-05-27 22:02:00-03","MO","MOBOT","3390064","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Leandro Aristeguieta","Aristeguieta 3991","1959","9",NA,"South America","Venezuela","Monagas","Marichales cerca de Barrancas.",NA,NA,NA,NA,NA,NA,"R.R. Haynes & L.B. Holm-Nielsen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2009-08-06 12:29:00-03","MO","MOBOT","1703972","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia","lancifolia","Sagittaria lancifolia lancifolia",NA,"Charles Feddema","Feddema 1991","1962","3",NA,"South America","Colombia","Antioquia","W of Turbo",NA,NA,NA,NA,NA,NA,"Fide: Fl. Neotropica 64:91.","Turbo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2011-12-09 13:23:00-02","MO","MOBOT","3385085","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia","lancifolia","Sagittaria lancifolia lancifolia",NA,"R. Romero Castañeda","Romero Castañeda 6053","1956","5",NA,"South America","Colombia","Chocó","Municipio de Riosucio. Anegadizos de la Quebrada La Raya.",NA,NA,NA,NA,NA,NA,"R.R. Haynes & L.B. Holm-Nielsen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"119","2011-04-06 15:32:00-03","MO","MOBOT","3386047","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia","lancifolia","Sagittaria lancifolia lancifolia",NA,"R. Romero Castañeda","Romero Castañeda 6404","1957","7","17","South America","Colombia","Chocó","Orillas del río Cacarica.",NA,NA,NA,NA,NA,NA,"R.R. Haynes & L.B. Holm-Nielsen","Riosucio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","3387072","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia","lancifolia","Sagittaria lancifolia lancifolia",NA,"J. de Bruijn","Bruijn 1318","1966",NA,NA,"South America","Venezuela","Zulia","38 km N. of Santa Barabara-San Carlos del Zulia. Marshy site along creek' Ensenada Congo' near the lake of Maracaibo.",NA,NA,NA,NA,NA,NA,"R.R. Haynes & L.B. Holm Nielsen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0E8",NA,NA,NA
"121","2009-07-31 09:03:00-03","MO","MOBOT","3387310","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia","lancifolia","Sagittaria lancifolia lancifolia",NA,"Julian A. Steyermark|Ronald L. Liesner|Franciso Delascio C.","Steyermark 115379","1977","10","27","South America","Venezuela","Monagas","Along Río Morichal Largo along highway, 6, between Temblador and El Silencio,","-62.83333","9.13333",NA,NA,NA,NA,"R.R. Haynes & L.B. Holm-Nielsen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","3387361","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia","lancifolia","Sagittaria lancifolia lancifolia",NA,"J.S. de la Cruz","de la Cruz 4097","1923","7","11","South America","Guyana",NA,"Kamakusa, Upper Mazaruni River,",NA,NA,NA,NA,NA,NA,"R.R. Haynes & L.B. Holm-Nielsen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-12 08:14:13-03","IMA","MAC","6493","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia","lancifolia","Sagittaria lancifolia lancifolia","L.","G.L.Esteves; et al.","1959","1987","11","17",NA,"Brasil","Alagoas","Ponta da Terra, Várzea do Rio Marituba.","-36.436539","-10.406689",NA,"Erva aquática, fixa no fundo, emergente; pétalas brancas. Frutos imaturos. Várzea do Rio.","MAC0006493","MAC0006493","L.Q.Matias","Piaçabuçu","2004","08","16",NA,NA,"-36.436539","-10.406689",NA,NA,NA,NA,NA,NA
"124","2021-03-12 08:14:13-03","IMA","MAC","25074","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","M.N.Rodrigues; P.A.F.Rios; Moura, DC","1962","2006","08","19",NA,"Brasil","Alagoas","Várzea de Marituba.","-36.328136","-10.282669",NA,"Erva aquática. Flores alvas, estames amarelos. Frutos verdes.","MAC0025074","MAC0025074",NA,"Feliz Deserto",NA,NA,NA,NA,NA,"-36.328136","-10.282669",NA,NA,NA,NA,NA,NA
"125","2021-03-12 08:14:13-03","IMA","MAC","4444","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","R.P.Lyra-Lemos; A.I.L.Pinheiro","1069","1985","10","15",NA,"Brasil","Alagoas","APA de Marituba.","-36.399997","-10.283331",NA,"Planta ca. 1 m. Flores brancas. Frutos verdes. Latescentes em pequenas ilhas dos alagados.","MAC0004444","MAC0004444","L.Q.Matias","Penedo","2004","08","16",NA,NA,"-36.399997","-10.283331",NA,NA,NA,NA,NA,NA
"126","2021-03-12 08:14:13-03","IMA","MAC","6158","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia","lancifolia","Sagittaria lancifolia lancifolia","L.","G.L.Esteves; et al.","1831","1986","04","04",NA,"Brasil","Alagoas","Marituba de Baixo, Várzea do Rio Marituba.","-36.582239","-10.287867",NA,"Erva aquática, emergente; pétalas e estames brancos.","MAC0006158","MAC0006158","L.Q.Matias","Penedo","2004","07","16",NA,NA,"-36.582239","-10.287867",NA,NA,NA,NA,NA,NA
"127","2021-03-12 08:14:13-03","IMA","MAC","6237","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia","lancifolia","Sagittaria lancifolia lancifolia","L.","G.L.Esteves; R.P.Lyra-Lemos; I.S.Moreira; M.N.R.Staviski; R.S.Nascimento","1909","1987","08","13",NA,"Brasil","Alagoas","Ponta da Terra, Várzea do Rio Marituba.","-36.436539","-10.406689",NA,"Erva aquática, emergente. Pétalas brancas. Frutos verdes.","MAC0006237","MAC0006237 MAC0006237_1","L.Q.Matias","Piaçabuçu","2004","07","16",NA,NA,"-36.436539","-10.406689",NA,NA,NA,NA,NA,NA
"128","2021-02-25 10:11:21-03","CVRD","CVRD","8247","PreservedSpecimen","Plantae","Magnoliophyta","Alismatales","Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Folli, D.A.","4558","2003","07","24","América do Sul","BRASIL","ES",NA,"-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Taioba do brejo","CVRD008247",NA,"Alexa Araújo de Oliveira","Linhares","2003","09","30","48094","auto",NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"129","2021-02-25 10:11:21-03","CVRD","CVRD","5097","PreservedSpecimen","Plantae","Magnoliophyta","Alismatales","Alismataceae","Sagittaria","lancifolia","subsp. lancifolia","Sagittaria lancifolia subsp. lancifolia","Linn. fil.","Folli, D.A.","2460","1994","01","05","América do Sul","BRASIL","ES","Erva crescendo a beira do Rio Barra Seca, no final da estrada.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Espadona","CVRD005097",NA,"Robert R. Haynes","Linhares","1998","11","02","48094","auto",NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"130","2021-02-25 10:11:21-03","CVRD","CVRD","5070","PreservedSpecimen","Plantae","Magnoliophyta","Alismatales","Alismataceae","Sagittaria","lancifolia","subsp. lancifolia","Sagittaria lancifolia subsp. lancifolia","Linn. fil.","Folli, D.A.","2433","1994","11","29","América do Sul","BRASIL","ES","Erva crescendo à beira do Rio Barra Seca. No final da estrada.","-40.0722007751465","-19.3910999298096",NA,"<ll>dwc_commonname:</ll> Espadona","CVRD005070",NA,"Robert R. Haynes","Linhares","1998","11","02","48094","auto",NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"131","2021-02-25 10:11:21-03","CVRD","CVRD","4112","PreservedSpecimen","Plantae","Magnoliophyta","Alismatales","Alismataceae","Sagittaria","lancifolia","subsp. lancifolia","Sagittaria lancifolia subsp. lancifolia","Linn. fil.","Folli, D.A.","1746","1992","11","24","América do Sul","BRASIL","ES","Próximo a estrada de Maroba - Presidente Kennedy - ES.","-41.0466995239258","-21.0988998413086",NA,"<ll>dwc_commonname:</ll> Espadona","CVRD004112",NA,"Robert R. Haynes","Presidente Kennedy","1998","11","02","24088","auto",NA,NA,"Liliopsida",NA,NA,NA,NA,NA
"132","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","E. L. Little Jr.","16723","1955","8","19","South America - Neotropics","Guyana","E. Berbice-Corentyne","Courantyne, Blocks III. 20 mi. SE of New Amsterdam","-57.3","6.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"3",NA,"1"
"133","2020-09-12 05:00:02-03","US","US","3395436","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","E. P. Killip & A. C. Smith","405","1929","10","27","South America - Neotropics","Brazil","Pará",NA,NA,NA,NA,NA,"US01326621","US01326621_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"134","2020-09-12 05:00:02-03","US","US","3318091","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","T. Henkel & M. Chin","647","1992","12","24","South America - Neotropics","Guyana","Cuyuni-Mazaruni","W bank of Essequibo River 0-2 km south of Wolga settlement","-58.6333","6.45",NA,NA,"US00511517",NA,"Boggan, J. K., (US), NMNH",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"15",NA,"1"
"135","2020-09-12 05:00:02-03","US","US","2548720","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","R. M. Harley","2354","1977","1","16","South America - Neotropics","Brazil","Bahia","On the road between Alcobaça and Prado 12km N of Alcobaça","-39.22","-17.48",NA,NA,"US01326622","US01326622_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"136","2020-09-12 05:00:02-03","US","US","1056098","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","A. S. Hitchcock","16887","1919","11","25","South America - Neotropics","Guyana","Demerara-Mahaica","Lamaha Stop-Off, Georgetown, SE of, East Coast Water Conservancy","-58.01","6.53",NA,NA,"US00701694",NA,"Bogin, C.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"2",NA,NA,"1"
"137","2020-09-12 05:00:02-03","US","US","3495255","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Sagittaria","lancifolia","lancifolia","Sagittaria lancifolia lancifolia","L.","T. McDowell, D. Gopaul, C. N. Horn & J. H. Wiersema","4163","1991","3","8","South America - Neotropics","Guyana","Demerara-Mahaica","To E Demerara Water Conservancy, Lama Creek","-58","6.66667",NA,NA,"US00892226",NA,"Sewell, M.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"12",NA,"1"
"138","2020-09-12 05:00:02-03","US","US","1122550","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","J. S. de la Cruz","1272","1922","2","4","South America - Neotropics","Guyana","Barima-Waini","Waini River, Marabo Creek","-59.26","7.78",NA,NA,"US00701696",NA,"Bogin, C.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"139","2020-09-12 05:00:02-03","US","US","1056275","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Sagittaria","lancifolia","lancifolia","Sagittaria lancifolia lancifolia","L.","A. S. Hitchcock","17107","1919","12","3","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Penal Settlement, on W side of Essequibo River, near mouth of Mazaruni River","-58.65","6.4",NA,NA,"US00701695",NA,"Haynes, R. R.; Holm-Nielsen, L. B.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"140","2020-09-12 05:00:02-03","US","US","3069577","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","R. Costa","4306","1931","11",NA,"South America - Neotropics","Brazil","Pará","Jararaca Island",NA,NA,NA,NA,"US01326620","US01326620_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"141","2020-09-12 05:00:02-03","US","US","1282888","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","J. S. de la Cruz","3672","1923","4","3","South America - Neotropics","Guyana","Barima-Waini","Waini R., NW District","-59.7","8.3",NA,NA,"US00701697",NA,"Bogin, C.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"142","2020-09-12 05:00:02-03","US","US","3285962","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","L. J. Gillespie & H. Persaud","1186","1989","4","24","South America - Neotropics","Guyana","Pomeroon-Supenaam","Pomeroon River between Charity and Araplako River","-58.6","7.38333",NA,NA,"US00455840",NA,"Holm-Nielsen, L. B.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"143","2020-09-12 05:00:02-03","US","US","1497083","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Sagittaria","lancifolia","lancifolia","Sagittaria lancifolia lancifolia","L.","J. S. de la Cruz","4097","1923","7","11","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Kamakusa, Upper Mazaruni R.","-59.9","5.95",NA,NA,"US00701698",NA,"Haynes, R. R.; Holm-Nielsen, L. B.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"100",NA,NA,"1"
"144","2020-09-12 05:00:02-03","US","US","2168733","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Sagittaria","lancifolia","lancifolia","Sagittaria lancifolia lancifolia","L.","R. S. Cowan","38878","1954","12","19","South America - Neotropics","French Guiana",NA,"Crique Jacques, near St. Laurent, 10 km W of Mana","-53.8","5.65",NA,NA,"US00701700",NA,"Haynes, R. R.; Holm-Nielsen, L. B.",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"145","2020-09-12 05:00:02-03","US","US","2914539","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","J. Moraes","375","1959","10","18","South America - Neotropics","Brazil","Paraíba",NA,"-34.9357986450195","-6.68833017349243",NA,NA,"US01326623","US01326623_01",NA,"Baía da Traição",NA,NA,NA,"12599","auto",NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"146","2020-09-12 05:00:02-03","US","US","2222887","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","H. Gines","4863","1952","12",NA,"South America - Neotropics","Venezuela","Delta Amacuro","Guayo","-60.83","9",NA,NA,"US00879667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"147","2020-09-12 05:00:02-03","US","US","2212553","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","J. Ramsammy","7","1956","4","9","South America - Neotropics","Guyana","Cuyuni-Mazaruni","Skull Point, near Bartica, Essequibo","-58.68","6.4",NA,NA,"US00701699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1"
"148","2020-09-12 05:00:02-03","US","US","1999594","PreservedSpecimen","Plantae",NA,"Alismatales","Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","J. Zainúm, J. A. Molina & F. A. Barkley","19Bol22","1949","1","7","South America - Neotropics","Colombia","Bolívar","Departamento de Bolivar. En la región del Sinú, cerca a la Hacienda Martinica a 15 - kilómetros de Montería.",NA,NA,NA,NA,"US03830896",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,"30",NA,NA,"1"
"149","2020-09-02 16:19:06-03","Cenargen","CEN","47692","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Aécio Amaral-Santos","1702","2002","11","27",NA,"Brasil","DF","DF - 100 sentido BsB - Formosa, fazenda Só Frango, ao lado da fazenda Itapeti.","-47.9296989440918","-15.7797002792358","Exsicatas","Área de influência da AHE Queimado.","CEN00047692","CEN00047692","D. J. L. Sousa","BRASILIA","2015","02",NA,"70570","auto","-4737944.0","-1593389.0",NA,NA,NA,NA,NA,"5"
"150","2020-09-02 16:19:06-03","Cenargen","CEN","27848","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Bruno Machado Teles Walter","3207","1996","02","09",NA,"Brasil","GO","Norte de cidade de Uruaçu, estrada de terra da BR - 153 para vila Água Branca. Cerca de 8 km da BR.","-49.1","-14.366666","Exsicatas","Tépalas verde vinácea, ginenceu e talo próximo à flor, idem. Flor em contato com a água. Folha em corte, possui paredes em forma de exágono. Futuro resrvatório do AHE Serra da Mesa.","CEN00027848","CEN00027848","D. J. L. Sousa","URUACU","2015","02",NA,NA,NA,"-49.1","-14.366666",NA,NA,"480","480",NA,"2"
"151","2020-09-02 16:19:06-03","Cenargen","CEN","17551","PreservedSpecimen","Plantae",NA,NA,"Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Bruno Machado Teles Walter","1935","1992","08","06",NA,"Brasil","GO","7 km a nordeste do vilarejo Água Branca. 21 km da BR-153 (Belém/Brasília). 2 km após a Fazenda Santa Luzia.","-48.4597015380859","-14.4738998413086","Exsicatas","Botões florais marrom-esverdeados. Pétalas brancas; anteras amarelas. Cálice amarronzado. Macrófito. Área de influência da UHE Serra da Mesa.","CEN00017551","CEN00017551","B. M. T. Walter","NIQUELANDIA","2017","08",NA,"74171","auto",NA,NA,NA,NA,"470","470",NA,"2"
"152","2019-10-07 09:19:30-03","UEFS","HUEFS","215215","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Pereira, O.J.","3984","1992","10","27",NA,"Brasil","Espírito Santo","Brejo Grande: Restinga.","-40","-19",NA,NA,"HUEFS0215215","HUEFS0215215",NA,"Aracruz",NA,NA,NA,NA,NA,"40W","19S","Lilianae",NA,NA,NA,NA,NA
"153","2019-10-07 09:19:30-03","UEFS","HUEFS","215207","PreservedSpecimen","Plantae","Angiospermae","Alismatales","Alismataceae","Sagittaria","lancifolia",NA,"Sagittaria lancifolia","L.","Pereira, O.J.","2460","1991","11","14",NA,"Brasil","Espírito Santo",NA,"-40","-19",NA,"Areal: Restinga.","HUEFS0215207","HUEFS0215207",NA,"Linhares",NA,NA,NA,NA,NA,"40W","19S","Lilianae",NA,NA,NA,NA,NA
