"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","sex"
"121","2020-04-22 16:19:13-03","UFPB","JPB","29049","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Laurênio, A","Almeida, K; Lima, ALA","232","2001","12","20","Southern America","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-34.950278","-8.012778",NA,"; DESC: Interior da mata. Solo areno-argiloso. Árvore com cerca de 3m. Inflorescência amarela.",NA,NA,NA,NA,NA,NA,"2004","04",NA,"-34.950278","-8.012778",NA,NA,NA,NA,NA,NA,NA
"122","2020-04-22 16:19:13-03","UFPB","JPB","28981","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Laurênio, A","Silva, ES da; Almeida, K","17","2000","09","04","Southern America","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-34.950278","-8.012778",NA,"; DESC: Trilha da mata. Solo areno-argiloso. Arbusto com cerca de 2,5m. Tronco marron-esverdeado. Inflorescência com flores alvas.",NA,NA,NA,NA,NA,NA,"2004","04",NA,"-34.950278","-8.012778",NA,NA,NA,NA,NA,NA,NA
"123","2020-04-22 16:19:13-03","UFPB","JPB","28957","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Laurênio, A","Almeida, K; Santos, E","9","2000","02","04","Southern America","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-34.950278","-8.012778",NA,"; DESC: Solo areno-argiloso. Arbusto com cerca de 3,5m. Fruto verde.",NA,NA,NA,NA,NA,NA,"2004","04",NA,"-34.950278","-8.012778",NA,NA,NA,NA,NA,NA,NA
"124","2020-04-22 16:19:13-03","UFPB","JPB","28956","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Laurênio, A","Almeida, K; Lucena, RD","63","2000","07","26","Southern America","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-34.950278","-8.012778",NA,"; DESC: Solo areno-argiloso. Árvore com cerca de 3m. Inflorescência amarela.",NA,NA,NA,NA,NA,NA,"2004","04",NA,"-34.950278","-8.012778",NA,NA,NA,NA,NA,NA,NA
"125","2020-04-22 16:19:13-03","UFPB","JPB","28917","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Laurênio, A","Silva, TMC da; Almeida, K","14","2000","07","21","Southern America","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá","-34.950278","-8.012778",NA,"; DESC: Solo areno-argiloso. Árvore com cerca de 2,5m. Folhas maduras. Inflorescência amarela.",NA,NA,NA,NA,NA,NA,"2004","04",NA,"-34.950278","-8.012778",NA,NA,NA,NA,NA,NA,NA
"126","2020-04-22 16:19:13-03","UFPB","JPB","37465","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Hurbath, F","Lyra Lemos, RP de; Bayma, IA","4454","1999","10","02","Southern America","Brasil","Alagoas","Coruripe","Mata da fazenda Poção, área da barragem do riacho das Pedras. Mata Atlântica em tabuleiro.","-36.1755981445312","-10.125599861145",NA,"; DESC: Árvore ca. de 3m de altura, folhas com nervuras avermelhadas, em floração, estames amarelos perfumados, frutos ausentes.",NA,NA,NA,NA,"31269","auto","2017","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-04-22 16:19:13-03","UFPB","JPB","3358","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Laurênio, A","Correia, IL","JPB3358","1972","10","19","Southern America","Brasil","Pernambuco","Recife","Mata Dois Irmão","-34.8810997009277","-8.05389022827148",NA,"; DESC: Mata úmida.",NA,NA,NA,NA,"18865","auto","2004","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-12-18 15:50:40-03","UFOP","OUPR","33777","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.",NA,"Pessoa, S.V.A.; et al.","1061","2002","04","22",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas, Fragmento E, área da represa de Juturnaiba. Área FE.","-42.233333","-22.566667",NA,"Árvore, ca. 7m de altura. Folhas discolores verdes, inflorescência verde-amarela, brácteas florais verde-claras. Ind. 974. Indivíduo 2090. Proj.: Programa Mata Atlântica - PETROBRAS/MACARTHUR FOUDATION.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.233333","-22.566667",NA,NA,NA,NA,NA,NA,NA
"129","2019-12-18 15:50:40-03","UFOP","OUPR","33778","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.",NA,"Pessoa, S.V.A.","s.n.","1998","11","27",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas, Fragmento E. Área FE.","-42.233333","-22.566667",NA,"Indivíduo 2143. IND. FE 168. Proj.: Programa Mata Atlântica - PETROBRAS/MACARTHUR FOUDATION.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.233333","-22.566667",NA,NA,NA,NA,NA,NA,NA
"130","2019-12-06 19:29:31-03","UFES","VIES","33302","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.",NA,"Moreira, L.N.","64","2007","08","06",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","Floresta Nacional Pacotuba.","-41.283333","-20.75",NA,NA,"VIES033302","VIES033302",NA,NA,NA,NA,NA,NA,NA,"41º16'60''W","20º45'0''S",NA,NA,NA,NA,NA,NA,NA
"131","2020-04-27 16:09:34-03","UFES","VIES","34902","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","K.M.P. Abreu","Lorenzoni, L.S.; Silva, R.D.; Santos, L.N.; Machado, L.A.","2","2015","02","10",NA,"Brasil","Espírito Santo","Alegre","Rive: Fragmento florestal do Polo de Educação Ambiental. Parcela.","-41.472778","-20.763611",NA,NA,"VIES034902","VIES034902",NA,NA,NA,NA,"2015","09","03","41º28'22''W","20º45'49''S",NA,NA,NA,NA,NA,NA,NA
"132","2020-04-27 16:09:34-03","UFES","VIES","38670","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Moura, R.","Mayer, M.","784","2014","10","29",NA,"Brasil","Espírito Santo","Presidente Kennedy",NA,"-41.04","-21.06",NA,NA,"VIES038670","VIES038670",NA,NA,NA,NA,"2015","11","04","41º2'24''W","21º3'36''S",NA,NA,NA,NA,NA,NA,NA
"133","2019-06-27 10:24:50-03","UFES","VIES","41058","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Gomes, J. M. L.","Gomes, J. M. L.; DUTRA, S.","4599","2010","03","24",NA,"Brasil","Espírito Santo","Serra","Mestre Álvaro.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES041058","VIES041058",NA,NA,"16451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-07-18 13:10:46-03","UFES","VIES","43135","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.",NA,"Gomes, J.M.L.; Dutra, S.S.","4597","2010","03","24",NA,"Brasil","Espírito Santo","Serra","Mestre Álvaro. Floresta de Encosta.","-40.3078002929688","-20.1285991668701",NA,NA,"VIES043135","VIES043135",NA,NA,"16451","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-06-29 09:30:14-03","UFRRJ","RBR","43355","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","L.H. Soares","L.H. Soares",NA,"2014","01","13",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","MONA Morros da Urca e do Pão de Açúcar. F70/12.","-43.157778","-22.948333",NA,NA,"RBR00043355",NA,NA,NA,NA,NA,NA,NA,NA,"43º9'28''W","22º56'54''S",NA,NA,NA,NA,NA,NA,NA
"136","2020-06-29 09:30:14-03","UFRRJ","RBR","43690","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","T.P.P. Alverga","T.P.P. Alverga",NA,"2013","12","02",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","PEPB (Est. da Toca Grande). F88/28.","-43.510833","-22.969167",NA,NA,"RBR00043690",NA,NA,NA,NA,NA,NA,NA,NA,"43º30'39''W","22º58'9''S",NA,NA,NA,NA,NA,NA,NA
"137","2020-06-29 09:30:14-03","UFRRJ","RBR","44483","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","T.A. Amorim","I. Abreu; T.A. Amorim","s/n","2016","05","10",NA,"Brasil","Rio de Janeiro","Paracambi","Trilha dos Bugios. Parque Natural Municipal do Curió de Paracambi","-43.7025","-22.588611",NA,NA,"RBR00044483","RBR00044483","245","245",NA,NA,"2016","05","10","43º42'9''W","22º35'19''S",NA,NA,NA,NA,NA,NA,NA
"138","2020-06-29 09:30:14-03","UFRRJ","RBR","44484","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","T.A. Amorim","I. Abreu; T.A. Amorim","s/n","2016","05","10",NA,"Brasil","Rio de Janeiro","Paracambi","Trilha dos Bugios. Parque Natural Municipal do Curió de Paracambi","-43.702778","-22.589167",NA,NA,"RBR00044484",NA,"254","254",NA,NA,"2016","05","10","43º42'10''W","22º35'21''S",NA,NA,NA,NA,NA,NA,NA
"139","2020-06-29 09:30:14-03","UFRRJ","RBR","44485","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","T.A. Amorim","I. Abreu; T.A. Amorim","s/n","2016","05","10",NA,"Brasil","Rio de Janeiro","Paracambi","Trilha dos Escravos. Parque Natural Municipal do Curió de Paracambi","-43.704167","-22.594722",NA,NA,"RBR00044485","RBR00044485","192","192",NA,NA,"2016","05","10","43º42'15''W","22º35'41''S",NA,NA,NA,NA,NA,NA,NA
"140","2020-06-29 09:30:14-03","UFRRJ","RBR","46742","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","G.V. Somner","G.V. Somner; G.V. Somner","1868","2017","09","16",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Forte São João/Área Militar. Encosta próximo ao transporte, na Bateria Estácio de Sá.","-43.2075004577637","-22.9027996063232",NA,NA,"RBR00046742","RBR00046742",NA,NA,"57442","auto","2017","09","16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-06-29 09:30:14-03","UFRRJ","RBR","22465","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","D. Carvalho","L.S. Sylvestre","955","1994","02","09",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Caminho de Macuco a Barrelão. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00022465","RBR00022465",NA,NA,"25743","auto","2008","11","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-06-29 09:30:14-03","UFRRJ","RBR","19023","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","L.S. Valle","I.M. Silva","341","1995","04","17",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada para a Represa do Barrelão e Reunião. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00019023","RBR00019023",NA,NA,"25743","auto","1996","04","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-06-29 09:30:14-03","UFRRJ","RBR","22466","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","H.C. Lima","P. Germano-Filho","66","1995","03","30",NA,"Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada para Boa Esperança. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,"RBR00022466","RBR00022466",NA,NA,"25743","auto","2015","10","16",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-21 19:34:11-03","UFC","EAC","51149","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Gomes, V.","Silveira, A.; Oliveira, R.F.","549","2003","01","16","Southern America","Brasil","Ceará","Mulungu","Sítio Jardim, estudo fitossociológico P24, Q1","-39.000833","-4.285278",NA,NA,"EAC0051149","EAC0051149",NA,NA,NA,NA,"2004","10","12","-39.000833","-4.285278",NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:23:59-03","MBM","MBM","320013","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Cordeiro, I.","Pastore, J.A.; Moura, C.; Moura, C.","1077","2001","08","17","Southern America","Brazil","São Paulo","São Vicente","Parque Estadual Xixová-Japuí, Trilha de Pedreira, primeiro acesso após o mirante","-46.371944","-23.976944",NA,"Árvore 5-6m altura, frutos imaturos verdes com manchadas avermelhadas.","MBM320013","MBM320013",NA,NA,NA,NA,"2002","03","04","-46.371944","-23.976944",NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:23:59-03","MBM","MBM","343415","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Cordeiro, I.","Moraes, J.C.","1376","1955","01","27","Southern America","Brazil","Pernambuco","Tapera","Engenho São Bento, mata do Toró",NA,NA,NA,"Planta subarbustiva. Em terrenos frescos","MBM343415","MBM343415",NA,NA,NA,NA,"1990","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:23:59-03","MBM","MBM","236603","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Cordeiro, I.","Alunos de Botânica III","s.n.","1993","01","09","Southern America","Brazil","Bahia","Camaçari","Fazenfa Favela","-38.3241996765137","-12.6975002288818",NA,"Arbusto folha corácea, flor com órgãos masculino aglomerados e femininos isolados. Inflorescência panícula (em porma de espiga)","MBM236603","MBM236603",NA,NA,"37124","auto","2009","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:23:59-03","MBM","MBM","162996","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Lima, M. de","Bautista, H.P.; et al.; et al.","1239","1983","11","13","Southern America","Brazil","Bahia","Itaberaba","Fazenda Leão dos Brejos","-40.3069000244141","-12.5275001525879",NA,NA,"MBM162996","MBM162996",NA,NA,"39857","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:23:59-03","MBM","MBM","273566","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Cordeiro, I.","Thomas, W.W.; et al.; et al.","10224","1994","02","02","Southern America","Brazil","Bahia","Jussari","Jussari","-39.4953002929688","-15.1913995742798",NA,NA,"MBM273566","MBM273566",NA,NA,"21386","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:23:59-03","MBM","MBM","171935","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Santos, T.S. dos","Thomas, W.W.; et al.; et al.","10097","1993","10","22","Southern America","Brazil","Bahia","Prado","Reserva Florestal da Brasil de Holanda Ind. S.A.","-39.2207984924316","-17.341100692749",NA,NA,"MBM171935","MBM171935",NA,NA,"53161","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:23:59-03","MBM","MBM","405163","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Quinet, A.","Quinet, A.","734","2002","09","14","Southern America","Brazil","Rio de Janeiro","Armação de Búzios","final da estrada do Pau-brasil","-41.8816986083984","-22.7469005584717",NA,"Arbusto de 3 m de altura. Folhas cartáceas, discolores verdes. Flores masculinas com anteras amarelas e femininas com gineceu verde. Ciófila no interior de mata seca.","MBM405163","MBM405163",NA,NA,"12927","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-12-21 16:23:59-03","MBM","MBM","410015","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Moura, R.","Gaui, T.D.","338","2015","09","22","Southern America","Brazil","Rio de Janeiro","Arraial do Cabo","Conglomerado 358-1-1-37. UTM do ponto central: E (0193988m) N (7453920m). Fuso do GPS (24K). Ilha do Farol.","-42.0278015136719","-22.966100692749",NA,"Arbusto, com 3 m de altura. Base reta. Casca interna branca e externa marrom, fina, lisa. Flor amarela.; Floresta Ombrófila Densa, solo raso, com afloramentos rochosos.","MBM410015","MBM410015","300","300","25964","auto","2016","07","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:23:59-03","MBM","MBM","119001","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Martinelli, G.","Martinelli, G.; et al.; et al.","9779","1983","11","02","Southern America","Brazil","Rio de Janeiro","Cabo Frio","Armação dos Búzios","-42.0186004638672","-22.8794002532959",NA,NA,"MBM119001","MBM119001",NA,NA,"40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:23:59-03","MBM","MBM","352607","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.",NA,"Lima, H.C. de; et al.; et al.","2431","1984","11","16","Southern America","Brazil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso","-42.9818992614746","-22.5372009277344",NA,"Árvore, frutos novos esverdeados. DAP 13. Altura 10m.","MBM352607","MBM352607",NA,NA,"21463","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:23:59-03","MBM","MBM","404829","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Kutschenko, D.C.","Gaui, T.D.","282","2015","08","18","Southern America","Brazil","Rio de Janeiro","Maricá","Conglomerado 343-1-10-7-R","-42.8185997009277","-22.9193992614746",NA,"Arbusto com 2,5 m de altura, base reta, casca interna branca e externa marrom, fina, lisa. Flores esverdeadas.; Vegetação secundária, mata seca em encosta.","MBM404829","MBM404829","140","140","20726","auto","2015","09","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:23:59-03","MBM","MBM","275110","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.",NA,"Sena, L.M.","s.n.","1973","05",NA,"Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Corcovado, encosta sul","-43.2075004577637","-22.9027996063232",NA,NA,"MBM275110","MBM275110",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:23:59-03","MBM","MBM","63773","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Cordeiro, I.","Mantone, L.","109","1977","08","17","Southern America","Brazil","Rio de Janeiro","Rio de Janeiro","Urca, Morro do Pão de Açúcar, Praia Vermelha.","-43.2075004577637","-22.9027996063232",NA,"Arbusto, ereriofila, flores verdes, frutos imaturos de coloração verde","MBM063773","MBM063773",NA,NA,"57442","auto","2009","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:23:59-03","MBM","MBM","105832","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Cordeiro, I.","Pirani, J.R.; et al.; et al.","860","1984","09","03","Southern America","Brazil","São Paulo","Barra Bonita","Rod. SP-256","-48.5499992370605","-22.4899997711182",NA,NA,"MBM105832","MBM105832",NA,NA,"10980","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2019-11-01 15:33:05-03","PUC-RIO","FCAB","7495","PreservedSpecimen","Plantae",NA,"Angiospermae","Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.",NA,"W.R. Matos","75","2003","06","17",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Jardim Botânico do Rio de Janeiro, Morro da Margarida, próximo a pedra do Marinheiro.","-43.216667","-22.966667",NA,"Arvoreta, flores verde-claro, unisexuada com flores femininas na parte inferior da inflorescência, folhas verticiladas, geralmente 3 do mesmo nó.; Parcela B.","FCAB007495",NA,NA,NA,NA,NA,NA,NA,NA,"-43.216667","-22.966667",NA,NA,NA,NA,NA,NA,NA
"160","2019-11-01 15:28:12-03","PUC-RIO","FCAB","6502","PreservedSpecimen","Plantae",NA,"Angiospermae","Euphorbiaceae","Actinostemon","verticillatus","Actinostemon verticillatus","(Klotzsch) Baill.","Solórzano, A.; Oliveira, R.R.","R.R. Oliveira; Solórzano, A.","2459","2001","09","15",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Maciço da Pedra branca, Camorim, Serra do Macaco,, Em floresta secundária localizada no fundo do vale. Indivíduo com DAP = 6 cm, altura 4m. com Látex. Esbranquiçado.","-43.2075004577637","-22.9027996063232",NA,NA,"006502",NA,"170","170","57442","auto","2002","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2015-09-26 15:01:54-03","MNHN","RECOLNAT_MNHN_P","P00716480","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Actinostemon","lanceolatus","Actinostemon lanceolatus","Saldanha ex Baill.",NA,"Saldanha, J. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Parahyba du sud",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00716480' target='other'> <mi>dwc_moreinfo</mi></a>","P00716480","P00716480_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"holotype",NA,NA,"285",NA,NA
"162","2015-09-26 15:01:59-03","MNHN","RECOLNAT_MNHN_P","P00716481","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Actinostemon","lanceolatus","Actinostemon lanceolatus","Saldanha ex Baill.",NA,"Saldanha, J. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Parahyba du sud",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00716481' target='other'> <mi>dwc_moreinfo</mi></a>","P00716481","P00716481_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,"285",NA,NA
"163","2015-09-05 06:55:08-03","MNHN","RECOLNAT_MNHN_P","P00716482","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Actinostemon","lanceolatus","Actinostemon lanceolatus","Saldanha ex Baill.",NA,"Saldanha, J. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Parahyba du sud",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00716482' target='other'> <mi>dwc_moreinfo</mi></a>","P00716482","P00716482_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,"285",NA,NA
"164","2017-11-16 15:40:48-02","MNHN","RECOLNAT_MNHN_P","P02441732","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Actinostemon","lanceolatus","Actinostemon lanceolatus","Saldanha ex Baill.",NA,"Saldanha, J. de",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Parahyba du sud",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02441732' target='other'> <mi>dwc_moreinfo</mi></a>","P02441732","P02441732_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,"285",NA,NA
"165","2015-09-05 08:48:55-03","MNHN","RECOLNAT_MNHN_P","P05532915","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Actinostemon","lanceolatus","Actinostemon lanceolatus","Saldanha ex Baill.",NA,"Mexia, Y.",NA,"1930","8","20",NA,"Brasil","Minas Gerais",NA,"Districto Ilheu. Fazenda da Tabunha.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05532915' target='other'> <mi>dwc_moreinfo</mi></a>","P05532915","P05532915_01","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4987",NA,NA
"166","2015-09-05 08:48:55-03","MNHN","RECOLNAT_MNHN_P","P05532917","PreservedSpecimen",NA,NA,NA,"Euphorbiaceae","Actinostemon","lanceolatus","Actinostemon lanceolatus","Saldanha ex Baill.",NA,"Glaziou, A.|Saldanha|Galvão, M.M.R.",NA,"1881","9","8",NA,"Brasil","Rio de Janeiro",NA,"Fazenda do Sobral, chez [?]",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05532917' target='other'> <mi>dwc_moreinfo</mi></a>","P05532917","P05532917_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13179",NA,NA
