"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount"
"259","2008-05-27 22:02:00-03","MO","MOBOT","3199491","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M.Taylor",NA,"GRANVILLE","GRANVILLE 12905","1995",NA,NA,"South America","French Guiana","Mont Grand Matoury- Ile de Cayenne. Foret de basse altitude sur cuirasses lateriques. Plateaus. Plateau sommital. sous-de foret basse.","200.00000000",NA,NA,NA,NA,NA,"Cayenne","-52.35","4.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2008-05-27 22:02:00-03","MO","MOBOT","3199510","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor (MO)",NA,"FIASCHI","FIASCHI 1270","2003",NA,NA,"South America","Brazil","Buerarema: Rodovia Buerarema. Sao Jose da Vitoria (BR 101), ramal a esq. ca. 15 km de Buerarema. Entrada a direita, ca. 9,5 km da BR. Fazenda Sta. Rosa, entrada ca. 500 m a dir. Proprietario: Jose Elias.","600.00000000",NA,NA,NA,NA,NA,"Bahia","-39.28888","-15.10527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2012-02-05 05:07:00-02","MO","MOBOT","3199604","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M.Taylor",NA,"Renske C. Ek","Ek 1029","1993",NA,NA,"South America","Guyana","Tropenbos reserva, bathing creek near fieldstation.",NA,NA,NA,NA,NA,NA,NA,"-58.16666","5.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2013-02-18 13:51:00-03","MO","MOBOT","3199638","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M.Taylor",NA,"H.F. Leitao Filho|R.R. Rodrigues|E. Cardoso-Leite|M.L.G. Lisboa|Renato Goldenberg|M.D.N. Grecco|S.P. Teixeira","Leitão 34512","1996",NA,NA,"South America","Brazil","Estrada da Casa da Farinha.",NA,NA,NA,NA,NA,NA,"São Paulo","-44.85277","-23.3525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2017-08-17 11:13:00-03","MO","MOBOT","3199745","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M. Taylor (MO)",NA,"J.J. de Granville|Georges Cremers","Granville 13188","1995",NA,NA,"South America","French Guiana","D.Z. 5-Route Régina -Saint Georges-Bassin de l' Approuague Forêt ripicole primaire Crque á 2km au sud-est de la D.Z.","100.00000000",NA,NA,NA,NA,NA,"Cayenne","-52.01666","4.03333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2011-06-08 11:54:00-03","MO","MOBOT","3199893","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","D. Simpson",NA,"José Schunke V.","Schunke Vigo 5341","1972","3","30","South America","Peru","En bosque alto, terreno humedo con mucha sombra. Mote, carretera a Palo Blanco.","400.00000000",NA,NA,NA,NA,NA,"San Martín",NA,NA,"Mariscal Cáceres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2008-05-27 22:02:00-03","MO","MOBOT","3199955","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor (MO)",NA,"Benedito V. Rabelo","Rabelo 3153","1985","1","3","South America","Brazil","Muncipio de Macapa, vicinity of Serra do Navio, next to village in area being prepared for mining. Non-inundated moist forest.",NA,NA,NA,NA,NA,NA,"Amapá","-52.06666","1.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2008-05-27 22:02:00-03","MO","MOBOT","3200059","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M.Taylor",NA,"RIERA","RIERA 1249","1987",NA,NA,"South America","French Guiana","Piste de Saint-Elie. Piste de St. Elie. Pk. 16. Foret bas-fond.",NA,NA,NA,NA,NA,NA,NA,"-53","5.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2008-05-27 22:02:00-03","MO","MOBOT","3200092","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.MT.",NA,"Scott A. Mori","Mori 9715","1978",NA,NA,"South America","Brazil","Municipio de Prado. Rod. BA 001, a 15 km ao N de alcobaca. Regiao de Mata Higrofila. 25-75 m de altitude. folha SE 24.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2008-05-27 22:02:00-03","MO","MOBOT","3200110","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor",NA,"Wilson Boone","Boone 391","1985",NA,NA,"South America","Brazil","Santa Teresa, Estação Biológica da caixa D'aua",NA,NA,NA,NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2008-05-27 22:02:00-03","MO","MOBOT","3200212","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M.Taylor",NA,"Ghillean T. Prance","Prance 30398","1987","11","10","South America","Brazil","Rio Mocooes, 45 min below Frances. High, lightly flooded varzea forest.",NA,NA,NA,NA,NA,NA,"Pará","-49.68333","0.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2012-05-24 17:29:00-03","MO","MOBOT","3200237","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.",NA,NA,"J.G. Wessels Boer","Wessels Boer 1048","1963","3","23","South America","Suriname","About 25 km below airstrip in high forest.",NA,NA,NA,NA,NA,NA,NA,"-54.55","3.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2010-12-19 21:52:00-02","MO","MOBOT","3200388","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M.Taylor",NA,"J.J. de Granville|Cheryl S. Roesel|L.E. Brothers","Granville 11440","1991",NA,NA,"South America","French Guiana","DZ de Crique Jupiter. Bassin du Dinnamary. Arbuste. Foret sur crete de basse altitude.","130.00000000",NA,NA,NA,NA,NA,NA,"-53.16194","4.0675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2015-12-01 21:13:00-02","MO","MOBOT","3200478","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.",NA,NA,"D. Larpin","Larpin 538","1989",NA,NA,"South America","French Guiana","Foret de pente de basse altitude. Sous-bois a la imite entre la foret basse sous les Terrasses de l'inselberrg et la grande foret. Arbuste. Fertile.",NA,NA,NA,NA,NA,NA,NA,"-52.7","4.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2009-10-18 08:13:00-02","MO","MOBOT","3200487","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","Granville J.J. de",NA,"J.J. de Granville","Granville 11677","1992",NA,NA,"South America","French Guiana","Saut Petit Contienen, Bassin de la Camopi. Arbrisseau. Foret primaire humide de basse altitude.","90.00000000",NA,NA,NA,NA,NA,"Cayenne","-52.85","2.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2008-05-27 22:02:00-03","MO","MOBOT","3200575","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor",NA,"Fernandes","Fernandes 2455","1988",NA,NA,"South America","Brazil","Santa Teresa, Val sugana Velha, Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2014-01-27 13:36:00-02","MO","MOBOT","3200673","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","J.H. Kirkbride",NA,"Daniel F. Austin","Austin 7203","1979","10","24","South America","Brazil","Munguba, Perimentral Norte- 28 km. E da agua Fria. 20 km .W de Campo Verde.",NA,NA,NA,NA,NA,NA,"Amapá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"276","2014-11-10 18:57:00-02","MO","MOBOT","3200743","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","Crozier, F.",NA,"M. Fleury|M. Pignal","Fleury 1685","2000",NA,NA,"South America","Guyana","Trois Sauts. Bord de crique. Arbuste. Fleurs. Feuilles simples spposees, bervure mediane couturee. Inflorescences blanches de tyoe 5 a long pedicelle (2 cm). Cymes de fleurs a 5 petales blancs recourbes, 5 etamines en massue.Localistation precis: crique deriere le village Zidok.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2008-05-27 22:02:00-03","MO","MOBOT","3200904","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M.Taylor",NA,"BILLIET","BILLIET 7122","1998","11","17","South America","French Guiana","Montagne de Kaw. Flanc nord. Ancienne piste d'exploitation forestiere. Foret primaire.",NA,NA,NA,NA,NA,NA,NA,"-52.15","4.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2008-05-27 22:02:00-03","MO","MOBOT","3200940","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor (MO)",NA,"FIASCHI","FIASCHI 2660","2004",NA,NA,"South America","Brazil","Ilheus. Rodovia llheus-Itacare (BA 001), na altura do km 20, estrada a esquerda. Acesso ao Retiro. Ramal vicnal c. 5,5 km a direita, para a Lagoa Encantada. Floreta Ombrofila antropizada.","170.00000000",NA,NA,NA,NA,NA,"Bahia","-39.11722","-14.58611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2011-02-22 17:15:00-03","MO","MOBOT","3200963","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor",NA,"H.Q. Boudet Fernandes","Boudet Fernandes 1701","1985",NA,NA,"South America","Brazil","Santa Teresa, Valsugana Velha, parte alta da propiedade do Dr. Pedro",NA,NA,NA,NA,NA,NA,"Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2008-05-27 22:02:00-03","MO","MOBOT","3200974","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor (MO)",NA,"REDDEN","REDDEN 1440","2002","12","8","South America","Guyana","Cuyuni Region. Imbaimadai vicinity 0.21 miles West of Partang base camp. trail leading to Partang River from Imbaimadai. Disturbed scrub-savanna. White sand and sandstone. 5:41'36.6N. 60:16'59.7W.","490.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2012-02-05 05:07:00-02","MO","MOBOT","3201022","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M.Taylor",NA,"Marion J. Jansen-Jacobs|Ben J.H. ter Welle|A.R.A. Görts-van Rijn|Renske C. Ek","Jansen-Jacobs 32267",NA,NA,NA,"South America","Guyana","Kanuku Mts., Slope of Bank of Guyana. Forest.","140.00000000","320.00000000",NA,NA,NA,NA,NA,"-59.48333","3.35",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2014-11-04 19:24:00-02","MO","MOBOT","3201213","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M.Taylor",NA,"André M. Amorim|Talmon S. dos Santos|Sérgio C. de Sant'Ana|Jomar G. Jardim","Amorim 900","1992","12","14","South America","Brazil","Municipio de Itacare. Estrada de Itacare/ Taboquinhas. Ca. 6 km de Itacare. Loteamento da Marambaia. Mata hifrofila sul baiana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-10-30 04:39:00-03","MO","MOBOT","3201301","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","J.A. Steyermark",NA,"R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 17548","1974","3","31","South America","Brazil","Itacare, near mouth of the Rio de Contas. Coastal evergreen forest with disturbed margins, rocks by the sea, and semi-cultivated ground",NA,NA,NA,NA,NA,NA,"Bahia","-38.98333","-14.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2008-05-27 22:02:00-03","MO","MOBOT","3201420","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.",NA,NA,"J.J. de Granville","Granville 16217","2004",NA,NA,"South America","French Guiana","Piste miniete, Coralie (RN2)- Asarco zone- Crique Orfion. Forets inondables et forest de flat.","6.00000000",NA,NA,NA,NA,NA,"Cayenne","-52.26666","4.50666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2010-11-24 06:48:00-02","MO","MOBOT","3201451","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M.Taylor",NA,"Marion J. Jansen-Jacobs|J. Behari-Ramdas|A. Grant|G. Ramharrakh|H. Ter Steege|O. Bánki|F. van Troon|R. Ho Tsoi","Jansen-Jacobs 6357","2003","1","28","South America","Suriname","Maroqijne Distr., Nassau Mts., Plaateau C, lateritic rocky soil. Forest on slope.","500.00000000","550.00000000",NA,NA,NA,NA,NA,"-54.61666","4.81666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2011-12-14 05:48:00-02","MO","MOBOT","3201461","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M.Taylor",NA,"Georges Cremers|Françoise Crozier","Cremers 14310","1996",NA,NA,"South America","French Guiana","Mont Cabassou0 Ile de Cayenne. Foret degradee. Infrutscence lonfuement edonculee. Fruit orange devenant rouge a maturite.","60.00000000",NA,NA,NA,NA,NA,"Cayenne","-52.3","4.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2012-04-09 08:00:00-03","MO","MOBOT","3201483","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor",NA,"Georges Cremers","Cremers 8395","1984","12","23","South America","French Guiana","Pied du versant N de la Montagne de Kaw Haute Cr. Angélique Forêt sur flat alluvionnaire","8.00000000",NA,NA,NA,NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"288","2012-04-06 10:32:00-03","MO","MOBOT","3201639","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor",NA,"J.J. de Granville","Granville 5784","1984","1","4","South America","French Guiana","Plateau du mahury, forêt sur le sommet",NA,NA,NA,NA,NA,NA,"Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"289","2008-05-27 22:02:00-03","MO","MOBOT","3201683","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M.Taylor",NA,"Jomar G. Jardim","Jardim 2647","2000",NA,NA,"South America","Brazil","Municipio de Marau, ca. 3 km E de Marau, na Rod. para Saquiara. Restinga Arborea.",NA,NA,NA,NA,NA,NA,"Bahia","-39.00694","-14.10583",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2010-11-25 10:37:00-02","MO","MOBOT","3201738","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M.Taylor",NA,"Brian M. Boom|Doorjoohan Gopaul","Boom 7457","1987","4","19","South America","Guyana","Upper Mazaruni River region, Karowtipu Mountain. Slopes of eastern peak, between camp and peak. Humid forest.","920.00000000","1080.00000000",NA,NA,NA,NA,NA,"-60.58333","5.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2008-05-27 22:02:00-03","MO","MOBOT","3201784","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M.Taylor",NA,"Ghillean T. Prance","Prance 22785","1974","10","10","South America","Brazil","BR 319, km. 155, Manaus-Porto Velho Road. Foreston terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2016-09-14 05:18:00-03","MO","MOBOT","3201798","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M.Taylor",NA,"Paul J. M. Maas|J. Koek-Noorman|Harry Lall|Ben J.H. ter Welle|L. Y. T. Westra","Maas 7522","1988","9","18","South America","Guyana","slopes od Mt. Makapan along Makarapan Creek. Mixed forest with Mora trees.","250.00000000",NA,NA,NA,NA,NA,NA,"-58.95","3.9833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"293","2011-02-23 14:44:00-03","MO","MOBOT","3201848","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor",NA,"J.J. de Granville|Pedro Acevedo-Rodríguez|A. Boyer|L. Hollenberg","Granville 12047","1993",NA,NA,"South America","Suriname","Haut litany-Bassin du Litany Forêt sur flat Rive droite, layon vers le Talouakem. Sous bois","170.00000000",NA,NA,NA,NA,NA,NA,"-54.75","2.51666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2014-09-15 15:26:00-03","MO","MOBOT","3201853","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor (MO)",NA,"Michel Hoff","Hoff 8141","1999",NA,NA,"South America","French Guiana","Bourge de Kaw, Layon Prise d'Eau. Foret secondaire. Bourg de Kaw, Layon Prise d'Eau. arbuste. Fruit.",NA,NA,NA,NA,NA,NA,"Cayenne","-52.03055","4.48055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2010-02-06 19:08:00-02","MO","MOBOT","3201661","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M.Taylor",NA,"John James Pipoly, III|Gary Samuels|J. Guedes de Oliveira","Pipoly 6641","1984","2","4","South America","Brazil","0-3 km N of km 211 of Perimetral N Hwy; Pico Rondon, cloud forest with nuemerous streams.",NA,NA,NA,NA,NA,NA,"Amazonas","-62.8","1.53333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2014-09-15 15:26:00-03","MO","MOBOT","3201905","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor",NA,"Michel Hoff","Hoff 5412","1988",NA,NA,"South America","French Guiana","Ile de Cayenne. Forêt de basse altitude Dans un Talweg assez frais et humide","60.00000000",NA,NA,NA,NA,NA,"Cayenne","-52.25","4.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2008-05-27 22:02:00-03","MO","MOBOT","3201908","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M.Taylor",NA,"Hans T. Beck","Beck 221","1987","10","28","South America","Brazil","Ilha de Marajo. Rio Anajas. Terra firme forest.",NA,NA,NA,NA,NA,NA,"Pará","-50.16666","-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2008-05-27 22:02:00-03","MO","MOBOT","3201966","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor (MO)",NA,"W. Wayt Thomas","Thomas 12417","2001","5","14","South America","Brazil","Murici. Poco D'Anta. ca. 16-19 km NNW of Murici by road. Mata de Muruici. 9:13.530S. 35:52.776W.","550.00000000","600.00000000",NA,NA,NA,NA,"Alagoas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2011-02-23 13:34:00-03","MO","MOBOT","3202017","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","J. H. Kirkbride, Jr.",NA,"C.A. Cid Ferreira|J. Ramos|C.D.A. da Mota|N. Rosas","Cid Ferreira 2038","1980",NA,NA,"South America","Brazil","Municipio de Oriximina, rio Paru do Oeste, margem esquerda, ao lado da cachoeira Pancada. Mata de terra firme, solo argilo pedregoso.",NA,NA,NA,NA,NA,NA,"Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2010-11-24 05:50:00-02","MO","MOBOT","3202822","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C.M.Taylor",NA,"Jan C. Lindeman|A.L. Stoffers|A.R.A. Görts-van Rijn|Marion J. Jansen-Jacobs","Lindeman 573","1975",NA,NA,"South America","Suriname","In forest along baseline on plateau 5. Lely Mts., SW plateau covered by ferrobauxite between 550 and 710 m alt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2009-11-14 07:43:00-02","MO","MOBOT","3204874","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","Clement W. Hamilton",NA,"Julian A. Steyermark","Steyermark 75433","1953","5","16","South America","Venezuela","Flat area above steep slopes before final ascent to bluffs. Southwestern facing slopes of Chimanta0tepui (torono-tepui), above valley of Rio Trica.","1000.00000000","1700.00000000",NA,NA,NA,NA,"Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2008-05-27 22:02:00-03","MO","MOBOT","3205230","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","Dutreve, B.",NA,"* DUTREVE","DUTREVE 45","1999",NA,NA,"South America","French Guiana","Reserve Naturelle de la Trinite, Bassin de la Trinite. Arbuste. Foret basse.","280.00000000",NA,NA,NA,NA,NA,"Cayenne","-53.4","4.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2011-03-03 13:42:00-03","MO","MOBOT","3206541","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor",NA,"Julio A. Lombardi","Lombardi 3662","2000",NA,NA,"South America","Brazil","Estacao Biologica de Caratinga, Fazenda Montes Claros, Caratinga. Matao, trilha J.",NA,NA,NA,NA,NA,NA,"Minas Gerais","-41.81888","-19.73638",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2008-05-27 22:02:00-03","MO","MOBOT","3206730","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor",NA,"Oliveira","Oliveira s.n.","2000",NA,NA,"South America","Brazil","Reserva Ecologica Uniao, Rio Das Ostras.",NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2014-09-15 15:26:00-03","MO","MOBOT","3206856","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor",NA,"Michel Hoff","Hoff 6997","1991",NA,NA,"South America","French Guiana","DZ de Saut Aimara- Bassin du Sinnamay. Foret primaire de basse altitude.","70.00000000",NA,NA,NA,NA,NA,"Cayenne","-52.91666","4.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2014-09-15 15:26:00-03","MO","MOBOT","3207044","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor",NA,"Michel Hoff","Hoff 7001","1991",NA,NA,"South America","French Guiana","DZ de Saut Aimara- Bassin du Sinnamary. Foret primaire de basse altitude.","70.00000000",NA,NA,NA,NA,NA,"Cayenne","-52.91666","4.63333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2008-05-27 22:02:00-03","MO","MOBOT","3207275","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Psychotria","cupularis","Psychotria cupularis","(Müll. Arg.) Standl.","C. M. Taylor (MO)",NA,"W. Wayt Thomas","Thomas 12103","2000","3","22","South America","Brazil","Itacare. 14 km S of Itacare on road to Ilheus then S 6.5 km. from Alto Espernaca. to Campo Cheiroso. Southern Bahian Wet Forest and Restinga Forest over sand, and associated vegetation in disturbed restinga. 14:23.S. 39:02.1W.",NA,NA,NA,NA,NA,NA,"Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
