"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","class","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"93","2019-12-06 19:29:28-03","UFES","VIES","25656","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"Assis, A.M.; Cipriano, R. & Coutinho, H.","2803","2012","01","02",NA,"Brasil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra - Praia de Meleiras.","-39.749722","-18.696111",NA,NA,"VIES025656","VIES025656","9","9",NA,NA,NA,NA,"39º44'59''W","18º41'46''S",NA,NA,NA,NA,NA,NA
"94","2020-04-27 16:09:29-03","UFES","VIES","25666","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","C.N. Fraga","Assis, A.M.; Santos, J.","3023","2012","04","22",NA,"Brasil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra - Meleiras.","-39.7575","-18.580556",NA,NA,"VIES025666","VIES025666","14","14",NA,NA,NA,NA,"39º45'27''W","18º34'50''S","2020","02","14",NA,NA,NA
"95","2020-04-27 16:09:29-03","UFES","VIES","43298","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Fraga, C. N.","Firmino, A.D.; Silvares, G.C.O.","174","2018","10","03",NA,"Brasil","Espírito Santo","Conceição da Barra","APA Conceição da Barra, ponto de amostragem 2.","-39.745556","-18.680556",NA,NA,"VIES043298","VIES043298",NA,NA,NA,NA,NA,NA,"39º44'44''W","18º40'50''S","2020","02","13",NA,NA,NA
"96","2020-04-27 16:09:29-03","UFES","VIES","43328","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Fraga, C. N.","Firmino, A.D.; Silvares, G.C.O.","204","2018","10","04",NA,"Brasil","Espírito Santo","São Mateus","Aldeia dos Cocos, ponto de amostragem 3.","-39.733333","-18.798611",NA,NA,"VIES043328","VIES043328",NA,NA,NA,NA,NA,NA,"39º44'W","18º47'55''S","2020","02","13",NA,NA,NA
"97","2020-04-27 16:09:29-03","UFES","VIES","43949","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Fraga, C. N.","Firmino, A.D.; Xavier, B.L.; Penha,J.; Pereira, O.J.","794","2019","04","08",NA,"Brasil","Espírito Santo","São Mateus","Aldeia dos Cocos, ponto de amostragem 3.","-39.75","-18.783333",NA,NA,"VIES043949","VIES043949",NA,NA,NA,NA,NA,NA,"39º45'W","18º47'S","2020","02","13",NA,NA,NA
"98","2020-04-27 16:09:29-03","UFES","VIES","44373","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Fraga, C. N.","Firmino, A.D.; Gislane Chaves","944","2019","04","25",NA,"Brasil","Espírito Santo","Conceição da Barra","APA Conceição da Barra ponto de amostragem 1, próximo ao farol.","-39.734167","-18.624444",NA,NA,"VIES044373","VIES044373","2","2",NA,NA,NA,NA,"39º44'3''W","18º37'28''S","2020","02","13",NA,NA,NA
"99","2020-04-27 16:09:29-03","UFES","VIES","44378","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Fraga, C. N.","Firmino, A.D.; Bruna Xavier; Pereira, O.J.; Juliana Penha; Gislane Chaves","949","2019","04","25",NA,"Brasil","Espírito Santo","Conceição da Barra","APA Conceição da Barra ponto de amostragem 1, próximo ao farol.","-39.735833","-18.625833",NA,NA,"VIES044378","VIES044378","2","2",NA,NA,NA,NA,"39º44'9''W","18º37'33''S","2020","02","13",NA,NA,NA
"100","2020-06-29 11:10:06-03","UFES","VIES","44386","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Fraga, C. N.","Firmino, A.D.","962","2019","05","26",NA,"Brasil","Espírito Santo","Conceição da Barra","APA Conceição da Barra ponto de amostragem 2.","-39.745556","-18.681667",NA,NA,"VIES044386","VIES044386","3","3",NA,NA,NA,NA,"39º44'44''W","18º40'54''S","2020","02","13",NA,NA,NA
"101","2020-06-29 11:10:06-03","UFES","VIES","44406","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Fraga, C. N.","Firmino, A.D.; Xavier, B.; Pereira, O.J.; Oliveira, G.C.S.; Penha, J.","985","2019","05","26",NA,"Brasil","Espírito Santo","Conceição da Barra","APA Conceição da Barra ponto de amostragem 2.","-39.733333","-18.666667",NA,NA,"VIES044406","VIES044406",NA,NA,NA,NA,NA,NA,"39º44'W","18º40'S","2020","02","13",NA,NA,NA
"102","2020-04-27 16:09:29-03","UFES","VIES","44490","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Fraga, C. N.","Firmino, A.D.; Oliveira, G.C.S.","1071","2019","05","08",NA,"Brasil","Espírito Santo","São Mateus","Aldeia dos Cocos, ponto de amostragem 3.","-39.766111","-18.798333",NA,NA,"VIES044490","VIES044490","2","2",NA,NA,NA,NA,"39º45'58''W","18º47'54''S","2020","02","13",NA,NA,NA
"103","2020-04-27 16:09:29-03","UFES","VIES","46104","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Fraga, C. N.","Firmino, A.D.; Xavier, B.L.","1372","2019","09","05",NA,"Brasil","Espírito Santo","Conceição da Barra","APA Conceição da Barra ponto de amostragem 1.","-39.733611","-18.623056",NA,NA,"VIES046104","VIES046104","13","13",NA,NA,NA,NA,"39º44'1''W","18º37'23''S","2020","02","13",NA,NA,NA
"104","2020-04-27 16:09:29-03","UFES","VIES","46405","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Guarnier, J.C.","Guarnier, J.C.","340","2020","01","30",NA,"Brasil","Espírito Santo","Linhares","Reserva de Comboios, próximo ao projeto Tamar. Ponto de amostragem 7.","-39.888333","-19.669722",NA,NA,"VIES046405","VIES046405",NA,NA,NA,NA,NA,NA,"39º53'18''W","19º40'11''S","2020","01","30",NA,NA,NA
"105","2019-09-27 18:04:25-03","UFES","VIES","31696","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Fraga, C.N.","Dias, H.M.; Santos, J.A.; Serafim, J.A.S. & Machado, U.N.","459","2008","10","01",NA,"Brasil","Bahia","Caravelas",NA,"-39.2658004760742","-17.7318992614746",NA,NA,"VIES031696","VIES031696",NA,NA,NA,NA,"106553","auto",NA,NA,"2010","12","10",NA,NA,NA
"106","2020-04-27 16:09:29-03","UFES","VIES","26722","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Guedes, M.L.; Gomes, F.S.","Gomes, F.S.; Guedes, M.L.","1034","2012","03","01",NA,"Brasil","Bahia","Jandaíra","Caminho para Marcanaí.","-37.7844009399414","-11.5642004013062",NA,NA,"VIES026722","VIES026722","36","36",NA,NA,"49056","auto",NA,NA,"2012","06",NA,NA,NA,NA
"107","2020-04-27 16:09:29-03","UFES","VIES","18497","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Monteiro, M.M.","Monteiro, M.M.; et al.","28","2008","06","15",NA,"Brasil","Espírito Santo","Conceição da Barra","Itaúnas.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES018497","VIES018497",NA,NA,NA,NA,"41644","auto",NA,NA,"2008","06","15",NA,NA,NA
"108","2021-02-12 18:12:05-03","UFES","VIES","27206","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"Menezes, L.F.T.; Sá, C.F.C.; Ribeiro, R.; Martins, R.F.A. & Giaretta, A.O.","1598b","2007","03","12",NA,"Brasil","Espírito Santo","Conceição da Barra","Pontal do Sul.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES027206","VIES027206",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"109","2019-09-27 18:04:25-03","UFES","VIES","16989","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Fraga, C.N.","Jesus, M.C.F.; Andrade, N.M.","200","1997","03","28",NA,"Brasil","Espírito Santo","Conceição da Barra","Pontal do Sul.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES016989","VIES016989",NA,NA,NA,NA,"41644","auto",NA,NA,"2010","11","19",NA,NA,NA
"110","2019-09-27 18:04:25-03","UFES","VIES","16988","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Fraga, C.N.","Jesus, M.C.F.; Andrade, N.M.","177","1997","03","12",NA,"Brasil","Espírito Santo","Conceição da Barra","Pontal do Sul - Ilha de Guriri.","-39.7322006225586","-18.5932998657227",NA,NA,"VIES016988","VIES016988",NA,NA,NA,NA,"41644","auto",NA,NA,"2010","11","19",NA,NA,NA
"111","2019-09-27 18:04:25-03","UFES","VIES","1889","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Fraga, C.N.","Pereira, O.J.","1101","1987","09","19",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"VIES001889","VIES001889",NA,NA,NA,NA,"48094","auto",NA,NA,"2010","11","19",NA,NA,NA
"112","2019-06-27 10:24:43-03","UFES","VIES","27236","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"Teotônio, F.C.; Pereira, O.J.","33","2007","03","02",NA,"Brasil","Espírito Santo","São Mateus","Guriri.","-39.8588981628418","-18.716100692749",NA,NA,"VIES027236","VIES027236",NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2019-06-27 10:24:43-03","UFES","VIES","41398","S","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"Monteiro, M.M.; Giaretta, A.O.; Assunção, M.; Pascoalini, S.","217","2010","04","25",NA,"Brasil","Espírito Santo","São Mateus","Guriri. Mata seca de restinga, localizado próximo ao projeto tamar. (Arbustiva aberta).","-39.8588981628418","-18.716100692749",NA,NA,"VIES041398","VIES041398",NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:22:50-03","MBM","MBM","249249","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichl.","Smith, S.F.","Hatschbach, G.; Silva, J.M.; Ferreira, L.A.; Silva, J.M.; Ferreira, L.A.","68537","1998","10","15","Southern America","Brazil","Bahia","Ituberá","Ligação da Rod. BA-001 - Praia Prati-Gi, Jatimani","-39.1492004394531","-13.7321996688843",NA,NA,"MBM249249","MBM249249",NA,NA,NA,NA,"22399","auto",NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:22:50-03","MBM","MBM","213404","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichl.","Smith, S.F.","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","66797","1998","08","13","Southern America","Brazil","Mato Grosso","Chapada dos Guimarães","Rodovia Chapada - Água Fria, ca. 20km O do trevo para Cuiabá","-55.749698638916","-15.460599899292",NA,NA,"MBM213404","MBM213404",NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:22:50-03","MBM","MBM","405103","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichl.",NA,"Fraga, C.N.","3259","2011","05","06","Southern America","Brazil","Bahia",NA,"3,5 km após um povoado a esquerda da BR-418 em direção a Caravelas","-39.503056","-17.713333",NA,"Liana em bordo de floresta e vegetação arbustiva. Folhas verde escuras brilhosas, nervuras principal e secundárias amareladas, salientes na face abaxial. Flores com sépalas externas verde acastanhadas, sépalas internas verdes, pétala","MBM405103","MBM405103","39","39",NA,NA,NA,NA,"-39.503056","-17.713333",NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:22:50-03","MBM","MBM","426131","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichl.","Fraga, C.N.","Lozano, E.D.; Daniel, V.A.; Daniel, V.A.","3962","2017","10","20","Southern America","Brazil","Espírito Santo","Conceição da Barra","Itaúnas, Área de Restauração Natural da Fibria","-39.724611","-18.463611",NA,"Trepadeira, frutos amarelos, em mata secundária. Prensada com álcool.; Restinga.","MBM426131",NA,NA,NA,NA,NA,NA,NA,"-39.724611","-18.463611","2017",NA,NA,NA,NA,NA
"118","2020-12-21 16:22:50-03","MBM","MBM","90040","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichl.","Kubitzki, K.","Hatschbach, G.","47780","1984","04","09","Southern America","Brazil","Bahia","Nova Viçosa","Costa Atlântica, 1km O","-39.371898651123","-17.8918991088867",NA,NA,"MBM090040","MBM090040",NA,NA,NA,NA,"70538","auto",NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:22:50-03","MBM","MBM","163177","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichl.","Amorim, A.","Jardim, J.G.","119","1993","04","15","Southern America","Brazil","Bahia","Una","Reserva Biológica do Mico-leão","-39.0752983093262","-15.2932996749878",NA,NA,"MBM163177","MBM163177",NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-12-21 16:22:50-03","MBM","MBM","236843","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichl.","Smith, S.F.","Hatschbach, G.; Silva, J.M.; Ferreira, L.A.; Silva, J.M.; Ferreira, L.A.","69220","1999","05","20","Southern America","Brazil","Espírito Santo","Conceição da Barra","Itaúnas","-39.7322006225586","-18.5932998657227",NA,NA,"MBM236843","MBM236843",NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-12-21 16:22:50-03","MBM","MBM","343081","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichl.",NA,"Farias, D.S.; et al.; et al.","202","1994","05","03","Southern America","Brazil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas. Trilha Rodolfo Norte.","-42.3917007446289","-22.6508007049561",NA,"Liana. Corola c/ duas pétalas, endurecidas em forma de concha envolvendo a flor. Ovário em número de dois. Cálice com quatro sépalas dispostas duas a duas em tamanhos diferentes, enegrecidas. Fsute 6","MBM343081","MBM343081",NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-12-21 16:22:50-03","MBM","MBM","224193","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","morii","Davilla morii","Aymard",NA,"Thomas, W.; et al.; et al.","9916","1993","05","13","Southern America","Brazil","Bahia","Belmonte","Barrolândia. Estação Experimental Gregorio Bondar CEPLAC 48 km eeast of BR 101 on road to Belmonte","-38.8828010559082","-15.8631000518799",NA,"Vine at edge of forest, stems asperous. Leaves coriaceus, shiny dark green above, paler beneath; fuit pale green","MBM224193","MBM224193",NA,NA,NA,NA,"71281","auto",NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-12-21 16:22:50-03","MBM","MBM","224193","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","morii","Davilla morii","Aymard","Carvalho, A.M. de","Thomas, W.W.; Carvalho, A.; Santos, T.S.; Jardim, J.; Sant'Ana, S.; Carvalho, A.; Santos, T.S.; Jardim, J.; Sant'Ana, S.","9916","1993","05","13","Southern America","Brazil","Bahia","Belmonte","Barrolândia, Estação Experimental Gregório Bondar CEPLAC, 48 km east of BR 101 on road to Belmonte.","-39.25","-16.133333",NA,"Vine at edge of forest, stems asperous, leaces coriaceous, shiny dark green above, paler beneath; fruit pale green.; Southern Bahian wet forest (tabuleiro forest). Disturbed forest edge.","MBM224193","MBM224193",NA,NA,"ISOTYPE",NA,NA,NA,"-39.25","-16.133333","1998",NA,NA,NA,NA,NA
"124","2019-11-01 15:28:12-03","PUC-RIO","FCAB","5343","PreservedSpecimen","Plantae",NA,"Angiospermae","Dichapetalaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"D.S. Farias","202","1994","05","03",NA,"Brasil","Rio de Janeiro","Silva Jardim","Rebio Poço das Antas.","-42.3917007446289","-22.6508007049561",NA,NA,"005343",NA,NA,NA,NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2019-08-15 09:03:33-03","UESC","UESC","5609","S","Plantae","Angiospermae","Florideophycidae","Dilleniaceae","Davilla","morii","Davilla morii","Aymard",NA,"L.A.Mattos Silva","4210","2000","10","05",NA,"Brasil","Bahia","Mucuri",NA,"-39.509444","-18.021389",NA,"Restinga. Solo arenoso.; Cipó.; Foto.","UESC0005609",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"39W30'34''","18S1'17''",NA,NA,NA,NA,NA,NA
"126","2013-12-12 11:35:22-02","MNHN","RECOLNAT_MNHN_P","P00682225","PreservedSpecimen",NA,NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"Sellow, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasilia merid. : inter Vittoria et Bahia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00682225' target='other'> <mi>dwc_moreinfo</mi></a>","P00682225","P00682225_01",NA,NA,"lectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"178",NA
"127","2016-03-09 17:11:53-03","MNHN","RECOLNAT_MNHN_P","P00871120","PreservedSpecimen",NA,NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"Saavedra, M.M.|Fontana, A.P.|Fraga, C.N.|Pereira, J.F.",NA,"2007","9","7",NA,"Brasil","Espírito Santo","Conceição da Barra","APA da Conceição da Barra, Restinga de Guri.","-39.735","-18.61583","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00871120' target='other'> <mi>dwc_moreinfo</mi></a>","P00871120","P00871120_01","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"509",NA
"128","2015-09-04 01:46:45-03","MNHN","RECOLNAT_MNHN_P","P03175554","PreservedSpecimen",NA,NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"Blanchet",NA,"1836","1","1",NA,"Brasil","Bahia",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03175554' target='other'> <mi>dwc_moreinfo</mi></a>","P03175554","P03175554_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"125 J",NA
"129","2020-12-11 11:34:55-03","UFMG","BHCB","198214","PreservedSpecimen","Plantae","Dicotyledon",NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"Guedes, ML","24946","2016","09","16","Southern America","Brasil","Bahia","Una","Estação Experimental Lemos Maia","-39.116667","-15.483333",NA,"Liana. Folhas coriáceas, discolores. Frutos imaturos verde-avermelhados; Mata secundária","BHCB198214",NA,NA,NA,NA,NA,NA,NA,"-39.116667","-15.483333","2017",NA,NA,NA,NA,NA
"130","2020-12-11 11:34:55-03","UFMG","BHCB","198274","PreservedSpecimen","Plantae","Dicotyledon",NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"Saavedra, MM; Fraga, CN de; Fontana, AP; Pereira, JF","509","2007","09","07","Southern America","Brasil","Espírito Santo","Conceição da Barra","APA de Conceição da Barra, Restinga de Guriri","-39.735","-18.615833",NA,"Trepadeira, heliófila. Folhas verdes, coriáceas, avermelhadas quando novas, pecíolo acastanhado. Flores com as sépalas internas amareladas, as externas secas castanhas, ovário alvo com estilete em inserção apical ablíqua, estames amar","BHCB198274",NA,"3","3",NA,NA,NA,NA,"-39.735","-18.615833","2012",NA,NA,NA,NA,NA
"131","2020-12-11 11:34:55-03","UFMG","BHCB","198290","PreservedSpecimen","Plantae","Dicotyledon",NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"Fraga, CN de; Meirelles, JE; Neri, J; Siqueira, G","2572","2009","06","23","Southern America","Brasil","Espírito Santo","Linhares","Estrada Gávea, Km7, vegetação ladeando o córrego São Pedro","-39.953889","-19.198889",NA,"Liana. folhas verde escuras brilhosas. Flores com sépalas externas castanhas, sépalas internas verdes; Borda de mata ciliar","BHCB198290",NA,"60","60",NA,NA,NA,NA,"-39.953889","-19.198889","2012",NA,NA,NA,NA,NA
"132","2020-12-11 11:34:55-03","UFMG","BHCB","10687","PreservedSpecimen","Plantae","Dicotyledon",NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"Andrade, R","228","1987","09",NA,"Southern America","Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD","-40.0722007751465","-19.3910999298096",NA,"Arbusto, frutos.",NA,NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-02-11 17:18:44-03","UFPR","UPCB","83941","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","Siqueira, G.S.","Lombardi, J.A.","9651","2012","12","05",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural da Vale, trilha da Gávea. Área campestre aberta com árvores esparsas, terreno arenoso. Campo nativo, dominado por Lagenocarpus sp.","-39.964722","-19.2125",NA,"Liana, folhas coriáceas, sépalas acrescentes amarelas, frutos brancos..","UPCB0033980","UPCB0033980","53","53",NA,NA,NA,NA,"-39.964722","-19.212500","2014","09","10",NA,NA,NA
"134","2016-11-10 12:36:00-02","MO","MOBOT","100937305","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler",NA,"C.N. Fraga","Fraga 3259","2011","5","6","South America","Brazil","Bahia",NA,"3.5 km após um povoado a esquerda da BR-418 em direção a Caravelas. Floresta de Tabuleiro.","-39.5030556","-17.7133333",NA,NA,NA,NA,"39.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"135","2017-07-05 15:41:00-03","MO","MOBOT","100986158","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","C.P. Bruniera","C.P. Bruniera|Milton Groppo","Bruniera 89","2008","4","5","South America","Brazil","Bahia","Itacaré","Estrada Ilhéus-Itacaré, ca 3.0 km após Itacaré, sentido Ilhéus.","-38.9833333","-14.2666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"136","2008-05-27 22:02:00-03","MO","MOBOT","3059769","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","K. Kubitzki","Gert G. Hatschbach","Hatschbach 47780","1984","4","9","South America","Brazil","Bahia",NA,"Costa Atlantica, 1 km O (mun. Nova Vicosa).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","3064449","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","G. Aymard","Jomar G. Jardim","Jardim 620","1995","3","29","South America","Brazil","Bahia",NA,"Municipio de Ilhéus. Cidade de Ilhéus. Mata da Esperanca. Entrada a 2 Km a partir da antiga ponte do Rio Fundão. Mata Higrófila Sul Biana.","-39.06916","-14.78194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","3302332","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","G. Aymard","W. Wayt Thomas","Thomas 12765","2001","11","4","South America","Brazil","Bahia",NA,"Mun. Itacaré. Fazenda Capitão. 7.9 km W of junction BA 001 on road from Itacareto Ubaitaba. Southern Bahian Wet Forest along banks of the Riacho do Capitão, forest along stream.","-39.08833","-14.34444",NA,NA,NA,NA,"40.00000000","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","3064220","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","macrocarpa","Davilla macrocarpa","Eichler","G. Aymard","Carvalho","Carvalho 6174","1995",NA,NA,"South America","Brazil","Bahia",NA,"Município de Una, Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 IIhéus/Una. Região da Mata Higrófila Sul Baiana.","-39.08333","-15.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2014-09-17 05:30:00-03","MO","MOBOT","3332221","PreservedSpecimen","Plantae",NA,NA,"Dilleniaceae","Davilla","morii","Davilla morii","Aymard","G. Aymard","W. Wayt Thomas|A. Carvalho|Talmon S. dos Santos|J. Jardim|Sérgio C. de Sant'Ana","Thomas 9916","1993","5","13","South America","Brazil","Bahia",NA,"Mun. Belmonte. Barrolândia, Estação Experimental Gregorio Bondar. CEPLAC, 48 km E of BR 101 on road to Belmonte.","-39.25","-16.1333333",NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"141","2020-08-31 09:10:36-03","INPA","INPA","130256","S","Plantae","Dicotyledon Core Eudicots","Dilleniales","Dilleniaceae","Davilla","morii","Davilla morii","Aymard","Fraga, CN de","Sobral, MEG","4004","1985","07",NA,"Southern America","Brasil","Espírito Santo","Linhares","Reserva da Floresta Rio Doce, Linhares. Reserva da Floresta Rio Doce.","-40.0722007751465","-19.3910999298096",NA,NA,"INPA0130256","INPA0130256 INPA0130256_e INPA0130256_e1",NA,NA,NA,NA,"48094","auto",NA,NA,"2009","12",NA,NA,NA,NA
"142","2020-08-31 09:10:36-03","INPA","INPA","132330","S","Plantae","Dicotyledon Core Eudicots","Dilleniales","Dilleniaceae","Davilla","morii","Davilla morii","Aymard","Fraga, CN de","Hatschbach, GG","47780","1984","04","09","Southern America","Brasil","Bahia","Nova Viçosa","Costa Atlântica, 1 km 0","-39.371898651123","-17.8918991088867",NA,NA,"INPA0132330","INPA0132330 INPA0132330_e INPA0132330_e1",NA,NA,NA,NA,"70538","auto",NA,NA,"2009","11",NA,NA,NA,NA
