"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","recordNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","continentOcean","preparationType","class","typeStatus","eventTime","infraspecificEpithet","individualCount","sex"
"101","2020-08-31 09:20:19-03","INPA","INPA","262138","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Kessous, IM","2018","06","14","Barbosa Silva, RG","2014","04","16","Brasil","Amazonas","Barcelos","-62.9325","-0.6672","-62.9325","-0.6672","30","30","INPA0262138",NA,"Boca do RIo Aracá, Boca do Rio Aracá.","243",NA,"Monocotyledon","Poales",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"102","2020-07-10 09:44:50-03","MBML","MBML-HERBARIO","42633",NA,"Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea var. seideliana","Roeth","T.S. Coser/23-06-2011",NA,NA,NA,"T.S. Coser","2011","06","23","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"MBML042633","MBML042633_1 MBML042633_2","Estação Biológica de Santa Lúcia","497","Afloramento rochoso no início da subida da terceira área da Luciana indo pela trilha do timbuí. Planta epífita, ca 1,5m. Folhas verdes, rajadas. Escapo e raquis verde forte. Brácteas escapais verdes, brácteas florais, estéreis e primár",NA,NA,NA,NA,NA,NA,NA,NA,NA,"var. seideliana",NA,NA
"103","2020-07-10 09:44:44-03","MBML","MBML-HERBARIO","39117",NA,"Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","D.R.Couto","2008","08","31","D.R. Couto; T.R.Couto","2008","08","31","Brasil","Espírito Santo","Cachoeiro de Itapemirim","-41.1128005981445","-20.8488998413086",NA,NA,"750","750","MBML039117","MBML039117_1 MBML039117_2","Burarama-Canta Galo","881","Epífita, frutos verdes. Lâmina verde; bainha branca, vinho e mais acima, verde com listas. sítio de Sebastião Jacinto, próximo a casa velha.",NA,NA,"35694","auto",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-07-10 09:44:44-03","MBML","MBML-HERBARIO","48882",NA,"Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Nagibi/19-01-2002",NA,NA,NA,"N.N.F. da Silva","2002","01","19","Brasil","Espírito Santo","Serra","-40.3078002929688","-20.1285991668701",NA,NA,NA,NA,"MBML048882","MBML048882_1 MBML048882_2","Itaiobaia, Morro do Céu","123","Epífita, bainha castanha, lâmina verde claro com nervuras longitudinais e linhas transversais",NA,NA,"16451","auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-06-17 15:24:58-03","UNESP-RC","HRCB","11114","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Mart. ex Schult. f.","A. Costa",NA,NA,NA,"Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"Picinguaba",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-02-25 10:11:30-03","CVRD","CVRD","6796","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaud.","Harry E. Luther","2002","04","21","Folli, D.A.","2001","04","02","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"CVRD006796","CVRD006796",NA,"3859","<ll>dwc_commonname:</ll> Bromélia pita","Magnoliophyta","Bromeliales","48094","auto","América do Sul",NA,"Liliopsida",NA,NA,NA,NA,NA
"107","2021-03-01 11:55:17-03","UFPE","UFP","16854","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Mart. ex Schult. f.","Siqueira-Filho, JA","2004","12","13","Siqueira-Filho, JA","1997","01","13","Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"UFP016854",NA,NA,"476","Folhas lanceoladas, ausentes de espinhos na margem foliar, com máculas ao longo da lâmina e uma fina camada de cera na superfície abaxial. Folhas com 60x6cm. Inflorescência passada. Escapo floral com 1,30m, inflorescência com 85cm, com",NA,"Pales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-01 11:55:17-03","UFPE","UFP","32725","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Mart. ex Schult. f.","Siqueira-Filho, JA","2002","06","18","Siqueira-Filho, JA","2002","06","18","Brasil","Pernambuco","Jaqueira","-35.833611","-8.710278","-35.833611","-8.710278","600","600","UFP032725",NA,NA,"1240","Epífita isolada. Folhas com lâmina ligulada, amplamente aguda e apiculada. Inflorescência com 165cm alt., sendo o escapo floral com 50cm alt. 180flores/inflorescência. Escapo floral ereto. Brácteas escapais subfoliácea, densamente elíp",NA,"Pales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-09-12 05:00:02-03","US","US","2045531","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"B. Rambo","1951","1","28","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"US01914006","US01914006_01","Lagoa dos Quadros p. Torres","49806",NA,NA,"Bromeliales",NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"110","2020-09-12 05:00:02-03","US","US","1900573","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"M. B. Foster & R. Foster","1940","8","2","Brazil","Espírito Santo","Colatina","-40.6305999755859","-19.539400100708",NA,NA,NA,NA,"US01914001","US01914001_01","Linhares, high in trees","788",NA,NA,"Bromeliales","57036","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"111","2020-09-12 05:00:02-03","US","US","1804301","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"M. B. Foster","1939","8","30","Brazil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"US01914003","US01914003_01","Cayoba","431",NA,NA,"Bromeliales","15275","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"112","2020-09-12 05:00:02-03","US","US","2141934","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"L. Smith, F. Segadas-Vianna, I. Vattimo, L. S. Silva & J. Augusto","1952","4","10","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"500","700","US01913989","US01913989_01","Estrada Velha de Petrópolis","6499",NA,NA,"Bromeliales",NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"113","2020-09-12 05:00:02-03","US","US","1802527","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"M. Kuhlmann & F. Foster","1939","8","30","Brazil","Paraná","Matinhos","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"US01914008","US01914008_01","Caiobá","s.n.",NA,NA,"Bromeliales","15275","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"114","2020-09-12 05:00:02-03","US","US","1804284","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"M. B. Foster & R. Foster","1940","8","2","Brazil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"US01914002","US01914002_01",NA,"788",NA,NA,"Bromeliales","48094","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"115","2020-09-12 05:00:02-03","US","US","2172827","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"R. Reitz","1945","1","29","Brazil","Santa Catarina","Sombrio","-49.61669921875","-29.113899230957",NA,NA,"10",NA,"US01913996","US01913996_01",NA,"1009",NA,NA,"Bromeliales","16515","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"116","2020-09-12 05:00:02-03","US","US","1906408","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"-. Foster",NA,NA,NA,"Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"US01914005","US01914005_01",NA,"346",NA,NA,"Bromeliales","53584","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"117","2020-09-12 05:00:02-03","US","US","2141935","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"L. Smith, F. Segadas-Vianna, I. Vattimo, L. S. Silva & J. Augusto","1952","4","10","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"500","700","US01913998","US01913998_01","Old road up the serra to Petropolis","6499",NA,NA,"Bromeliales",NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"118","2020-09-12 05:00:02-03","US","US","2141911","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"L. Smith & R. Reitz","1952","3","21","Brazil","Santa Catarina","Blumenau","-49.08","-26.98",NA,NA,NA,NA,"US01913991","US01913991_01","Garcia","6301",NA,NA,"Bromeliales",NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"119","2020-09-12 05:00:02-03","US","US","1619925","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"P. K. Dusén","1911","4","5","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"US01913997","US01913997_01","Jacarehi","11763",NA,NA,"Bromeliales","24916","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"120","2020-09-12 05:00:02-03","US","US","2282177","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"R. Reitz & D. Klein","1954","4","16","Brazil","Santa Catarina","Camboriú","-48.6543998718262","-27.0252990722656",NA,NA,"5",NA,"US01913994","US01913994_01",NA,"1788",NA,NA,"Bromeliales","19854","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"121","2020-09-12 05:00:02-03","US","US","2173798","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"L. Smith & R. Reitz","1952","2","21","Brazil","Paraná","Guaratuba","-48.6","-25.9",NA,NA,"2",NA,"US01913993","US01913993_01",NA,"5729",NA,NA,"Bromeliales",NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"122","2020-09-12 05:00:02-03","US","US","2173799","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"L. Smith & R. Reitz","1952","2","21","Brazil","Paraná","Guaratuba","-48.6","-25.9",NA,NA,NA,NA,"US01913992","US01913992_01",NA,"5729",NA,NA,"Bromeliales",NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"123","2020-09-12 05:00:02-03","US","US","2046930","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"B. Rambo","1949","5","18","Brazil","Rio Grande do Sul","Esteio","-51.17919921875","-29.861400604248",NA,NA,NA,NA,"US01914007","US01914007_01",NA,"41648",NA,NA,"Bromeliales","7214","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"124","2020-09-12 05:00:02-03","US","US","1906407","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"M. B. Foster & R. Foster","1939","8","15","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"US01914004","US01914004_01","Florestal","346",NA,NA,"Bromeliales",NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","1802528","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"-- Kuhlmann",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01914000","US01914000_01",NA,"s.n.",NA,NA,"Bromeliales",NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","2141912","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"L. Smith & R. Reitz","1952","3","21","Brazil","Santa Catarina","Blumenau","-49.08","-26.98",NA,NA,"30",NA,"US01913990","US01913990_01","Garcia","6301",NA,NA,"Bromeliales",NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"127","2020-09-12 05:00:02-03","US","US","1802529","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"J. G. Kuhlmann",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"US01913999","US01913999_01",NA,"s.n.",NA,NA,"Bromeliales",NA,NA,"South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","2282165","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Lem.",NA,NA,NA,NA,"R. Reitz & D. Klein","1954","3","1","Brazil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"150",NA,"US01913995","US01913995_01",NA,"1576",NA,NA,"Bromeliales","18533","auto","South America - Neotropics",NA,"Monocotyledonae",NA,NA,NA,"1",NA
"129","2021-03-25 13:51:53-03","UNIVILLE","JOI","9029","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Meyer, F.S.","2008","12","20","Meyer, F.S.","2008","06","20","Brasil","Santa Catarina","São Bento do Sul","-49.378611","-26.250556","49º22'43''W","26º15'2''S",NA,NA,"JOI009029",NA,"Arredores do CEPA Rugendas - Rio Natal, Univille.","742","; HABITO: Epífita; TIPO VEGETACIONAL: FOD montana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-25 13:51:53-03","UNIVILLE","JOI","15497","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","J.L. Schmitt","2010","11","05","J.L. Schmitt","2010","10","11","Brasil","Santa Catarina","Vitor Meireles","-49.859167","-26.729444","49º51'33''W","26º43'46''S","590","590","JOI015497",NA,"Pratinha.","3031","; HABITAT: interior do fragmento; HABITO: epífita de arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-09-04 20:05:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea",NA,NA,NA,NA,NA,"C. Gaudichaud","1835",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"127",NA,"Spermatophyta",NA,NA,NA,"South America",NA,"Monocotyledoneae","Isotype",NA,NA,NA,NA
"132","2019-07-09 12:56:32-03","F","FMNH-SEEDPLANTS","V0361428F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea",NA,NA,NA,NA,NA,"C. Gaudichaud","1835",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0361428F","V0361428F_01",NA,"127",NA,"Spermatophyta",NA,NA,NA,"South America",NA,"Monocotyledoneae","Isotype",NA,NA,NA,NA
"133","2019-07-09 12:56:22-03","F","FMNH-SEEDPLANTS","V0416301F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea",NA,"L. B. Smith",NA,NA,NA,"P. Dusén","1911","4","5","Brazil","Paraná",NA,"-51","-24",NA,NA,NA,NA,"V0416301F","V0416301F_01",NA,"11763",NA,"Spermatophyta",NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"134","2019-07-09 12:56:15-03","F","FMNH-SEEDPLANTS","V0416302F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea",NA,NA,NA,NA,NA,"J. L. Waechter","1980",NA,NA,"Brazil","Rio Grande do Sul",NA,"-54","-30",NA,NA,NA,NA,"V0416302F","V0416302F_01",NA,"48386",NA,"Spermatophyta",NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"135","2019-07-09 12:56:15-03","F","FMNH-SEEDPLANTS","V0416303F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea",NA,"G. G. Hatschbach",NA,NA,NA,"G. G. Hatschbach","1965","2","28","Brazil","Paraná",NA,"-51","-24",NA,NA,NA,NA,"V0416303F","V0416303F_01",NA,"12373",NA,"Spermatophyta",NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"136","2019-07-09 12:56:29-03","F","FMNH-SEEDPLANTS","V0416304F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea",NA,"A. Schinini",NA,NA,NA,"A. Krapovickas & C. L. Cristóbal","1990","2","1","Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0416304F","V0416304F_01",NA,"43563",NA,"Spermatophyta",NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"137","2019-07-09 12:56:24-03","F","FMNH-SEEDPLANTS","V0416305F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea",NA,"L. B. Smith",NA,NA,NA,"A. Castellanos","1963","4","7","Brazil","Rio de Janeiro",NA,"-43.2833","-22.8833",NA,NA,NA,NA,"V0416305F","V0416305F_01","Rio de Janeiro","23880",NA,"Spermatophyta",NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"138","2019-07-09 12:56:22-03","F","FMNH-SEEDPLANTS","V0416306F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea",NA,"L. B. Smith",NA,NA,NA,"L. B. Smith & et al.","1952","4","10","Brazil","Rio de Janeiro",NA,"-42.5","-22",NA,NA,NA,NA,"V0416306F","V0416306F_01",NA,"6499",NA,"Spermatophyta",NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"139","2019-07-09 12:56:15-03","F","FMNH-SEEDPLANTS","V0416307F","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea",NA,"T. Strehl",NA,NA,NA,NA,"1982","12","23","Brazil","Rio Grande do Sul",NA,"-54","-30",NA,NA,NA,NA,"V0416307F","V0416307F_01",NA,NA,NA,"Spermatophyta",NA,NA,NA,"South America",NA,"Monocotyledoneae",NA,NA,NA,NA,NA
"140","2020-07-23 12:01:04-03","CEPLAC","CEPEC","145757","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea",NA,"Costa, A.",NA,NA,NA,"Silva, J.M.",NA,NA,NA,"Brasil","Paraná","PARANAGUÁ","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,"1647","<ll>dwc_commonname:</ll>",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-02-12 15:01:57-03","UFSCar","SPSC","8512","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","F.A. Botoylin",NA,NA,NA,"F.A. Botoylin","2012","02","17","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BH-5MT.",NA,"Flor branca; fruta drupa globosa;&nf;arbustiva, arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2019-11-01 15:13:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Forzza, RC; Almeida, VR","2002","10",NA,"Castro, RM; et al.","2001","06","09","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"UB0002986","UB0002986","Reserva Biológica da Represa do Grama","463","Erva epífita na borda da mata. Escapo verde. Brácteas verdes. Frutos escuros","Monocotyledonae",NA,"11991","auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"143","2019-11-01 15:13:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Forzza, RC; Almeida, VR","2002","10",NA,"Castro, RM; et al.","2001","06","09","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"UB0002987","UB0002987","Reserva Biológica da Represa do Grama","463","Erva epífita na borda da mata. Escapo verde. Brácteas verdes. Frutos escuros","Monocotyledonae",NA,"11991","auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"144","2020-11-12 17:02:25-03","UEL","FUEL","40875","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Machado, TM","2017","01","10","Ribas, OS; Silva, JM","2001","02","09","Brasil","Paraná","Doutor Ulysses","-49.4197006225586","-24.5680999755859",NA,NA,NA,NA,"OK",NA,"Cabeceiras do ribeirão do Tigre","3193",NA,"Tracheophyta","Poales","32237","auto",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-08-20 14:58:52-03","UFSC","FLOR","49371","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Mello, A.S.","2011","09","01","Nuernberg, A.; Mello, A.S. & Weber, P.","2011","09","01","Brasil","Santa Catarina","Porto Belo","-48.528889","-27.126389","48º31'44''W","27º7'35''S",NA,NA,"FLOR0049371",NA,"APA da Ponta do Araçá.","265","rupícola, Fruto Maduro, marrom com papus brancos. sementes numerosas. Exsicata em duas pranchas.",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-08-20 14:58:52-03","UFSC","FLOR","62890","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Schmitt, J.L.","2010","09","30","Schmitt, J.L.; Caglioni, E.; Andrade, S.; Cristofolini, C.","2010","06","01","Brasil","Santa Catarina","São Martinho","-48.87","-28.08","48º52'12''W","28º4'48''S","558","558","FLOR0062890","FLOR0062890 FLOR0062890_02 FLOR0062890_03","Local: Chicão - Vargem do Cedro/ Parque Estadual da Serra do Tabuleiro.","2548","Estádio de sucessão: avançado. Fruto: verde. Hábito: epífita de arbórea",NA,"Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat in Brasiliae septentrionalis prov. Alto Amazonas ad Rio Negro in sylvis interioribus","s.n.","(herb. Monac. Cat. Brom. n. 201, 202). (V. s. in herb. Monac.)",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"148","2021-02-08 12:50:47-03","UFRGS","ICN","141040","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Jarenkow, JA",NA,NA,NA,"Jurinitz, CF","2001","12","20","Brasil","RS","Camaquã","-51.812198638916","-30.8511009216309",NA,NA,"300","300","ICN00030679",NA,"Distrito de Santa Auta Propriedade Água Grande (também conhecida como sítio do Barbosa Lessa)","256","Espécie ameaçada de extinção (Vulnerável).; Hábito epifítico.; Mata.","Monocotyledon",NA,"49429","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"149","2021-02-08 12:50:47-03","UFRGS","ICN","020689","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Strehl, T","1994","03","07","Lindeman, JC; Irgang, BE; Valls, JFM","1972","10","11","Brasil","RS","Piratini","-53.1041984558105","-31.4480991363525",NA,NA,NA,NA,"ICN00030680",NA,"morro de granito 11km W de Piratini","s.n.","Espécie ameaçada de extinção (Vulnerável).; Folhas com fileiras de manchinhas amareladas.; Na rocha.","Monocotyledon",NA,"62286","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"150","2021-02-08 12:50:47-03","UFRGS","ICN","083695","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Waechter, JL","1988",NA,NA,"Waechter, JL; Jarenkow, JA","1988","10",NA,"Brasil","RS","Rio Grande","-52.0985984802246","-32.0349998474121",NA,NA,NA,NA,"ICN00030674",NA,"Estação Ecológica do Taim","2352","Espécie ameaçada de extinção (Vulnerável). Dupl. PEL; Epífita; cápsulas fechadas; inflorescência 2m de alt..; Em interior de mata turfosa, sobre Ficus organensis.","Monocotyledon",NA,"82892","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"151","2021-02-08 12:50:47-03","UFRGS","ICN","048386","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Waechter, JL","1980",NA,NA,"Waechter, JL","1980","09","26","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00030677",NA,"Lageadinho","1709","Espécie ameaçada de extinção (Vulnerável).; Epífita; escapo com 2m de altura; capsulas abertas com sementes plumosas.; Em interior de mata pluvial. Caída no solo da mata.","Monocotyledon",NA,"20837","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"152","2021-02-08 12:50:47-03","UFRGS","ICN","115410","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Breier, TB",NA,NA,NA,"Breier, TB","1999","02","04","Brasil","RS","Viamão","-51.0233001708984","-30.0811004638672",NA,NA,"35","35","ICN00030682",NA,"Fazenda Santa Fé APA do Banhado Grande","173","Espécie ameaçada de extinção (Vulnerável).; Epífito","Monocotyledon",NA,"41667","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"153","2021-02-08 12:50:47-03","UFRGS","ICN","183677","S","Plantae","Bromeliaceae","Vriesea","gigantea","Vriesea gigantea","Gaudich.","Santos-Silva, F",NA,NA,NA,"Santos-Silva, F","2010","10","05","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00030678",NA,"Campus do Vale","4","Planta no solo, jardim junto ao Prédio do Instituto de Biociências","Monocotyledon",NA,"29946","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
