"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relationshipType","relatedCatalogItem","infraspecificEpithet","previousCatalogNumber","sex"
"338","2020-02-17 11:29:28-03","UEG","HUEG","1218","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Lee; Langenheim Y., J.H.","Irwin, H.S.; Miranda; et al.","83","2003","03","23","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Subarbusto.; Campo rupestre","HUEG001218",NA,NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2020-02-17 11:29:28-03","UEG","HUEG","6724","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchetti, L.; Guimarães, P.J.F.","Ramalho, C.L.; Kirkbride, Jr JH","s.n.","1981","03","12","Southern America","Brasil","Distrito Federal","Brasília","Região Burração, perto da BR 020. Cerradão com solo arenoso com muitas peças grandes de pedra arenosa.","-47.45","-15.583333",NA,NA,NA,"Arbusto com caule simples até 1,3 m; corolas roxas.; Cerradão com solo arenoso","HUEG006724",NA,NA,"-47.45","-15.583333","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-12-20 18:46:30-03","UFSJ","HUFSJ","7895","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Moreira, AL","Carvalho, SN; Costa, MTR","14","2015","03","06",NA,"Brasil","Minas Gerais","São João del-Rei","Serra do Lenheiro, subida pelo bairro preto.","-44.286728","-21.138831","104","104",NA,"Liana, com flores arroxeadas.","HUFSJ007895",NA,NA,"-44.286728","-21.138831","2016",NA,NA,"09","02",NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-02-27 14:01:55-03","UFSJ","HUFSJ","4018","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Moreira, AL","Sobral, M; et al.","14941","2012","03","21",NA,"Brasil","Minas Gerais","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869",NA,NA,NA,"Erva 0,5-0,7 m, em campo rupestre; flores róseas.","HUFSJ004018","HUFSJ004018_v00 HUFSJ004018_v01 HUFSJ004018_v02",NA,NA,NA,"2016","10355","auto","09","02",NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-02-27 14:01:55-03","UFSJ","HUFSJ","1916","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Moreira, AL","Sobral, M; et al.","13798","2011","02","18",NA,"Brasil","Minas Gerais","Tiradentes","Trilha do Mangue, Serra de São José","-44.1781005859375","-21.1103000640869",NA,NA,NA,"Erva 1 m, ereta, em beira de mata; flores róseas.","HUFSJ001916",NA,NA,NA,NA,"2016","10355","auto","09","02",NA,NA,NA,NA,NA,NA,NA,NA
"343","2016-08-23 09:45:13-03","NHMLondon","NHM-LONDON-BOT","BM001122233","S","Plantae",NA,NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Rosangela Simão-Bianchini; b.1963; Sim.-Bianch.","George Gardner; b.1812; d.1849; Gardner","3356","1839","12",NA,NA,"Brasil","Goiás",NA,NA,"-49.675","-15.883333",NA,NA,NA,NA,NA,NA,"Syntype","-49.675","-15.883333","2012",NA,NA,"10","24",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4259972",NA
"344","2019-11-01 14:56:49-03","UnB","UB","98294","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Irwin, HS","13790","1966","03","08","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-11-01 14:56:49-03","UnB","UB","98295","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Irwin, HS","34659","1972","01","21","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-11-01 14:56:49-03","UnB","UB","98297","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Irwin, HS","34014","1972","01","14","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-11-01 14:56:49-03","UnB","UB","149153","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Heringer, EP","5496","1957","02","09","Southern America","Brasil","Minas Gerais",NA,"Fazenda do Chico Mauriço, 3km de Paraopeba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-11-01 14:56:49-03","UnB","UB","149155","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Irwin, HS","26935","1970","03","04","Southern America","Brasil","Minas Gerais",NA,"5km W. of Corinto.",NA,NA,NA,NA,NA,"Corolla rose-purple.; Erect herb 2m tall.; Cerrado.",NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-11-01 14:56:49-03","UnB","UB","146148","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Mendes, HV; et al.","54","2006","02","02","Southern America","Brasil","Distrito Federal","Brasília","Centro Olímpico da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-01 14:56:49-03","UnB","UB","154242","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Ratter, JA; Fonseca, SF","2830","1976","03","26","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, c. 18km SSW of Brasília TV tower.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Perennial herb with inflorescences seaching 2m tall.; Cerrado bondery a gallery forest.",NA,NA,NA,NA,NA,"2002","70570","auto","09","24",NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-01 14:56:49-03","UnB","UB","154139","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Heringer, EP","7978","1961","02","21","Southern America","Brasil","Distrito Federal","Brasília","Fundação Zoobotânica","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto; Cerrado",NA,NA,NA,NA,NA,"2011","70570","auto","02","08",NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-11-01 14:56:49-03","UnB","UB","154082","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Philcox, D; Onishi, E","4319","1968","02","13","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Shrub 1m. Flowers dark crimson-purple.; Cerrado",NA,NA,NA,NA,NA,"2002","70570","auto","09","24",NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-01 14:56:49-03","UnB","UB","154140","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Taxonomy Class of Universidade de Brasília","1324","1999","02","05","Southern America","Brasil","Distrito Federal","Brasília","Redondezas do Centro Olímpico da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Erva/arbusto",NA,NA,NA,NA,NA,"2002","70570","auto","09","24",NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-01 14:56:49-03","UnB","UB","164101","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Wood, JRI","Zanatta, MRV; Castro, BM; Moreira, H","609","2011","03","10","Southern America","Brasil","Goiás","Pirenópolis","Parque dos Pirineus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Arbusto. Flor branca. Foto (H.Moreira.); Cerrado rupestre / Campo úmido.",NA,NA,NA,NA,NA,"2013","40887","auto","05","03",NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-01 14:56:49-03","UnB","UB","190871","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Wood, JRI","Anderson, WR","7403","1973","03","18","Southern America","Brasil","Goiás","Teresina de Goiás",NA,"-47.2647018432617","-13.7763996124268","1000","1000",NA,"Shrub 1,5m. tall; cerrado.; Sandstone hill with mesophytic forest at base and cerrado on upper slopes.",NA,NA,NA,NA,NA,"2013","42211","auto","05","01",NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-01 14:56:49-03","UnB","UB","149151","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Rawitscher, F","SPF16913","1945","03","01","Southern America","Brasil","São Paulo","Pirassununga","Campo cerrado de Emas.","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-11-01 14:56:49-03","UnB","UB","149152","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Rachid, M","Herb.10353","1948","12","02","Southern America","Brasil","São Paulo","Pirassununga","Faculdade de Filosofia - SP.","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","24621","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-01 14:56:49-03","UnB","UB","98296","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Irwin, HS","34586","1972","01","19","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-11-01 14:56:49-03","UnB","UB","98293","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Irwin, HS","24794","1969","03",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-11-01 14:56:49-03","UnB","UB","109787","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Amaral, AG","Amaral, AG; Eugênio, CUO","2288","2006","12",NA,"Southern America","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa (FAL)","-47.905556","-15.593056","1050","1050",NA,"Coleta de inventário na linha (L) 02, unidade amostral (UA) 29; Subarbusto; Campo Sujo.",NA,NA,NA,"-47.905556","-15.593056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-11-01 14:56:49-03","UnB","UB","111823","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Somavilla, NSD","Carvalho, PS; Proença, CEB","512","2008","11","13","Southern America","Brasil","Distrito Federal","Brasília","Reserva do Centro Olímpico","-47.866667","-15.883333",NA,NA,NA,"60 cm alt.; ereta; frutos já dispersos.&nf;Material testemunha do trabalho de Carvalho, S.F. et al., florística da Matinha do CO; Erva; Cerrado sensu stricto levemente perturbado.",NA,NA,NA,"-47.866667","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-11-01 14:56:49-03","UnB","UB","149154","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Irwin, HS","25462","1970","01","28","Southern America","Brasil","Minas Gerais",NA,"25km N.E. of Patrocínio.",NA,NA,NA,NA,NA,"Corolla magenta.; Erect herb to 1,25m tall.; Cerrado.",NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-11-01 14:56:49-03","UnB","UB","154133","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Irwin, HS; Souza, R; Santos, RR","11562","1966","01","11","Southern America","Brasil","Distrito Federal",NA,"Córrego Covantes, near Chapada da Contagem, ca. 22km NE of Brasília",NA,NA,"1000","1000",NA,"Herb 1m. Corolla red-violet.; Steep campo slopes",NA,NA,NA,NA,NA,"2011",NA,NA,"02","23",NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-11-01 14:56:49-03","UnB","UB","154135","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Ratter, JA; Fonsêca, SG","2830","1976","03","26","Southern America","Brasil","Distrito Federal",NA,"Fazenda Água Limpa (University of Brasília field station), near Vargem BOnita, ca. 18km SSW of Brasília TV Tower",NA,NA,NA,NA,NA,"Perennial herb with inflorescences 2m. Corollas mauve-lilca.; In a patch of sparse cerrado bordering a gallery forest",NA,NA,NA,NA,NA,"1990",NA,NA,"09","06",NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-01 14:56:49-03","UnB","UB","154136","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Irwin, HS; Souza, R; Santos, RR","12134","1966","01","30","Southern America","Brasil","Distrito Federal",NA,"Chapada da COntagem, ca. 15km E of Brasília",NA,NA,NA,NA,NA,"Erect herb 1m. Corolla magenta.; Cerrado",NA,NA,NA,NA,NA,"2011",NA,NA,"02","23",NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-11-01 14:56:49-03","UnB","UB","193024","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Fontes, CG","Fontes, CG; et al.","10","2007","02","09","Southern America","Brasil","Distrito Federal","Brasília","Fazenda Scupira, abaixo do bambuzal (proximo ao Capril).","-48.003889","-15.9125","1110","1110",NA,"Subarbusto com cerca de 60 cm de altura; flor roxa.; Campo limpo; relevo plano no local; latossolo vermelho amarelo.",NA,NA,NA,"-48.003889","-15.9125","2007",NA,NA,"09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-11-01 14:56:49-03","UnB","UB","203411","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Faria, JEQ; Zanatta, MRV; Villarroel, D; Castro, BM","3192","2013","02","10","Southern America","Brasil","Minas Gerais","Ituiutaba","Morro da torre de TV entre Ituiutaba e Capinópolis, Morro do Bauzinho","-49.539167","-18.761389","755","755",NA,"Arbusto ca. 1,2 m, botão magenta, flor magenta; Cerrado sensu stricto",NA,NA,NA,"-49.539167","-18.761389","2019",NA,NA,"05","07",NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-11-01 14:56:49-03","UnB","UB","87566","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Irwin, HS","12180","1966","01","31","Southern America","Brasil","Distrito Federal",NA,"25km ao NE de Brasília",NA,NA,NA,NA,NA,"Flor magenta; .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-11-01 14:56:49-03","UnB","UB","87590","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Barros, MAG","2276","1992","02","05","Southern America","Brasil","Distrito Federal",NA,"Parque Nacional de Brasília",NA,NA,NA,NA,NA,"Flor róseo-forte; .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-11-01 14:56:49-03","UnB","UB","87591","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Nogueira, E","70","1981","01","14","Southern America","Brasil","Goiás","Corumbá de Goiás","Corumbá de Goiás","-48.8086","-15.9236",NA,NA,NA,NA,NA,NA,NA,"-48.8086","-15.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-11-01 14:56:49-03","UnB","UB","87592","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Irwin, HS","34195","1972","01","15","Southern America","Brasil","Goiás","Pirenópolis","Pirenópolis, 10km ao E de Pirenópolis","-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,NA,"-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2019-11-01 14:56:49-03","UnB","UB","87593","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Irwin, HS","19356","1968","01","28","Southern America","Brasil","Goiás","Corumbá de Goiás","Corumbá de Goiás, 20km ao NW de Corumbá de Goiás","-48.8086","-15.9236",NA,NA,NA,NA,NA,NA,NA,"-48.8086","-15.9236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-11-01 14:56:49-03","UnB","UB","87594","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Paula, JE","1730",NA,NA,NA,"Southern America","Brasil","Mato Grosso do Sul",NA,"Margem direita do Rio Paraguai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-11-01 14:56:49-03","UnB","UB","98287","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Heringer, EP","13133","1974","02","27","Southern America","Brasil","Goiás","Caldas Novas","Caldas Novas","-48.625","-17.7417",NA,NA,NA,NA,NA,NA,NA,"-48.625","-17.7417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-11-01 14:56:49-03","UnB","UB","98288","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Heringer, EP","11316","1967","02",NA,"Southern America","Brasil","Goiás","Cristalina","Cristalina","-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,NA,"-47.6136","-16.7686",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-11-01 14:56:49-03","UnB","UB","98289","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Heringer, EP","13145","1974","02",NA,"Southern America","Brasil","Goiás","Caldas Novas","Caldas Novas","-48.625","-17.7417",NA,NA,NA,NA,NA,NA,NA,"-48.625","-17.7417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-11-01 14:56:49-03","UnB","UB","98290","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Heringer, EP","15291","1976","01",NA,"Southern America","Brasil","Goiás","Caldas Novas","Caldas Novas","-48.625","-17.7417",NA,NA,NA,NA,NA,NA,NA,"-48.625","-17.7417",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-11-01 14:56:49-03","UnB","UB","98291","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Anderson, WR","6858","1973","03","11","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-11-01 14:56:49-03","UnB","UB","98292","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Anderson, WR","6698","1973","03",NA,"Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-11-01 14:56:49-03","UnB","UB","98381","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Heringer, EP","10859","1966",NA,NA,"Southern America","Brasil","Goiás","Serra Dourada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,"09","05",NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-11-01 14:56:49-03","UnB","UB","98498","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Heringer, EP","13239A","1974","04","10","Southern America","Brasil","Distrito Federal","Sobradinho",NA,NA,NA,NA,NA,NA,"Flor róseas; .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-11-01 14:56:49-03","UnB","UB","98499","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Kirkbride Junior, JH","3967","1981","03","12","Southern America","Brasil","Distrito Federal","Brasília","BR-020","-47.45","-15.583333",NA,NA,NA,"Flor roxas; .",NA,NA,NA,"-47.45","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-01 14:56:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.",NA,"Paz, JRL; Turma de Ecologia de Comunidades da UFG","63","2016","03","11","Southern America","Brasil","Goiás","Caldas Novas","Parque Estadual da Serra de Caldas Novas - PESCAN","-48.661694","-17.768667","751","751",NA,"Arbusto, 60 cm. Flores rosas.; Cerrado sensu stricto.",NA,NA,NA,"-48.661694","-17.768667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-11-01 14:56:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bringel, JBA","Siqueira, MS; Cortês, CA","26","2016","02","14","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Trilha entre o mirante e o Abismo, mais próximo ao mirante, Vila de São Jorge","-47.841944","-14.179444","1050","1050",NA,"Planta 108 cm",NA,NA,NA,"-47.841944","-14.179444","2016",NA,NA,"07","26",NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-11-01 14:56:49-03","UnB","UB","154138","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Gentry, AH","21389","1978","01","20","Southern America","Brasil","Distrito Federal","Brasília","Campus of the University","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Cerrado",NA,NA,NA,NA,NA,"2011","70570","auto","02","08",NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-11-01 14:56:49-03","UnB","UB","154132","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Heringer, EP","10992","1966","02","12","Southern America","Brasil","Distrito Federal","Brasília","Parque Botânico da UnB","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Flor rósea.",NA,NA,NA,NA,NA,"2011","70570","auto","02","09",NA,NA,NA,NA,NA,NA,NA,NA
"387","2019-11-01 14:56:49-03","UnB","UB","154134","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Bianchini, RS","Barros, M; et al.","2238","1992","02","04","Southern America","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Cerrado ralo, com sinais de queima",NA,NA,NA,NA,NA,"2002","70570","auto","02","24",NA,NA,NA,NA,NA,NA,NA,NA
"388","2019-11-01 14:56:49-03","UnB","UB","164103","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Wood, JRI","Zanatta, MRV; Castro, BM; Moreira, H","611","2011","03","10","Southern America","Brasil","Goiás","Pirenópolis","Parque dos Pirineus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Arbusto. Flor roxa. Foto (H.Moreira).; Cerrado rupestre / Campo úmido.",NA,NA,NA,NA,NA,"2013","40887","auto","05","03",NA,NA,NA,NA,NA,NA,NA,NA
"389","2019-11-01 14:56:49-03","UnB","UB","149156","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Ipomoea","argentea","Ipomoea argentea","Meisn.","Smith, LB","Mimura, I","305","1962","02","27","Southern America","Brasil","São Paulo","São José dos Campos","10,3km SSE em linha reta da praça principal de São José dos Campos.","-45.8800010681152","-23.1700000762939",NA,NA,NA,"Corola lilás-rósea; antera, estilete e estigma brancos.; Arbustos 0,5-1,4m altura.",NA,NA,NA,NA,NA,"1969","39297","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
