"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","yearIdentified","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","fieldNumber","individualCount"
"157","2020-10-15 09:53:57-03","UFPR","EFC","433","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Sobral, M.","Kuniyoshi, Y.S.; Pizani, A.","4747","1984","03","15","Brasil","Paraná","Guaraqueçaba","Rio Pederneiras (Madezatti)","-48.3994","-25.0013","-48.3994","-25.0013",NA,NA,"Árvore, copa arredondada, folha verdes brilhantes. Casca externa cinza claro. Frutos verdes. __COMMOM_NAME__: Pindaiba","EFC000433",NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"05","08",NA,NA
"158","2020-10-15 09:53:57-03","UFPR","EFC","14904","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Völtz, R.R.","Völtz, R.R.; et al.","831","2016","04","02","Brasil","Paraná","Matinhos","Estrada para comunidade Parati","-48.5948","-25.7694","-48.5948","-25.7694","60","60","Árvore 5m alt.; frutos esverdeados; estrada no interior da Floresta Ombrófila Densa Submontana. __COMMOM_NAME__: Guamirim-branco","EFC014904",NA,NA,NA,NA,NA,NA,"2017",NA,NA,NA,"04","05",NA,NA
"159","2020-10-15 09:53:57-03","UFPR","EFC","16196","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Brotto, M.L.","Brotto, M.L.","1715","2014","07","09","Brasil","Paraná","Campina Grande do Sul","Barra da Cruz, Rio Capivari","-48.7983","-25.0692","-48.7983","-25.0692","686","686","Árvore de 9 m; frutos pretos. Floresta Ombrófila Densa Montana","EFC016196",NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,"10","20",NA,NA
"160","2020-10-15 09:53:57-03","UFPR","EFC","9994","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Silva, S.M.","Grodzki, L.",NA,"1996","12","12","Brasil","Paraná","Paranaguá","Parque Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917",NA,NA,"__COMMOM_NAME__: Guamirinzinho","EFC009994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-10-15 09:53:57-03","UFPR","EFC","8362","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Serathiuk, R.E.","Serathiuk, R.E.; et al.","17","1999","04","09","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","Sobre solo hidromórfico em meio a floresta com aproximadamente 90 anos de idade. Arbórea com 7 metros de altura.","EFC008362",NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,"04","09",NA,NA
"162","2020-10-15 09:53:57-03","UFPR","EFC","11424","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Vieira, R.S.","Vieira, R.S.","106","2013","03","21","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","árvore com 4 metros de altura. Com frutos.","EFC011424",NA,NA,NA,NA,NA,NA,"2013",NA,NA,NA,"04","03",NA,NA
"163","2020-10-15 09:53:57-03","UFPR","EFC","668","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Sobral, M.","Kuniyoshi, Y.S.","4851","1985","04","26","Brasil","Paraná","Guaraqueçaba","Rio Pederneiras","-48.3994","-25.0013","-48.3994","-25.0013",NA,NA,"Árvore 20- 25 m, frutos verdes. __COMMOM_NAME__: Guamirim","EFC000668",NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,"09","12",NA,NA
"164","2020-10-15 09:53:57-03","UFPR","EFC","630","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Sobral, M.","Kuniyoshi, Y.S.","4834","1985","02","05","Brasil","Paraná","Guaraqueçaba","Faz. Madezatti","-48.3994","-25.0013","-48.3994","-25.0013",NA,NA,"Árvores esparsas, ritidoma em ripas característico, flores creme, floração em janeiro. __COMMOM_NAME__: Pindaíba","EFC000630",NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,"09","12",NA,NA
"165","2020-10-15 09:53:57-03","UFPR","EFC","15479","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Völtz, R.R.","Völtz, R.R.; et al.","1226","2017","03","30","Brasil","Paraná","Matinhos","Rodovia Alexandra-Matinhos","-48.5603","-25.7938","-48.5603","-25.7938","10","10","Arvoreta 6 m alt., interior da Floresta Ombrófila Densa das Terras Baixas; frutos verdes.","EFC015479",NA,NA,NA,NA,NA,NA,"2017",NA,NA,NA,"04","12",NA,NA
"166","2020-10-15 09:53:57-03","UFPR","EFC","9086","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Silva, S.M.","Svolenski, A.C.","524","1998","03","03","Brasil","Paraná","Matinhos","Fazenda Empreendimentos Guaraguaçu Ltda.","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Árvore 7m, comum no caxetal, flores branco/creme.","EFC009086",NA,NA,NA,NA,NA,NA,"1998","15275","auto",NA,"05","12",NA,NA
"167","2019-12-09 17:30:26-03","UFPR","EFC","14394","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Lannoy, L.C.","Holsbach, B.A.V.D.A.","32","2002","09","24","Brasil","Paraná","Morretes","Porto de Cima, rio Ipiranga","-48.8943","-25.4151","-48.8943","-25.4151","70","70","Arvoreta 8 m, borda de capão, estágio inicial, mata ciliar. __COMMOM_NAME__: guamirim","EFC014394",NA,NA,NA,NA,NA,NA,"2018",NA,NA,NA,"12","01",NA,NA
"168","2020-10-15 09:53:57-03","UFPR","EFC","8072","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine",NA,"Serathiuk, R.E.; Galucha, S.C.","10","1998","07","30","Brasil","Paraná","Paranaguá","Floresta Estadual do Palmito","-48.5558","-25.5917","-48.5558","-25.5917","20","20","Com fruto vermelho esverdeado em solo Podzol Hidromórfico no interior da floresta com idade aproximada de 50 anos. __COMMOM_NAME__: guamirim-chorão-de-reitz","EFC008072",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-11-13 11:27:09-03","USP","SPF","101280","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Barretto, EHP","Godoy, SAP","469","1995","04","19","Brasil","São Paulo","São Paulo","Parelheiros","-46.774444","-23.9","-46.774444","-23.9",NA,NA,NA,"SPF00101280",NA,NA,NA,NA,NA,NA,"2016",NA,NA,NA,"02",NA,NA,NA
"170","2019-11-13 11:27:09-03","USP","SPF","214666","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Santos, MF","Moraes, PLR","2317","2000","12","19","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.96175","-24.071","-47.96175","-24.071",NA,NA,NA,"SPF00214666",NA,NA,NA,NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"171","2019-11-13 11:27:09-03","USP","SPF","223188","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Santos, MF","Brotto, ML","1715","2014","07","09","Brasil","Paraná","Campina Grande do Sul","Rio Capivari, Barra da Cruz.","-48.798333","-25.069167","-48.798333","-25.069167","686","686",NA,"SPF00223188",NA,NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-13 11:27:09-03","USP","SPF","70705","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Hatschbach, G","Nicolack, V","117","1990","01","16","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"SPF00070705",NA,NA,NA,NA,NA,NA,"1990","30514","auto",NA,NA,NA,NA,NA
"173","2019-11-13 11:27:09-03","USP","SPF","137844","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Sobral, M","Silva, JM","2249","1997","11","17","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"SPF00137844",NA,NA,NA,NA,NA,NA,"1998","12577","auto",NA,NA,NA,NA,NA
"174","2019-11-13 11:27:09-03","USP","SPF","19224","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Hatschbach, G","Hatschbach, G","41855","1978","12","26","Brasil","Paraná","Rio Branco do Sul",NA,"-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"SPF00019224",NA,NA,NA,NA,NA,NA,"1979","37352","auto",NA,"02",NA,NA,NA
"175","2019-11-13 11:27:09-03","USP","SPF","150423","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Hatschbach, G","Silva, JM","3358","2001","03","23","Brasil","Paraná","Tunas do Paraná",NA,"-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,"SPF00150423",NA,NA,NA,NA,NA,NA,"2001","41885","auto",NA,NA,NA,NA,NA
"176","2019-11-13 11:27:09-03","USP","SPF","46607","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Santos, MF","Baitello, JB","s.n.","1983","11","03","Brasil","São Paulo","São Paulo","Serra da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00046607",NA,NA,NA,NA,NA,NA,"2018","53584","auto",NA,"08",NA,NA,NA
"177","2021-03-25 13:52:50-03","UNIVILLE","JOI","17792","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Brotto, M. L.","Barboza, E.; Silva, J. M.; Brotto, M.L.","4592","2017","04","19","Brasil","Paraná","Adrianópolis","Estrada de Pacas ao Parque Estadual das Lauráceas. Berneck.","-48.726944","-24.854722","48º43'37''W","24º51'17''S","890","890","Frutos verdes. Habito: Árvore","JOI017792","JOI017792",NA,NA,NA,NA,NA,"2017",NA,NA,NA,"05","25",NA,NA
"178","2019-10-07 09:35:29-03","UEFS","HUEFS","38409","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand",NA,"Sampaio, D.","155","1999","01","12","Brasil","São Paulo","Sete Barras","Núcleo Saibadela (Intervales), na trilha da encosta, atrás casa de pesquisa.","-48.214167","-24.225278","48W12'51''","24S13'31''",NA,NA,"Floresta Ombrófila Densa. Floresta baixo montana (sobre relevo declivoso).","HUEFS0038409","HUEFS0038409","Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"179","2019-10-07 09:35:29-03","UEFS","HUEFS","16644","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand",NA,"Hatschbach, G.","52152","1988","06","29","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,"1100","1100",NA,"HUEFS0016644","HUEFS0016644","Angiospermae","Myrtales",NA,NA,NA,NA,"17116","auto","Rosanae",NA,NA,NA,NA
"180","2019-10-07 09:35:29-03","UEFS","HUEFS","39852","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand",NA,"Silva, J.M.","2249","1997","11","17","Brasil","Paraná","Piraquara","Estrada Piraquara a Roça Nova, km 4.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Floresta atlântica.","HUEFS0039852","HUEFS0039852","Angiospermae","Myrtales",NA,NA,NA,NA,"12577","auto","Rosanae",NA,NA,NA,NA
"181","2015-03-07 08:59:58-03","F","FMNH-SEEDPLANTS","V0105705F","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0105705F","V0105705F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"182","2015-03-07 08:59:58-03","F","FMNH-SEEDPLANTS","V0105706F","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0105706F","V0105706F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"183","2015-03-07 08:59:58-03","F","FMNH-SEEDPLANTS","V0105707F","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0105707F","V0105707F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"184","2015-03-07 08:59:58-03","F","FMNH-SEEDPLANTS","V0105708F","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0105708F","V0105708F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"185","2015-03-07 08:59:58-03","F","FMNH-SEEDPLANTS","V0105709F","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0105709F","V0105709F_01","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"186","2018-05-14 17:19:18-03","F","FMNH-SEEDPLANTS","V0349022F","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii",NA,"RRC ID Flag","G. G. Hatschbach","9514","1962","12","16","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,"V0349022F","V0349022F_01 V0349022F_02","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"9514",NA
"187","2019-06-11 12:49:48-03","F","FMNH-SEEDPLANTS","V0349023F","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii",NA,"RRC ID Flag","G. G. Hatschbach","18579","1968","2","8","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,"V0349023F","V0349023F_01 V0349023F_02","Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"18579",NA
"188","2019-01-25 15:35:34-02","IAC","IAC","43100","S","Plantae","Myrtaceae-2.Myrtoideae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","L.C. Bernacci et al.","L.C. Bernacci; G.A.D.C. Franco; E.Q. Santos & E. Furlan","3393","2001","08","08","Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Carmo Messias, indivíduo J 21.1","-47.054841","-23.749456","-47.054841","-23.749456",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2001",NA,NA,NA,"08","08",NA,NA
"189","2020-11-23 11:39:09-03","IAC","IAC","56855","S","Plantae","Myrtaceae-2.Myrtoideae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","M.L. Brotto","E. Barbosa ; J. Silva Manso & ; M.L. Brotto","4592","2017","04","19","Brasil","Paraná","Adrianópolis","Estrada de Pacas ao Parque Estadual das Lauráceas, Berneck","-48.7269444","-24.8547222","-48.7269444","-24.8547222",NA,NA,"Coordenadas do material: 24°51#?#17 W, 48°43#?#37 W, Alt.: 890m",NA,NA,NA,NA,NA,NA,NA,"2017",NA,NA,NA,"05","25",NA,NA
"190","2019-02-27 14:02:58-03","UFSJ","HUFSJ","6334","S","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Sobral, M","Kuniyoshi, YS","4834","1985","02","05","Brasil","Paraná","Guaraqueçaba","Fazenda Madezatti, Floresta Ombrófila densa Montana.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvores esparsas, ritidoma em ripas característicos, flores creme, floração em janeiro.","HUFSJ006334",NA,NA,NA,NA,NA,NA,"1997","37295","auto",NA,"09","12",NA,NA
"191","2019-02-27 14:02:58-03","UFSJ","HUFSJ","6283","S","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Sobral, M","Kuniyoshi, YS","6029","1985","04","26","Brasil","Paraná","Guaraqueçaba","Fazenda Madezatti, Rio Pederneiras. Floresta Ombrófila Densa Montana.","-48.3288993835449","-25.3066997528076",NA,NA,"650","650","Árvore 20m, frutos verdes.","HUFSJ006283",NA,NA,NA,NA,NA,NA,"2014","37295","auto",NA,NA,NA,NA,NA
"192","2019-02-27 14:02:58-03","UFSJ","HUFSJ","6332","S","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Sobral, M","Kuniyoshi, YS","4851","1985","04","26","Brasil","Paraná","Guaraqueçaba","Rio Pederneiras. Floresta Ombrófila Densa Montana.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore de 20 a 25m, frutos verdes.","HUFSJ006332",NA,NA,NA,NA,NA,NA,"1997","37295","auto",NA,"09","12",NA,NA
"193","2020-11-04 17:30:01-03","UEM","HUEM","7128","S","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Sobral, M","Moraes, PLR; Lima, HC; Diniz, CC; Farias, DS","941","1994","04","23","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Beira de estrada","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Arvoreta; ca. 12m alt.; frutos verdes; tronco avermelhado em placas.","HUEM000008699","HUEM000008699",NA,NA,NA,NA,NA,"2009","27904","auto",NA,"08","01",NA,NA
"194","2020-11-12 17:01:57-03","UEL","FUEL","101","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Legrand, D","Hatschbach, G","18182","1967","12","27","Brasil","Paraná","Campina Grande do Sul","Sítio do Beliziário","-49.0553016662598","-25.3055992126465",NA,NA,"1100","1100",NA,"FUEL007946",NA,"Tracheophyta","Myrtales",NA,NA,NA,"1969","55154","auto",NA,"08",NA,NA,NA
"195","2020-11-12 17:01:57-03","UEL","FUEL","27862","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Sobral, M","Ziller, SR; Maschio, W","756","1995","04","27","Brasil","Paraná","Paranaguá","Estrada para a Praia de Leste","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"FUEL007947",NA,"Tracheophyta","Myrtales",NA,NA,NA,"2009","24916","auto",NA,"07","31",NA,NA
"196","2020-11-12 17:01:57-03","UEL","FUEL","39851","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Sobral, M","Silva, JM; Hatschbach, G; Craik, D","2249","1997","11","17","Brasil","Paraná","Piraquara","Estrada Piraquara a Roça Nova, Km 4","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"FUEL007948",NA,"Tracheophyta","Myrtales",NA,NA,NA,"1998","12577","auto",NA,NA,NA,NA,NA
"197","2020-11-12 17:01:57-03","UEL","FUEL","40852","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Hatschbach, G","Silva, JM; Barbosa, E; Costa, EF","3358","2001","03","23","Brasil","Paraná","Tunas do Paraná","Estrada de Pacas para o Parque das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,"FUEL007949",NA,"Tracheophyta","Myrtales",NA,NA,NA,"2001","41885","auto",NA,NA,NA,NA,NA
"198","2020-11-12 17:02:03-03","UEL","FUEL","55345","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Lannoy, LC","Silva, JM","9356","2016","05","16","Brasil","Paraná","Guaratuba","Balneário Nereidas","-48.587222","-25.933056","-48.587222","-25.933056","10","10",NA,"FUEL055345",NA,"Tracheophyta","Myrtales",NA,NA,NA,"2018",NA,NA,NA,"11",NA,NA,NA
"199","2019-11-01 15:05:54-03","UnB","UB","131329","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzzi","Marlierea reitzzi","D. Legrand","Sobral, M","Silva, JM","2249","1997","11","17","Brasil","Paraná ","Piraquara","Estrada Piraquara a Roça Nova, Km 4","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Flor alva.; Árvore 6m.; Transição do araucarieto para a floresta atlântica",NA,NA,"Dicotyledoneae",NA,NA,"Southern America",NA,"1998","12577","auto",NA,NA,NA,NA,NA
"200","2019-10-03 10:04:15-03","UFSCar","SORO","1281","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand",NA,"Morais P. L.R.; Lima H.C., Diniz C.C., Farias D.S.","941","1994","04","23","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Arvoreta ca. 12m alt., frutos verdes, beira de estrada, tronco avermelhados em placas.",NA,NA,NA,NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"201","2020-08-20 14:58:20-03","UFSC","FLOR","36974","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand",NA,"Silva, J.M.; Hatschbach, G. & Craik, D.","2249","1997","11","17","Brasil","Paraná","Piraquara","Estrada Piraquara a Roça Nova, km 4.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"árvore, flor alva, 6m altura","FLOR0036974",NA,NA,"Myrtales",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"202","2020-01-31 10:39:07-03","IFAM","EAFM","13621","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Sobral, M.","Scarponi, T.M.; Heineberg, M.R.","158","2013","05","25","Brasil","Santa Catarina","TI Ibirama-Laklãnõ","Aldeia Bugio, Área de capoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013",NA,NA,NA,"11",NA,NA,NA
"203","2021-02-08 12:44:03-03","UFRGS","ICN","083532","S","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand","Sobral, M","Kuniyoshi, YS","4834","1985","02","05","Brasil","PR","Guaraqueçaba","Fazenda Madezatti, Rio Pederneiras","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore não frequente; ritidoma em ripas característico; flores creme; floração em janeiro.",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"1987","37295","auto",NA,"08",NA,NA,NA
"204","2021-02-08 12:44:03-03","UFRGS","ICN","083533","S","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand","Sobral, M","Kuniyoshi, YS","4747","1984","03","15","Brasil","PR","Guaraqueçaba","Rio Pederneiras","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"Árvore de copa arredondada; descamação em ripas; casca externa cinza claro; folhas verdes brilhantes; frutos verdes.; Meio da encosta",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"1987","37295","auto",NA,"08",NA,NA,NA
"205","2021-02-08 12:44:03-03","UFRGS","ICN","096113","S","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D. Legrand","Sobral, M","Hatschbach, G; Silva, JM","52152","1988","06","29","Brasil","PR","Quatro Barras","Base Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,"110","110","Árvore de 15 m de altura; frutos maduros vermelhor adocicados; Madeira rija.",NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"1992","17116","auto",NA,NA,NA,NA,NA
"206","2020-08-26 10:50:04-03","MCN-FZBRS","HAS","87492","PreservedSpecimen","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Legrand, C. D.","Reitz","8095","1958","12",NA,"Brasil","Santa Catarina","Lauro Muller","Vargem Grande","-49.3967018127441","-28.3927993774414",NA,NA,"400","400","Na mata. Árvore 15m de alt. Flor branca.","HAS0087492",NA,"Magnoliophyta",NA,"Isotypus",NA,NA,"1960","15992","auto",NA,NA,NA,NA,NA
"207","2019-11-28 09:18:18-03","IBt","SP","309921","S","Plantae","Myrtaceae","Marlierea","reitzii","Marlierea reitzii","D.Legrand","Kawasaki, ML","Melo, MMRF; Oliveira, RJ","1274","1994","09","21","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Margens do rio Verde, próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA
"208","2019-11-21 10:12:19-03","IBt","SP","288192","S","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Santos, MF","Godoy, SAP; Pereira, DL; Ferreira, GMP; Silva, LL; Garcia, RJF","618","1995","06","22","Brasil","São Paulo","São Paulo","Parelheiros. Camping Ana Paula","-46.774444","-23.9","-46.774444","-23.9",NA,NA,NA,"SP052986","SP052986",NA,NA,NA,NA,NA,"2018",NA,NA,NA,"11","08",NA,NA
"209","2019-11-21 10:12:19-03","IBt","SP","333318","S","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Santos, MF","Rossi, L; Simão Bianchini, R; Garcia, RJF","2031","1998","12","02","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, Caminho do Mirante","-46.9","-24","-46.9","-24",NA,NA,NA,"SP052982","SP052982",NA,NA,NA,NA,NA,"2018",NA,NA,NA,"11","08",NA,NA
"210","2019-11-21 10:12:19-03","IBt","SP","333991","S","Plantae","Myrtaceae","Myrcia","reitzii","Myrcia reitzii","(D.Legrand) Mazine","Santos, MF","Godoy, SAP; Pereira, DL; Ferreira, GMP; Garcia, RJF; Sordi, SJ","469","1995","04","19","Brasil","São Paulo","São Paulo","Parelheiros. Camping Ana Paula","-46.774444","-23.9","-46.774444","-23.9",NA,NA,NA,"SP052984","SP052984",NA,NA,NA,NA,NA,"2018",NA,NA,NA,"11","08",NA,NA
