"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","typeStatus","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"922","2020-07-23 12:20:00-03","CEPLAC","CEPEC","44230","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda",NA,"M. Sobral",NA,NA,NA,"M. Sobral","5908","1988","01","01","Brasil","Bahia","MARACÁS","6Km ao SW de Maracás.","-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50558","auto",NA,NA,NA,"30/12/1988",NA,NA,NA
"923","2020-07-23 12:20:00-03","CEPLAC","CEPEC","15019","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda",NA,"B. M. Boom",NA,NA,NA,"S. A. Mori","11105","1978","11","17","Brasil","Bahia","MARACÁS","Rod. BA-026, a 6Km a SW de Maracás.","-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50558","auto",NA,NA,NA,"30/09/1981",NA,NA,NA
"924","2020-07-23 12:20:00-03","CEPLAC","CEPEC","2444","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda",NA,"G. M. Barroso",NA,NA,NA,"R. P. Belém","2572","1981","11","18","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Sem informação.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,"30/12/1970",NA,NA,NA
"925","2020-07-23 12:20:00-03","CEPLAC","CEPEC","3878","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda",NA,"M. V. L. Pereira Moura",NA,NA,NA,"R. P. Belém","2860","1993","11","09","Brasil","Bahia","SANTA CRUZ CABRÁLIA","Sem informção.","-39.0247001647949","-16.2780990600586",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,"30/10/2001",NA,NA,NA
"926","2020-07-23 12:20:00-03","CEPLAC","CEPEC","11667","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda",NA,"J. H. Kirkbride Jr.",NA,NA,NA,"L. A. Mattos-Silva","32","1977","02","18","Brasil","Bahia","UBAÍRA","Km 5 da Rod. Ubaira/Jiquiriçá. Faz. Bara do Palmeira.","-39.6627998352051","-13.2680997848511",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Guabiraba-preta",NA,NA,NA,NA,NA,NA,"29816","auto",NA,NA,NA,"30/12/1984",NA,NA,NA
"927","2020-07-23 12:20:00-03","CEPLAC","CEPEC","130475","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda",NA,"Fonseca W. O.",NA,NA,NA,"P. H. Labiak","5081","2009","01","13","Brasil","Espírito Santo","NOVA VENÉCIA",NA,"-40.4006004333496","-18.710599899292",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"42400","auto",NA,NA,NA,NA,NA,NA,NA
"928","2020-07-23 12:20:00-03","CEPLAC","CEPEC","152541","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda",NA,"Sobral, M.",NA,NA,NA,"Verdi, M.","4010",NA,NA,NA,"Brasil","Santa Catarina","ORLEANS",NA,"-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"31549","auto",NA,NA,NA,NA,NA,NA,NA
"929","2020-07-23 12:20:00-03","CEPLAC","CEPEC","59492","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda",NA,"J. G. Jardim",NA,NA,NA,"A. M. de Carvalho","4343","1953","10","07","Brasil","Sergipe","SANTA LUZIA DO ITANHI","Crasto. Ca. 2Km na estrada Crasto para Santa Luzia do Intahin.","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26417","auto",NA,NA,NA,"30/12/1994",NA,NA,NA
"930","2020-07-23 12:20:00-03","CEPLAC","CEPEC","60271","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda",NA,"M. V. L. Pereira Moura",NA,NA,NA,"S. C. de Sant'Ana","453","1993","11","29","Brasil","Sergipe","SANTA LUZIA DO ITANHI","Entrada a 1Km à esquerda da estrada Sant6a Luzia/Crasto;Ca. 1Km adentro.","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26417","auto",NA,NA,NA,"30/10/2001",NA,NA,NA
"931","2020-11-19 14:06:30-03","Unimontes","MCMG","4666","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Santos;R.M",NA,NA,NA,"Sousa,B.G",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2020-11-19 14:06:30-03","Unimontes","MCMG","6726","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,"2019","07","14","Brasil","Espírito Santo","Colatina","Colatina","-40.6305999755859","-19.539400100708","W40° 43' 17.6","S19° 32' 11.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"57036","auto",NA,NA,NA,NA,NA,NA,NA
"933","2020-11-19 14:06:30-03","Unimontes","MCMG","6595","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,"2019","02","25","Brasil","Minas Gerais","Itueta","Itueta","-41.1702995300293","-19.3941993713379","W41° 07' 53.8","S19° 23' 33.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29671","auto",NA,NA,NA,NA,NA,NA,NA
"934","2020-11-19 14:06:30-03","Unimontes","MCMG","4536","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Rose Hellen Rodrigues |",NA,NA,NA,NA,"Brasil","Minas Gerais","Jaíba","Reserva Biológica Jaíba","-43.6744003295898","-15.3382997512817",NA,NA,NA,NA,"Arboreo",NA,NA,NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA,NA
"935","2020-11-19 14:06:30-03","Unimontes","MCMG","5820","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott (A.)",NA,NA,NA,NA,"Oliveira,O.S .; Tolentino, G.S.",NA,"2017","03","21","Brasil","Minas Gerais","Mariana","Águas Claras","-43.4160995483398","-20.377799987793","43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,"Mata Atlântica",NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA
"936","2020-11-19 14:06:30-03","Unimontes","MCMG","6441","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,"2018","11","13","Brasil","Minas Gerais","Marliéria","Marliéria","-42.7322006225586","-19.7122001647949","W42° 28' 48.0","S19° 45' 03.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"937","2020-11-19 14:06:30-03","Unimontes","MCMG","6381","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Vogel","Paixão, F. A.; Resck, D. V. S.",NA,NA,NA,"Paixão, F. A.; Resck, D. V. S.",NA,"2018","11","12","Brasil","Minas Gerais","Marliéria","Marliéria","-42.7322006225586","-19.7122001647949","W42° 30' 01.4","S19° 42' 46.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"938","2020-09-22 13:49:02-03","USP","SPFW","5062","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Serviço Florestal",NA,NA,NA,"Sem coletor","s.n.",NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","2020-09-22 13:49:02-03","USP","SPFW","1128","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","L.B. Smith 1957",NA,NA,NA,"Reitz ;Klein","3622","1956","09","06","Brasil","Santa Catarina","Palhoça",NA,"-48.6678009033203","-27.645299911499",NA,NA,"350","350",NA,NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA,NA,NA
"940","2021-04-08 17:13:08-03","UESB","HUESB","5923","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Guedes, M.L.","2000","08",NA,"Ribeiro, T.; M.Fagundes, DLima, LGu; M.Fagundes, DLima, LGu","92","2000","05","09","Brasil","Bahia","Esplanada","Caminho para Sítio do Conde, Fazenda Chapada.","-37.863889","-11.759167","-37.863889","-11.759167","526","526","Árvore, 12,0m. Folhas coriáceas, discolores. Inflorescência axilar. Frutos marrons.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","2021-04-08 17:13:08-03","UESB","HUESB","12132","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,NA,NA,NA,"Morato, K.V.; Silva, G.S.; Silva, G.S.","97","2016","06","14","Brasil","Bahia","Lafaiete Coutinho","Fazenda Boa Esperança","-40.336833","-13.621083","-40.336833","-13.621083",NA,NA,"Árvore. Folhas verdes, coriáceas. Fruto em espiga, marrom.&nf;; Mata de Gerais","HUESB000012132",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","2021-04-08 17:13:08-03","UESB","HUESB","9473","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Miranda, A.M.","2014","11",NA,"Souza, R.S.; Moreira, R.S.; Silva, G.S.; Moreira, R.S.; Silva, G.S.","427","2014","04","05","Brasil","Bahia","Jequié","Oriente Novo, Estrada sentido Oriente Novo ao município de Boa Nova-BA. Borda da Mata.","-40.135972","-14.239528","-40.135972","-14.239528","771","771","Árvore, ca. 4m alt. Folhas simples, opostas, crassas. Frutos imaturos, amarronzados.; Mata Atlântica.","HUESB000009473",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"943","2021-04-08 17:13:08-03","UESB","HUESB","12885","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Silva, G.S.","2018","01",NA,"Macedo, G.E.L.","2580","2017","09","07","Brasil","Bahia","Irajuba","Fazenda São Judas Tadeu, Fazenda de Piu. Próximo a Fazenda de Roberto.","-40.071333","-13.873028","-40.071333","-13.873028","640","640","Arbóreo aproxi. 3 m de alt. Folhas simples, verde, coriaea, discolor. Fruto em cacho, imaturo marron.; Mata de Cipó","HUESB000012885",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"944","2021-04-08 17:13:08-03","UESB","HUESB","10736","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Macedo, G.E.L.","2015","04",NA,"Macedo, G.E.L.; Silva, G.S.; Silva, G.S.","2302","2014","12","26","Brasil","Bahia","Lajedinho","Mocozeira, Parcela 7.","-40.993361","-12.437639","-40.993361","-12.437639","627","627","Folha simples, vesticilada, verde, crasa.; Caatinga.","HUESB000010736",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","2021-04-08 17:13:08-03","UESB","HUESB","2127","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","J. Jardim","2015","03","01","Macedo, G.E.L.; J.Baleiro.; J.Baleiro.","1253","2004","09","03","Brasil","Bahia","Jequié","Jequié, Fazenda Brejo Novo, borda da mata.","-41.075","-13.945","-41.075","-13.945","603","603","Arbóreo, mais ou menos 6m. Folhas subcrassas. Sem flores. Com frutos. Já coletada com flores.; Arbóreo, mais ou menos 6m. Folhas subcrassas. Sem flores. Com frutos.; Floresta estacional. (Mata de Cipó).","HUESB000002127",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","2021-04-08 17:13:08-03","UESB","HUESB","5925","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Guedes, M.L.","2001","09",NA,"Santana, D.L.; Loureiro, D.M.; Alves, L. de J.; Guedes, M.L.; Loureiro, D.M.; Alves, L. de J.; Guedes, M.L.","317","2001","04","28","Brasil","Bahia","Boa Vista do Tupim","Paraguaçu. Assentamento Barra Verde, área de loteamento.","-40.808056","-12.7925","-40.808056","-12.7925",NA,NA,"Arvoreta. Folhas coriáceas, discolores.; Mata Estacional Semi-decidua: mata seca, substrato arenoso.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","2021-04-08 17:13:08-03","UESB","HUESB","11101","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Delprete, P.G.","2016","09","06","Macedo, G.E.L.; Silva, G.S.; Silva, G.S.","2512","2014","12","26","Brasil","Bahia","Lajedinho","Morrinhos, Parcela 3.","-41.018722","-12.454222","-41.018722","-12.454222","618","618","Árvore, ca. 2m alt. Caule lenhoso. Folhas simples, coriáceas, verde, opostas cruzadas. Frutos imaturos, amarronzados.; Caatinga.","HUESB000011101",NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"948","2021-04-08 17:13:08-03","UESB","HUESB","5926","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Guedes, M.L.","2001","09",NA,"Santana, D.L.; Loureiro, D.M.; Alves, L. de J.; Guedes, M.L.; Loureiro, D.M.; Alves, L. de J.; Guedes, M.L.","342","2001","04","14","Brasil","Bahia","Boa Vista do Tupim","Paraguaçu. Assentamento Reunidas Santa Fé.","-40.6","-12.65","-40.6","-12.65",NA,NA,"Folhas membranáceas, discolores, verticiladas.; Floresta Estacional Decidual.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","2021-04-08 17:13:08-03","UESB","HUESB","5924","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Guedes, M.L.","2000","04",NA,"Alves, L. de J.; M.L.Guedes, MRFonseca,; E.Saar.; M.L.Guedes, MRFonseca,; E.Saar.","20","2000","03","31","Brasil","Bahia","Monte Santo","Fazenda Pedra D'água.","-39.425278","-10.376667","-39.425278","-10.376667",NA,NA,"Caatinga e mata de encosta. Solo argiloso com afloramentos rochosos.",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","2021-04-08 17:13:08-03","UESB","HUESB","6559","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott",NA,"2013","07","23","Moreira, R.S.; Menezes, D.; Silva, G.S.; Menezes, D.; Silva, G.S.","10","2011","07","08","Brasil","Bahia","Jequié","Brejo Novo 9km do Mandacarú - Pasto","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"Árvore ca. 6m de alt.; Folhas simples; Flores ausentes; Fruto seco marrom;.; Mata.",NA,NA,"Dicotyledoneae",NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA
"951","2021-04-08 17:13:08-03","UESB","HUESB","2125","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","J. Jardim","2005","03","01","Macedo, G.E.L.","2036","2005","05","22","Brasil","Bahia","Jequié","Jequié, Fazenda Brejo Novo.","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"Árvore 8m. Folhas simples, oposta, cruzada, subcrassa, levemente discolor. Indivíduo 2103.; Mata de Cipó.","HUESB000002125",NA,"Dicotyledoneae",NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA
"952","2021-04-08 17:13:08-03","UESB","HUESB","2120","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","J. Jardim","2005","03","01","Macedo, G.E.L.","1397","2004","11","26","Brasil","Bahia","Jequié","Jequié, Fazenda Brejo Novo.","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"Folhas opostas, subcrassas, discolor, glabras, brilhantes adaxialmente. Indivíduo 317.; Folhas opostas, subcrassas, discolor, glabras, brilhantes adaxialmente.; Mata de Cipó.","HUESB000002120",NA,"Dicotyledoneae",NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA
"953","2021-04-08 17:13:08-03","UESB","HUESB","2122","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","J. Jardim","2005","03","01","Macedo, G.E.L.","1451","2004","12","06","Brasil","Bahia","Jequié","Jequié, Fazenda Brejo Novo.","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"Árvore com 9m. Folhas simples, opostas cruzadas, membranáceas. Parcela 9. Indivíduo 374.; Árvore com 9m. Folhas simples, opostas cruzadas, membranáceas.; Mata de Cipó.","HUESB000002122",NA,"Dicotyledoneae",NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA
"954","2021-04-08 17:13:08-03","UESB","HUESB","2123","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","J. Jardim","2005","03","01","Macedo, G.E.L.","1939","2005","04","21","Brasil","Bahia","Jequié","Jequié, Fazenda Brejo Novo.","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"Folhas simples, verticiladas, crassas, glabras. Indivíduo 134.; Folhas simples, verticiladas, crassas, glabras.; Mata de Cipó.","HUESB000002123",NA,"Dicotyledoneae",NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA
"955","2021-04-08 17:13:08-03","UESB","HUESB","2119","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","J. Jardim","2005","03","01","Macedo, G.E.L.","1352","2004","11","26","Brasil","Bahia","Jequié","Jequié, Fazenda Brejo Novo.","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"Folhas simples, discolor e brilhante nas duas faces. Flores ausentes. Frutos ausentes. Indivíduo 134.; Folhas simples, discolor e brilhante nas duas faces. Flores ausentes. Frutos ausentes.; Mata de Cipó.","HUESB000002119",NA,"Dicotyledoneae",NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA
"956","2021-04-08 17:13:08-03","UESB","HUESB","2121","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","J. Jardim","2005","03","01","Macedo, G.E.L.","1435","2004","12","06","Brasil","Bahia","Jequié","Jequié, Fazenda Brejo Novo.","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"Folhas simples, discolor, membranáceas, brilhantes adaxialmente. Indivíduo 491.; Folhas simples, discolor, membranáceas, brilhantes adaxialmente.; Mata de Cipó.","HUESB000002121",NA,"Dicotyledoneae",NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA
"957","2021-04-08 17:13:08-03","UESB","HUESB","2118","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","J. Jardim","2005","03","01","Macedo, G.E.L.; A. F. Souza, MF Souza; A. F. Souza, MF Souza","198","2003","08","16","Brasil","Bahia","Jequié","Jequié, Fazenda Brejo Novo.","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"Cipó. Folhas membranáceas, verde claro na parte abaxial, verde escuro na parte adaxial. Inflorescência racemosa. Frutos secos abertos. UTM 8457923. Parcela 4. Indivíduo 190.; Cipó. Folhas membranáceas, verde claro na parte abaxial","HUESB000002118",NA,"Dicotyledoneae",NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA
"958","2021-04-08 17:13:08-03","UESB","HUESB","2124","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","J. Jardim","2005","03","01","Macedo, G.E.L.","1951","2005","04","24","Brasil","Bahia","Jequié","Jequié, Fazenda Brejo Novo.","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"Folhas simples, discolor, glabras, espiraladas. Indivíduo 497.; Folhas simples, discolor, glabras, espiraladas.; Mata de Cipó.","HUESB000002124",NA,"Dicotyledoneae",NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA
"959","2021-04-08 17:13:08-03","UESB","HUESB","2126","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","J. Jardim","2005","03","01","Macedo, G.E.L.","766","2004","04","23","Brasil","Bahia","Jequié","Jequié, Fazenda Brejo Novo, borda da mata.","-40.0835990905762","-13.8575000762939",NA,NA,NA,NA,"Arbóreo 5m, caule amarronzado, com lenticela. Folhas levemente papiráceas. Frutos imaturos, verde amarronzado.; Arbóreo 5m, caule amarronzado, com lenticela. Folhas levemente papiráceas. Frutos imaturos, verde amarronzado.; Mata d","HUESB000002126",NA,"Dicotyledoneae",NA,NA,NA,"49443","auto",NA,NA,NA,NA,NA,NA,NA
"960","2021-04-08 17:13:08-03","UESB","HUESB","10793","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Delprete, P.G.","2016","09","06","Silva, G.S.; Oliveira, M.N.; Reis, D.P.; Souza, R.S.; Oliveira, M.N.; Reis, D.P.; Souza, R.S.","627","2014","08","23","Brasil","Bahia","Lajedinho","Chapada Diamantina","-40.9056015014648","-12.3557996749878",NA,NA,NA,NA,"Árvore, ca. 5m. Folhas simples, membranáceas. Frutos imaturos, marrom.; Caatinga.","HUESB000010793",NA,"Dicotyledoneae",NA,NA,NA,"35716","auto",NA,NA,NA,NA,NA,NA,NA
"961","2020-11-04 17:30:34-03","UEM","HUEM","1784","S","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Silva; Soares-Silva, LH","1990",NA,NA,"Soares-Silva, LH","166","1989","09","09","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore com cerca de 15 m. de altura; frutos imaturos esverdeados; maduros marrons; fruto seco frequente","HUEM000010977","HUEM000010977",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"962","2020-11-12 16:59:53-03","UEL","FUEL","24579","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Paiva, MRC","1999",NA,NA,"Silveira, M","s.n.","1991","10","31","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.25","-23.45","-51.25","-23.45","550","550",NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","2020-11-12 16:59:53-03","UEL","FUEL","35771","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Lovato, MC; et al.","134","2003","10","16","Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","2020-11-12 16:59:53-03","UEL","FUEL","39402","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Matos, WH","54","2006","04","05","Brasil","Paraná","Londrina","Estância Patrial","-51.233333","-23.366667","-51.233333","-23.366667",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","2020-11-12 16:59:53-03","UEL","FUEL","42537","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Marestoni, TM; Francisco, EM","70","2007","07","30","Brasil","Paraná","Lupionópolis","R.P.P.N. Mata São Pedro","-51.701667","-22.688333","-51.701667","-22.688333",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","2020-11-12 16:59:53-03","UEL","FUEL","43003","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Estevan, DA; et al.","1093","2005","07","05","Brasil","Paraná","Ventania","Fazenda Califórnia de Henrique Sato","-50.308417","-24.143056","-50.308417","-24.143056","1050","1050",NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","2020-11-12 16:59:53-03","UEL","FUEL","44381","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Jardim, JG","2009","07","29","Marestoni, TM; Cervigne, NS; Francisco, EM","145","2007","02","13","Brasil","Paraná","Ibiporã","Fazenda Doralice, Entrada da mata. Borda da mata","-51.05","-23.266667","-51.05","-23.266667",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","2020-11-12 16:59:56-03","UEL","FUEL","50071","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Ferreira Jr, M","2011","08","29","Ferreira Jr, M; Rossetto, EFS; Francisco, EM","226","2011","08","29","Brasil","Paraná","Sapopema","Salto das Orquídeas, beira do rio","-51.6","-23.916667","-51.6","-23.916667",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","2020-11-12 16:59:53-03","UEL","FUEL","47898","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Cervigne, NS","2008","06","09","Marestoni, TM; Francisco, EM","140","2008","04","04","Brasil","Paraná","Arapongas","Faz. Solana, interior da mata","-51.35","-23.4","-51.35","-23.4",NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2020-11-12 16:59:56-03","UEL","FUEL","50059","PreservedSpecimen","Plantae","Rubiaceae","Alseis","floribunda","Alseis floribunda","Schott","Ferreira Jr, M","2012","04","04","Ferreira Jr, M; Francisco, EM","326","2012","04","03","Brasil","Paraná","Sertanópolis","Rodovia 090 (Ibiporã- Sertanópolis)","-51.020139","-23.08825","-51.020139","-23.08825","343","343",NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
