"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber"
"49","2015-09-05 08:04:14-03","MNHN","RECOLNAT_MNHN_P","P00622586","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii","isotype","Reineck, E.M.|Czermak, J.",NA,"1897","12","15",NA,"Brésil","Rio Grande do Sul. Porto Alegre: Rare dans les bois humides de Sao poao","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00622586' target='other'> <mi>dwc_moreinfo</mi></a>","P00622586",NA,NA,"Briq.","Briquet",NA,NA,NA,NA,"P00622586_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46"
"50","2015-09-05 08:04:15-03","MNHN","RECOLNAT_MNHN_P","P00622587","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Hassler, E.",NA,"1900",NA,NA,NA,"Paraguay","In regione collium: 'Cerros de Tobaty'","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00622587' target='other'> <mi>dwc_moreinfo</mi></a>","P00622587",NA,NA,"Briq.","Meras",NA,NA,NA,NA,"P00622587_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6261"
"51","2015-09-04 16:38:45-03","MNHN","RECOLNAT_MNHN_P","P04995022","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai","In regione vicine San Estanislao.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04995022' target='other'> <mi>dwc_moreinfo</mi></a>","P04995022",NA,NA,"Briq.",NA,NA,NA,NA,NA,"P04995022_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6007"
"52","2016-03-17 11:55:28-03","MNHN","RECOLNAT_MNHN_P","P04995024","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Hassler, E.",NA,NA,NA,NA,NA,"Paraguai","In regione vicine San Estanislao.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04995024' target='other'> <mi>dwc_moreinfo</mi></a>","P04995024",NA,NA,"Briq.",NA,NA,NA,NA,NA,"P04995024_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6007"
"53","2015-09-04 20:49:15-03","MNHN","RECOLNAT_MNHN_P","P05205272","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Pedersen, T.M.",NA,"1969","3","19",NA,"Argentina","Paso Pucú. Dep. Concepcion. Prov. Corrientes.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05205272' target='other'> <mi>dwc_moreinfo</mi></a>","P05205272",NA,NA,"Briq.",NA,NA,NA,NA,NA,"P05205272_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9073"
"54","2015-09-04 18:12:15-03","MNHN","RECOLNAT_MNHN_P","P05344695","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Pedersen, T.M.",NA,"1967","10","8",NA,"Paraguai","Dep. San Pedro, Distr. Lima, Estancia Carumbe.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05344695' target='other'> <mi>dwc_moreinfo</mi></a>","P05344695",NA,NA,"Briq.",NA,NA,NA,NA,NA,"P05344695_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8572"
"55","2015-09-04 16:38:45-03","MNHN","RECOLNAT_MNHN_P","P04995028","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Smith, L.B.|Reitz, R.",NA,"1956","12","21",NA,"Brasil","17km north of Caçador.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04995028' target='other'> <mi>dwc_moreinfo</mi></a>","P04995028",NA,NA,"Briq.",NA,"Santa Catarina","Caçador","-51.0149993896484","-26.7752990722656","P04995028_01",NA,NA,NA,"38516","auto",NA,NA,NA,NA,NA,NA,"9032"
"56","2015-09-04 20:49:13-03","MNHN","RECOLNAT_MNHN_P","P05205248","PreservedSpecimen",NA,"Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Smith, L.B.|Klein, R.M.",NA,"1971","12","8",NA,"Brasil","6 km east of Porto União.","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05205248' target='other'> <mi>dwc_moreinfo</mi></a>","P05205248",NA,NA,"Briq.",NA,"Santa Catarina","Porto União","-51.0783004760742","-26.2381000518799","P05205248_01",NA,NA,NA,"41804","auto",NA,NA,NA,NA,NA,NA,"15726"
"57","2021-02-11 17:17:47-03","UFPR","UPCB","44903","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Krapovickas, A.","22259","1972","10","08",NA,"Argentina","Corrientes, Dep. San Cosme",NA,NA,"Orilla río Paraná, en campos cercanos al río..",NA,NA,NA,"Briq.","Pedersen, T.M.","Corrientes","San Cosme",NA,NA,NA,NA,NA,"2000",NA,NA,"01",NA,"01",NA,NA,NA,NA
"58","2021-02-11 17:17:47-03","UFPR","UPCB","9847","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Hatschbach, G.","26161","1971","01","27",NA,"Brasil","Rio Brilhante",NA,NA,"Do brejo..",NA,NA,NA,"Briq.","Pedersen, T.M.","Mato Grosso","Rio Brilhante",NA,NA,NA,NA,NA,"1971",NA,NA,"01",NA,"01",NA,NA,NA,NA
"59","2021-02-11 17:17:47-03","UFPR","UPCB","8153","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Hatschbach, G.","21958","1969","07","17",NA,"Brasil","Fazenda Santa Cruz - Pantanal",NA,NA,"Reptante, radicante..",NA,NA,NA,"Briq.","Pedersen, T.M.","Mato Grosso do Sul","Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,NA,"1970","212961","auto","01",NA,"01",NA,NA,NA,NA
"60","2021-02-11 17:17:47-03","UFPR","UPCB","65135","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Bona, C.","246","2005","02","22",NA,"Brasil","Fazenda São Pedro.",NA,NA,"Rasteira, flor creme. Brejo seco..",NA,NA,NA,"Briq.","Cervi, A.C.","Paraná","General Carneiro","-51.315601348877","-26.4274997711182",NA,NA,NA,"2005","33284","auto","04",NA,NA,NA,NA,NA,NA
"61","2021-02-11 17:17:47-03","UFPR","UPCB","64902","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Cervi, A.C.","8881","2006","03","08",NA,"Brasil","Sede da Fazenda Santa Cândida.",NA,NA,"Rasteira de flores creme. Leito de lagoa temporária..",NA,NA,NA,"Briq.","Cervi, A.C.","Paraná","General Carneiro","-51.315601348877","-26.4274997711182",NA,NA,NA,"2006","33284","auto","05",NA,NA,NA,NA,NA,NA
"62","2008-05-27 22:02:00-03","MO","MOBOT","736952","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Elsa M. Zardini|P. Aquino","Zardini 33578","1992","11","18","South America","Paraguay","Estero del Ypoá. Villeta - Puerto Guyrati. 8 km S of Villeta. Inundated savanna with patches of forest.",NA,NA,NA,NA,NA,NA,"Briq.","G.M. Pedersen (CTES)","Central",NA,"-57.55","-25.58333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","781"
"63","2011-06-17 17:02:00-03","MO","MOBOT","100181250","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"José Steinbach","Steinbach G. s.n.","1916","7","18","South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,"Briq.","Foster's 1958 Catalog notes file","Santa Cruz","Sara",NA,NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"64","2008-09-20 03:32:00-03","MO","MOBOT","1751259","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Nur Ritter|D. Nash","Ritter 1981","1995","5","6","South America","Bolivia","Curichi NW of the Río Piray, adjacent to the gaseoducto.",NA,NA,NA,NA,NA,NA,"Briq.","N. Ritter (NHA)","Santa Cruz","Andrés Ibáñez","-63.21666","-17.75",NA,"430.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2009-07-17 06:53:00-03","MO","MOBOT","2442921","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Arturo E. Burkart","Burkart 8013","1936","11","11","South America","Argentina","Yapeyú",NA,NA,NA,NA,NA,NA,"Briq.","Burkart, A.","Corrientes","Paso de los Libres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2010-01-25 20:06:00-02","MO","MOBOT","2442936","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Troels M. Pedersen","Pedersen 8045",NA,NA,NA,"South America","Argentina","Estancia Buena Esperanza",NA,NA,NA,NA,NA,NA,"Briq.",NA,"Entre Ríos","Federación",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2014-04-11 11:41:00-03","MO","MOBOT","2458441","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii","Other Material","E.M. Reineck|J. Czermak","Reineck 46",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Briq.","Burkart, A.","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"68","2009-08-23 08:49:00-03","MO","MOBOT","2458457","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Lyman B. Smith|Roberto M. Klein","Smith 15579","1971","12","2","South America","Brazil","Agua Doce. 4 km ao sul de Horizonte (Paraná), água para gado",NA,NA,NA,NA,NA,NA,"Briq.",NA,"Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2009-08-07 05:41:00-03","MO","MOBOT","2491058","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Émile Hassler","Hassler 6261",NA,NA,NA,"South America","Paraguay","near Tobaty",NA,NA,NA,NA,NA,NA,"Briq.",NA,"Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2014-09-07 21:36:00-03","MO","MOBOT","2491075","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"José E. Montes","Montes 3325","1948","11","19","South America","Paraguay","Puerto Cantera",NA,NA,NA,NA,NA,NA,"Briq.","Pedersen, T. M.","Guairá",NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2011-03-27 11:51:00-03","MO","MOBOT","3422278","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Aurelio Schinini|et al.","Schinini Cacace 6334","1973","4","20","South America","Argentina","San Lorenzo, rio San Lorenzo.",NA,NA,NA,NA,NA,NA,"Briq.",NA,"Corrientes","Saladas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2008-05-27 22:02:00-03","MO","MOBOT","3422285","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"REINECK","REINECK s.n.",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Briq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2008-05-27 22:02:00-03","MO","MOBOT","3422297","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Gert G. Hatschbach","Hatschbach 21958","1969","7","17","South America","Brazil","Mato Grosso. Fda. Santa Cruz (Mun. Aquidauana).",NA,NA,NA,NA,NA,NA,"Briq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2009-07-10 17:58:00-03","MO","MOBOT","3422309","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Troels M. Pedersen","Pedersen 2790","1954","8","28","South America","Argentina","Santa Maria.",NA,NA,NA,NA,NA,NA,"Briq.",NA,"Corrientes","Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2009-07-10 17:58:00-03","MO","MOBOT","3422322","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Troels M. Pedersen","Pedersen 1371","1951","12","6","South America","Argentina","Santa Teresa. Campo ''Dios Gracia''.",NA,NA,NA,NA,NA,NA,"Briq.",NA,"Corrientes","Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2016-11-15 05:15:00-02","MO","MOBOT","3422330","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Antonio C. Krapovickas|et al.","Krapovickas 18057","1971","2","11","South America","Argentina","15 Km. E de Ruta Nac. 12, camino a San Carlos.",NA,NA,NA,NA,NA,NA,"Briq.",NA,"Corrientes","Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2009-07-10 17:58:00-03","MO","MOBOT","3422345","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Troels M. Pedersen","Pedersen 1096","1951","5","31","South America","Argentina","Santa Teresa.",NA,NA,NA,NA,NA,NA,"Briq.",NA,"Corrientes","Mburucuyá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2009-07-10 17:58:00-03","MO","MOBOT","3422360","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Troels M. Pedersen","Pedersen 13634","1983","12","20","South America","Argentina","On the muddy, wooded shores of a large reed-swamp, in some shade.",NA,NA,NA,NA,NA,NA,"Briq.",NA,"Corrientes","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2008-09-20 03:32:00-03","MO","MOBOT","3422369","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"O. Ahumada|et al.","Ahumada 1459","1977","10","23","South America","Argentina","47 Km W de Sauce, Ruta 126.",NA,NA,NA,NA,NA,NA,"Briq.",NA,"Corrientes","Esquina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2016-06-16 08:33:00-03","MO","MOBOT","735960","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Elsa M. Zardini|C. Velázquez","Zardini 24818","1990","12","7","South America","Paraguay","Estero del Ypoá, 15 km SW of Nueva Italia. Coast in front Isla Guazú.",NA,NA,NA,NA,NA,NA,"Briq.","T.M. Pedersen (CTES)","Central",NA,"-57.5333333","-25.75",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","494"
"81","2008-05-27 22:02:00-03","MO","MOBOT","737014","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 33755","1992","11","18","South America","Paraguay","Estero del Ypoá. Villeta - Puerto Guyratí. 6 km S of Villeta, on trail to Paraguay River. Gallery Forest on Paraguay River.",NA,NA,NA,NA,NA,NA,"Briq.","G.M. Pedersen (CTES)","Central",NA,"-57.56666","-25.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","783"
"82","2008-09-20 03:32:00-03","MO","MOBOT","737042","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Elsa M. Zardini|Leongino Guerrero","Zardini 33858","1992","11","27","South America","Paraguay","Estero del Ypoá. Villeta - Puerto Guyrati. 7.5 km S of Villeta. Gallery Forest and inundated savanna along creek, on clay.",NA,NA,NA,NA,NA,NA,"Briq.","G.M. Pedersen (CTES)","Central",NA,"-57.55","-25.56666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","784"
"83","2008-05-27 22:02:00-03","MO","MOBOT","737560","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Elsa M. Zardini|H. Velázquez","Zardini 28195","1991","8","3","South America","Paraguay","Lake Ypoá basin. Lake Yabeby. Inundated savanna with patches of trees near Cerro Pé.",NA,NA,NA,NA,NA,NA,"Briq.","T.M. Pedersen (CTES)","Central",NA,"-57.43333","-25.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","601"
"84","2008-05-27 22:02:00-03","MO","MOBOT","737786","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Elsa M. Zardini|R. Velázquez","Zardini 24212","1990","11","17","South America","Paraguay","Tavarory, 1 km E of Río Paraguay. Savanna.",NA,NA,NA,NA,NA,NA,"Briq.","T.M. Pedersen (CTES)","Central",NA,"-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","471"
"85","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"L. Smith & R. M. Klein","12150","1957","3","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"Caryophyllales","Briq.",NA,"Santa Catarina","Porto União","-51.0783004760742","-26.2381000518799",NA,"750",NA,NA,"41804","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"86","2020-09-12 05:00:02-03","US","US","2651414","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"L. Smith & R. M. Klein","15726","1971","12","8","South America","Brazil","6 km east of Porto União",NA,NA,NA,"US01333494",NA,"Caryophyllales","Briq.",NA,"Santa Catarina","Porto União","-51.0783004760742","-26.2381000518799","US01333494_01",NA,NA,NA,"41804","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"87","2020-09-12 05:00:02-03","US","US","2321391","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"G. Hatschbach","4991","1958","8","17","South America","Brazil","Saltinho (Rio da Varzea)",NA,NA,NA,"US01333495",NA,"Caryophyllales","Briq.",NA,"Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375","US01333495_01","850","900",NA,"25228","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"88","2020-09-12 05:00:02-03","US","US","2283812","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"T. Pederson","4398","1956","11","23","South America","Paraguay","Estancia La Soledad Santiago. Dep. Misiones.",NA,NA,NA,"US03636822",NA,"Caryophyllales","Briq.",NA,"Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"89","2020-09-12 05:00:02-03","US","US","2651415","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"L. Smith, R. M. Klein & G. Hatschbach","15697","1971","12","6","South America","Brazil","10km South of turn to the south in road esat of Palmas.",NA,NA,NA,"US01333492",NA,"Caryophyllales","Briq.",NA,"Santa Catarina","Água Doce","-51.5560989379883","-26.9978008270264","US01333492_01",NA,NA,NA,"52743","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"90","2020-09-12 05:00:02-03","US","US","2892447","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"T. Pederson","8572","1967","10","8","South America","Paraguay","Estancia Carumbé. Distr. Lima. Dep. San Pedro.",NA,NA,NA,"US03636820",NA,"Caryophyllales","Briq.",NA,"San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"91","2020-09-12 05:00:02-03","US","US","2251744","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"L. B. Smith & R. M. Klein","11039","1957","2","8","South America","Brazil","Pinheiral with Butia, 6km northwest of Lebon Regis.",NA,NA,NA,"US01333497",NA,"Caryophyllales","Briq.",NA,"Santa Catarina","Curitibanos","-50.584400177002","-27.2828006744385","US01333497_01","700","900",NA,"25987","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"92","2020-09-12 05:00:02-03","US","US","2251482","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"L. Smith & R. Reitz","9032","1956","12","21","South America","Brazil","17km north of Caçador",NA,NA,NA,"US01333499",NA,"Caryophyllales","Briq.",NA,"Santa Catarina",NA,NA,NA,"US01333499_01","950","1100",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"93","2020-09-12 05:00:02-03","US","US","2651416","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"L. B. Smith & R. M. Klein","15579","1971","12","2","South America","Brazil","4 Km south of Horizonte (Paraná) cattle",NA,NA,NA,"US01333493",NA,"Caryophyllales","Briq.",NA,"Santa Catarina","Água Doce","-51.5560989379883","-26.9978008270264","US01333493_01",NA,NA,NA,"52743","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"94","2020-09-12 05:00:02-03","US","US","1065521","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"P. Jörgensen","3130","1919","7","3","South America","Argentina","Territorio de Formosa. [illegible text].",NA,NA,NA,"US03636827",NA,"Caryophyllales","Briq.",NA,"Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"95","2020-09-12 05:00:02-03","US","US","2251390","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"L. B. Smith & R. M. Klein","8368","1956","12","6","South America","Brazil","32 Km N of C (ERF 252), bog, north of Curitibanos on the Estrada de Rodagem Federal",NA,NA,NA,"US01333498",NA,"Caryophyllales","Briq.",NA,"Santa Catarina","Curitibanos","-50.584400177002","-27.2828006744385","US01333498_01","850","950",NA,"25987","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"96","2020-09-12 05:00:02-03","US","US","1776127","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"P. Jörgensen","6351","1931","2",NA,"South America","Paraguay","[illegible text]",NA,NA,NA,"US03636826",NA,"Caryophyllales","Briq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"97","2020-09-12 05:00:02-03","US","US","2170042","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"T. Pederson","1371","1951","12","6","South America","Argentina","Estancia Santa Teresa. Dep. Mburucuyá. Campo Dios Gracia.",NA,NA,NA,"US03636824",NA,"Caryophyllales","Briq.",NA,"Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"98","2020-09-12 05:00:02-03","US","US","2283140","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"T. Pederson","2790","1954","8","28","South America","Argentina","Santa Maria",NA,NA,NA,"US03636823",NA,"Caryophyllales","Briq.",NA,"Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"99","2020-09-12 05:00:02-03","US","US","2883217","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"T. Pederson","9073","1969","3","19","South America","Argentina","Paso Pucú. Dep. Concepcion.",NA,NA,NA,"US03636821",NA,"Caryophyllales","Briq.",NA,"Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"100","2020-09-12 05:00:02-03","US","US","1619940","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"E. L. Ekman","111","1907","11","17","South America","Argentina","Posadas, in ripa fluminis Alto-Paraná ad praed. La Granja.",NA,NA,NA,"US03636825",NA,"Caryophyllales","Briq.",NA,"Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"101","2020-09-12 05:00:02-03","US","US","2427429","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"R. Reitz & R. M. Klein","12771","1962","4","22","South America","Brazil","Banhado",NA,NA,NA,"US01333491",NA,"Caryophyllales","Briq.",NA,"Santa Catarina","Porto União","-51.0783004760742","-26.2381000518799","US01333491_01","750",NA,NA,"41804","auto",NA,"Dicotyledonae",NA,NA,NA,"1",NA
"102","2019-10-07 09:18:26-03","UEFS","HUEFS","66077","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Ferreira, M.C.","1249","2002","05","03",NA,"Brasil","Pontal, margem do rio Carinhanha.",NA,NA,"Savana Estépica.","HUEFS0066077","Angiospermae","Caryophyllales","Briq.","L.R.Senna","Bahia","Carinhanha","-43.786667","-14.336667","HUEFS0066077 HUEFS0066077_01 HUEFS0066077_02",NA,NA,"2015",NA,NA,"08","Caryophyllanae",NA,"43W47'12''","14S20'12''",NA,NA
"103","2019-10-07 09:18:26-03","UEFS","HUEFS","71736","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Pedersen, T.M.","13634","1983","12","20",NA,"Argentina","Carambola.",NA,NA,NA,"HUEFS0071736","Angiospermae","Caryophyllales","Briq.",NA,"Corrientes","Concepción",NA,NA,"HUEFS0071736",NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
"104","2019-10-07 09:18:26-03","UEFS","HUEFS","71737","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","reineckii","Alternanthera reineckii",NA,"Pedersen, T.M.","13920","1984","08","28",NA,"Argentina","Caranday-ty.",NA,NA,NA,"HUEFS0071737","Angiospermae","Caryophyllales","Briq.",NA,"Corrientes","San Miguel",NA,NA,"HUEFS0071737",NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA
