"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount","class"
"16","2020-12-11 11:38:42-03","UFMG","BHCB","201738","PreservedSpecimen","Plantae","Dicotyledon",NA,"Melastomataceae","Tibouchina","minutiflora","Tibouchina minutiflora","Cogn.","Souza, VC de; Souza, JP; Forster, W; Mazine, FF","23299","2000","02","17","Southern America","Brasil","Minas Gerais","Alto Caparaó","Parque Nacional do Caparaó, Arredores do Terreirão","-41.816667","-20.416667","2300","2300",NA,"Arbusto 0,3-1,5m de altura, pétalas e filetes alvos, anteras violeta; Campo de altitude","BHCB201738","BHCB201738",NA,NA,NA,NA,"-41.816667","-20.416667",NA,NA,NA,NA,NA,NA
"17","2021-02-11 17:20:19-03","UFPR","UPCB","90824","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","aff. minutiflora","Tibouchina aff. minutiflora","Cogn.","Monge, M. et al.","2578","2014","03","16",NA,"Brasil","Espírito Santo","Dores do Rio Preto","Parque Nacional do Caparaó. Lado direito do Rio, sentido do Rio Escrube","-41.826944","-20.483333",NA,NA,NA,"Árvore, 4m de altura, flores alvas..","UPCB0027411","UPCB0027411","Meyer, F.S.","2017","04",NA,"-41.826944","-20.483333",NA,NA,NA,NA,NA,NA
"18","2021-02-11 17:20:23-03","UFPR","UPCB","90821","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","minutiflora","Tibouchina minutiflora","Cogn.","Monge, M. | Volet, D.P.","3182","2014","07","20",NA,"Brasil","São Paulo","Guaratinguetá","São José dos Alpes, Entrada do campos. Estrada Campo sdo Jordão - Guaratinguetá, a esquerda antes da porteira","-45.42","-22.801944",NA,NA,NA,"Arbusto, 1,5m de altura, frutos marrons..","UPCB0027692","UPCB0027692","Meyer, F.S.","2017","09",NA,"-45.420000","-22.801944",NA,NA,NA,NA,NA,NA
"19","2020-07-23 11:33:00-03","MO","MOBOT","101208887","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Pleroma","minutiflorum","Pleroma minutiflorum","(Cogn.) P.J.F. Guim. & Michelang.","Auguste F.M. Glaziou","Glaziou 8366","1876","1","8","South America","Brazil","São Paulo",NA,"São Paulo [Rio de Janeiro in protologue & BR]: Campos da Bocaina, Sobrado",NA,NA,NA,NA,NA,NA,NA,NA,"fide Guimarães et al.",NA,NA,NA,NA,NA,NA,NA,"Lectotype",NA,"1",NA
"20","2020-09-12 05:00:02-03","US","US","2623764","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","minutiflora","Tibouchina minutiflora","Cogn.","F. Markgraf","10257","1952","12","9","South America - Neotropics","Brazil",NA,NA,"Bocaina, campo ovest do acampamento.",NA,NA,"1600",NA,NA,NA,"US01905579","US01905579_01 US01905579_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"21","2020-09-12 05:00:02-03","US","US","2623498","PreservedSpecimen","Plantae",NA,"Myrtales","Melastomataceae","Tibouchina","minutiflora","Tibouchina minutiflora","Cogn.","A. P. Duarte","2109","1949","12","6","South America - Neotropics","Brazil","Minas Gerais",NA,"Serra do Cipó, kilometro 136-137.",NA,NA,"1300",NA,NA,NA,"US01905580","US01905580_01 US01905580_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae"
"22","2019-09-04 18:17:50-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Tibouchina","minutiflora","Tibouchina minutiflora",NA,"A. Glaziou","8366",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,"Dicotyledoneae"
"23","2019-01-23 11:08:44-02","F","FMNH-SEEDPLANTS","V0063991F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Melastomataceae","Tibouchina","minutiflora","Tibouchina minutiflora",NA,"A. Glaziou","8366",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0063991F","V0063991F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,"Dicotyledoneae"
"24","2020-11-04 16:44:05-03","UFU","HUFU","25344","S","Plantae",NA,NA,"Melastomataceae","Pleroma","minutiflorum","Pleroma minutiflorum","(Cogn.) P.J.F. Guim. & Michelang.","Camargo, R.F.N.","22219","1988","03","19",NA,"Brasil","Minas Gerais",NA,"Serra do Caparaó",NA,NA,NA,NA,NA,"Subarbusto, ca. 1,2 m. Flores alvas.","HUFU00067952","HUFU00067952","Faria, C.A.","2004","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","2020-11-04 16:44:05-03","UFU","HUFU","38349","S","Plantae",NA,NA,"Melastomataceae","Pleroma","minutiflorum","Pleroma minutiflorum","(Cogn.) P.J.F. Guim. & Michelang.","Leoni, L.S.","4606","2001","02","11",NA,"Brasil","Minas Gerais","Alto Caparaó","Parque Nacional, Terreirão.","-41.8683013916016","-20.4333000183105","2400","2400",NA,"Subarbusto, ca. 0,7 m. Corola alvacenta.; Campo de altitude.","HUFU00067950","HUFU00067950","Faria, C.A.","2004","04","20",NA,NA,"21645","auto",NA,NA,NA,NA
"26","2020-11-04 16:44:05-03","UFU","HUFU","25343","S","Plantae",NA,NA,"Melastomataceae","Pleroma","minutiflorum","Pleroma minutiflorum","(Cogn.) P.J.F. Guim. & Michelang.","Krieger, P.L.; Brugger, L.M.","s.n.","1976","07","07",NA,"Brasil","Minas Gerais","Caparaó",NA,"-41.9043998718262","-20.523099899292",NA,NA,NA,"Arbusto, ca. 3 m. Em fruto.","HUFU00067951","HUFU00067951","Faria, C.A.","2004","10",NA,NA,NA,"15056","auto",NA,NA,NA,NA
"27","2021-02-23 13:22:50-03","MN","R-TIPOS","9665","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Tibouchina","minutiflora","Tibouchina minutiflora","Cogn.","Glaziou, A.F.M.","8366","1876","01","08",NA,"Brasil","São Paulo",NA,"Campos da Bocaina",NA,NA,NA,NA,NA,NA,"R000009665","R000009665_001",NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus",NA,NA,NA
"28","2017-09-11 17:11:03-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Melastomataceae","Tibouchina","minutiflora","Tibouchina minutiflora","Cogn.","Glaziou, AFM","8366Herb.",NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P14P3N0095",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","2019-11-21 10:10:39-03","IBt","SP","329177","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","minutiflora","Tibouchina minutiflora","Cogn.","Novelino, RF; et al.","FPNC26","1988","03","19",NA,"Brasil","Minas Gerais",NA,"Serra do Caparaó",NA,NA,"2300","2300",NA,NA,NA,NA,"Guimarães, P","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","2019-11-21 10:10:39-03","IBt","SP","329178","S","Plantae",NA,NA,"Melastomataceae","Tibouchina","minutiflora","Tibouchina minutiflora","Cogn.","Krieger, L; Souza, LT; Brügger, MC","14183","1976","07","07",NA,"Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó",NA,NA,"2700","2700",NA,NA,NA,NA,"Guimarães, P","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
