"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","phylum","order","infraspecificEpithet","continentOcean","preparationType","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber","previousCatalogNumber"
"1686","2018-10-09 16:31:52-03","UFLA","ESAL","13329","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Carvalho, DA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Fazenda Mário Laurente","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 10,0; ;; ripário",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687","2018-10-09 16:31:52-03","UFLA","ESAL","13683","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Souza, JS",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata do Capivari","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,"59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688","2018-10-09 16:31:52-03","UFLA","ESAL","18048","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Machado, ELM",NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; ; ;; floresta",NA,NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689","2018-10-09 16:31:52-03","UFLA","ESAL","18291","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Berg, E van den","Castro, GC",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"árvore; 4 m; ;; floresta",NA,NA,"165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690","2018-08-31 12:41:49-03","UFLA","ESAL","25625","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Torres; Melo","Melo, PHA; Torres, DM",NA,NA,NA,"Brasil","Minas Gerais","Aiuruoca","Proximidade da ponte a jusante da casa de força","-44.603333","-21.976111","-44.603333","-21.976111",NA,NA,"árvore; 910m; flores creme;",NA,NA,"3799",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1691","2018-10-09 16:31:52-03","UFLA","ESAL","8925","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","D.A.C.","Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Serra da Bocaina, Antena","-44.999444","-21.245278","-44.999444","-21.245278","12","12","arbusto; 1,0; creme;; campo rupestre",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1692","2018-10-09 16:31:52-03","UFLA","ESAL","9627","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Avezum, FF; Almeida, RJ",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"arbusto; 2,50; creme;; floresta",NA,NA,"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1693","2018-10-09 16:31:52-03","UFLA","ESAL","9628","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Avezum, FF; Almeida, RJ",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,"arbusto; 2,0; ; vermelho; floresta",NA,NA,"33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1694","2017-11-24 14:11:37-02","UFLA","ESAL","12488","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Pereira, SC; et al.",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Macaia, Mata Botelho","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,"árvore; 14,0; ;; floresta",NA,NA,"s.n.",NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1695","2017-11-24 14:11:37-02","UFLA","ESAL","16259","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Oliveira Filho, AT; et al.",NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Chapada das Perdizes","-44.6425018310547","-21.4874992370605",NA,NA,"1","1","árvore; 7.00m; ;; floresta",NA,NA,"s.n.",NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1696","2017-11-24 14:11:37-02","UFLA","ESAL","26759","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Sousa, NL; Avelino, G; Coorêa, LM",NA,NA,NA,"Brasil","Minas Gerais","Igarapé","Serra Pau-de-vinho","-44.301700592041","-20.0702991485596",NA,NA,NA,NA,"arvoreta; 1.3cm; ; frutos vermelhos; campo rupestre",NA,NA,"80",NA,NA,NA,"8870","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1697","2017-11-24 14:11:37-02","UFLA","ESAL","21888","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Silva, AF; et al.",NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,"arbusto; 2,5m; ; vermelhos",NA,NA,"469",NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1698","2017-11-24 14:11:37-02","UFLA","ESAL","21887","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Silva, AF","Argenta, JA",NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,"árvore; 3m; ; vermelhos",NA,NA,"169",NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1699","2018-10-05 13:28:15-03","UFLA","ESAL","15465","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Fontes, MAL",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1450","1450","árvore; 6,0; ;; floresta",NA,NA,"62",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1700","2017-11-24 14:11:37-02","UFLA","ESAL","16552","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Rodrigues, LA; et al.",NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,NA,NA,NA,"árvore; 8m; ;; floresta",NA,NA,"372",NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1701","2017-11-24 14:11:37-02","UFLA","ESAL","17616","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Carvalho, WAC",NA,NA,NA,"Brasil","Minas Gerais","Machacalis","Reserva Indigena do Povo Maxacalis","-40.7164001464844","-17.0771999359131",NA,NA,NA,NA,"árvore; 19 m; ;; floresta",NA,NA,"337",NA,NA,NA,"16711","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1702","2017-11-24 14:11:37-02","UFLA","ESAL","14965","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Vilela, E A; et al.",NA,NA,NA,"Brasil","Minas Gerais","Martinho Campos","Mata do Rio Picão","-45.2369003295898","-19.3316993713379",NA,NA,"5","5","árvore; 6,0; ;; floresta",NA,NA,"s.n.",NA,NA,NA,"32568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1703","2017-11-24 14:11:37-02","UFLA","ESAL","25078","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"Augusto Gabriel",NA,NA,NA,"Brasil","São Paulo","Marília","Bosque Rangel Pietraróia","-49.939998626709","-22.2099990844727",NA,NA,NA,NA,"; ; ;; floresta",NA,NA,"s.n.",NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1704","2017-11-24 14:11:37-02","UFLA","ESAL","9864","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","Eduardo Van den Berg","Sartori, RA",NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Porto","-46.5200004577637","-22.5900001525879",NA,NA,"9","9","árvore; 15 m; ;; floresta",NA,NA,"s.n.",NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1705","2020-05-14 15:50:15-03","FUVATES","HVAT","1686","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","E. Freitas","E. Freitas","2004","12","01","Brasil","Rio Grande do Sul","São Francisco de Paula","Pró Mata.","-50.583611","-29.448056","-50º35'1''W","-29º26'53''S",NA,NA,"Arborea; Comum na area do Pró-Mata","HVAT00001686",NA,"s.n.","2004","12","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1706","2020-05-14 15:50:18-03","FUVATES","HVAT","1944","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","F. Cornélius","F. Cornelius","2006","12","13","Brasil","Rio Grande do Sul","Lajeado","Univates.","-51.961389","-29.466944","-51º57'41''W","-29º28'1''S",NA,NA,"Frutos de cor vermelha","HVAT00001944",NA,"s.n.","2006","12","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1707","2020-05-14 15:50:18-03","FUVATES","HVAT","3896","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","E. Freitas","G. Bruisma","2014","01","19","Brasil","Rio Grande do Sul","Cruzeiro do Sul",NA,"-51.984444","-29.531111","-51º59'4''W","-29º31'52''S",NA,NA,"Arbórea.","HVAT00003896",NA,"s. n.","2014","01","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708","2020-05-14 15:50:18-03","FUVATES","HVAT","435","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","E. Markus","J. Salvini","2014","07","09","Brasil","Rio Grande do Sul","Estrela","Propriedade Leiteira.","-51.966389","-29.501944","-51º57'59''W","-29º30'7''S",NA,NA,"Arvore; Coletada perto de um córrego, floresta estacional decidual","HVAT00000435",NA,"s.n.","2014","07","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1709","2020-05-14 15:50:18-03","FUVATES","HVAT","3988","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","C. R. Orlandi","C. R. Orlandi","2015","09","09","Brasil","Rio Grande do Sul","Lajeado","Campus Univates. Borda de fragmento de mata, ao lado do centro cultural da Univates.","-51.9525","-29.446111","-51º57'9''W","-29º26'46''S",NA,NA,NA,"HVAT00003988",NA,"s.n.","2015","09","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1710","2020-06-25 16:06:21-03","FUVATES","HVAT","1814","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","C. M. Zerwes","C. M. Zerwes","2012","08","18","Brasil","Rio Grande do Sul","Imigrante","Linha Ernesto Alves.","-51.833333","-29.352778","-51º49'60''W","-29º21'10''S",NA,NA,"árvore","HVAT00001814",NA,"35","2012","09","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1711","2020-05-14 15:50:18-03","FUVATES","HVAT","620","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","E. Markus","E. Markus","2014","04","29","Brasil","Rio Grande do Sul","Fazenda Vilanova","Propriedade Leiteira.","-51.861667","-29.580278","-51º51'42''W","-29º34'49''S",NA,NA,"Arvore","HVAT00000620",NA,"s.n.","2014","04","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1712","2020-05-14 15:50:18-03","FUVATES","HVAT","663","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","E. Freitas","M. Teixeira","2013","10","18","Brasil","Rio Grande do Sul","Lajeado","Campus Univates.","-51.952222","-29.445278","-51º57'8''W","-29º26'43''S",NA,NA,"Arbórea; Fragmento de mata na zona urbana.","HVAT00000663",NA,"s.n.","2013","10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1713","2020-05-14 15:50:18-03","FUVATES","HVAT","4671","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","F. Bruxel","F. Bruxel","2015","09","09","Brasil","Rio Grande do Sul","Lajeado","Campus Univates.","-52.590278","-29.75","-52º35'25''W","-29º44'60''S",NA,NA,"Arbórea.; Borda de mata.","HVAT00004671",NA,"s.n.","2015","09","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1714","2020-05-14 15:50:18-03","FUVATES","HVAT","4840","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","C. R. Orlandi","C. L. Tomazi Jr.","2013","11","04","Brasil","Rio Grande do Sul","Roca Sales","Linha Bento Gonçalves.","-52.437778","-29.402778","-52º26'16''W","-29º24'10''S",NA,NA,"Arbórea; Mata ciliar do Rio Taquari.","HVAT00004840",NA,"s.n.","2016","03","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1715","2019-06-10 10:11:12-03","FZB-BH","BHZB","4873","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana",NA,"M.G.carvalho","Echternacht, L.A.","2005","04","06","Brasil","MG","Belo Horizonte","FZB/BH","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"90","2005","08",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1716","2019-06-10 10:11:12-03","FZB-BH","BHZB","6068","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana",NA,"Echternacht, L.A.","Echternacht, L.A. et al.","2004","09","26","Brasil","MG","Carmópolis de Minas","Estação Ecológica da Mata do Cedro","-44.626694","-20.426639","44W 37' 36.1","20S 25' 35.9","802","802","Doação BHCB 98488. Lat.: 20°25'35.9S; Long.: 44°37'36.1W. Alt.: 802m.",NA,NA,"677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1717","2019-06-10 10:11:12-03","FZB-BH","BHZB","7701","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana",NA,NA,"Rezende, S.G.","2008","10","20","Brasil","MG","Vespasiano","Próximo a Linha Verde","-43.918611","-19.710278","43W 55' 7''","19S 42' 37''","770","770","BHCB 127691. Doada pela SETE Soluções Consultoria. Lat. 19° 42' 37'' S; Long. 43° 55' 7'' O; 770m. Outro coletor: Siqueira, PC.Pastagem",NA,NA,"3099",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1718","2019-06-10 10:11:12-03","FZB-BH","BHZB","432","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana",NA,NA,"Couto, F.R.","2001","05","07","Brasil","MG","Belo Horizonte","FZB-BH","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Carpoteca 748. Com duplicata. <ll>dwc_commonname:</ll> Canjerana",NA,NA,"1",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1719","2019-06-10 10:11:12-03","FZB-BH","BHZB","2936","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana",NA,NA,"Faria, F.","2003","11","25","Brasil","MG","Belo Horizonte","FZBBH/","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1720","2019-06-10 10:11:12-03","FZB-BH","BHZB","6830","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana",NA,NA,"Faria, F.","2002","10","01","Brasil","MG","Belo Horizonte","FZBBH/","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"106",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1721","2019-06-10 10:11:12-03","FZB-BH","BHZB","6746","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana",NA,"R.C. Mota","Ordones, J. et al.","2007","11","29","Brasil","MG","Belo Horizonte","FZBBH/ Ninhal","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Nº 12. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C. Com duplicata.",NA,NA,"1388","2008","06",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1722","2019-06-10 10:11:12-03","FZB-BH","BHZB","7253","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana",NA,"R.C.Mota","Couto, P.A.","2008","06","20","Brasil","MG","Contagem","Córrego do Banguelo / Sub-bacia do Córrego Bom Jesus / Bacia da Lagoa da Pampulha","-44.04725","-19.85725","44W 02' 50.1","19S 51' 26.1",NA,NA,"Nº 109. Outros coletores: Marques, A.R.G; Santos, E. Coord.: 19°51'26.1 S 44°02'50.1 W. Sem duplicata.",NA,NA,NA,"2008","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1723","2019-06-10 10:11:12-03","FZB-BH","BHZB","4234","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana",NA,NA,"Mendonça, M.P. et al.","2003","10","07","Brasil","MG","Nova Lima","Capão Xavier","-43.8466987609863","-19.9855995178223",NA,NA,NA,NA,"Canga.",NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1724","2019-06-10 10:11:12-03","FZB-BH","BHZB","3386","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana",NA,NA,"Fernandes, M.G.C.","2001","07","26","Brasil","MG","Ouro Preto","Estação Ecológica do Tripuí","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Com duplicata.",NA,NA,"1188",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1725","2019-06-10 10:11:12-03","FZB-BH","BHZB","6829","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana",NA,NA,"Faria, F.","2002","10","01","Brasil","MG","Belo Horizonte","FZBBH/","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,"105",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1726","2021-01-26 13:56:29-03","IMA","MAC","21935","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","I.Cordeiro","I.Cordeiro; M.Kirizawa; G.L.Webster","1986","10","14","Brasil","São Paulo","Ilha do Cardoso","Mata de restinga no Morro do Cardoso, próxima ao Rio Cardoso.",NA,NA,NA,NA,NA,NA,"Arvoreta ca. de 3m de altura. Flor creme.","MAC0021935",NA,"355","1987","07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1727","2021-01-26 13:56:29-03","IMA","MAC","25624","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","M.Kirizawa","M.Kirizawa; M.Sugiyama; L.Kawasaki","1994","10","10","Brasil","São Paulo","Sete Barras","Fazenda Intervales. Base Saibadela, próximo ao rio Saibadela.","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"Árvore ca. de 8m de altura. Flores brancas.&nf;; Mata Atlântica","MAC0025624",NA,"2930","1994","10","20","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1728","2021-01-26 14:12:42-03","CPACT","ECT","1572","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","T.S.Venzke","T.S.Venzke; M.C.S.Priebe","2009","05","01","Brasil","Rio Grande do Sul","Arroio do Padre","Colônia Municipal. Nome comum: canjerana. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-52.383889","-31.436389","52º23'2''W","31º26'11''S","161","161",NA,"ECT0001572","ECT0001572",NA,"2009","01","05",NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1729","2021-01-26 14:12:42-03","CPACT","ECT","1573","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","G.Heiden","G.Heiden","2002","11","16","Brasil","Rio Grande do Sul","São Francisco de Paula","Parque das Cachoeiras. Ponte antes da estrada de acesso ao Cerro da Solidão. Nome comum: canjerana. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-50.580556","-29.436667","50º34'50''W","29º26'12''S","880","880",NA,"ECT0001573","ECT0001573","168","2002","11","16",NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1730","2021-01-26 14:12:42-03","CPACT","ECT","1886","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"A.C.Fontana","2014","09","27","Brasil","Paraná","Apucarana","Unidade de Conservação Parque da Raposa. Coordenadas geográficas obtidas a partir dos dados de localidade, Parque Ecológico da Raposa.","-51.408333","-23.537778","51º24'30''W","23º32'16''S","729","729",NA,"ECT0001886","ECT0001886_01 ECT0001886_02","335",NA,NA,NA,NA,NA,"Embryophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1731","2021-01-26 14:12:42-03","CPACT","ECT","1574","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana canjerana",NA,"S.F.Smith","R.Wasum","2001","10","21","Brasil","Rio Grande do Sul","São Francisco de Paula","Estrada para Taquara. Habitat: em beira da estrada. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-50.580556","-29.436667","50º34'50''W","29º26'12''S","880","880",NA,"ECT0001574","ECT0001574","1196","2001","12","01",NA,NA,"Embryophyta",NA,"canjerana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1732","2014-12-23 12:41:00-02","UNIVILLE","JOIW","554","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","J.C.F. Melo Jr.","J.C.F.Melo Jr.","2007","11","30","Brasil","SC","São Bento do Sul","Floresta Ombrófila Densa Montana, Próximo CEPA - Rugendas","-49.307222","-26.32375","49º18'26,0 W","26º19'25,5 S","650","650","Árvore, h=8m, CAP=50cm. Frutos maduros. Madeira de galho.",NA,NA,"669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1733","2014-12-23 12:41:00-02","UNIVILLE","JOIW","604","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart. ssp. canjerana","Tomy Fisher","J.C.F.Melo Jr.","2007","12","20","Brasil","SC","Guaramirim - Corticeira,BR-280","Floresta Ombrófila Densa Terras Baixas - Estágio Médio de Regeneração","-48.821139","-26.447972","48º49'16,1 W","26º26'52,7 S",NA,NA,"Árvore, MAD=base; CB=17cm; h=4m; Fruto verde.",NA,NA,"718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1734","2014-12-23 12:41:00-02","UNIVILLE","JOIW","646","S","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart. ssp. canjerana","Tomy Fisher","J.C.F.Melo Jr.","2008","01","15","Brasil","SC","Guaramirim- Caixa D#?#água-BR-280","Floresta Ombrófila Densa Terras Baixas - Estágio Médio de Regeneração","-48.953333","-26.454361","48º57'12 W","26º27'15,7 S","29","29","Árvore, MAD=base; CAP=13cm; h=13,5m. Frutos imaturos verdes.",NA,NA,"762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1735","2021-03-03 13:56:20-03","UFF","NIT","NIT733","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"J. Garcia","2011","10","01","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"NIT00000732",NA,"37",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1736","2021-03-03 13:56:20-03","UFF","NIT","NIT571","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.",NA,"C. Pardo","2010","04","28","Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"NIT00000570",NA,"2235",NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1737","2021-03-03 13:56:20-03","UFF","NIT","NIT10184","PreservedSpecimen","Plantae","Meliaceae","Cabralea","canjerana","Cabralea canjerana","(Vell.) Mart.","S. Coutinho","B. Barberino; V. Souza","2017","04","29","Brasil","Rio de Janeiro","Lumiar","Brasil, Rio de Janeiro, Nova Friburgo, Lumiar, Zona rural de Galdinópolis, estrada para oficina das ervas, Km 2 a partir da ponte de Galdinópolis.",NA,NA,NA,NA,NA,NA,"Folhas cartáceas, lisas, verdes, concolores. Frutos verdes claro Habito: Árvore","NIT00001418",NA,"22","2018","03","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
