"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","individualCount","fieldNumber","typeStatus","class","infraspecificEpithet"
"50","2020-12-11 11:33:59-03","UFMG","BHCB","18815","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Ribeiro, SP","s.n.","1989","08","17","Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,"cálice densamente piloso (pêlos ramificados e ferrugíneos) material sem folhas","BHCB008165","(Toledo) N.F.Mattos",NA,NA,NA,NA,NA,NA,NA,NA,"2011","05","12",NA,NA,NA,NA,NA,NA,NA
"51","2020-12-11 11:33:59-03","UFMG","BHCB","75177","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Viana, PL","1307","2002","10","14","Southern America","Brasil","Minas Gerais","Parque Natural Municipal do Ribeirão do Campo.",NA,"Planta coletada em borda de riacho; flores amarelas com guias nectaríferos avermelhados, subarbóreo.","BHCB008174","(Toledo) N.F.Mattos","Conceição do Mato Dentro","-43.574453","-19.103333",NA,NA,NA,"-43.574453","-19.103333","2011","05","12",NA,NA,NA,NA,NA,NA,NA
"52","2020-12-11 11:33:59-03","UFMG","BHCB","19661","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Leoni, LS","s.n.","1988","06","05","Southern America","Brasil","Minas Gerais",NA,NA,"arbusto ereto com 1,5-1,7m.","BHCB008166","(Toledo) N.F.Mattos","Carangola","-42.0293998718262","-20.7331008911133",NA,"21913","auto",NA,NA,"2011","05","12","1300","1300",NA,NA,NA,NA,NA
"53","2020-12-11 11:33:59-03","UFMG","BHCB","21360","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Stehmann, JR","s.n.","1991","07","06","Southern America","Brasil","Minas Gerais",NA,NA,"campo rupestre, arbustivo 2m, cálice ferruginoso","BHCB008167","(Toledo) N.F.Mattos","Tiradentes","-44.1781005859375","-21.1103000640869",NA,"10355","auto",NA,NA,"2011","05","12",NA,NA,NA,NA,NA,NA,NA
"54","2020-12-11 11:33:59-03","UFMG","BHCB","11783","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Braga, MMN","s.n.","1987","09","28","Southern America","Brasil","Minas Gerais","Colégio do Caraça., Caminho para Cascatinha",NA,"Ipê amarelo","BHCB008161","(Toledo) N.F.Mattos","Santa Bárbara","-43.4152984619141","-19.959400177002",NA,"33136","auto",NA,NA,"2011","05","12",NA,NA,NA,NA,NA,NA,NA
"55","2020-12-11 11:33:59-03","UFMG","BHCB","11782","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Scatena, VL","s.n.","1987","08","10","Southern America","Brasil","Minas Gerais","Colégio do Caraça., próximo à Cascatinha",NA,"Ipê amarelo; Nativo","BHCB008142","(Toledo) N.F.Mattos","Santa Bárbara","-43.4152984619141","-19.959400177002",NA,"33136","auto",NA,NA,"2011","05","12",NA,NA,NA,NA,NA,NA,NA
"56","2020-12-11 11:33:59-03","UFMG","BHCB","11046","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Stehmann, JR; Sobral, M; Oliveira, AR","1053","1987","09",NA,"Southern America","Brasil","Minas Gerais","Parque Estadual do Ibitipoca",NA,"árvore com 3m, flores amarelas","BHCB008141","(Toledo) N.F.Mattos","Lima Duarte","-43.793098449707","-21.8425006866455",NA,"30417","auto",NA,NA,"2011","05","12",NA,NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:33:59-03","UFMG","BHCB","17280","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Torquato, MGV","s.n.","1989","09","13","Southern America","Brasil","Minas Gerais","Serra de Ouro Branco",NA,"mata da galeria","BHCB008162","(Toledo) N.F.Mattos","Ouro Branco","-43.6918983459473","-20.5207996368408",NA,"13809","auto",NA,NA,"2011","05","12",NA,NA,NA,NA,NA,NA,NA
"58","2020-12-11 11:33:59-03","UFMG","BHCB","28404","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Stehmann, JR","s.n.","1990","09","10","Southern America","Brasil","Minas Gerais","Serra do Caraça",NA,"Remanescente de mata de galeria; arbustivo; flores amarelas; flores amarelas, mata de galeria","BHCB008170","(Toledo) N.F.Mattos","Santa Bárbara","-43.4152984619141","-19.959400177002",NA,"33136","auto",NA,NA,"2011","05","12",NA,NA,NA,NA,NA,NA,NA
"59","2020-12-11 11:33:59-03","UFMG","BHCB","67201","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Mota, RC da","1003","2000","10","09","Southern America","Brasil","Minas Gerais","Serra do Caraça.",NA,"Planta coletada em mata de galeria; árvore; flores amarelas.; planta coletada em mata de galeria, árvore, flores amarelas","BHCB008172","(Toledo) N.F.Mattos","Catas Altas","-43.4075012207031","-20.0746994018555",NA,"11966","auto",NA,NA,"2011","05","12",NA,NA,NA,NA,NA,NA,NA
"60","2020-12-11 11:33:59-03","UFMG","BHCB","2864","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Viana, T","269","1980","07","16","Southern America","Brasil","Minas Gerais","Serra do Caraça, Próximo à Ponte de Pedra",NA,"Pantanoso; arvoreta;","BHCB007681","(Toledo) N.F.Mattos","Santa Bárbara","-43.4152984619141","-19.959400177002",NA,"33136","auto",NA,NA,"2011","05","12",NA,NA,NA,NA,NA,NA,NA
"61","2020-12-11 11:33:59-03","UFMG","BHCB","44707","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Costa, LVC","s.n.","1998","08",NA,"Southern America","Brasil","Minas Gerais","Serra do Caraça, trilha da Cascatinha",NA,"Mata ciliar; arvoreta, 3m","BHCB008171","(Toledo) N.F.Mattos","Santa Bárbara","-43.4152984619141","-19.959400177002",NA,"33136","auto",NA,NA,"2011","05","12",NA,NA,NA,NA,NA,NA,NA
"62","2020-12-11 11:33:59-03","UFMG","BHCB","27961","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Grandi, TSM","s.n.","1989","02","04","Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,"campo rupestre, subarbustivo","BHCB008168","(Toledo) N.F.Mattos","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"26557","auto",NA,NA,"2011","05","12",NA,NA,NA,NA,NA,NA,NA
"63","2020-12-11 11:33:59-03","UFMG","BHCB","28529","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Braga, MMN; Chaves, ALF","365","1991","10","04","Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,"campo rupestre, arvoreta, com frutos","BHCB008169","(Toledo) N.F.Mattos","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"26557","auto",NA,NA,"2011","05","12",NA,NA,NA,NA,NA,NA,NA
"64","2020-12-11 11:33:59-03","UFMG","BHCB","68104","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Handroanthus","vellosoi","Handroanthus vellosoi",NA,"Costa, M E; Sampaio, D S","s.n.","2000","08","17","Southern America","Brasil","Minas Gerais","Serra do Cipó.",NA,"População constituída por àrvores de 1 a 2m de altura. Material testemunho.","BHCB008173","(Toledo) N.F.Mattos","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"26557","auto",NA,NA,"2011","05","12",NA,NA,NA,NA,NA,NA,NA
"65","2020-12-11 11:34:06-03","UFMG","BHCB","18813","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Tabebuia","vellosoi","Tabebuia vellosoi",NA,"Ribeiro, SP","s.n.","1989","08","17","Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"Toledo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-12-11 11:34:06-03","UFMG","BHCB","18814","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Tabebuia","vellosoi","Tabebuia vellosoi",NA,"Ribeiro, SP","s.n.","1989","08","17","Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"Toledo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-12-11 11:34:06-03","UFMG","BHCB","18815","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Tabebuia","vellosoi","Tabebuia vellosoi",NA,"Ribeiro, SP","s.n.","1989","08","17","Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"Toledo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-11 11:34:06-03","UFMG","BHCB","19661","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Tabebuia","vellosoi","Tabebuia vellosoi",NA,"Leoni, LS","s.n.","1988","06","05","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Toledo","Carangola","-42.0293998718262","-20.7331008911133",NA,"21913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-11 11:34:06-03","UFMG","BHCB","21360","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Tabebuia","vellosoi","Tabebuia vellosoi",NA,"Stehmann, JR","s.n.","1991","07","06","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Toledo","Tiradentes","-44.1781005859375","-21.1103000640869",NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-11 11:34:06-03","UFMG","BHCB","17280","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Tabebuia","vellosoi","Tabebuia vellosoi",NA,"Torquato, MGV","s.n.","1989","09","13","Southern America","Brasil","Minas Gerais","Serra de Ouro Branco",NA,NA,NA,"Toledo","Ouro Branco","-43.6918983459473","-20.5207996368408",NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:34:06-03","UFMG","BHCB","28404","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Tabebuia","vellosoi","Tabebuia vellosoi",NA,"Stehmann, JR","s.n.","1990","09","10","Southern America","Brasil","Minas Gerais","Serra do Caraça",NA,NA,NA,"Toledo","Santa Bárbara","-43.4152984619141","-19.959400177002",NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-11 11:34:06-03","UFMG","BHCB","27961","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Tabebuia","vellosoi","Tabebuia vellosoi",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"Toledo","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-11 11:34:06-03","UFMG","BHCB","28529","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Tabebuia","vellosoi","Tabebuia vellosoi",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,"Toledo","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2015-07-07 10:18:00-03","MO","MOBOT","3037619","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Gwilym P. Lewis","Lewis 2521","1996","8","24","South America","Ecuador","El Oro","Bosque Petrificado de Puyango. Bosque seco and scrub on dry, stony hillock, 1 km from field station. On rocky slopes.",NA,NA,NA,"Cav.",NA,"-80.0833333","-3.9",NA,NA,NA,NA,NA,NA,NA,NA,"400.00000000",NA,"1",NA,NA,NA,NA
"75","2015-07-06 15:15:00-03","MO","MOBOT","1024648","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Calaway H. Dodson|L.B. Thien","Dodson 1146","1906","11","3","South America","Ecuador","Guayas","Miguels Wagner's Farm, 9 km N of Guayaquil",NA,NA,NA,"Cav.",NA,"-80.36","-2.41",NA,NA,NA,NA,NA,NA,NA,NA,"75.00000000",NA,"1",NA,NA,NA,NA
"76","2015-07-06 15:15:00-03","MO","MOBOT","1024657","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Calaway H. Dodson|L.B. Thien","Dodson 1296","1961","11","21","South America","Ecuador","Guayas","Road from Guayaquil to Cuevedo, km 78",NA,NA,NA,"Cav.",NA,"-80.36","-2.41",NA,NA,NA,NA,NA,NA,NA,NA,"100.00000000",NA,"1",NA,NA,NA,NA
"77","2020-03-02 09:43:00-03","MO","MOBOT","101055309","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Frazão","Jürgen Homeier","Homeier 4487","2010","9","25","South America","Ecuador","Loja","Reserva natural Laipuna (400-1400 m), road Catacocha-Macará, NW of Portachuelo.",NA,NA,NA,"Cav.",NA,"-79.9166667","-4.2333333",NA,NA,NA,NA,NA,NA,NA,NA,"1100.00000000",NA,"1",NA,NA,NA,NA
"78","2020-03-02 08:45:00-03","MO","MOBOT","101066250","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Frazão","Deborah M. Pearsall","Pearsall 51","1974","10","7","South America","Ecuador","Guayas","Hacienda San Jose area, Chongon Hills. N97 66 to 97 56 E5 86 to 5 89.",NA,NA,NA,"Cav.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,"1",NA,NA,NA,NA
"79","2015-07-07 10:30:00-03","MO","MOBOT","1024620","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Douglas C. Daly","Daly 46","1978","8",NA,"South America","Ecuador","El Oro","Puyango and vicinity",NA,NA,NA,"Cav.",NA,"-80.08","-3.86",NA,NA,NA,NA,NA,NA,NA,NA,"300.00000000","900.00000000","1",NA,NA,NA,NA
"80","2015-07-06 15:12:00-03","MO","MOBOT","1024629","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Calaway H. Dodson|P.M. Dodson","Dodson 11290","1981","9","17","South America","Ecuador",NA,"Capeira. Km 21 on the Guayaquil to Daule road. Tropical Dry Forest.",NA,NA,NA,"Cav.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","132",NA,NA,NA
"81","2015-07-06 15:13:00-03","MO","MOBOT","1024639","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Calaway H. Dodson|L.B. Thien","Dodson 718","1961","9","24","South America","Ecuador","Guayas","Road to Muguel Wagners's villa, km 9 N of Guayaquil on road to Daule",NA,NA,NA,"Cav.",NA,"-80.36","-2.41",NA,NA,NA,NA,NA,NA,NA,NA,"50.00000000",NA,"1",NA,NA,NA,NA
"82","2015-07-06 15:14:00-03","MO","MOBOT","1024677","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Folke Fagerlind|Per-Göran Wibom","Fagerlind 89","1952","9","5","South America","Ecuador","Guayas","Guayaquil, W of Cemetary hill",NA,NA,NA,"Cav.",NA,"-80.36","-2.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"83","2015-07-06 15:07:00-03","MO","MOBOT","1024707","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Alwyn H. Gentry","Gentry 10000","1974","2","17","South America","Ecuador","Guayas","42 km W of Guayaquil, Km 35 on toll road to Salinas.",NA,NA,NA,"Cav.",NA,"-80.36","-2.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3374",NA,NA,NA
"84","2017-03-09 16:10:00-03","MO","MOBOT","1024717","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","L.G. Lohmann (SPF)","Alwyn H. Gentry","Gentry 10083","1974","2","20","South America","Ecuador","Guayas","Km 55 on toll road from Guayaquil to Santa Elena. Dry forest 1 km W of Ceresita.",NA,NA,NA,"Cav.",NA,"-80.4","-2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3505",NA,NA,NA
"85","2015-07-06 15:02:00-03","MO","MOBOT","1024727","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Alwyn H. Gentry","Gentry 12238","1974","10","29","South America","Ecuador","Guayas","1 km E of Isidro Ayora.",NA,NA,NA,"Cav.",NA,"-80.16","-1.88",NA,NA,NA,NA,NA,NA,NA,NA,"0E8",NA,"1","3675",NA,NA,NA
"86","2015-07-06 15:12:00-03","MO","MOBOT","1024737","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Alwyn H. Gentry","Gentry 12254","1974","10","30","South America","Ecuador","Guayas","Ca. 3 km N of Playus on road to Guayaquil.",NA,NA,NA,"Cav.",NA,"-80.3833","-2.6",NA,NA,NA,NA,NA,NA,NA,NA,"0E8",NA,"1","3682",NA,NA,NA
"87","2015-07-06 14:44:00-03","MO","MOBOT","1024747","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Alwyn H. Gentry","Gentry 12261","1974","10","30","South America","Ecuador","Guayas","9 km W of Cerecita on Guayaquil-Salinas toll road; dry deciduous forest.",NA,NA,NA,"Cav.",NA,"-80.35","-2.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","3685",NA,NA,NA
"88","2015-07-06 14:52:00-03","MO","MOBOT","1024767","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Alwyn H. Gentry|F. Ortiz C.|Rafael Narváez","Gentry 12195","1974","10","28","South America","Ecuador","Manabí","30 km E of Puerto Viejo on road to Quevedo.",NA,NA,NA,"Cav.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,"1","3666",NA,NA,NA
"89","2017-06-19 11:21:00-03","MO","MOBOT","1024794","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Bruce F. Hansen|et al.","Hansen 7978","1980","8","7","South America","Ecuador","Manabí","11 km SW of Portoviejo: 13 km N of Montichristi",NA,NA,NA,"Cav.",NA,"-80.45","-1.05",NA,NA,NA,NA,NA,NA,NA,NA,"300.00000000",NA,"1",NA,NA,NA,NA
"90","2015-07-06 14:46:00-03","MO","MOBOT","1024822","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini, SPF","Gunnar Wilhelm Harling|Lennart Andersson","Harling 14635","1974","5","15","South America","Ecuador","Guayas","Road Guayaquil - Playas",NA,NA,NA,"Cav.",NA,"-80.36","-2.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"91","2015-07-06 15:18:00-03","MO","MOBOT","1024871","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Hugh H. Iltis|Carolyn M. Iltis","Iltis E587","1977","7","25","South America","Ecuador","Guayas","Upper slopes and top of Cerro Carmen (big Christ statue)and saddle between it and Cerro Cemetario. Above main cemetery of Guayaquil, in center of old town.",NA,NA,NA,"Cav.",NA,"-80.36","-2.41",NA,NA,NA,NA,NA,NA,NA,NA,"20.00000000","50.00000000","1",NA,NA,NA,NA
"92","2015-07-06 15:05:00-03","MO","MOBOT","1024941","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","H.J.F. Schimpff","Schimpff 350","1933","10","29","South America","Ecuador","Guayas","Guayaquil",NA,NA,NA,"Cav.",NA,"-80.36","-2.41",NA,NA,NA,NA,NA,NA,NA,NA,"40.00000000",NA,"1",NA,NA,NA,NA
"93","2015-07-06 15:01:00-03","MO","MOBOT","1032759","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Abundio Sagástegui A.|José M. Cabanillas S.","Sagástegui Alva 8725","1976","9","10","South America","Peru","Piura","Ayabaca, Tondopa-Paimas",NA,NA,NA,"Cav.","Ayabaca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"800.00000000",NA,"1",NA,NA,NA,NA
"94","2016-02-16 14:02:00-02","MO","MOBOT","1034117","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","L.G. Lohmann (SPF)","Arnaldo López M.","López Miranda 7682","1971","5","25","South America","Peru","Piura","Sullana, Palo Blanco, Sullana-Ayabaca",NA,NA,NA,"Cav.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"450.00000000",NA,NA,NA,NA,NA,NA
"95","2015-07-07 10:33:00-03","MO","MOBOT","1035643","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Timothy C. Plowman","Plowman 5502","1976","2","18","South America","Peru","Tumbes","Zarumilla, region below El Caucho",NA,NA,NA,"Cav.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"350.00000000","450.00000000","1",NA,NA,NA,NA
"96","2015-07-06 14:28:00-03","MO","MOBOT","1037762","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Timothy C. Plowman|Peter W. Alcorn","Plowman 14372","1986","7","19","South America","Ecuador","Guayas","Environs of Pedro Carbo.",NA,NA,NA,"Cav.",NA,"-80.23","-1.83",NA,NA,NA,NA,NA,NA,NA,NA,"50.00000000",NA,"1",NA,NA,NA,NA
"97","2015-07-06 14:47:00-03","MO","MOBOT","1038522","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","M. Kessler","Kessler 2292","1991","1","29","South America","Ecuador","Loja","Checkpoint 1 km E Macara on road to Sozoranga.",NA,NA,NA,"Cav.",NA,"-79.9333333","-4.3666667",NA,NA,NA,NA,NA,NA,NA,NA,"450.00000000",NA,"1",NA,NA,NA,NA
"98","2017-03-09 16:06:00-03","MO","MOBOT","1063095","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","Alexandre Zuntini (SPF)","Tamara Núñez","Núñez 283","1995","10","1","South America","Ecuador","Guayas","Bosque Protector Cerro Blanco. Km 17 vía Guayaquil-Salinas. Mirador-Sendero largo Buenavista. Bosque seco Tropical. Suelo derivado de roca caliza.",NA,NA,NA,"Cav.","Guayaquil","-80.1333333","-2.1666667",NA,NA,NA,NA,NA,NA,NA,NA,"200.00000000","400.00000000","1",NA,NA,NA,NA
"99","2016-10-13 05:58:00-03","MO","MOBOT","1100874","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","David A. Neill|Tamara Núñez|J. Machuca","Neill 10643","1996","8","8","South America","Ecuador","Guayas","Bosque Protector Cerro Blanco. Tropical Dry Forest on slopes, limestone substrate. Along loop road to Caseta Pigío and Guacamayo.",NA,NA,NA,"Cav.","Guayaquil","-80.0833333","-2.15",NA,NA,NA,NA,NA,NA,NA,NA,"150.00000000",NA,"1",NA,NA,NA,NA
"100","2015-07-06 14:55:00-03","MO","MOBOT","1212553","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Edwin Narváez","Narváez s.n.",NA,NA,NA,"South America","Ecuador","Guayas",NA,NA,NA,NA,"Cav.","Guayaquil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"101","2015-07-06 14:56:00-03","MO","MOBOT","1212554","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Hipólito Ruiz L.","Ruiz López s.n.","1778",NA,NA,"South America","Peru",NA,NA,NA,NA,NA,"Cav.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"102","2015-07-07 10:06:00-03","MO","MOBOT","1737451","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Carlos E. Cerón","Cerón Martínez 16598","1991","9","20","South America","Ecuador","Manabí","Camino San Sebastian - Agua Blanca. Transición entre el Bosque Nublado y seco Tropical.",NA,NA,NA,"Cav.",NA,"-80.5666667","-1.5",NA,NA,NA,NA,NA,NA,NA,NA,"200.00000000","400.00000000","6","65",NA,NA,NA
"103","2017-06-12 12:17:00-03","MO","MOBOT","1799225","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Bignonia","longiflora","Bignonia longiflora","A. Zuntini (SPF)","Carlos E. Cerón|R. Romero|Consuelo Montalvo A.|Zaida Páez","Cerón Martínez 17773A","1991","12","27","South America","Ecuador","Guayas","Reserva Ecológica Manglares Churute. Parroquia Taura. Bosque muy seco tropical y bosque seco premontano. Sendero al Cerro Mate. 50-350 m elev. Topografía colinada, suelo pedregoso.",NA,NA,NA,"Cav.","Naranjal","-79.6666667","-2.45",NA,NA,NA,NA,NA,NA,NA,NA,"6.00000000","350.00000000","6","158",NA,NA,NA
