"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","typeStatus","recordNumber","imagecode","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","individualCount","eventTime","fieldNumber","sex"
"101","2021-03-01 16:24:32-03","UNICAMP","UEC","123708","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Lombardi, JA; Dutilh, JHA; Semir, J","2001","10","20",NA,"Brazil",NA,NA,"Arbusto, 1 -1,5m, folhas papiráceas, vicosas, flores lilases.; Encosta pedregosa recém queimada.","UEC199551","Magnoliopsida",NA,"Mart.",NA,"4472","UEC199551","Semir, J","Minas Gerais","Itacambira","Estrada Pau D'óleo/Itacambira","-43.563333","-16.963611",NA,NA,NA,NA,NA,NA,NA,NA,"-43.563333","-16.963611",NA,NA,NA,NA,NA,NA
"102","2021-03-01 16:24:32-03","UNICAMP","UEC","126500","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Mansanares, ME; Verola, CF; Azevedo, MT; Meireles, LD","2002","07","26",NA,"Brazil",NA,NA,"Arbustos até 1,60 m, flores brancas a lilases.","UEC121834","Magnoliopsida",NA,"Mart.",NA,"281","UEC121834","Semir, J; Monge, M","Minas Gerais","Botumirim","Estrada de terra para Botumirim, 34 km do asfalto. Beira da estrada.","-43.086944","-16.746389",NA,"920","920",NA,NA,NA,"2012",NA,"-43.086944","-16.746389",NA,NA,NA,NA,NA,NA
"103","2021-03-01 16:24:32-03","UNICAMP","UEC","126503","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Mansanares, ME; Verola, CF; Azevedo, MT; Meireles, LD","2002","07","27",NA,"Brazil",NA,NA,"Arbustos até 1,60 m, frutos.; Crescendo em campo pedregoso.","UEC121835","Magnoliopsida",NA,"Mart.",NA,"288","UEC121835","Semir, J; Monge, M","Minas Gerais","Grão Mogol","Estrada para Grão Mogol, a 19 km da cidade.","-43.005778","-16.410667",NA,NA,NA,NA,NA,NA,"2012",NA,"-43.005778","-16.410667",NA,NA,NA,NA,NA,NA
"104","2019-08-20 10:05:56-03","UNICAMP","UEC","126523","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Mansanares, ME; Verola, CF; Azevedo, MT; Meireles, LD","2002","07","24",NA,"Brazil",NA,NA,"Arbustos até 1,8 m, inflorescências terminais aos ramos. Só frutos. Crescendo em campo pedregoso.","UEC121836","Magnoliopsida",NA,"Mart.",NA,"240","UEC121836","Monge, M","Minas Gerais","Juramento","estrada para Itacambira, Saída de Pau D'óleo, afloramento do lado D da estrada.","-43.571278","-16.9725",NA,NA,NA,NA,NA,NA,"2010",NA,"-43.571278","-16.9725",NA,NA,NA,NA,NA,NA
"105","2021-03-01 16:24:32-03","UNICAMP","UEC","127578","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Vichnewski, W","1994","07","28",NA,"Brazil",NA,NA,"Arbusto, pappus cor de palha.","UEC121826","Magnoliopsida",NA,"Mart.",NA,"35206","UEC121826","Semir, J; Monge, M","Goiás",NA,"Rodovia Sobradinho-Brasilândia-Poço Azul.",NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-01 16:24:32-03","UNICAMP","UEC","135568","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Nakajima, JN; Pacheco, RA; Volpi, RL; Silva, SM","2002","12","04",NA,"Brazil",NA,NA,"Arvoreta ca. 1,6 m. Brácteas invlolucrais esverdeadas,coróla e ramos do estilete lilás, anteras amareladas.; Campo rupestre.","UEC121844","Magnoliopsida",NA,"Mart.",NA,"3277","UEC121844","Semir, J; Monge, M","Minas Gerais","Delfinópolis","Paraíso Selvagem, trilha para Salto Solitário.","-46.653611","-20.434444",NA,"845","845",NA,NA,NA,"2010","06","-46.653611","-20.434444",NA,NA,NA,NA,NA,NA
"107","2021-03-01 16:24:32-03","UNICAMP","UEC","135569","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Pacheco, RA; Cruz, MP; Carvalho, SM; Rezende, IM; Alves, ASS; Volpi, RL; Romero, R","2003","05","14",NA,"Brazil",NA,NA,"Arvoreta, ca. 2 m. Brácteas involucrais verdes, corola roxa, ramos do estilete roxos.; Campo rupestre.","UEC121847","Magnoliopsida",NA,"Mart.",NA,"553","UEC121847","Semir, J; Monge, M","Minas Gerais","Delfinópolis","Estrada para Guarita.","-46.871111","-20.281111",NA,"816","816",NA,NA,NA,"2010","06","-46.871111","-20.281111",NA,NA,NA,NA,NA,NA
"108","2021-03-01 16:24:32-03","UNICAMP","UEC","135571","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Romero, R; Nakajima, JN; Volpi, RL; Pacheco, RA","2002","04","10",NA,"Brazil",NA,NA,"Arvoreta 1,5 m. Brácteas involucrais esverdeados-arroxeados. Corola lilás e anteras arroxeadas.","UEC121887","Magnoliopsida",NA,"Mart.",NA,"6290","UEC121887","Semir, J; Monge, M","Minas Gerais","Delfinópolis","Estrada para Casa Branca; Fazenda Paraíso, Sete Cidades.","-46.756389","-20.367778",NA,"1178","1178",NA,NA,NA,"2010",NA,"-46.756389","-20.367778",NA,NA,NA,NA,NA,NA
"109","2019-08-20 10:05:56-03","UNICAMP","UEC","149490","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Kinoshita, LS; Martins, AB; Galvão, JC; Aranha, JLM; Silveira, MF; Caseli, CC; Segala, F","2008","11","05",NA,"Brazil",NA,NA,"Arvoreta, 1m, ffrutos velhos","UEC121872","Magnoliopsida",NA,"Mart.",NA,"08/386","UEC121872","Monge, M","Minas Gerais","Capitólio","Estrada para as pedreiras","-46.289167","-20.593333",NA,"1090","1090",NA,NA,NA,"2010","06","-46.289167","-20.593333",NA,NA,NA,NA,NA,NA
"110","2019-08-20 10:05:56-03","UNICAMP","UEC","149493","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Kinoshita, LS; Martins, AB; Galvão, JC; Aranha, JLM; Silveira, MF; Caseli, CC; Segala, F","2008","11","05",NA,"Brazil",NA,NA,"arvoreta, 1,3cm, frutos, odor forte","UEC121824","Magnoliopsida",NA,"Mart.",NA,"08/408","UEC121824","Monge, M","Minas Gerais","Capitólio","Estrada para as pedreiras","-46.289722","-20.5925",NA,"1090","1090",NA,NA,NA,"2010",NA,"-46.289722","-20.5925",NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:24:32-03","UNICAMP","UEC","165286","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Silva, GP; Moreira, GA; Resende, JM","2003","04","11",NA,"Brazil",NA,NA,"Arbusto com cerca de 1,5 m de altura. Flor lilás. Ocasional no local.; Cerrado (campo sujo), relevo acidentado, solo argiloso. Área de influência indireta.","UEC036454","Magnoliopsida",NA,"Mart.",NA,"7562","UEC036454",NA,"Goiás","Luziânia","Fazenda do Dr. João Senna do Alecrim.","-48.278333","-12.361944",NA,"910","910",NA,NA,NA,NA,NA,"-48.278333","-12.361944",NA,NA,NA,NA,NA,NA
"112","2019-08-20 10:05:56-03","UNICAMP","UEC","160273","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Marques, MOM; Vieira, MAR; Haber, LL; Simões, DL","2009","03","16",NA,"Brazil",NA,NA,NA,NA,"Magnoliopsida",NA,"Mart.",NA,"1",NA,"Semir, J","Minas Gerais","São Roque de Minas","Cachoeira do Ricardo, cerrado","-46.436667","-20.179444",NA,NA,NA,NA,NA,NA,"2010","11","-46.436667","-20.179444",NA,NA,NA,NA,NA,NA
"113","2019-08-20 10:05:56-03","UNICAMP","UEC","160274","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Marques, MOM; Vieira, MAR; Haber, LL; Soares, M","2009","03","17",NA,"Brazil",NA,NA,NA,NA,"Magnoliopsida",NA,"Mart.",NA,"2",NA,"Semir, J","Minas Gerais",NA,"Furnas Trilha do sol, cerrado","-46.221944","-20.641389",NA,NA,NA,NA,NA,NA,"2010","11","-46.221944","-20.641389",NA,NA,NA,NA,NA,NA
"114","2019-08-20 10:05:56-03","UNICAMP","UEC","160275","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Marques, MOM; Vieira, MAR; Haber, LL; Ramos, A","2009","03","18",NA,"Brazil",NA,NA,NA,NA,"Magnoliopsida",NA,"Mart.",NA,"3",NA,"Semir, J","Minas Gerais","Capitólio","Morro do chapéu, cerrado","-46.038333","-20.666111",NA,NA,NA,NA,NA,NA,"2010","11","-46.038333","-20.666111",NA,NA,NA,NA,NA,NA
"115","2021-03-01 16:24:32-03","UNICAMP","UEC","161959","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Silva, GP; Scariot, AO; Sevilha, AC; Moreira, GA; Moreira, KA; Silva, MC","2002","11","05",NA,"Brazil",NA,NA,"Subarbusto com ca. de 1,5 m de altura. Capítulos velhos.; Cerrado/campo sujo (misturado)&nf;Acidentado. Arenoso com pedaços de quartzo.","UEC009312","Magnoliopsida",NA,"Mart.",NA,"6787","UEC009312",NA,"Goiás","Luziânia","Área próximo ao encontro dos rios Lagoinha e Alagado. Ponto 6. AII.","-48.203889","-16.285833",NA,"860","860",NA,NA,NA,NA,NA,"-48.203889","-16.285833",NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:24:32-03","UNICAMP","UEC","165203","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Silva, GP; Moreira, GA; Rezende, JM","2003","04","09",NA,"Brazil",NA,NA,"Ocasional no local.; Cerrado (Campo sujo), relevo acidentado, solo arenoso com concreções de quartzo leitoso. Área de influência indireta.","UEC050169","Magnoliopsida",NA,"Mart.",NA,"7481","UEC050169",NA,"Goiás","Luziânia","Fazenda do Sr. José Rodrigues, próximo à Sede.","-48.213611","-16.330278",NA,"920","920",NA,NA,NA,NA,NA,"-48.213611","-16.330278",NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:24:32-03","UNICAMP","UEC","167348","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Silva, GP; Santos, HGP; Vieira, RF","1994","03","23",NA,"Brazil",NA,NA,"Arbuto de até 2 m. Flor lilás. Ocasional.; Campo sujo. Substrato arenoso com afloramento rochoso.","UEC091819","Magnoliopsida",NA,"Mart.",NA,"2327","UEC091819","Vieira, RF","Goiás","Caldas Novas","Estrada vicinal que dá acesso à Fazenda Sem Nome.","-48.466667","-17.616667",NA,"850","850",NA,NA,NA,"1994","07","-48.466667","-17.616667",NA,NA,NA,NA,NA,NA
"118","2021-03-01 16:24:32-03","UNICAMP","UEC","169100","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Camillo, J; Amaral-Santos, A; Lyra, C; Melo, LQ; Bucher, JP; Alves, RBN","2000","12","14",NA,"Brazil",NA,NA,"Herbáceo. Comum.; Campo sujo. Acidentado (altamente inclinado). Arenoso com afloramento de rochas.","UEC007613","Magnoliopsida",NA,"Mart.",NA,"4","UEC007613",NA,"Goiás","Caldas Novas","Parque Estadual da Serra de Caldas Novas.","-48.670833","-17.799444",NA,"1043","1043",NA,NA,NA,NA,NA,"-48.670833","-17.799444",NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:24:32-03","UNICAMP","UEC","169119","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Camillo, J; Santos, AA; Lyra, L; et al.","2000","12","14",NA,"Brazil",NA,NA,"Material coletado: exsicatas, folhas, sementes.&nf;Uso: estudo do DNA.&nf;Frequência: ocasional no local.&nf;Flor:&nf;Fruto: &nf;Hábito: herbáceo.&nf;População localizada próxima a população de barbatimão.","UEC007616","Magnoliopsida",NA,"Mart.",NA,"2","UEC007616","Vieira, RF","Goiás","Caldas Novas","Parque Estadual da Serra de Caldas Novas.&nf;Ambiente: campo rupestre.&nf;Relevo: ondulado.&nf;Substrato: argilo-arenoso com afloramento de cascalho.","-48.686944","-17.858889",NA,"1023","1023",NA,NA,NA,"2005","04","-48.686944","-17.858889",NA,NA,NA,NA,NA,NA
"120","2019-08-20 10:05:56-03","UNICAMP","UEC","169436","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Verola, CF; Costa, IR","2007","04","13",NA,"Brazil",NA,NA,NA,"UEC124993","Magnoliopsida",NA,"Mart.",NA,"202007","UEC124993","Semir, J","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, rodovia GO-239, entrada à esquerda de Alto Paraíso para São Jorge. Entrada para o loteamento, km 16.","-47.653694","-14.159111",NA,"1196","1196",NA,NA,NA,"2007",NA,"-47.653694","-14.159111",NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:24:32-03","UNICAMP","UEC","173452","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Queiroz, LP; Conceição, AS; Carvalho-Sobrinho, JG; Machado, R","2010","10","27",NA,"Brazil",NA,NA,"Arvoreta ca. 1-2 m alt., tronco com até 20 cm DAP. Folhas cartáceas. Flores lilás.; Campo rupestre, solo arenoso com afloramentos de arenito/quartizito. Vegetação predominantemente herbácea.","UEC121820","Magnoliopsida",NA,"Mart.",NA,"14946","UEC121820","Semir, J; Monge, M","Minas Gerais","Monte Azul","Ca. 14,7 km SE de Monte Azul.","-42.808333","-15.22",NA,"1299","1299",NA,NA,NA,"2013","04","-42.808333","-15.22",NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:24:32-03","UNICAMP","UEC","193177","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Monge, M","2013","02","21",NA,"Brazil",NA,NA,"Arbusto, 1 m de altura. Flores lilases.; Campo rupestre.","UEC170966","Magnoliopsida",NA,"Mart.",NA,"1508","UEC170966","Monge, M","Minas Gerais","Olhos d#?#Água","Estrada Diamantina-Bocaiuva, MG 451, Cerca de 30 km antes de Olhos D'água. Na beira da estrada, na parte com aclive para Olhos D'água.","-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:24:32-03","UNICAMP","UEC","193358","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Monge, M","2013","02","21",NA,"Brazil",NA,NA,"Arbusto, 1,5 m, flores velhas.; Campo rupestre.","UEC170969","Magnoliopsida",NA,"Mart.",NA,"1501","UEC170969","Monge, M","Minas Gerais","Turmalina","Estrada de São Gonçalo do Rio Preto para Turmalina","-44","-18",NA,NA,NA,NA,NA,NA,NA,NA,"-44","-18",NA,NA,NA,NA,NA,NA
"124","2020-02-10 17:50:30-03","UNICAMP","UEC","198897","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Mansanares, ME; Semir, J; Dutilh, JHA","2001","11","16",NA,"Brazil",NA,NA,NA,"UEC069634","Magnoliopsida",NA,"Mart.",NA,"197","UEC069634","Semir, J","Minas Gerais","Francisco Sá","Beira da estrada.","-43.329611","-16.593806",NA,NA,NA,NA,NA,NA,NA,NA,"-43.329611","-16.593806",NA,NA,NA,NA,NA,NA
"125","2021-03-01 16:24:32-03","UNICAMP","UEC","195899","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Monge, M","2013","02","22",NA,"Brazil",NA,NA,"Arbusto, 1,5 m de altura, em rebrota. Folhas com odor suave.; campo rupestre.","UEC170967","Magnoliopsida",NA,"Mart.",NA,"1526","UEC170967","Monge, M","Minas Gerais","Diamantina","Estrada de Diamantina para Serro","-43.680306","-18.363611",NA,"1222","1222",NA,NA,NA,NA,NA,"-43.680306","-18.363611",NA,NA,NA,NA,NA,NA
"126","2021-03-01 16:24:32-03","UNICAMP","UEC","196713","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Monge, M; Shimizu, GH; Brito, VLG; Carmo, JAM","2013","11","19",NA,"Brazil",NA,NA,"Arbusto, 1,2 m, flores lilazes.; Campo rupestre","UEC170976","Magnoliopsida",NA,"Mart.",NA,"2265","UEC170976","Monge, M","Minas Gerais","Santana do Riacho","APA Morro do Pedreira. Lapinha da Serra. Subida para Pico do Breu. Depois da 2° Cachoeira","-43.699167","-19.1175",NA,"1166","1166",NA,NA,NA,NA,NA,"-43.699167","-19.1175",NA,NA,NA,NA,NA,NA
"127","2019-08-20 10:05:57-03","UNICAMP","UEC","202024","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Wichnewski, W","1997","10","19",NA,"Brazil",NA,NA,NA,"UEC050567","Magnoliopsida",NA,"Mart.",NA,"446","UEC050567","Semir, J; Monge, M","Minas Gerais","Delfinópoilis","Final da estrada Babilônia.",NA,NA,NA,NA,NA,NA,NA,NA,"2012","02",NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-01 16:24:32-03","UNICAMP","UEC","203458","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Harley, RM; et al.","1988","11","10",NA,"Brazil",NA,NA,"Afloramento de rocha conglomerada com campo pedregoso. Entre pedras.","UEC069633","Magnoliopsida",NA,"Mart.",NA,"26351","UEC069633","Hind, DJN","Bahia","Rio de Contas","Vertente leste. Subida do pico do campo norte do Queiroz.","-41.966667","-13.533333",NA,NA,NA,NA,NA,NA,"1989","03","-41.966667","-13.533333",NA,NA,NA,NA,NA,NA
"129","2019-08-20 10:05:57-03","UNICAMP","UEC","28089","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Duarte, AP","1971","12","09",NA,"Brazil",NA,NA,NA,"UEC121886","Magnoliopsida",NA,"Mart.",NA,"13653","UEC121886","Semir, J; Monge, M","Minas Gerais","Grão Mogol","Entre Barrocão e Grão Mogol.","-42.883333","-16.55",NA,NA,NA,NA,NA,NA,"2010",NA,"-42.883333","-16.55",NA,NA,NA,NA,NA,NA
"130","2021-03-01 16:24:32-03","UNICAMP","UEC","3098","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Kuhlmann, JG","1929","03","19",NA,"Brazil",NA,NA,"Arbusto da Chapada, cresce até 1 m de altura. N.v. Canela-de-ema.","UEC121833","Magnoliopsida",NA,"Mart.",NA,"160","UEC121833","Semir, J; Monge, M","Minas Gerais",NA,"Ramal de Montes, Sítio (Engenheiro Dolabella).",NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-01 16:24:32-03","UNICAMP","UEC","3099","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Rizzo, JA","1969","03","02",NA,"Brazil",NA,NA,"Arbusto, corola roxa.","UEC121875","Magnoliopsida",NA,"Mart.",NA,"3999","UEC121875","Semir, J; Monge, M","Goiás","Serra Dourada",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-08-20 10:05:57-03","UNICAMP","UEC","189882","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Pereira, AMS","2000","02","02",NA,"Brazil",NA,NA,NA,"UEC124988","Magnoliopsida",NA,"Mart.",NA,"s.n.","UEC124988","Semir, J; Monge, M","Minas Gerais","Araxá",NA,"-46.940601348877","-19.5932998657227",NA,NA,NA,"29994","auto",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-01 16:24:32-03","UNICAMP","UEC","65661","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Vieira, RF; Pereira, JB","1991","05","07",NA,"Brazil",NA,NA,"Nome comum: Arnica, Alecrim; medicinal, usada para contusões; Arbusto de até 3 m; flor lilás. Muito frequente no local.; Campo rupestre; solo pedregoso; relevo inclinado.","UEC124997","Magnoliopsida",NA,"Mart.",NA,"729","UEC124997","Semir, J; Monge, M","Goiás","Padre Bernado","Chapada da Vargem Grande, a 30 km de Brasilândia.","-48.25","-15.55",NA,"1020","1020",NA,NA,NA,"2010",NA,"-48.25","-15.55",NA,NA,NA,NA,NA,NA
"134","2021-03-01 16:24:32-03","UNICAMP","UEC","3124","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Cruz, ND; Shepherd, GJ; et al.","1977","11","16",NA,"Brazil",NA,NA,"Arbusto até 1 m. Capítulos lilases.","UEC121885","Magnoliopsida",NA,"Mart.",NA,"6170","UEC121885","Semir, J","Minas Gerais",NA,"Furnas",NA,NA,NA,NA,NA,NA,NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-01 16:24:32-03","UNICAMP","UEC","3125","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Cruz, ND; Shepherd, GJ; et al.","1977","11","16",NA,"Brazil",NA,NA,"Arbusto até 1 m. Capítulos lilases.","UEC124987","Magnoliopsida",NA,"Mart.",NA,"6170","UEC124987","Semir, J","Minas Gerais",NA,"Furnas",NA,NA,NA,NA,NA,NA,NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-01 16:24:32-03","UNICAMP","UEC","3126","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Shepherd, GJ; Semir, J; Andrade, JB; Salgado, PR","1978","02","21",NA,"Brazil",NA,NA,"Subarbusto de1,3 m, capítulos lilases; tem cheiro forte.; Em campo e campo rupestre.","UEC121842","Magnoliopsida",NA,"Mart.",NA,"7135","UEC121842","Semir, J","Minas Gerais","Piumhi","Parque Nacional da Serra da Canastra, entre Piumhi e Araxá, ca. 70 km de Piumhi.",NA,NA,NA,"1100","1200",NA,NA,NA,"1992","11",NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-01 16:24:32-03","UNICAMP","UEC","3148","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Shepherd, GJ; Semir, J; Andrade, JB; Salgado, PR","1978","02","20",NA,"Brazil",NA,NA,"Arbusto de 1,5 m; capítulos lilás claro; cheiro forte e agradável.; Campo rupestre e cerrado.","UEC121839","Magnoliopsida",NA,"Mart.",NA,"7034","UEC121839","Semir, J; Monge, M","Minas Gerais",NA,"Furnas, Reserva de Furnas.",NA,NA,NA,"900","1000",NA,NA,NA,"2010","06",NA,NA,NA,NA,NA,NA,NA,NA
"138","2021-03-01 16:24:32-03","UNICAMP","UEC","45926","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Semir, J; Chukr, NS; Meneses, NL; Mello-Silva, R; Cavalcanti, TB","1986","02","24",NA,"Brazil",NA,NA,"Arbusto com 1,2m, flores lilases.; Campo arenoso, entre gramíneas.","UEC121830","Magnoliopsida",NA,"Mart.",NA,"CFCR9572","UEC121830","Semir, J; Monge, M","Minas Gerais","Gouveia","Fazenda Contagem.","-43.69825","-18.420361",NA,NA,NA,NA,NA,NA,"2010","06","-43.69825","-18.420361",NA,NA,NA,NA,NA,NA
"139","2021-03-01 16:24:33-03","UNICAMP","UEC","90037","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Skorupa, LA; Werneck, WL","1987","11","17",NA,"Brazil",NA,NA,"Nome comum: Arnica; Arbusto 1 m de altura; flor branca; fruto marrom; medicinal. Frequente.; Campo rupestre. Solo arenoso. Terreno acidentado.","UEC121881","Magnoliopsida",NA,"Mart.",NA,"54","UEC121881","Semir, J; Monge, M","Distrito Federal","Brasília","Km 11 BR-060; 7 km após a entrada da Chácara Maranata. Gama.","-48","-16",NA,"1200","1200",NA,NA,NA,"2010","06","-48","-16",NA,NA,NA,NA,NA,NA
"140","2021-03-01 16:24:33-03","UNICAMP","UEC","90682","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Cavalcanti, TB; Silva, GP; Salimena-Pires, FR; Silva, RN","1995","03","14",NA,"Brazil",NA,NA,"Arbusto até 2 m de altura. Flores roxas. Frequente.; Campo rupestre. Solo arenoso. Terreno montanhoso. No campo arenoso.","UEC121876","Magnoliopsida",NA,"Mart.",NA,"1355","UEC121876","Semir, J; Monge, M","Goiás","Alto Paraíso de Goiás","Estrada de terra: 13km N de Alto Paraíso de Goiás. Entrada privativa.","-47.45","-14.133333",NA,"1380","1380",NA,NA,NA,"2010","06","-47.45","-14.133333",NA,NA,NA,NA,NA,NA
"141","2021-03-01 16:24:33-03","UNICAMP","UEC","96982","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Lopes, NP",NA,NA,NA,NA,"Brazil",NA,NA,"Planta com 1,5 m de altura, com flores com detalhes branco lilás.; Campo rupestre, solo rochoso.","UEC124996","Magnoliopsida",NA,"Mart.",NA,"NPL123","UEC124996","Semir, J; Monge, M","Minas Gerais","Delfinópolis","Estrada do Campo do Raio para Alto Paraíso 100 m a esquerda após a placa da fazenda do Sr. José Antunes F. F.","-46.801611","-20.350333",NA,"900","900",NA,NA,NA,"2010",NA,"-46.801611","-20.350333",NA,NA,NA,NA,NA,NA
"142","2021-03-01 16:24:33-03","UNICAMP","UEC","96983","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Lopes, NP",NA,NA,NA,NA,"Brazil",NA,NA,"Planta com 1,5 m de altura, sem flores.; Campo rupestre. Solo rochoso.","UEC121832","Magnoliopsida",NA,"Mart.",NA,"NPL124","UEC121832","Semir, J; Monge, M","Minas Gerais","Delfinópolis","Estrada do Campo do Raio para Alto Paraíso, 100 m à esquerda após a placa da fazenda do Sr. José Antunes F. F.","-46.801611","-20.350333",NA,"900","900",NA,NA,NA,"2010","06","-46.801611","-20.350333",NA,NA,NA,NA,NA,NA
"143","2021-03-01 16:24:32-03","UNICAMP","UEC","169150","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Vieira, RF; Ribeiro, GO; Fumagali Filho, OJ","1993","06","28",NA,"Brazil",NA,NA,"Material coletado: exsicatas.&nf;Uso: medicinal.&nf;Frequência: &nf;Flor: &nf;Fruto: &nf;Hábito: subarbusto com 1 m de altura.&nf;Sementes marrons.","UEC007552","Magnoliopsida",NA,"Mart.",NA,"1511","UEC007552",NA,"Distrito Federal","Brasília","200 m acima do Poço Azul.&nf;Ambiente: campo rupestre.&nf;Relevo: inclinado.&nf;Substrato: solo pedregoso.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-01 16:24:32-03","UNICAMP","UEC","29113","S","Plantae","Asteraceae","Lychnophora","ericoides","Lychnophora ericoides","Heringer, EP; Filgueiras, TS; Medonça, RC; Pereira, BAS; et al.","1980","05","05",NA,"Brazil",NA,NA,"Arbusto; caule e ramos com cascapilosa e sui generis; folhas discolores, pilosas, capítulos lilases; grande população no local; medivinal; n.v. arnica.","UEC124994","Magnoliopsida",NA,"Mart.",NA,"4604","UEC124994","Semir, J","Distrito Federal","Brasília","Bacia do Rio Bartolomeu.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,"1992","11",NA,NA,NA,NA,NA,NA,NA,NA
