"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","identifiedBy","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","coordinatePrecision","geoFlag","individualCount","fieldNumber","relatedCatalogItem","sex"
"48","2019-11-27 13:51:18-03","UFS","ASE","39143","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Garcia, GS; Nepomuceno, S","357","2016","09","17","Southern America","Brasil","Bahia","Morro do Chapéu","Trilha para Cachoeira do Ventura.","-41.0114","-11.4102",NA,"Erva epífita. Folhas coriáceas verde claro. Flores passadas, marrons com máculas amarelas e labelo amarelo. Ocasional em meio a mata da galeria.; Mata da galeria.","ASE0040617","776","776",NA,NA,NA,NA,NA,"-41.0114","-11.4102",NA,NA,NA,NA,NA,NA,NA,NA
"49","2019-11-27 13:51:18-03","UFS","ASE","5479","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","André M. de Carvalho; S.C.Sant'Ana; Jomar G. Jardim; J.Delabie; J.Argolo","4334","1993","10","05","Southern America","Brasil","Sergipe","Santa Luzia do Itanhy","Povoado do Castro, ca. 2km na estrada Crasto para Sta. Luzia do Itanhi","-37.448333","-11.350833",NA,"Epífita. Crescendo alto sobre as árvores emergentes da mata. Flores em inflorescencias pendentes. Tépalas externas acastanhadas. Labelo amarelo pálido com máculas acastanhadas.; Epífita. Crescendo alto sobre as árvores emergentes da m","ASE0007257",NA,NA,NA,NA,"Via FB 2020","2019","07","-37.448333","-11.350833",NA,"24",NA,NA,NA,NA,NA,NA
"50","2019-11-27 13:51:18-03","UFS","ASE","7895","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Landim, M; C.Amaral; Cruz, A; Santos, E","1329","1997","08","15","Southern America","Brasil","Sergipe","São Cristóvão","Mata da Escola Agrotécnica Federal","-37.1223","-11.0053",NA,"Mata","ASE0007262",NA,NA,NA,NA,"Via FB 2020","2019","07","-37.1223","-11.0053",NA,"24",NA,NA,NA,NA,NA,NA
"51","2019-11-27 13:51:18-03","UFS","ASE","19921","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Machado, WJ; Santos, LAS; Menezes, IRN; Jesus, JB","650","2010","07","25","Southern America","Brasil","Sergipe","Poço Redondo","Serra da Guia","-37.4103","-9.4819",NA,"Epífita ca 40 cm. Flor amarela.; Epífita ca 40 cm. Flor amarela.","ASE0007297",NA,NA,NA,NA,"Via FB 2020","2019","07","-37.4103","-9.4819",NA,"24",NA,NA,NA,NA,NA,NA
"52","2019-11-27 13:51:18-03","UFS","ASE","18414","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Santos, LAS; Machado, WJ; Almeida, MJ; Menezes, IRN","197","2010","07","24","Southern America","Brasil","Sergipe","Poço Redondo","Serra da Guia","-37.4103","-9.4819",NA,"Erva epífita, aproximadamente 25 cm de altura. Flores com labelo vistoso amarelo, pétalas laterais e sépalas marrom com máculas verde.; Erva epífita, aproximadamente 25 cm de altura. Flores com labelo vistoso amarelo, pétalas latera","ASE0007285",NA,NA,NA,NA,"Via FB 2020","2019","07","-37.4103","-9.4819",NA,"24",NA,NA,NA,NA,NA,NA
"53","2019-11-27 13:51:18-03","UFS","ASE","2814","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Santana, MC","116","1982","09","17","Southern America","Brasil","Sergipe","Arauá","Fazenda Thuy","-37.371","-11.1545",NA,"Epífita. Inflorescência com flores amarelas.; Epífita. Inflorescência com flores amarelas.; Capoeira de mata subperenefolia","ASE0007247",NA,NA,NA,NA,"Via FB 2020","2019","07","-37.371","-11.1545",NA,"24",NA,NA,NA,NA,NA,NA
"54","2019-11-27 13:51:18-03","UFS","ASE","25676","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Araújo, DA; Matos, GMA; Santos, E","2248","2012","10","03","Southern America","Brasil","Sergipe","Areia Branca","PARNA Serra de Itabaiana","-37.1854","-10.4529",NA,"Erva epífita. Flores amarelas.","ASE0007320",NA,NA,NA,NA,"Via FB 2020","2019","07","-37.1854","-10.4529",NA,"24",NA,NA,NA,NA,NA,NA
"55","2019-11-27 13:51:18-03","UFS","ASE","6798","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Landim, M; Raulino, T; A.Vicente","1032","1996","09","18","Southern America","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana","-37.253","-10.4107",NA,"Epífita. Em tronco morto. Botões.; Epífita. Em tronco morto. Botões.; Interior da mata","ASE0007261",NA,NA,NA,NA,"Via FB 2020","2019","07","-37.253","-10.4107",NA,"24",NA,NA,NA,NA,NA,NA
"56","2019-11-27 13:51:18-03","UFS","ASE","24066","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Gomes, LA; Santos, E","481","2012","04","10","Southern America","Brasil","Sergipe","Itabaiana","Parque Nacional da Serra de Itabaiana, Área de areias brancas.","-37.253","-10.4107",NA,"Epífita. Flores com labelo amarelos, sépulas e pétalas laterais marron com máculas verde.; Epífita. Flores com labelo amarelos, sépulas e pétalas laterais marron com máculas verde.; Mata de Altitude.","ASE0007314",NA,NA,NA,NA,"Via FB 2020","2019","07","-37.253","-10.4107",NA,"24",NA,NA,NA,NA,NA,NA
"57","2019-11-27 13:51:18-03","UFS","ASE","37748","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Santos, E; Figueiredo, MAM; Andrade, RS; Farias, MCV; Mota, AC","233","2015","08","28","Southern America","Brasil","Sergipe","Itabaianinha","Fazenda Glória","-37.4045","-11.1641",NA,"Erva. Flor amarela.; Mata Atlântica","ASE0039680",NA,NA,NA,NA,"Via FB 2020","2019","07","-37.4045","-11.1641",NA,"24",NA,NA,NA,NA,NA,NA
"58","2019-11-27 13:51:18-03","UFS","ASE","13906","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Santos, LAS; Suzart, FB","6","2009","08","31","Southern America","Brasil","Sergipe","Lagarto","Povoado Brejo, Fazenda Brejinho do Sr. Zezé Rocha","-37.39","-10.5502",NA,"Erva epífita, labelo amarelo, parte central com pintas marrom, pétalas e sépalas marrom esverdeado com pintas. Flor na coleção em álcool número 2 (projeto flora orquidológica de Sergipe).; Erva epífita, labelo amarelo, parte central","ASE0007266",NA,NA,NA,NA,"Via FB 2020","2019","07","-37.39","-10.5502",NA,"24",NA,NA,NA,NA,NA,NA
"59","2019-11-27 13:51:18-03","UFS","ASE","2699","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Almeida, MN de","86","1982","08","09","Southern America","Brasil","Sergipe","Riachão do Dantas",NA,"-37.724722","-11.068889",NA,"epífita. Flores amarelas em inflorescência racemosa.; epífita. Flores amarelas em inflorescência racemosa.; Caatinga hipoxerófila","ASE0007246",NA,NA,NA,NA,"Via FB 2020","2019","07","-37.724722","-11.068889",NA,"24",NA,NA,NA,NA,NA,NA
"60","2019-11-27 13:51:18-03","UFS","ASE","34530","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Farias, MCV; Figueiredo, MA; Santos, E; Freire, GS","588","2015","07","01","Southern America","Brasil","Sergipe","Riachão do Dantas","Fazenda Dr. Belmiro","-37.4329","-11.0408",NA,"Erva epífita ca. de 80 cm. Labelo amarelo. Pétalas e sépalas marrom com mácula verde.","ASE0032988",NA,NA,"ASE0032988",NA,"Via FB 2020","2019","07","-37.4329","-11.0408",NA,"24",NA,NA,NA,NA,NA,NA
"61","2019-11-27 13:51:18-03","UFS","ASE","34513","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Farias, MCV; Figueiredo, MA; Santos, E; Freire, GS","571","2015","07","01","Southern America","Brasil","Sergipe","Riachão do Dantas","Fazenda Dr. Belmiro","-37.4329","-11.0408",NA,"Erva epífita ca. de 15 cm. Labelo amarelo. Pétalas e sépalas marrom com mácula verde.","ASE0032971",NA,NA,"ASE0032971",NA,"Via FB 2020","2019","07","-37.4329","-11.0408",NA,"24",NA,NA,NA,NA,NA,NA
"62","2019-11-27 13:51:18-03","UFS","ASE","32732","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Farias, MCV; Santos, E; Figueiredo, MA; Santana, JP","543","2014","06","25","Southern America","Brasil","Sergipe","Riachão do Dantas","Fazenda Dr. Belmiro, Mata de transição","-37.4329","-11.0408",NA,NA,"ASE0004901",NA,NA,"ASE0004901",NA,"Via FB 2020","2019","07","-37.4329","-11.0408",NA,"24",NA,NA,NA,NA,NA,NA
"63","2019-11-27 13:51:18-03","UFS","ASE","2749","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Carneiro, EM","439","1982","08","27","Southern America","Brasil","Sergipe","Riachão do Dantas","Mata de Riachão","-37.724722","-11.068889",NA,"Erva. Flores amarelas. Rara e ornamental.; Erva. Flores amarelas. Rara e ornamental.; Caatinga hipoxerófila (solo arenoso)","ASE0010519",NA,NA,"ASE0010519",NA,"Via FB 2020","2019","07","-37.724722","-11.068889",NA,"24",NA,NA,NA,NA,NA,NA
"64","2019-11-27 13:51:18-03","UFS","ASE","3924","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Viana, G","1018","1984","08","28","Southern America","Brasil","Sergipe","Salgado","Sítio Cipó Branco","-37.2829","-11.0155",NA,"epífita. Flores amarelas em inflorescencia de até 50cm.; epífita. Flores amarelas em inflorescencia de até 50cm.; Capoeira de mata subperenefolia","ASE0007248",NA,NA,NA,NA,"Via FB 2020","2019","07","-37.2829","-11.0155",NA,"24",NA,NA,NA,NA,NA,NA
"65","2019-11-27 13:51:18-03","UFS","ASE","19135","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Carregosa, T; Santos, AS","88","2010","07","17","Southern America","Brasil","Sergipe","Simão Dias","Fazenda Mercador","-37.484","-10.4418",NA,"Epífita com flores com labelo amarelos e sépalas e pétalas amarelas, maculadas de castanho.; Epífita com flores com labelo amarelos e sépalas e pétalas amarelas, maculadas de castanho.; Caatinga hipoxerófila","ASE0007289",NA,NA,NA,NA,"Via FB 2020","2019","07","-37.484","-10.4418",NA,"24",NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:20:10-03","UNICAMP","UEC","94087","S","Plantae","Liliopsida",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Andrade-Lima, AD; Brito, Z; Lima, VC","53","1980","08","19",NA,"Brazil","Pernambuco","Inajá","na chã da Serra Negra.","-38.033333","-8.7",NA,"Erva sobre tronco em decomposição com flores amarelas, sépalas marrons.&nf;Pouco frequente.; Mata de brejo.","UEC017160","950","1000","UEC017160",NA,"Meneguzzo, TEC","2015",NA,"-38.033333","-8.7",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:20:10-03","UNICAMP","UEC","115922","S","Plantae","Liliopsida",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Lima-Verde, LW","s.n.","1999","08","26",NA,"Brazil","Ceará","Pacoti","Sítio olho d'água dos Tangaras.","-38.9233016967773","-4.22499990463257",NA,"Epifítico, Flor amarela c/ castanha.; Mata higrófila (Serra).","UEC069712",NA,NA,"UEC069712",NA,"Meneguzzo, TEC","2015",NA,NA,NA,NA,NA,"9622","auto",NA,NA,NA,NA
"68","2021-03-01 16:20:10-03","UNICAMP","UEC","115924","S","Plantae","Liliopsida",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Lima-Verde, LW","s.n.","1999","08","26",NA,"Brazil","Ceará","Pacoti","Sítio Olho D'Água dos Tangarás","-38.9233016967773","-4.22499990463257",NA,"Epifítico. Flor amarela c/ castanha.; Mata higrófila (serra).","UEC017603",NA,NA,"UEC017603",NA,"Meneguzzo, TEC","2015",NA,NA,NA,NA,NA,"9622","auto",NA,NA,NA,NA
"69","2021-03-01 16:20:10-03","UNICAMP","UEC","115925","S","Plantae","Liliopsida",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Lima-Verde, LW","s.n.","1999","08","26",NA,"Brazil","Ceará","Pacoti","Sítio Olho D'Água dos Tangarás","-38.9233016967773","-4.22499990463257",NA,"Epifítico. Flor amarela c/ castanha.; Mata higrófila (serra).","UEC017601",NA,NA,"UEC017601",NA,"Meneguzzo, TEC","2015",NA,NA,NA,NA,NA,"9622","auto",NA,NA,NA,NA
"70","2021-03-01 16:20:10-03","UNICAMP","UEC","161204","S","Plantae","Liliopsida",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H.Williams","Andrade-Lima, AD","71-6600","1971","10","28",NA,"Brazil","Pernambuco","Caruaru","Brejo dos Cavalos","-35.9761009216309","-8.28332996368408",NA,"Epífita. Flor amarela.; Fora da mata.","UEC069182",NA,NA,"UEC069182",NA,"Meneguzzo, TEC","2015",NA,NA,NA,NA,NA,"35136","auto",NA,NA,NA,NA
"71","2020-04-22 16:26:36-03","UFPB","JPB","15613","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H. Williams","Felix, LP; Santana, ES","2911","1990","04","25","Southern America","Brasil","Paraíba","Mamanguape","Reserva Biológica Guaribas, Cabeça de Boi. Sema II.","-35.142056","-6.741861",NA,"; DESC: Epífita. Erva. Flor amarela. interior da mata.",NA,"181","181",NA,NA,"Moreira, LHL","2018","07","-35.142056","-6.741861",NA,"20",NA,NA,NA,NA,NA,NA
"72","2020-04-22 16:26:36-03","UFPB","JPB","33074","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H. Williams","Brasil, RNA","239","2001","10","04","Southern America","Brasil","Paraíba","João Pessoa","Campus I da UFPB, UFPB, CCEN, DSE, Casa de Vegetação.","-34.655556","-7.137972",NA,"; DESC: Epífita. Escapo saindo da base do pseudo-bulbo. Infloescência tipo cacho. Flores amarelas com manchas escuras, labelo pequeno.",NA,NA,NA,NA,NA,"Vilaça, M.","2017","08","-34.655556","-7.137972",NA,"12",NA,NA,NA,NA,NA,NA
"73","2020-04-22 16:26:36-03","UFPB","JPB","33089","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H. Williams","Brasil, RNA","254","2003","08","27","Southern America","Brasil","Paraíba","João Pessoa","Campus I da UFPB, UFPB, CCEN, DSE, Casa de Vegetação.","-34.655556","-7.137972",NA,"; DESC: Epífita. Escapo saindo da base do pseudo-bulbo. Infloescência tipo cacho. Flores amarelas com manchas escuras, labelo pequeno.",NA,NA,NA,NA,NA,"Vilaça, M.","2017","08","-34.655556","-7.137972",NA,"15",NA,NA,NA,NA,NA,NA
"74","2020-04-22 16:26:36-03","UFPB","JPB","33090","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H. Williams","Brasil, RNA","255","2003","08","27","Southern America","Brasil","Paraíba","João Pessoa","Campus I da UFPB, UFPB, CCEN, DSE, Casa de Vegetação.","-34.655556","-7.137972",NA,"; DESC: Epífita. Escapo saindo da base do pseudo-bulbo. Infloescência tipo cacho. Flores amarelas com manchas escuras, labelo pequeno.",NA,NA,NA,NA,NA,"Vilaça, M.","2017","08","-34.655556","-7.137972",NA,"15",NA,NA,NA,NA,NA,NA
"75","2020-04-22 16:26:37-03","UFPB","JPB","33184","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H. Williams","Gadelha Neto, PC","1221","2004","08","14","Southern America","Brasil","Paraíba","Areia","Mata do Pau Ferro.","-35.691389","-6.963333",NA,"; DESC: Epífita. Flor amarela.&nf;Flores amarelas com manchas marrons.",NA,"618","618",NA,NA,"Moreira, LHL","2017","11","-35.691389","-6.963333",NA,"21",NA,NA,NA,NA,NA,NA
"76","2020-06-03 21:52:09-03","UFPB","JPB","64640","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H. Williams","Araújo, LDA","92","2012","07","20","Southern America","Brasil","Paraíba","Areia","Parque Estadual Mata do Pau Ferro","-35.765","-6.973889",NA,"; HABITAT: Floresta Ombrófila Aberta; DESC: Epífita de crescimento simpodial, subcespitoso. Pseudobulbo ovado. Folhas verdes cartáceas. Inflorescência lateral.","JPB0064640","558","558",NA,NA,NA,NA,NA,"-35.765","-6.973889",NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-04-22 16:26:36-03","UFPB","JPB","33146","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H. Williams","Gadelha Neto, PC; Dantas, DHM; Emeri, WWS","1208","2004","07","31","Southern America","Brasil","Paraíba","Lagoa Seca","Estação experimental da EMEPA.","-35.8535995483398","-7.17082977294922",NA,"; DESC: Epífita. Flor amarela.&nf;Flores amarelas com manchas marrons.",NA,NA,NA,NA,NA,"Vilaça, M.","2017","08",NA,NA,NA,"15","10323","auto",NA,NA,NA,NA
"78","2020-04-22 16:26:36-03","UFPB","JPB","28736","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H. Williams","Lourenço, CEL; Carneiro, MC","233","2001","07","29","Southern America","Brasil","Paraíba","Lagoa Seca","Fazenda Ipuarana","-35.8535995483398","-7.17082977294922",NA,"; DESC: Flores amarelas.",NA,NA,NA,NA,NA,"Vilaça, M.","2017","08",NA,NA,NA,"15","10323","auto",NA,NA,NA,NA
"79","2020-04-22 16:26:36-03","UFPB","JPB","25201","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H. Williams","Moura, ACA","172","1998","06","03","Southern America","Brasil","Paraíba","Sapé","RPPN Fazenda Pacatuba, RPPN-FAzenda Pacatuba","-35.2327995300293","-7.09638977050781",NA,NA,"JPB0025201",NA,NA,NA,NA,"Moreira, LHL","2017","11",NA,NA,NA,"21","20077","auto",NA,NA,NA,NA
"80","2019-01-17 11:24:01-02","PUCRS","MPUC","12102","S","Plantae",NA,"Asparagales","Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W.Chase & N.H. Williams",NA,NA,"2009","01","17","South America","Brasil","RS","Dom Pedro de Alcântara","Morrinho de Porto Fagundes","-49.8497222","-29.3694444",NA,"Epífita sobre figueira",NA,NA,NA,NA,NA,"J.B. Castro","2017","01","-49.8497222000","-29.3694444000","Magnoliopsida","01",NA,NA,"1",NA,NA,NA
"81","2021-03-21 19:40:17-03","UFC","EAC","53566","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W. Chase & N.H. Williams","Matias, L.Q.; Leone, D.","648","2012","06","05","Southern America","Brasil","Ceará","Ubajara","Parque Nacional de Ubajara","-40.9211006164551","-3.85443997383118",NA,"Macrófita aquática; flor amarela.","EAC0053566",NA,NA,"EAC0053566",NA,"Lima-Verde, L.W.",NA,NA,NA,NA,NA,NA,"27385","auto",NA,NA,NA,NA
"82","2021-03-21 19:40:17-03","UFC","EAC","51170","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W. Chase & N.H. Williams","Silveira, A.; Oliveira, R.F.","523","2002","12","18","Southern America","Brasil","Ceará","Guaramiranga","Sítio Arvoredo.","-38.931806","-4.218056",NA,"Epífita.","EAC0051170","935","935","EAC0051170",NA,"Lima-Verde, L.W.","2018","06","-38.931806","-4.218056",NA,"26",NA,NA,NA,NA,NA,NA
"83","2021-03-21 19:40:17-03","UFC","EAC","52338","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W. Chase & N.H. Williams","Loiola, M.I.B.; et al.","1874","2012","06","07","Southern America","Brasil","Ceará","Tianguá",NA,"-40.984444","-3.650583",NA,"Erva, +/- 0,2m; pétalas amarelas e listras marrons.","EAC0052338",NA,NA,"EAC0052338",NA,"Lima-Verde, L.W.","2018","07","-40.984444","-3.650583",NA,"13",NA,NA,NA,NA,NA,NA
"84","2021-03-21 19:40:17-03","UFC","EAC","58842","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","barbata","Gomesa barbata","(Lindl.) M.W. Chase & N.H. Williams","Castro, A.S.F.","2885","2015","09","13","Southern America","Brasil","Ceará","Aratuba","Jacarandá.","-39.0449981689453","-4.41833019256592",NA,"Epífita; flor amarela.; Mata úmida.","EAC0058842",NA,NA,"EAC0058842",NA,"Lima-Verde, L.W.","2018","06",NA,NA,NA,"26","11686","auto",NA,NA,NA,NA
"85","2021-03-21 19:40:19-03","UFC","EAC","47991","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Souza, E.B.; Marreira, E.M.; et al.","1914","2010","07","06","Southern America","Brasil","Ceará","São Benedito","Pl. Ibiapaba, Sítio Penha, Floresta Subperenifólia Tropical Plúvio-Nebular","-40.846667","-4.015833",NA,"Erva epífita carnosa sobre café de 10-30cm, pseudobulbo coriáceo, folha coriácea, inflores. com pedúnculo verde-amarelado a castanho-escuro, labelo amarelo.; Mata úmida","EAC0047991","921","921","EAC0047991",NA,"Lima-Verde, L.W.","2010","11","-40.846667","-4.015833",NA,"23",NA,NA,NA,NA,NA,NA
"86","2021-03-21 19:40:19-03","UFC","EAC","49392","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Lima-Verde, L.W.; et al.","343307","2007","10","30","Southern America","Brasil","Ceará","Baturité","Sítio Taveira, Barlavento.","-38.919556","-4.298417",NA,"Herbáceo, epífito, fruto verde.; Mata ombrófila","EAC0049392","600","600","EAC0049392",NA,"Lima-Verde, L.W.","2007","10","-38.919556","-4.298417",NA,"30",NA,NA,NA,NA,NA,NA
"87","2021-03-21 19:40:19-03","UFC","EAC","49496","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Lima-Verde, L.W.","348408","2008","04","16","Southern America","Brasil","Ceará","Mulungu","Sítio Jardim, Mata do damásio, sotavento.","-39.010556","-4.285278",NA,"Epífito, hábito herbáceo, encontrado dentro da mata.; Mata seca","EAC0049496","760","760","EAC0049496",NA,"Lima-Verde, L.W.","2008","04","-39.010556","-4.285278",NA,"16",NA,NA,NA,NA,NA,NA
"88","2021-03-21 19:40:19-03","UFC","EAC","14390","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Grupo Pedra do Cavalo","593","1980","08",NA,"Southern America","Brasil","Bahia","Cachoeira","mata do Rio Jacuípe","-38.9557991027832","-12.6183004379272",NA,"Planta epífita, inflorescência em cacho lateral, nascendo da axila da folha que proteje o pseudobulbo, flores marrons pintaladas e com labelo amarelo.","EAC0014390",NA,NA,"EAC0014390",NA,"Lima-Verde, L.W.","2002","04",NA,NA,NA,"16","26884","auto",NA,NA,NA,NA
"89","2021-03-21 19:40:19-03","UFC","EAC","49547","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Lima-Verde, L.W.; et al.","3427","2008","10","08","Southern America","Brasil","Ceará","Guaramiranga","Pico Alto, Sítio lagoa.","-38.9331016540527","-4.26332998275757",NA,"herbáceo.; Mata ombrófila","EAC0049547","950","950","EAC0049547",NA,"Lima-Verde, L.W.","2008","10",NA,NA,NA,"08","13198","auto",NA,NA,NA,NA
"90","2021-03-21 19:40:19-03","UFC","EAC","20992","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Oliveira, M.R.L.","s.n.","1993","10","31","Southern America","Brasil","Ceará","Guaramiranga","Sítio Cana Brava","-38.9331016540527","-4.26332998275757",NA,"Erva epífita.","EAC0020992",NA,NA,"EAC0020992",NA,"Lima-Verde, L.W.","1993",NA,NA,NA,NA,NA,"13198","auto",NA,NA,NA,NA
"91","2021-03-21 19:40:19-03","UFC","EAC","49489","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Lima-Verde, L.W.","345407","2007","10","10","Southern America","Brasil","Ceará","Guaramiranga","Sítio São Paulo, Barlavento","-38.9331016540527","-4.26332998275757",NA,"Herbáceo, epífito, flor amarela com castanha.; Mata ombrófila","EAC0049489","640","640","EAC0049489",NA,"Lima-Verde, L.W.","2007","10",NA,NA,NA,"10","13198","auto",NA,NA,NA,NA
"92","2021-03-21 19:40:19-03","UFC","EAC","50798","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","barbatum","Oncidium barbatum","Lindl.","Lima-Verde, L.W.; et al.","2566","2003","10","07","Southern America","Brasil","Ceará","Maranguape","Sítio Corélia, Barlavento da Sa Maranguape.","-38.6856002807617","-3.89083003997803",NA,"Herbáceo, epífito.; Mata úmida","EAC0050798","700","700","EAC0050798",NA,"Lima-Verde, L.W.","2003","10",NA,NA,NA,"07","40608","auto",NA,NA,NA,NA
