"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"99","2020-11-04 11:19:05-03","ESALQ","ESA","50652","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"Cavalheiro, T.J.","1.0","1995","09","23",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA050652","ESA050652",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"100","2020-11-04 11:19:05-03","ESALQ","ESA","7022","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Rodrigues, R.R.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA007022","ESA007022","Rodrigues, R.R.",NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"101","2020-11-04 11:19:05-03","ESALQ","ESA","30793","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Rolim, I. ; Borges, P.","2.0","1995","09","27",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA030793","ESA030793",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA
"102","2020-11-04 11:19:05-03","ESALQ","ESA","108243","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"Cano, R.W.","2.0","2007","11","19",NA,"Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,"ESA108243","ESA108243","Cano, R.W.",NA,NA,"2007","11",NA,NA,"22","44778","auto",NA,NA,NA,NA,NA
"103","2020-11-04 12:16:08-03","ESALQ","ESA","141697","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"Souza, V.C.","41420.0","2018","12","27",NA,"Brasil","São Paulo","Mombuca","Mata do Pinheirinho. Usina Rosana. Floresta Estacional Semidecidual.","-47.560001373291","-22.9200000762939","581","581",NA,"Árvore, até 15 m alt.; flores creme; frutos castanhos. Muito comum no local.","ESA141697",NA,"Souza, V.C.",NA,NA,"2018","12","-47,662,830","-22,924,245","27","13659","auto",NA,NA,NA,NA,NA
"104","2015-07-02 14:04:06-03","JBP","HPL","7145","S","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa",NA,"E.R. Salviani","98","1998","07","02",NA,"Brasil","SP","Campinas","Coletado no Instituto Agronômico de Campinas - na seção de seringueiras.","-47.06","-22.9",NA,NA,NA,NA,NA,NA,"E.R. Salviani",NA,NA,"1998","07",NA,NA,"02","23900","auto",NA,NA,NA,NA,NA
"105","2020-12-20 21:19:22-03","UFV","VIC","024116","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Gasparino, R.M.","s.n.","1985","11","28",NA,"Brasil","Paraná","Londrina","Horto Florestal-UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Habito arbóreo.","VIC024116",NA,NA,NA,NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"106","2020-12-20 21:19:22-03","UFV","VIC","008955","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Garcia, M.V.B.","s.n.","1983","12","12",NA,"Brasil","Minas Gerais","Viçosa","Próximo a entrada para Comjunto residencial Acamar","-42.8819007873535","-20.7539005279541",NA,NA,NA,"Árvore de 5 m de altura, flores reunidas e inflorescências cinuosas, cálice e corola pentâmeros, cinco estames inseridos entre uma pétala e outra.","VIC008955",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"107","2019-11-21 14:44:40-03","UFJF","CESJ","26577","PreservedSpecimen","Plantae","Angiosperma",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Miguel, Marcelo H","s.n.","1990","10","13","América do Sul","Brasil","São Paulo","Limeira","Fazenda","-47.4000015258789","-22.5599994659424",NA,NA,NA,"N.V.: Guarantã.&nf;Planta de porte arbóreo, flores pequenas de flor branca, planta de grande importância na exploração da madeira.","CESJ026577",NA,"Miguel, MH",NA,NA,"1990","10",NA,NA,"13","20999","auto",NA,NA,NA,NA,NA
"108","2021-04-07 11:48:28-03","UFMS","CGMS","23685","PreservedSpecimen","Plantae",NA,NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","F. Chagas e Silva","1821","1993","12",NA,NA,"Brasil","Paraná","Londrina","A.F.M.L.","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Flor esverdeada.","CGMS1053099",NA,"J.Y. Tamashiro",NA,NA,"1998",NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"109","2019-08-20 10:25:27-03","UNICAMP","UEC","108213","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Grombone-Guaratini, MT; Belinello, R; Galvão, JC","221","1996","11","07",NA,"Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra","-48.058333","-22.829167",NA,NA,NA,"Flor, Árvore com cerca de 7 m de altura, flores",NA,NA,NA,NA,NA,NA,NA,"-48.058333","-22.829167",NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-01 16:40:26-03","UNICAMP","UEC","108212","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Grombone-Guaratini, MT; Galvão, JC; Belinello, R","220","1996","05","25",NA,"Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra.","-47.109167","-22.829167",NA,NA,NA,"Árvore com cerca de 7m de altura; frutos imaturos verdes e maduros acastanhados.","UEC031661","UEC031661","Grambone-Guaratini, MT",NA,NA,NA,NA,"-47.109167","-22.829167",NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-01 16:40:26-03","UNICAMP","UEC","108213","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Grambone-Guaratini, MT; Galvão, JC; Belinello, R","221","1996","11","07",NA,"Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra.","-47.109167","-22.829167",NA,NA,NA,"Árvore com cerca de 7m de altura; flores.","UEC031662","UEC031662","Grambone-Guaratini, MT",NA,NA,NA,NA,"-47.109167","-22.829167",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-01 16:40:26-03","UNICAMP","UEC","108214","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Guaratini, MTG; Galvão, JC; Belinello, R","222","1996","08","16",NA,"Brazil","São Paulo","Campinas","Reserva Municipal de Santa Genebra.","-47.109167","-22.829167",NA,NA,NA,"Árvore com cerca de 7m de altura; frutos imaturos verdes e maduros acastanhados.","UEC031614","UEC031614","Guaratini, MTG",NA,NA,NA,NA,"-47.109167","-22.829167",NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-02-10 17:57:14-03","UNICAMP","UEC","168788","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Sims; Melis, J van","1337","2008","08",NA,NA,"Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira.","-47.535186","-23.368519","650","760",NA,NA,"UEC007871","UEC007871","Melis, J van",NA,NA,"2008","09","-47.535186","-23.368519",NA,NA,NA,NA,NA,NA,NA,NA
"114","2019-08-20 10:25:27-03","UNICAMP","UEC","14151","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Torres de Assumpção, C","7504","1979","01","09",NA,"Brazil","São Paulo","Anhembi","Barreiro Rico Farm","-49.388889","-22.670556",NA,NA,NA,"Fruto, dry forest, neighbouring trees not exceeding 12m. Height of this tree: 6m, low crocon. Fruits are deiscent and already open when collected. Vernacular name: Guarantã","UEC049811","UEC049811",NA,NA,NA,NA,NA,"-49.388889","-22.670556",NA,NA,NA,NA,NA,NA,NA,NA
"115","2019-08-20 10:25:27-03","UNICAMP","UEC","140871","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Nascimento, SL; Galvão, JC; Tozzi, AMGA; Aguiar, AC; Fortuna-Perez, AP; Rodrigues, G","s.n.","2005","06",NA,NA,"Brazil","São Paulo","Campinas","Distrito de Sousas, Condomínio Colina do Atibaia - Mata do Ribeirão Cachoeira.","-46.932778","-22.836944",NA,NA,NA,"Floresta Estacional Semidecidual. Árvore; Frutos deicentes.","UEC049998","UEC049998",NA,NA,NA,NA,NA,"-46.932778","-22.836944",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:40:26-03","UNICAMP","UEC","168902","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Vieira, LT","27","2005","06","10",NA,"Brazil","São Paulo","Campinas","Sousas, Mata Ribeirão Cachoeira.","-46.916667","-22.833333","700","700",NA,"Indivíduo jovem de árvore.; Floresta Estacional Semidecídua.","UEC053191","UEC053191","Vieira, LT",NA,NA,NA,NA,"-46.916667","-22.833333",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:40:26-03","UNICAMP","UEC","171902","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Santos, K; Belinello, R","329","1999","07","22",NA,"Brazil","São Paulo","Campinas","Mata do macuco (Fragmento G1); área total: 41,8ha.","-46.933333","-22.783333",NA,NA,NA,"Árvore semidecídua, autocórica; córtex rugoso, madeira pesada; altura total: 8m; altura do fuste: 5m; PAP: 45cm.; Floresta estacional semidecidual, -739 msm.","UEC045207","UEC045207",NA,NA,NA,NA,NA,"-46.933333","-22.783333",NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-01 16:40:26-03","UNICAMP","UEC","171906","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Santos, K; Belinello, R","373","1999","08","03",NA,"Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira (Área C1); área total: 244,9ha.","-46.916667","-22.816667",NA,NA,NA,"Árvore semidecídua, autocórica; córtex rugoso, madeira pesada; altura: 8,5m; altura do fuste: 4m; PAP: 51cm. 26-50% da copa infestada por lianas.; Floresta estacional semidecidual, 653 msm.","UEC045209","UEC045209",NA,NA,NA,NA,NA,"-46.916667","-22.816667",NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:40:26-03","UNICAMP","UEC","171921","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Santos, K; Belinello, R","310","1996","07","20",NA,"Brazil","São Paulo","Campinas","Mata Furnas (Fragmento P2); área total: 13,2ha.","-47","-22.783333",NA,NA,NA,"Árvore semidecídua, autocórica; córtex rugoso, madeira pesada; altura total: 6,5m; altura do fuste: 2,5m; PAP: 44cm. 01-25% da copa infestada por lianas.; Floresta estacional semidecidual, -658 msm.","UEC045225","UEC045225",NA,NA,NA,NA,NA,"-47","-22.783333",NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-01 16:40:26-03","UNICAMP","UEC","171941","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Santos, K; Belinello, R","3709","2000","12","13",NA,"Brazil","São Paulo","Campinas","Mata Ribeirão Cachoeira (área C3); área total: 244.9ha.","-46.916667","-22.816667","756","756",NA,"Árvore semidecídua, autocórica, córtex rugoso, madeira pesada; alt. total: 18m; alt. do fuste: 10m; PAP: 104cm. 01-25% da copa infestada por lianas. NP: guarantã.; Floresta estacional semidecidual.","UEC045210","UEC045210","Santos, K",NA,NA,NA,NA,"-46.916667","-22.816667",NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:40:26-03","UNICAMP","UEC","201582","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Zappi, DC; Lughadha, EN; Biggs, N","2623","2009","11","27",NA,"Brazil","Minas Gerais","Santana de Pirapama","Serra do Cipó, Vilarejo de Inhame, ao lado do Bar da Benta.","-43.795","-18.960556","670","670",NA,"Árvore 4m alt., inflorescências creme.; Pastagem, na beira da cerca.","UEC164440","UEC164440",NA,NA,NA,NA,NA,"-43.795","-18.960556",NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:40:26-03","UNICAMP","UEC","173887","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Biral; Saka, MN","611","2011","05","03",NA,"Brazil","Rio de Janeiro","Rio Claro","Campus Unesp Bela Vista.","-47.533333","-22.383333","626","626",NA,"Árvore, 10m, folhas cartáceas, frutos imaturos verdes, maduros deiscentes se aplicando por cinco fendas, arilo amarelado.; Jardim experimental.","UEC089494","UEC089494","Biral",NA,NA,"2011","05","-47.533333","-22.383333",NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:40:26-03","UNICAMP","UEC","172192","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Garcia, LC","442","2009","12","14",NA,"Brazil","São Paulo","Campinas","Distrito de Souzas, Condomínio Colinas do Atibaia,Mata Ribeirão Cachoeira.","-47.533333","-23.383333","711","711",NA,"Árvore de 16m, flores creme.; Mata Atlântica. Floresta Estacional Semidecídua.","UEC016343","UEC016343","Garcia, LC",NA,NA,NA,NA,"-47.533333","-23.383333",NA,NA,NA,NA,NA,NA,NA,NA
"124","2019-08-20 10:25:27-03","UNICAMP","UEC","21173","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Torres de Assumpção, C","7504","1979","11","27",NA,"Brazil","São Paulo","Anhembi","Bareiro Rico","-49.388889","-22.670556",NA,NA,NA,"Flor, Vernacular name: Guarantã","UEC049810","UEC049810",NA,NA,NA,NA,NA,"-49.388889","-22.670556",NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-01 16:40:26-03","UNICAMP","UEC","50762","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Bélem, RP; Pinheiro, R S","2815","1966","11","04",NA,"Brazil","Bahia","Cabrália",NA,NA,NA,NA,NA,NA,"Árvore de 15m X 30cm de diâmetro; flores cremes, cálice esverdeado, frutos verdes. Col. madeira.; Mata costeira.","UEC031659","UEC031659","Pirani, JR",NA,NA,"2003","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2019-08-20 10:25:27-03","UNICAMP","UEC","27634","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Cesar, O","s.n.","1982","01","15",NA,"Brazil","São Paulo","Anhembi","Fazenda Barreiro Rico","-49.388889","-22.670556",NA,NA,NA,"Flor, Árvore frequente nesta mata, altura até 18m. DAP = (15 a 35 cm). Nome vulgar = Guarantã","UEC049808","UEC049808",NA,NA,NA,NA,NA,"-49.388889","-22.670556",NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-01 16:40:26-03","UNICAMP","UEC","50848","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Euponino, A","90","1971","12","11",NA,"Brazil","Bahia","Cabrália","Reserva biológica do Pau-brasil.",NA,NA,NA,NA,NA,"Árvore, 15m X 30cm. Flor creme. Fruto verde.","UEC021146","UEC021146","Pirani, JR",NA,NA,"2003","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2019-08-20 10:25:27-03","UNICAMP","UEC","27634","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","?","s.n.","1982","01","15",NA,"Brazil","São Paulo","Anhembi","Fazenda Barreiro Rico","-49.388889","-22.670556",NA,NA,NA,"Flor, Árvore frequente nesta mata, altura até 18m. DAP = (15 a 35 cm). Nome vulgar = Guarantã",NA,NA,NA,NA,NA,NA,NA,"-49.388889","-22.670556",NA,NA,NA,NA,NA,NA,NA,NA
"129","2019-08-20 10:25:27-03","UNICAMP","UEC","27634","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","?","s.n.","1982","01","15",NA,"Brazil","São Paulo","Anhembi","Fazenda Barreiro Rico","-49.388889","-22.670556",NA,NA,NA,"Flor, Árvore frequente nesta mata, altura até 18m. DAP = (15 a 35 cm). Nome vulgar = Guarantã",NA,NA,NA,NA,NA,NA,NA,"-49.388889","-22.670556",NA,NA,NA,NA,NA,NA,NA,NA
"130","2019-08-20 10:25:27-03","UNICAMP","UEC","62664","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Bernacci, LC","25050","1989","09","08",NA,"Brazil","São Paulo",NA,"Fazenda São Vicente Mata",NA,NA,NA,NA,NA,"Flor, Árvore ca 8-10m alt, botões esbranquiçados","UEC049812","UEC049812",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-08-20 10:25:27-03","UNICAMP","UEC","73481","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Souza, VC; Sakuragui, CM; Rodrigues, RR; Moraes, PLR","5696","1994","04","14",NA,"Brazil","São Paulo","Matão","Faz. Cambuhy. Mata mesófila semidecídua","-48.558056","-21.620833",NA,NA,NA,"Fruto, Árvore, ca 15m alt, frutos imaturos verde-claros","UEC049805","UEC049805",NA,NA,NA,NA,NA,"-48.558056","-21.620833",NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-02-12 10:04:34-03","UNICAMP","UEC","80740","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Passos, FC","FP98","1995","12","21",NA,"Brazil","São Paulo","Gália","Est. Ecológica dos Caetetus","-49.5","-22.25",NA,NA,NA,"Flor, Árvore for amarelo esverdeada","UEC021143","UEC021143","Pirani, JR",NA,NA,"2003",NA,"-49.5","-22.25",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-08-20 10:25:27-03","UNICAMP","UEC","97669","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Santos, K","256","1997","06","22",NA,"Brazil","São Paulo","Campinas","Sub-distrito de Souzas. Floresta estacio","-46.932778","-22.836944",NA,NA,NA,"Fruto, Interior da mata. Árvore, 8 m de altura. Frutos maduros abertos","UEC049804","UEC049804",NA,NA,NA,NA,NA,"-46.932778","-22.836944",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-09-23 10:16:56-03","UNICAMP","UEC","50820","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Euponino, A","25","1971","11","24",NA,"Brazil","Bahia","Santa Cruz Cabrália","Reserva Biológica do Pau - brasil","-39.0247001647949","-16.2780990600586",NA,NA,NA,"Flor, Árvore , 15 x 20m. Flor amarelada. Nome vulgar: Durão","UEC031660","UEC031660","Pirani, JR",NA,NA,"2003","06",NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA
"135","2019-08-20 10:25:27-03","UNICAMP","UEC","36503","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Garcia, MVB","8955","1983","12","12",NA,"Brazil","Minas Gerais","Viçosa","Próx. à entrada para o conjunto residenc","-42.8819007873535","-20.7539005279541",NA,NA,NA,"Flor, Árvore de + ou - 5m de altura, flores reunidas em inflorescências sinuosas, cálice e corola pentâmeros","UEC049806","UEC049806",NA,NA,NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA
"136","2021-03-01 16:40:26-03","UNICAMP","UEC","57178","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Souza; Maria, J; Edna","190","1984","07","18",NA,"Brazil","Paraná","Maringá","Horto florestal Dr Luiz Teixeira Mendes.","-51.9385986328125","-23.4253005981445",NA,NA,NA,"Árvore nativa com 12m de altura, 25cm de diâmetro, tronco liso, copa cônica.; Área 2c do projeto Flora.","UEC031616","UEC031616",NA,NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"137","2021-03-01 16:40:26-03","UNICAMP","UEC","57193","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Maria, J","205","1984","07","19",NA,"Brazil","Paraná","Maringá","Horto florestal Dr Luiz Teixeira Mendes.","-51.9385986328125","-23.4253005981445",NA,NA,NA,"Árvore nativa com 10m a 12m de altura, tronco liso, folhas largas.; Área 2A do projeto Flora.","UEC031613","UEC031613",NA,NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"138","2019-08-20 10:25:27-03","UNICAMP","UEC","57193","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","?","205","1982","11","30",NA,"Brazil","Paraná","Maringá","Horto Florestal Dr. Luiz Teixeira Mendes","-51.9385986328125","-23.4253005981445",NA,NA,NA,"Flor, Árvore nativa 10 a 12 m de altura, tronco liso, folhas largas. Nome vulgar: Guarantã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"139","2021-03-01 16:40:26-03","UNICAMP","UEC","57196","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Ismar; Valdovino; Edna","84","1981","03","31",NA,"Brazil","Paraná","Maringá","Horto Florestal Dr. Luíz Teixeira Mendes Área 4. Projeto Flora - Maringá","-51.9385986328125","-23.4253005981445",NA,NA,NA,"Árvore nativa, com 12 m de altura, 23 cm de diâmetro","UEC021145","UEC021145","Pirani, JR",NA,NA,"2003",NA,NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA
"140","2019-08-20 10:25:27-03","UNICAMP","UEC","14177","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Matthes, LAF","7762",NA,NA,NA,NA,"Brazil","São Paulo","Campinas","Bosque dos Jequitibás","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"141","2019-08-20 10:25:27-03","UNICAMP","UEC","14152","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Matthes, LAF","7799",NA,NA,NA,NA,"Brazil","São Paulo","Campinas","Bosque dos Jequitibás","-47.060001373291","-22.8999996185303",NA,NA,NA,"Flor","UEC049809","UEC049809",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"142","2021-03-01 16:40:26-03","UNICAMP","UEC","14177","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Mathes, LAF","7762",NA,NA,NA,NA,"Brazil","São Paulo","Campinas","Bosque dos Jequitibás.","-47.060001373291","-22.8999996185303",NA,NA,NA,"Coleção Bosque dos Jequitibás n°580-F","UEC031655","UEC031655",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"143","2021-03-01 16:40:26-03","UNICAMP","UEC","84843","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Cardamone, RB; Grecco, MDN; Belinello, R","175","1995","09","12",NA,"Brazil","São Paulo","Campinas","Condomínio do Atibaia, distrito de Sousas.","-47.060001373291","-22.8999996185303",NA,NA,NA,"Árvore de 8m, frutos maduros.; Mata do planalto.","UEC031618","UEC031618",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"144","2019-08-20 10:25:27-03","UNICAMP","UEC","144871","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Ikemoto, E","05144","2005","10","04",NA,"Brazil","São Paulo","Campinas","Parque Portugal, Entorno da lagoa principal.","-47.060001373291","-22.8999996185303",NA,NA,NA,"Árvore de 4 m.; odorífera.","UEC050000","UEC050000",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"145","2019-08-20 10:25:27-03","UNICAMP","UEC","144800","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Ikemoto, E","0594","2005","09","27",NA,"Brazil","São Paulo","Campinas","Parque Portugal, Entorno da lagoa principal.","-47.060001373291","-22.8999996185303",NA,NA,NA,"Árvore de 7 m.","UEC049999","UEC049999",NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"146","2019-08-20 10:25:27-03","UNICAMP","UEC","144775","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Ikemoto, E","0565","2005","09","06",NA,"Brazil","São Paulo","Campinas","Parque Portugal, Entorno da lagoa principal.","-47.060001373291","-22.8999996185303",NA,NA,NA,"Árvore de 5 m.; frutos esverdeados.","UEC049975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"147","2021-03-01 16:40:26-03","UNICAMP","UEC","126565","S","Plantae","Magnoliopsida",NA,"Rutaceae","Esenbeckia","leiocarpa","Esenbeckia leiocarpa","Engl.","Cielo-Filho, R","260","2000","10","20",NA,"Brazil","São Paulo","Campinas","Praça João Lech Junior. (Bosque dos Alemães).","-47.060001373291","-22.8999996185303",NA,NA,NA,"Árvore de aproximadamente 14m de altura, flores em botão.","UEC081591","UEC081591","Cielo-Filho, R",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
