"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","individualCount","fieldNumber","relatedCatalogItem","previousCatalogNumber"
"96","2020-09-12 05:00:02-03","US","US","3008212","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Macroditassa","adnata","Macroditassa adnata","(E. Fourn.) Malme",NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15448","South America - Neotropics","Brazil","Goiás","The Planalto do Brasil. Cerrado, Fazenda J. Teles, ca. 10 km. N.W. of Formosa, near source of Rio Paraná.",NA,NA,"US03263595","US03263595_01",NA,"1966","4","29",NA,NA,NA,"850",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"97","2020-09-12 05:00:02-03","US","US","2941416","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Macroditassa","adnata","Macroditassa adnata","(E. Fourn.) Malme",NA,"E. P. Heringer, T. S. Filgueiras, F. R. Mendonca & B. A. S. Pereira","7188","South America - Neotropics","Brazil","Distrito Federal","Brasília. Bacia do Rio São Bartolomeu.",NA,NA,"US03263592","US03263592_01",NA,"1981","7","21",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"98","2020-09-12 05:00:02-03","US","US","1997205","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Macroditassa","adnata","Macroditassa adnata","(E. Fourn.) Malme",NA,"A. Macedo","2382","South America - Neotropics","Brazil","Minas Gerais","Aroeira, Municipio Ituiutaba.",NA,NA,"US03263591","US03263591_01",NA,"1950","2","10",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"99","2020-09-12 05:00:02-03","US","US","2750990","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Macroditassa","adnata","Macroditassa adnata","(E. Fourn.) Malme",NA,"A. Macedo","5337","South America - Neotropics","Brazil","Goiás","Faz. Reunidas do Planalto. São João da Aliança.",NA,NA,"US03263594","US03263594_01",NA,"1974","8","18",NA,NA,NA,"1200",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"100","2020-09-12 05:00:02-03","US","US","2196083","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Macroditassa","adnata","Macroditassa adnata","(E. Fourn.) Malme",NA,"A. Macedo","1088","South America","Brazil",NA,"Municipio Itba. Estado Mg.",NA,NA,"US03263596","US03263596_01",NA,"1948","6","1",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"101","2020-09-12 05:00:02-03","US","US","274983","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Macroditassa","adnata","Macroditassa adnata","(E. Fourn.) Malme",NA,"A. Regnell","887","South America - Neotropics","Brazil","Minas Gerais","Brasilia, prov. Minas Geraes.",NA,NA,"US03263599","US03263599_01",NA,"1865","4","21",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"102","2020-09-12 05:00:02-03","US","US","1342067","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Macroditassa","adnata","Macroditassa adnata","(E. Fourn.) Malme",NA,"P. K. Dusén","485 a","South America","Brazil","Paraná","Brasilienses, jaguariahyva in fruticetis.",NA,NA,"US03263597","US03263597_01",NA,"1914","6","1",NA,NA,NA,"740",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"103","2020-09-12 05:00:02-03","US","US","1473810","PreservedSpecimen","Plantae",NA,"Gentianales","Asclepiadaceae","Macroditassa","adnata","Macroditassa adnata","(E. Fourn.) Malme",NA,"G. O. A. Malme","3392","South America - Neotropics","Brazil","Mato Grosso","Brasiliæ civit. Matto Grosso: Santa Anna da Chapada.",NA,NA,"US03263598","US03263598_01",NA,"1903","5","20",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA,NA
"104","2020-09-02 16:20:11-03","Cenargen","CEN","26692","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Peplonia","adnata","Peplonia adnata","(E.Fourn.) U.C.S.Silva & Rapini",NA,"Marta Camargo de Assis","226",NA,"Brasil","DF","Fazenda Sucupira. Mata Gorda.","Exsicatas","Flor creme-esverdeada, antera amarelada, planta latescente. Látex branco.","CEN00026692","CEN00026692","B. M. T. Walter","1995","06","08","BRASILIA","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,"2013","02",NA,"1",NA,NA,NA
"105","2020-09-02 16:20:11-03","Cenargen","CEN","22518","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Peplonia","adnata","Peplonia adnata","(E.Fourn.) U.C.S.Silva & Rapini",NA,"Bruno Machado Teles Walter","2408",NA,"Brasil","GO","Ca. de 300 m da guarita norte da obra do AHE Serra da Mesa. Área de influencia.","Exsicatas","Botões florais verdes, cálice verde, corola branca. Planta exuda látex branco. Área de influencia do AHE Serra da Mesa.","CEN00022518","CEN00022518","B. M. T. Walter","1995","06","22","MINACU",NA,NA,"490","490",NA,NA,NA,"-4828333.0","-1381667.0","2013","02",NA,"2",NA,NA,NA
"106","2020-09-02 16:20:11-03","Cenargen","CEN","32414","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Peplonia","cf. adnata","Peplonia cf. adnata","(E.Fourn.) U.C.S.Silva & Rapini",NA,"Hamilton Garboggini Pinho dos Santos","443",NA,"Brasil","GO","Fazenda Aroeira.","Exsicatas","Botões verdes.","CEN00032414","CEN00032414","B. M. T. Walter","1995","04","25","CAMPINACU",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","02",NA,"3",NA,NA,NA
"107","2021-03-15 18:24:42-03","USP","SPF","143798","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Souza, VC","26918",NA,"Brasil","Mato Grosso","Fazenda Camargo. Ca. de 8 km NW (em linha reta) de Diamantino. Savana. Floresta estacional.",NA,"Escandente; flores creme.","SPF00143798",NA,"Farinaccio, MA","1997","05","22","Diamantino","-56.5","-14.266667",NA,NA,NA,NA,NA,"-56.5","-14.266667","2000","02",NA,NA,NA,NA,NA
"108","2021-03-15 18:24:42-03","USP","SPF","157020","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Farinaccio, MA","513",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Rio do Peixe, 800 m da Área de Desenvolvimento São Roque de Minas. Mata ciliar.",NA,"Planta volúvel, latescente. Frutos verdes.","SPF00157020",NA,"Farinaccio, MA","2003","03","17","São Roque de Minas","-46.415528","-20.257722","1289","1289",NA,NA,NA,"-46.415528","-20.257722","2002","03",NA,NA,NA,NA,NA
"109","2021-03-15 18:24:42-03","USP","SPF","174813","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Mendonça, RC","5617",NA,"Brasil","Goiás","Reserva Particular do Patrimônio Natural Soluar, Proprietário Itamar Magalhães Costa. Solo pedregoso. Transição de mata com cerrado em afloramento rochosos (grota).",NA,"Trepadeira heliófila; exudado branco; folhas cartáceas; flor com cálice verde e corola creme. Rara.","SPF00174813",NA,"Farinaccio, MA","2004","06","22","Cavalcante","-47.401472","-13.752083","760","760",NA,NA,NA,"-47.401472","-13.752083","2006",NA,NA,NA,NA,NA,NA
"110","2021-03-15 18:24:42-03","USP","SPF","66678","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Prado, J","CFCR12072",NA,"Brasil","Minas Gerais","Mata próximo ao campo de aviação. Solo de canga.",NA,"Trepadeira na orla da mata, flores creme.","SPF00066678",NA,"Rapini, A","1988","05","28","Grão Mogol","-42.866667","-16.55","1000","1000",NA,NA,NA,"-42.866667","-16.55","1999",NA,NA,NA,NA,NA,NA
"111","2021-03-15 18:24:42-03","USP","SPF","69322","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Simão-Bianchini, R","CFCR13008",NA,"Brasil","Minas Gerais","Estrada do Campo de Aviação. Mata montana.",NA,"Trepadeira latescente no dossel da mata. Flores creme.","SPF00069322",NA,"Rapini, A","1990","06","14","Grão Mogol","-42.816667","-16.533333","950","950",NA,NA,NA,"-42.816667","-16.533333","1999",NA,NA,NA,NA,NA,NA
"112","2021-03-15 18:24:42-03","USP","SPF","88478","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Ganev, W","457",NA,"Brasil","Bahia","Bem Querer. Próximo à casa de Zé de Benedita. Carrasco à margem do caminho.",NA,"Trepadeira de até 3 m. Caule vináceo, pedúnculo, pedicelo e cálice verde vináceo, flores creme com tons vináceo. Látex branco.","SPF00088478",NA,"Ferreira, MV","1992","06","09","Abaíra","-41.6636009216309","-13.2496995925903",NA,NA,"26531","auto",NA,NA,NA,"1998","12",NA,NA,NA,NA,NA
"113","2021-03-15 18:24:42-03","USP","SPF","144761","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Assis, MC","226",NA,"Brasil","Distrito Federal","Fazenda Sucupira. Mata Gorda. Mata de galeria.",NA,"Trepadeira sinestrorsa. Flor creme-esverdeada; antera amarelada; planta latescente. Látex branco.","SPF00144761",NA,"Farinaccio, MA","1995","06","08","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto",NA,NA,NA,"2001","04","05",NA,NA,NA,NA
"114","2021-03-15 18:24:42-03","USP","SPF","144762","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Walter, BMT","2408",NA,"Brasil","Goiás","Ca. de 300 m da guarita orte da obra do AHE Serra da Mesa. Área de influência. Trecho de mata de galeria inundável - estreitia. Solo areno-argiloso com serrapilheira superficial.",NA,"Trepadeira. Botões florais verdes; cálice verde; corola branca. Planta exuda látex branco. Área de influência do AHE Serra da Mesa.","SPF00144762","SPF00144762","Farinaccio, MA","1995","06","22","Minaçu","-48.2200012207031","-13.5331001281738",NA,NA,"54065","auto",NA,NA,NA,"2001","04","05",NA,NA,NA,NA
"115","2021-03-15 18:24:42-03","USP","SPF","143690","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Romero, R","2272",NA,"Brasil","Minas Gerais","Estrada para Retiro das Pedras. Borda de capão.",NA,"Cálice esverdeado. Corola creme esverdeada. Coluna amarela.","SPF00143690",NA,"Farinaccio, MA","1995","05","14","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"1998","08",NA,NA,NA,NA,NA
"116","2021-03-15 18:24:42-03","USP","SPF","143693","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Romero, R","4496",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Chapadão do Diamante, ilhota. Capão de mata, solo rochoso.",NA,"Trepadeira. Frutos imaturos esverdeados.","SPF00143693","SPF00143693","Farinaccio, MA","1997","08","21","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"1998","08",NA,NA,NA,NA,NA
"117","2021-03-15 18:24:42-03","USP","SPF","143687","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Nakajima, JN","2195",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada para o Retiro das Pedras. Campo sujo.",NA,"Trepadeira. Frutos esverdeados.","SPF00143687",NA,"Farinaccio, MA","1997","02","20","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"1998","08",NA,NA,NA,NA,NA
"118","2021-03-15 18:24:42-03","USP","SPF","137558","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Farinaccio, MA","347",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada Sacramento-São Roque, próximo ao Rio do Peixe.",NA,"Erva volúvel em toda de mata. Botões verdes a acastanhados, cálice verde, corola vinácea a esverdeada na face abaxial e creme na face adaxial; ginostégio e corona alvos; fruto imaturo verde.","SPF00137558",NA,"Farinaccio, MA","1999","07","08","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"1999","08",NA,NA,NA,NA,NA
"119","2021-03-15 18:24:42-03","USP","SPF","143691","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Romero, R","4279",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Estrada São Roque - Sacramento, nascente do Córrego do Barboro. Borda de capão de mata.",NA,"Trepadeira. Cálice esverdeado. Corola esverdeada. Corona creme. Apêndice estigmático creme.","SPF00143691",NA,"Farinaccio, MA","1997","06","25","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"1998","10",NA,NA,NA,NA,NA
"120","2021-03-15 18:24:42-03","USP","SPF","143688","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Nakajima, JN","2622",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Guarita da Casca d#?#Anta, parte de baixo. Mata alterada, solo pedregoso.",NA,"Trepadeira. Cálice esverdeado. Corola creme. Coluna creme. Apêndice estigmático creme, ápice vinho. Botões florais castanhos.","SPF00143688",NA,"Ferreira, MV","1999","06","28","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"1998","12",NA,NA,NA,NA,NA
"121","2021-03-15 18:24:42-03","USP","SPF","143689","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Nakajima, JN","2778",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Nascente do Córrego do Barbaro. Borda de mata de galeria, solo hidromórfico.",NA,"Trepadeira. Frutos imaturos esverdeados.","SPF00143689",NA,"Ferreira, MV","1997","08","24","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"1998","12",NA,NA,NA,NA,NA
"122","2021-03-15 18:24:42-03","USP","SPF","137557","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Farinaccio, MA","345",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Parte de baixo da Casca D#?#Anta, trilha para a portaria.",NA,"Subarbusto em solo areno-pedregoso, volúvel. Botões acastanhados, cálice verde, corola vinácea a alva na face abaxial, alva na face adaxial corona e ginostégio alvos. Frutos imaturos verdes.","SPF00137557",NA,"Farinaccio, MA","1999","07","07","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"1999","07",NA,NA,NA,NA,NA
"123","2021-03-15 18:24:42-03","USP","SPF","138458","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Farinaccio, MA","400",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Parte inferior da Cachoeira Casca d#?#Anta. Borda de mata.",NA,"Subarbusto volúvel. Frutos imaturos verdes.","SPF00138458","SPF00138458","Farinaccio, MA","1999","09","30","São Roque de Minas","-46.3657989501953","-20.2453002929688","900","900","57119","auto",NA,NA,NA,"1999","10",NA,NA,NA,NA,NA
"124","2021-03-15 18:24:42-03","USP","SPF","134142","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Farinaccio, MA","268",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Rio do Peixe, mata ciliar próximo a A.D. São Roque.",NA,"Arbusto volúvel, latescente. Frutos imaturos verdes.","SPF00134142","SPF00134142","Farinaccio, MA","1998","12","17","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"2000","11",NA,NA,NA,NA,NA
"125","2021-03-15 18:24:42-03","USP","SPF","143692","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Romero, R","4304",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, Vale do Cândidos, próximo ao Córrego das Posses. Borda do córrego.",NA,"Trepadeira. Cáloice esverdeado. Corola superiormente branca, inferiormente castanha. Corona e apêndice estigmático brancos.","SPF00143692",NA,"Farinaccio, MA","1997","06","27","São Roque de Minas","-46.3657989501953","-20.2453002929688",NA,NA,"57119","auto",NA,NA,NA,"1988","08",NA,NA,NA,NA,NA
"126","2021-03-15 18:24:42-03","USP","SPF","118426","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Souza, VC","11289",NA,"Brasil","São Paulo","Ca. de 5 km da cidade em direção a Agudos. Cerradão com abundância de Copaifera.",NA,"Escandente, latescente; flores creme-esverdeadas.","SPF00118426",NA,"Rapini, A","1996","06","06","Bauru","-49.060001373291","-22.3099994659424",NA,NA,"29186","auto",NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA
"127","2021-03-15 18:24:42-03","USP","SPF","99917","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Tamashiro, JY","T201",NA,"Brasil","São Paulo","Parque Ecológico de Bauru.",NA,"Liana. Flores creme.","SPF00099917","SPF00099917","Farinaccio, MA","1994","05","26","Bauru","-49.060001373291","-22.3099994659424",NA,NA,"29186","auto",NA,NA,NA,"1999","03",NA,NA,NA,NA,NA
"128","2020-01-14 12:01:22-03","USP","SPF","231139","PreservedSpecimen","Plantae",NA,NA,"Apocynaceae","Peplonia","adnata","Peplonia adnata","(E.Fourn.) U.C.S.Silva & Rapini",NA,"Costa, IG","453",NA,"Brasil","Rio de Janeiro","Serra da Bandeira.",NA,NA,"SPF00231139",NA,"Farinaccio, MA","2014","06","18","São Fidélis","-41.542778","-21.542778","600","600",NA,NA,NA,"-41.542778","-21.542778","2014","06",NA,NA,NA,NA,NA
"129","2019-10-07 09:13:26-03","UEFS","HUEFS","10900","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Ganev, W.","457",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0010900","HUEFS0010900","T.Konno","1992","06","09","Abaíra","-41.6636009216309","-13.2496995925903","1300","1300","26531","auto","Asteranae",NA,NA,"2005","05",NA,NA,NA,NA,NA
"130","2019-10-07 09:13:26-03","UEFS","HUEFS","245153","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Duarte, E.F.","93",NA,"Brasil","Goiás","Serra Dourada.",NA,"Mata seca semidecidua.","HUEFS0245153","HUEFS0245153",NA,"2017","04","15","Mossâmedes","-50.2150001525879","-16.1266994476318","739","739","30139","auto","Asteranae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-10-07 09:13:26-03","UEFS","HUEFS","108988","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Amorim, A.M.","4931",NA,"Brasil","Bahia","Reserva Municipal Cachoeira do Pau. 22 km de Itamarati na Br 101. Daí, 6,8 km E da estrada para a torre da Embratel.",NA,"Floresta Ombrófila. Densa Montana.","HUEFS0108988","HUEFS0108988",NA,"2005","05","12","Ibirapitanga","-39.459167","-13.890833","700","700",NA,NA,"Asteranae","39W27'33''","13S53'27''",NA,NA,NA,NA,NA,NA,NA
"132","2019-10-07 09:13:26-03","UEFS","HUEFS","139980","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Rapini, A.","1752",NA,"Brasil","Minas Gerais","Parque Nacional da Serra da Canastra, próximo à portaria II",NA,"Beira de estrada.","HUEFS0139980","HUEFS0139980","A.Rapini","2008","04","27","São Roque de Minas","-46.5275","-20.329722","873","873",NA,NA,"Asteranae","46W31'39''","20S19'47''","2009","10",NA,NA,NA,NA,NA
"133","2019-10-07 09:13:26-03","UEFS","HUEFS","50473","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Souza, V.C.","16918",NA,"Brasil","Mato Grosso","Fazenda Camargo. Cerca de 8km NW (em linha reta) de Diamantino.",NA,"Contato Savana - Floresta Estacional.","HUEFS0050473","HUEFS0050473",NA,"1997","05","22","Diamantino","-56.5","-14.266667",NA,NA,NA,NA,"Asteranae","56W30'","14S16'",NA,NA,NA,NA,NA,NA,NA
"134","2019-10-07 09:13:26-03","UEFS","HUEFS","79190","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Salino, A.","9012",NA,"Brasil","Minas Gerais","Mata do Boi Rajado, a ca. 14 km da sede de Bandeira, na divisa com a Bahia.",NA,"Floresta Ombrófila Densa Submontana.","HUEFS0079190","HUEFS0079190","A.Rapini","2003","10","04","Bandeira","-40.5","-15.805278","620","800",NA,NA,"Asteranae","40W30'0''","15S48'19''","2004","07",NA,NA,NA,NA,NA
"135","2019-10-07 09:13:26-03","UEFS","HUEFS","84426","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Macroditassa","adnata","Macroditassa adnata","(E.Fourn.) Malme",NA,"Queiroz, L.P.de","9264",NA,"Brasil","Bahia","Serra do Orobó, Riacho do Ouro.",NA,"Floresta Ciliar.","HUEFS0084426","HUEFS0084426",NA,"2004","07","27","Rui Barbosa","-40.490556","-12.318611","563","563",NA,NA,"Asteranae","40W29'26''","12S19'7''",NA,NA,NA,NA,NA,NA,NA
"136","2019-10-07 09:13:43-03","UEFS","HUEFS","226324","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Apocynaceae","Peplonia","adnata","Peplonia adnata","(E.Fourn.) U.C.S.Silva & Rapini",NA,"Costa, I.G.","453",NA,"Brasil","Rio de Janeiro","Fazenda Santa Rita, Serra da Bandeira, em afloramento rochoso na vertente sul.",NA,"Floresta Estacional Semidecidual Montana.","HUEFS0226324","HUEFS0226324",NA,"2014","06","18","São Fidélis","-41.542778","-21.561944","600","600",NA,NA,"Asteranae","41W32'34''","21S33'43''",NA,NA,NA,NA,NA,NA,NA
"137","2019-07-09 14:15:33-03","F","FMNH-SEEDPLANTS","V0048882F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Ditassa","adnata","Ditassa adnata",NA,"Isotype","J. B. E. Pohl","3286","South America","Brazil",NA,NA,NA,NA,"V0048882F","V0048882F_01",NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-07-09 14:16:54-03","F","FMNH-SEEDPLANTS","V0419662F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Macroditassa","adnata","Macroditassa adnata",NA,NA,"E. P. Heringer","7188","South America","Brazil","Distrito Federal",NA,NA,NA,"V0419662F","V0419662F_01 V0419662F_02","RRC ID Flag","1981","7","21",NA,"-47.75","-15.75",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"7188",NA,NA
"139","2019-07-09 14:16:45-03","F","FMNH-SEEDPLANTS","V0419663F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Macroditassa","adnata","Macroditassa adnata",NA,NA,"M. A. Farinaccio","268","South America","Brazil",NA,NA,NA,NA,"V0419663F","V0419663F_01",NA,"1998","12","17",NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-07-09 14:15:53-03","F","FMNH-SEEDPLANTS","V0419664F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Macroditassa","adnata","Macroditassa adnata",NA,NA,"Mello Barreto","1359","South America","Brazil",NA,NA,NA,NA,"V0419664F","V0419664F_01",NA,"1934","7","26",NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2019-07-09 14:15:53-03","F","FMNH-SEEDPLANTS","V0419665F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asclepiadaceae","Macroditassa","adnata","Macroditassa adnata",NA,NA,"G. O. A. Malme","2039","South America","Brazil",NA,NA,NA,NA,"V0419665F","V0419665F_01",NA,"1922","2","7",NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-08-11 15:54:03-03","CEPLAC","CEPEC","109216","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Macroditassa","adnata","Macroditassa adnata",NA,NA,"A. M. Amorim","4931",NA,"Brasil","Bahia","Reserva Municipal Cachoeira do Pau. 22Km de Itamarati na BR-101. Daí, 6,8Km a E da estrada para torre da Embratel.",NA,NA,NA,NA,"A. Rapini","2005","05","12","IBIRAPITANGA","-39.459167","-13.890833",NA,NA,NA,NA,NA,"39W27'33","13S53'27",NA,NA,NA,NA,NA,"30/12/2006",NA
"143","2020-08-11 15:54:03-03","CEPLAC","CEPEC","89632","PreservedSpecimen","Plantae",NA,NA,"Asclepiadaceae","Macroditassa","adnata","Macroditassa adnata",NA,NA,"W. W. Thomas","12465",NA,"Brasil","Bahia","Fazenda Altamira, 8,4Km a E de Boa Nova, Rod. P/ Dário meira, depois 3,3Km ao N da Rod. p/ Fazenda.",NA,NA,NA,NA,"A. Rapini","2001","05","18","BOA NOVA","-40.1","-14.416667",NA,NA,NA,NA,NA,"40W6'","14S25'",NA,NA,NA,NA,NA,"30/12/2004",NA
