"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","typeStatus","yearIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","infraspecificEpithet","fieldNumber","individualCount","class","relatedCatalogItem","previousCatalogNumber"
"115","2021-03-01 16:36:19-03","UNICAMP","UEC","37829","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Barroso, GM","Rodrigues, RR; Figueiredo, N","15666","1982","09","11",NA,"Brazil","São Paulo","Estação Ecológica de Juréia",NA,"Árvore com 4m alt., botões ferrugíneos.",NA,NA,NA,NA,"Peruíbe","-46.9900016784668","-24.3199996948242",NA,"1989","21922","auto",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"116","2021-03-01 16:36:19-03","UNICAMP","UEC","73457","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Arantes, AA","Zipparro, VB; et al.","424","1994","05","14",NA,"Brazil","São Paulo","Fazenda Intervales, Base Saibadela, trilha azul",NA,"Árvore 9m alt.; botções florais presentes.",NA,NA,NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,"1996","34059","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"117","2021-03-01 16:36:19-03","UNICAMP","UEC","85703","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Arantes, AA","Almeida-Scabbia, RJ; et al.","738","1994","09","10",NA,"Brazil","São Paulo","Fazenda Intervales, BAse Saibadela, trilha do quilombo",NA,"Árvore, 9m alt., presença de cálices florais.",NA,NA,NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,"1997","34059","auto",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA
"118","2021-03-01 16:36:19-03","UNICAMP","UEC","73597","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Arantes, AA","Almeida-Scabbia, RJ; et al.","281","1994","04","09",NA,"Brazil","São Paulo","Faz. Intervales, Base Saibadela, trilha da baixada, mata.",NA,"Árvore, 10m de altura.; início de formação de botões florais.",NA,NA,NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,"1996","34059","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:36:19-03","UNICAMP","UEC","11733","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Sobral, M","Davis, PH; Shepherd, GJ; Sakane, M; et al.","D60907","1976","09","10",NA,"Brazil","São Paulo","Sete Barras Reserve, c. 50km from Sete Barras to São Miguel Arcanjo",NA,"Shrub/small tree; Steep rain forest, on clay.",NA,NA,"100","100","Sete Barras","-47.9199981689453","-24.3799991607666",NA,"1991","34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-01 16:36:19-03","UNICAMP","UEC","21292","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Barroso, GM","Tamashiro, JY; Silva, AF","10534","1979","10","16",NA,"Brazil","São Paulo","Estação Experimental do IAC",NA,"Árvore com 10m de alt.; com botões florais ferrugíneos esverdeados.","UEC023580","UEC023580",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,"1989","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:36:19-03","UNICAMP","UEC","31137","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Sobral, M","Silva, AF","10119","1979","06","06",NA,"Brazil","São Paulo","Estação Experimental do IAC",NA,"Árvore com ca. de 10m alt. com botões florais ferrugíneos.","UEC023579","UEC023579",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,"1991","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:36:19-03","UNICAMP","UEC","73139","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand",NA,"Assis, MA; Furlan, A; Carneiro, CE; Farinaccio, MA; Scudeller, VV; et al.","339","1994","08","28",NA,"Brazil","São Paulo","Estrada de Itamambuca, Km 35 da Rod. Rio/Santos.",NA,"Árvore 7m dentro da mata. Inflorescência creme acastanhada, sépalas internamente brancas.; Mata Atlântica",NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:36:19-03","UNICAMP","UEC","173798","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Barroso, GM","Sanchez, M; Pedroni, F","343","1992","11","22",NA,"Brazil","São Paulo","Núcleo de Picinguaba, margens do Rio da Fazenda.",NA,"Árvore de 18m de altura, botões florais de cor creme, frutos imaturos amarelos e maduros vermelhos, tronco com casca de cor ferruginea.","UEC089594","UEC089594",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 16:36:19-03","UNICAMP","UEC","172395","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Sanchez, M","Pedroni, F; Sanchez, M; Laps, RR; Belinello, R","1344","1997","05","29",NA,"Brazil","São Paulo","Picinguaba. Morro do Corisco.",NA,"Árvore 918 com 7m de altura, vegetativo.; Mata Atlântica de Encosta.","UEC016596","UEC016596","600","600","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-01 16:36:19-03","UNICAMP","UEC","172851","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & Legrand","Sobral, M","Prata, EMB","HRCB51324","2008","03","20",NA,"Brazil","São Paulo","Picinguaba. Nargem do Rio da Fazenda Parcela D - Proj. Biota Gradiente Funcional. Ind. 1261",NA,"Árvore com 18m de altura, botões florais marrom-claros.; Floresta Densa Ombrófila de Terras Baixas","UEC089548","UEC089548",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-26 10:43:28-03","UDESC","LUSC","5460","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","Sobral, M.","N. M. Ivanauskas; A.Gomes","1047","1996","01","25",NA,"Brasil","São Paulo","Estação Experimental do Instituto Agronômico.",NA,"Floresta Atlântica;flores em botão;;. Habito: árvore","LUSC007094","LUSC007094",NA,NA,"Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-12-04 13:19:28-03","UDESC","LUSC","7090","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","O.T.Aguiar","N. M. Ivanauskas","933","1995","01","01",NA,"Brasil","São Paulo","Estação Experimental do Instituto Agronômico. Floresta Atlântica.",NA,NA,"LUSC007153","LUSC007153",NA,NA,"Pariquera-Açu","-47.8800010681152","-24.7099990844727",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-10-14 10:03:23-03","FURB","FURB","14062","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg",NA,"Sobral, M.",NA,"1992","08",NA,NA,"Brasil","São Paulo","Subida da serra Ubatuba - São Luis do Paraitinga.",NA,NA,"FURB47152","FURB47152",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-16 17:53:53-03","UCS","HUCS","48364","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Berg",NA,"Sobral, M.","7507a","1992","08",NA,NA,"Brasil","São Paulo","Próximo a São Luis do Paraitinga",NA,"Região de mata ombrófila, subida da serra",NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-16 17:53:53-03","UCS","HUCS","44152","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Berg",NA,"Sobral, M.","7507a","1992","08",NA,NA,"Brasil","São Paulo","Subida da serra Ubatuba - São Luis do Paraitinga.",NA,"Região de mata ombrófila densa",NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-06-27 10:25:52-03","UFES","VIES","1947","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg",NA,"Pereira, O.J.; Fabris, L.C.","1153","1987","10","13",NA,"Brasil","Espírito Santo","Setiba.",NA,NA,"VIES001947","VIES001947",NA,NA,"Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-06-27 10:25:52-03","UFES","VIES","3139","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg",NA,"Pereira, O.J.; Gomes, J.M.L.","1880","1988","10","25",NA,"Brasil","Espírito Santo","Setiba.",NA,NA,"VIES003139","VIES003139",NA,NA,"Guarapari","-40.5110015869141","-20.6580009460449",NA,NA,"28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-29 11:45:25-03","UTFPR","HCF","19707","S","Plantae",NA,NA,"Myrtaceae","Eugenia","disperma","Eugenia disperma","Vell.","M. Sobral","E.M.B. Prata",NA,"2008","03","20",NA,"Brasil","SP","Pinciguaba. Margem do Rio da Fazenda.",NA,"árvore com 18 m de altura, botões florais marrons-claro. Ind. 1261.",NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-06-29 09:31:29-03","UFRRJ","RBR","8643","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.C. Souza","I.M.S.","415",NA,NA,NA,NA,"?",NA,NA,NA,NA,"RBR00008643","RBR00008643",NA,NA,"?",NA,NA,NA,"2005",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"135","2020-06-29 09:31:29-03","UFRRJ","RBR","4523","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.C. Souza","L.S. Sylvestre","1422","2001","01","27",NA,"Brasil","Rio de Janeiro","Estação Ecológica de Tamoios, Baía de Angra dos Reis, Ilha das Cobras.",NA,NA,"RBR00004523","RBR00004523 RBR00004523_1",NA,NA,"Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,"2004","32988","auto",NA,NA,"05","26",NA,NA,NA,NA,NA,NA
"136","2020-06-29 09:31:29-03","UFRRJ","RBR","7310","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg",NA,"L.F.T. Menezes","1158","2004","04","11",NA,"Brasil","Rio de Janeiro","'Ilha da Marambaia, Encosta oceânica, em frente ao bravo VI.'",NA,NA,"RBR00007310","RBR00007310",NA,NA,"Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-06-29 09:31:29-03","UFRRJ","RBR","7296","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.C. Souza","G.M. Siqueira","53","2002","06","23",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Estrada da senzala.",NA,NA,"RBR00007296","RBR00007296",NA,NA,"Mangaratiba","-44.040599822998","-22.9596996307373",NA,"2015","17272","auto",NA,NA,"03","04",NA,NA,NA,NA,NA,NA
"138","2020-06-29 09:31:29-03","UFRRJ","RBR","4665","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.C. Souza","I.M. Silva","415","1995","08","22",NA,"Brasil","Rio de Janeiro","REBIO do Tinguá Reserva Biológica do Tinguá",NA,NA,"RBR00004665","RBR00004665",NA,NA,"Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,"2006","25743","auto",NA,NA,"10","09",NA,NA,NA,NA,NA,NA
"139","2020-06-29 09:31:29-03","UFRRJ","RBR","4629","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.C. Souza","L.S. Sylvestre","982","1994","02","09",NA,"Brasil","Rio de Janeiro","REBIO do Tinguá Reserva Biológica do Tinguá",NA,NA,"RBR00004629","RBR00004629",NA,NA,"Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,"2006","25743","auto",NA,NA,"10","09",NA,NA,NA,NA,NA,NA
"140","2020-06-29 09:31:29-03","UFRRJ","RBR","36687","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.C. Souza","A.L. Peixoto","6282","1991","05","25",NA,"Brasil","Rio de Janeiro","Ribeirão das Lajes, Mata Atlântica",NA,NA,"RBR00036687","RBR00036687",NA,NA,"Piraí","-43.8981018066406","-22.6291999816895",NA,"2015","20293","auto",NA,NA,"03","09",NA,NA,NA,NA,NA,NA
"141","2020-06-29 09:31:29-03","UFRRJ","RBR","8640","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.C. Souza","Neto","40",NA,NA,NA,NA,"?",NA,NA,NA,NA,"RBR00008640","RBR00008640",NA,NA,"?",NA,NA,NA,"2005",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA,NA
"142","2020-06-29 09:31:29-03","UFRRJ","RBR","42362","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","L.F. Gonçalves","L.F. Gonçalves","301","2016","08","10",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Estrada da Barragem, entrada para a Trilha da Primavera. Parque Nacional da Serra dos Órgãos",NA,NA,"RBR00042362","RBR00042362","1048","1048","Teresópolis","-42.991667","-22.451944",NA,NA,NA,NA,"42º59'30''W","22º27'7''S",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-06-29 09:31:29-03","UFRRJ","RBR","42363","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","L.F. Gonçalves","L.F. Gonçalves","207","2015","12","13",NA,"Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos. Estrada da Barragem, escada para a Trilha suspensa. Parque Nacional da Serra dos Órgãos",NA,NA,"RBR00042363","RBR00042363 RBR00042363_1","1172","1172","Teresópolis","-42.999722","-22.454167",NA,NA,NA,NA,"42º59'59''W","22º27'15''S",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-06-29 09:31:29-03","UFRRJ","RBR","42909","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","05","28",NA,"Brasil","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F12/162.",NA,NA,"RBR00042909",NA,NA,NA,"Rio de Janeiro","-43.255278","-22.973056",NA,NA,NA,NA,"43º15'19''W","22º58'23''S",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-06-29 09:31:29-03","UFRRJ","RBR","42925","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","05","28",NA,"Brasil","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F12/193.",NA,NA,"RBR00042925",NA,NA,NA,"Rio de Janeiro","-43.255278","-22.973056",NA,NA,NA,NA,"43º15'19''W","22º58'23''S",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-06-29 09:31:29-03","UFRRJ","RBR","42930","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","05","28",NA,"Brasil","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F57/26.",NA,NA,"RBR00042930",NA,NA,NA,"Rio de Janeiro","-43.206944","-22.938611",NA,NA,NA,NA,"43º12'25''W","22º56'19''S",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-06-29 09:31:29-03","UFRRJ","RBR","42932","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","05","28",NA,"Brasil","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F12/125.",NA,NA,"RBR00042932",NA,NA,NA,"Rio de Janeiro","-43.255278","-22.973056",NA,NA,NA,NA,"43º15'19''W","22º58'23''S",NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-06-29 09:31:29-03","UFRRJ","RBR","42933","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","05","28",NA,"Brasil","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F101/93.",NA,NA,"RBR00042933",NA,NA,NA,"Rio de Janeiro","-43.443889","-22.959722",NA,NA,NA,NA,"43º26'38''W","22º57'35''S",NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-06-29 09:31:29-03","UFRRJ","RBR","42934","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","05","28",NA,"Brasil","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F101/2.",NA,NA,"RBR00042934",NA,NA,NA,"Rio de Janeiro","-43.443889","-22.959722",NA,NA,NA,NA,"43º26'38''W","22º57'35''S",NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-06-29 09:31:29-03","UFRRJ","RBR","42935","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","T.P.P. Alverga","T.P.P. Alverga",NA,"2015","05","28",NA,"Brasil","Rio de Janeiro","Inventário Carbono - Rio de Janeiro. Inventário complementar F101/58.",NA,NA,"RBR00042935",NA,NA,NA,"Rio de Janeiro","-43.443889","-22.959722",NA,NA,NA,NA,"43º26'38''W","22º57'35''S",NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-06-29 09:31:29-03","UFRRJ","RBR","34316","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg",NA,"R.S. Nunes","39","2007","09","03",NA,"Brasil","Rio de Janeiro","Ilha da Marambaia, Cota 100 m, parcela 25, planta 05; Vertente Baía de Sepetiba, virar à Esquerda antes de chegar à Gruta",NA,NA,"RBR00034316","RBR00034316",NA,NA,"Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-06-29 09:31:29-03","UFRRJ","RBR","22534","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg",NA,"F.C. Nettesheim","197","2005","08","07",NA,"Brasil","Rio de Janeiro","'Ilha da Marambaia, ponta do varejo.'",NA,NA,"RBR00022534","RBR00022534",NA,NA,"Mangaratiba","-44.040599822998","-22.9596996307373",NA,NA,"17272","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-06-29 09:31:29-03","UFRRJ","RBR","4628","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","M.C. Souza","S.J. Silva-Neto","40","1994","04","23",NA,"Brasil","Rio de Janeiro","REBIO do Tinguá Reserva Biológica do Tinguá",NA,NA,"RBR00004628","RBR00004628",NA,NA,"Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,"2006","25743","auto",NA,NA,"10","09",NA,NA,NA,NA,NA,NA
"154","2020-06-29 09:31:29-03","UFRRJ","RBR","36096","S","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","O.Berg","O. Thier","O. Thier","1238","2008","02","18",NA,"Brasil","Rio de Janeiro","Street between Funchal and Guapiaçu. near REGUA.",NA,NA,"RBR00036096",NA,NA,NA,"Cachoeiras de Macacu","-42.6530990600586","-22.4624996185303",NA,"2011","32671","auto",NA,NA,"04",NA,NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:36:36-03","MBM","MBM","241623","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & D.Legrand","Kawasaki, M.L.","Kirizawa, M.; et al.; et al.","2890","1994","07","28","Southern America","Brazil","São Paulo","Fazenda Intervales",NA,NA,"MBM241623","MBM241623",NA,NA,"Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:36:36-03","MBM","MBM","248168","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & D.Legrand","Kawasaki, M.L.","Sanchez, M.; et al.; et al.","1409","1997","04","16","Southern America","Brazil","São Paulo","Picinguaba",NA,NA,"MBM248168","MBM248168",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:36:36-03","MBM","MBM","189681","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & D.Legrand","Aguiar, O.T.","Baitello, J.B.","104","1983","07","13","Southern America","Brazil","São Paulo","Ilha do Cardoso",NA,NA,"MBM189681","MBM189681",NA,NA,"Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:36:36-03","MBM","MBM","347727","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & D.Legrand","Sobral, M.","Staggemeier, V.G.","24","2005","02","24","Southern America","Brazil","São Paulo","Parque Estadual da Ilha do Cardoso",NA,"Porte arbustivo/arbóreo apresentando flores brancas e frutos maduros de coloração altro-púrpura; frutos imaturos apresentam coloração vermelha. Fenologia: a floração inicia em janeiro (com pico em junho); a frutificação começa em jun","MBM347727","MBM347727","10","10","Cananéia","-47.9199981689453","-25.0100002288818",NA,"2007","37574","auto",NA,NA,"11",NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:36:36-03","MBM","MBM","317693","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & D.Legrand","Aguiar, O.T.","Aguiar, O.T.","s.n.","1989","12","12","Southern America","Brazil","São Paulo","Parque Estadual",NA,NA,"MBM317693","MBM317693",NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:36:36-03","MBM","MBM","405232","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & D.Legrand",NA,"Ribeiro, R.D.; Leitman, P.; Paula, C.H.R.; Cardoso, L.; Leitman, P.; Paula, C.H.R.; Cardoso, L.","307","2004","07","03","Southern America","Brazil","Rio de Janeiro","Parque Ecológico da Prainha, entre Grumari e Recreio",NA,"Árvore com 8 m de alt. Folhas discolores. Frutos avermelhados e verdes.","MBM405232","MBM405232",NA,NA,"Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:36:36-03","MBM","MBM","29482","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & D.Legrand","Barroso, Graziela M; Elsie","Pessoal do Horto Florestal","s.n.","1927","03","31","Southern America","Brazil","Rio de Janeiro","Mata do Pai Ricardo, próximo ao Horto Florestal",NA,NA,"MBM029482","MBM029482",NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:36:36-03","MBM","MBM","176085","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & D.Legrand","Kawasaki, M.L.","Custódio, A.","1463","1983","08","30","Southern America","Brazil","São Paulo","Estação Biológica de Boracéia",NA,NA,"MBM176085","MBM176085",NA,NA,"Biritiba-Mirim","-46.0299987792969","-23.5699996948242",NA,NA,"19656","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:36:36-03","MBM","MBM","317708","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & D.Legrand","Aguiar, O.T.","Martins, S.E.; et al.; et al.","185","1995","08","04","Southern America","Brazil","São Paulo","Parque Estadual da Serra do Mar",NA,NA,"MBM317708","MBM317708",NA,NA,"Cubatão","-46.4199981689453","-23.8899993896484",NA,NA,"15123","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:36:36-03","MBM","MBM","317694","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & D.Legrand","Aguiar, O.T.","Baitello, J.B.","s.n.","1989","07","20","Southern America","Brazil","São Paulo","Parque Estadual",NA,NA,"MBM317694","MBM317694",NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:36:36-03","MBM","MBM","189682","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","oblongata","Eugenia oblongata","Mattos & D.Legrand","Aguiar, O.T.","Aguiar, O.T.","246","1988","03","03","Southern America","Brazil","São Paulo","Reserva Estadual de Cunha",NA,NA,"MBM189682","MBM189682",NA,NA,"Cunha","-44.9599990844727","-23.0699996948242",NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
