"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","typeStatus","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount"
"52","2020-12-21 16:31:23-03","MBM","MBM","409710","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Brotto, M.L.","Brotto, M.L.; Rau, T.G.; Rau, T.G.","2478","2017","06","28","Southern America","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas, topo de morro","-48.687778","-24.855833",NA,"Arvoreta com 3,5 metros de altura; frutos imaturos.; Floresta Ombrófila Densa Altomontana.","MBM409710","1100","1100","MBM409710",NA,NA,NA,"2017","08","23",NA,"-48.687778","-24.855833",NA,NA
"53","2020-12-21 16:31:23-03","MBM","MBM","65663","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Hatschbach, G.","Hatschbach, G.","39961",NA,NA,NA,"Southern America","Brazil","Paraná","Arapoti","Rio das Cinzas","-49.8266983032227","-24.1578006744385",NA,NA,"MBM065663",NA,NA,"MBM065663","41852","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:31:23-03","MBM","MBM","21709","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Hatschbach, G.","Hatschbach, G.","26931",NA,NA,NA,"Southern America","Brazil","Paraná","Balsa Nova","São Luís do","-49.6356010437012","-25.5839004516602",NA,NA,"MBM021709",NA,NA,"MBM021709","27346","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:31:23-03","MBM","MBM","248962","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Dala Rosa, S.","Dala Rosa, S.","76",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","Parque Estadual Marumbi","-48.834400177002","-25.476900100708",NA,NA,"MBM248962",NA,NA,"MBM248962","30514","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:31:23-03","MBM","MBM","95136","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Wattimo, I. de","Klein, R.","9593",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,"MBM095136",NA,NA,"MBM095136","13751","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:31:23-03","MBM","MBM","62535","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Werff, H. van der","Hatschbach, G.","41961",NA,NA,NA,"Southern America","Brazil","Goiás","Cristalina","Cachoeira","-47.6136016845703","-16.7686004638672",NA,NA,"MBM062535",NA,NA,"MBM062535","85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:31:23-03","MBM","MBM","260248","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Standley, P.C.","Barreto, M.","9470","1937","11","05","Southern America","Brazil","Minas Gerais","Diamantina","Guinda","-43.6002998352051","-18.2493991851807",NA,NA,"MBM260248",NA,NA,"MBM260248","101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:31:23-03","MBM","MBM","23269","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Wattimo, I. de","Hatschbach, G.","7194",NA,NA,NA,"Southern America","Brazil","Paraná","Arapoti","Rio das Cinzas, Barra do Perdizes","-49.8266983032227","-24.1578006744385",NA,NA,"MBM023269",NA,NA,"MBM023269","41852","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:31:23-03","MBM","MBM","10383","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Brotto, M.L.","Hatschbach, G.","20407","1968","11","27","Southern America","Brazil","Paraná","Jaguariaíva","Fazenda Chapada Santo Antonio","-49.7057991027832","-24.2511005401611",NA,"Árvore 5m. flor creme. Do cerrado","MBM010383",NA,NA,"MBM010383","44368","auto",NA,"2008","04","24",NA,NA,NA,NA,NA
"61","2020-12-21 16:31:23-03","MBM","MBM","423533","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Brotto, M.L.","Fagundes-Filho, C.A.; Teixeira, T.A.B.; Gonçalves, R.; Teixeira, T.A.B.; Gonçalves, R.","44","2011","10","10","Southern America","Brazil","Paraná","Ventania","Fazenda Boa Vista","-50.2428016662598","-24.2458000183105",NA,NA,"MBM423533",NA,NA,NA,"32424","auto",NA,"2019",NA,NA,NA,NA,NA,NA,NA
"62","2015-09-03 18:52:01-03","MNHN","RECOLNAT_MNHN_P","P02004371","PreservedSpecimen",NA,NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees",NA,"Glaziou, A.",NA,"1894","9","24",NA,"Brasil",NA,NA,"Brésil (Goyaz). Bord de la riviere Rasgão. Vallèe du Rio Curumba.","-47.03359","-23.38284","hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02004371' target='other'> <mi>dwc_moreinfo</mi></a>","P02004371",NA,NA,"P02004371_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22043",NA
"63","2015-09-03 18:54:21-03","MNHN","RECOLNAT_MNHN_P","P01622542","PreservedSpecimen",NA,NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees",NA,"Glaziou, A.",NA,"1894","9","23",NA,"Brasil",NA,NA,"Brésil (Goyaz) Vallè du Rio Curumba.","-48.72416","-18.15038","hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01622542' target='other'> <mi>dwc_moreinfo</mi></a>","P01622542",NA,NA,"P01622542_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22043",NA
"64","2016-11-17 15:39:59-02","MNHN","RECOLNAT_MNHN_P","P02002002","PreservedSpecimen",NA,NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees",NA,"Smith, L.B.|Klein, R.M.",NA,"1965","1","20",NA,"Brasil","Paraná","Ponta Grossa","Summit of sandstone cliffs, Vila Velha","-50.03333","-25.21667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02002002' target='other'> <mi>dwc_moreinfo</mi></a>","P02002002","800","920","P02002002_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14913",NA
"65","2015-09-03 18:52:01-03","MNHN","RECOLNAT_MNHN_P","P02004368","PreservedSpecimen",NA,NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees",NA,"Glaziou, A.",NA,"1869","2","23",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Brésil. Tijuca.","-43.23528","-22.92847","hb","Herbier de A. Glaziou donné par Mme. Simard, sa fille, en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02004368' target='other'> <mi>dwc_moreinfo</mi></a>","P02004368",NA,NA,"P02004368_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3096",NA
"66","2015-09-03 18:52:01-03","MNHN","RECOLNAT_MNHN_P","P02004369","PreservedSpecimen",NA,NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees",NA,"Glaziou, A.|Schwacke",NA,"1887","8","9",NA,"Brasil","Rio de Janeiro",NA,"Pico de Tijuca","-43.26759","-22.97736","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02004369' target='other'> <mi>dwc_moreinfo</mi></a>","P02004369",NA,NA,"P02004369_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17196",NA
"67","2015-09-03 18:52:01-03","MNHN","RECOLNAT_MNHN_P","P02004370","PreservedSpecimen",NA,NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees",NA,"Smith, L.B.|Klein, R.",NA,"1956","12","9",NA,"Brasil","Santa Catarina","Campo Alegre","Slopes of Morro Iquererim","-49.18722","-26.08528","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02004370' target='other'> <mi>dwc_moreinfo</mi></a>","P02004370",NA,"1500","P02004370_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8539",NA
"68","2015-09-03 18:52:01-03","MNHN","RECOLNAT_MNHN_P","P02004372","PreservedSpecimen",NA,NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees",NA,"Glaziou, A.",NA,"1878","11","1",NA,"Brasil","Rio de Janeiro",NA,NA,"-43.248","-22.89","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02004372' target='other'> <mi>dwc_moreinfo</mi></a>","P02004372",NA,NA,"P02004372_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"820",NA
"69","2020-03-04 11:32:46-03","MNHN","RECOLNAT_MNHN_P","P02004373","PreservedSpecimen",NA,NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees",NA,"Glaziou, A.",NA,"1874","6","3",NA,"Brasil","Rio de Janeiro",NA,"Pico de la Tijuca","-43.266","-22.928","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02004373' target='other'> <mi>dwc_moreinfo</mi></a>","P02004373",NA,NA,"P02004373_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7808",NA
"70","2020-10-01 14:25:30-03","JBB","HEPH","13666","S","Plantae","Magnoliid","Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Moraes, PLR de","Munhoz, CBR; et al.","463","1997","06","29","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Água fria 3 Próximo a Sede da Fazenda","-47.638889","-14.171389",NA,NA,NA,"124","124",NA,NA,NA,NA,"2010",NA,NA,NA,"-47.638889","-14.171389",NA,NA
"71","2020-10-01 14:25:30-03","JBB","HEPH","14051","S","Plantae","Magnoliid","Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Moraes, PLR de","Oliveira, RC; Cunha, MMR","1076","1998","05","02","Southern America","Brasil","Goiás","Alto Paraíso de Goiás","Fazenda Água Fria","-47.509167","-14.091111",NA,NA,NA,"137","137",NA,NA,NA,NA,"2010",NA,NA,NA,"-47.509167","-14.091111",NA,NA
"72","2020-10-01 14:25:30-03","JBB","HEPH","23127","S","Plantae","Magnoliid","Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Baitello, JB","Baitello, JB","1666","2004","01","09","Southern America","Brasil","São Paulo","São Paulo","Parque estadual Serra do Mar","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto",NA,"2004",NA,NA,NA,NA,NA,NA,NA
"73","2020-12-11 11:37:09-03","UFMG","BHCB","155494","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"Rocha, MJR; Pereira, AFS; Lautert, M; Bünger, MO","508","2012","03","23","Southern America","Brasil","Minas Gerais","Rio Pardo de Minas","Parque Estadual de Serra Nova, Trilha do Escorregador, coletada no trecho de Córrego da Velha","-42.745","-15.653333",NA,"Coletada com botões e frutos verdes","BHCB050159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-42.745","-15.653333",NA,NA
"74","2020-12-11 11:37:09-03","UFMG","BHCB","828","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"Schwacke, CAW","s.n.","1904",NA,NA,"Southern America","Brasil","Minas Gerais",NA,"Serra de São José.",NA,NA,NA,"Arbóreo; Mata","BHCB049618",NA,NA,NA,NA,NA,NA,"2012","10","26",NA,NA,NA,NA,NA
"75","2020-12-11 11:37:09-03","UFMG","BHCB","67575","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"Barreto, HLM","9470",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-11 11:37:09-03","UFMG","BHCB","67577","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"Badini, J","3185",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-11 11:37:09-03","UFMG","BHCB","67576","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"Badini, J","3160",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-11 11:37:09-03","UFMG","BHCB","96169","PreservedSpecimen","Plantae","Dicotyledon",NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"Kollmann, L; et al.","5934","2002","01","20","Southern America","Brasil","Espírito Santo","Santa Maria de Jetibá","Rio das Pedras","-40.7461013793945","-20.040599822998",NA,"Árvore 12m, fuste 2m. Flores amarronzadas.",NA,NA,NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-11 17:19:22-03","UFPR","UPCB","67023","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Brotto, M.L.","Brotto, M.L.","287","2009","02","10",NA,"Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas.","-48.704167","-24.861389",NA,"Árvore de 4 m de alt., flores esternamente ferruginosas e internamente amarelas. Floresta Ombrófila Densa Altomontana..",NA,"1100","1100",NA,NA,NA,NA,"2009","02","18",NA,"-48.704167","-24.861389",NA,NA
"80","2021-02-11 17:19:22-03","UFPR","UPCB","74608","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Brotto, M.L.","Brotto, M.L.","633","2011","04","17",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado.","-49.660556","-24.164722",NA,"Árvore de 4 m de alt., frutos imaturos. Savana. (UPCB-DNA 2143).",NA,"791","791",NA,NA,NA,NA,"2011","04","17",NA,"-49.660556","-24.164722",NA,NA
"81","2021-02-11 17:19:22-03","UFPR","UPCB","74609","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Brotto, M.L.","Brotto, M.L.","634","2011","04","17",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado.","-49.663056","-24.164722",NA,"Árvore de 3,5 m de alt., frutos imaturos. Savana. (UPCB-DNA 2291).",NA,"780","780",NA,NA,NA,NA,"2011","04","17",NA,"-49.663056","-24.164722",NA,NA
"82","2021-02-11 17:19:22-03","UFPR","UPCB","74679","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Brotto, M.L.","Brotto, M.L.","714","2011","06","06",NA,"Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Leão.","-48.931111","-25.464444",NA,"Arbusto de 1,5 m de alt., frutos verdes. Refúgio Vegetacional Altomontano. (UPCB-DNA 2292).",NA,"1520","1520",NA,NA,NA,NA,"2011","06","06",NA,"-48.931111","-25.464444",NA,NA
"83","2021-02-11 17:19:22-03","UFPR","UPCB","74684","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Brotto, M.L.","Brotto, M.L.","719","2011","06","06",NA,"Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi, Leão.","-48.931111","-25.464444",NA,"Arbusto de 1 m de alt., frutos verdes. Refúgio Vegetacional Altomontano. (UPCB-DNA 2293).",NA,"1520","1520",NA,NA,NA,NA,"2011","06","06",NA,"-48.931111","-25.464444",NA,NA
"84","2021-02-11 17:19:22-03","UFPR","UPCB","74703","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Brotto, M.L.","Brotto, M.L.","762","2011","08","28",NA,"Brasil","Paraná","Morretes","Serra da Farinha Seca, morro Sete.","-48.9","-25.355278",NA,"Árvore de 3 m de alt., frutos imaturos verdes. Floresta Ombrófila Densa Altomontana. (UPCB-DNA 3277).",NA,"1293","1293",NA,NA,NA,NA,"2011","08","28",NA,"-48.9","-25.355278",NA,NA
"85","2021-02-11 17:19:22-03","UFPR","UPCB","25771","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Silva, S.M.","Uhlmann, A.",NA,"1994","08","06",NA,"Brasil","Paraná","Jaguariaíva","Parque Estadual do Cerrado","-49.7057991027832","-24.2511005401611",NA,"Árvore, ca. 8m. Ecótono savana/floresta..",NA,NA,NA,NA,"44368","auto",NA,"1995","08",NA,NA,NA,NA,NA,NA
"86","2021-02-11 17:19:22-03","UFPR","UPCB","41237","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Borgo, M. & Dala Rosa, S.","Dala Rosa, S.","8","2000","06","19",NA,"Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,"Árvore ±3,0m, frutos verdes. Floresta ombrófila densa altomontana, 1100m s.n.m..",NA,NA,NA,NA,"30514","auto",NA,"2000","06","12",NA,NA,NA,NA,NA
"87","2021-02-11 17:19:22-03","UFPR","UPCB","41236","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Dala Rosa, S.","Dala Rosa, S.","30","1999","08","24",NA,"Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,"Árvore ±5,0m, frutos verdes com cheiro forte de fruta imatura. Floresta ombófila densa altomontana, 1100m s.n.m..",NA,NA,NA,NA,"30514","auto",NA,"2000","02","18",NA,NA,NA,NA,NA
"88","2021-02-11 17:19:22-03","UFPR","UPCB","41238","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Dala Rosa, S.","Dala Rosa, S.","76","2000","02","08",NA,"Brasil","Paraná","Morretes","Parque Estadual Pico do Marumbi","-48.834400177002","-25.476900100708",NA,"Árvore ±5,0m, flores creme. Floresta ombrófila densa altomontana, 1100m s.n.m..",NA,NA,NA,NA,"30514","auto",NA,"2000","02","18",NA,NA,NA,NA,NA
"89","2021-02-11 17:19:22-03","UFPR","UPCB","27795","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees","Brotto, M.L.","Cervi, A.C.","3995","1992","12","23",NA,"Brasil","Paraná","Tibagi","Quartelá","-50.4136009216309","-24.5093994140625",NA,"Árvore, ca. 8m, sépalas ferrugíneas, fruto verde. Cerrado degradado..",NA,NA,NA,NA,"56988","auto",NA,"2008","06","06",NA,NA,NA,NA,NA
"90","2009-07-27 09:36:00-03","MO","MOBOT","1895223","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"Auguste F.M. Glaziou","Glaziou 22043","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2018-06-22 05:25:00-03","MO","MOBOT","1895241","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","H. van der Werff (MO)","Pe. Raulino Reitz","Reitz 4228","1952","2","5","South America","Brazil","Santa Catarina",NA,"Morro do Garrafão, Corup|4á. Mata de pico de morro.",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2018-06-22 05:25:00-03","MO","MOBOT","1895243","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","H. van der Werff (MO)","Pe. Raulino Reitz","Reitz 1119","1947","12","27","South America","Brazil","Santa Catarina",NA,"Morro da Bateia, Brusque. Mata; cume do morro.",NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2008-05-27 22:02:00-03","MO","MOBOT","1895256","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","G. Hatschbach","Gert G. Hatschbach","Hatschbach 39976","1977","6","7","South America","Brazil","Paraná",NA,"Rio Iguaçu (mun. Porto Amazonas). Campo, borda de paredão de arenito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2008-05-27 22:02:00-03","MO","MOBOT","1895259","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","H. van der Werff (MO)","Gert G. Hatschbach","Hatschbach 41691","1978","10","25","South America","Brazil","Goiás",NA,"Cachoeira (mun. Cristalina). Margens de rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2008-05-27 22:02:00-03","MO","MOBOT","1895270","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","G. Hatschbach","Gert G. Hatschbach","Hatschbach 39961","1977","5","28","South America","Brazil","Paraná",NA,"Rio das Cinzas (mun. Arapoti). Do cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2008-05-27 22:02:00-03","MO","MOBOT","1895275","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","H. van der Werff (MO)","Gert G. Hatschbach","Hatschbach 59099","1993","3","31","South America","Brazil","Paraná",NA,"Guartelá, Canyon Rio Iapó (mun. Tibagi). Na base do canyon.",NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","2010-08-24 09:46:00-03","MO","MOBOT","1895285","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","C. Mez","F. Sellow","Sellow s.n.","1814",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2018-06-22 05:25:00-03","MO","MOBOT","2459201","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.",NA,"Pe. Raulino Reitz","Reitz 1919",NA,NA,NA,"South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-08-31 09:11:39-03","INPA","INPA","142125","S","Plantae","Dicotyledon Magnoliids","Laurales","Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Moraes, PLR de","Hatschbach, GG","20407","1968","11","27","Southern America","Brasil","Paraná","Jaguariaíva","Fda. Chapada Santo Antônio","-49.7057991027832","-24.2511005401611",NA,NA,"INPA0142125",NA,NA,"INPA0142125 INPA0142125_e","44368","auto",NA,"2014","08",NA,NA,NA,NA,NA,NA
"100","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","19315",NA,"Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Pedro L. R. de Moraes/05-2005","L. Kollmann; et al","5934","2003","01","20",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Rio das Pedras","-40.725556","-20.069167",NA,"Árvore 12m, DAP 20cm, fuste 2m. Flores 2m. Flores amarronzadas.","MBML019315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40W43'32","20S4'9",NA,NA
"101","2020-06-15 15:31:00-03","UNESP-RC","HRCB","59301","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Moraes, P.","Krieger, L.","8985","1970","07","31",NA,"Brasil","Minas Gerais","Santa Rita de Jacutinga","Água Santa","-44.0950012207031","-22.1494007110596",NA,"Árvore pequena (2-3m). Frutos quase maduros.",NA,NA,NA,NA,"20148","auto",NA,"2013","01","02",NA,NA,NA,NA,NA
"102","2020-06-15 15:31:00-03","UNESP-RC","HRCB","59304","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Moraes, P.","Krieger, L.","s.n.","1989","10","11",NA,"Brasil","Minas Gerais","Lima Duarte","Nascentes do Pirapitinga","-43.793098449707","-21.8425006866455",NA,"Árvore pequena, na encosta arenítica",NA,NA,NA,NA,"30417","auto",NA,"2013","01","02",NA,NA,NA,NA,NA
"103","2020-06-15 15:31:00-03","UNESP-RC","HRCB","67956","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Ness & Mart.","Moraes, P.L.R.","Grillo, R. M. M.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-06-15 15:31:00-03","UNESP-RC","HRCB","67957","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Ness & Mart.","Moraes, P.L.R.","Grillo, R. M. M.",NA,NA,NA,NA,NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-06-15 15:31:00-03","UNESP-RC","HRCB","70347","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Kamimura, V. de A.","Grupo vermelho_2017",NA,NA,NA,NA,NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar- Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,"45.0214° W","23.2357° S",NA,NA
"106","2020-06-15 15:31:00-03","UNESP-RC","HRCB","59308","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Moraes, P.","Krieger, L.","24263","1989","10","11",NA,"Brasil","Minas Gerais","Lima Duarte","Nascentes do Pirapitinga","-43.793098449707","-21.8425006866455",NA,"Árvore pequena à beira da mata. Frutos maduros, negros.",NA,NA,NA,NA,"30417","auto",NA,"2013","01","02",NA,NA,NA,NA,NA
"107","2020-06-15 15:31:00-03","UNESP-RC","HRCB","59306","PreservedSpecimen","Plantae",NA,NA,"Lauraceae","Persea","alba","Persea alba","Nees & Mart.","Moraes, P.","Krieger, L.","s.n.","1989","10","11",NA,"Brasil","Minas Gerais","Lima Duarte","Nascentes do Pirapitinga","-43.793098449707","-21.8425006866455",NA,"Arvoreta na encosta de morro arenítico. Frutos negros.",NA,NA,NA,NA,"30417","auto",NA,"2013","01","02",NA,NA,NA,NA,NA
