"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","individualCount"
"106","2019-02-19 04:30:00-03","MO","MOBOT","100269758","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","L. Rossi","C.F.P. Martius","Martius s.n.","1817",NA,NA,"South America","Brazil","São Paulo",NA,"Morro do Lobo",NA,NA,NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"107","2010-04-27 09:25:00-03","MO","MOBOT","100269762","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","L. Rossi","* SALDAHNA","SALDAHNA 8668","1885","1",NA,"South America","Brazil","São Paulo",NA,"Serra da Mantiqueira; terras do Cruzeiro do Sr. Major Novaes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"108","2015-10-31 05:50:00-02","MO","MOBOT","100269767","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","L. Rossi","Wilson Hoehne","Hoehne 6101","1965","9","25","South America","Brazil","São Paulo",NA,"Promimidades",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"109","2010-04-28 22:14:00-03","MO","MOBOT","100269774","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","L. Rossi","Géza F. Árbocz","Árbocz 2045","1995","12","19","South America","Brazil","São Paulo","Caconde","Estrada em direção a Botelhos, Minas Gerais","-46.5333333","-21.5833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,"1"
"110","2010-04-27 10:18:00-03","MO","MOBOT","100269797","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","L. Rossi","A. Loefgren","Loefgren 3524","1897","1","6","South America","Brazil","São Paulo",NA,"Corrego Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"111","2012-08-05 17:41:00-03","MO","MOBOT","1870778","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","!Z.S. Rogers (MO)","Alwyn H. Gentry","Gentry 21482","1978","1","29","South America","Brazil","São Paulo",NA,"Vicinity of Atabaia, disturbed forest remnant.","-46.6","-23.0666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"900.00000000",NA,"4218","1"
"112","2012-08-05 17:34:00-03","MO","MOBOT","3171189","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","Lorin I. Nevling, Jr.","Léonidas Damazio","Damazio 44894",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,"Congonha do Campos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"113","2015-01-25 16:49:00-02","MO","MOBOT","3171381","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","Lorin I. Nevling, Jr.","P. Capell","Capell 83111","1953","1","26","South America","Brazil","Rio de Janeiro",NA,"Estado do Rio, Nova Friburgo, Colegio Anchieta.","-42.5333333","-22.2666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"114","2019-02-19 04:30:00-03","MO","MOBOT","3596342","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.",NA,"C.F.P. Martius","Martius s.n.","1817",NA,NA,"South America","Brazil",NA,NA,"Provinciae Min. General. Habitat in campis ad Contendas.",NA,NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"115","2009-12-21 10:04:00-02","MO","MOBOT","100236874","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","Nevling","Johan F. Widgren","Widgren s.n.",NA,NA,NA,"South America","Brazil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,"1"
"116","2009-12-21 09:55:00-02","MO","MOBOT","100236865","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","Nevling","Johan F. Widgren","Widgren 223",NA,NA,NA,"South America","Brazil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,"1"
"117","2009-12-21 09:48:00-02","MO","MOBOT","100236856","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","Nevling","J.E.B. Warming","Warming 730",NA,NA,NA,"South America","Brazil","Minas Gerais","Belo Horizonte","Around Rio Paraopeba","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,"1"
"118","2010-04-20 09:53:00-03","MO","MOBOT","100259314","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","L. Rossi (SP)","FERRARI","FERRARI 395","1978","12",NA,"South America","Brazil","Minas Gerais","Belo Horizonte","Campus, reitoria do ICB-UFMG,","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,"1"
"119","2019-01-15 15:40:00-02","MO","MOBOT","100236825","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","Nevling","C.W.H. Mosen","Mosén 994",NA,NA,NA,"South America","Brazil","Minas Gerais","Caldas","Caldas","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,"1"
"120","2019-01-15 15:39:00-02","MO","MOBOT","100236824","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","Nevling","C.W.H. Mosen","Mosén 1930",NA,NA,NA,"South America","Brazil","Minas Gerais","Caldas","Caldas","-46.386100769043","-21.9235992431641",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,"1"
"121","2010-11-23 15:25:00-02","MO","MOBOT","100268376","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","L. Rossi","Harri Lorenzi","Lorenzi 1611","1994","8","1","South America","Brazil","Minas Gerais","Itamogi","Estrada do Tapyr","-47.0483016967773","-21.0781002044678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11256","auto",NA,NA,NA,NA,"1"
"122","2010-11-23 14:38:00-02","MO","MOBOT","100268372","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","L. Rossi","Harri Lorenzi","Lorenzi 1319","1994","2","1","South America","Brazil","Minas Gerais","Itamogi","Estrada do Tapyr, uns 2 km da rodovia Monte Santo-Paraíso","-47.0483016967773","-21.0781002044678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11256","auto",NA,NA,NA,NA,"1"
"123","2010-11-16 11:54:00-02","MO","MOBOT","100268397","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","L. Rossi","H.F. Leitao Filho","Leitão 11846","1980","12","9","South America","Brazil","Minas Gerais","Lavras","Em cerrado proximo a cidade","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,"1"
"124","2010-11-23 14:46:00-02","MO","MOBOT","100268389","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","L. Rossi","Ezechias P. Heringer","Heringer 138","1939","1","25","South America","Brazil","Minas Gerais","Lavras","E.S.A.L. [= Universidade Federal de Lavras ?]","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,"1"
"125","2013-12-09 05:06:00-02","MO","MOBOT","100268381","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","L. Rossi","Fábio de Barros","Barros 575","1980","12","9","South America","Brazil","Minas Gerais","Lavras","Serrinha","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,"1"
"126","2010-04-20 11:11:00-03","MO","MOBOT","100268416","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","L. Rossi","H. Campos Porto","Campos Porto 474","1916","10",NA,"South America","Brazil","Minas Gerais","Ouro Branco",NA,"-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,"1"
"127","2010-11-23 14:31:00-02","MO","MOBOT","100269746","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","L. Rossi","Gert G. Hatschbach","Hatschbach 11152","1964","4","9","South America","Brazil","Paraná","Bocaiúva do Sul","Cerro Azul, Lageadinho","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,"1"
"128","2020-05-30 04:37:00-03","MO","MOBOT","100236889","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","!L. Rossi","Ernst Üle","Üle 4289","1897","1",NA,"South America","Brazil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,"1"
"129","2010-04-27 09:54:00-03","MO","MOBOT","100269765","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","L. Rossi","M. T. Grombone","Grombone 21163","1987","6","2","South America","Brazil","São Paulo","Atibaia","Faz. Grota Funda","-46.5499992370605","-23.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,"1"
"130","2017-11-24 14:12:33-02","UFLA","ESAL","22006","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.",NA,"Loures, L","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Inconfidentes",NA,"-46.3278007507324","-22.3169002532959",NA,"; 4, m; ;",NA,NA,NA,NA,NA,NA,NA,NA,"13133","auto",NA,NA,NA,NA,NA
"131","2017-11-24 14:12:33-02","UFLA","ESAL","15967","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","Eduardo","Ana Carla M. Pinheiro","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Perdões","Sítio","-45.0914001464844","-21.090799331665",NA,"; 4.00m; ;",NA,NA,NA,NA,NA,NA,NA,NA,"16729","auto",NA,NA,NA,NA,NA
"132","2018-08-31 12:41:55-03","UFLA","ESAL","10029","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","Eduardo Van den Berg","Van den Berg, E","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Represa de CVamargos","-44.642778","-21.488056",NA,"árvore; 8.00m; ; Verdes c/ sementes brancas",NA,NA,NA,"-44.642778","-21.488056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2017-11-24 14:12:33-02","UFLA","ESAL","12595","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.",NA,"Pereira, SC; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso (Macaia)","Fazenda Botelho",NA,NA,NA,"árvore; 12,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2018-10-09 16:32:18-03","UFLA","ESAL","19591","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.",NA,"Souza, JS","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Mata do Capivari","-44.999444","-21.245278",NA,"árvore; ; ;; floresta",NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2017-11-24 14:12:33-02","UFLA","ESAL","28103","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.",NA,"Carvalho, WAC","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Piedade","Faz. Amto Virgem",NA,NA,NA,"; 7m; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2018-08-31 12:41:55-03","UFLA","ESAL","9779","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.",NA,"Van den Berg, E","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Represa de Camargos","-44.642778","-21.488056",NA,"arbusto; 0.70m; Verde amarela;",NA,NA,NA,"-44.642778","-21.488056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2018-08-31 12:41:55-03","UFLA","ESAL","9843","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.",NA,"Van den Berg, E","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Represa de Camargos","-44.642778","-21.488056",NA,"; 7.00m; Verde com o miolo amarelo;",NA,NA,NA,"-44.642778","-21.488056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2017-11-24 14:12:33-02","UFLA","ESAL","14196","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.",NA,"Carvalho, DA; Vilela, EA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Cana Verde","Estrad para Santana do Jacaré","-45.1819000244141","-21.0207996368408",NA,"arvoreta; 1,5; ; sim; palustre",NA,NA,NA,NA,NA,NA,NA,NA,"15141","auto",NA,NA,NA,NA,NA
"139","2017-11-24 14:12:33-02","UFLA","ESAL","16938","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.",NA,"Botrel, RT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí",NA,"-44.9171981811523","-21.4011001586914",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA
"140","2017-11-24 14:12:33-02","UFLA","ESAL","23001","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","Silva, AF","Argenta, JA","390",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,"árvore; 4m; com 4 petalas, estames alaranjados;",NA,NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA
"141","2019-06-07 18:05:09-03","UFLA","ESAL","27302","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","Santos, RM","Batista, TA;","336",NA,NA,NA,NA,"Brasil","Minas Gerais","Itamonte","Hotel casa alpina","-44.8699989318848","-22.283899307251",NA,"arbusto; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,"26914","auto",NA,NA,NA,NA,NA
"142","2017-11-24 14:12:33-02","UFLA","ESAL","16613","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.",NA,"Rodrigues, LA; et al.","457",NA,NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,"árvore; 10m; ;",NA,NA,NA,NA,NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA
"143","2019-06-10 10:11:44-03","FZB-BH","BHZB","7400","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis",NA,"R.C. Mota","Couto, P.A.",NA,"2008","11","07",NA,"Brasil","MG","Contagem","Córrego do Banguelo/ Sub-bacia do Córrego Bom Jesus / Bacia da Lagoa da Pampulha","-44.04725","-19.85725",NA,"Nº159 . Outros coletores: Marques, A.R.G; Santos, E. Coord.: 19°51'26.1 S 44°02'50.1 W. Com duplicata.",NA,NA,NA,"44W 02' 50.1","19S 51' 26.1","2009","02","13",NA,NA,NA,NA,NA,NA,NA
"144","2019-06-10 10:11:44-03","FZB-BH","BHZB","4660","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis",NA,NA,"Campos Neto, F.",NA,"2003","01","01",NA,"Brasil","MG","Oliveira",NA,"-44.8272018432617","-20.6963996887207",NA,"Com duplicata.",NA,NA,NA,NA,NA,NA,NA,NA,"38796","auto",NA,NA,NA,NA,NA
"145","2019-09-04 19:50:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"146","2019-01-25 15:37:23-02","IAC","IAC","27180","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Marck","J.A.C. Loefgren","J.A.C. Loefgren","s/nº","1897","01","06",NA,"Brasil","São Paulo",NA,"Córrego Alegre, Mantiqueira",NA,NA,NA,"doada por José de Campos Novaes",NA,NA,NA,NA,NA,"1897","01","06",NA,NA,NA,NA,NA,NA,NA
"147","2019-01-25 15:47:24-02","IAC","IAC","40179","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","L. Rossi","R.B. Torres; A. Butta; C.A. Pereira & P.R.P. Ferreira","1391","2000","12","20",NA,"Brasil","Minas Gerais","Camanducaia","Mata do Cascalho","-46.1447","-22.7553",NA,"UTM(23)= 388115 E, 7479957 N, 1360 m.s.m., nome popular: embira",NA,NA,NA,"-46.1447","-22.7553","2000","12","20",NA,NA,NA,NA,NA,NA,NA
"148","2019-01-25 15:47:24-02","IAC","IAC","40180","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","L. Rossi","R.B. Torres; A. Butta; C.A. Pereira & P.R.P. Ferreira","1392","2000","12","20",NA,"Brasil","Minas Gerais","Camanducaia","Mata do Cascalho","-46.089939","-22.783901",NA,"UTM(23)= 388115E, 7479957N, 1360 m.s.m., nome popular: embira",NA,NA,NA,"-46.089939","-22.783901","2000","12","20",NA,NA,NA,NA,NA,NA,NA
"149","2019-01-25 15:47:24-02","IAC","IAC","40338","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","L. Rossi","R.B. Torres; J.B. Paula & C.A. Pereira","1414","2001","03","20",NA,"Brasil","Minas Gerais","Camanducaia","Mata do Chico Rei","-46.1447","-22.7553",NA,"UTM(23)= 388730 E, 7483010 N, 1395 m.s.m., nome popular: embira",NA,NA,NA,"-46.1447","-22.7553","2002","12","20",NA,NA,NA,NA,NA,NA,NA
"150","2020-11-19 14:06:34-03","Unimontes","MCMG","5862","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.(R.)",NA,"Oliveira,O.S .; Tolentino, G.S.",NA,"2017","03","21",NA,"Brasil","Minas Gerais","Mariana","Águas Claras","-43.4160995483398","-20.377799987793",NA,"Mata Atlântica",NA,NA,NA,"43°25#?#50,0#?##?# W","20° 16#?#34,0#?##?#",NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"151","2019-02-27 14:03:41-03","UFSJ","HUFSJ","4699","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","Sobral, M","Sobral, M; et al.","15439","2013","03","26",NA,"Brasil","Minas Gerais","Prados","Trilha da Pedreira. Serra de São José.","-44.108611","-21.064556",NA,"Árvore 3 m; casca desprendendo-se em tiras quando arrancada; frutos maduros brancos.","HUFSJ004699","HUFSJ004699_v00",NA,"-44.108611","-21.064556","2013",NA,NA,NA,NA,NA,"124","124",NA,NA
"152","2020-09-22 13:49:06-03","USP","SPFW","5109","PreservedSpecimen","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.;Zucc.","Serviço Florestal","Sem coletor","s.n.",NA,NA,NA,NA,"Brasil","Distrito Federal",NA,NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-11-12 17:01:30-03","UEL","FUEL","16919","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","Rossi, L","Torres, RB; Butta, A; Pereira, CA; Ferreira, P","1392","2000","12","20",NA,"Brasil","Minas Gerais","Camanducaia","Mata do Cascalho, UTM= 23/ 388115E 7479957N","-46.09","-22.784167",NA,NA,NA,NA,NA,"-46.09","-22.784167","2002","12",NA,NA,NA,NA,"1360","1360",NA,NA
"154","2020-11-12 17:01:30-03","UEL","FUEL","16920","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","Rossi, L","Torres, RB; Butta, A; Pereira, CA; Ferreira, P","1391","2000","12","20",NA,"Brasil","Minas Gerais","Camanducaia","Mata do Cascalho, UTM= 23/ 388115 E, 7479957 N","-46.09","-22.784167",NA,NA,NA,NA,NA,"-46.09","-22.784167","2002","12",NA,NA,NA,NA,"1048","1048",NA,NA
"155","2020-11-12 17:01:30-03","UEL","FUEL","16935","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","Rossi, L","Torres, RB; Paula, JB; Pereira, CA","1414","2001","03","20",NA,"Brasil","Minas Gerais","Camanducaia","Mata do Chico Rei, UTM= (23) 388730E 7.483.010N","-46.083889","-22.756667",NA,NA,NA,NA,NA,"-46.083889","-22.756667","2002","12",NA,NA,NA,NA,"1395","1395",NA,NA
"156","2021-03-04 15:45:40-03","IF","SPSF","42173","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.","L.Rossi","O.T. Aguiar & C.R.Lima & R.Cielo-Filho","1266","2009","07","29","América do Sul","Brasil","SP","Itapeva","Estação Experimental","-49.158333","-24.058333",NA,"COLETA: Árvore com aproximadamente 4m de altura, flores cor verde-amarelada, forma embira.; GEOGRAFIA: Estrada, atalho do plantio de Araucárias.;",NA,NA,NA,NA,NA,"2011","07","08",NA,NA,"Magnoliopsida","700","700",NA,NA
"157","2017-09-11 17:14:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"in umbrosis silvaticis ad Morro do Lobo, inter Villam de S. Joâo d'Atibaya et Jacarahy, prov. S. Pauli",NA,NA,NA,NA,NA,"P05P1N0028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2017-09-11 17:14:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.",NA,"Widgren, JF","1004",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"nec non in Serra do Rio Negro et in campis ad Contendas, prov. Minas Geraës",NA,NA,NA,NA,NA,"P05P1N0028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2017-09-11 17:14:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"nec non in Serra do Rio Negro et in campis ad Contendas, prov. Minas Geraës",NA,NA,NA,NA,NA,"P05P1N0028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-02-08 12:46:04-03","UFRGS","ICN","179361","S","Plantae","Dicotyledon",NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart. & Zucc.","Cordeiro, J","Brotto, ML; et al.","1526","2013","12","11","América do Sul","Brasil","PR","Cerro Azul","Ribeirão da Rocha","-49.131389","-24.715278",NA,"Doação MBM; Floresta ombrófila densa",NA,NA,NA,"-49.131389","-24.715278",NA,NA,NA,NA,NA,NA,"261","261",NA,NA
"161","2019-11-21 10:19:37-03","IBt","SP","14201","S","Plantae",NA,NA,"Thymelaeaceae","Daphnopsis","brasiliensis","Daphnopsis brasiliensis","Mart.",NA,"Loefgren, A","CGG3524","1897","01","06",NA,"Brasil","São Paulo",NA,"Córrego Alegre",NA,NA,NA,NA,"SP030381","SP030381",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
