"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","fieldNumber","typeStatus","dayIdentified","class","individualCount"
"98","2020-06-01 13:10:45-03","UFU","HUFU","12562","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Ressel, K. & Guimarães, F.A.G.","1862","1996","07","08",NA,"Brasil","Minas Gerais","São Roque de Minas","Estrada Sacramento - São Roque de Minas. Próximo a torre de observação.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,5 m. Cálice vinho, corola púrpura, anteras maiores vinho, conectivo vinho com a base do apêndice amarela. Anteras menores amarelas, conectivo amarelos. Filetes e estilete róseos.; Beira da estrada em campo limpo.","HUFU00064498","HUFU00064498",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"99","2020-06-01 13:10:45-03","UFU","HUFU","23809","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.","3518","1996","05","27",NA,"Brasil","Minas Gerais","São Roque de Minas","Garagem de Pedras","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,4 m. Corola pink. Anteras maiores vinho, conectivo vinho com a base do apêndice amarela. Anteras menores amarelas, conectivo amarelos. Filetes e estilete róseos.; Campo rupestre.","HUFU00064470","HUFU00064470",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"100","2020-06-01 13:10:45-03","UFU","HUFU","19137","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Vasconcelos, M.F. de","s.n.","1998","04","26",NA,"Brasil","Minas Gerais","São Roque de Minas","Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Campo rupestre.","HUFU00064555","HUFU00064555","1470","1470","57119","auto",NA,NA,"2001","03",NA,NA,NA,NA,NA
"101","2020-06-01 13:10:46-03","UFU","HUFU","4372","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Souza, M.C.","s.n.","1990","03","16",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,4 m. Flor rosa-choque.; Campo altimontano.","HUFU00064553","HUFU00064553",NA,NA,"57119","auto",NA,NA,"2005","01",NA,NA,NA,NA,NA
"102","2020-06-01 13:10:46-03","UFU","HUFU","47730","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin",NA,"Rodrigues, C.M.","35","2007","03",NA,NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,4 m.; Cerrado.","HUFU00064529","HUFU00064529",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-06-01 13:10:45-03","UFU","HUFU","14072","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Miranda, V.F.O.","4154","1997","04","19",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Base do morro próximo a sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,6 m. Corola pink. Anteras maiores vinho, conectivo vinho com apêndice anterior amarelo, anteras menores amarelas, conectivo amarelo, filetes e estilete róseos.; Campo rupestre em beira de trilha.","HUFU00064501","HUFU00064501",NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"104","2020-06-01 13:10:46-03","UFU","HUFU","7448","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; et al.","1778","1995","01","12",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,"Herbácea, ca. 0,3 m. Corola púrpura, anteras maiores vinho, menores e base do conectivo das maiores amarelos.; Campo rupestre.","HUFU00064538","HUFU00064538",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"105","2020-06-01 13:10:46-03","UFU","HUFU","9428","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","2507","1995","07","17",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta. Parte de cima.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,4 m. Corola púrpura. Anteras maiores e o conectivo vermelho, com a base amarela. Anteras menores e o conectivo amarelos.; Campo rupestre.","HUFU00064549","HUFU00064549",NA,NA,"57119","auto",NA,NA,"2000","09",NA,NA,NA,NA,NA
"106","2020-06-01 13:10:46-03","UFU","HUFU","8847","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Alcantara, M.B. & Prado, C.A.L.","1056","1995","05","12",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira da Casca D'Anta. Trilha para a guarita de baixo.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,4 m. COrola púrpura. Anteras maiores vinho, menores e base dos conectivos amarelas.; Campo rupestre.","HUFU00064551","HUFU00064551",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"107","2020-06-01 13:10:46-03","UFU","HUFU","9266","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","1263","1995","07","18",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Caminho para a cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,4 m. Corola púrpura, anteras maiores e o conectivo vinho, com a base amarela. Anteras menores e o conectivo amarelos.; Afloramento rochoso.","HUFU00064550","HUFU00064550",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"108","2020-06-01 13:10:46-03","UFU","HUFU","9251","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","1248","1995","07","18",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Caminho para a cachoeira Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,4 m. Corola púrpura. Anteras maiores e o conectivo vinho, com a base amarela, anteras maiores e conectivo amarelos.; Afloramento rochoso.","HUFU00064496","HUFU00064496",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"109","2020-06-01 13:10:45-03","UFU","HUFU","23772","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","4346","1997","06","29",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Chapadão do Diamante.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,8 m. Corola púrpura, anteras maiores vinho, conectivo vinho com apêndice anterior amarelo, anteras menores amarelas, conectivo amarelo, filetes cremes e estilete róseos.; Campo rupestre.","HUFU00064494","HUFU00064494",NA,NA,"57119","auto",NA,NA,"1998","07",NA,NA,NA,NA,NA
"110","2020-06-01 13:10:46-03","UFU","HUFU","8831","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Alcantara, M.B. & Prado, C.A.L.","1039","1995","05","12",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para a Cachoeira da Casca D'Anta","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,3 m. Corola púrpura, anteras maiores vinho. Anteras menores e base dos conectivos amarelados.; Afloramento rochoso.","HUFU00064533","HUFU00064533",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"111","2020-06-01 13:10:45-03","UFU","HUFU","15648","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","2631","1997","08","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para o sítio João Domingos.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,4 m. Corola púrpura. Anteras maiores vinho, conectivos brancos e apêndices amarelos. Anteras menores amareladas, conectivos amarelados, filetes e estilete brancos.; Campo rupestre.","HUFU00064495","HUFU00064495",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"112","2020-06-01 13:10:45-03","UFU","HUFU","23775","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A.; Furlan, A. & Prado, P.M.M.","2684","1997","08","22",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para o Vale dos Cândidos. Garagem de Pedras.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,4 m. Corola púrpura, anteras maiores vinho, conectivos brancos, apêndices amarelados, anteras menores amareladas, conectivos amarelados, filetes e estilete brancos.; Campo rupestre.","HUFU00064483","HUFU00064483",NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"113","2020-06-01 13:10:46-03","UFU","HUFU","8238","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Zanini, E. & Cesar, R.","1968","1995","03","17",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para Sacramento, 3km da sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,4 m. Corola rósea. Anteras maiores vinho. Anteras menores e base do conectivo das maiores amarelados.; Campo limpo.","HUFU00064557","HUFU00064557",NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"114","2020-06-01 13:10:46-03","UFU","HUFU","8731","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Alcantara, M.B. & Prado, C.A.L.","993","1995","05","10",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para Sacramento, morro próximo a sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,4 m. Corola púrpura, anteras maiores avermelhadas, anteras menores e base dos conectivos amarelados, ápice branco.; Campo rupestre.","HUFU00064485","HUFU00064485",NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"115","2020-06-01 13:10:46-03","UFU","HUFU","8725","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Alcantara, M.B. & Prado, C.A.L.","987","1995","05","10",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para Sacramento, morro próximo a sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,4 m. Corola púrpura, anteras maiores cinho, anteras menores e base dos conectivos amarelados.; Campo rupestre.","HUFU00064552","HUFU00064552",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"116","2020-06-01 13:10:46-03","UFU","HUFU","8745","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Alcantara, M.B. & Prado, C.A.L.","1008","1995","05","10",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada para São Roque - Sacramento, 3km da sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,4 m. Corola púpura. Anteras maiores vinho, menores e base dos conectivos amarelados.; Campo rupestre. Base do morro.","HUFU00064547","HUFU00064547",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"117","2020-06-01 13:10:46-03","UFU","HUFU","9145","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","1142","1995","07","14",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada São Roque de Minas - Sacramento. Guarita de Sacramento.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,8 m. Corola rósea, anteras maiores e o conectivo púrpura com a base amarela. Anteras menores e o conectivo amarelos.; Afloramento rochoso.","HUFU00064539","HUFU00064539",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"118","2020-06-01 13:10:45-03","UFU","HUFU","23770","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Furlan, A. & Farinaccio, M.A.","2219","1997","02","22",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Garagem das Pedras.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,3 m. Corola pink, anteras maiores vinho, conectivo vinho com apêndice amarelo. Anteras menores amarelas, conectivos amarelos. Filetes e estilete róseos.; Campo rupestre.","HUFU00064505","HUFU00064505",NA,NA,"57119","auto",NA,NA,"1998","07",NA,NA,NA,NA,NA
"119","2020-06-01 13:10:45-03","UFU","HUFU","23803","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Furlan, A. & Farinaccio, M.A.","2230","1997","02","22",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Garagem das Pedras.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,6 m. Corola pink. Anteras maiores vinho, conectivo vinho com apêndice amarelo. Anteras menores amarelas, conectivos amarelos. Filetes e estilete róseos.; Campo rupestre.","HUFU00064476","HUFU00064476",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"120","2020-06-01 13:10:46-03","UFU","HUFU","9547","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","2628","1995","07","19",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Garagem das Pedras.","-46.3657989501953","-20.2453002929688",NA,"Herbácea, ca. 0,3 m. Corola púrpura, anteras maiores e o conectivo vinho, com a base amarela. Anteras menores e o conectivo amarelos.; Campo rupestre.","HUFU00064531","HUFU00064531",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"121","2020-06-01 13:10:46-03","UFU","HUFU","9580","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","2662","1995","07","19",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Garagem de Pedras.","-46.3657989501953","-20.2453002929688",NA,"Herbácea, ca. 0,3 m. Corola púrpura, anteras maiores e o conectivo vinho, com a base amarela. Anteras menores e o conectivo amarelos.; Campo sujo.","HUFU00064558","HUFU00064558",NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"122","2020-06-01 13:10:45-03","UFU","HUFU","14380","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Miranda, V.F.O.","2294","1997","04","15",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Guarita de Sacramento, cerca de 1km.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,6 m. Hipanto esverdeado-vinho. Corola pink, anteras maiores vinho, conectivo vinho com apêndice anterior amarelo, anteras menores amarelas, conectivo amarelo, filetes e estiletes róseos.; Campo rupestre.","HUFU00064545","HUFU00064545",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"123","2020-06-01 13:10:45-03","UFU","HUFU","23798","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N. & Farinaccio, M.A.","4948","1998","01","10",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro após o corrego dos passageiros.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,7 m. Corola púrpura, anteras maiores vinho, conectivo vinho com apêndice anterior amarelo, anteras menores amarelas, conectivo amarelo, filetes e estilete róseos-; Campo rupestre.","HUFU00064560","HUFU00064560",NA,NA,"57119","auto",NA,NA,"2004","12",NA,NA,NA,NA,NA
"124","2020-06-01 13:10:46-03","UFU","HUFU","7337","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; et al.","1669","1995","01","10",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo a sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,2 m. Corola lilás, anteras maiores vinho, menores e conectivo amarelo.; Campo rupestre.","HUFU00064542","HUFU00064542",NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"125","2020-06-01 13:10:46-03","UFU","HUFU","9310","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Oliveira, R.; Oliveira, P.E. & Schiavini, I.","2379","1995","07","15",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo a sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,5 m. Corola púrpura. Anteras maiores e o conectivo vinho, com a base amarela. Anteras menores e o conectivos amarelos.; Campo rupestre.","HUFU00064500","HUFU00064500",NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"126","2020-06-01 13:10:45-03","UFU","HUFU","23880","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.","3594","1996","09","22",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo a sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,5 m. Corola púrpura, anteras maiores vinho com a base do apêndice amarela. Anteras menores amarelas, conectivo amarelos. Filetes e estilete róseos.; Campo rupestre.","HUFU00064481","HUFU00064481",NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"127","2020-06-01 13:10:46-03","UFU","HUFU","56544","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Furlan, A. & Farinaccio, M.A.","3853","1997","02","19",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Morro próximo á sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,5 m. Corola lilás. Anteras maiores vinho, conectivo vinho com apêndice anterior amarelo, anteras menores amarelas, conectivo amarelo, filetes e estilete róseos.; Campo rupestre.","HUFU00064506","HUFU00064506",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"128","2020-06-01 13:10:46-03","UFU","HUFU","5777","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.","1041","1994","06","26",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Primeiro morro próximo a sede.","-46.3657989501953","-20.2453002929688",NA,"Herbácea, ca. 0,2 m. Corola pink, anteras maiores vinho, filetes pink, anteras menores e bae do conectivo das maiores amarelos. Ápice das anteras maiores branco.; Campo rupestre.","HUFU00064532","HUFU00064532",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"129","2020-06-01 13:10:46-03","UFU","HUFU","5046","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.","607","1994","02","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Próximo a sede administrativa.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,15 m. Corola rósea. Estames menores e a base do conectivo dos estames maiores amarelos. Conectivo vinho.; Campo em solo pedregoso.","HUFU00064486","HUFU00064486",NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"130","2020-06-01 13:10:45-03","UFU","HUFU","23879","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Furlan, A. & Farinaccio, M.A.","2176","1997","02","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Serra Brava.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,4 m. Corola púrpura. Anteras maiores vinho, conectivo com apêndice amarelo, anteras menores amarelas, conectivos amarelos. Filetes e estilete róseos.; Campo rupestre, solo pedregoso - arenoso.","HUFU00064482","HUFU00064482",NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"131","2020-06-01 13:10:46-03","UFU","HUFU","5039","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.","173","1994","02","21",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Topo da colina próximo ao alojamento.","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,5 m. Corola pink. Anteras maiores vinho a ápice branco, anteras menores e base do conectivo amarelos. Filetes róseos.; Campo rupestre.","HUFU00064471","HUFU00064471",NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"132","2020-06-01 13:10:46-03","UFU","HUFU","30087","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin",NA,"Romero, R.; Araújo, F.; Resende, M. & Farias, Y.","6524","2002","11","19",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha Casca D'Anta.","-46.3657989501953","-20.2453002929688",NA,"Herbácea, ca. 0,4 m. Cálice verde e vermelho, corola rosa.; Campo rupestre.","HUFU00064478","HUFU00064478",NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2020-06-01 13:10:45-03","UFU","HUFU","14403","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Miranda, V.F.O.","2394","1997","04","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha da parte de baixo da Cachoeira Casca d'Anta.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,6 m. Corola pink, anteras maiores vinhos, conectivo vinho com apêndice anterior amarelo. Anteras menores amarelas, conectivo amarelo, filetes estiletes róseos.; Campo rupestre.","HUFU00064541","HUFU00064541",NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"134","2020-06-01 13:10:45-03","UFU","HUFU","14406","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Nakajima, J.N.; Romero, R.; Farinaccio, M.A. & Miranda, V.F.O.","2397","1997","04","20",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha da parte de baixo da Cachoeira Casca d'Anta.","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,6 m. Corola púrpura, anteras maiores vinho, conectivo vinho com apêndice anterior amarelo. Anteras menores amarelas, conectivo amarelo, filetes e estiletes róseos.; Campo rupestre.","HUFU00064546","HUFU00064546",NA,NA,"57119","auto",NA,NA,"1998","03",NA,NA,"04",NA,NA
"135","2020-06-01 13:10:45-03","UFU","HUFU","14304","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Miranda, V.F.O.","4134","1997","04","17",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha do Paredão da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,"Subarbusto, ca. 0,4 m. Corola púrpura. Anteras maiores vinho, conectivo vinho com apêndice anterior amarelo, anteras menores amarelas, conectivo amarelo, filetes e estilete róseos.; Campo rupestre.","HUFU00064491","HUFU00064491",NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
"136","2020-06-01 13:10:45-03","UFU","HUFU","14177","S","Plantae",NA,NA,"Melastomataceae","Microlicia","canastrensis","Microlicia canastrensis","Naudin","Romero, R.","Romero, R.; Nakajima, J.N.; Farinaccio, M.A. & Miranda, V.F.O.","4108","1997","04","17",NA,"Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Trilha do Paredão da Serra da Canastra (caminho).","-46.3657989501953","-20.2453002929688",NA,"Arbusto, ca. 0,7 m. Corola púrpura. Anteras maiores vinho conectivo vinho com apêndice anterior amarelo, anteras menores amarelas, conectivo amarelo, filetes e estilete róseos.; Campo rupestre.","HUFU00064499","HUFU00064499",NA,NA,"57119","auto",NA,NA,"1997","09",NA,NA,NA,NA,NA
