"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","typeStatus","fieldNumber","class","individualCount","relatedCatalogItem"
"46","2020-12-21 16:13:24-03","MBM","MBM","4075","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Sobral, M.",NA,NA,NA,"Tessmann, G.","1951","02","13","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM004075","MBM004075","460","Caminho de Engenheiro Lange a Prainhas",NA,NA,NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"47","2020-12-21 16:13:24-03","MBM","MBM","104031","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Johnston, D.M.",NA,NA,NA,"Hatschbach, G.; Zelma, F.J.; Zelma, F.J.","1985","02","12","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM104031","MBM104031","48906","Colônia Floresta",NA,NA,NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"48","2020-12-21 16:13:24-03","MBM","MBM","250300","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Silva, S.M.",NA,NA,NA,"Kozera, C.; et al.; et al.","1999","02","27","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM250300",NA,"968","Ilha do Mel",NA,NA,NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"49","2020-12-21 16:13:24-03","MBM","MBM","36705","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","1951","04","30","Brazil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"MBM036705","MBM036705","2264","Rio Cachoeirinha",NA,NA,NA,NA,"Southern America",NA,NA,"24916","auto",NA,NA,NA,NA,NA
"50","2020-12-21 16:13:24-03","MBM","MBM","340139","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"Melo Junior, J.C.F.; J.C.F.","2008","01","15","Brazil","Santa Catarina","Guaramirim","-49.002799987793","-26.4731006622314",NA,NA,"MBM340139",NA,"763","Caixa dágua, BR 280",NA,NA,NA,NA,"Southern America",NA,"Floresta Ombrófila Densa de terras baixas, estágio médio de regeneração","15937","auto",NA,NA,NA,NA,NA
"51","2020-12-21 16:13:24-03","MBM","MBM","183230","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Souza, V.C.",NA,NA,NA,"Campos, M.T.V.A.; et al.; et al.","1991","04","20","Brazil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,"MBM183230","MBM183230","155","Ilhabela",NA,NA,NA,NA,"Southern America",NA,NA,"23719","auto",NA,NA,NA,NA,NA
"52","2020-12-21 16:13:24-03","MBM","MBM","250366","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Pereira, V.C.A.",NA,NA,NA,"Oliveira, A.A. de; et al.; et al.","2000","04","19","Brazil","São Paulo","São Sebastião","-45.4099998474121","-23.7600002288818",NA,NA,"MBM250366","MBM250366","3610","Parque Estadual da Serra do Mar",NA,NA,NA,NA,"Southern America",NA,NA,"41977","auto",NA,NA,NA,NA,NA
"53","2020-12-21 16:13:24-03","MBM","MBM","273785","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Pastore, J.A.",NA,NA,NA,"Pastore, J.A.; et al.; et al.","2001","03","23","Brazil","São Paulo","São Vicente","-46.3899993896484","-23.9599990844727",NA,NA,"MBM273785","MBM273785","999","Parque Estadual",NA,NA,NA,NA,"Southern America",NA,NA,"25482","auto",NA,NA,NA,NA,NA
"54","2020-12-21 16:13:24-03","MBM","MBM","271969","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Freschi, P.",NA,NA,NA,"Garcia, F.C.P.; et al.; et al.","1988","12","04","Brazil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"MBM271969","MBM271969","255","Picinguaba",NA,NA,NA,NA,"Southern America",NA,NA,"34265","auto",NA,NA,NA,NA,NA
"55","2020-12-21 16:13:24-03","MBM","MBM","409166","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Ferreira, P.C.","2015",NA,NA,"Caxambu, M.G.","2015","03","27","Brasil","São Paulo","Eldorado","-48.105028","-24.555","-48.105028","-24.555","MBM409166","MBM409166","5976","Fazenda Itaipava/Catre","44","44",NA,NA,NA,NA,"Arbusto ca. 1,8 m, semi-ciófilo. Flores alvas, terminais. Frutos imaturos verde-arroxeados.; Relevo: ondulado. Vegetação: Floresta Ombrófila Densa Submontana.",NA,NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:13:24-03","MBM","MBM","12269","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Sobral, M.",NA,NA,NA,"Hatschbach, G.","1966","01","19","Brazil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"MBM012269","MBM012269","13546","Estrada Cacatu - Serra Negra",NA,NA,NA,NA,"Southern America",NA,NA,"38300","auto",NA,NA,NA,NA,NA
"57","2020-12-21 16:13:24-03","MBM","MBM","144839","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.","1991","05","19","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM144839",NA,"1013","Brejatuba",NA,NA,NA,NA,"Southern America",NA,NA,"41937","auto",NA,NA,NA,NA,NA
"58","2020-12-21 16:13:24-03","MBM","MBM","36706","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Johnson, D.M.",NA,NA,NA,"Hatschbach, G.","1947","02","04","Brazil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"MBM036706","MBM036706","3975","Garuva",NA,NA,NA,NA,"Southern America",NA,NA,"41937","auto",NA,NA,NA,NA,NA
"59","2020-12-21 16:13:24-03","MBM","MBM","36698","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","1949","03","13","Brazil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,"MBM036698","MBM036698","1242","Rio Ipiranga, Salto do Inferno",NA,NA,NA,NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"60","2020-12-21 16:13:24-03","MBM","MBM","36707","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Smith, L.B.",NA,NA,NA,"Klein, R.M.","1954","01","13","Brazil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"MBM036707","MBM036707","1062","Braço Joaquim, Luís Alves",NA,NA,NA,NA,"Southern America",NA,NA,"27253","auto",NA,NA,NA,NA,NA
"61","2020-12-21 16:13:24-03","MBM","MBM","159301","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Sobral, M.",NA,NA,NA,"Zickel, C.S.; et al.; et al.","1989","06","17","Brazil","São Paulo","Paraibuna","-45.6599998474121","-23.3799991607666",NA,NA,"MBM159301","MBM159301","23491","Paraibuna",NA,NA,NA,NA,"Southern America",NA,NA,"30824","auto",NA,NA,NA,NA,NA
"62","2020-12-21 16:13:24-03","MBM","MBM","144882","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Sobral, M.",NA,NA,NA,"Sobral, M.; et al.; et al.","1991","01",NA,"Brazil","São Paulo","Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,"MBM144882","MBM144882","663","Parque Estadual da Juréia",NA,NA,NA,NA,"Southern America",NA,NA,"21922","auto",NA,NA,NA,NA,NA
"63","2020-12-21 16:13:24-03","MBM","MBM","250365","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Franco, G.",NA,NA,NA,"Franco, G.; et al.; et al.","2000","04","21","Brazil","São Paulo","São Sebastião","-45.4099998474121","-23.7600002288818",NA,NA,"MBM250365","MBM250365","2961","Parque Estadual da Serra do Mar",NA,NA,NA,NA,"Southern America",NA,NA,"41977","auto",NA,NA,NA,NA,NA
"64","2020-12-21 16:13:24-03","MBM","MBM","251555","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Peron, N.",NA,NA,NA,"Foster, W.; et al.; et al.","2000","04","21","Brazil","São Paulo","São Sebastião","-45.4099998474121","-23.7600002288818",NA,NA,"MBM251555","MBM251555","272","Parque Estadual da Serra do Mar",NA,NA,NA,NA,"Southern America",NA,NA,"41977","auto",NA,NA,NA,NA,NA
"65","2016-03-09 17:11:52-03","MNHN","RECOLNAT_MNHN_P","P00856501","PreservedSpecimen",NA,"Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"Silva, F.B.|Santos, A.|Scabbia, R.J.A.","2008","3","13","Brasil","São Paulo","Santo André","-46.28333","-23.76667",NA,NA,"P00856501","P00856501_01",NA,"Paranapiacaba, Nucleo Olho d´água, trilha do Gravatá",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00856501' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"8097",NA,NA,NA
"66","2019-07-24 17:52:01-03","MNHN","RECOLNAT_MNHN_P","P00856502","PreservedSpecimen",NA,"Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"Búgola-Silva, F.|Santos, A.|Almeida-Scabbia, R.J.","2008","3","13","Brasil","São Paulo","Santo André","-46.30028","-23.78",NA,NA,"P00856502","P00856502_01",NA,"Paranapiacaba, Núcleo Olho D Água. Trilha do Gravatá",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00856502' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"8097",NA,NA,NA
"67","2015-09-04 04:31:41-03","MNHN","RECOLNAT_MNHN_P","P03236348","PreservedSpecimen",NA,"Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"Glaziou, A.","1881","9","19","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P03236348","P03236348_01",NA,"Entre Cabo Frio et Aldeia de São Pedro",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03236348' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"12749",NA,NA,NA
"68","2015-09-04 04:31:41-03","MNHN","RECOLNAT_MNHN_P","P03236349","PreservedSpecimen",NA,"Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P03236349","P03236349_01",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03236349' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"19416",NA,NA,NA
"69","2015-09-04 04:31:41-03","MNHN","RECOLNAT_MNHN_P","P03236350","PreservedSpecimen",NA,"Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Marchal",NA,NA,NA,"Saint-Hilaire, A. de","1816",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"P03236350","P03236350_01 P03236350_02",NA,"Province de Saint Paul",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03236350' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"C2 1690",NA,NA,NA
"70","2020-12-11 11:32:05-03","UFMG","BHCB","59171","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"Lombardi, JA","2001","05","02","Brasil","São Paulo","Ubatuba","-44.836956","-23.340278","-44.836956","-23.340278",NA,NA,"4336","Núcleo Picinguaba, trilha Casa da Farinha-Paraty",NA,NA,"Dicotyledon",NA,"Southern America",NA,"Mata atlântica de encosta. Árvore, ca. 4.5 m, folhas cartáceas, pedúnculos verdes, frutos imaturos v; Árvore, c.a 4,5m, folhas cartáceas, pedúnculos verdes, frutos imaturos verdes.; Mata Atlântica de encosta.",NA,NA,NA,NA,NA,NA,NA
"71","2020-12-11 11:32:05-03","UFMG","BHCB","60779","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"Forster, W","2000","04","21","Brasil","São Paulo","São Sebastião","-45.7","-23.7","-45.7","-23.7",NA,NA,"272","Parque Estadual Serra do Mar, Cachoeira do Sitio Urucurana, Trilha do Escorrega, às margens do Rio Una.",NA,NA,"Dicotyledon",NA,"Southern America",NA,"Arbusto a arvoreta com ramos longos prostados, ca 2,5m alt, flores creme esverdeadas.; Floresta Ombrófila Densa Sumontana de Encosta bem preservada.",NA,NA,NA,NA,NA,NA,NA
"72","2020-12-11 11:32:05-03","UFMG","BHCB","74271","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"Ribeiro, JELS","1988","08","08","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"534",NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"Árboreo monoica, 5m alt, flores verdes com pedicelo avermelhado.","34265","auto",NA,NA,NA,NA,NA
"73","2020-06-15 15:28:36-03","UNESP-RC","HRCB","28383","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Ivanauskas, N.M.","1996","07","01","Ivanauskas, N.M.","1995","04","18","Brasil","São Paulo","Pariquera Açu","-47.876944","-24.608333","47º52'37W","24º36'30S",NA,NA,"120","Estação Experimental do Instituto Agronômico",NA,NA,NA,NA,NA,NA,"Arvoreta de 2m, no subbosque. Frutos imaturos pretos.",NA,NA,NA,NA,NA,NA,NA
"74","2020-06-15 15:28:36-03","UNESP-RC","HRCB","28378","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Ivanauskas, N.M.","1996","07","01","Ivanauskas, N.M.","1996","01","19","Brasil","São Paulo","Pariquera Açu","-47.876944","-24.608333","47º52'37W","24º36'30S",NA,NA,"696","Estação Experimental do Instituto Agronômico",NA,NA,NA,NA,NA,NA,"Arbusto, 1,5m. Flores verdes.",NA,NA,NA,NA,NA,NA,NA
"75","2020-06-15 15:28:36-03","UNESP-RC","HRCB","7097","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Jung-Mendaçolli, S.L. & Cabral, L.P.",NA,NA,NA,"Varjabedian",NA,NA,NA,"Brasil","São Paulo","Guarujá","-46.25","-23.9899997711182",NA,NA,NA,NA,"s/n",NA,NA,NA,NA,NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA
"76","2020-06-15 15:28:36-03","UNESP-RC","HRCB","23581","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P.","2002","03",NA,"Kirizawa, M.","1995","08","23","Brasil","São Paulo","Ilhabela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"3197","Parque Estadual de Ilhabela",NA,NA,NA,NA,NA,NA,"Árvore, 5,0m alt. Frutos ovais a obovados verde-claros.","23719","auto",NA,NA,NA,NA,NA
"77","2020-06-15 15:28:36-03","UNESP-RC","HRCB","9300","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P. & Jung-Mendaçolli, S.L.",NA,NA,NA,"Garcia",NA,NA,NA,"Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"Picinguaba",NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"78","2014-09-09 14:08:36-03","UNIVILLE","JOIW","647","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Tomy Fisher",NA,NA,NA,"J.C.F.Melo Jr.","2008","01","15","Brasil","SC","Guaramirim- Caixa D#?#água-BR-280","-48.953333","-26.454361","48º57'12 W","26º27'15,7 S",NA,NA,"763","Floresta Ombrófila Densa Terras Baixas - Estágio Médio de Regeneração","29","29",NA,NA,NA,NA,"Arvoreta, MAD=base; CB=3cm; h=1,5m. Botões florais verdes, corola branca.",NA,NA,NA,NA,NA,NA,NA
"79","2014-09-09 14:08:36-03","UNIVILLE","JOIW","800","S","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Charlin Manoel Raimundo",NA,NA,NA,"M.S.Weiers","2008","02","01","Brasil","SC","BR - 280 - São Francisco do Sul -próximo ao centro histórico","-48.619972","-26.250444","48º37'11,9'' W","26º15'01,6'' S",NA,NA,"102","Floresta Ombrófila Densa de terras baixas","10","10",NA,NA,NA,NA,"Árvore,MAD=base;CB=4cm;h=2m. Botões florais verdes.",NA,NA,NA,NA,NA,NA,NA
"80","2020-11-18 11:39:40-03","UERJ","HRJ","12291","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"L. P. G. Rosa; S. J. Silva Neto, W. Silva, C.L. Oliveira","2012","07","21","Brasil","Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,"HRJ00012840",NA,"s.n.","Ilha Grande.","561","561",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"81","2020-11-18 11:39:40-03","UERJ","HRJ","12036","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"?","2010","06","03","Brasil","Rio de Janeiro","Paraty","-44.7131004333496","-23.2178001403809",NA,NA,"HRJ00012841",NA,"s.n.","Estrada Paraty - Cunha.",NA,NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA
"82","2020-09-12 05:00:02-03","US","US","2271902","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"R. Reitz & Klein, --","1958","2","27","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US01158552","US01158552_01","6487","Tres Barras, Garuva, S Francisco do Sul.","20",NA,NA,"Apiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"83","2020-09-12 05:00:02-03","US","US","2271520","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1956","6","14","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US01158560","US01158560_01","2077","Horto Florestal I.N.P., Ibirama.","300",NA,NA,"Apiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"84","2020-09-12 05:00:02-03","US","US","2221939","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"R. M. Klein","1954","1","13","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US01158553","US01158553_01","1062","Braco Joaquim, Luis Alves, Itajai.","300",NA,NA,"Apiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"85","2020-09-12 05:00:02-03","US","US","2222071","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1956","1","19","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US01158557","US01158557_01","2504","Piloes, Palhoca.","200",NA,NA,"Apiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"86","2020-09-12 05:00:02-03","US","US","1985224","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"O. Curial","1949","3","13","Brazil","Paraná",NA,NA,NA,NA,NA,"US01158563","US01158563_01","1242","Mun. Morretes. Rio Ipiranga, Salto do Inferno.",NA,NA,NA,"Apiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"87","2020-09-12 05:00:02-03","US","US","2222081","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1956","2","6","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US01158559","US01158559_01","2657","Horto Florestal I.N.P., Ibirama.","250",NA,NA,"Apiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"88","2020-09-12 05:00:02-03","US","US","2141286","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"L. B. Smith","1952","2","23","Brazil","Santa Catarina",NA,"-48.9","-27.1",NA,NA,"US01158564","US01158564_01","5777","Mun. Brusque. Mato de Malucher, Brusque.","40","50",NA,"Apiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"89","2020-09-12 05:00:02-03","US","US","2252371","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1956","4","5","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US01158556","US01158556_01","3035","Piloes, Palhoca.","250",NA,NA,"Apiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"90","2020-09-12 05:00:02-03","US","US","2027874","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"R. Reitz","1950","5","8","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US01158561","US01158561_01","3545",NA,"600",NA,NA,"Apiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"91","2020-09-12 05:00:02-03","US","US","2340800","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"R. M. Klein","1960","3","10","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US01158562","US01158562_01","2388","Mata da Companhia Hering, Bom Retiro, Blumenau.","250",NA,NA,"Apiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"92","2020-09-12 05:00:02-03","US","US","2142704","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"R. Reitz","1954","4","8","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US01158555","US01158555_01","5836","Azambuja, Brusque.","50",NA,NA,"Apiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"93","2020-09-12 05:00:02-03","US","US","2252309","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"R. M. Klein","1956","5","19","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US01158554","US01158554_01","2011","Horto Florestal I.N.P., Ibirama.","250",NA,NA,"Apiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"94","2020-09-12 05:00:02-03","US","US","2340977","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1960","3","17","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US01158558","US01158558_01","9558","Pirao Frio, Sombrio.","10",NA,NA,"Apiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"95","2020-09-12 05:00:02-03","US","US","2059609","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","pauciflorus","Dendropanax pauciflorus","Decne. & Planch.",NA,NA,NA,NA,"R. Reitz",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,"US01158572","US01158572_01","4527",NA,NA,NA,NA,"Apiales","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae","1",NA
"96","2020-09-02 16:20:18-03","Cenargen","CEN","55491","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","P. Fiaschi","2013","02",NA,"Antônio Furlan","1988","11","05","Brasil","SP","UBATUBA","-45.0699996948242","-23.4300003051758",NA,NA,"CEN00055491","CEN00055491","554","Trilha da Guarita.",NA,NA,NA,NA,NA,"Exsicatas","Flores alvas, receptáculo da infl. vinho. Doação do Herbarium Rioclarense - HRCB (9631). Rio Claro - São Paulo.","34265","auto",NA,NA,NA,"1",NA
"97","2019-11-13 11:15:37-03","USP","SPF","140791","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2002",NA,NA,"Fiaschi, P","2000","03","04","Brasil","São Paulo","Ubatuba","-45.166667","-23.5","-45.166667","-23.5","SPF00140791","SPF00140791","162",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2019-11-13 11:15:37-03","USP","SPF","154404","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2002",NA,NA,"Souza, JP","2000","04","21","Brasil","São Paulo","Ubatuba","-45.7","-23.7","-45.7","-23.7","SPF00154404","SPF00154404","3359","Parque Estadual da Serra do Mar, Cachoeira do sítio Urucurana.","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2019-11-13 11:15:37-03","USP","SPF","152115","PreservedSpecimen","Plantae","Araliaceae","Dendropanax","monogynus","Dendropanax monogynus","(Vell.) Seem.","Fiaschi, P","2005",NA,NA,"Oliveira, AA","2000","04","19","Brasil","São Paulo","São Sebastião","-45.566667","-23.733333","-45.566667","-23.733333","SPF00152115","SPF00152115","3610","Parque Estadual da Serra do Mar","600","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
