"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"47","2019-08-27 13:27:57-03","IAP","PACA-AGP","29843","PreservedSpecimen","Plantae","Compositae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Robinson","C. Mondin","Friderichs",NA,"1943","01",NA,"Brasil","RS","Lagoa Vermelha",NA,"-51.5257987976074","-28.2085990905762",NA,NA,NA,NA,"VULNERÁVEL Habitat: ad silvam campestrem in dumetosis Fenofase: flor","PACA029843",NA,"Magnoliophyta","Asterales",NA,NA,"42261","auto","2003",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"48","2019-08-27 13:27:57-03","IAP","PACA-AGP","3187","PreservedSpecimen","Plantae","Compositae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Robinson","C. Mondin","Rambo, B.",NA,"1938",NA,NA,"Brasil","RS","Montenegro","Pareci","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"VULNERÁVEL Habitat: in umbrosis dumetosis Fenofase: flor","PACA003187",NA,"Magnoliophyta","Asterales",NA,NA,"21601","auto","2003",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"49","2019-08-27 13:27:57-03","IAP","PACA-AGP","43883","PreservedSpecimen","Plantae","Compositae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Robinson","C. Mondin","Rambo, B.",NA,"1949","10","12","Brasil","RS","Porto Alegre","ad flumen Cai inferius","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"VULNERÁVEL Habitat: in dumetosis Fenofase: flor","PACA043883",NA,"Magnoliophyta","Asterales",NA,NA,"29946","auto","2003",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"50","2019-08-27 13:27:57-03","IAP","PACA-AGP","47379","PreservedSpecimen","Plantae","Compositae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Robinson","C. Mondin","Spies",NA,"1950","02",NA,"Brasil","RS","Santa Rosa","Campinas","-54.4813995361328","-27.8708000183105",NA,NA,NA,NA,"VULNERÁVEL Habitat: in dumetosis secundariis Fenofase: flor","PACA047379",NA,"Magnoliophyta","Asterales",NA,NA,"19818","auto","2003",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"51","2019-08-27 13:27:57-03","IAP","PACA-AGP","93891","PreservedSpecimen","Plantae","Compositae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Robinson","C. Mondin","Mondin, C.","2858","2002","12","09","Brasil","RS","São Francisco de Paula","FLONA","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"ca. 2 m alt., flores liguladas amarelas, tubulosas vináceas&nf;HASU 15007 Habitat: local sombreado Hábito: erva","PACA093891",NA,"Magnoliophyta","Asterales",NA,NA,"76715","auto","2002","12","09","Magnoliatae",NA,NA,NA,NA,NA
"52","2019-08-27 13:27:57-03","IAP","PACA-AGP","35097","PreservedSpecimen","Plantae","Compositae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Robinson","C. Mondin","Rambo, B.",NA,"1947","01","13","Brasil","RS","Vacaria","Fazenda da Ronda","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"VULNERÁVEL Habitat: in araucarieto aperto Fenofase: flor","PACA035097",NA,"Magnoliophyta","Asterales",NA,NA,"63451","auto","2003",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"53","2019-08-27 13:27:57-03","IAP","PACA-AGP","51460","PreservedSpecimen","Plantae","Compositae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Robinson","C. Mondin","Rambo, B.",NA,"1951","12","26","Brasil","RS","Vacaria","Passo do Socorro","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"VULNERÁVEL Habitat: in araucarieto Fenofase: flor","PACA051460",NA,"Magnoliophyta","Asterales",NA,NA,"63451","auto","2003",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"54","2019-08-27 13:27:57-03","IAP","PACA-AGP","3637","PreservedSpecimen","Plantae","Compositae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Robinson","C. Mondin","Rau",NA,"1940","09","25","Brasil","RS","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"VULNERÁVEL Habitat: in silva Fenofase: flor","PACA003637",NA,"Magnoliophyta","Asterales",NA,NA,"37819","auto","2003",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"55","2019-08-27 13:27:57-03","IAP","PACA-AGP","9315","PreservedSpecimen","Plantae","Compositae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Robinson","C. Mondin","Rambo, B.",NA,"1942","01","25","Brasil","RS","Toropí",NA,"-54.228099822998","-29.4783000946045",NA,NA,NA,NA,"VULNERÁVEL Habitat: ad viam in silva Fenofase: estéril","PACA009315",NA,"Magnoliophyta","Asterales",NA,NA,"15764","auto","2003",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"56","2019-08-27 13:27:57-03","IAP","PACA-AGP","93893","PreservedSpecimen","Plantae","Compositae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Robinson","C. Mondin","Mondin, C.","2643","2002","04","06","Brasil","RS","Triunfo","Barretos, AES Florestal","-51.7181015014648","-29.9433002471924",NA,NA,NA,NA,"erva com ca. 1,5 m alt, flores liguladas creme e tubulosas vináceas&nf;HASU 9112 Habitat: na mata Hábito: erva","PACA093893",NA,"Magnoliophyta","Asterales",NA,NA,"41194","auto","2002","04",NA,"Magnoliatae",NA,NA,NA,NA,NA
"57","2019-08-27 13:27:57-03","IAP","PACA-AGP","9500","PreservedSpecimen","Plantae","Compositae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Robinson","C. Mondin","Rambo, B.",NA,"1942","01","27","Brasil","RS","Tupanciretã","Jari","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"VULNERÁVEL Habitat: in silva aperta Fenofase: flor","PACA009500",NA,"Magnoliophyta","Asterales",NA,NA,"59498","auto","2003",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"58","2019-08-27 13:27:57-03","IAP","PACA-AGP","9215","PreservedSpecimen","Plantae","Compositae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Robinson","C. Mondin","Rambo, B.",NA,"1942","01","26","Brasil","RS","Tupanciretã","Jari","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"VULNERÁVEL Habitat: in silva campestri Fenofase: flor","PACA009215",NA,"Magnoliophyta","Asterales",NA,NA,"59498","auto","2003",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"59","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0029106","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata",NA,"C. L. Cristobal","R. Vanni; S. Ferrucci, G. López","2964","1991","12","18","Argentina","Misiones",NA,"Dep. Iguazú. Parque Nacional Iguazú. 8 km E de Pto. de las Canoas.","-54.344314","-25.700082",NA,NA,NA,NA,"Planta glutinosa, hasta 3 m alt, capítulos con flores liguladas blancas y tubulosas purpúreas.",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0029107","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata",NA,"G. Hatschbach","G. Hatschbach; A. Manosso","50353","1986","2","15","Brazil","Parana",NA,"Guara (Mun. Guarapuava).","-51.2833","-25.3833",NA,NA,NA,NA,"Erva, 1.50 m, capitulos amarelos.",NA,NA,"Magnoliophyta","Asterales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:25:01-03","UNICAMP","UEC","24868","S","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F.Blake","Hatschbach, G","Hatschbach, G","s.n.","1980","01","08","Brazil","Paraná","Palmeira","Rio Caniu.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Erva 1 m, capítulos com flores externas creme, int. vinosa.; Clareiras de Araucarieto.","UEC127186",NA,"Magnoliopsida",NA,NA,NA,"35166","auto","1980",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:25:01-03","UNICAMP","UEC","181664","S","Plantae","Asteraceae","Polymnia","silphioides","Polymnia silphioides","A.DC.","Monge, M","Lombardi, JA; Oliveira, APC","7665","2010","03","25","Brazil","São Paulo","Porto Ferreira","Parque Estadual de Porto-Ferreira, trilha de uso extensivo dos Jequitibás.","-47.416667","-21.816667","-47.416667","-21.816667","520","600","Erva ca. 2,5 m, viscosa, folhas papiráceas, aromáticas, brácteas verdes, lígulas e flores amarelas, cipsélas marrons.; Borda de trilha em mata semidecídua","UEC017839","UEC017839","Magnoliopsida",NA,NA,NA,NA,NA,"2012","02",NA,NA,NA,NA,NA,NA,NA
"63","2020-02-10 17:50:48-03","UNICAMP","UEC","132963","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Ariza Espinar, L","Barboza, GE; Chiarini, FE; Matesevach, M; Garcia, CC","435","2002","12","07","Argentina","Misiones","San Ignacio","Camino hacia el Arroyo Macaco, pasando Santo Pipó desvío por camino de tierra.",NA,NA,NA,NA,NA,NA,NA,"UEC129434","UEC129434","Magnoliopsida",NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:25:15-03","UNICAMP","UEC","190587","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Pastório, FF","Oliveira, AA","2914","2016","01","27","Brazil","Santa Catarina","Ibiam","Santo Corpéruo","-51.299444","-27.181389","-51.299444","-27.181389",NA,NA,"Flor amarela; 2,4m de alt.; no ponto e acesso, borda de estrada; Floresta Ombrófilamista; Estágio médio de regeneração","UEC160530","UEC160530","Magnoliopsida",NA,NA,NA,NA,NA,"2016","03","10",NA,NA,NA,NA,NA,NA
"65","2019-08-20 10:06:38-03","UNICAMP","UEC","169504","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Semir, J","Verola, CF; Costa, IR","102007","2007","04","12","Brazil","Distrito Federal","Brasília","Chapada dos Veadeiros, Caminho para Chapada Veadeiros, Rodovia GO-118, próximo ao Posto Texaco, margem da estrada.","-47.508944","-15.458333","-47.508944","-15.458333",NA,NA,NA,"UEC063005","UEC063005","Magnoliopsida",NA,NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-01-17 11:24:41-02","PUCRS","MPUC","9361","S","Plantae","Asteraceae","Smallanthus","conatus","Smallanthus conatus","(Spring.) H.Rob.","Equipe do Projeto","C.S.A. Martins",NA,"1996","11","16","Brasil","RS","Maximiliano de Almeida","Junto ao rio Forquilha","-51.8036111","-27.6341667","-51.8036111000","-27.6341667000",NA,NA,NA,NA,NA,NA,"Asterales","South America",NA,NA,NA,"2012","01","01","Magnoliopsida",NA,NA,"1",NA,NA
"67","2019-01-17 11:24:41-02","PUCRS","MPUC","8179","S","Plantae","Asteraceae","Smallanthus","conatus","Smallanthus conatus","(Spring.) H.Rob.","Equipe do Projeto","A.F. Bellan",NA,"1988","09","24","Brasil","SC","Campos Novos","Fazenda Aranha, eixo da Barragem de Campos Novos","-51.2247222","-27.4016667","-51.2247222000","-27.4016667000",NA,NA,NA,NA,NA,NA,"Asterales","South America",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,"1",NA,NA
"68","2019-01-17 11:24:41-02","PUCRS","MPUC","172","S","Plantae","Asteraceae","Smallanthus","conatus","Smallanthus conatus","(Spring.) H.Rob.","C.A. Mondin",NA,NA,"1941","01","04","Brasil","RS","São Francisco de Paula",".","-50.5755556","-29.4205556","-50.5755556000","-29.4205556000",NA,NA,NA,NA,NA,NA,"Asterales","South America",NA,NA,NA,"2003","01","01","Magnoliopsida",NA,NA,"1","11005",NA
"69","2020-10-14 09:59:25-03","FURB","FURB","49541","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Schwirkowski, P","Schwirkowski, P.","1473","2016","01","16","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Linha férrea, após o CEPA Rugendas.","-49.3133333","-26.3247223","-49.3133333","-26.3247223","600","600",NA,"FURB49541","FURB49541",NA,NA,NA,NA,NA,NA,"2016","01","16",NA,NA,NA,NA,NA,NA
"70","2020-10-14 09:59:25-03","FURB","FURB","10854","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Sobral, M","Stival-Santos, A.; Uller, H.F. & Silveira, S.","255","2008","12","12","Brasil","Santa Catarina","Anita Garibaldi","Pinheirinho.","-51.0286111","-27.7175","-51.0286111","-27.7175000","820","820","Florística IFFSC 261","FURB18625","FURB18625 FURB18625_1",NA,NA,NA,NA,NA,NA,"2009","03",NA,NA,NA,NA,NA,NA,NA
"71","2020-10-14 09:59:25-03","FURB","FURB","13120","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Sobral, M","Verdi, M.; Hasckel, R.P. & Klemz, G.","1839","2009","03","19","Brasil","Santa Catarina","Campos Novos","São Francisco.","-51.2602778","-27.6291667","-51.2602778","-27.6291667","707","707","Florística IFFSC 1188(Erva Terrícola) Habitat: Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista; Estágio médio de regeneração Habito: herbácea;","FURB18627","FURB18627",NA,NA,NA,NA,NA,NA,"2009","07","17",NA,NA,NA,NA,NA,NA
"72","2020-10-14 09:59:25-03","FURB","FURB","27624","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Fernandes, AC","Verdi, M.; Klettenberg, D.H. & Klemz, G.","3715","2010","02","22","Brasil","Santa Catarina","Orleans","Barra do Rio Novo.","-49.3191667","-28.3480555","-49.3191667","-28.3480555","206","206","Florística IFFSC 97 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; flor amarela","FURB18626","FURB18626",NA,NA,NA,NA,NA,NA,"2012","03","05",NA,NA,NA,NA,NA,NA
"73","2020-10-14 09:59:25-03","FURB","FURB","35307","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.",NA,"Korte, A.","5463","2011","03","16","Brasil","Santa Catarina","Bom Retiro","Negrinha.","-49.68","-27.72","-49.6800000","-27.7200000","880","880","Florística IFFSC 276 (Arbusto) Habitat: Floresta Ombrófila Mista; Estágio Inicial Habito: arbusto; flor amarela","FURB00940","FURB00940",NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-10-14 09:59:25-03","FURB","FURB","49294","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Pastório, F.F.","Oliveira, A.A. de","2914","2016","01","27","Brasil","Santa Catarina","Ibiam","Santo Copéruo.","-51.2994444","-27.1813889","-51.2994444","-27.1813889","788","788","Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração. Habito: Flor amarela; 2,4 metros de altura; no ponto de acesso, borda de estrada.","FURB49294","FURB49294",NA,NA,NA,NA,NA,NA,"2016","03","10",NA,NA,NA,NA,NA,NA
"75","2020-10-14 09:59:25-03","FURB","FURB","58734","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Funez, L.A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2235","2018","03","06","Brasil","Santa Catarina","Bom Jardim da Serra","Santa Bárbara.","-49.59","-28.1702778","-49.5900000","-28.1702778","1560","1560",NA,"FURB58734","FURB58734",NA,NA,NA,NA,NA,NA,"2020","02","27",NA,NA,NA,NA,NA,NA
"76","2020-10-14 09:59:25-03","FURB","FURB","62790","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4259","2018","12","14","Brasil","Santa Catarina","Cerro Negro","Araça.","-50.94","-27.63","-50.9400000","-27.6300000","995","995",NA,"FURB62790","FURB62790",NA,NA,NA,NA,NA,NA,"2018","12","14",NA,NA,NA,NA,NA,NA
"77","2020-10-14 09:59:25-03","FURB","FURB","62847","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","FUNEZ, L.A.","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","4302","2018","12","17","Brasil","Santa Catarina","Campo Belo do Sul","Rincão das Cachoeiras.","-50.7583333","-27.9908333","-50.7583333","-27.9908333","826","826",NA,"FURB62847","FURB62847",NA,NA,NA,NA,NA,NA,"2019","05","13",NA,NA,NA,NA,NA,NA
"78","2020-10-14 09:59:25-03","FURB","FURB","64366","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Funez, L.A.","Funez, L.A.; Costa-Rezende, D.H., Ribeiro-Nardes, W., Kossmann, T., Kassner-Filho, A., Bones, F.L.V.","8712","2019","01","25","Brasil","Santa Catarina","Urubici","Santa Bárbara, estrada para a cascatinha. Parque Nacional de São Joaquim","-49.6133333","-28.1463889","-49.6133333","-28.1463889","1400","1400","Flores vináceas Habitat: Borda da floresta Habito: Erva ereta, 1m alt.","FURB64366","FURB64366",NA,NA,NA,NA,NA,NA,"2019","01","25",NA,NA,NA,NA,NA,NA
"79","2020-10-14 09:59:25-03","FURB","FURB","65952","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Schwirkowski, P.","Schwirkowski, P.","3684","2019","11","23","Brasil","Santa Catarina","São Bento do Sul","Bairro Serra Alta, linha férrea. Próximo à estação de trem do bairro Rio Vermelho.","-49.3416666","-26.2869444","-49.3416666","-26.2869444","850","850","FOM. Borda de mata Habitat: Área antrópica, heliófita, capítulos amarelo-acastanhados Habito: Herbácea","FURB65952","FURB65952",NA,NA,NA,NA,NA,NA,"2019","11","23",NA,NA,NA,NA,NA,NA
"80","2020-10-14 09:59:25-03","FURB","FURB","8566","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Sobral, M","Dreveck, S.; Verdi, M. & Godoy, M.B.","203","2007","01","22","Brasil","Santa Catarina","Ibiam",NA,"-51.21","-27.18","-51.2100000","-27.1800000",NA,NA,"Florística IFFSC 496. Habitat: Floresta Ombrófila Mista; Habito: herbácea;","FURB00939","FURB00939 FURB00939_1",NA,NA,NA,NA,NA,NA,"2009","07","17",NA,NA,NA,NA,NA,NA
"81","2020-10-14 09:59:25-03","FURB","FURB","911","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Sobral, M","Sobral, M.",NA,"1996","02","01","Brasil","Santa Catarina","Grão Pará","Serra do Corvo Branco - B.R.","-49.3677778","-28.0552778","-49.3677778","-28.0552778",NA,NA,NA,"FURB18629","FURB18629",NA,NA,NA,NA,NA,NA,"1996","02","01",NA,NA,NA,NA,NA,NA
"82","2019-11-08 08:50:05-03","FURB","FURB","1080","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H.Rob.","Sobral, M","Sobral, M.",NA,"2002","02","01","Brasil","Santa Catarina","Ouro Verde","R.G.","-52.3119010925293","-26.6944007873535",NA,NA,NA,NA,NA,"FURB18628","FURB18628",NA,NA,NA,NA,"14194","auto","2002","02","01",NA,NA,NA,NA,NA,NA
"83","2021-03-16 17:51:03-03","UCS","HUCS","02217","PreservedSpecimen","Plantae","Asteraceae","Polymnia","connata","Polymnia connata","(Spreng.) S.F. Blake","Hatschbach, G.","Cordeiro, J.","221","1986","01","14","Brasil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Asterales",NA,NA,"25180","auto","1986","09",NA,NA,NA,NA,NA,NA,NA
"84","2021-03-16 17:51:07-03","UCS","HUCS","36486","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Pasini, E.","Wasum, R.A.","4766","2011","01","06","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda do Cilho","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Em orla da mata",NA,NA,"Angiospermae","Asterales",NA,NA,"55856","auto","2012","01",NA,NA,NA,NA,NA,NA,NA
"85","2021-03-16 17:51:07-03","UCS","HUCS","11578","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Robinson, H.","Butzke, A.","s.n.","1995","11","16","Brasil","Rio Grande do Sul","Erechim","Quatro Irmãos - Povoado Tortas","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"HERBARA - 7941; Em beira do mato",NA,NA,"Angiospermae","Asterales",NA,NA,"46790","auto","1996","08",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-16 17:51:07-03","UCS","HUCS","26167","PreservedSpecimen","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Dematteis, M.","Barbosa, E.","881","2004","02","20","Brasil","Paraná","Guarapuava","Rod. BR 227 - Rio das Mortes","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"Herbario MBM; Beira do rio encachoeirado",NA,NA,"Angiospermae","Asterales",NA,NA,"53832","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-12-09 18:39:11-03","UTFPR","HCF","28015","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng) H. Rob.","M.G. Caxambu","E.L. Siqueira","2919","2019","03","13","Brasil","PR","Reserva do Iguaçu","Estação Ecológica Municipal Francisco","-51.843889","-25.937333","51°50'38 W","25°56'14,4 S","1021","1021","arbusto ca. 2 m, heliófito, ripário. Capítulos amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,"2019","12","09",NA,NA,NA,NA,NA,NA
"88","2019-08-16 08:38:39-03","UTFPR","HCF","24938","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng) H. Rob.","M.G. Caxambu","M.G. Caxambu","8000","2018","02","01","Brasil","PR","Nova Tebas","Estação Ecológica Municipal João Dasko","-51.847528","-24.447722","51°50'51,1 W","24°26'51,8 S","605","605","arbusto ca. 3 m, heliófito. Capítulos amarelos. Orla de floresta.",NA,NA,NA,NA,NA,NA,NA,NA,"2018","02","16",NA,NA,NA,NA,NA,NA
"89","2019-08-16 08:38:39-03","UTFPR","HCF","19468","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng) H. Rob.","M.G. Caxambu","M.G. Caxambu","7347","2016","03","31","Brasil","PR","Mato Rico","Estação Ecológica Municipal Juquiri","-52.133028","-24.762889","52°07'58,9 W","24°45'46,4 S","732","732","erva ca. 0,50 m, heliófito. Capítulos amarelos esverdeados.",NA,NA,NA,NA,NA,NA,NA,NA,"2017","12","08",NA,NA,NA,NA,NA,NA
"90","2019-08-16 08:38:39-03","UTFPR","HCF","7681","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng) H. Rob.","M.G. Caxambu","M.G. Caxambu","2530","2009","02","27","Brasil","PR","Turvo","Propriedade da família Rickli","-51.588389","-25.065444","51°35'18,2 W","25°03'55,6 S","1107","1107","subarbusto heliófito, ca. 1,80 m, formando agrupamentos na orla da floresta. Flores de cálice verde e corola amarela.",NA,NA,NA,NA,NA,NA,NA,NA,"2011","04","28",NA,NA,NA,NA,NA,NA
"91","2019-08-16 08:38:39-03","UTFPR","HCF","22410","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng) H. Rob.","J. Cordeiro","M.G. Caxambu","7770","2017","03","03","Brasil","PR","Céu Azul","Parque Nacional do Iguaçu - Estrada de","-53.859278","-25.274556","53°51'33,4 W","25°16'28,4 S","503","503","subarbusto heliófito, ca. 2,5 m. Capítulos amarelos. Orla da floresta.",NA,NA,NA,NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-08-16 08:38:39-03","UTFPR","HCF","26877","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng) H. Rob.","M.G. Caxambu","M.G. Caxambu","8698","2018","11","22","Brasil","PR","Pitanga","Parque Natural Municipal Recanto das","-51.747722","-24.778528","51°44'51,8 W","24°46'42,7 S","877","877","subarbusto ca. 2 m, heliófito. Capítulos verdes com interior arroxeado.",NA,NA,NA,NA,NA,NA,NA,NA,"2018","12","15",NA,NA,NA,NA,NA,NA
"93","2019-08-16 08:38:39-03","UTFPR","HCF","18791","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng) H. Rob.","J. Cordeiro","M.G. Caxambu","7120","2015","12","10","Brasil","PR","Matelândia","Parque Nacional do Iguaçu - Estrada de","-53.875472","-25.339111","53°52'31,7 W","25°20'20,8 S","334","334","subarbusto heliófito, ca. 1,70 m. Capítulos marrons-avermelhados com papus alvos. Flores visitadas às 13:12 hs por Apis mellifera Linnaeus, 1758 (Hymenopta, Apidae), Halictidae e Vespidae.",NA,NA,NA,NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-12-09 18:39:11-03","UTFPR","HCF","28155","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng) H. Rob.","E. Barboza","M.G. Caxambu","8927","2019","03","29","Brasil","PR","Cândido de Abreu","Estação Ecológica Municipal Três Bicos,","-51.130722","-24.719972","51°07'50,6 W","24°43'11,9 S","510","510","arbusto ca. 1,7 m, ripária, heliófita. Flores amarelas.",NA,NA,NA,NA,NA,NA,NA,NA,"2019","10","01",NA,NA,NA,NA,NA,NA
"95","2019-08-16 08:38:39-03","UTFPR","HCF","19473","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng) H. Rob.","J. Cordeiro","M.G. Caxambu","7352","2016","03","31","Brasil","PR","Mato Rico","Estação Ecológica Municipal Cantú","-52.133","-24.771667","52°07'58,8 W","24°46'18 S","586","586","subarbusto semi-ciófilo, ca. 1,10 m. Capítulos amarelos.",NA,NA,NA,NA,NA,NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-08-10 11:15:23-03","UFSM","SMDB","15988","S","Plantae","Asteraceae","Smallanthus","connatus","Smallanthus connatus","(Spreng.) H. Rob.","Schaefer, J","Schaefer, J","s.n.","2015","02","10","Brasil","Rio Grande do Sul","Passa Sete","Pitingal","-52.9613990783691","-29.4533004760742",NA,NA,NA,NA,NA,"SMDB015988",NA,NA,NA,NA,NA,"21578","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
