"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","sex"
"100","2008-05-27 22:02:00-03","MO","MOBOT","266844","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"Félix Cardona P.","Cardona Puig 2647",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2015-01-25 16:41:00-02","MO","MOBOT","2453427","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Barros, M.","E. Pereira","Pereira 5493","1960","2","23","South America","Brazil","Paraná",NA,"Serra de S. Luiz de Puruña",NA,NA,NA,NA,NA,NA,"1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2012-05-08 08:13:00-03","MO","MOBOT","2453442","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"Manuel Barros","Barros 4605","1948","1","27","South America","Brazil","Rio Grande do Sul",NA,"Cambará do Sul. Cambará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2018-06-22 05:25:00-03","MO","MOBOT","2453459","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Barros, M.","Pe. Raulino Reitz|Roberto M. Klein","Reitz 9701","1960","8","11","South America","Brazil","Santa Catarina",NA,"Serra da Boa Vista, Sao José",NA,NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2010-11-13 04:25:00-02","MO","MOBOT","2453476","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"Roberto M. Klein","Klein 728",NA,NA,NA,"South America","Brazil","Santa Catarina",NA,"Brusque. Azambuja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2018-06-22 05:25:00-03","MO","MOBOT","2453492","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Barros, M.","Pe. Raulino Reitz|Roberto M. Klein","Reitz 7749","1958","12","10","South America","Brazil","Santa Catarina",NA,"São Joaquim. Curral Falso, Bom Jardim",NA,NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2008-05-27 22:02:00-03","MO","MOBOT","266856","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Koyama","Julian A. Steyermark|John J. Wurdack","Steyermark 889","1955","2","17","South America","Venezuela","Bolívar",NA,"Along west branch of headwaters of Río Tirica above Upper Falls. In dense mats along river.",NA,NA,NA,NA,NA,NA,"2090.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2008-05-27 22:02:00-03","MO","MOBOT","266868","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"Julian A. Steyermark","Steyermark 60831",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2011-06-10 10:22:00-03","MO","MOBOT","266880","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"Julian A. Steyermark|et al.","Steyermark 104480",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2012-04-16 12:55:00-03","MO","MOBOT","266892","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"Julian A. Steyermark","Steyermark 75996","1953","7","3","South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","266903","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"Julian A. Steyermark|John J. Wurdack","Steyermark 1288",NA,NA,NA,"South America","Venezuela","Bolívar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2009-11-09 21:47:00-02","MO","MOBOT","269943","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","G. Davidse","Julian A. Steyermark|G.C.K. Dunsterville|E. Dunsterville","Steyermark 117943","1979","4","9","South America","Venezuela","Bolívar",NA,"Cerro Guaquinima: cumbre, sector noroeste: selva con árboles medianos hasta altos de 10-20 metros de altura, a lo largo de la parte superior del río Abareima, este del río Paragua. Stream banks by mossy forest, in shade.","-63.66666","5.83333",NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2014-09-11 10:09:00-03","MO","MOBOT","271875","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","G. Davidse","Gerrit Davidse|Otto Huber","Davidse 22930","1982","11","27","South America","Venezuela","Bolívar","Piar","At top of Salto Aicha near eastern base of Uaipan-tepui.","-62.5333333","5.6333333",NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-10","2",NA
"113","2009-07-27 09:32:00-03","MO","MOBOT","3099820","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","C.B. Clarke","Auguste F.M. Glaziou","Glaziou 4289","1861",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2009-07-17 07:39:00-03","MO","MOBOT","3099822","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"Émile Hassler","Hassler 8181",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","3099825","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"* GLAIOU","GLAIOU 6754",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","3099826","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","G. Davidse","Julian A. Steyermark|John J. Wurdack","Steyermark 1286","1955","3","6","South America","Venezuela","Bolívar",NA,"Chimantá Massif. Torono-tepuí. Vicinity of Lower Falls of Río Tirica, on northwest side of falls.",NA,NA,NA,NA,NA,NA,"1000.00000000","1090.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2009-07-27 09:32:00-03","MO","MOBOT","3089837","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler","C.B. Clarke","Auguste F.M. Glaziou","Glaziou 9336","1861",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","2942231","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler","M.T. Strong","J. Cordeiro","Cordeiro 2119","2003","11","12","South America","Brazil","Paraná",NA,"Morro do Canal (Mun. Piraquara).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-08-31 09:20:45-03","INPA","INPA","141562","S","Plantae","Monocotyledon","Poales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeck.","Sobral, MEG","Sobral, MEG","4812","1986","01",NA,"Southern America","Brasil","Santa Catarina","Bom Jardim da Serra","Desfiladeiro do Funil, Desfiladeiro do Funil, Bom Jardim da Serra.","-49.624698638916","-28.3369007110596",NA,NA,"INPA0141562","INPA0141562 INPA0141562_e",NA,NA,NA,"1986",NA,NA,NA,"32577","auto",NA,NA,NA,NA,NA
"120","2020-06-15 15:30:12-03","UNESP-RC","HRCB","26340","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler","Araújo, A.C.","Souza, J.P.","848","1996","12","13",NA,"Brasil","São Paulo","Cunha","Trilha da Pedreira","-45.004722","-23.233889",NA,"Erva; espiguetas castanhas. Beira de rio",NA,NA,NA,NA,NA,"1997","06","45º00'17W","23º14'02S",NA,NA,NA,"30",NA,NA,NA
"121","2021-01-26 14:12:34-03","CPACT","ECT","1214","PreservedSpecimen","Plantae","Embryophyta",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","R.S.C.Magalhães","R.Wasum","2655","2005","04","18",NA,"Brasil","Paraná","São Mateus do Sul","Margem do Rio Iguaçu. Habitat: no campo.","-50.432222","-25.895556",NA,NA,"ECT0001214","ECT0001214","763","763",NA,"2016","09","50º25'56''W","25º53'44''S",NA,NA,NA,"16",NA,NA,NA
"122","2021-03-01 11:55:46-03","UFPE","UFP","41728","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Weber, P","R.C.Forzza; L.C.S.Assis; J.G.Jardim; Lima, R; L.Menini Neto; E.Lucas; Silva, BR; S.Edwards","3210","2004","03","11",NA,"Brasil","Minas Gerais","Lima Duarte",NA,"-43.893611","-21.684444",NA,"Erva com inflorecências creme acastanhadas.; Erva com inflorecências creme acastanhadas.","UFP041728",NA,NA,NA,NA,"2015","11","-43.893611","-21.684444",NA,NA,NA,"18",NA,NA,NA
"123","2021-03-01 11:55:46-03","UFPE","UFP","76698","PreservedSpecimen","Plantae",NA,"Poales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Silva-Filho, PJS","Eiten, G; Eiten, LT","7147","1966","09","22",NA,"Brasil","Rio de Janeiro","Teresópolis",NA,"-42.9655990600586","-22.4122009277344",NA,"Sedge.; Planalto; half way up Pedra do Sino from its base. Bare rock face with low plants growing in soil.","UFP076698",NA,NA,NA,NA,"2018",NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"124","2020-09-12 05:00:02-03","US","US","2408021","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"J. A. Steyermark","89844","1961","10","22","South America - Neotropics","Venezuela","Aragua",NA,"Parque Nacional Henry Pittier, along trail above Guamitas to summit of La Mesa, above El Limon",NA,NA,NA,NA,"US02253869",NA,"2200",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","2402944","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"R. M. Klein","728","1953","11","18","South America","Brazil","Santa Catarina",NA,"Azambuja, Brusque, Capoeira, beira do caminho",NA,NA,NA,NA,"US02253873","US02253873_01","100",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","2403350","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"-- Reitz & Klein, --","7749","1958","12","10","South America","Brazil","Santa Catarina",NA,"Curral Falso, Bom Jardim, S. Joaquim",NA,NA,NA,NA,"US02253870","US02253870_01","1500",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"127","2020-09-12 05:00:02-03","US","US","2504814","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"-- Reitz & Klein, --","9778","1960","9","3","South America","Brazil","Santa Catarina",NA,"Morro do Campo Alegre, Sao Francisco do Sul",NA,NA,NA,NA,"US02253871","US02253871_01","1200",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","2141674","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"R. Reitz","3491","1950","1","29","South America","Brazil","Santa Catarina",NA,"Fachinal, Cambajuva, S. Joaquim",NA,NA,NA,NA,"US02253872","US02253872_01","1200",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","2564032","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"G. Hatschbach","14996","1966","10","18","South America","Brazil","Paraná",NA,"Cabeceiras do Rio Iratim (mun. Gal Carneiro)",NA,NA,NA,NA,"US02253874","US02253874_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"130","2020-09-12 05:00:02-03","US","US","1997665","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Koyama, T. M.","F. Cardona Puig","2647","1949","1",NA,"South America - Neotropics","Venezuela","Bolívar",NA,"Cerro Auyantepuí, Alto Río Caroní","-62.53","5.91",NA,NA,"US00866451","US00866451_01","2500",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"131","2020-09-12 05:00:02-03","US","US","2102883","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler",NA,"J. A. Molina & F. A. Barkley","18A157","1948","9","26","South America - Neotropics","Colombia","Antioquia",NA,"Yerba [unsure placement] En una meseta a 1 kilometro al Sur de Hoyo Rico",NA,NA,NA,NA,"US02253868",NA,"2600",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"132","2020-09-12 05:00:02-03","US","US","1932113","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","sororopana","Rhynchospora sororopana","Steyerm.",NA,"J. A. Steyermark","60831","1944","12","3","South America - Neotropics","Venezuela","Bolivar",NA,"Quebrada Sororopan, between Santa Teresita de Kavanayen and Rio Tek-yunsen.",NA,NA,NA,NA,"US00087039",NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"133","2020-09-12 05:00:02-03","US","US","2280850","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"L. Smith & R. M. Klein","7326","1956","11","6","South America","Brazil","Santa Catarina",NA,"Mun. Campo Alegre: Campo and pinheiral, 4 km south of Campo Alegre on the road to Jaragua do Sul",NA,NA,NA,NA,"US02257549","US02257549_01","900","1000",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"134","2020-09-12 05:00:02-03","US","US","2504812","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"-- Reitz & Klein, --","9701","1960","8","11","South America","Brazil","Santa Catarina",NA,"Serra da Boa Vista, Sao Jose, Mata",NA,NA,NA,NA,"US02257548","US02257548_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"135","2020-09-12 05:00:02-03","US","US","2504872","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"-- Reitz & Klein, --","13934","1962","10","30","South America","Brazil","Santa Catarina",NA,"Alto da Serra, Encruzilhada, Lajes",NA,NA,NA,NA,"US02257554","US02257554_01","900",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"136","2020-09-12 05:00:02-03","US","US","2280881","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"-- Reitz & Klein, --","4822","1957","9","6","South America","Brazil","Santa Catarina",NA,"Campo Alegre, Mata",NA,NA,NA,NA,"US02257550","US02257550_01","900",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"137","2020-09-12 05:00:02-03","US","US","3463419","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"G. Hatschbach","31144","1973","1","11","South America","Brazil","Paraná",NA,"Paredao (Mun. Jaguariaiva), solo arenoso da base dos paredoes de arenito; interior sombrio",NA,NA,NA,NA,"US02257543","US02257543_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"138","2020-09-12 05:00:02-03","US","US","3463418","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"J. Cordeiro","2119","2003","11","12","South America","Brazil","Paraná",NA,"Morro do Canal (Mun. Piraquara)",NA,NA,NA,NA,"US02257542","US02257542_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"139","2020-09-12 05:00:02-03","US","US","3445428","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"Meier","719","1991","11","2","South America - Neotropics","Venezuela",NA,NA,"La Cordillera de la Costa de Venezuela, Estado: Distrito Federal: parque nacional El Avila cabeceras de la Quebrada Chacaito: selva nublada","-66.87","10.55",NA,NA,"US02257545",NA,"2020","2020",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"140","2020-09-12 05:00:02-03","US","US","3152922","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"H. Luederwaldt","9323","1910","11",NA,"South America - Neotropics","Brazil","São Paulo",NA,"Alto da Serra, Mata da Estac. Biologica",NA,NA,NA,NA,"US02257551","US02257551_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"141","2020-09-12 05:00:02-03","US","US","2509166","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"G. Hatschbach","14588","1966","8","12","South America","Brazil","Paraná",NA,"S. Jose dos Pinhaes, S. Andrade",NA,NA,NA,NA,"US02257553","US02257553_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"142","2020-09-12 05:00:02-03","US","US","3445411","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"W. Meier & H. Pfeifer","3459","1993","2","27","South America - Neotropics","Venezuela","Miranda",NA,"Parque Nacional El Avila, vertiente sur: cabeceras de la Quebrada Chacaito: a lo largo de los tubos que siquen a la toma de agua de Lagunazo","-66.87","10.55",NA,NA,"US02257544","US02257544_01","2120",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"143","2020-09-12 05:00:02-03","US","US","3453393","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"Y. S. Kuniyoshi","3876","1976","8","27","South America","Brazil","Paraná",NA,"Mnanciais da Serra (Mun. Piraquara), beira da estrada",NA,NA,NA,NA,"US02257547","US02257547_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"144","2020-09-12 05:00:02-03","US","US","2706040","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"Hatschbach, --","16868","1967","8","2","South America","Brazil","Paraná",NA,"Caminho ao Cerro Verde (Campina Grande de Sul)",NA,NA,NA,NA,"US02257555","US02257555_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"145","2020-09-12 05:00:02-03","US","US","2280880","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"-- Reitz & Klein, --","5404","1957","10","24","South America","Brazil","Santa Catarina",NA,"Serra da Boa Vista, S. Jose, Mata",NA,NA,NA,NA,"US02257546","US02257546_01","1200",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"146","2020-09-12 05:00:02-03","US","US","2280879","PreservedSpecimen","Plantae",NA,"Cyperales","Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"-- Reitz & Klein, --","5131","1957","10","17","South America","Brazil","Santa Catarina",NA,"Campo Alegre, Mata",NA,NA,NA,NA,"US02257552","US02257552_01","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA
"147","2019-11-13 11:18:46-03","USP","SPF","122039","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Araújo, AC","Souza, JP","848","1996","12","13",NA,"Brasil","São Paulo","Cunha","Trilha da Pedreira.","-45.004722","-23.233889",NA,NA,"SPF00122039",NA,NA,NA,NA,"1997","05","-45.004722","-23.233889",NA,NA,NA,NA,NA,NA,NA
"148","2019-11-13 11:18:46-03","USP","SPF","71948","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Araújo, AC","Gehrt, A","s.n.","1938","10","04",NA,"Brasil","São Paulo",NA,"Alto da Serra",NA,NA,NA,NA,"SPF00071948",NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2019-11-13 11:18:46-03","USP","SPF","136117","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","Araújo, AC","Forzza, RC","1225","1999","04","14",NA,"Brasil","Bahia","Abaíra","Catolés, Caminho para o Pico do Barbado, Mata da Furquilha.","-41.6636009216309","-13.2496995925903",NA,NA,"SPF00136117",NA,NA,NA,NA,NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA
"150","2019-11-13 11:18:54-03","USP","SPF","171797","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler","Strong, MT","Cordeiro, J","2175","2004","05","13",NA,"Brasil","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,"SPF00171797",NA,NA,NA,NA,"2005",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"151","2019-11-13 11:18:54-03","USP","SPF","167655","PreservedSpecimen","Plantae",NA,NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler","Strong, MT","Cordeiro, J","2119","2003","11","12",NA,"Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,"SPF00167655",NA,NA,NA,NA,"2004",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"152","2020-07-03 15:41:14-03","UEFS","HUEFS","37614","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora","Boeckeler","P.J.S.Silva Filho","Harley, R.M.","53425","1999","01","09",NA,"Brasil","Bahia","Abaíra","Catolés de Cima, na trilha para a Serra do Barbado.","-41.6636009216309","-13.2496995925903",NA,"Lugar úmido, na sombra da mata, entre pedras.","HUEFS0037614","HUEFS0037614 HUEFS0037614_e1","1560","1560",NA,"2012","10",NA,NA,"26531","auto","Lilianae",NA,NA,NA,NA
"153","2019-10-07 09:21:02-03","UEFS","HUEFS","115987","PreservedSpecimen","Plantae","Angiospermae","Poales","Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora","Boeckeler",NA,"Hatschbach, G.","71440","2000","10","19",NA,"Brasil","Espírito Santo","Alfredo Chaves","São Bento de Urânia","-40.749698638916","-20.6350002288818",NA,"Floresta Atlântica","HUEFS0115987","HUEFS0115987","900","1000",NA,NA,NA,NA,NA,"32447","auto","Lilianae",NA,NA,NA,NA
"154","2019-09-04 19:48:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Rhynchospora","biflora","Rhynchospora biflora",NA,NA,"A. Glaziou","4289",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"155","2019-01-22 20:16:42-02","F","FMNH-SEEDPLANTS","V0045587F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Rhynchospora","sororopana","Rhynchospora sororopana",NA,NA,"J. A. Steyermark","60831","1944","12","3","South America","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"V0045587F","V0045587F_01",NA,NA,"Holotype",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
"156","2019-09-04 19:16:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Cyperaceae","Rhynchospora","uniflora","Rhynchospora uniflora",NA,NA,"A. Glaziou","9336",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA
