"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","previousCatalogNumber","sex"
"220","2021-04-07 11:44:21-03","UFMS","CGMS","55297","PreservedSpecimen","Plantae","Fabaceae","Leptospron","adenanthum","Leptospron adenanthum","(G.Mey.) A.Delgado",NA,"2015","12","27","A.L.S.Fachardo; P.I.Martins; G.M.Shiroma; G.A. Damasceno","2015","11","12","Brasil","Mato Grosso do Sul","Jateí","Parque Estadual das Varzéas do Rio Ivinhema.","-53.6594444","-22.9013889","-53,6594444","-22,9013889","239","239","Papilionoideae. Flor amarelaFruto verde, imaturo Habitat: Floresta Estacional Semidecidual, solo arenoso Habito: Erva","CGMS1085263",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-04-07 11:44:21-03","UFMS","CGMS","58092","PreservedSpecimen","Plantae","Fabaceae","Leptospron","adenanthum","Leptospron adenanthum","(G. Mey.) A. Delgado","A.H.A. Souza; B.B. Brandão; L.M. Bergamo","2015","11","16","L.M. Bergamo; B.B. Brandão; A.H.A. Souza","2015","11","16","Brasil","Mato Grosso do Sul","Jateí","Parque Estadual das Várzeas do Rio Ivinhema.","-53.4013889","-18.1538889","-53,4013889","-18,1538889","477","477",NA,"CGMS1088030",NA,"42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-04-07 11:44:21-03","UFMS","CGMS","41388","PreservedSpecimen","Plantae","Fabaceae","Leptospron","adenanthum","Leptospron adenanthum","(G.Mey.) A.Delgado","A.L.B. Sartori","2015","06","03","I.V.R. Otero","2011","03",NA,"Brasil","Mato Grosso do Sul","Jaraguari","Furnas do Dionísio; Parcela 2.","-54.5711111","-20.1469444","-54,5711111","-20,1469444",NA,NA,"Papilionoideae. Fruto verde.","CGMS1071369",NA,"30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-04-07 11:44:54-03","UFMS","CGMS","34046","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G. Mey.) Maréchal et al.","A. Pott","2013","04","30","M. Rocha; C.C.S. Júnior; D.A.F.Ferreira","2011","04","20","Brasil","Mato Grosso do Sul","Corumbá","Lagoa do Jacadigo.","-57.6086111","-19.3027778","-57,6086111","-19,3027778","84","84","Papilionoideae. Flor amarela. Profundidade da água no local com aproximadamente 1 metro. Habitat: Pirizal (Comunidade com dominância de Cyperus giganteus) sobre a Lagoa Jacadigo. Solo orgânico #?# Histossolo. Habito: Erva volúvel.","CGMS1063445",NA,"163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-27 13:48:47-03","UFS","ASE","1911","PreservedSpecimen","Plantae","Fabaceae","Cochliasanthus","caracalla","Cochliasanthus caracalla","(L.) Trew","Ribeiro, CL","2018","03","14","Andrade-Lima, D","1971","07","22","Brasil","Pernambuco","Arcoverde","Estação Experimental Capoeiras do Retiro, No alto.","-37.053889","-8.419167","-37.053889","-8.419167",NA,NA,"Cipó vigoroso, sobre arbusto e pequena árvore. Flor esverdeada, passando a creme.","ASE0032605","ASE0032605","6339","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-27 13:48:47-03","UFS","ASE","4604","PreservedSpecimen","Plantae","Fabaceae","Cochliasanthus","caracalla","Cochliasanthus caracalla","(L.) Trew","Via FB 2020","2019","10","11","Viana, G","1986","11","29","Brasil","Sergipe","Riachão do Dantas",NA,"-37.724722","-11.068889","-37.724722","-11.068889",NA,NA,"Mata seca.","ASE0026875","ASE0026875 ASE0026875_1","1661","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-27 13:48:47-03","UFS","ASE","4353","PreservedSpecimen","Plantae","Fabaceae","Cochliasanthus","caracalla","Cochliasanthus caracalla","(L.) Trew","Via FB 2020","2019","10","11","Viana, G","1986","06","11","Brasil","Sergipe","Riachão do Dantas",NA,"-37.724722","-11.068889","-37.724722","-11.068889",NA,NA,"trepadeira. flor amarela na antese e alva na secrescência.; trepadeira. flor amarela na antese e alva na secrescência.; borda de mata seca","ASE0015618","ASE0015618","1472","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-27 13:49:30-03","UFS","ASE","10806","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G. Mey.) Maréchal, Mascherpa & Stainier","Silva, ACC","2014","04","22","Matos, ECA; Nascimento - Júnior, JE; L.Amaral","2007","08","10","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana, Serra Comprida.","-37.315","-10.758056","-37.315","-10.758056",NA,NA,"Trepadeira. Flores lilases. Fruto imaturo verde.; Trepadeira. Flores lilases. Fruto imaturo verde.; Agrupamentos vegetais.","ASE0019229","ASE0019229","61","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-27 13:49:30-03","UFS","ASE","11714","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G. Mey.) Maréchal, Mascherpa & Stainier","Vanni, R","2012","05",NA,"Dantas, TVP; Nascimento - Júnior, JE","2008","08","30","Brasil","Sergipe","Areia Branca","Parque Nacional da Serra de Itabaiana, Na Serra de itabaiana, na primeira mancha de areia branca após a entrada do PARNA.. Areias brancas da Serra de Itabaiana","-37.315","-10.758056","-37.315","-10.758056",NA,NA,"Trepadeira herbácea; Trepadeira herbácea","ASE0020987","ASE0020987","75","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-27 13:49:30-03","UFS","ASE","15789","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G. Mey.) Maréchal, Mascherpa & Stainier","Vanni, R","2012","05",NA,"Costa, SM","2009","10","17","Brasil","Sergipe","Poço Redondo","Serra da Guia","-37.684167","-9.805278","-37.684167","-9.805278",NA,NA,"Trepadeira. Flor lilás com centro esbranquiçado, sépalas verdes com pontuações/manchas roxas/ vináceas, folhas trifolioladas.; Trepadeira. Flor lilás com centro esbranquiçado, sépalas verdes com pontuações/manchas roxas/ vináceas, f","ASE0023005","ASE0023005","637","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-27 13:49:30-03","UFS","ASE","33525","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G. Mey.) Maréchal, Mascherpa & Stainier","Santos, MH","2014","07","16","Santos, MH; Oliveira, MVN; Lino, JB","2014","06","18","Brasil","Sergipe","Amparo de São Francisco","Lagoa dos Campinhos","-36.929444","-10.134167","-36.929444","-10.134167","12","12","Flor amarela, trepadeira com pelos no caule.","ASE0006060",NA,"38","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-27 13:49:30-03","UFS","ASE","14577","PreservedSpecimen","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G. Mey.) Maréchal, Mascherpa & Stainier","Vanni, R","2012","05",NA,"Silva, ACC; Vasconcelos, JVT; Melo, SS","2009","08","30","Brasil","Sergipe","Canindé de São Francisco","Monumento Natural Grota do Angico","-37.4721","-9.3936","-37.4721","-9.3936",NA,NA,"Erva com flor de cor vinho e fruto legume.; Erva com flor de cor vinho e fruto legume.; Caatinga","ASE0021845","ASE0021845","36","Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-03-01 16:30:15-03","UNICAMP","UEC","43776","S","Plantae","Fabaceae","Cochliasanthus","caracalla","Cochliasanthus caracalla","(L.) Trew","Snak, C","2018","08",NA,"Corazzini, R","1985","05","11","Brazil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Trepadeira com flores amarelas e roxas. Frutos imaturos verdes.; Mata da Kambi","UEC153718","UEC153718","s.n.","Magnoliopsida",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"233","2021-03-01 16:30:15-03","UNICAMP","UEC","172864","S","Plantae","Fabaceae","Cochliasanthus","caracalla","Cochliasanthus caracalla","(L.) Trew","Silva, ED","2010","09",NA,"Silva, ED","2009","03","23","Brazil","São Paulo","Ubatuba","Núcleo Santa Virgínia, Parque Estadual da Serra do Mar. Floresta Ombrófila Densa Submontana.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Liana, flores branco-azuladas, amarelando-se. Frutos imaturos.","UEC016686","UEC016686","1210","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"234","2021-03-01 16:30:45-03","UNICAMP","UEC","202595","S","Plantae","Fabaceae","Leptospron","adenanthum","Leptospron adenanthum","(G.Mey.) A.Delgado","Reis, TR","2012","09",NA,"Reis, TR; et al.","2012","07","29","Brazil","São Paulo","Cabreúva","Fazenda do Guilherme - próximo à Torre.","-47.042222","-23.331944","-47.042222","-23.331944",NA,NA,"Escandente. Flor lilás a roxa, quilha enrolada; presença de botão floral.","UEC200142","UEC200142","160","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-05-29 15:48:19-03","UNICAMP","UEC","83421","S","Plantae","Fabaceae","Phaseolus","acutifolius","Phaseolus acutifolius","A.Gray","Delgado, A","1995",NA,NA,"Delgado, SA; Montes, S; Gepts, P; Acosta, A; Sánchez, J","1995","09","19","Mexico","Jalisco","Ejutla","A 8 km de Miguel Hidalgo, rumbo a la cortina de la presa Las Piedras",NA,NA,NA,NA,NA,NA,"flor, Bosque tropical caducifolio. Flores violeta.","UEC195719","UEC195719","1516","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2021-03-01 16:31:07-03","UNICAMP","UEC","47050","S","Plantae","Fabaceae","Phaseolus","acutifolius","Phaseolus acutifolius","A.Gray",NA,NA,NA,NA,"Martins, ERF","1988","01","16","Brazil","São Paulo","Campinas","Barão de Geraldo","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Em cultivo, trepadeira, flores brancas.","UEC054104","UEC054104","19876","Magnoliopsida",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"237","2021-03-01 16:31:07-03","UNICAMP","UEC","8749","S","Plantae","Fabaceae","Phaseolus","adenanthus","Phaseolus adenanthus","G.Mey.","Michelin Ramos, ME",NA,NA,NA,"Shepherd, GJ; Tamashiro, JY; Salgado, PR; Andrade, JB","1978","04","23","Brazil","Mato Grosso","Cuiabá","Rodovia Cuiabá - Rondonópolis, a 10km de Cuiabá.","-56.0966987609863","-15.5960998535156",NA,NA,"200","200","Trepadeira, flores lilases.","UEC070952","UEC070952","7557","Magnoliopsida",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA
"238","2020-05-29 15:48:19-03","UNICAMP","UEC","8747","S","Plantae","Fabaceae","Phaseolus","adenanthus","Phaseolus adenanthus","G.Mey.",NA,NA,NA,NA,"Duarte, MM; Assumpção, A","1978","05","20","Brazil","Mato Grosso","Santo Antônio do Leverger","Fazenda Abolição, Estrada Cuiabá - São Paulo, altura do km 63. &nf;Mata de capoeira. Solo argilo-arenoso seco.","-56.0766983032227","-15.8655996322632",NA,NA,NA,NA,"Cipó volúvel, flor amarela. Verde imaturo. Pouco freqüente, comportamento terrestre.","UEC195578","UEC195578","884","Magnoliopsida",NA,NA,NA,"183847","auto",NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-05-29 15:48:19-03","UNICAMP","UEC","8754","S","Plantae","Fabaceae","Phaseolus","adenanthus","Phaseolus adenanthus","G.Mey.","Leitão Filho, HF",NA,NA,NA,"Leitão Filho, HF","1975","07","28","Brazil","São Paulo","Campinas","Rodovia D. Pedro I, Trevo para Mogi-Mirim.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Trepadeira; flores amareladas, com asas leves azuladas no ápice.","UEC195581","UEC195581","1513","Magnoliopsida",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-05-29 15:48:19-03","UNICAMP","UEC","8748","S","Plantae","Fabaceae","Phaseolus","adenanthus","Phaseolus adenanthus","G.Mey.","Ramos, MEM","1978","11",NA,"Grande, DA; Lopes, EA; Dias, AC","1978","04","18","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Centro de Pesquisas.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Planta rasteira; flores brancas com centro roxo.","UEC195583","UEC195583","85A","Magnoliopsida",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-05-29 15:48:19-03","UNICAMP","UEC","68371","S","Plantae","Fabaceae","Phaseolus","adenanthus","Phaseolus adenanthus","G.Mey.",NA,NA,NA,NA,"Joly, AB","1949","04","13","Brazil","São Paulo","Ilhabela","Ilha Bela","-45.3499984741211","-23.7700004577637",NA,NA,NA,NA,"Trepadeira.","UEC195579","UEC195579","s.n.","Magnoliopsida",NA,NA,NA,"23719","auto",NA,NA,NA,NA,NA,NA,NA,NA
"242","2021-03-01 16:31:07-03","UNICAMP","UEC","8750","S","Plantae","Fabaceae","Phaseolus","adenanthus","Phaseolus adenanthus","G.Mey.","Michelin Ramos, ME",NA,NA,NA,"Gibbs, PE; Leitão Filho, HF","1977","01","18","Brazil","São Paulo","Mogi Guaçu","Estação Experimantal de Mogi Guaçú, 25km de Mogi-Guaçú (Fazenda Campininha).","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Herbáceo até 45cm.; flores creme.","UEC070949","UEC070949","4292","Magnoliopsida",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA
"243","2021-03-01 16:31:07-03","UNICAMP","UEC","8753","S","Plantae","Fabaceae","Phaseolus","adenanthus","Phaseolus adenanthus","G.Mey.","Michelin Ramos, ME",NA,NA,NA,"Leitão Filho, HF","1977","01","17","Brazil","São Paulo","Mogi Guaçu","Estação Experimantal de Mogi Guaçú, Fazenda Campininha.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"Trepadeira até 2m, flores amarelas com estandarte leve vinoso.","UEC070947","UEC070947","4266","Magnoliopsida",NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-05-29 15:48:19-03","UNICAMP","UEC","8751","S","Plantae","Fabaceae","Phaseolus","adenanthus","Phaseolus adenanthus","G.Mey.","Ramos, MEM",NA,NA,NA,"Gimenes, A","1976","07","22","Brazil","São Paulo","Paulínia","Praia das Monções, Nativo próximo à Praia das Monções.","-47.1500015258789","-22.7600002288818",NA,NA,NA,NA,"Trepadeira de flores amareladas grandes.","UEC195580","UEC195580","2626","Magnoliopsida",NA,NA,NA,"11851","auto",NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-05-29 15:48:19-03","UNICAMP","UEC","8752","S","Plantae","Fabaceae","Phaseolus","adenanthus","Phaseolus adenanthus","G.Mey.","Ramos, MEM",NA,NA,NA,"Gibbs, PE; Kinoshita, LS; Leitão Filho, HF; Andrade, JB","1976","11","10","Brazil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"Trepadeira robusta com até 3m.; flores amareladas.","UEC195577","UEC195577","3516","Magnoliopsida",NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-05-29 15:48:19-03","UNICAMP","UEC","8758","S","Plantae","Fabaceae","Phaseolus","adenanthus","Phaseolus adenanthus","G.Mey.","Michelin Ramos, ME",NA,NA,NA,"Davis, PH; Shepherd, GJ; et al.","1976","08","22","Brazil","São Paulo","Ubatuba","Coast a few km. S. of Ubatuba.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"Rocky bushy slope above beach. Scrambler. Standard yellowish, keel violaceus, twisted.","UEC195582","UEC195582","59861","Magnoliopsida",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-03-01 16:31:07-03","UNICAMP","UEC","68369","S","Plantae","Fabaceae","Phaseolus","caracalla","Phaseolus caracalla","L.",NA,NA,NA,NA,"Hoehne, FC","1942","01","30","Brazil","São Paulo","São Paulo","Alto da Lapa","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Volúvel.","UEC070950","UEC070950","s.n.","Magnoliopsida",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-08-20 10:15:22-03","UNICAMP","UEC","069966","S","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G.Mey.) Maréchal & Mascherpa","Vanni, R",NA,NA,NA,"Pott, A; Ferreira, JCA","1987","05","07","Brazil","Mato Grosso do Sul","Miranda","Sub-região de Miranda; Pantanal. &nf;Talude de dique em Arrozal; ex-carandazal (Copernicia australis). &nf;Solo argiloso escascalhado.&nf;Relevo plano, com drenos e diques.","-56.666667","-20.116667","-56.666667","-20.116667",NA,NA,"Erva prostrada volúvel. Flor arroxeada clara. Freqüência dominante.",NA,NA,"2686","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-03-01 16:31:29-03","UNICAMP","UEC","073287","S","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G.Mey.) Maréchal & Mascherpa","Queiroz, LP","1991","08",NA,"Pirani, JR; Thomas, WW; Mello-Silva, R; Fernandes, JB","1988","02","25","Brazil","Espírito Santo","Piúma","Ca. de 3km S do Morro do Aghá. Rodovia ES-60, Vila Velha a Marataízes.","-40.766667","-20.866667","-40.766667","-20.866667",NA,NA,"Trepadeira á sombra parcial. Folíolos membranáceos verde-escuros na face superior. mais claros na inferior, opacas. Botões verdes. Flor aberta com cálice verde-claro, corola creme-clara a alvescente, a base da quilha arroxeada, muito perfumada.; Rest",NA,NA,"2462","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-03-01 16:31:29-03","UNICAMP","UEC","163525","S","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G.Mey.) Maréchal & Mascherpa","Silva, ED","2006","12",NA,"Silva, ED","2006","10","13","Brazil","São Paulo","Ubatuba","Picinguaba, Parque Estadual da Serra do Mar.","-44.849722","-23.355556","-44.849722","-23.355556","2","2","Subarbusto escandente, flores amarelas, frutos imaturos.; Floresta de Restinga.","UEC092288","UEC092288","451","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-03-01 16:31:29-03","UNICAMP","UEC","170631","S","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G.Mey.) Maréchal & Mascherpa",NA,NA,NA,NA,"Dematteis, M; Ferrucci, MS; Pieszko, GE; Urdampilleta, JD","2006","04","12","Bolivia","Santa Cruz","Caballero","Loc. 5Km E de Saipina, camino a Aiquile.","-64.523889","-18.098889","-64.523889","-18.098889","1630","1630","Voluble. Flores rosadas.; Laderas de cerros. Suelo pedregoso.","UEC010039","UEC010039","2376","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-03-01 16:31:29-03","UNICAMP","UEC","184753","S","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G.Mey.) Maréchal & Mascherpa","Silva, ED","2006","12","05","Silva, ED","2006","10","13","Brazil","São Paulo","Ubatuba","picinguaba, parque estadual da serra do mar","-44.849722","-23.355556","-44.849722","-23.355556",NA,NA,"subarbusto escandente, flores amarelas, frutos imaturos; floresta de restinga","UEC106628","UEC106628","452","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2021-03-01 16:31:29-03","UNICAMP","UEC","184760","S","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G.Mey.) Maréchal & Mascherpa","Silva, ED","2009",NA,NA,"Silva, ED","2006","09","07","Brazil","São Paulo","Ubatuba","Picinguaba, Parque Estadual da Serra do Mar. Estrada entre o Camping e a Guarita.","-44.833333","-21.35","-44.833333","-21.35","1","1","Subarbusto escandente, flores amarelas; Floresta de Restinga","UEC107931","UEC107931","381","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-03-01 16:31:29-03","UNICAMP","UEC","69987","S","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G.Mey.) Maréchal & Mascherpa",NA,NA,NA,NA,"Bueno, NC; Pott, VJR; Pereira, M","1989","06","06","Brazil","Mato Grosso do Sul","Corumbá","Fazenda Leque, Murundum-Alegre, em frente a casa, Pantanal. Beira da estrada, próximo a beira da lagoa, solo arenoso, relevo plano. Frequência relativa: Pouco.","-51.05","-19.233333","-51.05","-19.233333","95","95","Subarbusto, flor branca com borda lilas, fruto verde.","UEC060623","UEC060623","20- N.C.","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2021-03-01 16:31:29-03","UNICAMP","UEC","69944","S","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G.Mey.) Maréchal & Mascherpa",NA,NA,NA,NA,"Pott, A; Pott, VJR; Bueno, NC","1992","05","27","Brazil","Mato Grosso do Sul","Corumbá","Fazenda Três Alziras, Estrada MS454, a 22 km da BR 262, Jacadigo, Pantanal. Vegetação secundária da borda da estrada, as vezes inundável. Solo argiloso. Relevo plano. Frequência relativa: Frequente. Interesse econômico: Forrageira.","-57.716667","-19.466667","-57.716667","-19.466667","84","84","Erva protrada e/ou voluvel, Flor amarela-arroxeada.","UEC060622","UEC060622","6233-Pott,","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-08-20 10:15:22-03","UNICAMP","UEC","138334","S","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G.Mey.) Maréchal & Mascherpa","Luis, J",NA,NA,NA,"Prado, AL; et al.","1993","05","29","Brazil","Mato Grosso","Poconé","Fazenda Santa Isabel, Campo sazonalmente alagável, 13 km à direita da rodovia Transpantaneira, direção Poconé P. Jofre. Nível de Água seco.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"Subarbusto ca. 110 cm de altura; flores rosa claras; fruto marrom; ocorre nas elevações suaves do campo.",NA,NA,"2659","Magnoliopsida",NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-08-20 10:15:22-03","UNICAMP","UEC","121298","S","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G.Mey.) Maréchal & Mascherpa",NA,NA,NA,NA,"Damasceno Junior, GA","1992","03","20","Brazil","Mato Grosso do Sul","Corumbá","Morro da Bocaina","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Cor da flor: amarela",NA,NA,"D134","Magnoliopsida",NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-08-20 10:15:22-03","UNICAMP","UEC","069333","S","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G.Mey.) Maréchal & Mascherpa","PCAF","1981",NA,NA,"Falzoni, E","1935",NA,NA,"Brazil","Minas Gerais","Pedro Leopoldo",NA,"-44.043098449707","-19.6180992126465",NA,NA,NA,NA,NA,NA,NA,"02","Magnoliopsida",NA,NA,NA,"17853","auto",NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-08-20 10:15:22-03","UNICAMP","UEC","49726","S","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G.Mey.) Maréchal & Mascherpa",NA,NA,NA,NA,"Martins, ERF","1988","03","31","Brazil","São Paulo","Campinas","Unicamp","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Trepadeira; flores brancas com manchas violáceas; cultivada em ripado.",NA,NA,"20686","Magnoliopsida",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-03-01 16:31:29-03","UNICAMP","UEC","144387","S","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G.Mey.) Maréchal & Mascherpa","Mantovani, W","1990","05",NA,"Grande, DA; Lopes, EA; Dias, AC","1978","04","18","Brazil","São Paulo","Cananéia","Ilha do Cardoso, Centro de pesquisas.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Planta rasteira, flores brancas, com centro roxo.","UEC038248","UEC038248","85","Magnoliopsida",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-08-20 10:15:22-03","UNICAMP","UEC","34016","S","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G.Mey.) Maréchal & Mascherpa","Mantovani, M",NA,NA,NA,"Sugiyama, M; Chiea, SAC","1983","09","22","Brazil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Trepadeira; flor de corola lilás.","UEC089014","UEC089014","15552","Magnoliopsida",NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-08-20 10:15:22-03","UNICAMP","UEC","3404","S","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G.Mey.) Maréchal & Mascherpa","Mantovani, W","1983","11",NA,"Sugiyama, M; Chiea, SAC","1983","09","22","Brazil","São Paulo","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Trepadeira; flores arroxeadas.","UEC089011","UEC089011","15558","Magnoliopsida",NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-03-01 16:31:29-03","UNICAMP","UEC","100408","S","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G.Mey.) Maréchal & Mascherpa","Moreira, JLA","1998","10",NA,"Faria, AD; Matsumoto, K; Belinello, R","1996","08","07","Brazil","São Paulo","Santa Maria da Serra","SP 191, Km 150","-48.1599998474121","-22.5599994659424",NA,NA,NA,NA,"Liana, pétalas brancas com duas manchas rosas.; Borda do Rio Piracicaba; Solo arenoso.",NA,NA,"96/346","Magnoliopsida",NA,NA,NA,"12628","auto",NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-03-01 16:31:29-03","UNICAMP","UEC","100407","S","Plantae","Fabaceae","Vigna","adenantha","Vigna adenantha","(G.Mey.) Maréchal & Mascherpa","Moreira, JLA","1998","10",NA,"Faria, AD; Matsumoto, K; Belinello, R","1996","08","07","Brazil","São Paulo","Santa Maria da Serra","SP 191, Km 150","-48.1599998474121","-22.5599994659424",NA,NA,NA,NA,"Pétalas com duas manchas roxas..; Borda do Rio Piracicaba; Solo arenoso.",NA,NA,"96/347","Magnoliopsida",NA,NA,NA,"12628","auto",NA,NA,NA,NA,NA,NA,NA,NA
