"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"47","2020-02-08 10:29:49-03","NBC","NL-BOTANY","U.1168599","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.",NA,"Reitz R; Klein RM","1956","01","10","Brazil",NA,NA,"Santa Catarina; Luis Alves, Itajaí; Mata, Árvore.",NA,NA,NA,NA,NA,NA,"NL-U1168599","NL-U1168599",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168599 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"48","2020-02-08 10:29:49-03","NBC","NL-BOTANY","U.1168600","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.",NA,"Klein RM","1954","11","30","Brazil",NA,NA,"Santa Catarina, Morro da Fazenda, Itajaí, Mata.",NA,NA,NA,NA,NA,NA,"NL-U1168600","NL-U1168600",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168600 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"49","2020-02-08 10:29:49-03","NBC","NL-BOTANY","U.1168601","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.",NA,"Reitz R; Klein RM","1954","07","01","Brazil",NA,NA,"Santa Catarina, Morro da Fazenda, Itajaí, Mata.",NA,NA,NA,NA,NA,NA,"NL-U1168601","NL-U1168601",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168601 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"50","2020-02-08 10:29:49-03","NBC","NL-BOTANY","U.1168602","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Pirani JR","Barros F de; et al.","1988","09","06","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1168602","NL-U1168602",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168602 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae","U 0115600",NA,NA,NA
"51","2020-02-08 10:29:49-03","NBC","NL-BOTANY","U.1168603","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Pirani JR","Romaniuc Neto S","1984","08","20","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1168603","NL-U1168603",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168603 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae","U 0115599",NA,NA,NA
"52","2020-02-08 10:29:49-03","NBC","NL-BOTANY","U.1168604","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.",NA,"Klein RM","1954","08","12","Brazil",NA,NA,"Santa Catarina, Morro da Fazenda, Itajaí, Mata.",NA,NA,NA,NA,NA,NA,"NL-U1168604","NL-U1168604",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168604 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"53","2020-02-08 10:29:49-03","NBC","NL-BOTANY","U.1168605","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.",NA,"Klein RM","1955","10","14","Brazil",NA,NA,"Santa Catarina; Morro da Ressacada, Itajaí; Mata Árvore.",NA,NA,NA,NA,NA,NA,"NL-U1168605","NL-U1168605",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168605 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"54","2020-02-08 10:29:49-03","NBC","NL-BOTANY","U.1168606","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.",NA,"Klein RM","1955","09","15","Brazil",NA,NA,"Santa Catarina; Morro da Ressacada, Itajaí; Mata Árvore.",NA,NA,NA,NA,NA,NA,"NL-U1168606","NL-U1168606",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168606 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"55","2020-02-08 10:29:49-03","NBC","NL-BOTANY","U.1168608","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.",NA,"Reitz R","1951","01","12","Brazil",NA,NA,"Santa Catarina, Joinville, Mata.",NA,NA,NA,NA,NA,NA,"NL-U1168608","NL-U1168608",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1168608 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Sapindales",NA,"Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"56","2020-11-04 11:04:11-03","ESALQ","ESA","65060","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Daly, D.","Moraes, P.L.R.","1999","12","27","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA065060","ESA065060","2018",NA,NA,"2104.0",NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"57","2020-11-04 11:04:11-03","ESALQ","ESA","57770","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii",NA,"Daly, D.","Moraes, P.L.R.","2000","08","28","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA057770","ESA057770","2014",NA,NA,"2224.0","número ESA antigo (duplicado) 67770","Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"58","2020-11-04 11:03:58-03","ESALQ","ESA","67528","PreservedSpecimen","Plantae","Burseraceae","Protium","cf. kleinii","Protium cf. kleinii","Cuatrec.","Daly, D.","Moraes, P.L.R.","2000","10","09","Brasil","São Paulo","Sete Barras",NA,"-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA067528","ESA067528","2018",NA,NA,"2301.0",NA,"Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"59","2020-11-04 10:55:10-03","ESALQ","ESA","132862","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Daly, D.","Colletta, G.D.; Souza, V. C; Dix, K ; Llanes, G","2014","07","02","Brasil","São Paulo","Cananéia","Ilha do Cardoso, próximo ao pier, costão rochoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA132862",NA,"2018",NA,NA,"1878.0","Árvore, 5m, flores verdes.",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"60","2020-11-04 11:04:11-03","ESALQ","ESA","109632","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii",NA,"Lima, R.A.F.","Souza, V.C.; Duarte, A.R.; Rando, J.G.; Ferreira, M.P.; et al.",NA,NA,NA,"Brasil","São Paulo","Sete Barras","Parque Estadual Carlos Botelho. Área do projeto Parcelas Permanentes","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"ESA109632","ESA109632",NA,NA,NA,"30016.0",NA,"Magnoliophyta",NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA
"61","2020-11-04 11:04:11-03","ESALQ","ESA","88451","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii",NA,"Daly, D.","Udulutsch, R.G.; Ferrucci, M.S.; Souza, V.C.; Souza, J.P.; Tsuji, R.","2003","09","26","Brasil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso. Restinga.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA088451","ESA088451","2014",NA,NA,"2420.0","Árvore, ca. 3m. Fruto imaturo verde.","Magnoliophyta",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"62","2020-11-04 11:04:11-03","ESALQ","ESA","123700","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii",NA,"Ivanauskas, N.M.","Colletta, G.D. ; Ferreira, M.A.P.","2013","05","01","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA), UHE Fumaça, trilha do Chagas.","-47.5","-23.9599990844727",NA,NA,NA,NA,"ESA123700",NA,"2013","05","01","1088.0","Árvore, 25m","Magnoliophyta",NA,NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA
"63","2020-11-04 11:04:11-03","ESALQ","ESA","109381","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii",NA,"Lima, R.A.F.","Sampaio, D.",NA,NA,NA,"Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA109381",NA,NA,NA,NA,"189.0",NA,"Magnoliophyta",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"64","2020-11-04 11:04:11-03","ESALQ","ESA","16386","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Daly, D.","Moraes, P.L.R.","1994","08","06","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA016386","ESA016386","2018",NA,NA,"1023.0",NA,"Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"65","2020-11-04 11:04:11-03","ESALQ","ESA","60526","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatr.","Hatschbach, G.","Silva, J.M. ; Barbosa, E.","1998","08","29","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"ESA060526","ESA060526",NA,NA,NA,"2455.0",NA,"Magnoliophyta",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"66","2020-11-04 11:04:11-03","ESALQ","ESA","57777","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii",NA,"Daly, D.","Moraes, P.L.R.","2000","08","28","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA057777",NA,"2014",NA,NA,"2214.0","número ESA antigo (duplicado) 67777","Magnoliophyta",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"67","2020-11-04 11:04:11-03","ESALQ","ESA","88471","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii",NA,"Daly, D.","Udulutsch, R.G.; Forster, W.; Mazine, F.F.; Souza, V.C.","2003","01","24","Brasil","São Paulo","Cananéia","Parque Estadual Ilha do Cardoso. Restinga.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA088471","ESA088471","2014",NA,NA,"1535.0","Árvore, ca. 4,5m.Frutos maduros vinosos.","Magnoliophyta",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"68","2019-08-27 13:32:53-03","IAP","PACA-AGP","71518","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatr.",NA,"Iara Brito","1975","02",NA,"Brasil","BA","Itacimirim",NA,NA,NA,NA,NA,NA,NA,"PACA071518",NA,NA,NA,NA,NA,"Herbário Alexandre Leal Costa n° 01897, Universidade Federal da Bahia.","Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA
"69","2019-08-27 13:32:53-03","IAP","PACA-AGP","25411","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatr.","Pirani","Reitz, R.","1943","01","28","Brasil","SC","Biguaçu","Antonio Carlos","-48.6556015014648","-27.4941997528076",NA,NA,NA,NA,"PACA025411",NA,"1983",NA,NA,NA,"Habitat: In silva primaeva. Fenofase: fruto maturo","Magnoliophyta","Sapindales",NA,NA,NA,"20442","auto","Magnoliatae",NA,NA,NA,NA
"70","2019-08-27 13:32:53-03","IAP","PACA-AGP","113229","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatr.","R. Reitz","Bresolin, A.","1970","12","13","Brasil","SC","Bom Retiro","Paulo Lopes","-49.489200592041","-27.7971992492676",NA,NA,"500","500","PACA113229",NA,"1982",NA,NA,"1058","Planta de Santa Catarina&nf;Altura 20m Habitat: mata Fenofase: Flor creme Hábito: arbórea","Magnoliophyta","Sapindales",NA,NA,NA,"35974","auto","Magnoliatae",NA,NA,NA,NA
"71","2019-08-27 13:32:53-03","IAP","PACA-AGP","58024","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatr.","Pirani","R. Klein","1950","08","31","Brasil","SC","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,"50","50","PACA058024",NA,"1983","02","18","122","HBR 6577.&nf;Árvore com cerca de 20m de altura. Habitat: In silva. Fenofase: flor Hábito: árvore","Magnoliophyta","Sapindales",NA,NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA
"72","2019-08-27 13:32:53-03","IAP","PACA-AGP","70222","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatr.","R. M. Klein","R. M. Klein","1968","09","10","Brasil","SC","Florianópolis","Morro Costa da Lagoa. Ilha de Santa Catarina, Fplis.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","PACA070222",NA,"1977",NA,NA,"7904","Árvore com cerca de 20m.&nf;Herbário FLOR, Plantas de Santa Catarina. Habitat: Mata Fenofase: flor verde Hábito: árvore Ecossistema: Mata Atlântica","Magnoliophyta","Sapindales",NA,NA,NA,"27000","auto","Magnoliatae",NA,NA,NA,NA
"73","2019-08-27 13:32:53-03","IAP","PACA-AGP","70223","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatr.","R. Reitz","R. M. Klein","1971","08","11","Brasil","SC","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,"250","250","PACA070223",NA,"1981",NA,NA,"9644","Árvore com cerca de 15m.&nf;Herbário FLOR - Horto Botânico , Universidade Federal de Santa Catarina. Habitat: Na mata. Fenofase: flor verde Hábito: árvore","Magnoliophyta","Sapindales",NA,NA,NA,"13751","auto","Magnoliatae",NA,NA,NA,NA
"74","2019-08-27 13:32:53-03","IAP","PACA-AGP","70225","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatr.","R. Reitz","R. M. Klein","1969","07","18","Brasil","SC","Ilhota","Parque Botânico do Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"500","500","PACA070225",NA,"1981",NA,NA,"8337","Árvore com cerca de 15m.&nf;Herbário FLOR - Horto Botânico, Universidade Federal de Santa Catarina. Habitat: na mata Fenofase: flor verde Hábito: árvore","Magnoliophyta","Sapindales",NA,NA,NA,"18275","auto","Magnoliatae",NA,NA,NA,NA
"75","2019-08-27 13:32:53-03","IAP","PACA-AGP","65336","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatr.","R. Reitz","Reitz, R.","1956","01","10","Brasil","SC","Itajaí","Luiz Alves","-48.6618995666504","-26.9078006744385",NA,NA,"200","200","PACA065336",NA,"1961",NA,NA,"2361","Árvore com cerca de 15m de altura. Fruto roxo-escuro.&nf;HBR 24875. Habitat: Mata Fenofase: fruto maturo Hábito: árvore Ecossistema: Mata Atlântica","Magnoliophyta","Sapindales",NA,NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA
"76","2019-08-27 13:32:53-03","IAP","PACA-AGP","65337","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatr.","R. Reitz","R. M. Klein","1954","08","12","Brasil","SC","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,"100","100","PACA065337",NA,"1961",NA,NA,"806","Árvore com cerca de 15m.&nf;HBR 24871. Habitat: Mata Fenofase: flor verde Hábito: árvore Ecossistema: Mata Atlântica","Magnoliophyta","Sapindales",NA,NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA
"77","2019-08-27 13:32:53-03","IAP","PACA-AGP","70224","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatr.","R. Reitz","Bresolin, A.","1971","08","20","Brasil","SC","Palhoça","Morro do Cambirela","-48.6678009033203","-27.645299911499",NA,NA,"400","400","PACA070224",NA,"1981",NA,NA,"327","Árvore com cerca de 10m. Estames creme.&nf;Herbário FLOR - Horto Botânico, Universidade Federal de Santa Catarina. Habitat: Na mata. Fenofase: flor verde Hábito: árvore","Magnoliophyta","Sapindales",NA,NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA
"78","2019-08-27 13:32:53-03","IAP","PACA-AGP","65338","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatr.","R. Reitz","Reitz, R.","1956","01","20","Brasil","SC","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"350","350","PACA065338",NA,"1960",NA,NA,"2530","Árvore com cerca de 15m. Fruto vermelho escuro.&nf;HBR 24865. Habitat: Mata Fenofase: fruto maturo Hábito: árvore Ecossistema: Mata Atlântica","Magnoliophyta","Sapindales",NA,NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA
"79","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0059190","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","E. Barbosa","J. M. Silva; C. B. Poliquesi","2010","6","29","Brazil","Parana",NA,"Parque Estadual das Lauráceas (Mun. Adrianópolis).","-49","-24.6667",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7633","Arvore, 15 m, frutos avermelhados imaturos.","Magnoliophyta","Sapindales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-11-21 14:33:02-03","UFJF","CESJ","32129","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","G. Hatschbach","J.M. Silva; E. Barbosa","1997","06","18","Brasil","Paraná","Bocaiúva do Sul","Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"CESJ032129",NA,"1997",NA,NA,"1950","Árvore, 10m. Flor creme-esverdeada. Mata pluvial.","Angiosperma",NA,NA,"América do Sul",NA,"61623","auto",NA,NA,NA,NA,NA
"81","2021-04-07 11:42:02-03","UFMS","CGMS","76596","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","G. Hatschbach","G. Hatschbach","1969","11","11","Brasil","Paraná","Paranaguá","Pico Torto, encosta oriental.","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"CGMS1109584",NA,NA,NA,NA,"22870","Flor creme esverdeada. Doação UPCB 7899. Habitat: Mata pluvial encosta de morro, alt. 200 m s/mar. Habito: Árvore, 20 m de altura com tronco de 50 cm de diâmetro, exudando goma ao corte.",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"82","2020-10-14 10:00:23-03","FURB","FURB","14504","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Stival-Santos, A","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","09","14","Brasil","Santa Catarina","Navegantes","Leiteiro.","-48.7786111","-26.8225","-48.7786111","-26.8225000","178","178","FURB21285","FURB21285","2009","09","14","854","Florística IFFSC 753 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-10-14 10:00:23-03","FURB","FURB","15091","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Stival-Santos, A","Stival-Santos, A.; Legal, E. & Silveira, S.","2009","10","13","Brasil","Santa Catarina","Blumenau","Garcia.","-49.14","-27.0002778","-49.1400000","-27.0002778","351","351","FURB21284","FURB21284","2009","10","13","1016","Florística IFFSC 636b (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado; comum no fragmento Habito: arbórea; flor verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-10-14 10:00:23-03","FURB","FURB","16572","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Gasper, AL de","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2009","11","24","Brasil","Santa Catarina","Treviso","Brasília.","-49.4986111","-28.4436111","-49.4986111","-28.4436111","572","572","FURB21283","FURB21283","2009","12","05","759","Florística IFFSC e74a (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: árvore;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-10-14 10:00:23-03","FURB","FURB","19597","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Verdi, M","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","11","30","Brasil","Santa Catarina","Nova Veneza","São Bento Baixo.","-49.4994444","-28.7108333","-49.4994444","-28.7108333","48","48","FURB21282","FURB21282","2009","11","30","3236","Florística IFFSC 40 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: árvore; Fruto preto;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2020-10-14 10:00:23-03","FURB","FURB","36062","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Gasper, AL de","Carneiro, F.E.","2011","07","15","Brasil","Santa Catarina","Santa Rosa de Lima","PCH do Rio Chapéu - SC-431.","-49.1383333","-28.0702778","-49.1383333","-28.0702778","200","200","FURB01048","FURB01048","2011","08","04","10","Área suprimida Habitat: Floresta Ombrófila Densa; Habito: arvoreta; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-10-14 10:00:23-03","FURB","FURB","42038","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Maçaneiro, JP","Maçaneiro, J.P.; Seubert, R.C.","2013","07","28","Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí - Morro do Sapo.","-49.1041667","-27.0691667","-49.1041667","-27.0691667","640","640","FURB21281","FURB21281","2013","08","22","46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-10-14 10:00:23-03","FURB","FURB","42040","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Maçaneiro, JP","Maçaneiro, J.P.; Seubert, R.C.","2013","07","27","Brasil","Santa Catarina","Vidal Ramos","Zona de amortecimento do Parque Nacional da Serra do Itajaí - Ribeirão da Areia.","-49.2444444","-27.2783334","-49.2444444","-27.2783334","346","346","FURB21277","FURB21277","2013","08","22","48","Divisa entre os municípios de Botuverá e Vidal Ramos Habitat: Floresta Ombrófila Densa; Habito: arbórea;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-10-14 10:00:23-03","FURB","FURB","45218","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Oliveira, AA de","Mayer, M.; Oliveira, A.A. de","2014","09","15","Brasil","Santa Catarina","Botuverá","Localidade de ''.","-49.0519444","-27.2686111","-49.0519444","-27.2686111","874","874","FURB21276","FURB21276",NA,NA,NA,"621","Florística Entorno IFFSC 468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-10-14 10:00:23-03","FURB","FURB","45462","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Oliveira, AA de","Oliveira, A.A. de; Gasper, A.L. de & Pastório, F.F.","2015","01","14","Brasil","Santa Catarina","Timbé do Sul","Vila Belmiro.","-49.86","-28.8","-49.8600000","-28.8000000","360","360","FURB21279","FURB21279","2015","01","14","867","Regeneração IFFSC 28 /N/67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-11-08 08:50:54-03","FURB","FURB","58293","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Gebien, W.","Gebien, W.","2017","11","05","Brasil","Santa Catarina","Blumenau","rua Antonio Zendrom. Interior do fragmento.","-49.0872222","-26.9572222","-49.0872222","-26.9572222","100","100","FURB58293","FURB58293","2018","03","14","114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-10-14 10:00:23-03","FURB","FURB","60463","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Althoff, L.F.","2018","08","29","Brasil","Santa Catarina","Itapoá","Sai Mirim.","-48.69","-26.1","-48.6900000","-26.1000000",NA,NA,"FURB60463","FURB60463","2018","08","29","3424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2019-11-08 08:50:54-03","FURB","FURB","5968","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Vieira, FCS","Vieira, F.C.S.","2005","07","31","Brasil","Santa Catarina","Garuva","Monte Crista, rio do Cristo.","-48.8549995422363","-26.0266990661621",NA,NA,"20","20","FURB21287","FURB21287","2005","07","31","1190",NA,NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"94","2019-11-08 08:50:54-03","FURB","FURB","1096","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Sevegnani, L","Sevegnani, L.","2002","03","19","Brasil","Santa Catarina","Indaial","Trevo de Indaial.","-49.2317008972168","-26.8978004455566",NA,NA,"30","30","FURB21286","FURB21286","2002","07","01",NA,NA,NA,NA,NA,NA,NA,"29534","auto",NA,NA,NA,NA,NA
"95","2019-11-08 08:50:54-03","FURB","FURB","38808","PreservedSpecimen","Plantae","Burseraceae","Protium","kleinii","Protium kleinii","Cuatrec.","Reitz, R","Bresolin, A.","1970","07","13","Brasil","Santa Catarina","Paulo Lopes","Bom Retiro.","-48.6836013793945","-27.9617004394531",NA,NA,"500","500","FURB21278","FURB21278","1982",NA,NA,"1058",NA,NA,NA,NA,NA,NA,"23385","auto",NA,NA,NA,NA,NA
