"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","class","relatedCatalogItem","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus","infraspecificEpithet"
"97","2021-03-16 17:54:13-03","UCS","HUCS","4508","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Smith, L.B.","Steffen, C.","s.n.","1988","08",NA,"Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,NA,NA,"1988","11",NA,"Epífita","Angiospermae","Poales","10287",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","2021-03-16 17:54:13-03","UCS","HUCS","32214","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Radtke, G.M.","Gross, S.A.","14","2006","09","10","Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"2015","05","14","Sobre troncos","Angiospermae","Poales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-03-16 17:54:13-03","UCS","HUCS","4742","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Smith, L.B.","Wasum, R.A.","s.n.","1988","10","28","Brasil","Rio Grande do Sul","Caxias do Sul","Ana Rech, Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"1988","11",NA,"Sobre tronco de Podocarpus","Angiospermae","Poales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-16 17:54:13-03","UCS","HUCS","38329","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Radtke, G.M.","Boff, V.","18","2009","09","17","Brasil","Rio Grande do Sul","Caxias do Sul","Bairro Petrópolis - Campus da UCS","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"2015","05","04","No interior da mata","Angiospermae","Poales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-16 17:54:13-03","UCS","HUCS","38423","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Radtke, G.M.","Fellini, F.","03","2009","09","26","Brasil","Rio Grande do Sul","Caxias do Sul","Bairro Sagrada Família","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"2015","05","14","Sobre troncos - beira da mata","Angiospermae","Poales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-16 17:54:13-03","UCS","HUCS","2094","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Smith, L.B.","Wasum, R.A.","s.n.","1986","09","12","Brasil","Rio Grande do Sul","Caxias do Sul","Campus da UCS","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"1986","11",NA,"Epífita na mata","Angiospermae","Poales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-03-16 17:54:13-03","UCS","HUCS","3636","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Radtke, G.M.","Grazziotin, G.","s.n.","1987","11","07","Brasil","Rio Grande do Sul","São Francisco de Paula","Casuza Ferreira","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"2015","05","14","Epífita à beira da mata","Angiospermae","Poales","76715",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-03-16 17:54:13-03","UCS","HUCS","3773","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Smith, L.B.","Grazziotin, G.","s.n.","1987","11","07","Brasil","Rio Grande do Sul","São Francisco de Paula","Casuza Ferreira","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"1988","05",NA,"Epífita na mata","Angiospermae","Poales","76715",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-03-16 17:54:13-03","UCS","HUCS","39348","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Radtke, G.M.","Valduga, E.","434","2012","09","08","Brasil","Rio Grande do Sul","Quaraí","Cerro do Jarau","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,NA,NA,"2015","06","12","epífita em bordo da mata","Angiospermae","Poales","74636",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-03-16 17:54:13-03","UCS","HUCS","4768","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Smith, L.B.","Wasum, R.A.","s.n.","1988","10","29","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva, Ilhéus","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"1988","11",NA,"Epífita em arbusto","Angiospermae","Poales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-03-16 17:54:13-03","UCS","HUCS","271","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Read, R.W.","Guerra, I.","s.n.","1984","07","26","Brasil","Rio Grande do Sul","Caxias do Sul","Estrada para São Virgilio, Forqueta","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sobre troncos de árvores","Angiospermae","Poales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-03-16 17:54:13-03","UCS","HUCS","25034","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Smith, S.F.","Wasum, R.A.","2353","2005","01","08","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda do Cilho - Sede","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,NA,"2006","02",NA,"sobre árvores","Angiospermae","Poales","55856",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-03-16 17:54:13-03","UCS","HUCS","35166","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Radtke, G.M.","Wasum, R.A.","4538","2009","09","29","Brasil","Rio Grande do Sul","São Francisco de Paula","Fazenda do Salto","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"2015","05","14","Sobre troncos no interior da mata","Angiospermae","Poales","76715",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-16 17:54:13-03","UCS","HUCS","48940","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Herrmann, P.B.","Herrmann, P.B.","s.n.","2016","10","10","Brasil","Rio Grande do Sul","Canela","Floresta Nacional de Canela","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,"2016","10","10","Doação Herbário CCS - UERGS São Francisco de Paula; Bromélia encontrada na borda da mata","Angiospermae","Poales","16452",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-16 17:54:13-03","UCS","HUCS","2264","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Smith, L.B.","Wasum, R.A.","s.n.","1986","10","26","Brasil","Rio Grande do Sul","São Francisco de Paula","Jaquirana","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"1987","02",NA,"Epífita na mata","Angiospermae","Poales","76715",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-03-16 17:54:13-03","UCS","HUCS","26588","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Smith, S.F.","Sartori, M.","45","2005","09","02","Brasil","Rio Grande do Sul","Caxias do Sul","Jardim Botânico","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"2006","07",NA,"Interior da mata - sobre troncos","Angiospermae","Poales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-03-16 17:54:13-03","UCS","HUCS","34951","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Maboni, S.","Maboni, S.","55","2008","04","03","Brasil","Rio Grande do Sul","Caxias do Sul","Jardim Botânico","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"2009",NA,NA,"Sobre tronco - no interior da mata","Angiospermae","Poales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-03-16 17:54:13-03","UCS","HUCS","35124","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Maboni, S.","Maboni, S.","74","2009","10","03","Brasil","Rio Grande do Sul","Caxias do Sul","Jardim Botânico","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"2009",NA,NA,"Na mata e frente ao Jardim de Lineu","Angiospermae","Poales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-03-16 17:54:13-03","UCS","HUCS","35125","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Radtke, G.M.","Maboni, S.","77","2009","10","05","Brasil","Rio Grande do Sul","Caxias do Sul","Jardim Botânico","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"2015","05","14","Na mata, ao lado da represa São Paulo","Angiospermae","Poales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-03-16 17:54:13-03","UCS","HUCS","35443","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Maboni, S.","Maboni, S.","91","2009","10","21","Brasil","Rio Grande do Sul","Caxias do Sul","Jardim Botânico","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sobre tronco, na mata próximo à ETE","Angiospermae","Poales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-03-16 17:54:13-03","UCS","HUCS","37036","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Radtke, G.M.","Fernandes, C.","21","2010","09","16","Brasil","Rio Grande do Sul","Caxias do Sul","Jardim Botânico","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"2015","05","14","Epífita","Angiospermae","Poales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-16 17:54:13-03","UCS","HUCS","37042","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Radtke, G.M.","Kuhnen, B.","20","2010","10","20","Brasil","Rio Grande do Sul","Caxias do Sul","Jardim Botânico","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"2015","05","14","Em beira da estrada","Angiospermae","Poales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-16 17:54:13-03","UCS","HUCS","39640","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Radtke, G.M.","Valduga, E.","460","2012","10","12","Brasil","Rio Grande do Sul","Cidreira","Lagoa da Tapera","-50.2056007385254","-30.1811008453369",NA,NA,"10","10",NA,NA,"2015","06","12","epífita, no interior da mata de restinga","Angiospermae","Poales","19547",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-16 17:54:13-03","UCS","HUCS","32488","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Ribas, O.S.","Wasum, R.A.","4410","2008","01","10","Brasil","Rio Grande do Sul","Mostardas","Lagoa do Tarumã","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,NA,NA,"2009","09",NA,"Sobre troncos, interior da mata","Angiospermae","Poales","86098",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-16 17:54:13-03","UCS","HUCS","3439","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Smith, S.F.","Wasum, R.A.","s.n.","1987","10","31","Brasil","Rio Grande do Sul","São Francisco de Paula","Lajeado Grande","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"1987","12",NA,"Epífita na mata","Angiospermae","Poales","76715",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-16 17:54:13-03","UCS","HUCS","189","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Smith, L.B.","Silveira, F.","s.n.","1984","07","29","Brasil","Rio Grande do Sul","Caxias do Sul","Linha 60, Flores da Cunha","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,"1985","11",NA,"Sobre tronco","Angiospermae","Poales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-16 17:54:13-03","UCS","HUCS","35547","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Magrini, S.; Wasum, R.A.","Magrini, S.","45","2009","10","10","Brasil","Rio Grande do Sul","Caxias do Sul","Mato Sanvitto","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sobre troncos - no interior da mata","Angiospermae","Poales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-16 17:54:13-03","UCS","HUCS","6187","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Smith, L.B.","Wasum, R.A.","s.n.","1989","10","01","Brasil","Rio Grande do Sul","Flores da Cunha","Otávio Rocha","-51.1817016601562","-29.0289001464844",NA,NA,NA,NA,NA,NA,"1989","11",NA,"Sobre troncos de araucária","Angiospermae","Poales","18321",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-03-16 17:54:13-03","UCS","HUCS","1787","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Smith, L.B.","Wasum, R.A.","s.n.","1986","08","03","Brasil","Rio Grande do Sul","Flores da Cunha","Otávio Rocha","-51.1817016601562","-29.0289001464844",NA,NA,NA,NA,NA,NA,"1986","09",NA,"Epífita em Araucaria","Angiospermae","Poales","18321",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-16 17:54:13-03","UCS","HUCS","1986","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Smith, L.B.","Wasum, R.A.","s.n.","1986","08","31","Brasil","Rio Grande do Sul","Flores da Cunha","Otávio Rocha","-51.1817016601562","-29.0289001464844",NA,NA,NA,NA,NA,NA,"1986","11",NA,"Epífita em Araucaria","Angiospermae","Poales","18321",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-03-16 17:54:13-03","UCS","HUCS","6180","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Smith, L.B.","Grazziotin, G.","s.n.","1989","10","01","Brasil","Rio Grande do Sul","Flores da Cunha","Otávio Rocha","-51.1817016601562","-29.0289001464844",NA,NA,NA,NA,NA,NA,"1989","09",NA,"Epífita de araucária","Angiospermae","Poales","18321",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-03-16 17:54:13-03","UCS","HUCS","13869","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Valduga, E.","Salinas, A.","s.n.","1995","08","28","Brasil","Rio Grande do Sul","Uruguaiana","Parque do Espinilho","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,NA,NA,"2014",NA,NA,"in conferatum; sobre arbustos, interior do parque","Angiospermae","Poales","93142",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-03-16 17:54:13-03","UCS","HUCS","26582","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Smith, S.F.","Meneguel, R.","52","2005","09","07","Brasil","Rio Grande do Sul","Farroupilha","Parque dos Pinheiros","-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,NA,NA,"2006","07",NA,"Sobre troncos - orla da mata","Angiospermae","Poales","19545",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-03-16 17:54:13-03","UCS","HUCS","14008","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Valduga, E.","Molon, R.","s.n.","1999","09","22","Brasil","Rio Grande do Sul","Caxias do Sul","Parque Hotel Bela Vista","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,"2014",NA,NA,"in conferatum; sobre troncos, interiro do parque","Angiospermae","Poales","49662",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-03-16 17:54:13-03","UCS","HUCS","14057","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Smith, S.F.","Wasum, R.A.","146","1999","09","26","Brasil","Rio Grande do Sul","São Francisco de Paula","Parque Paraíso Serra - RS 235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"2006","02",NA,"Sobre arbusto","Angiospermae","Poales","76715",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2021-03-16 17:54:13-03","UCS","HUCS","38429","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Radtke, G.M.","Colussi, G.","05","2009","09","29","Brasil","Rio Grande do Sul","Esteio","Rua 1º de Março","-51.17919921875","-29.861400604248",NA,NA,NA,NA,NA,NA,"2015","05","14","Epífita sobre um cinamomo","Angiospermae","Poales","7214",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2021-03-16 17:54:13-03","UCS","HUCS","10719","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L. B. Sm.","Smith, S.F.","Butzke, A.","s.n.","1993","09","06","Brasil","Rio Grande do Sul","Erechim","URI","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,NA,"1995","10",NA,"Epífita","Angiospermae","Poales","46790",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-06-29 09:29:55-03","UFRRJ","RBR","3673","S","Plantae","Bromeliaceae","Tillandsia","bicolor","Tillandsia bicolor","Brongn.",NA,"J. Eugênio","2789","1941","07",NA,"Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"RBR00003673","RBR00003673",NA,NA,NA,NA,NA,NA,"10287",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2019-11-25 12:11:42-03","UFSM","SMDB","321","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Luiz, T","Teodoro, L","s.n.","1939","01",NA,"Brasil","Rio Grande do Sul","Canoas",NA,"-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"SMDB000321","SMDB000321",NA,NA,NA,NA,NA,NA,"8037",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2019-11-25 12:11:42-03","UFSM","SMDB","2194","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Canto-Dorow, T,S","Canto-Dorow, T,S","s.n.","1983","09",NA,"Brasil","Rio Grande do Sul","Santa Maria","Boca do Monte","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB002194","SMDB002194",NA,NA,NA,NA,NA,NA,"37819",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-25 12:11:42-03","UFSM","SMDB","6443","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Zanetti, GD","Zanetti, GD","0s.n.0","1995","11",NA,"Brasil","Rio Grande do Sul","Santa Maria",NA,"-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB006443","SMDB006443",NA,NA,NA,NA,NA,NA,"37819",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-09-02 11:21:29-03","UFSM","SMDB","13795","S","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Loisel.) L.B. Sm.","Portalet, A","Portalet, A; Radtke, G","84","2010","06","15","Brasil","Rio Grande do Sul","Santa Maria","Passo do Verde","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,"SMDB013795",NA,NA,NA,NA,"Brácteas rosas; flores roxas. Epífita coletada sobre açoita-cavalo. A Planta forma uma roseta compacta; haste floral mais longa de que as folhas",NA,NA,"37819",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:19:27-03","MBM","MBM","394126","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Lois.) L.B.Sm.","Ariati, V.","Ariati, V.; Michelon, C.; Michelon, C.","496","2011","12","16","Brazil","Paraná","Telêmaco Borba","UHE Mauá","-50.706944","-24.100556","-50.706944","-24.100556","520","750","MBM394126","MBM394126","2011","12","16","Epífita.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:19:27-03","MBM","MBM","407836","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Lois.) L.B.Sm.","Link, O.","Link, O.; Demeda, C.; Gaio, J.; Gonzatti, F.; Demeda, C.; Gaio, J.; Gonzatti, F.","3","2015","09","12","Brazil","Rio Grande do Sul","Osório","Fazenda do Arroio","-50.212778","-29.973611","-50.212778","-29.973611","3","3","MBM407836","MBM407836","2015","10","27","Epífito, flores com coloração roxa e rosa.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:19:27-03","MBM","MBM","83019","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Lois.) L.B.Sm.","Pedersen, T.M.","Pedersen, T.M.","12476","1979","09","23","Argentina",NA,NA,"Departamento Gualeguaychú, Provincia Entre Rios",NA,NA,NA,NA,NA,NA,"MBM083019","MBM083019",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:19:27-03","MBM","MBM","111658","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Lois.) L.B.Sm.","Smith, L.B.","Wasum, R.","2094","1986","09","12","Brazil","Rio Grande do Sul","Caxias do Sul","Campus da UCS","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM111658","MBM111658",NA,NA,NA,NA,NA,NA,"49662",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:19:27-03","MBM","MBM","118497","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Lois.) L.B.Sm.","Smith, L.B.","Wasum, R.; et al.; et al.","3335","1987","10","09","Brazil","Rio Grande do Sul","Caxias do Sul","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM118497","MBM118497",NA,NA,NA,NA,NA,NA,"49662",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:19:27-03","MBM","MBM","125459","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Lois.) L.B.Sm.","Smith, L.B.","Wasum, R.","s.n.","1988","10","28","Brazil","Rio Grande do Sul","Caxias do Sul","Faxinal","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"MBM125459","MBM125459",NA,NA,NA,NA,NA,NA,"49662",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:19:27-03","MBM","MBM","235294","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Lois.) L.B.Sm.","Smith, L.B.","Grazziotin, G.; et al.; et al.","6180","1989","10","01","Brazil","Rio Grande do Sul","Flores da Cunha","Otávio Rocha","-51.1817016601562","-29.0289001464844",NA,NA,NA,NA,"MBM235294","MBM235294",NA,NA,NA,NA,NA,NA,"18321",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:19:27-03","MBM","MBM","235295","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Lois.) L.B.Sm.","Smith, L.B.","Grazziotin, G.; et al.; et al.","6187","1989","10","01","Brazil","Rio Grande do Sul","Flores da Cunha","Otávio Rocha","-51.1817016601562","-29.0289001464844",NA,NA,NA,NA,"MBM235295","MBM235295",NA,NA,NA,NA,NA,NA,"18321",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:19:27-03","MBM","MBM","126042","PreservedSpecimen","Plantae","Bromeliaceae","Tillandsia","aeranthos","Tillandsia aeranthos","(Lois.) L.B.Sm.","Smith, L.B.","Stellfeld, C.","4508","1988","08",NA,"Brazil","Rio Grande do Sul","São Leopoldo","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"MBM126042","MBM126042",NA,NA,NA,NA,NA,NA,"10287",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
