"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","yearIdentified","monthIdentified","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","typeStatus","previousCatalogNumber","sex"
"734","2020-05-08 11:12:02-03","UEFS","HUEFS","237","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Noblick, L.R.","1865","1980","05","30",NA,"Brasil","Bahia","Piritiba",NA,"-40.55","-11.716667",NA,NA,"HUEFS0000237",NA,NA,NA,NA,NA,"40W33'","11S43'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"735","2020-05-08 11:12:03-03","UEFS","HUEFS","245925","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Cardoso, D.","4400","2018","02","19",NA,"Brasil","Bahia","Barra","Ibiraba, Comunidade de Icatu, plot #1 Projeto Nordeste.","-42.819167","-10.786944",NA,"Caatinga arbustiva sobre dunas de areia branca.","HUEFS0245925",NA,"433","433",NA,NA,"42W49'9''","10S47'13''","var. pubescens","Rosanae","2019","05",NA,NA,NA,NA,NA,NA,NA
"736","2020-05-08 11:12:02-03","UEFS","HUEFS","30074","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Coradin, L.","7814","1987","05","26",NA,"Brasil","Ceará","Crato",NA,"-39.333333","-7.233333",NA,"Solo arenoso","HUEFS0030074",NA,"550","550",NA,NA,"39W20'0''","7S14'0''","var. pubescens","Rosanae","2011","12",NA,NA,NA,NA,NA,NA,NA
"737","2020-05-08 11:12:02-03","UEFS","HUEFS","25487","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Queiroz, L.P.de","4869","1997","02","26",NA,"Brasil","Bahia","Barra","Dunas do S.Francisco Ibiraba (=Icatu), em frente à vila de Ibiraba no caminho para os Brejos.","-42.833333","-10.8",NA,"Scrub arbóreo-arbustivo sobre dunas arenosas.","HUEFS0025487",NA,NA,NA,NA,NA,"42W50'0''","10S48'0''","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"738","2020-05-08 11:12:02-03","UEFS","HUEFS","25880","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Harley, R.M.","PCD3282","1996","07","01",NA,"Brasil","Bahia","Morro do Chapéu","Estrada Morro do Chapéu-Jacobina, a 26 km de Morro do Chapéu.","-41.010833","-11.358889",NA,NA,"HUEFS0025880",NA,"886","886",NA,NA,"41W0'39''","11S21'32''","var. pubescens","Rosanae","1999","05",NA,NA,NA,NA,NA,NA,NA
"739","2020-05-08 11:12:02-03","UEFS","HUEFS","25958","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Harley, R.M.","PCD3450","1996","07","06",NA,"Brasil","Bahia","Jacobina","Barracão de Cima.","-40.533333","-11.016667",NA,"Vegetação perturbada em áreas de agricultura abandanadas.","HUEFS0025958",NA,"632","632",NA,NA,"40W32'","11S1'","var. pubescens","Rosanae","2005","01",NA,NA,NA,NA,NA,NA,NA
"740","2020-05-08 11:12:03-03","UEFS","HUEFS","237911","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Souza, D.P.","319","2018","10","23",NA,"Brasil","Pernambuco","Pedra","Estrada de acesso para Serra da Cruz","-36.601389","-8.492778",NA,"Savana Estépica, Neossolo Litólico Eutrófico","HUEFS0237911",NA,"595","595",NA,NA,"36W36'5''","8S29'34''","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"741","2020-05-08 11:12:02-03","UEFS","HUEFS","27760","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","França, F.","2318","1997","06","21",NA,"Brasil","Bahia","Iaçu","Morro da Garrafa","-39.858611","-12.755278",NA,"Margem da encosta com rocha exposta, fronteira com encosta arbustiva arbórea.","HUEFS0027760",NA,NA,NA,NA,NA,"39W51'31''","12S45'19''","var. pubescens","Rosanae","1999","08",NA,NA,NA,NA,NA,NA,NA
"742","2020-05-08 11:12:02-03","UEFS","HUEFS","30085","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","A.P.Fortuna-Perez","Coradin, L.","7902","1987","07","01",NA,"Brasil","Ceará","Tianguá","Rodovia Tiangua-Teresina (Br-222), Km 25.","-41.166667","-3.883333",NA,"Caatinga. Solo arenoso. Relevo ondulado.","HUEFS0030085","HUEFS0030085","680","680",NA,NA,"41W10'","3S53'","var. pubescens","Rosanae","2011","03",NA,NA,NA,NA,NA,NA,NA
"743","2020-05-08 11:12:02-03","UEFS","HUEFS","30086","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","A.P.Fortuna-Perez","Coradin, L.","8431","1987","09","02",NA,"Brasil","Minas Gerais","Nova Lima","Bairro Jardim Noves-Rua Coronel Franklim-Pequena mata acima da casa 223.","-43.883333","-19.966667",NA,"ärea de mata. Solo latossolo vermelho amarelo. Relevo ondulado.","HUEFS0030086",NA,"1100","1100",NA,NA,"43W53'","19S58'","var. pubescens","Rosanae","2011","03",NA,NA,NA,NA,NA,NA,NA
"744","2020-05-08 11:12:02-03","UEFS","HUEFS","30087","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","A.P.Fortuna-Perez","Coradin, L.","8581","1992","09","11",NA,"Brasil","Bahia","Andaraí","Entroncamento Br-242-Andaraí, Km 10.","-41.35","-12.716667",NA,"Mata de cipó. Solo arenoso. Relevo ondulado.","HUEFS0030087",NA,"450","450",NA,NA,"41W21'","12S43'","var. pubescens","Rosanae","2011","03",NA,NA,NA,NA,NA,NA,NA
"745","2020-05-08 11:12:02-03","UEFS","HUEFS","30088","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","A.P.Fortuna-Perez","Coradin, L.","8594","1992","09","12",NA,"Brasil","Bahia","Andaraí","Entroncamento Br-242-Andaraí, Km 30.","-41.2","-12.683333",NA,"Mata de cipó perturbada. Solo arenoso. Relevo ondulado.","HUEFS0030088",NA,"320","320",NA,NA,"41W12'","12S41'","var. pubescens","Rosanae","2011","03",NA,NA,NA,NA,NA,NA,NA
"746","2020-05-08 11:12:02-03","UEFS","HUEFS","31880","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Melo, L.de M.R.","46","1997","05","13",NA,"Brasil","Ceará","Quixeré","Chapada do Apodi. Fazenda Mato Alto (Manga Grande)","-37.8","-5.183333",NA,"Caatinga abustivaarbória. Terrestre. Grupo Apodi; Calcário Jadaíra.","HUEFS0031880",NA,"110","110",NA,NA,"37W48'0''","5S11'0''","var. pubescens","Rosanae","1998","06",NA,NA,NA,NA,NA,NA,NA
"747","2020-05-08 11:12:02-03","UEFS","HUEFS","32380","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Sano, P.T.","CFCR14644","1994","02","27",NA,"Brasil","Bahia","Abaíra","Estrada Abaíra-Catolés, ca. 1,5km de Ouro Verde. Próximo á ponte sobre o rio do riberão (Ponte de Ouro Verde).","-41.751944","-13.313056",NA,"Local pertubado.","HUEFS0032380",NA,"800","800",NA,NA,"41W45'7''","13S18'47''","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"748","2020-05-08 11:12:02-03","UEFS","HUEFS","3285","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Noblick, L.R.","3129","1984","04","22",NA,"Brasil","Bahia","Itaberaba",NA,"-40.283333","-12.516667",NA,NA,"HUEFS0003285",NA,NA,NA,NA,NA,"40W17'","12S31'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"749","2020-05-08 11:12:02-03","UEFS","HUEFS","36859","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Queiroz, L.P.de","5290","1999","04","10",NA,"Brasil","Bahia","Umburanas","Delfino Serra do Curral Feio (localmente referida como Serra da Empreitada), entrando para W a cerca de 20 km S de Delfino na estrada para Umburanas.","-41.316667","-10.366667",NA,"Carrasco sobre solo arenoso.","HUEFS0036859",NA,"1000","1200",NA,NA,"41W19'","10S22'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"750","2020-05-08 11:12:02-03","UEFS","HUEFS","4400","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Noblick, L.R.","3626","1985","03","13",NA,"Brasil","Bahia","Iaçu",NA,"-40.116667","-12.716667",NA,NA,"HUEFS0004400",NA,NA,NA,NA,NA,"40W7'","12S43'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"751","2020-05-08 11:12:02-03","UEFS","HUEFS","45897","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Harley, R.M.","53790","2000","03","31",NA,"Brasil","Bahia","Formosa do Rio Preto","Ca. 4 Km S de Formosa do Rio Preto, na Br 135, na direção de Barreiras.","-45.156389","-11.075833",NA,"Vegetação arbustivo-arbórea, na beira da estrada. Área antropizada.","HUEFS0045897",NA,"525","525",NA,NA,"45W9'23''","11S4'33''","var. pubescens","Rosanae","2000","12",NA,NA,NA,NA,NA,NA,NA
"752","2020-05-08 11:12:02-03","UEFS","HUEFS","4920","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Noblick, L.R.","4147","1985","07","17",NA,"Brasil","Bahia","Serra Preta",NA,"-39.333333","-12.166667",NA,NA,"HUEFS0004920",NA,NA,NA,NA,NA,"39W20'","12S10'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2020-05-08 11:12:02-03","UEFS","HUEFS","51873","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","A.P.Fortuna-Perez","Aguiar, C.M.L.","22","2000","10","11",NA,"Brasil","Bahia","Monte Santo","Fazenda Bom Jesus.","-39.228889","-10.330833",NA,NA,"HUEFS0051873",NA,NA,NA,NA,NA,"39W13'44''","10S19'51''","var. pubescens","Rosanae","2008","11",NA,NA,NA,NA,NA,NA,NA
"754","2020-05-08 11:12:02-03","UEFS","HUEFS","5225","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Noblick, L.R.","4254","1985","08","14",NA,"Brasil","Bahia","Ipecaetá",NA,"-39.283333","-12.333333",NA,NA,"HUEFS0005225",NA,NA,NA,NA,NA,"39W17'","12S20'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"755","2020-05-08 11:12:02-03","UEFS","HUEFS","54326","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Junqueira, M.E.R.","27","2001","06","07",NA,"Brasil","Bahia","Jacobina","Bairro do Mutirão. Morro atrás do bairro. Estrada para Morro do Chapéu.","-40.556111","-11.153333",NA,NA,"HUEFS0054326",NA,"509","509",NA,NA,"40W33'22''","11S9'12''","var. pubescens","Rosanae","2001","11",NA,NA,NA,NA,NA,NA,NA
"756","2020-05-08 11:12:02-03","UEFS","HUEFS","6458","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Queiroz, L.P.de","392","1982","06","26",NA,"Brasil","Bahia","Santa Brígida",NA,"-38.483333","-9.333333",NA,NA,"HUEFS0006458",NA,NA,NA,NA,NA,"38W29'","9S20'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"757","2020-05-08 11:12:02-03","UEFS","HUEFS","73634","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Barbosa, M.R.","2392","2002","04","13",NA,"Brasil","Paraíba","Araruna","Descida para o Campo de Santana, antiga Tacina.","-35.749722","-6.683333",NA,"Caatinga de Lajedo.","HUEFS0073634",NA,"343","343",NA,NA,"35W44'59''","6S41'0''","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"758","2020-05-08 11:12:02-03","UEFS","HUEFS","59403","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Nunes, T.S.","930","2002","05","14",NA,"Brasil","Bahia","Mundo Novo","Fazenda Aliança: estrada do feijão para Morro do Chapéu. Ca. 9 Km de Mundo Novo, entrada a esquerda.","-40.579444","-11.909722",NA,"Capoeira.","HUEFS0059403","HUEFS0059403","535","535",NA,NA,"40W34'46''","11S54'35''","var. pubescens","Rosanae","2002","12",NA,NA,NA,NA,NA,NA,NA
"759","2020-05-08 11:12:02-03","UEFS","HUEFS","6153","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Queiroz, L.P.de","401","1982","07","08",NA,"Brasil","Bahia","Feira de Santana","Morro de São José.","-38.966667","-12.25",NA,NA,"HUEFS0006153",NA,NA,NA,NA,NA,"38W58'","12S15'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"760","2020-05-08 11:12:02-03","UEFS","HUEFS","6811","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Queiroz, L.P.de","1112","1986","11","16",NA,"Brasil","Bahia","Valente","BA 120, 3Km após Valente.","-39.433333","-11.383333",NA,"Caatinga.","HUEFS0006811",NA,NA,NA,NA,NA,"39W26'","11S23'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"761","2020-05-08 11:12:02-03","UEFS","HUEFS","73618","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Agra, M.F.","5907","2002","05","18",NA,"Brasil","Paraíba","Teixeira","Pico do Jabre","-37.431389","-7.186111",NA,NA,"HUEFS0073618",NA,"800","1010",NA,NA,"37W25'53''","7S11'10''","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"762","2020-05-08 11:12:02-03","UEFS","HUEFS","7527","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Queiroz, L.P.de","1545","1987","05","27",NA,"Brasil","Bahia","Santa Terezinha","6 Km NE de Santa Terezinha, na estrada entre Santa Terezinha e Monte Cruzeiro.","-39.533333","-12.8",NA,"Caatinga.","HUEFS0007527",NA,"400","400",NA,NA,"39W32'","12S48'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"763","2020-05-08 11:12:02-03","UEFS","HUEFS","75523","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Leite, K.R.B","412","2003","10","06",NA,"Brasil","Bahia","Senhor do Bonfim","Igara, Faz. Anaticun.","-40.123611","-10.388611",NA,NA,"HUEFS0075523","HUEFS0075523","478","478",NA,NA,"40W7'25''","10S23'19''","var. pubescens","Rosanae","2004","01",NA,NA,NA,NA,NA,NA,NA
"764","2020-05-08 11:12:02-03","UEFS","HUEFS","76206","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Carneiro-Torres, D.S.","242","2002","05","17",NA,"Brasil","Bahia","Maracás","8,6 km de Maracás, estrada Maracás-Contendas do Sincorá.","-40.503889","-13.454444",NA,"Beira da estrada. Substrato argiloso.","HUEFS0076206",NA,"2702","2702",NA,NA,"40W30'14''","13S27'16''","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"765","2020-05-08 11:12:02-03","UEFS","HUEFS","8156","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Queiroz, L.P.de","1731","1987","07","21",NA,"Brasil","Bahia","Feira de Santana",NA,"-39.016667","-12.2",NA,NA,"HUEFS0008156",NA,NA,NA,NA,NA,"39W1'","12S12'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"766","2020-05-08 11:12:02-03","UEFS","HUEFS","8164","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Queiroz, L.P.de","1739","1987","07","21",NA,"Brasil","Bahia","Feira de Santana",NA,"-39.183333","-12.066667",NA,NA,"HUEFS0008164",NA,"240","240",NA,NA,"39W11'","12S4'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"767","2020-05-08 11:12:02-03","UEFS","HUEFS","85399","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Oliveira, M.V.M.","747","2004","06","07",NA,"Brasil","Bahia","Glória","Bosque de algaroba.","-38.483333","-9.333333",NA,"Chapada.","HUEFS0085399",NA,NA,NA,NA,NA,"38W29'","9S20'","var. pubescens","Rosanae","2005","06",NA,NA,NA,NA,NA,NA,NA
"768","2020-05-08 11:12:02-03","UEFS","HUEFS","85486","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Queiroz, L.P.de","9419","2004","09","02",NA,"Brasil","Bahia","Macajuba","ca. 8 km N de Macajuba na estrada para Baixa Grande.","-40.304722","-12.090556",NA,"Caatinga degradada.","HUEFS0085486",NA,"396","396",NA,NA,"40W18'17''","12S5'26''","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"769","2020-05-08 11:12:02-03","UEFS","HUEFS","85524","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Queiroz, L.P.de","9454","2004","09","03",NA,"Brasil","Bahia","Rui Barbosa","Encosta da Serra do Orobó, Bom Jardim.","-40.475833","-12.3275",NA,"Floresta estacional com dossel a ca. 15 m alt.","HUEFS0085524",NA,"478","478",NA,NA,"40W28'33''","12S19'39''","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"770","2020-05-08 11:12:02-03","UEFS","HUEFS","98253","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","A.P.Fortuna-Perez","Carvalho, P.D.","235","2005","07","29",NA,"Brasil","Bahia","Senhor do Bonfim","Carrapichel.","-40.156389","-10.379722",NA,NA,"HUEFS0098253",NA,"538","538",NA,NA,"40W9'23''","10S22'47''","var. pubescens","Rosanae","2006","06",NA,NA,NA,NA,NA,NA,NA
"771","2020-05-08 11:12:02-03","UEFS","HUEFS","98479","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Santos, V.J.","460","2005","07","29",NA,"Brasil","Bahia","Senhor do Bonfim","Vegetação ciliar do Rio Itapicuru.","-40.223333","-10.388611",NA,"Solo argiloso.","HUEFS0098479",NA,"585","585",NA,NA,"40W13'24''","10S23'19''","var. pubescens","Rosanae","2010","01",NA,NA,NA,NA,NA,NA,NA
"772","2020-05-08 11:12:02-03","UEFS","HUEFS","98703","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Castro, R.M.","1203","2005","07","28",NA,"Brasil","Bahia","Senhor do Bonfim","Serra da Maravilha.","-40.21","-10.404444",NA,"Floresta. Alto da serra.","HUEFS0098703",NA,"739","739",NA,NA,"40W12'36''","10S24'16''","var. pubescens","Rosanae","2010","01",NA,NA,NA,NA,NA,NA,NA
"773","2020-05-08 11:12:02-03","UEFS","HUEFS","98751","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","A.P.Fortuna-Perez","Castro, R.M.","1252","2005","07","28",NA,"Brasil","Bahia","Senhor do Bonfim","Serra da Maravilha.","-40.21","-10.404444",NA,"Floresta. Alto da serra.","HUEFS0098751",NA,"739","739",NA,NA,"40W12'36''","10S24'16''","var. pubescens","Rosanae","2006","06",NA,NA,NA,NA,NA,NA,NA
"774","2020-05-08 11:12:02-03","UEFS","HUEFS","99024","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Miranda, E.B.","871","2005","08","10",NA,"Brasil","Bahia","Paulo Afonso","Raso da Catarina, área ao redor da sede do alojamento do IBAMA.","-38.467222","-9.666667",NA,"Caatinga.","HUEFS0099024",NA,"581","581",NA,NA,"38W28'2''","9S40'0''","var. pubescens","Rosanae","2010","01",NA,NA,NA,NA,NA,NA,NA
"775","2020-05-08 11:12:02-03","UEFS","HUEFS","99869","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd",NA,"Sellow, F.",NA,NA,NA,NA,NA,"Brasil","?",NA,NA,NA,NA,NA,NA,"HUEFS0099869",NA,NA,NA,NA,NA,NA,NA,"var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,"Síntipo",NA,NA
"776","2020-05-08 11:12:02-03","UEFS","HUEFS","8223","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Queiroz, L.P.de","1790","1987","10","09",NA,"Brasil","Bahia","Andaraí",NA,"-41.1","-12.45",NA,NA,"HUEFS0008223",NA,NA,NA,NA,NA,"41W6'","12S27'","var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"777","2020-05-08 11:12:02-03","UEFS","HUEFS","30075","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","A.P.Fortuna-Perez","Coradin, L.","1173","1978","09","28",NA,"Brasil","Bahia","Barreiras",NA,"-44.9900016784668","-12.1527996063232",NA,"Solo arenoso","HUEFS0030075",NA,NA,NA,"152720","auto",NA,NA,"var. pubescens","Rosanae","2011","03",NA,NA,NA,NA,NA,NA,NA
"778","2020-05-08 11:12:02-03","UEFS","HUEFS","5839","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Oliveira, E.L.P.G.de","769","1984","07","17",NA,"Brasil","Bahia","Ipirá",NA,"-39.7372016906738","-12.1583003997803",NA,NA,"HUEFS0005839",NA,NA,NA,"44834","auto",NA,NA,"var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"779","2020-05-08 11:12:02-03","UEFS","HUEFS","5881","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Chaetocalyx","scandens","Chaetocalyx scandens var. pubescens","(DC.) Rudd","L.P.de Queiroz","Oliveira, E.L.P.G.de","717","1984","10","04",NA,"Brasil","Bahia","Ipirá",NA,"-39.7372016906738","-12.1583003997803",NA,NA,"HUEFS0005881",NA,NA,NA,"44834","auto",NA,NA,"var. pubescens","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
