"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"287","2020-12-21 16:25:05-03","MBM","MBM","212577","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.; et al.; et al.","1995","12","26","Brazil","Rio Grande do Sul","Morrinhos do Sul","Tajuva","-49.934700012207","-29.3649997711182",NA,NA,NA,"MBM212577","MBM212577","2880",NA,NA,NA,NA,"Southern America",NA,"12766","auto",NA,NA,NA,NA,NA
"288","2020-12-21 16:25:05-03","MBM","MBM","199754","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.",NA,NA,NA,"Brazil","Rio Grande do Sul","Torres","Lajedinho","-49.7268981933594","-29.3353004455566",NA,NA,NA,"MBM199754","MBM199754","2170",NA,NA,NA,NA,"Southern America",NA,"20837","auto",NA,NA,NA,NA,NA
"289","2020-12-21 16:25:05-03","MBM","MBM","312096","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,"Alessandro","2004","10","19","Brazil","Santa Catarina","Araquari","Ilha Papagaios","-48.7221984863281","-26.3700008392334",NA,NA,NA,"MBM312096","MBM312096","s.n.",NA,NA,NA,NA,"Southern America",NA,"25329","auto",NA,NA,NA,NA,NA
"290","2020-12-21 16:25:05-03","MBM","MBM","314337","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Cordeiro, J.; Marinero, F.","2006",NA,NA,"Corneli, V.M.","2006","02","11","Brazil","Santa Catarina","Bombinhas","Praia de Bombas","-48.5169982910156","-27.1380004882812",NA,NA,"Árvore, c.a. 6m, com flores brancas","MBM314337",NA,"24",NA,NA,NA,NA,"Southern America",NA,"11943","auto",NA,NA,NA,NA,NA
"291","2020-12-21 16:25:05-03","MBM","MBM","95193","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","F.A. Silva F.",NA,NA,NA,"F.A. Silva F.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Canto da Cachoeira, Ratones","-48.5491981506348","-27.596700668335",NA,NA,NA,"MBM095193","MBM095193 MBM095193_1","169",NA,NA,NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA
"292","2020-12-21 16:25:05-03","MBM","MBM","165181","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.; et al.; et al.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Costeira do Ribeirão, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,"MBM165181","MBM165181","5548",NA,NA,NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA
"293","2020-12-21 16:25:05-03","MBM","MBM","165180","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Falkenberg, D.B.",NA,NA,NA,"Souza, M.L.; et al.; et al.",NA,NA,NA,"Brazil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina","-48.5491981506348","-27.596700668335",NA,NA,NA,"MBM165180","MBM165180","413",NA,NA,NA,NA,"Southern America",NA,"27000","auto",NA,NA,NA,NA,NA
"294","2020-12-21 16:25:05-03","MBM","MBM","346029","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Uhlmann, A.","2008","08","27","Stival-Santos, A.; et al.; et al.","2008","08","27","Brazil","Santa Catarina","Gaspar","Gaspar Grande","-48.9589004516602","-26.9314002990723",NA,NA,"Arbórea Fruto maduro marrom. Floresta Ombrófila Densa. Laudo em área de supressão irregular","MBM346029","MBM346029","134","50","80",NA,NA,"Southern America",NA,"19036","auto",NA,NA,NA,NA,NA
"295","2020-12-21 16:25:05-03","MBM","MBM","202900","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Smith, L.B.",NA,NA,NA,"Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Governador Celso Ramos","Jordão","-48.5592002868652","-27.3146991729736",NA,NA,NA,"MBM202900","MBM202900","9895",NA,NA,NA,NA,"Southern America",NA,"13751","auto",NA,NA,NA,NA,NA
"296","2020-12-21 16:25:04-03","MBM","MBM","103690","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Souza, M.L.; Meruvia, M.",NA,NA,NA,"Souza, M.L.; et al.; et al.",NA,NA,NA,"Brazil","Santa Catarina","Guabiruba","Fazenda Renaux","-48.9810981750488","-27.0858001708984",NA,NA,NA,"MBM103690","MBM103690","833",NA,NA,NA,NA,"Southern America",NA,"16046","auto",NA,NA,NA,NA,NA
"297","2020-12-21 16:25:05-03","MBM","MBM","42207","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Burkart, A.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,NA,"MBM042207","MBM042207","1396",NA,NA,NA,NA,"Southern America",NA,"18533","auto",NA,NA,NA,NA,NA
"298","2020-12-21 16:25:05-03","MBM","MBM","202903","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Smith, S.F.",NA,NA,NA,"Bresolin, A.","1973","12","11","Brazil","Santa Catarina","Imaruí","Rio D'Una","-48.8199996948242","-28.3414001464844",NA,NA,NA,"MBM202903","MBM202903","1030",NA,NA,NA,NA,"Southern America",NA,"29971","auto",NA,NA,NA,NA,NA
"299","2020-12-21 16:25:05-03","MBM","MBM","3020","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Burkart, A.",NA,NA,NA,"Klein, R.",NA,NA,NA,"Brazil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,"MBM003020","MBM003020","760",NA,NA,NA,NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA
"300","2020-12-21 16:25:05-03","MBM","MBM","349411","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Cordeiro, J.; Lozano, E.D.","2009",NA,NA,"Marchesini, G.B.","2000","11","17","Brazil","Santa Catarina","Joinville","Estrada do Rio da Prata","-48.8456001281738","-26.3043994903564",NA,NA,NA,"MBM349411","MBM349411","118",NA,NA,NA,NA,"Southern America",NA,"37150","auto",NA,NA,NA,NA,NA
"301","2020-12-21 16:25:05-03","MBM","MBM","220575","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Burkart, A.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.",NA,NA,NA,"Brazil","Santa Catarina","Lauro Müller","Rio do Rastro","-49.3967018127441","-28.3927993774414",NA,NA,NA,"MBM220575",NA,"8049",NA,NA,NA,NA,"Southern America",NA,"15992","auto",NA,NA,NA,NA,NA
"302","2020-12-21 16:25:05-03","MBM","MBM","202899","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Smith, S.F.",NA,NA,NA,"Bresolin, A.",NA,NA,NA,"Brazil","Santa Catarina","Palhoça","Morro do Cambirella","-48.6678009033203","-27.645299911499",NA,NA,NA,"MBM202899","MBM202899","556",NA,NA,NA,NA,"Southern America",NA,"31105","auto",NA,NA,NA,NA,NA
"303","2020-12-21 16:25:05-03","MBM","MBM","269150","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","1995","10","19","Brazil","São Paulo","Pariquera-Açu","Propriedade de Antônio Povinski","-47.8800010681152","-24.7099990844727",NA,NA,NA,"MBM269150","MBM269150","507",NA,NA,NA,NA,"Southern America",NA,"17990","auto",NA,NA,NA,NA,NA
"304","2020-12-21 16:25:05-03","MBM","MBM","133572","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Custodio Filho, A.",NA,NA,NA,"Dias, A.C.",NA,NA,NA,"Brazil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,"MBM133572","MBM133572","98",NA,NA,NA,NA,"Southern America",NA,"27904","auto",NA,NA,NA,NA,NA
"305","2020-12-21 16:25:05-03","MBM","MBM","223156","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,"Hoehne, W.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Campo de Congonhas","-46.6300010681152","-23.5400009155273",NA,NA,NA,"MBM223156","MBM223156","s.n.",NA,NA,NA,NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA
"306","2020-12-21 16:25:05-03","MBM","MBM","215744","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes","Mantovani, W.",NA,NA,NA,"Kirizawa, M.",NA,NA,NA,"Brazil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,"MBM215744","MBM215744","298",NA,NA,NA,NA,"Southern America",NA,"53584","auto",NA,NA,NA,NA,NA
"307","2019-11-01 15:33:06-03","PUC-RIO","FCAB","7579","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"Haroldo C. de Lima; J.M.A. Braga; L.J.T. Cardoso; C. de Carvalho; W. da Silva","2016","11","03","Brasil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá. Tinguá, Estrada do Imperador, após o Vale das Princesas, próximo ao Cruzeiro.","-43.297222","-22.490833","-43.297222","-22.490833","Arvoreta com 3,5 m alt. Inflorescência com botões esverdeados. Ocasional. Mat. Banco DNA.","FCAB007579",NA,"8438","1089","1089",NA,"Angiospermae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2015-09-04 02:42:03-03","MNHN","RECOLNAT_MNHN_P","P03086239","PreservedSpecimen",NA,"Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"Chevalier, A.","1928","8","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03086239' target='other'> <mi>dwc_moreinfo</mi></a>","P03086239","P03086239_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA
"309","2016-03-09 17:11:55-03","MNHN","RECOLNAT_MNHN_P","P00871108","PreservedSpecimen",NA,"Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W.Grimes",NA,NA,NA,NA,"Silva, E.D.","2007","3","9","Brasil","São Paulo","Ubatuba","Núcleo Santa Virginia, Parque Estadual da Srra do Mar, Trilha da Pirapitinga","-45.0699996948242","-23.4300003051758",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00871108' target='other'> <mi>dwc_moreinfo</mi></a>","P00871108","P00871108_01",NA,"900",NA,NA,NA,NA,"hb","34265","auto",NA,NA,"714",NA,NA
"310","2015-09-04 02:37:59-03","MNHN","RECOLNAT_MNHN_P","P00684768","PreservedSpecimen",NA,"Fabaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii","Benth.",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","1","Brasil","Minas Gerais",NA,"Brésil: Province de Minas Geraes.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684768' target='other'> <mi>dwc_moreinfo</mi></a>","P00684768","P00684768_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"B1 282",NA,NA
"311","2015-09-04 02:37:59-03","MNHN","RECOLNAT_MNHN_P","P00684766","PreservedSpecimen",NA,"Fabaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii","Benth.",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","1","Brasil","São Paulo",NA,"Brésil. Province de Saint-Paul.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684766' target='other'> <mi>dwc_moreinfo</mi></a>","P00684766","P00684766_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"C1 1085",NA,NA
"312","2015-09-04 02:37:59-03","MNHN","RECOLNAT_MNHN_P","P00684767","PreservedSpecimen",NA,"Fabaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii","Benth.",NA,NA,NA,NA,"Saint-Hilaire, A.","1816","1","1","Brasil","São Paulo",NA,"Brésil. Province de Saint-Paul.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684767' target='other'> <mi>dwc_moreinfo</mi></a>","P00684767","P00684767_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,"C1 1085",NA,NA
"313","2020-12-11 11:35:33-03","UFMG","BHCB","184109","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & Grimes",NA,"2016","12","15","Paiva, JAM; Souza, LS; Silva, E","2016","11","30","Brasil","Minas Gerais","Santa Bárbara","RPPN Capivari I","-43.631389","-20.147778","-43.631389","-20.147778","Arbóreo, 3m alt. Terrestre. Botões florais verdes e inflorescência branca. Semente metade branca metade azulada.; Campo Rupestre Quartizito. Área pós queimada.",NA,NA,"1222","1361","1361","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-12-11 11:35:33-03","UFMG","BHCB","24384","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-12-11 11:35:33-03","UFMG","BHCB","24432","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-12-11 11:35:33-03","UFMG","BHCB","24520","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & Grimes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2021-03-19 17:58:27-03","UFMG","BHCB","201789","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & Grimes",NA,NA,NA,NA,"Braga, JMA; et al.","1995","08","02","Brasil","Rio de Janeiro","Itatiaia","PARNA do Itatiaia, Trilha para o abrigo IV para o rio Campo Belo","-44.566667","-22.25","-44.566667","-22.25","Árvore ca. de 12m de altura. Frutos passados; Mata alterada e densa","BHCB201789",NA,"2600","600","600","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-12-11 11:35:33-03","UFMG","BHCB","65723","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & Grimes",NA,"2007",NA,NA,"Sampaio, A","1934","02","12","Brasil","Minas Gerais","Itabira","Cauê","-43.2268981933594","-19.6191997528076",NA,NA,"Árvore, 8,00 metros; muito frequente; Sujo","BHCB045103","BHCB045103","7025",NA,NA,"Dicotyledon",NA,"Southern America",NA,"33779","auto",NA,NA,NA,NA,NA
"319","2020-12-11 11:35:33-03","UFMG","BHCB","63800","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & Grimes",NA,NA,NA,NA,"Mota, RC da; Viana, L","2000","09","07","Brasil","Minas Gerais","Mariana","Mina da Samitri.","-43.4160995483398","-20.377799987793",NA,NA,"Planta coletada em cerrado rupestre; árvore.",NA,NA,"518",NA,NA,"Dicotyledon",NA,"Southern America",NA,"33524","auto",NA,NA,NA,NA,NA
"320","2020-12-11 11:35:33-03","UFMG","BHCB","14622","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & Grimes",NA,NA,NA,NA,"Andrade, PM de; et al.","1986","12","18","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"868",NA,NA,"Dicotyledon",NA,"Southern America",NA,"30417","auto",NA,NA,NA,NA,NA
"321","2020-12-11 11:36:21-03","UFMG","BHCB","14624","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","langsdorffii","Pithecellobium langsdorffii","Benth.",NA,NA,NA,NA,"Andrade, PM de; et al.","1987","06","25","Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"977",NA,NA,"Dicotyledon",NA,"Southern America",NA,"30417","auto",NA,NA,NA,NA,NA
"322","2021-02-11 17:18:55-03","UFPR","UPCB","43026","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) R.C.Barneby & J.W.Grimes","Garcia, F.C.P.","2003","03",NA,"Hatschbach, G.","1999","12","03","Brasil","Paraná","Doutor Ulysses","Serra de Paranapiacaba","-49.4197006225586","-24.5680999755859",NA,NA,"Árvore 6m, flor alva. Floresta atlântica..",NA,NA,"69846",NA,NA,NA,NA,NA,NA,"32237","auto",NA,NA,NA,NA,NA
"323","2021-02-11 17:18:55-03","UFPR","UPCB","19799","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) R.C.Barneby & J.W.Grimes","Garcia, F.C.P.","2003","03",NA,"Britez, R.M.","1987","04","25","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica, Caminho da Figueira","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore 9m, CAP 43+42cm, frutos, casca fendilhada formando placas retangulares, floresta da planície costeira..",NA,NA,"1448",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"324","2021-02-11 17:18:55-03","UFPR","UPCB","15051","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) R.C.Barneby & J.W.Grimes","Garcia, F.C.P.","2003","03",NA,"Britez, R.M.","1986","11","07","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica, próximo ao Morro da Baleia","-48.5092010498047","-25.5200004577637",NA,NA,"Árvore 15m, CAP 81cm, flores esverdeadas com estames brancos..",NA,NA,"1056",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"325","2021-02-11 17:18:55-03","UFPR","UPCB","21720","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) R.C.Barneby & J.W.Grimes","Garcia, F.C.P.","2003","03",NA,"Klein, R.M.","1949","12","05","Brasil","Santa Catarina","Brusque","Mata da Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,"Arvoreta 15m, mata. Alt.: 50m s.n.m. Nome vulgar: pau-gambá..",NA,NA,"151",NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA
"326","2021-02-11 17:18:55-03","UFPR","UPCB","32041","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) R.C.Barneby & J.W.Grimes","Garcia, F.C.P.","2003","03",NA,"Bresolin, A.","1972","04","05","Brasil","Santa Catarina","Palhoça","Morro do Cambirella","-48.6678009033203","-27.645299911499",NA,NA,"Arvoreta, 3m, fruto imaturo verde. Cume de morro. Alt.: 900m s.n.m..",NA,NA,"556",NA,NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA
"327","2021-02-11 17:18:55-03","UFPR","UPCB","24782","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) R.C.Barneby & J.W.Grimes","Garcia, F.C.P.","2003","03",NA,"Athayde, S.F.","1995","01","20","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê","-48.3288993835449","-25.3066997528076",NA,NA,"Árvore 5m, em local aberto..",NA,NA,"90",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"328","2021-02-11 17:18:55-03","UFPR","UPCB","25469","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) R.C.Barneby & J.W.Grimes","Garcia, F.C.P.","2003","03",NA,"Athayde, S.F.","1994","10","29","Brasil","Paraná","Guaraqueçaba","Morro do Quitumbê ou do Costão","-48.3288993835449","-25.3066997528076",NA,NA,"Árvore 8m, flores brancas, beira da estrada PR 405, local úmido..",NA,NA,"141",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"329","2021-02-11 17:18:55-03","UFPR","UPCB","6796","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) R.C.Barneby & J.W.Grimes","Garcia, F.C.P.","2003","03",NA,"Hatschbach, G.","1967","09","12","Brasil","Paraná","Antonina","Ponta da Pita","-48.7118988037109","-25.4286003112793",NA,NA,"Arvoreta, flor alva, mata de planície litorânea..",NA,NA,"17165",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"330","2021-02-11 17:18:55-03","UFPR","UPCB","5212","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) R.C.Barneby & J.W.Grimes","Garcia, F.C.P.","2003","03",NA,"Hatschbach, G.","1965","11","03","Brasil","Paraná","Pontal do Paraná","Pontal do Sul","-48.511100769043","-25.6735992431641",NA,NA,"Árvore 8m, flor alva, mata pluvial da planície litorânea..",NA,NA,"13089",NA,NA,NA,NA,NA,NA,"19508","auto",NA,NA,NA,NA,NA
"331","2021-02-11 17:18:55-03","UFPR","UPCB","21413","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) R.C.Barneby & J.W.Grimes","Garcia, F.C.P.","2003","03",NA,"Negrelle, R.R.B.","1993","02","15","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha, entrada da trilha","-48.6161003112793","-26.1168994903564",NA,NA,"Árvore ca. 13m, flores brancas, botões e frutos verdes..",NA,NA,"696",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"332","2021-02-11 17:18:55-03","UFPR","UPCB","21220","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) R.C.Barneby & J.W.Grimes","Garcia, F.C.P.","2003","03",NA,"Negrelle, R.R.B.","1992","11","07","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha, estrada de acesso à trilha","-48.6161003112793","-26.1168994903564",NA,NA,"Árvore ca. 5m, flores brancas..",NA,NA,"574",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA
"333","2021-02-11 17:18:55-03","UFPR","UPCB","19590","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorfii","Abarema langsdorfii","(Benth.) R.C.Barneby & J.W.Grimes","Garcia, F.C.P.","2003","03",NA,"Hatschbach, G.","1991","12","04","Brasil","Paraná","Guaraqueçaba","Rio Guaraqueçaba, próximo a barra","-48.3288993835449","-25.3066997528076",NA,NA,"Árvore 12m, flores alvas. Mata pluvial da planície litorânea. Alt.: 5-10m s.n.m..",NA,NA,"56130",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA
"334","2011-02-18 15:24:00-02","MO","MOBOT","2879088","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,"C. Gaudichaud-Beaupré","1834",NA,NA,"Brazil",NA,NA,"St. Catherine",NA,NA,NA,NA,NA,NA,NA,"Gaudichaud-Beaupré 208",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"335","2008-05-27 22:02:00-03","MO","MOBOT","2878788","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,"Gert G. Hatschbach","1967",NA,NA,"Brazil","Paraná",NA,"Taboleiro do Guarani ( Mun. Paranagúa)",NA,NA,NA,NA,NA,NA,NA,"Hatschbach 17959","5.00000000","10.00000000",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-09-11 13:10:00-03","MO","MOBOT","101220904","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,"G.H. Langsdorff",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Langsdorff s.n.",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Lectotype","1"
"337","2008-05-27 22:02:00-03","MO","MOBOT","2875887","PreservedSpecimen","Plantae","Fabaceae","Abarema","langsdorffii","Abarema langsdorffii","(Benth.) Barneby & J.W. Grimes",NA,NA,NA,NA,"* CORREIA","1989","10","26","Brazil","Rio de Janeiro",NA,"Nova Friburgo, Reserva Ecológica Municipal de Macaé de Cima. Obs. Estrada para o rio Macaé, próximo ao Sitio do Sr. José Luiz.","-42.05","-22",NA,NA,NA,NA,NA,"CORREIA 60","1000.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA
