"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","individualCount","relatedCatalogItem"
"45","2019-08-20 10:17:27-03","UNICAMP","UEC","97410","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A","Nave, AG; Carneiro, PHM; Dário, FR; Lopes, RF","1016","1997","02","18",NA,"Brazil","Mato Grosso","Chapada dos Guimarães",NA,"-55.716667","-15.466667",NA,NA,NA,"flor, Campo cerrado. Antropizado, fogo, exploração madereira. Solo latossolo vermelho-escuro. Árvore com altura de 2,5 m e com flor amarela.","UEC037533","UEC037533",NA,"2013","09","24","-55.716667","-15.466667",NA,NA,NA,NA,NA
"46","2019-08-20 10:17:27-03","UNICAMP","UEC","98608","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A","?","s.n.","1991","03","07",NA,"Brazil","Minas Gerais",NA,"BR 365.","-48.383333","-18.9125",NA,NA,NA,"fruto, Cerrado. Árvore de 6 m. casca fissurada. Frutos imaturos verdes. Murici.","UEC037532","UEC037532",NA,"2013","09","24","-48.383333","-18.9125",NA,NA,NA,NA,NA
"47","2019-08-20 10:17:27-03","UNICAMP","UEC","44423","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A","Oliveira Filho, AT","302","1985","04","07",NA,"Brazil","Mato Grosso","Chapada dos Guimarães","Salgadeira.","-55.749698638916","-15.460599899292",NA,NA,NA,"fruto, Arbusto ca. 2 m de alt. Frutos verdes. Cerrado rupestre.","UEC037531","UEC037531",NA,"2013","09","24",NA,NA,NA,"107042","auto",NA,NA
"48","2019-08-20 10:17:27-03","UNICAMP","UEC","98674","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A","Santos, J","5219","1990","12","13",NA,"Brazil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa da UNESP Ca","-51.4188995361328","-20.3672008514404",NA,NA,NA,"flor, Cerrado bovino. Árvore, ca. 7 m. flores amarelas. N.V. Murici.","UEC037535","UEC037535",NA,"2013","09","24",NA,NA,NA,"74358","auto",NA,NA
"49","2019-08-20 10:17:27-03","UNICAMP","UEC","98675","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A","Santos, J","5386","1991","04","30",NA,"Brazil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa da UNESP Ca","-51.4188995361328","-20.3672008514404",NA,NA,NA,"fruto, Cerrado bovino. Árvore ca. 6 m, apenas frutos verdes e maduros (amarelos).","UEC037534","UEC037534",NA,"2013","09","24",NA,NA,NA,"74358","auto",NA,NA
"50","2019-08-20 10:17:27-03","UNICAMP","UEC","9765","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A","Shepherd, GJ; Semir, J; Salgado, PR; Andrade, JB","7269","1978","02","22",NA,"Brazil","Minas Gerais","Uberaba","Estrada de Uberaba a Planura (Barretos),","-47.9319000244141","-19.7483005523682","650","650",NA,"flor, Árvore de 6 m; flores amarelas com manchas alaranjadas. Cerrado.","UEC037530","UEC037530",NA,"2013","09","24",NA,NA,NA,"73879","auto",NA,NA
"51","2019-08-20 10:17:27-03","UNICAMP","UEC","112628","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A","Pinheiro, MHO","290","1997","05","08",NA,"Brazil","São Paulo","Bauru","Jardim Botânico Municipal de Bauru.","-49.060001373291","-22.3099994659424",NA,NA,NA,"fruto, Cerradão. Arbusto de 4 m de altura. Frutos imaturos.","UEC037528","UEC037528",NA,"2013","09","24",NA,NA,NA,"29186","auto",NA,NA
"52","2021-03-01 16:33:22-03","UNICAMP","UEC","130151","S","Plantae","Magnoliopsida",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A","Carmello-Guerreiro, SM; Lacchia, APS; Vilhalva, D; Machado, D; Campos, CJ","127","2002","05","01",NA,"Brazil","São Paulo","Botucatu","Fazenda Palmeira da Serra.","-48.439998626709","-22.8799991607666",NA,NA,NA,"Flores amarelas.","UEC059235","UEC059235",NA,"2013","09","24",NA,NA,NA,"40412","auto",NA,NA
"53","2020-10-14 10:02:34-03","FURB","FURB","65561","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Queiroz, E.P.","Mendonça, R.C.; Fonseca, M.L.; Oliveira, F.C.A.; Cardoso,E.","4734","2002","03","14",NA,"Brasil","Goiás","Cocalzinho de Goiás","2 km da cidade em direção a Corumbá de Goiás.","-48.7713889","-15.8091667","1130","1130",NA,"Heliófito, caule com casca lisa, folha cartácea, discolor verde, superfície abaxial verde com pêlos alvos, flor com corola amarela, glândulas verde claras Habitat: Campo rupestre, solo pedregoso, relevo ondulado Habito: Subarbusto","FURB65561","FURB65561",NA,"2010",NA,NA,"-48.7713889","-15.8091667",NA,NA,NA,NA,NA
"54","2020-12-21 16:32:34-03","MBM","MBM","81532","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Anderson, W.R.","Anderson, W.R.","9518",NA,NA,NA,"Southern America","Brazil","Goiás","Caiapônia","Ca. 12km S of Caiapônia","-51.8102989196777","-16.9566993713379",NA,NA,NA,NA,"MBM081532","MBM081532",NA,NA,NA,NA,NA,NA,NA,"77016","auto",NA,NA
"55","2020-12-21 16:32:34-03","MBM","MBM","38556","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Anderson, W.R.","Hatschbach, G.","3778",NA,NA,NA,"Southern America","Brazil","Goiás","Caiapônia","Caiapônia, arredores","-51.8102989196777","-16.9566993713379",NA,NA,NA,NA,"MBM038556","MBM038556",NA,NA,NA,NA,NA,NA,NA,"77016","auto",NA,NA
"56","2020-12-21 16:32:34-03","MBM","MBM","213521","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Anderson, W.R.","Hatschbach, G.; Schinini, A.; Barboza, E.; Schinini, A.; Barboza, E.","66619",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Chapada dos Guimarães","Mirante da Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,NA,NA,"MBM213521","MBM213521",NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA
"57","2020-12-21 16:32:34-03","MBM","MBM","35001","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Anderson, W.R.","Hatschbach, G.","37718",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Prata","Rod. BR-153","-48.9241981506348","-19.3071994781494",NA,NA,NA,NA,"MBM035001","MBM035001",NA,NA,NA,NA,NA,NA,NA,"56565","auto",NA,NA
"58","2020-12-21 16:32:34-03","MBM","MBM","94575","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Anderson, W.R.","Anderson, W.R.","12394",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Uberlândia","70km S of Uberlândia","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,"MBM094575","MBM094575",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA
"59","2020-12-21 16:32:34-03","MBM","MBM","35522","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson",NA,"Anderson, W.R.; Hatschbach, G.; Barneby, R.C.; Gates, B.E.; Hatschbach, G.; Barneby, R.C.; Gates, B.E.","11274","1975","02","08","Southern America","Brazil","Mato Grosso","Rio Verde","Serra da Pimenteira, 25-35 km SW of the town of Rio Verde",NA,NA,NA,NA,NA,"Cerrado on sandy soil, whit sandstone outcrops. Tree with corky bark, 6-8m tall; leaves not flat; Tree with corky bark, 6-8m tall; leaves not flat; calyx glands and petals butter-yellow, the petals turning red-orange; fruit green.; C","MBM035522","MBM035522","HOLOTYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:32:34-03","MBM","MBM","81531","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Anderson, W.R.","Irwin, H.S.; et al.; et al.","25736",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Caiapônia","Ca. 4km N of Caiapônia",NA,NA,NA,NA,NA,NA,"MBM081531","MBM081531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-12-21 16:32:34-03","MBM","MBM","75689","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Anderson, W.R.","Oliveira, P.I.; et al.; et al.","409",NA,NA,NA,"Southern America","Brazil","Goiás","Caiapônia","Caiapônia, 60km S","-51.8102989196777","-16.9566993713379",NA,NA,NA,NA,"MBM075689","MBM075689",NA,NA,NA,NA,NA,NA,NA,"77016","auto",NA,NA
"62","2020-12-21 16:32:34-03","MBM","MBM","42605","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Anderson, W.R.","Macedo, A.","211",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Campina Verde","Campina Verde","-49.486400604248","-19.5356006622314",NA,NA,NA,NA,"MBM042605","MBM042605",NA,NA,NA,NA,NA,NA,NA,"79993","auto",NA,NA
"63","2020-12-21 16:32:34-03","MBM","MBM","41275","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Anderson, W.R.","Hatschbach, G.; Kummrow, R.; Kummrow, R.","38223","1976","03","21","Southern America","Brazil","Minas Gerais","Frutal","9km S","-48.940601348877","-20.0247001647949",NA,NA,NA,"Árvore, 5m, típica do cerrado; flor amarela; Árvore, 5m, flor amarela.; Cerrado.","MBM041275","MBM041275","PARATYPE",NA,NA,NA,NA,NA,NA,"46367","auto",NA,NA
"64","2020-12-21 16:32:34-03","MBM","MBM","258005","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Anderson, W.R.","Gottsberger, G.; et al.; et al.","22-282","1986","02","28","Southern America","Brazil","Minas Gerais","Indianópolis","Fazenda Bela Vista","-47.9169006347656","-19.0386009216309",NA,NA,NA,NA,"MBM258005","MBM258005",NA,NA,NA,NA,NA,NA,NA,"30244","auto",NA,NA
"65","2020-12-11 11:37:30-03","UFMG","BHCB","169498","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson",NA,"Lemos Filho, JP; Lovato, MB","s.n.","2012","12","28","Southern America","Brasil","São Paulo","Pratânia",NA,"-48.743056","-22.813889",NA,NA,NA,NA,"BHCB014061",NA,NA,"2014","08",NA,"-48.743056","-22.813889",NA,NA,NA,NA,NA
"66","2020-12-11 11:37:30-03","UFMG","BHCB","175229","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson",NA,"Lemos Filho, JP; Lovato, MB","s.n.","2015","03","06","Southern America","Brasil","Goiás","Caiapônia",NA,"-51.830556","-17.023056","726","726",NA,"Folhas coriáceas.","BHCB023519",NA,NA,"2015",NA,NA,"-51.830556","-17.023056",NA,NA,NA,NA,NA
"67","2020-12-11 11:37:30-03","UFMG","BHCB","175233","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson",NA,"Lemos Filho, JP; Lovato, MB","s.n.","2015","02","27","Southern America","Brasil","Mato Grosso","Chapada dos Guimarães","Centro Geodésico","-55.686944","-15.479444","791","791",NA,"Indivíduos com flores e frutos grandes, folhas coriáceas e parte inferior branca com nervuras salientes.","BHCB023515",NA,NA,"2015",NA,NA,"-55.686944","-15.479444",NA,NA,NA,NA,NA
"68","2020-12-11 11:37:30-03","UFMG","BHCB","37839","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson",NA,NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Nova Ponte",NA,"-47.6747016906738","-19.1525001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47316","auto",NA,NA
"69","2021-02-11 17:19:27-03","UFPR","UPCB","15557","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Anderson, W.R.","Anderson, W.R.","12394","1982","02","19",NA,"Brasil","Minas Gerais",NA,"70km S of Uberlândia",NA,NA,NA,NA,NA,"Tree, 8-10m, twisted trunk and limbs and thick, fissured, corky in age, locally common. Cerrado, grazed and periodically burned..",NA,NA,NA,"1982","01","01",NA,NA,NA,NA,NA,NA,NA
"70","2009-06-25 13:32:00-03","MO","MOBOT","1843882","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","W.R. Anderson","William R. Anderson","Anderson 11274","1975","2","8","South America","Brazil","Mato Grosso",NA,"Mun. Rio Verde: Serra da Pimenteira, 25-35 km. SW of the town of Rio Verde; cerrado on sandy soil, with sandstone outcrops.",NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2008-05-27 22:02:00-03","MO","MOBOT","2841347","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","W.R. Anderson","Howard S. Irwin","Irwin 25736","1970","1","31","South America","Brazil","Minas Gerais",NA,"Cerrado, ca. 4 km N. of Patrocínio.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2014-09-05 21:11:00-03","MO","MOBOT","2843240","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","Mch Mamede","E. Tameirão Neto|M.S. Werneck","Tameirão Neto 1011","1994",NA,NA,"South America","Brazil",NA,NA,"Habitat;Cerrado. Localidade Perdizes-MG. Divisa com Joáo Alonso; Unidade de Conservacáo do Galheiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2009-06-25 13:32:00-03","MO","MOBOT","2843275","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","W.R. Anderson","William R. Anderson","Anderson 11323","1975","2","11","South America","Brazil",NA,NA,"Mato Grosso,. Highway BR-364, km 113; campo with scattered trees and shrubs.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2013-08-23 04:12:00-03","MO","MOBOT","2843326","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","W.R. Anderson","R. Reis dos Santos","Santos 1244","1968",NA,NA,"South America","Brazil",NA,NA,"5 km S of the Base Camp of the Expedition. (Base Camp close to the Xavantina _ Sáo Felix road) Growing in cerrado on red sandy soil.","-51.86666","-12.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2008-05-27 22:02:00-03","MO","MOBOT","2843802","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","W. Anderson","Gert G. Hatschbach","Hatschbach 38223","1976","3","21","South America","Brazil",NA,NA,"Frutal, 9 km S. , Minas Gerais.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2009-06-25 13:32:00-03","MO","MOBOT","2843967","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","William R. Anderson","William R. Anderson","Anderson 12136","1978",NA,NA,"South America","Brazil","Goiás",NA,"Mun. Rio Verde. Br 452 km 249, 31.1. OPen woodland,",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2009-06-25 13:32:00-03","MO","MOBOT","2844097","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","W.R. Anderson","William R. Anderson","Anderson 9518","1973","4","30","South America","Brazil","Goiás",NA,"Ca 12 km ( straight line) S of Caiaponia; 806 m; cerrado sloping down to gallery forest and brejo (sedge meadow) at edge of forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-07-25 14:44:00-03","MO","MOBOT","2844025","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson","W. Anderson","Gert G. Hatschbach","Hatschbach 37718","1975","11","19","South America","Brazil","Goiás","Caiapônia","Caiaponia, arredores.","-51.8102989196777","-16.9566993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77016","auto","1",NA
"79","2020-08-31 09:03:38-03","INPA","INPA","135017","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Anderson, WR","Silva, MG da","4419","1979","02","03","Southern America","Brasil","Mato Grosso",NA,"Cuiabá-Santarém e Porto Velho, entroncamento, Entroncamento das rodovias Cuiabá, Santarém e Porto Velho, arredores do aeroporto","-56.1322","-15.6469",NA,NA,NA,NA,"INPA0135017","INPA0135017 INPA0135017_e INPA0135017_e1",NA,"1990",NA,NA,"-56.1322","-15.6469",NA,NA,NA,NA,NA
"80","2020-08-31 09:03:38-03","INPA","INPA","124631","S","Plantae","Dicotyledon Com-Clade","Malpighiales","Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Anderson, WR","Hatschbach, GG","36996","1975","05","29","Southern America","Brasil","Minas Gerais","Prata","BR 153","-48.9241981506348","-19.3071994781494",NA,NA,NA,NA,"INPA0124631","INPA0124631 INPA0124631_e",NA,"1982",NA,NA,NA,NA,NA,"56565","auto",NA,NA
"81","2019-12-19 11:19:29-03","UFG","UFG","46810","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","Anderson","Francener, A.","Melo-Silva, C.","106","2012","01","13",NA,"Brasil","Goiás","Montividiu",NA,"-51.421111","-17.509444",NA,NA,NA,NA,"UFG0046810","UFG0046810",NA,"2012","02","05","-51.421111","-17.509444",NA,NA,NA,NA,NA
"82","2019-12-19 11:19:29-03","UFG","UFG","46821","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","Anderson","Francener, A.","Melo-Silva, C.","82","2012","01","08",NA,"Brasil","Goiás","Paraúna",NA,"-50.831944","-17.165278",NA,NA,NA,NA,"UFG0046821","UFG0046821",NA,"2012","02","05","-50.831944","-17.165278",NA,NA,NA,NA,NA
"83","2019-12-19 11:19:29-03","UFG","UFG","46811","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","Anderson","Francener, A.","Melo-Silva, C.","112","2012","01","14",NA,"Brasil","Goiás","Montividiu",NA,"-51.421111","-17.509444",NA,NA,NA,NA,"UFG0046811","UFG0046811",NA,"2012","02","05","-51.421111","-17.509444",NA,NA,NA,NA,NA
"84","2020-12-07 12:15:10-03","UFG","UFG","7492","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","Anderson","Francener, A.","Rizzo, J.A.; Barbosa, A.","7487","2015","12","30",NA,"Brasil","Goiás","Amorinópolis","Serra dos Caiapós","-51.0936012268066","-16.6191997528076",NA,NA,NA,"Árvore de 4,0 metros de altura, corola amarela, glândula no cálice.","UFG0007492","UFG0007492",NA,"2015","09","30",NA,NA,NA,"22710","auto",NA,NA
"85","2020-09-12 05:00:02-03","US","US","2989393","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson",NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza, R. R. Santos & J. Ramos","25736","1970","1","31","South America - Neotropics","Brazil",NA,NA,"Ca. 4 km N of Patrocínio",NA,NA,"1000",NA,NA,NA,"US01877121","US01877121_01 US01877121_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"86","2020-09-12 05:00:02-03","US","US","2989394","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson",NA,"W. R. Anderson","9518","1973","4","30","South America - Neotropics","Brazil",NA,NA,"Serra do Caiapó. Ca. 12 km (straight line) S of Caiaponie",NA,NA,"800",NA,NA,NA,"US01877122","US01877122_01 US01877122_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"87","2020-09-12 05:00:02-03","US","US","3440569","PreservedSpecimen","Plantae",NA,"Polygalales","Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R. Anderson",NA,"G. K. Gottsberger & J. Döring","22-28286","1986","2","28","South America - Neotropics","Brazil","Minas Gerais","Indianópolis","Fazenda Bela Tanda and neighbouring fazendas.","-47.95","-19.05","850",NA,NA,NA,"US00724398","US00724398_01 US00724398_02",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"88","2020-09-02 16:32:06-03","Cenargen","CEN","69101","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","A. Francener","Roberto Fontes Vieira","1990","1994","07","12",NA,"Brasil","MT","PRIMAVERA DO LESTE","Cerca de 30 km de Primavera do Leste, em direção à Barra do Garças.","-54.3","-15.683333","600","600","Exsicatas",NA,"CEN00069101","CEN00069101",NA,"2011","08",NA,"-54.3","-15.683333",NA,NA,NA,"5",NA
"89","2021-03-15 18:28:15-03","USP","SPF","101366","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Queiroz, EP","Tamashiro, JY","1083","1995","06","12",NA,"Brasil","São Paulo","Lençóis Paulista","Estrada de terra, Lençóis Paulista - Águas de Santa Bárbara, cerrado.","-48.8675","-22.651111",NA,NA,NA,"Árvore de 4 m., frutos imaturos verdes.","SPF00101366","SPF00101366",NA,"2013","09","12","-48.8675","-22.651111",NA,NA,NA,NA,NA
"90","2021-03-15 18:28:15-03","USP","SPF","117665","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Queiroz, EP","Pietrobom da Silva, MR","2550","1996","01","22",NA,"Brasil","Minas Gerais","Campo Florido","Região do Triângulo Mineiro. Ca. 36 km de Campo Florido, margem da BR 153, próximo do Posto Boa Sorte. Região de cerrado, capão na margem da rodovia.","-48.566667","-19.75","750","750",NA,"Arbórea ca. 5 m de alt., flor amarela.","SPF00117665","SPF00117665",NA,"2013","09","12","-48.566667","-19.75",NA,NA,NA,NA,NA
"91","2021-03-15 18:28:15-03","USP","SPF","170073","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A","Simon, MF","581","2005","01","10",NA,"Brasil","Mato Grosso","Nobres","Parque Estadual Águas do Cuiabá, Cerrado. Solo pedregoso.","-55.4","-14.316667","300","300",NA,"Árvore, 4 m. Botões verdes.","SPF00170073","SPF00170073",NA,"2014","12","12","-55.4","-14.316667",NA,NA,NA,NA,NA
"92","2021-03-15 18:28:15-03","USP","SPF","173503","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Francener, A","Souza, VC","16451","1997","05","19",NA,"Brasil","Mato Grosso","Nobres","Ca. de 30 km NE (em linha reta) de Nobres. BR 242, ca. 2 km do entroncamento com a BR 364/163. Serra da Caixa Furada. Savana arborizada (cerrado).","-56.183333","-14.533333",NA,NA,NA,"Árvore, ca. 7 m alt.; frutos imaturos verdes, passando a amarelos.","SPF00173503","SPF00173503",NA,"2014","12","12","-56.183333","-14.533333",NA,NA,NA,NA,NA
"93","2021-03-15 18:28:15-03","USP","SPF","19056","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","Queiroz, EP","Christenson, GM","1119","1979","09","05",NA,"Brasil","Mato Grosso do Sul","Bataguassu",NA,"-52.4221992492676","-21.7141990661621",NA,NA,NA,"Small tree, flowers yellow to orange in terminal spikes. Leaves large, simple, coriaceus.","SPF00019056","SPF00019056",NA,"2013","09","12",NA,NA,NA,"65610","auto",NA,NA
"94","2019-10-07 09:31:45-03","UEFS","HUEFS","106580","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Byrsonima","affinis","Byrsonima affinis","W.R.Anderson","E.P.Queiroz","Souza, V.C.","16451","1997","05","19",NA,"Brasil","Mato Grosso","Nobres","Cerca de 30 km NE(em linha reta) de Nobres. BR-242, ca. 2 km do entrocamento com a BR 364/163. Serra da Caixa Furada.","-56.183333","-14.533333",NA,NA,NA,"Savana arborizada(cerrado).","HUEFS0106580","HUEFS0106580",NA,"2008","05",NA,"56W11'","14S32'","Rosanae",NA,NA,NA,NA
"95","2015-03-13 18:44:59-03","F","FMNH-SEEDPLANTS","V0220606F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0220606F","V0220606F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"96","2015-03-13 18:44:59-03","F","FMNH-SEEDPLANTS","V0220607F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0220607F","V0220607F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"97","2015-03-13 18:44:59-03","F","FMNH-SEEDPLANTS","V0220608F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","affinis","Byrsonima affinis",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0220608F","V0220608F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
