"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus","previousCatalogNumber"
"245","2020-12-21 16:33:53-03","MBM","MBM","397485","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Barboza, E.",NA,NA,NA,"Daniel, V.; Augusto-Silva, M.; Roher, D.; Augusto-Silva, M.; Roher, D.","133","2013","04","16","Brazil","Paraná","Tijucas do Sul","APA de Guaratuba","-49.002775","-25.842319","-49.002775","-25.842319",NA,NA,"Floresta Ombrófila Mista Montana. Topo de Morro. Sobre Ocotea catharinensis à 20m de altura.","MBM397485","MBM397485",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-21 16:33:53-03","MBM","MBM","401044","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Barboza, E.","2015","12","03","Brotto, M.L.; Barboza, E.; Barboza, E.","2101","2015","10","26","Brazil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.716278","-24.861056","-48.716278","-24.861056","972","972","Liana; flores brancas.; Floresta Ombrófila Densa Montana.","MBM401044","MBM401044",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-12-21 16:33:53-03","MBM","MBM","427397","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Korte, A.","2010","05","27","Korte, A.; Kniess, A.; Kniess, A.","3045","2010","05","05","Brazil","Santa Catarina","Agronômica",NA,"-49.770833","-27.270278","-49.770833","-27.270278","458","458","Liana. Flor botão floral.; Floresta Ombrófila Densa. Estágio Avançado. Interior do fragmento.","MBM427397",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-12-21 16:33:53-03","MBM","MBM","427416","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Gasper, A.L.","2009","11","17","Korte, A.; Kniess, A.; Kniess, A.","680","2009","10","21","Brazil","Santa Catarina","Vidal Ramos","Águas Frias","-49.410556","-27.360556","-49.410556","-27.360556","895","895","Liana.; Floresta Ombrófila Densa. Estágio médio de regeneração.","MBM427416",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2020-12-21 16:33:53-03","MBM","MBM","32685","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","34303","1974","03","07","Brazil","Paraná","Antonina","Areia Branca","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM032685","MBM032685",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"250","2020-12-21 16:33:53-03","MBM","MBM","24960","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","30244","1972","08","23","Brazil","Paraná","Antonina","Horto Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM024960","MBM024960",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"251","2020-12-21 16:33:53-03","MBM","MBM","32686","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","33840","1974","03","20","Brazil","Paraná","Cerro Azul","Serra da Canha","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM032686","MBM032686",NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"252","2020-12-21 16:33:53-03","MBM","MBM","266042","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Hatschbach, G.",NA,NA,NA,"Linsingen, L. von","125","2000","08","28","Brazil","Paraná","Jaguariaíva","Lago Azul","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM266042","MBM266042",NA,NA,"Southern America",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"253","2020-12-21 16:33:53-03","MBM","MBM","291521","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Hatschbach, G.",NA,NA,NA,"Carneiro, J.","1425","2003","03","07","Brazil","Paraná","Jundiaí do Sul","Mata do Ibiti","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,NA,"MBM291521","MBM291521",NA,NA,"Southern America",NA,"17300","auto",NA,NA,NA,NA,NA,NA,NA
"254","2020-12-21 16:33:53-03","MBM","MBM","188141","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.; et al.; et al.","879",NA,NA,NA,"Brazil","Paraná","Morretes","Estrada da Graciosa, km 41","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM188141","MBM188141",NA,NA,"Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"255","2020-12-21 16:33:53-03","MBM","MBM","159721","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Cervi, A.C.; Cervi, A.C.","1110","1992","04","14","Brazil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM159721","MBM159721",NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"256","2020-12-21 16:33:53-03","MBM","MBM","224508","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Reitz, R.",NA,NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","1633",NA,NA,NA,"Brazil","Santa Catarina","Ibirama","Horto Florestal","-49.5177993774414","-27.0569000244141",NA,NA,NA,NA,NA,"MBM224508","MBM224508",NA,NA,"Southern America",NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
"257","2020-12-21 16:33:53-03","MBM","MBM","121071","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","51932","1988","04","02","Brazil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM121071","MBM121071",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"258","2020-12-21 16:33:53-03","MBM","MBM","3381","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13588","1966","01","20","Brazil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"MBM003381","MBM003381",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"259","2020-12-21 16:33:53-03","MBM","MBM","238194","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Kummrow, R.",NA,NA,NA,"Barboza, E.; Cordeiro, J.; Cordeiro, J.","169",NA,NA,NA,"Brazil","Paraná","Balsa Nova","Serra São Luís","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,NA,"MBM238194","MBM238194",NA,NA,"Southern America",NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA
"260","2020-12-21 16:33:53-03","MBM","MBM","5592","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Roon, A.C.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","2275","1966","08","12","Brazil","Paraná","Cerro Azul","10km W de Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM005592","MBM005592",NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"261","2020-12-21 16:33:53-03","MBM","MBM","53426","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","39900","1977","05","04","Brazil","Paraná","Cerro Azul","Rio Turvo","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM053426","MBM053426",NA,NA,"Southern America",NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"262","2020-12-21 16:33:53-03","MBM","MBM","346068","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Marestoni, T.M.","2008","06","10","Ferreira, J.A.; et al.; et al.","s.n.","2001","08","14","Brazil","Paraná","Congonhinhas","Sítio Alilaris","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,"Cipó, frutos verdes. Borda da mata","MBM346068","MBM346068",NA,NA,"Southern America",NA,"24253","auto",NA,NA,NA,NA,NA,NA,NA
"263","2020-12-21 16:33:53-03","MBM","MBM","130425","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Roon, A.C.",NA,NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","5758","1967","07","20","Brazil","Paraná","Guaratuba","Estrada Guaratuba - Garuva","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM130425","MBM130425",NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"264","2020-12-21 16:33:53-03","MBM","MBM","26776","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","31123","1973","01","11","Brazil","Paraná","Jaguariaíva","Paredão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,NA,"MBM026776","MBM026776",NA,NA,"Southern America",NA,"44368","auto",NA,NA,NA,NA,NA,NA,NA
"265","2020-12-21 16:33:53-03","MBM","MBM","74969","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","6472","1959","10","20","Brazil","Paraná","Paranaguá","Entre Matinhos e Caiobá","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM074969","MBM074969",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"266","2020-12-21 16:33:53-03","MBM","MBM","131284","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Hatschbach, G.",NA,NA,NA,"Cervi, A.C.; et al.; et al.","2700","1989","05","31","Brazil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM131284","MBM131284",NA,NA,"Southern America",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"267","2020-12-21 16:33:53-03","MBM","MBM","219136","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","1978",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Matulão, Rio do Fojo","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,"MBM219136","MBM219136",NA,NA,"Southern America",NA,"25228","auto",NA,NA,NA,NA,NA,NA,NA
"268","2020-12-21 16:33:53-03","MBM","MBM","250484","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Souza, V.C.",NA,NA,NA,"Foster, W.; et al.; et al.","489",NA,NA,NA,"Brazil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,"MBM250484","MBM250484",NA,NA,"Southern America",NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA
"269","2019-11-01 15:28:25-03","PUC-RIO","FCAB","1737","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Geisa","1990","05",NA,"P. Capell S.J.","s.n.","1953","09","14","Brasil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"Serra dos troncos de árvores de montagem, este era um jovem carrega para março.","001737",NA,NA,"Angiospermae",NA,NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA
"270","2020-10-01 14:16:19-03","JBB","HEPH","17914","S","Plantae","Marcgraviaceae","Marcgravia","dasyantha","Marcgravia dasyantha","Gilg","Smith, SF","1995",NA,NA,"Hatschbach, G; Kummrow, R","49669","1985","09","14","Brasil","Minas Gerais","Gouvêa","Córrego do Tigre",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon","Ericales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-10-01 14:16:19-03","JBB","HEPH","5744","S","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino","Hatschbach, G","1986",NA,NA,"Silva, JM da; Cordeiro, J","162","1986","08","28","Brasil","Paraná","Morretes","Veu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon","Ericales","Southern America",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"272","2020-12-11 11:37:58-03","UFMG","BHCB","184419","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","dasyantha","Marcgravia dasyantha","Gilg",NA,"2017","03","07","Mota, RC da; Vasconcelos, MF de","3776","2016","06","15","Brasil","Minas Gerais","Riacho dos Machados","Vale do Esmeril","-42.721944","-16.1125","-42.721944","-16.1125","745","745","Projeto desenvolvido pelo Instituto Prístino!; Arbusto escandente; perianto verde-acastanhado, glândulas verdes.; Coletada em Mata de Galeria","BHCB040146",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-12-11 11:37:58-03","UFMG","BHCB","76363","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","dasyantha","Marcgravia dasyantha","Gilg",NA,NA,NA,NA,"Hatschbach, G; Kummorow, R","49669","1985","09","14","Brasil","Minas Gerais","Gouveia","Córrego do Tigre","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"Campo rupestre. Margem de córrego",NA,NA,"Dicotyledon",NA,"Southern America",NA,"37970","auto",NA,NA,NA,NA,NA,NA,NA
"274","2020-12-11 11:37:58-03","UFMG","BHCB","115767","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,"2008","01","29","Stehmann, JR; Garcia, S; Giacomin, LL; Machado, G; Martins, C; Pena, F; Ribeiro, R; Trancoso","4938","2007","10","13","Brasil","Minas Gerais","Ouro Preto","Floresta Estadual do Uaimii","-43.560103","-20.294411","-43.560103","-20.294411","1059","1059","Trepadeira em parede rochosa na cachoeira (escandente); Floresta Estacional Semidecidual",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-12-11 11:37:58-03","UFMG","BHCB","195417","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,"2011","12","10","Giorni, VT","s.n.","2011","09","11","Brasil","Minas Gerais","Santa Bárbara","Mineração Anglogold Ashanti, Cava João Burro","-43.497222","-20.001111","-43.497222","-20.001111","899","899","Arbóreo; Floresta Estacional semidecidual.","BHCB195417",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-12-11 11:37:58-03","UFMG","BHCB","70377","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Mello, RS","1581",NA,NA,NA,"Brasil","Espírito Santo","Itarana",NA,"-40.875301361084","-19.8738994598389",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"23320","auto",NA,NA,NA,NA,NA,NA,NA
"277","2020-12-11 11:37:58-03","UFMG","BHCB","1130","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Schwacke, CAW","s.n.","1904",NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Mata. Arbóreo",NA,NA,"Dicotyledon",NA,"Southern America",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"278","2020-12-11 11:37:58-03","UFMG","BHCB","65830","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Badini, J","3167",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA
"279","2020-12-11 11:37:58-03","UFMG","BHCB","38219","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Brasil","Minas Gerais","Caratinga","Estação Biológica de Caratinga","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"280","2020-12-11 11:37:58-03","UFMG","BHCB","188276","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delpino",NA,NA,NA,NA,"Torres, DM","s.n.","2015","03","18","Brasil","Minas Gerais","Brumadinho","Monumento Natural Municipal Serra da Calçada","-44.1996994018555","-20.1432991027832",NA,NA,NA,NA,"Trepadeira; Capão","BHCB188276",NA,"Dicotyledon",NA,"Southern America",NA,"26639","auto",NA,NA,NA,NA,NA,NA,NA
"281","2021-02-11 17:19:32-03","UFPR","UPCB","56906","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Borgo, M.","2006","01","01","Matos, F.B.","1139","2006","05","01","Brasil","Paraná","Antonina","Reserva Natural Rio Cachoeira (SPVS). Trilha do Bezerra.","-48.683333","-25.3","-48.683333","-25.3","30","30","Planta trepadeira terrestre, crescendo sobre rocha no meio do pasto. Floresta Ombrófila Densa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2021-02-11 17:19:32-03","UFPR","UPCB","76328","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delt.","Fraga","2010","04","15","Goldenberg, R.","1202","2008","07","20","Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Trilha do Rio Manso. Floresta Ombrófila Densa Altomontana.","-41.121","-20.524","-41.121","-20.524",NA,NA,"Rupícola ao sol. Flores com estames brancos..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-02-11 17:19:32-03","UFPR","UPCB","51544","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Goldenberg, R. & Guimarães, O.","2005","01","01","Goldenberg, R.","685","2005","08","16","Brasil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Arbusto reptante, 1m, botões e nectários verdes, frutos imaturos verdes e maduros enegrecidos. Vegetação rupestre..",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"284","2021-02-11 17:19:32-03","UFPR","UPCB","1943","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Reitz, R.","1956","01","01","Reitz, R.","1633","1954","03","01","Brasil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"250","250","Mata..",NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
"285","2021-02-11 17:19:32-03","UFPR","UPCB","42031","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Reitz, R.","1956","01","01","Reitz, R.","1633","1954","03","01","Brasil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"250","250","Mata..",NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA
"286","2021-02-11 17:19:32-03","UFPR","UPCB","24259","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Britez, R.M.","1987","05","12","Britez, R.M.","1445","1987","04","24","Brasil","Paraná","Paranaguá","Ilha do Mel, Morro do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Liana, a 15m do solo, com fruto. Floresta do Morro..",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"287","2021-02-11 17:19:32-03","UFPR","UPCB","44603","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Guimarães, O.A.","2001","10",NA,"Goldenberg, R.","510","2001","09","26","Brasil","Paraná","Piraquara","Parque dos Mananciais, trilha do Carvalhinho","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Epífita de flores brancas, nectários verdes a castanhos..",NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA,NA
"288","2021-02-11 17:19:32-03","UFPR","UPCB","16800","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Hatschbach, G.","1989","01","01","Cervi, A.C.","2700","1989","05","21","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Decumbente, flor alva, fruto verde. Parte superior das formações geológicas de Vila Velha..",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"289","2021-02-11 17:19:32-03","UFPR","UPCB","19186","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Pott, V.J.","1991","05","12","Pott, V.J.",NA,"1991","05","10","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Flor verde pálida. Solo de rocha arenítico-seco..",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"290","2021-02-11 17:19:32-03","UFPR","UPCB","36278","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","França, F.","1990","03","26","Melo, E.de",NA,"1989","05","31","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Arenitos..",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"291","2021-02-11 17:19:32-03","UFPR","UPCB","38957","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Cervi, A.C.","1998","10",NA,"Gatti, A.L.S.","186","1998","09","23","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Erva rupícola, com flores e botões florais verdes..",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"292","2021-02-11 17:19:32-03","UFPR","UPCB","42660","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Borgo, M.","2000","07","25","Silva, S.M.",NA,"1999","06","26","Brasil","Paraná","Ponta Grossa","Parque Estadual Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Planta arbustiva, prostrada..",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"293","2021-02-11 17:19:32-03","UFPR","UPCB","42667","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Borgo, M.","2000","07","25","Naddaf, Y.G.","6","1999","06","26","Brasil","Paraná","Ponta Grossa","Parque Estadual Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Arbustiva, rupícula, ca. 1,5m, infrutescência verdes, nectário..",NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"294","2021-02-11 17:19:32-03","UFPR","UPCB","22703","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Hatschbach, G.","1988","01","01","Hatschbach, G.","51932","1988","04","02","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793",NA,NA,"50","100","Trepadeira, agarrada ao tronco de árvores, floresce no alto. Mata pluvial..",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"295","2021-02-11 17:19:32-03","UFPR","UPCB","21201","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Negrelle, R.R.B.",NA,NA,NA,"Negrelle, R.R.B.","A220","1992","05","16","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"Liana, frutos jovens. Sobre árvore caída, início da trilha..",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA,NA
"296","2021-02-11 17:19:32-03","UFPR","UPCB","6481","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Hatschbach, G.","1967","10",NA,"Hatschbach, G.","15588","1966","01","20","Brasil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Trepadeira, fruto aberto vermelho, sabor adocicado. Mata pluvial..",NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"297","2021-02-11 17:19:32-03","UFPR","UPCB","6411","PreservedSpecimen","Plantae","Marcgraviaceae","Marcgravia","polyantha","Marcgravia polyantha","Delp.","Hatschbach, G.","1967","10",NA,"Hatschbach, G.","16311","1967","04","13","Brasil","Paraná","Guaraqueçaba","Serrinha","-48.3288993835449","-25.3066997528076",NA,NA,"100","100","Trepadeira, floresce no alto das árvores. Mata pluvial da encosta de morro..",NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
